method,block,target_step,branch,horizon,relative_l2,error_sq,target_sq,sample_count,row_count,mean_runtime_macs,mean_observable_macs
online_ar2,21,6,0,1,0.4970548496858944,3719597.0885385275,15055225.613218475,4,4,35942400,0
online_ar2,21,6,0,2,0.7274571349973405,7967133.305592503,15055225.613218475,4,4,71884800,0
online_ar2,21,6,1,1,0.5232648229018241,4083904.5804994465,14915317.646595946,4,4,35942400,0
online_ar2,21,6,1,2,0.7724470790564083,8899589.549117139,14915317.646595946,4,4,71884800,0
online_ar2,22,4,0,1,0.6532404776774098,473219.19650982355,1108960.75809291,4,4,35942400,0
online_ar2,22,4,0,2,0.8670175617681538,833627.373822654,1108960.75809291,4,4,71884800,0
online_ar2,22,4,1,1,0.6769369057644837,496108.4524216994,1082630.4615104347,4,4,35942400,0
online_ar2,22,4,1,2,0.872598807873444,824345.8826966997,1082630.4615104347,4,4,71884800,0
online_ar2,22,6,0,1,0.5160633458728711,315286.0998134991,1183855.773877834,4,4,35942400,0
online_ar2,22,6,0,2,0.7707295662943847,703238.818415355,1183855.773877834,4,4,71884800,0
online_ar2,22,6,1,1,0.5566025036206279,370749.8043481567,1196714.6828795476,4,4,35942400,0
online_ar2,22,6,1,2,0.7815633418388918,731002.7015271443,1196714.6828795476,4,4,71884800,0
online_ar2,23,4,0,1,0.6121145044342218,465920.8304414253,1243502.8540050033,4,4,35942400,0
online_ar2,23,4,0,2,0.7758135006712678,748447.6897462372,1243502.8540050033,4,4,71884800,0
online_ar2,23,4,1,1,0.6767750243297306,503827.1462616116,1100000.588067871,4,4,35942400,0
online_ar2,23,4,1,2,0.8496221141216828,794043.9349864,1100000.588067871,4,4,71884800,0
online_ar2,23,6,0,1,0.5305933531329634,291341.5600748547,1034853.4005636317,4,4,35942400,0
online_ar2,23,6,0,2,0.7499372069423107,582007.5694835144,1034853.4005636317,4,4,71884800,0
online_ar2,23,6,1,1,0.600152407239815,371867.31939620164,1032440.2049456197,4,4,35942400,0
online_ar2,23,6,1,2,0.8077870816443126,673687.8508057101,1032440.2049456197,4,4,71884800,0
online_ar2,24,4,0,1,0.5119286613004826,1203071.6737809144,4590633.39229573,4,4,35942400,0
online_ar2,24,4,0,2,0.6435515947630058,1901250.551911381,4590633.39229573,4,4,71884800,0
online_ar2,24,4,1,1,0.5825102196396171,1356513.6759221721,3997763.314450399,4,4,35942400,0
online_ar2,24,4,1,2,0.7322906496564424,2143798.960575618,3997763.314450399,4,4,71884800,0
online_ar2,24,6,0,1,0.4319558249732768,689722.7180121414,3696543.8400848024,4,4,35942400,0
online_ar2,24,6,0,2,0.6124773920599824,1386679.1521254615,3696543.8400848024,4,4,71884800,0
online_ar2,24,6,1,1,0.48999048016713115,843673.492889174,3513978.6589356894,4,4,35942400,0
online_ar2,24,6,1,2,0.6998806040754451,1721262.2163484227,3513978.6589356894,4,4,71884800,0
online_ar2,25,4,0,1,0.5107695807762339,1141327.6674467875,4374821.079096621,4,4,35942400,0
online_ar2,25,4,0,2,0.7272886150104442,2314056.0516821416,4374821.079096621,4,4,71884800,0
online_ar2,25,4,1,1,0.5363514405797316,1295781.004217826,4504355.986275547,4,4,35942400,0
online_ar2,25,4,1,2,0.7282390743875033,2388804.7921560043,4504355.986275547,4,4,71884800,0
online_ar2,25,6,0,1,0.39280306200918547,725347.0992421593,4701063.845769359,4,4,35942400,0
online_ar2,25,6,0,2,0.6118379570829394,1759822.9689929353,4701063.845769359,4,4,71884800,0
online_ar2,25,6,1,1,0.4087419466696376,779435.1861332451,4665321.6272079125,4,4,35942400,0
online_ar2,25,6,1,2,0.6217686573617673,1803595.9080660741,4665321.6272079125,4,4,71884800,0
online_ar2,26,4,0,1,0.26051444450125877,163007.60614437136,2401840.9950494375,4,4,35942400,0
online_ar2,26,4,0,2,0.37706652966930587,341491.7538564956,2401840.9950494375,4,4,71884800,0
online_ar2,26,4,1,1,0.31214465705285666,230201.18943548304,2362630.2064363915,4,4,35942400,0
online_ar2,26,4,1,2,0.4126486027630988,402306.00027329527,2362630.2064363915,4,4,71884800,0
online_ar2,26,6,0,1,0.1955537222458093,91751.43232485953,2399278.5918027544,4,4,35942400,0
online_ar2,26,6,0,2,0.30646199039750804,225337.72983863464,2399278.5918027544,4,4,71884800,0
online_ar2,26,6,1,1,0.25608418599192007,154092.57501973916,2349720.425898402,4,4,35942400,0
online_ar2,26,6,1,2,0.3515215706733362,290348.87817538873,2349720.425898402,4,4,71884800,0
online_ar2,27,4,0,1,0.18860901939396507,225611.7412186678,6342153.996319756,4,4,35942400,0
online_ar2,27,4,0,2,0.2856669402817015,517555.28704495425,6342153.996319756,4,4,71884800,0
online_ar2,27,4,1,1,0.23779376396910787,351658.9548127944,6219002.887411921,4,4,35942400,0
online_ar2,27,4,1,2,0.3330817494029909,689957.6469925793,6219002.887411921,4,4,71884800,0
online_ar2,27,6,0,1,0.14089014393143331,120390.56150068424,6065005.714643393,4,4,35942400,0
online_ar2,27,6,0,2,0.22755720565290877,314059.8353045325,6065005.714643393,4,4,71884800,0
online_ar2,27,6,1,1,0.1891407590427689,214501.43860579556,5995976.94220104,4,4,35942400,0
online_ar2,27,6,1,2,0.2603678614520435,406475.8108485455,5995976.94220104,4,4,71884800,0
online_ar2,28,4,0,1,0.18746982874904639,256274.49983428133,7291932.322600366,4,4,35942400,0
online_ar2,28,4,0,2,0.3573674875439474,931263.7690674731,7291932.322600366,4,4,71884800,0
online_ar2,28,4,1,1,0.22371710796961156,385873.25544629083,7709856.344481888,4,4,35942400,0
online_ar2,28,4,1,2,0.3419125435450556,901314.491180281,7709856.344481888,4,4,71884800,0
online_ar2,28,6,0,1,0.13348128837358958,124060.0020552371,6962913.569450749,4,4,35942400,0
online_ar2,28,6,0,2,0.2249820939211516,352441.39637022174,6962913.569450749,4,4,71884800,0
online_ar2,28,6,1,1,0.18362668337580493,238940.48548342928,7086277.598869856,4,4,35942400,0
online_ar2,28,6,1,2,0.26126125955439305,483691.2087314129,7086277.598869856,4,4,71884800,0
online_ar2,29,4,0,1,0.0960982010051111,415577.9429726816,45000980.23464198,4,4,35942400,0
online_ar2,29,4,0,2,0.236976146807264,2527151.284720032,45000980.23464198,4,4,71884800,0
online_ar2,29,4,1,1,0.10214377694283078,460980.0053902236,44183311.57084072,4,4,35942400,0
online_ar2,29,4,1,2,0.20959918305407343,1941053.1821077226,44183311.57084072,4,4,71884800,0
online_ar2,29,6,0,1,0.06087330375822083,155020.33040154312,41834531.78894504,4,4,35942400,0
online_ar2,29,6,0,2,0.11676304963946092,570355.6809491112,41834531.78894504,4,4,71884800,0
online_ar2,29,6,1,1,0.07272161942128913,219571.58923921845,41519208.1613317,4,4,35942400,0
online_ar2,29,6,1,2,0.11507820396574898,549838.5842078708,41519208.1613317,4,4,71884800,0
oracle_transport75_token_ls,20,4,0,1,0.3125154362706159,204061.58232148463,2089384.1831560656,4,4,0,0
oracle_transport75_token_ls,20,4,1,1,0.3465860405935006,234795.48621961096,1954643.727781761,4,4,0,0
oracle_transport75_token_ls,20,6,0,1,0.22026292327477712,112024.3762229699,2309030.8574949875,4,4,0,0
oracle_transport75_token_ls,20,6,1,1,0.27109304239469195,165494.75700585463,2251891.6806094116,4,4,0,0
oracle_transport75_token_ls,21,4,0,1,0.12674743058261465,254605.29245006602,15848534.10799962,4,4,0,0
oracle_transport75_token_ls,21,4,1,1,0.13402074123172059,282806.39203560684,15745091.54641192,4,4,0,0
oracle_transport75_token_ls,21,6,0,1,0.10573448388694816,168314.1265085376,15055225.613218475,4,4,0,0
oracle_transport75_token_ls,21,6,1,1,0.11633106561503197,201847.75316159046,14915317.646595946,4,4,0,0
oracle_transport75_token_ls,22,4,0,1,0.4009418126642154,178270.25158423325,1108960.75809291,4,4,0,0
oracle_transport75_token_ls,22,4,1,1,0.4490710733085869,218328.48676351225,1082630.4615104347,4,4,0,0
oracle_transport75_token_ls,22,6,0,1,0.3155167122206048,117853.78427233094,1183855.773877834,4,4,0,0
oracle_transport75_token_ls,22,6,1,1,0.3719376318142816,165550.63945941904,1196714.6828795476,4,4,0,0
oracle_transport75_token_ls,23,4,0,1,0.3562055125076833,157778.5856625717,1243502.8540050033,4,4,0,0
oracle_transport75_token_ls,23,4,1,1,0.4156569437663315,190047.86599217873,1100000.588067871,4,4,0,0
oracle_transport75_token_ls,23,6,0,1,0.31729102355036365,104182.41071045205,1034853.4005636317,4,4,0,0
oracle_transport75_token_ls,23,6,1,1,0.3854419358174464,153384.98069671058,1032440.2049456197,4,4,0,0
oracle_transport75_token_ls,24,4,0,1,0.17034633608485636,133210.42235645273,4590633.39229573,4,4,0,0
oracle_transport75_token_ls,24,4,1,1,0.20500510524941074,168014.3713212842,3997763.314450399,4,4,0,0
oracle_transport75_token_ls,24,6,0,1,0.15524697295105208,89092.70459676186,3696543.8400848024,4,4,0,0
oracle_transport75_token_ls,24,6,1,1,0.18989528965606825,126714.84714844097,3513978.6589356894,4,4,0,0
oracle_transport75_token_ls,25,4,0,1,0.19497440326439194,166308.90175498786,4374821.079096621,4,4,0,0
oracle_transport75_token_ls,25,4,1,1,0.22103264688216048,220062.25303167084,4504355.986275547,4,4,0,0
oracle_transport75_token_ls,25,6,0,1,0.14645544245293088,100834.0427702783,4701063.845769359,4,4,0,0
oracle_transport75_token_ls,25,6,1,1,0.17293131078132876,139517.55476775864,4665321.6272079125,4,4,0,0
oracle_transport75_token_ls,26,4,0,1,0.23923830877266844,137469.29341602634,2401840.9950494375,4,4,0,0
oracle_transport75_token_ls,26,4,1,1,0.2959885736521466,206988.22670472332,2362630.2064363915,4,4,0,0
oracle_transport75_token_ls,26,6,0,1,0.17026635504725093,69556.60190726,2399278.5918027544,4,4,0,0
oracle_transport75_token_ls,26,6,1,1,0.2329801921724167,127542.28415211887,2349720.425898402,4,4,0,0
oracle_transport75_token_ls,27,4,0,1,0.17249654203619572,188711.15375488478,6342153.996319756,4,4,0,0
oracle_transport75_token_ls,27,4,1,1,0.22049336541466175,302351.2795275653,6219002.887411921,4,4,0,0
oracle_transport75_token_ls,27,6,0,1,0.11768134689634373,83993.65404702397,6065005.714643393,4,4,0,0
oracle_transport75_token_ls,27,6,1,1,0.16699625958659015,167214.31026245767,5995976.94220104,4,4,0,0
oracle_transport75_token_ls,28,4,0,1,0.17331367619887708,219032.36769868096,7291932.322600366,4,4,0,0
oracle_transport75_token_ls,28,4,1,1,0.21001090037145495,340039.9626328898,7709856.344481888,4,4,0,0
oracle_transport75_token_ls,28,6,0,1,0.11213352067638038,87551.1631645981,6962913.569450749,4,4,0,0
oracle_transport75_token_ls,28,6,1,1,0.1591642996907683,179518.61415014387,7086277.598869856,4,4,0,0
oracle_transport75_token_ls,29,4,0,1,0.06234686489496167,174924.7306013924,45000980.23464198,4,4,0,0
oracle_transport75_token_ls,29,4,1,1,0.07352919486296519,238878.95167459798,44183311.57084072,4,4,0,0
oracle_transport75_token_ls,29,6,0,1,0.037349420745430816,58358.30294315703,41834531.78894504,4,4,0,0
oracle_transport75_token_ls,29,6,1,1,0.05479458984985984,124659.2251756374,41519208.1613317,4,4,0,0
taylor1,20,4,0,1,0.5586145441267585,651992.7708469875,2089384.1831560656,4,4,35942400,0
taylor1,20,4,0,2,1.104986149123214,2551126.365674613,2089384.1831560656,4,4,71884800,0
taylor1,20,4,0,3,1.748098708414975,6384842.763871968,2089384.1831560656,4,4,107827200,0
taylor1,20,4,1,1,0.5830353694914548,664442.5155611711,1954643.727781761,4,4,35942400,0
taylor1,20,4,1,2,1.092775226364124,2334152.8492082907,1954643.727781761,4,4,71884800,0
taylor1,20,4,1,3,1.7445748246975918,5949038.949366667,1954643.727781761,4,4,107827200,0
taylor1,20,6,0,1,0.442915271237278,452971.6751126902,2309030.8574949875,4,4,35942400,0
taylor1,20,6,0,2,0.866821398831178,1734958.075906157,2309030.8574949875,4,4,71884800,0
taylor1,20,6,0,3,1.2852133296871893,3813995.5257646157,2309030.8574949875,4,4,107827200,0
taylor1,20,6,1,1,0.5163945849504936,600497.0184952203,2251891.6806094116,4,4,35942400,0
taylor1,20,6,1,2,0.9585279548878122,2068983.6711196704,2251891.6806094116,4,4,71884800,0
taylor1,20,6,1,3,1.2619885223680203,3586396.5377960154,2251891.6806094116,4,4,107827200,0
taylor1,21,4,0,1,1.0992224463823428,19149625.065472357,15848534.10799962,4,4,35942400,0
taylor1,21,4,0,2,2.2218765334236195,78240018.25616226,15848534.10799962,4,4,71884800,0
taylor1,21,4,0,3,3.6550495172491106,211726700.11216134,15848534.10799962,4,4,107827200,0
taylor1,21,4,1,1,1.1024886111868788,19137861.787547108,15745091.54641192,4,4,35942400,0
taylor1,21,4,1,2,2.1124599257778858,70262265.36375311,15745091.54641192,4,4,71884800,0
taylor1,21,4,1,3,3.4460094395114527,186972663.85755348,15745091.54641192,4,4,107827200,0
taylor1,21,6,0,1,0.853921857222683,10978007.626462195,15055225.613218475,4,4,35942400,0
taylor1,21,6,0,2,1.6197957516065042,39500971.70910503,15055225.613218475,4,4,71884800,0
taylor1,21,6,0,3,2.742992696474446,113275652.00086364,15055225.613218475,4,4,107827200,0
taylor1,21,6,1,1,0.8683646166688491,11247001.281773891,14915317.646595946,4,4,35942400,0
taylor1,21,6,1,2,1.7454470762367496,45440790.40950812,14915317.646595946,4,4,71884800,0
taylor1,21,6,1,3,2.774982386914552,114855809.94550368,14915317.646595946,4,4,107827200,0
taylor1,22,4,0,1,1.0028602585253787,1115313.659513585,1108960.75809291,4,4,35942400,0
taylor1,22,4,0,2,2.0158539519409637,4506447.409462642,1108960.75809291,4,4,71884800,0
taylor1,22,4,0,3,3.2303198268531923,11571968.009817299,1108960.75809291,4,4,107827200,0
taylor1,22,4,1,1,1.0315755022150446,1152079.0585113585,1082630.4615104347,4,4,35942400,0
taylor1,22,4,1,2,1.923955154120711,4007468.635235899,1082630.4615104347,4,4,71884800,0
taylor1,22,4,1,3,3.0016512896851424,9754403.524748256,1082630.4615104347,4,4,107827200,0
taylor1,22,6,0,1,0.7553460066568327,675446.0584241659,1183855.773877834,4,4,35942400,0
taylor1,22,6,0,2,1.528356470246834,2765337.3301953115,1183855.773877834,4,4,71884800,0
taylor1,22,6,0,3,2.3606480467231155,6597224.770362589,1183855.773877834,4,4,107827200,0
taylor1,22,6,1,1,0.8749431412775017,916115.6065294186,1196714.6828795476,4,4,35942400,0
taylor1,22,6,1,2,1.6243291520722558,3157466.103958012,1196714.6828795476,4,4,71884800,0
taylor1,22,6,1,3,2.3280151018791004,6485779.894385976,1196714.6828795476,4,4,107827200,0
taylor1,23,4,0,1,0.9732744498990082,1177924.4365201844,1243502.8540050033,4,4,35942400,0
taylor1,23,4,0,2,2.125513090141848,5617904.525969699,1243502.8540050033,4,4,71884800,0
taylor1,23,4,0,3,3.331852779344055,13804427.282900335,1243502.8540050033,4,4,107827200,0
taylor1,23,4,1,1,1.0546307517363323,1223471.2788348857,1100000.588067871,4,4,35942400,0
taylor1,23,4,1,2,2.1715222561331626,5187062.572809111,1100000.588067871,4,4,71884800,0
taylor1,23,4,1,3,3.300858396003053,11985239.17290143,1100000.588067871,4,4,107827200,0
taylor1,23,6,0,1,0.8250320607956292,704401.8408909217,1034853.4005636317,4,4,35942400,0
taylor1,23,6,0,2,1.676621443080562,2909034.444883528,1034853.4005636317,4,4,71884800,0
taylor1,23,6,0,3,2.596245959964645,6975422.190107833,1034853.4005636317,4,4,107827200,0
taylor1,23,6,1,1,0.9967669705269324,1025775.1772822348,1032440.2049456197,4,4,35942400,0
taylor1,23,6,1,2,1.8111547275750806,3386694.4496446154,1032440.2049456197,4,4,71884800,0
taylor1,23,6,1,3,2.5939877680075654,6947055.300821512,1032440.2049456197,4,4,107827200,0
taylor1,24,4,0,1,0.89624537494406,3687452.769996114,4590633.39229573,4,4,35942400,0
taylor1,24,4,0,2,1.7702194636259594,14385562.044583881,4590633.39229573,4,4,71884800,0
taylor1,24,4,0,3,2.795021912830426,35862705.14783365,4590633.39229573,4,4,107827200,0
taylor1,24,4,1,1,0.978882398134526,3830699.781373798,3997763.314450399,4,4,35942400,0
taylor1,24,4,1,2,1.8856819701578338,14215232.771681044,3997763.314450399,4,4,71884800,0
taylor1,24,4,1,3,2.981983494779788,35549013.14013544,3997763.314450399,4,4,107827200,0
taylor1,24,6,0,1,0.7629180713149872,2151551.102009436,3696543.8400848024,4,4,35942400,0
taylor1,24,6,0,2,1.4752019051348702,8044495.078765262,3696543.8400848024,4,4,71884800,0
taylor1,24,6,0,3,2.3815838449703413,20966580.82207176,3696543.8400848024,4,4,107827200,0
taylor1,24,6,1,1,0.8407007496270776,2483601.9315988603,3513978.6589356894,4,4,35942400,0
taylor1,24,6,1,2,1.61531523301385,9168825.279222043,3513978.6589356894,4,4,71884800,0
taylor1,24,6,1,3,2.531227208393068,22514451.95373816,3513978.6589356894,4,4,107827200,0
taylor1,25,4,0,1,0.8192841131602553,2936495.6576416874,4374821.079096621,4,4,35942400,0
taylor1,25,4,0,2,1.716825197051722,12894735.945537476,4374821.079096621,4,4,71884800,0
taylor1,25,4,0,3,2.66521351228567,31075942.47391995,4374821.079096621,4,4,107827200,0
taylor1,25,4,1,1,0.8368047422441877,3154140.0402016398,4504355.986275547,4,4,35942400,0
taylor1,25,4,1,2,1.5850544085731924,11316732.620551392,4504355.986275547,4,4,71884800,0
taylor1,25,4,1,3,2.5340634862017337,28924621.75341086,4504355.986275547,4,4,107827200,0
taylor1,25,6,0,1,0.6291075311110861,1860569.5877203802,4701063.845769359,4,4,35942400,0
taylor1,25,6,0,2,1.1599635664474077,6325354.155727533,4701063.845769359,4,4,71884800,0
taylor1,25,6,0,3,1.9809291385263101,18447351.79992874,4701063.845769359,4,4,107827200,0
taylor1,25,6,1,1,0.6403363634358163,1912924.89816353,4665321.6272079125,4,4,35942400,0
taylor1,25,6,1,2,1.3005050235834827,7890520.593226455,4665321.6272079125,4,4,71884800,0
taylor1,25,6,1,3,1.9946638179517935,18561839.33104831,4665321.6272079125,4,4,107827200,0
taylor1,26,4,0,1,0.33607885789848413,271285.53549073293,2401840.9950494375,4,4,35942400,0
taylor1,26,4,0,2,0.6874956375282564,1135230.7506622693,2401840.9950494375,4,4,71884800,0
taylor1,26,4,0,3,1.0831416112002137,2817829.6473597595,2401840.9950494375,4,4,107827200,0
taylor1,26,4,1,1,0.47440332771675475,531730.0513038996,2362630.2064363915,4,4,35942400,0
taylor1,26,4,1,2,0.893391774890328,1885730.6140002122,2362630.2064363915,4,4,71884800,0
taylor1,26,4,1,3,1.4272956888442598,4813086.426301412,2362630.2064363915,4,4,107827200,0
taylor1,26,6,0,1,0.2566916441896658,158089.9064532022,2399278.5918027544,4,4,35942400,0
taylor1,26,6,0,2,0.5518995323797308,730803.6892635959,2399278.5918027544,4,4,71884800,0
taylor1,26,6,0,3,0.8255388056525018,1635142.717114855,2399278.5918027544,4,4,107827200,0
taylor1,26,6,1,1,0.36799486457412994,318199.65784294734,2349720.425898402,4,4,35942400,0
taylor1,26,6,1,2,0.7309077830879878,1255282.1845333164,2349720.425898402,4,4,71884800,0
taylor1,26,6,1,3,1.07937058963658,2737520.3287106915,2349720.425898402,4,4,107827200,0
taylor1,27,4,0,1,0.24681656187687462,386353.97051619383,6342153.996319756,4,4,35942400,0
taylor1,27,4,0,2,0.5167199587394035,1693352.0458905092,6342153.996319756,4,4,71884800,0
taylor1,27,4,0,3,0.8236092533325792,4302087.2868568655,6342153.996319756,4,4,107827200,0
taylor1,27,4,1,1,0.37284581266808214,864528.4675406993,6219002.887411921,4,4,35942400,0
taylor1,27,4,1,2,0.7361818705856819,3370474.104847593,6219002.887411921,4,4,71884800,0
taylor1,27,4,1,3,1.226709092561708,9358450.059975168,6219002.887411921,4,4,107827200,0
taylor1,27,6,0,1,0.1728439691146082,181192.27412879033,6065005.714643393,4,4,35942400,0
taylor1,27,6,0,2,0.39096932305739784,927078.6487072483,6065005.714643393,4,4,71884800,0
taylor1,27,6,0,3,0.6233277502361978,2356482.0621142294,6065005.714643393,4,4,107827200,0
taylor1,27,6,1,1,0.2648788764746903,420682.65418409125,5995976.94220104,4,4,35942400,0
taylor1,27,6,1,2,0.5432173930486619,1769323.6721053198,5995976.94220104,4,4,71884800,0
taylor1,27,6,1,3,0.8685009772844986,4522729.117116399,5995976.94220104,4,4,107827200,0
taylor1,28,4,0,1,0.2576735258559169,484152.5566151656,7291932.322600366,4,4,35942400,0
taylor1,28,4,0,2,0.7351676847506425,3941081.7804168463,7291932.322600366,4,4,71884800,0
taylor1,28,4,0,3,1.0935568596822995,8720178.353129927,7291932.322600366,4,4,107827200,0
taylor1,28,4,1,1,0.367225918349543,1039711.7144331455,7709856.344481888,4,4,35942400,0
taylor1,28,4,1,2,0.8672571276719577,5798852.227255737,7709856.344481888,4,4,71884800,0
taylor1,28,4,1,3,1.4032219895706886,15180953.487728257,7709856.344481888,4,4,107827200,0
taylor1,28,6,0,1,0.16364917106340804,186474.14473319985,6962913.569450749,4,4,35942400,0
taylor1,28,6,0,2,0.3944795670876375,1083527.7293654843,6962913.569450749,4,4,71884800,0
taylor1,28,6,0,3,0.7108936333112643,3518845.944750032,6962913.569450749,4,4,107827200,0
taylor1,28,6,1,1,0.25198044903252326,449937.1493815277,7086277.598869856,4,4,35942400,0
taylor1,28,6,1,2,0.5223283349762831,1933327.0755685125,7086277.598869856,4,4,71884800,0
taylor1,28,6,1,3,0.8994183037463865,5732467.5428357115,7086277.598869856,4,4,107827200,0
taylor1,29,4,0,1,0.11726085344091706,618768.3270680977,45000980.23464198,4,4,35942400,0
taylor1,29,4,0,2,0.3734763958496472,6276944.549212744,45000980.23464198,4,4,71884800,0
taylor1,29,4,0,3,0.47309950997292444,10072260.98434967,45000980.23464198,4,4,107827200,0
taylor1,29,4,1,1,0.158812487710092,1114365.2507163857,44183311.57084072,4,4,35942400,0
taylor1,29,4,1,2,0.4165154629109972,7665147.588986855,44183311.57084072,4,4,71884800,0
taylor1,29,4,1,3,0.6374027993343439,17950898.710227698,44183311.57084072,4,4,107827200,0
taylor1,29,6,0,1,0.0607495058257013,154390.44239918023,41834531.78894504,4,4,35942400,0
taylor1,29,6,0,2,0.15365782538817507,987743.7219184241,41834531.78894504,4,4,71884800,0
taylor1,29,6,0,3,0.35944168481268174,5404951.425128321,41834531.78894504,4,4,107827200,0
taylor1,29,6,1,1,0.09076867098459133,342074.7478529806,41519208.1613317,4,4,35942400,0
taylor1,29,6,1,2,0.18862304660940762,1477197.5295773814,41519208.1613317,4,4,71884800,0
taylor1,29,6,1,3,0.41368342537309855,7105347.190808003,41519208.1613317,4,4,107827200,0
transport2_history,20,4,0,1,0.35503219290363675,263362.40082165017,2089384.1831560656,4,4,129168000,9360000
transport2_history,20,4,0,2,0.5152327710066548,554657.9716866848,2089384.1831560656,4,4,258336000,18720000
transport2_history,20,4,0,3,0.9791970820835926,2003357.8126513576,2089384.1831560656,4,4,387504000,28080000
transport2_history,20,4,1,1,0.3802286411578556,282590.3095980521,1954643.727781761,4,4,129168000,9360000
transport2_history,20,4,1,2,0.5140832082124173,516576.2642362098,1954643.727781761,4,4,258336000,18720000
transport2_history,20,4,1,3,1.0537837692104262,2170554.127921145,1954643.727781761,4,4,387504000,28080000
transport2_history,20,6,0,1,0.25590017334629184,151206.65184132502,2309030.8574949875,4,4,129168000,9360000
transport2_history,20,6,0,2,0.40676989223133525,382056.2754615587,2309030.8574949875,4,4,258336000,18720000
transport2_history,20,6,0,3,0.5136936560905452,609309.7695703647,2309030.8574949875,4,4,387504000,28080000
transport2_history,20,6,1,1,0.29497143738961634,195932.9265984058,2251891.6806094116,4,4,129168000,9360000
transport2_history,20,6,1,2,0.4365364571886655,429129.6628954345,2251891.6806094116,4,4,258336000,18720000
transport2_history,20,6,1,3,0.5225908568522969,614994.3284990215,2251891.6806094116,4,4,387504000,28080000
transport2_history,21,4,0,1,0.48137509835078146,3672453.787794177,15848534.10799962,4,4,129168000,9360000
transport2_history,21,4,0,2,0.7483646298905393,8875965.493191876,15848534.10799962,4,4,258336000,18720000
transport2_history,21,4,0,3,1.5562926482429809,38385891.43151724,15848534.10799962,4,4,387504000,28080000
transport2_history,21,4,1,1,0.4871936549032443,3737218.0446581934,15745091.54641192,4,4,129168000,9360000
transport2_history,21,4,1,2,0.7070937505033362,7872255.622672708,15745091.54641192,4,4,258336000,18720000
transport2_history,21,4,1,3,1.4967324238970507,35272279.23598561,15745091.54641192,4,4,387504000,28080000
transport2_history,21,6,0,1,0.3300822134865192,1640331.081146703,15055225.613218475,4,4,129168000,9360000
transport2_history,21,6,0,2,0.5342882317995719,4297723.6393304095,15055225.613218475,4,4,258336000,18720000
transport2_history,21,6,0,3,0.703530526437926,7451662.228976072,15055225.613218475,4,4,387504000,28080000
transport2_history,21,6,1,1,0.35788180009967085,1910344.679077063,14915317.646595946,4,4,129168000,9360000
transport2_history,21,6,1,2,0.5706156663075901,4856460.815693529,14915317.646595946,4,4,258336000,18720000
transport2_history,21,6,1,3,0.7002775820349293,7314303.109997421,14915317.646595946,4,4,387504000,28080000
transport2_history,22,4,0,1,0.4985917245921025,275680.6666941993,1108960.75809291,4,4,129168000,9360000
transport2_history,22,4,0,2,0.6968588940669982,538525.0045749962,1108960.75809291,4,4,258336000,18720000
transport2_history,22,4,0,3,0.9268312720124816,952615.2638851494,1108960.75809291,4,4,387504000,28080000
transport2_history,22,4,1,1,0.5175402174156538,289980.27030421374,1082630.4615104347,4,4,129168000,9360000
transport2_history,22,4,1,2,0.677698969394642,497226.0721275636,1082630.4615104347,4,4,258336000,18720000
transport2_history,22,4,1,3,0.9790836344193844,1037814.7171761856,1082630.4615104347,4,4,387504000,28080000
transport2_history,22,6,0,1,0.3917768820291171,181708.9872049332,1183855.773877834,4,4,129168000,9360000
transport2_history,22,6,0,2,0.5930370421826893,416353.709838561,1183855.773877834,4,4,258336000,18720000
transport2_history,22,6,0,3,0.7386733819110964,645957.1290249586,1183855.773877834,4,4,387504000,28080000
transport2_history,22,6,1,1,0.43160866983329377,222931.24392107344,1196714.6828795476,4,4,129168000,9360000
transport2_history,22,6,1,2,0.6090175351357199,443864.29785625415,1196714.6828795476,4,4,258336000,18720000
transport2_history,22,6,1,3,0.729410776224071,636700.1761810214,1196714.6828795476,4,4,387504000,28080000
transport2_history,23,4,0,1,0.4705910702917241,275381.11262394383,1243502.8540050033,4,4,129168000,9360000
transport2_history,23,4,0,2,0.6578404350411537,538130.8813042692,1243502.8540050033,4,4,258336000,18720000
transport2_history,23,4,0,3,1.094031906075001,1488355.7925879834,1243502.8540050033,4,4,387504000,28080000
transport2_history,23,4,1,1,0.5374637988168894,317754.2384161487,1100000.588067871,4,4,129168000,9360000
transport2_history,23,4,1,2,0.7095467695593468,553802.5760779768,1100000.588067871,4,4,258336000,18720000
transport2_history,23,4,1,3,1.0556708220916744,1225885.6284441615,1100000.588067871,4,4,387504000,28080000
transport2_history,23,6,0,1,0.39821419978774636,164101.41118504305,1034853.4005636317,4,4,129168000,9360000
transport2_history,23,6,0,2,0.5821292004061281,350685.3313773557,1034853.4005636317,4,4,258336000,18720000
transport2_history,23,6,0,3,0.7301695461566342,551729.5718165992,1034853.4005636317,4,4,387504000,28080000
transport2_history,23,6,1,1,0.49478599044717786,252754.9659567432,1032440.2049456197,4,4,129168000,9360000
transport2_history,23,6,1,2,0.6629593161247054,453773.0132921196,1032440.2049456197,4,4,258336000,18720000
transport2_history,23,6,1,3,0.7806244056921819,629142.6952229072,1032440.2049456197,4,4,387504000,28080000
transport2_history,24,4,0,1,0.2240536432044192,230449.9571177003,4590633.39229573,4,4,129168000,9360000
transport2_history,24,4,0,2,0.31232298051613916,447796.2913469365,4590633.39229573,4,4,258336000,18720000
