sample_id,split,block,target_step,branch,horizon,method,relative_l2,error_sq,target_sq,output_relative_l2,output_target_sq,effective_secants,selected_shifts,fit_and_predict_ms,input_drift_relative_l2,residual_drift_relative_l2,adaln_drift_relative_l2,qk_sketch_drift_relative_l2,predictor_macs,observable_macs,qk_projection_macs,routing_macs,total_runtime_macs
p01_seed2026082002,calibration,28,4,0,3,broyden4,0.48129611135651024,446086.8690458117,1925727.0640598466,0.17379262172879453,14769193.145584289,1,[],3.5308729857206345,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,251596800,0,0,0,251596800
p01_seed2026082002,calibration,28,4,0,1,transport2_history,0.19436127921272875,72746.8564951556,1925727.0640598466,0.07018248325701018,14769193.145584289,0,"[[0, 0, 1], [0, 0, 2]]",32.27546717971563,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,119808000,9360000,0,9360000,129168000
p01_seed2026082002,calibration,28,4,0,2,transport2_history,0.35981319375343584,249315.28345521697,1925727.0640598466,0.12992599939936017,14769193.145584289,0,"[[0, 0, -1], [0, 0, 1]]",26.033170986920595,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,239616000,18720000,0,18720000,258336000
p01_seed2026082002,calibration,28,4,0,3,transport2_history,1.373779225957729,3634365.6869446803,1925727.0640598466,0.4960619621106737,14769193.145584289,0,"[[1, 0, -1], [1, 0, -2]]",18.862754106521606,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,359424000,28080000,0,28080000,387504000
p01_seed2026082002,calibration,28,4,0,1,transport4_history,0.1961050596884236,74058.06013206186,1925727.0640598466,0.07081215005347845,14769193.145584289,0,"[[0, 0, 1], [0, 0, 2], [-1, -2, 0], [-1, -2, 1]]",37.0307732373476,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,191692800,9360000,0,9360000,201052800
p01_seed2026082002,calibration,28,4,0,2,transport4_history,0.3612410338678225,251297.91604450747,1925727.0640598466,0.13044158236592396,14769193.145584289,0,"[[0, 0, -1], [0, 0, 1], [0, 0, 2], [0, 0, -2]]",29.331329744309187,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,383385600,18720000,0,18720000,402105600
p01_seed2026082002,calibration,28,4,0,3,transport4_history,1.4115890489874225,3837172.249154065,1925727.0640598466,0.5097148217876653,14769193.145584289,0,"[[1, 0, -1], [1, 0, -2], [0, 0, -1], [1, 0, 0]]",21.170534659177065,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,575078400,28080000,0,28080000,603158400
p01_seed2026082002,calibration,28,4,0,1,transport2_qk,0.19431394032870858,72711.42417413264,1925727.0640598466,0.07016538952080609,14769193.145584289,0,"[[0, 0, 1], [0, 0, -1]]",24.120762944221497,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,119808000,201052800,191692800,9360000,320860800
p01_seed2026082002,calibration,28,4,0,2,transport2_qk,0.3598131933215014,249315.28285664046,1925727.0640598466,0.12992599924339168,14769193.145584289,0,"[[0, 0, 1], [0, 0, -1]]",22.20267988741398,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,239616000,402105600,383385600,18720000,641721600
p01_seed2026082002,calibration,28,4,0,3,transport2_qk,1.3245370014883133,3378492.2264274773,1925727.0640598466,0.47828094313219616,14769193.145584289,0,"[[0, 0, 1], [0, 0, -1]]",20.467886235564947,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,359424000,603158400,575078400,28080000,962582400
p01_seed2026082002,calibration,28,4,0,1,transport4_qk,0.19447537688156835,72832.29206194947,1925727.0640598466,0.07022368311824506,14769193.145584289,0,"[[0, 0, 1], [0, 0, -1], [0, 0, -2], [0, 0, 2]]",29.055705294013023,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,191692800,201052800,191692800,9360000,392745600
p01_seed2026082002,calibration,28,4,0,2,transport4_qk,0.3612410327166422,251297.91444286652,1925727.0640598466,0.1304415819502409,14769193.145584289,0,"[[0, 0, 1], [0, 0, -1], [0, 0, -2], [0, 0, 2]]",25.934549048542976,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,383385600,402105600,383385600,18720000,785491200
p01_seed2026082002,calibration,28,4,0,3,transport4_qk,1.3443174297905143,3480153.4451014604,1925727.0640598466,0.48542351589030336,14769193.145584289,0,"[[0, 0, 1], [0, 0, -1], [0, 0, -2], [0, 0, 2]]",23.045154754072428,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,575078400,603158400,575078400,28080000,1178236800
p01_seed2026082002,calibration,28,4,0,1,dplr8,0.17249182965682233,57296.98789989372,1925727.0640598466,0.06228557969929315,14769193.145584289,0,[],5.527192261070013,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,215654400,0,0,0,215654400
p01_seed2026082002,calibration,28,4,0,1,dplr16,0.1650158640964476,52438.001277235286,1925727.0640598466,0.05958606141099911,14769193.145584289,0,[],5.61316916719079,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,407347200,0,0,0,407347200
p01_seed2026082002,calibration,28,4,0,1,oracle_transport75_token_ls,0.16436457545716895,52024.890959996694,1925727.0640598466,0.059350885689750506,14769193.145584289,0,target-visible 75-shift per-token selection,126.28978118300438,0.1029463366246578,0.17601251909186383,0.02437369126386646,0.1834488774174361,0,0,0,0,0
p01_seed2026082002,calibration,28,6,0,1,taylor1,0.1371285981040237,34167.17205603227,1816991.7791239666,0.04927489537354492,14072057.88941485,0,[],1.203468069434166,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,35942400,0,0,0,35942400
p01_seed2026082002,calibration,28,6,0,2,taylor1,0.3588589195251586,233991.700048915,1816991.7791239666,0.12895002178941337,14072057.88941485,0,[],1.2836442328989506,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,71884800,0,0,0,71884800
p01_seed2026082002,calibration,28,6,0,3,taylor1,0.717366748999743,935051.3199339741,1816991.7791239666,0.257773885171697,14072057.88941485,0,[],1.3915440067648888,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,107827200,0,0,0,107827200
p01_seed2026082002,calibration,28,6,0,1,online_ar2,0.08084434069354454,11875.508356027383,1816991.7791239666,0.02905007769565128,14072057.88941485,0,[],5.402898415923119,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,35942400,0,0,0,35942400
p01_seed2026082002,calibration,28,6,0,2,online_ar2,0.1711798700480652,53242.488659261086,1816991.7791239666,0.06151065717361789,14072057.88941485,0,[],4.489894025027752,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,71884800,0,0,0,71884800
p01_seed2026082002,calibration,28,6,0,1,diagonal,0.10002682743423513,18179.668144441097,1816991.7791239666,0.03594298727265225,14072057.88941485,0,[],2.640374004840851,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,47923200,0,0,0,47923200
p01_seed2026082002,calibration,28,6,0,2,diagonal,0.2128248373072752,82299.57310839451,1816991.7791239666,0.07647508788248884,14072057.88941485,0,[],2.5563272647559643,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,95846400,0,0,0,95846400
p01_seed2026082002,calibration,28,6,0,3,diagonal,0.35564463570224275,229818.76544222783,1816991.7791239666,0.12779502202083914,14072057.88941485,0,[],2.4818689562380314,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,143769600,0,0,0,143769600
p01_seed2026082002,calibration,28,6,0,1,broyden2,0.07896517099345675,11329.849022699036,1816991.7791239666,0.028374829121384372,14072057.88941485,2,[],3.493618220090866,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,131788800,0,0,0,131788800
p01_seed2026082002,calibration,28,6,0,2,broyden2,0.16940824168184404,52146.1238872931,1816991.7791239666,0.06087405180031618,14072057.88941485,2,[],4.771153908222914,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,263577600,0,0,0,263577600
p01_seed2026082002,calibration,28,6,0,3,broyden2,0.30304912573979137,166870.2948402068,1816991.7791239666,0.10889569477363685,14072057.88941485,2,[],6.046036258339882,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,395366400,0,0,0,395366400
p01_seed2026082002,calibration,28,6,0,1,broyden4,0.07924911735283052,11411.47623580967,1816991.7791239666,0.028476860552780092,14072057.88941485,4,[],3.6586271598935127,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,227635200,0,0,0,227635200
p01_seed2026082002,calibration,28,6,0,2,broyden4,0.16915143805687397,51988.14852959609,1816991.7791239666,0.06078177366193436,14072057.88941485,4,[],4.957207012921572,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,455270400,0,0,0,455270400
p01_seed2026082002,calibration,28,6,0,3,broyden4,0.30305921643156036,166881.40765724628,1816991.7791239666,0.10889932069695288,14072057.88941485,3,[],6.186316721141338,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,539136000,0,0,0,539136000
p01_seed2026082002,calibration,28,6,0,1,transport2_history,0.10038183714940108,18308.941700215182,1816991.7791239666,0.036070554146471846,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1]]",46.45085521042347,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,119808000,9360000,0,9360000,129168000
p01_seed2026082002,calibration,28,6,0,2,transport2_history,0.21433906125903737,83474.84301343076,1816991.7791239666,0.07701919923363527,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1]]",39.86475197598338,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,239616000,18720000,0,18720000,258336000
p01_seed2026082002,calibration,28,6,0,3,transport2_history,0.35857679166023704,233623.92527685157,1816991.7791239666,0.1288486438039444,14072057.88941485,0,"[[0, 0, 1], [0, 0, 2]]",33.1550226546824,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,359424000,28080000,0,28080000,387504000
p01_seed2026082002,calibration,28,6,0,1,transport4_history,0.10065871558306792,18410.08235511624,1816991.7791239666,0.03617004583557797,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1], [0, -2, -2], [0, 0, 2]]",56.238110177218914,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,191692800,9360000,0,9360000,201052800
p01_seed2026082002,calibration,28,6,0,2,transport4_history,0.2144204157453254,83538.22242488015,1816991.7791239666,0.07704843262371901,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1], [0, 0, 2], [0, 0, -2]]",46.885650139302015,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,383385600,18720000,0,18720000,402105600
p01_seed2026082002,calibration,28,6,0,3,transport4_history,0.3688392145088971,247187.86092445714,1816991.7791239666,0.13253627584524336,14072057.88941485,0,"[[0, 0, 1], [0, 0, 2], [-1, -2, 0], [-1, -2, 1]]",38.84117817506194,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,575078400,28080000,0,28080000,603158400
p01_seed2026082002,calibration,28,6,0,1,transport2_qk,0.10038183714940108,18308.941700215182,1816991.7791239666,0.036070554146471846,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1]]",29.043001122772694,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,119808000,201052800,191692800,9360000,320860800
p01_seed2026082002,calibration,28,6,0,2,transport2_qk,0.21433906125903737,83474.84301343076,1816991.7791239666,0.07701919923363527,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1]]",27.038902044296265,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,239616000,402105600,383385600,18720000,641721600
p01_seed2026082002,calibration,28,6,0,3,transport2_qk,0.3583139355632842,233281.53298401227,1816991.7791239666,0.12875419080978617,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1]]",25.079397950321436,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,359424000,603158400,575078400,28080000,962582400
p01_seed2026082002,calibration,28,6,0,1,transport4_qk,0.10126154405156813,18631.252555793588,1816991.7791239666,0.03638666228265205,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1], [0, 1, 0], [0, -1, 0]]",38.421745877712965,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,191692800,201052800,191692800,9360000,392745600
p01_seed2026082002,calibration,28,6,0,2,transport4_qk,0.21584290254691868,84650.30114416315,1816991.7791239666,0.07755957974611274,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1], [0, 1, 0], [0, -1, 0]]",34.33459112420678,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,383385600,402105600,383385600,18720000,785491200
p01_seed2026082002,calibration,28,6,0,3,transport4_qk,0.3605794266888856,236240.7703445473,1816991.7791239666,0.12956825760349042,14072057.88941485,0,"[[0, 0, 1], [0, 0, -1], [0, 1, 0], [0, -1, 0]]",30.773840844631195,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,575078400,603158400,575078400,28080000,1178236800
p01_seed2026082002,calibration,28,6,0,1,dplr8,0.07769445173798181,10968.139743957887,1816991.7791239666,0.027918217158391958,14072057.88941485,0,[],7.397515699267387,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,215654400,0,0,0,215654400
p01_seed2026082002,calibration,28,6,0,1,dplr16,0.07483704065343626,10176.212640193606,1816991.7791239666,0.0268914537102352,14072057.88941485,0,[],7.570132147520781,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,407347200,0,0,0,407347200
p01_seed2026082002,calibration,28,6,0,1,oracle_transport75_token_ls,0.07136497680700261,9253.866296352422,1816991.7791239666,0.025643824950598183,14072057.88941485,0,target-visible 75-shift per-token selection,126.08695216476917,0.04899679671500514,0.08263629966294106,0.020389892722131143,0.07902151253976362,0,0,0,0,0
p01_seed2026082002,calibration,28,4,1,1,taylor1,0.34201761055105395,226611.65998316725,1937248.4185735327,0.12516945073832145,14463904.94911426,0,[],1.2008599005639553,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,35942400,0,0,0,35942400
p01_seed2026082002,calibration,28,4,1,2,taylor1,0.8707340622433656,1468778.7579005004,1937248.4185735327,0.31866576734030577,14463904.94911426,0,[],1.2762919068336487,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,71884800,0,0,0,71884800
p01_seed2026082002,calibration,28,4,1,3,taylor1,1.275434598337541,3151386.7349451752,1937248.4185735327,0.46677552032874314,14463904.94911426,0,[],1.3836733996868134,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,107827200,0,0,0,107827200
p01_seed2026082002,calibration,28,4,1,1,online_ar2,0.19609475176446417,74493.30726103653,1937248.4185735327,0.07176552204864187,14463904.94911426,0,[],3.3226613886654377,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,35942400,0,0,0,35942400
p01_seed2026082002,calibration,28,4,1,2,online_ar2,0.3132366041741882,190077.3327943546,1937248.4185735327,0.11463635931626248,14463904.94911426,0,[],2.386698964983225,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,71884800,0,0,0,71884800
p01_seed2026082002,calibration,28,4,1,1,diagonal,0.20604438761368604,82244.50551925001,1937248.4185735327,0.07540682710391917,14463904.94911426,0,[],2.184020821005106,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,47923200,0,0,0,47923200
p01_seed2026082002,calibration,28,4,1,2,diagonal,0.39935892408580864,308967.00449811853,1937248.4185735327,0.1461548634724641,14463904.94911426,0,[],2.0488272421061993,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,95846400,0,0,0,95846400
p01_seed2026082002,calibration,28,4,1,3,diagonal,1.3058729693771716,3303597.8881742773,1937248.4185735327,0.47791516363033,14463904.94911426,0,[],1.9250139594078064,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,143769600,0,0,0,143769600
p01_seed2026082002,calibration,28,4,1,1,broyden2,0.18759158259921452,68172.93780596128,1937248.4185735327,0.06865358575906168,14463904.94911426,2,[],3.1830347143113613,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,131788800,0,0,0,131788800
p01_seed2026082002,calibration,28,4,1,2,broyden2,0.32241480912154885,201379.50924182747,1937248.4185735327,0.11799534094932487,14463904.94911426,2,[],4.454273730516434,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,263577600,0,0,0,263577600
p01_seed2026082002,calibration,28,4,1,3,broyden2,0.5091652881258939,502230.278293781,1937248.4185735327,0.18634110491285324,14463904.94911426,1,[],3.509586676955223,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,251596800,0,0,0,251596800
p01_seed2026082002,calibration,28,4,1,1,broyden4,0.18662131227779508,67469.5467996029,1937248.4185735327,0.06829849233856765,14463904.94911426,3,[],3.299378789961338,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,179712000,0,0,0,179712000
p01_seed2026082002,calibration,28,4,1,2,broyden4,0.32241480912154885,201379.50924182747,1937248.4185735327,0.11799534094932487,14463904.94911426,2,[],4.449478350579739,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,263577600,0,0,0,263577600
p01_seed2026082002,calibration,28,4,1,3,broyden4,0.5091652881258939,502230.278293781,1937248.4185735327,0.18634110491285324,14463904.94911426,1,[],3.5065077245235443,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,251596800,0,0,0,251596800
p01_seed2026082002,calibration,28,4,1,1,transport2_history,0.2086296669489161,84321.32932354469,1937248.4185735327,0.07635297135033531,14463904.94911426,0,"[[1, 2, 0], [1, 2, 1]]",30.069116968661547,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,119808000,9360000,0,9360000,129168000
p01_seed2026082002,calibration,28,4,1,2,transport2_history,0.41604322745979183,335322.1395616258,1937248.4185735327,0.15226087972673896,14463904.94911426,0,"[[0, 2, 0], [0, 2, 1]]",24.508832022547722,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,239616000,18720000,0,18720000,258336000
p01_seed2026082002,calibration,28,4,1,3,transport2_history,1.6329645928440162,5165815.027541747,1937248.4185735327,0.5976220956344622,14463904.94911426,0,"[[1, 0, 2], [1, 0, 1]]",17.99186086282134,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,359424000,28080000,0,28080000,387504000
p01_seed2026082002,calibration,28,4,1,1,transport4_history,0.20880022375309956,84459.25270907674,1937248.4185735327,0.07641539065519197,14463904.94911426,0,"[[1, 2, 0], [1, 2, 1], [1, 2, -1], [1, 2, -2]]",36.23810596764088,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,191692800,9360000,0,9360000,201052800
p01_seed2026082002,calibration,28,4,1,2,transport4_history,0.4185669124968765,339402.5525812877,1937248.4185735327,0.15318448207990276,14463904.94911426,0,"[[0, 2, 0], [0, 2, 1], [0, 2, 2], [0, 2, -1]]",29.170339927077293,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,383385600,18720000,0,18720000,402105600
p01_seed2026082002,calibration,28,4,1,3,transport4_history,1.7862363276984075,6181062.717312156,1937248.4185735327,0.6537155196968176,14463904.94911426,0,"[[1, 0, 2], [1, 0, 1], [1, 0, -1], [0, 0, -1]]",21.15493593737483,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,575078400,28080000,0,28080000,603158400
p01_seed2026082002,calibration,28,4,1,1,transport2_qk,0.20676466151952966,82820.51841337598,1937248.4185735327,0.0756704284109698,14463904.94911426,0,"[[0, 0, 1], [0, 0, -1]]",24.270673748105764,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,119808000,201052800,191692800,9360000,320860800
p01_seed2026082002,calibration,28,4,1,2,transport2_qk,0.4099613921345934,325590.13176832313,1937248.4185735327,0.15003508794394313,14463904.94911426,0,"[[0, 0, 1], [0, 0, -1]]",22.20386592671275,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,239616000,402105600,383385600,18720000,641721600
p01_seed2026082002,calibration,28,4,1,3,transport2_qk,1.5415647128586132,4603719.30403878,1937248.4185735327,0.5641721432858429,14463904.94911426,0,"[[0, 0, 1], [0, 0, -1]]",20.46712813898921,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,359424000,603158400,575078400,28080000,962582400
p01_seed2026082002,calibration,28,4,1,1,transport4_qk,0.20694214411645462,82962.76234738922,1937248.4185735327,0.07573538237382836,14463904.94911426,0,"[[0, 0, 1], [0, 0, -1], [0, 0, 2], [0, 0, -2]]",29.08756723627448,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,191692800,201052800,191692800,9360000,392745600
p01_seed2026082002,calibration,28,4,1,2,transport4_qk,0.41304778234900075,330510.98967801407,1937248.4185735327,0.1511646255934199,14463904.94911426,0,"[[0, 0, 1], [0, 0, -1], [0, 0, 2], [0, 0, -2]]",25.812241714447737,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,383385600,402105600,383385600,18720000,785491200
p01_seed2026082002,calibration,28,4,1,3,transport4_qk,1.6315984182286372,5157174.971048315,1937248.4185735327,0.5971221116542685,14463904.94911426,0,"[[0, 0, 1], [0, 0, -1], [0, 0, 2], [0, 0, -2]]",22.939075715839863,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,575078400,603158400,575078400,28080000,1178236800
p01_seed2026082002,calibration,28,4,1,1,dplr8,0.17582558512462768,59889.33044648898,1937248.4185735327,0.06434754011740701,14463904.94911426,0,[],5.512984003871679,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,215654400,0,0,0,215654400
p01_seed2026082002,calibration,28,4,1,1,dplr16,0.16847626202699548,54987.345103693646,1937248.4185735327,0.06165788114356956,14463904.94911426,0,[],5.6070308201015,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,407347200,0,0,0,407347200
p01_seed2026082002,calibration,28,4,1,1,oracle_transport75_token_ls,0.17989458297154823,62693.35146014241,1937248.4185735327,0.06583668631877909,14463904.94911426,0,target-visible 75-shift per-token selection,126.21732894331217,0.11272226830840817,0.19490272994189214,0.02437369126386646,0.19120892770835918,0,0,0,0,0
p01_seed2026082002,calibration,28,6,1,1,taylor1,0.1993116188333234,71938.67077403967,1810911.288253238,0.0719754484674146,13886527.222074665,0,[],1.207080204039812,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,35942400,0,0,0,35942400
p01_seed2026082002,calibration,28,6,1,2,taylor1,0.4352746674415994,343102.56172119884,1810911.288253238,0.15718646799920466,13886527.222074665,0,[],1.2897332198917866,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,71884800,0,0,0,71884800
p01_seed2026082002,calibration,28,6,1,3,taylor1,0.8725422914673707,1378701.1823541913,1810911.288253238,0.31509263284679934,13886527.222074665,0,[],1.3850321993231773,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,107827200,0,0,0,107827200
p01_seed2026082002,calibration,28,6,1,1,online_ar2,0.09950341239076713,17929.704230471176,1810911.288253238,0.03593269059167444,13886527.222074665,0,[],5.404395051300526,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,35942400,0,0,0,35942400
p01_seed2026082002,calibration,28,6,1,2,online_ar2,0.20232834469512692,74132.83909906032,1810911.288253238,0.07306484906572158,13886527.222074665,0,[],4.4596390798687935,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,71884800,0,0,0,71884800
p01_seed2026082002,calibration,28,6,1,1,diagonal,0.1164836095222988,24571.22538213854,1810911.288253238,0.04206458250425352,13886527.222074665,0,[],2.639230340719223,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,47923200,0,0,0,47923200
p01_seed2026082002,calibration,28,6,1,2,diagonal,0.23268730186432848,98048.85883910471,1810911.288253238,0.08402808126486211,13886527.222074665,0,[],2.556231804192066,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,95846400,0,0,0,95846400
p01_seed2026082002,calibration,28,6,1,3,diagonal,0.34467376946531947,215136.2743681417,1810911.288253238,0.12446865505099657,13886527.222074665,0,[],2.4790680035948753,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,143769600,0,0,0,143769600
p01_seed2026082002,calibration,28,6,1,1,broyden2,0.09387546811266059,15958.84318126397,1810911.288253238,0.03390032631839499,13886527.222074665,2,[],3.519008867442608,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,131788800,0,0,0,131788800
p01_seed2026082002,calibration,28,6,1,2,broyden2,0.1975281325516418,70656.98336501386,1810911.288253238,0.07133139557320343,13886527.222074665,2,[],4.783699754625559,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,263577600,0,0,0,263577600
p01_seed2026082002,calibration,28,6,1,3,broyden2,0.3018215106199318,164967.18085303885,1810911.288253238,0.10899383945172232,13886527.222074665,2,[],6.161636672914028,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,395366400,0,0,0,395366400
p01_seed2026082002,calibration,28,6,1,1,broyden4,0.09394223636395592,15981.552479094591,1810911.288253238,0.033924437681588454,13886527.222074665,4,[],3.671148791909218,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,227635200,0,0,0,227635200
p01_seed2026082002,calibration,28,6,1,2,broyden4,0.19711648911037444,70362.7956286707,1810911.288253238,0.07118274281794852,13886527.222074665,4,[],4.95257880538702,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,455270400,0,0,0,455270400
p01_seed2026082002,calibration,28,6,1,3,broyden4,0.3016383987378002,164767.0739246412,1810911.288253238,0.10892771405515347,13886527.222074665,3,[],6.2031433917582035,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,539136000,0,0,0,539136000
p01_seed2026082002,calibration,28,6,1,1,transport2_history,0.11967576962228531,25936.396335268037,1810911.288253238,0.043217335946933916,13886527.222074665,0,"[[1, 2, 0], [0, 2, 0]]",46.540497336536646,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,119808000,9360000,0,9360000,129168000
p01_seed2026082002,calibration,28,6,1,2,transport2_history,0.23999655201723483,104305.49310927832,1810911.288253238,0.08666759902501787,13886527.222074665,0,"[[1, 2, 0], [0, 2, 0]]",39.54893071204424,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,239616000,18720000,0,18720000,258336000
p01_seed2026082002,calibration,28,6,1,3,transport2_history,0.3543875360022483,227433.30064024264,1810911.288253238,0.12797649221019347,13886527.222074665,0,"[[1, 2, 0], [1, 2, 1]]",33.040442038327456,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,359424000,28080000,0,28080000,387504000
p01_seed2026082002,calibration,28,6,1,1,transport4_history,0.11968236301065575,25939.254281287773,1810911.288253238,0.04321971695255546,13886527.222074665,0,"[[1, 2, 0], [0, 2, 0], [0, 2, -2], [1, 2, -2]]",55.716786067932844,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,191692800,9360000,0,9360000,201052800
p01_seed2026082002,calibration,28,6,1,2,transport4_history,0.24070575119969098,104922.85754151837,1810911.288253238,0.0869237051642826,13886527.222074665,0,"[[1, 2, 0], [0, 2, 0], [1, 2, 1], [1, 2, -1]]",46.675050631165504,0.05522178942019941,0.0954221058518973,0.020389892722131143,0.09103941287772041,383385600,18720000,0,18720000,402105600
