run_id,step,block,branch,signal,control,requested_density,actual_density,lowpass_retained_energy,channels_sampled,temporal_normalized_difference,height_normalized_difference,width_normalized_difference
p00_seed20260723,15,12,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12271565943956375,32,1.0066826343536377,1.0004050731658936,0.9995157122612
p00_seed20260723,15,12,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.45265093445777893,32,0.603412926197052,0.6593356728553772,0.6259352564811707
p00_seed20260723,15,12,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12420373409986496,32,1.0012261867523193,1.0015712976455688,1.0009938478469849
p00_seed20260723,15,12,1,ffn_output,original,0.125,0.1249999925494194,0.41375455260276794,32,0.6219862103462219,0.6720921397209167,0.6642436385154724
p00_seed20260723,15,12,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12473149597644806,32,1.0052218437194824,0.9970766305923462,0.9940465092658997
p00_seed20260723,15,24,1,ffn_input,original,0.125,0.1249999925494194,0.3294842839241028,32,0.8241266012191772,0.6868650317192078,0.7248485088348389
p00_seed20260723,15,24,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12493977695703506,32,1.0035609006881714,1.0008147954940796,0.9987920522689819
p00_seed20260723,15,24,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.40580400824546814,32,0.802340030670166,0.5948233008384705,0.6447875499725342
p00_seed20260723,15,24,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12413287162780762,32,1.0039575099945068,0.9976897835731506,1.0033577680587769
p00_seed20260723,15,24,1,ffn_output,original,0.125,0.1249999925494194,0.4519389569759369,32,0.6453286409378052,0.5654919147491455,0.55655837059021
p00_seed20260723,15,24,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12235860526561737,32,1.0081977844238281,0.9996961951255798,1.0098166465759277
p00_seed20260723,15,29,1,ffn_input,original,0.125,0.1249999925494194,0.374544620513916,32,0.8998177647590637,0.5397584438323975,0.5982514023780823
p00_seed20260723,15,29,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12432566285133362,32,1.0015959739685059,1.002709150314331,0.998101532459259
p00_seed20260723,15,29,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.5097089409828186,32,0.7542511224746704,0.3691791296005249,0.4022570550441742
p00_seed20260723,15,29,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1265539824962616,32,1.0024725198745728,0.9968194365501404,0.9966182708740234
p00_seed20260723,15,29,1,ffn_output,original,0.125,0.1249999925494194,0.6347591876983643,32,0.5406047105789185,0.2491617202758789,0.26293355226516724
p00_seed20260723,15,29,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12282067537307739,32,0.9972403645515442,1.0082244873046875,0.9991771578788757
p00_seed20260723,19,0,0,ffn_input,original,0.125,0.1249999925494194,0.47145411372184753,32,0.6789345741271973,0.5501992106437683,0.5720623731613159
p00_seed20260723,19,0,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12469504773616791,32,1.0008536577224731,0.9992495179176331,1.0026441812515259
p00_seed20260723,19,0,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4629465937614441,32,0.695595920085907,0.5587171912193298,0.5689287185668945
p00_seed20260723,19,0,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12439890205860138,32,0.998258113861084,1.0015792846679688,0.9978996515274048
p00_seed20260723,19,0,0,ffn_output,original,0.125,0.1249999925494194,0.31960514187812805,32,0.8120073676109314,0.7384665608406067,0.7720774412155151
p00_seed20260723,19,0,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12457334995269775,32,0.9949444532394409,0.9953358769416809,1.0035454034805298
p00_seed20260723,19,12,0,ffn_input,original,0.125,0.1249999925494194,0.38310250639915466,32,0.6801482439041138,0.6683782339096069,0.7054017186164856
p00_seed20260723,19,12,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12388566136360168,32,1.0021615028381348,0.9978768229484558,0.9992519021034241
p00_seed20260723,19,12,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.43651697039604187,32,0.6087945699691772,0.6395448446273804,0.6095961332321167
p00_seed20260723,19,12,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12388601899147034,32,1.0037965774536133,0.9962846040725708,1.0009143352508545
p00_seed20260723,19,12,0,ffn_output,original,0.125,0.1249999925494194,0.43776434659957886,32,0.6086926460266113,0.6227841973304749,0.6324008107185364
p00_seed20260723,19,12,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12655656039714813,32,1.0085753202438354,0.9997832179069519,0.9954436421394348
p00_seed20260723,19,24,0,ffn_input,original,0.125,0.1249999925494194,0.29144319891929626,32,0.8709233403205872,0.7370938062667847,0.7764619588851929
p00_seed20260723,19,24,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1256255805492401,32,1.0028588771820068,1.0025285482406616,0.9990679621696472
p00_seed20260723,19,24,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.3828204572200775,32,0.8454395532608032,0.6336079835891724,0.668773353099823
p00_seed20260723,19,24,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12559303641319275,32,0.9985116124153137,1.003280520439148,0.9979457259178162
p00_seed20260723,19,24,0,ffn_output,original,0.125,0.1249999925494194,0.5144256949424744,32,0.6560579538345337,0.47737425565719604,0.4766397774219513
p00_seed20260723,19,24,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.127426415681839,32,0.9780125021934509,0.9997679591178894,1.0012354850769043
p00_seed20260723,19,29,0,ffn_input,original,0.125,0.1249999925494194,0.3055405020713806,32,0.9329005479812622,0.6742978096008301,0.7325013875961304
p00_seed20260723,19,29,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1257723867893219,32,1.0051538944244385,0.9991206526756287,1.0059092044830322
p00_seed20260723,19,29,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4335811138153076,32,0.8266937732696533,0.49679264426231384,0.5364599823951721
p00_seed20260723,19,29,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12479832023382187,32,1.003204345703125,0.995514988899231,0.9984228610992432
p00_seed20260723,19,29,0,ffn_output,original,0.125,0.1249999925494194,0.5669447183609009,32,0.6291335821151733,0.3481296896934509,0.3655942678451538
p00_seed20260723,19,29,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12282744795084,32,1.0033578872680664,1.003808856010437,1.0025029182434082
p00_seed20260723,19,0,1,ffn_input,original,0.125,0.1249999925494194,0.47210872173309326,32,0.6782286167144775,0.5497843623161316,0.5716449022293091
p00_seed20260723,19,0,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12457522004842758,32,1.004385232925415,0.9959965348243713,0.9982889890670776
p00_seed20260723,19,0,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.46393758058547974,32,0.6949256062507629,0.5575979351997375,0.5677512884140015
p00_seed20260723,19,0,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12587745487689972,32,0.9994798898696899,0.9972900748252869,1.0024911165237427
p00_seed20260723,19,0,1,ffn_output,original,0.125,0.1249999925494194,0.31965532898902893,32,0.8119484782218933,0.73832768201828,0.7719141244888306
p00_seed20260723,19,0,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12414165586233139,32,1.0029557943344116,0.9965606331825256,0.9991657137870789
p00_seed20260723,19,12,1,ffn_input,original,0.125,0.1249999925494194,0.37115952372550964,32,0.6932345628738403,0.6807202100753784,0.7181637287139893
p00_seed20260723,19,12,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12559285759925842,32,1.0013234615325928,0.9972723722457886,0.997596800327301
p00_seed20260723,19,12,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.42101794481277466,32,0.6237092018127441,0.6550838351249695,0.6236780285835266
p00_seed20260723,19,12,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12338583171367645,32,0.9999458193778992,1.0013200044631958,0.9973278641700745
p00_seed20260723,19,12,1,ffn_output,original,0.125,0.1249999925494194,0.4179570972919464,32,0.6295222043991089,0.6427271962165833,0.6546704173088074
p00_seed20260723,19,12,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12538881599903107,32,0.9952041506767273,0.9999959468841553,0.9985571503639221
p00_seed20260723,19,24,1,ffn_input,original,0.125,0.1249999925494194,0.29152199625968933,32,0.8700637817382812,0.7367331981658936,0.7759169340133667
p00_seed20260723,19,24,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12448768317699432,32,0.9982866644859314,1.0027978420257568,0.9988669157028198
p00_seed20260723,19,24,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.38039037585258484,32,0.846356987953186,0.6370675563812256,0.6723552942276001
p00_seed20260723,19,24,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12466537952423096,32,0.9988463521003723,0.9977417588233948,0.9988789558410645
p00_seed20260723,19,24,1,ffn_output,original,0.125,0.1249999925494194,0.5164749622344971,32,0.6506377458572388,0.47311779856681824,0.4718720316886902
p00_seed20260723,19,24,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12871405482292175,32,1.0046237707138062,0.9985432624816895,0.9873633980751038
p00_seed20260723,19,29,1,ffn_input,original,0.125,0.1249999925494194,0.30713343620300293,32,0.9304458498954773,0.6740902066230774,0.7313872575759888
p00_seed20260723,19,29,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12402957677841187,32,1.0025489330291748,1.002310872077942,1.0024596452713013
p00_seed20260723,19,29,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4333796799182892,32,0.8265162706375122,0.49581271409988403,0.5363250374794006
p00_seed20260723,19,29,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12532711029052734,32,1.0040169954299927,0.996038556098938,0.9948129057884216
p00_seed20260723,19,29,1,ffn_output,original,0.125,0.1249999925494194,0.5718607902526855,32,0.6225424408912659,0.34449124336242676,0.3616405129432678
p00_seed20260723,19,29,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.1229945495724678,32,0.9997385740280151,1.00619375705719,0.9975013136863708
p00_seed20260724,0,0,0,ffn_input,original,0.125,0.1249999925494194,0.1520787626504898,32,0.9789729714393616,0.9614822864532471,0.9605032205581665
p00_seed20260724,0,0,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12472326308488846,32,1.0004360675811768,0.9962315559387207,0.9979913234710693
p00_seed20260724,0,0,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.264567106962204,32,0.8644507527351379,0.7781231999397278,0.7914955615997314
p00_seed20260724,0,0,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12328413873910904,32,1.0040961503982544,0.9974778294563293,1.001384973526001
p00_seed20260724,0,0,0,ffn_output,original,0.125,0.1249999925494194,0.19606570899486542,32,0.9583034515380859,0.9142172336578369,0.9158033132553101
p00_seed20260724,0,0,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12499578297138214,32,1.000724196434021,1.0001282691955566,1.0027083158493042
p00_seed20260724,0,12,0,ffn_input,original,0.125,0.1249999925494194,0.33935534954071045,32,0.7464860677719116,0.7843723893165588,0.7745775580406189
p00_seed20260724,0,12,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12334465980529785,32,1.0037691593170166,1.003510594367981,0.9964261054992676
p00_seed20260724,0,12,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.3328907787799835,32,0.7476921677589417,0.7880668044090271,0.7872830629348755
p00_seed20260724,0,12,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12126611918210983,32,1.0045403242111206,1.0002460479736328,1.0054014921188354
p00_seed20260724,0,12,0,ffn_output,original,0.125,0.1249999925494194,0.2791301906108856,32,0.7866185307502747,0.8478586673736572,0.8335692286491394
p00_seed20260724,0,12,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12591063976287842,32,0.9883002638816833,0.9990119934082031,1.0006078481674194
p00_seed20260724,0,24,0,ffn_input,original,0.125,0.1249999925494194,0.37459561228752136,32,0.76758873462677,0.7136220932006836,0.7057681083679199
p00_seed20260724,0,24,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1261480301618576,32,1.0004703998565674,0.999069333076477,0.9952799677848816
p00_seed20260724,0,24,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.3831234872341156,32,0.7031418085098267,0.6843765377998352,0.6672868728637695
p00_seed20260724,0,24,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12365398555994034,32,1.0018566846847534,1.0047533512115479,0.9975886940956116
p00_seed20260724,0,24,0,ffn_output,original,0.125,0.1249999925494194,0.37756624817848206,32,0.7204053401947021,0.7359297275543213,0.7142139077186584
p00_seed20260724,0,24,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12976452708244324,32,0.9918206334114075,0.9800665974617004,0.9976368546485901
p00_seed20260724,0,29,0,ffn_input,original,0.125,0.1249999925494194,0.45714500546455383,32,0.9004725217819214,0.30466997623443604,0.2942962646484375
p00_seed20260724,0,29,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12442908436059952,32,1.0024738311767578,1.001301646232605,0.9926630258560181
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.6177703142166138,32,0.536024808883667,0.20167042315006256,0.17829787731170654
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12567223608493805,32,1.0066534280776978,0.9988150000572205,1.0054149627685547
p00_seed20260724,0,29,0,ffn_output,original,0.125,0.1249999925494194,0.6849212050437927,32,0.6676338911056519,0.09358762949705124,0.09363243728876114
p00_seed20260724,0,29,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.1280389279127121,32,1.006178379058838,1.0076851844787598,0.9889987707138062
p00_seed20260724,0,0,1,ffn_input,original,0.125,0.1249999925494194,0.15239505469799042,32,0.9789606928825378,0.9608584642410278,0.9600529074668884
p00_seed20260724,0,0,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12335988134145737,32,1.0005812644958496,0.9956328272819519,1.0025604963302612
p00_seed20260724,0,0,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.27188393473625183,32,0.8559746146202087,0.7672239542007446,0.7811900973320007
p00_seed20260724,0,0,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12715038657188416,32,1.002439022064209,0.99405837059021,0.9992144703865051
p00_seed20260724,0,0,1,ffn_output,original,0.125,0.1249999925494194,0.19186468422412872,32,0.9637542366981506,0.9184688925743103,0.9201532006263733
p00_seed20260724,0,0,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12568821012973785,32,0.9953036308288574,1.0034171342849731,0.9931445121765137
p00_seed20260724,0,12,1,ffn_input,original,0.125,0.1249999925494194,0.354148268699646,32,0.7244711518287659,0.7403222322463989,0.747470498085022
p00_seed20260724,0,12,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12421024590730667,32,0.9963006377220154,0.9995123744010925,1.0003677606582642
p00_seed20260724,0,12,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.3197461664676666,32,0.7654106616973877,0.7911152243614197,0.7968002557754517
p00_seed20260724,0,12,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1256403923034668,32,1.0006697177886963,0.9999512434005737,1.0059396028518677
p00_seed20260724,0,12,1,ffn_output,original,0.125,0.1249999925494194,0.2995622456073761,32,0.7587831020355225,0.7965494394302368,0.7996936440467834
p00_seed20260724,0,12,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12285077571868896,32,1.0127911567687988,0.9979075789451599,1.0039219856262207
p00_seed20260724,0,24,1,ffn_input,original,0.125,0.1249999925494194,0.38903266191482544,32,0.7468724250793457,0.6682065725326538,0.6723530888557434
p00_seed20260724,0,24,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1253056675195694,32,1.001890778541565,0.9973030686378479,1.0035710334777832
p00_seed20260724,0,24,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.35890835523605347,32,0.694197952747345,0.681293785572052,0.6860063672065735
p00_seed20260724,0,24,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12619420886039734,32,0.9908312559127808,0.9968122839927673,0.9990003705024719
p00_seed20260724,0,24,1,ffn_output,original,0.125,0.1249999925494194,0.35880810022354126,32,0.7517091631889343,0.7306920289993286,0.7290446758270264
p00_seed20260724,0,24,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.1207236722111702,32,0.9875649213790894,0.9917777180671692,1.0009881258010864
p00_seed20260724,0,29,1,ffn_input,original,0.125,0.1249999925494194,0.4521571397781372,32,0.8705669045448303,0.3110801875591278,0.2978416085243225
p00_seed20260724,0,29,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12882226705551147,32,0.996106743812561,0.9999745488166809,0.9999148845672607
p00_seed20260724,0,29,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.6088407039642334,32,0.5770933628082275,0.19960425794124603,0.17537236213684082
p00_seed20260724,0,29,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12329544872045517,32,0.9939378499984741,1.0092343091964722,1.0088350772857666
p00_seed20260724,0,29,1,ffn_output,original,0.125,0.1249999925494194,0.6477229595184326,32,0.742033839225769,0.09341786801815033,0.09085981547832489
p00_seed20260724,0,29,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.11940404027700424,32,1.0042089223861694,1.0162346363067627,1.0008375644683838
p00_seed20260724,5,0,0,ffn_input,original,0.125,0.1249999925494194,0.15265029668807983,32,0.9777502417564392,0.9595611095428467,0.9577051997184753
p00_seed20260724,5,0,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12661388516426086,32,0.9980629682540894,1.0006903409957886,1.0011845827102661
p00_seed20260724,5,0,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.2265535593032837,32,0.897932231426239,0.8272470235824585,0.8347045183181763
p00_seed20260724,5,0,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1262253373861313,32,0.9963462352752686,0.9998898506164551,1.0012319087982178
p00_seed20260724,5,0,0,ffn_output,original,0.125,0.1249999925494194,0.1512056440114975,32,0.9869738221168518,0.969428539276123,0.9707222580909729
p00_seed20260724,5,0,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12828129529953003,32,0.9985045790672302,0.9931243658065796,1.0005334615707397
p00_seed20260724,5,12,0,ffn_input,original,0.125,0.1249999925494194,0.4888477325439453,32,0.6017201542854309,0.6122503280639648,0.618427574634552
p00_seed20260724,5,12,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12831449508666992,32,0.9929947257041931,0.9948976039886475,1.0011835098266602
p00_seed20260724,5,12,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4239572286605835,32,0.686154842376709,0.7037281394004822,0.7189875245094299
p00_seed20260724,5,12,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1272907257080078,32,0.9975414872169495,0.9991509914398193,0.9995967745780945
p00_seed20260724,5,12,0,ffn_output,original,0.125,0.1249999925494194,0.40254300832748413,32,0.6890806555747986,0.7173662781715393,0.73371422290802
p00_seed20260724,5,12,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12673582136631012,32,0.9838557243347168,1.0018402338027954,0.994743824005127
p00_seed20260724,5,24,0,ffn_input,original,0.125,0.1249999925494194,0.4430118799209595,32,0.6964834332466125,0.560981810092926,0.596298336982727
p00_seed20260724,5,24,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12406281381845474,32,1.005422592163086,0.9969146847724915,1.0039129257202148
p00_seed20260724,5,24,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.5402832627296448,32,0.5954204201698303,0.4659326374530792,0.5183479189872742
p00_seed20260724,5,24,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12285216152667999,32,1.004525065422058,1.0015865564346313,1.003715991973877
p00_seed20260724,5,24,0,ffn_output,original,0.125,0.1249999925494194,0.4164506196975708,32,0.6707996129989624,0.6314630508422852,0.6478584408760071
p00_seed20260724,5,24,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.1266249269247055,32,1.0247879028320312,0.997741162776947,0.9910832047462463
p00_seed20260724,5,29,0,ffn_input,original,0.125,0.1249999925494194,0.5541133284568787,32,0.806561291217804,0.22496847808361053,0.24590064585208893
p00_seed20260724,5,29,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12557019293308258,32,1.0020780563354492,0.9964397549629211,1.0021929740905762
p00_seed20260724,5,29,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.6839016079902649,32,0.45887675881385803,0.10757235437631607,0.11013658344745636
p00_seed20260724,5,29,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12157030403614044,32,1.0068460702896118,1.0036869049072266,1.0094727277755737
p00_seed20260724,5,29,0,ffn_output,original,0.125,0.1249999925494194,0.7463808059692383,32,0.39239805936813354,0.07541128993034363,0.08271373063325882
p00_seed20260724,5,29,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.125839963555336,32,0.9989628791809082,1.003118872642517,1.003298044204712
p00_seed20260724,5,0,1,ffn_input,original,0.125,0.1249999925494194,0.15242551267147064,32,0.977715253829956,0.9597488641738892,0.9580426216125488
p00_seed20260724,5,0,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12348578125238419,32,0.9993460774421692,1.0011687278747559,1.0043035745620728
p00_seed20260724,5,0,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.23089896142482758,32,0.8925884962081909,0.8193740844726562,0.8275558352470398
p00_seed20260724,5,0,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12472733855247498,32,1.0020849704742432,1.0007530450820923,1.0030986070632935
p00_seed20260724,5,0,1,ffn_output,original,0.125,0.1249999925494194,0.14960689842700958,32,0.9876435995101929,0.9712384939193726,0.9725775122642517
p00_seed20260724,5,0,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12432711571455002,32,0.9978734254837036,0.9956483840942383,1.0048189163208008
p00_seed20260724,5,12,1,ffn_input,original,0.125,0.1249999925494194,0.39360442757606506,32,0.7019397616386414,0.7131020426750183,0.7217813730239868
p00_seed20260724,5,12,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12563453614711761,32,0.9955620765686035,1.00139319896698,0.9966699481010437
p00_seed20260724,5,12,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.34885287284851074,32,0.7501899003982544,0.776589572429657,0.7946965098381042
p00_seed20260724,5,12,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1255011409521103,32,1.002231478691101,0.9981471300125122,0.9975041747093201
p00_seed20260724,5,12,1,ffn_output,original,0.125,0.1249999925494194,0.34398791193962097,32,0.7382975816726685,0.7598686814308167,0.7886389493942261
p00_seed20260724,5,12,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.125261127948761,32,0.9957757592201233,1.0035935640335083,0.9939784407615662
p00_seed20260724,5,24,1,ffn_input,original,0.125,0.1249999925494194,0.4316897988319397,32,0.7165787220001221,0.5711904764175415,0.5946895480155945
p00_seed20260724,5,24,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12604202330112457,32,0.9995015859603882,1.0002057552337646,0.9988521337509155
p00_seed20260724,5,24,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.5207210183143616,32,0.6172823309898376,0.46942418813705444,0.5224890112876892
p00_seed20260724,5,24,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12647773325443268,32,0.9922399520874023,0.9962345957756042,0.9971725344657898
p00_seed20260724,5,24,1,ffn_output,original,0.125,0.1249999925494194,0.3738516569137573,32,0.7098104357719421,0.6604838371276855,0.671600341796875
p00_seed20260724,5,24,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.1271030157804489,32,0.9845777750015259,0.9972841739654541,1.0111891031265259
p00_seed20260724,5,29,1,ffn_input,original,0.125,0.1249999925494194,0.5423070788383484,32,0.8270710110664368,0.22436195611953735,0.2321864515542984
p00_seed20260724,5,29,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12464094161987305,32,0.9996791481971741,1.0040982961654663,1.0045522451400757
p00_seed20260724,5,29,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.6501220464706421,32,0.4815220832824707,0.10352896898984909,0.09976164251565933
p00_seed20260724,5,29,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12599335610866547,32,1.0104396343231201,1.0001598596572876,1.0070061683654785
p00_seed20260724,5,29,1,ffn_output,original,0.125,0.1249999925494194,0.7445384860038757,32,0.41314396262168884,0.07120006531476974,0.07354850322008133
p00_seed20260724,5,29,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12529638409614563,32,0.985828161239624,0.9912174344062805,1.0137306451797485
p00_seed20260724,10,0,0,ffn_input,original,0.125,0.1249999925494194,0.16203229129314423,32,0.9658318758010864,0.9489240050315857,0.9467309713363647
p00_seed20260724,10,0,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12653371691703796,32,1.0028047561645508,1.0041794776916504,0.9949877858161926
p00_seed20260724,10,0,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.201504185795784,32,0.9155066013336182,0.8732545971870422,0.8789300322532654
p00_seed20260724,10,0,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12368171662092209,32,1.0042829513549805,1.0023411512374878,1.0046101808547974
p00_seed20260724,10,0,0,ffn_output,original,0.125,0.1249999925494194,0.14613957703113556,32,0.9835619330406189,0.9769294261932373,0.9779419302940369
p00_seed20260724,10,0,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12293768674135208,32,1.0014504194259644,1.0018258094787598,1.0056716203689575
p00_seed20260724,10,12,0,ffn_input,original,0.125,0.1249999925494194,0.487842321395874,32,0.5773766040802002,0.6104757785797119,0.6145928502082825
p00_seed20260724,10,12,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12511076033115387,32,0.9975910186767578,1.0014615058898926,1.0019607543945312
p00_seed20260724,10,12,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4487530291080475,32,0.6483955979347229,0.6905834674835205,0.6796055436134338
p00_seed20260724,10,12,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12561388313770294,32,0.9952329397201538,0.999203085899353,0.9985318183898926
p00_seed20260724,10,12,0,ffn_output,original,0.125,0.1249999925494194,0.41612786054611206,32,0.6520808339118958,0.6950100660324097,0.7087404131889343
p00_seed20260724,10,12,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12890250980854034,32,0.9960293173789978,1.0063289403915405,0.9975185394287109
p00_seed20260724,10,24,0,ffn_input,original,0.125,0.1249999925494194,0.35038048028945923,32,0.7642459869384766,0.6801548004150391,0.7031172513961792
p00_seed20260724,10,24,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12593741714954376,32,1.005373239517212,1.0001815557479858,0.9965854287147522
p00_seed20260724,10,24,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.44851067662239075,32,0.7377616763114929,0.566657543182373,0.6181103587150574
