method,iteration,rank,block_size,sparse_kind,high_precision_params,relative_fro_error,activation_relative_l2,activation_cosine,spectral_error_proxy,best_activation_relative_l2_so_far,lowrank_norm,bcm_norm,sparse_norm,weight_key,shape,activation_source,lr16_budget_params,budget_ratio_vs_lr16
alternating_svd_r8_rowsparse_b16,3,8,0,row,49152,0.4629467725753784,0.47756290435791016,0.8974121809005737,1.7280184030532837,0.47717025876045227,17.068817138671875,0.0,4.024790287017822,blocks.29.self_attn.q.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,0,8,0,tile,49152,0.4702470302581787,0.4827691316604614,0.8942873477935791,1.7480162382125854,0.4827691316604614,16.9114933013916,0.0,0.0,blocks.29.self_attn.q.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,1,8,0,tile,49152,0.46509599685668945,0.4792240262031555,0.8960534334182739,1.7315994501113892,0.4792240262031555,16.965524673461914,0.0,2.8215532302856445,blocks.29.self_attn.q.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,2,8,0,tile,49152,0.46428096294403076,0.47832635045051575,0.8967636227607727,1.7291291952133179,0.47832635045051575,17.026458740234375,0.0,3.0810232162475586,blocks.29.self_attn.q.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,3,8,0,tile,49152,0.46365681290626526,0.47832387685775757,0.8966705203056335,1.7233271598815918,0.47832387685775757,17.07074737548828,0.0,3.303541660308838,blocks.29.self_attn.q.weight,1536x1536,real:q,49152,1.0
alternating_svd_r16,0,16,0,none,49152,0.48451152443885803,0.4877397418022156,0.8899081945419312,1.6875802278518677,0.4877397418022156,17.11515998840332,0.0,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r16,1,16,0,none,49152,0.48072561621665955,0.4825511872768402,0.8932091593742371,1.665414810180664,0.4825511872768402,17.279970169067383,0.0,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r16,2,16,0,none,49152,0.4790475368499756,0.48144087195396423,0.8935324549674988,1.6660982370376587,0.48144087195396423,17.473304748535156,0.0,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r16,3,16,0,none,49152,0.47814226150512695,0.48025327920913696,0.8940267562866211,1.6691172122955322,0.48025327920913696,17.614288330078125,0.0,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_bcm_b256_svd_r13,0,13,256,none,49152,0.48882001638412476,0.49471718072891235,0.8884759545326233,1.7680286169052124,0.49471718072891235,15.675180435180664,0.0,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_bcm_b256_svd_r13,1,13,256,none,49152,0.4844611883163452,0.4887233078479767,0.8919618725776672,1.7455536127090454,0.4887233078479767,15.829777717590332,1.6583260297775269,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_bcm_b256_svd_r13,2,13,256,none,49152,0.4825853407382965,0.48771440982818604,0.8928728699684143,1.7364178895950317,0.48771440982818604,16.01131820678711,2.5157456398010254,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_bcm_b256_svd_r13,3,13,256,none,49152,0.4816201329231262,0.48813536763191223,0.8921184539794922,1.7328953742980957,0.48771440982818604,16.148012161254883,2.983921766281128,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_rowsparse_b16,0,8,0,row,49152,0.4965203106403351,0.498913049697876,0.8871363401412964,1.8482517004013062,0.498913049697876,12.686434745788574,0.0,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_rowsparse_b16,1,8,0,row,49152,0.4918532967567444,0.4946219027042389,0.8896122574806213,1.8339568376541138,0.4946219027042389,12.80606460571289,0.0,3.0487027168273926,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_rowsparse_b16,2,8,0,row,49152,0.49063655734062195,0.494154691696167,0.8894717693328857,1.821220874786377,0.494154691696167,12.958038330078125,0.0,3.806206464767456,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_rowsparse_b16,3,8,0,row,49152,0.489997923374176,0.4942287504673004,0.8892529010772705,1.8248693943023682,0.494154691696167,13.066789627075195,0.0,4.454796314239502,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,0,8,0,tile,49152,0.4966147243976593,0.5041599273681641,0.8845649361610413,1.8680624961853027,0.5041599273681641,12.646093368530273,0.0,0.0,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,1,8,0,tile,49152,0.49216359853744507,0.49913060665130615,0.8873920440673828,1.8441424369812012,0.49913060665130615,12.769315719604492,0.0,3.0897216796875,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,2,8,0,tile,49152,0.4913104176521301,0.4981612265110016,0.8880428075790405,1.828613519668579,0.4981612265110016,12.928162574768066,0.0,3.360381841659546,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r8_tilesparse_b32,3,8,0,tile,49152,0.49073269963264465,0.49798065423965454,0.8878833055496216,1.8210594654083252,0.49798065423965454,13.050869941711426,0.0,3.4996373653411865,blocks.29.self_attn.o.weight,1536x1536,real:q,49152,1.0
alternating_svd_r16,0,16,0,none,167936,0.47731393575668335,0.48097050189971924,0.8947633504867554,2.44728422164917,0.48097050189971924,30.74574851989746,0.0,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
alternating_svd_r16,1,16,0,none,167936,0.47519901394844055,0.47902053594589233,0.8960421085357666,2.441210985183716,0.47902053594589233,30.888357162475586,0.0,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
alternating_svd_r16,2,16,0,none,167936,0.47426164150238037,0.47825706005096436,0.8963876962661743,2.436044216156006,0.47825706005096436,31.058387756347656,0.0,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
alternating_svd_r16,3,16,0,none,167936,0.47378167510032654,0.47762173414230347,0.8966840505599976,2.4330644607543945,0.47762173414230347,31.18040657043457,0.0,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
alternating_bcm_b256_svd_r10,0,10,256,none,158720,0.48462727665901184,0.48951655626296997,0.891994833946228,2.4761247634887695,0.48951655626296997,27.311996459960938,0.0,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9451219512195121
alternating_bcm_b256_svd_r10,1,10,256,none,158720,0.48203733563423157,0.48721110820770264,0.8934822082519531,2.4594757556915283,0.48721110820770264,27.40614128112793,2.6053760051727295,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9451219512195121
alternating_bcm_b256_svd_r10,2,10,256,none,158720,0.48094263672828674,0.4855567216873169,0.8944165706634521,2.4691948890686035,0.4855567216873169,27.533554077148438,4.0035810470581055,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9451219512195121
alternating_bcm_b256_svd_r10,3,10,256,none,158720,0.4804059863090515,0.48537275195121765,0.8943727016448975,2.4701197147369385,0.48537275195121765,27.62820053100586,4.773953437805176,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9451219512195121
alternating_svd_r8_rowsparse_b16,0,8,0,row,157696,0.4873703122138977,0.49164819717407227,0.891216516494751,2.6606240272521973,0.49164819717407227,25.88949966430664,0.0,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9390243902439024
alternating_svd_r8_rowsparse_b16,1,8,0,row,157696,0.4849364757537842,0.48979249596595764,0.8925083875656128,2.6507155895233154,0.48979249596595764,25.972412109375,0.0,3.3878705501556396,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9390243902439024
alternating_svd_r8_rowsparse_b16,2,8,0,row,157696,0.4843030273914337,0.4893372058868408,0.8927045464515686,2.6485979557037354,0.4893372058868408,26.07941246032715,0.0,4.177662372589111,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9390243902439024
alternating_svd_r8_rowsparse_b16,3,8,0,row,157696,0.4839884340763092,0.4890901744365692,0.8928004503250122,2.6477646827697754,0.4890901744365692,26.15810203552246,0.0,4.867175579071045,blocks.29.ffn.0.weight,8960x1536,real:q,167936,0.9390243902439024
alternating_svd_r8_tilesparse_b32,0,8,0,tile,167936,0.48736143112182617,0.4912404417991638,0.8912021517753601,2.6568949222564697,0.4912404417991638,25.889835357666016,0.0,0.0,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
alternating_svd_r8_tilesparse_b32,1,8,0,tile,167936,0.484885573387146,0.4890979826450348,0.8923377394676208,2.6388471126556396,0.4890979826450348,25.978473663330078,0.0,3.681370258331299,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
alternating_svd_r8_tilesparse_b32,2,8,0,tile,167936,0.4844537675380707,0.48838481307029724,0.8928769826889038,2.638960361480713,0.48838481307029724,26.091047286987305,0.0,3.927344799041748,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
alternating_svd_r8_tilesparse_b32,3,8,0,tile,167936,0.4841963052749634,0.4885104298591614,0.8927022218704224,2.6369595527648926,0.48838481307029724,26.17156982421875,0.0,3.9949772357940674,blocks.29.ffn.0.weight,8960x1536,real:q,167936,1.0
