category,layer,rank,mode,count,relative_projection_error_mean,relative_projection_error_std,raw_reconstruction_error_mean,raw_reconstruction_error_std
scene_cut,22,8,raw,45,0.35621275549993836,0.0796741494493272,0.35621275549993836,0.0796741494493272
scene_cut,23,1,history_centered,45,0.7357467211350349,0.03500551413320123,0.5791260899660433,0.05341691929606119
scene_cut,23,1,raw,45,0.6465178092696736,0.05437441944383966,0.6465178092696736,0.05437441944383966
scene_cut,23,16,history_centered,45,0.3837664058218194,0.07758766081145614,0.30423665242807046,0.07561411597640591
scene_cut,23,16,raw,45,0.3059925767176826,0.0753340219753693,0.3059925767176826,0.0753340219753693
scene_cut,23,2,history_centered,45,0.5253589455274763,0.07001059662758628,0.4153775174819533,0.07524736386647446
scene_cut,23,2,raw,45,0.49004284795825426,0.07936335154178852,0.49004284795825426,0.07936335154178852
scene_cut,23,32,history_centered,45,0.34491122701623034,0.07835079729013385,0.27354717368183357,0.07423802527528159
scene_cut,23,32,raw,45,0.2740004712762336,0.07359274397326826,0.2740004712762336,0.07359274397326826
scene_cut,23,4,history_centered,45,0.4799617663347757,0.06933222444492462,0.3797203013329151,0.07329225849482372
scene_cut,23,4,raw,45,0.3916079209252648,0.07402790858268171,0.3916079209252648,0.07402790858268171
scene_cut,23,64,history_centered,45,0.30885123831831907,0.08002848134810907,0.24503758521922994,0.07373889091670183
scene_cut,23,64,raw,45,0.24489093629971934,0.07287987917363192,0.24489093629971934,0.07287987917363192
scene_cut,23,8,history_centered,45,0.42948023397545404,0.07569885092867383,0.3402005802151505,0.07615468979288431
