layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
22,local_bttb_causal,0.1,168,0.5160367135204896,0.18834486473285414,0.1309458968576743,0.09324727468453833,0.5733075666624463,0.16878587304574902
22,local_bttb_causal,0.2,168,0.6310550507644583,0.1586584932027318,0.22601058246321593,0.12209898809737584,0.5733075666624463,0.16878587304574902
22,optical_flow_warp,0.05,180,0.3624657159867245,0.15952836562379114,0.039290851231420766,0.03757483620805742,0.5615877522724475,0.22467581267162395
22,optical_flow_warp,0.1,180,0.47174257865992913,0.2045327940273553,0.09729894497753361,0.08132271410484702,0.5615877522724475,0.22467581267162395
22,optical_flow_warp,0.2,180,0.6112781881389777,0.24358198508501258,0.19344678306463012,0.12505287095380144,0.5615877522724475,0.22467581267162395
22,pixel_shift_zero,0.05,180,0.4521982141342709,0.19890485972598115,0.05945807449860702,0.05209583410130809,0.6199319914144624,0.16576803529014694
22,pixel_shift_zero,0.1,180,0.5421194047017359,0.18939582852453096,0.12581643263209838,0.08197304465493922,0.6199319914144624,0.16576803529014694
22,pixel_shift_zero,0.2,180,0.6645130162186123,0.1597029085078066,0.24258194693571242,0.12098638134331137,0.6199319914144624,0.16576803529014694
23,identity,0.05,180,0.41533039378802494,0.23254745755725628,0.05580241828064689,0.04946563846513237,0.5709083526012937,0.23777705417248957
23,identity,0.1,180,0.4975124415566414,0.23997293493912789,0.13508321608671825,0.09094572760851836,0.5709083526012937,0.23777705417248957
23,identity,0.2,180,0.6114519463437956,0.24282665025056085,0.2577990123030694,0.1325932272804594,0.5709083526012937,0.23777705417248957
23,local_bccb_causal,0.05,168,0.4362304800942275,0.19338506186489396,0.06563084215434281,0.0601694907521553,0.5718036938360834,0.16879567066992865
23,local_bccb_causal,0.1,168,0.5173423694541955,0.1865384479989853,0.12987894339486286,0.09404451383931814,0.5718036938360834,0.16879567066992865
23,local_bccb_causal,0.2,168,0.6306291994135427,0.15807427492698325,0.22718355206238053,0.12165263939130655,0.5718036938360834,0.16879567066992865
23,local_bttb_causal,0.05,168,0.4355700057380687,0.19350984487494363,0.06613621147828332,0.06037302509342539,0.5717581540183192,0.1686036756280667
23,local_bttb_causal,0.1,168,0.5170467506082064,0.18657456320580112,0.1297331957519954,0.09287116876866032,0.5717581540183192,0.1686036756280667
23,local_bttb_causal,0.2,168,0.6306755117408231,0.15786701284830604,0.22845225938891017,0.12258380365913456,0.5717581540183192,0.1686036756280667
23,optical_flow_warp,0.05,180,0.3602859109254081,0.1557286028253921,0.038603095144541515,0.03736555516356705,0.5579947609527305,0.22367054058731137
23,optical_flow_warp,0.1,180,0.46893345730949076,0.20103341836829725,0.09686678966297646,0.08085068658331088,0.5579947609527305,0.22367054058731137
23,optical_flow_warp,0.2,180,0.6091150529351761,0.24290980664916487,0.1915406361474382,0.12432798880418286,0.5579947609527305,0.22367054058731137
