prompt_index,prompt,seed,repeat,method,schedule_order_index,status,seconds_including_text_and_vae,self_attention_calls,cross_attention_calls,peak_allocated_mib,video_file,video_sha256,event_file,schedule_family,schedule_action,schedule_cell_count,schedule_metadata,tri_mode_schedule,tri_mode_model_calls,tri_mode_block_calls,tri_mode_requested_dense,tri_mode_requested_quant,tri_mode_requested_cache,tri_mode_executed_dense,tri_mode_executed_quant,tri_mode_executed_cache,tri_mode_cache_fallbacks,tri_mode_cache_refreshes,tri_mode_max_cache_age,hybrid_linear_count,hybrid_dense_calls,hybrid_fp8_calls,hybrid_residual_calls,static_scale_min,static_scale_max,source_run_dir,logical_sample,dense_video_file,dense_seconds,candidate_seconds,end_to_end_speedup,candidate_fps,reference_fps,fps_match,step_start,step_end,block_start,block_end,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s08-08_b24-26,10,ok,6.031907727010548,1194,1194,21654.537109375,p00_c_s08-08_b24-26_seed20260723_r0.mp4,bb3f00d9861f43250fd1e85a801cfae4c29b8b113816f07bd41a129bca436cee,events/p00_c_s08-08_b24-26_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 26, ""block_start"": 24, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 8, ""step_start"": 8}",c_s08-08_b24-26,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.031907727010548,0.992392620031597,16.0,16.0,True,8,8,24,26,17,480,832,3.8894920107466064,7.101607196581717,31.103670669178044,244.0,0.14699327747926094,31.247503004100842,29.55088573708395,0.9567654685137759,0.9505514387262907,0.9465824259773131,4.390011674929887,16.231849292200856,16.175635861127805
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s08-08_b27-29,11,ok,6.007312880014069,1194,1194,21654.537109375,p00_c_s08-08_b27-29_seed20260723_r0.mp4,c43fbf191e193f0a58ccea753c7c094e745d20bc545aac1be497630201752934,events/p00_c_s08-08_b27-29_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 29, ""block_start"": 27, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 8, ""step_start"": 8}",c_s08-08_b27-29,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.007312880014069,0.9964556254281222,16.0,16.0,True,8,8,27,29,17,480,832,3.483822301957642,6.113938720579404,32.40438197827905,204.0,0.15592158237493717,32.50073191759984,31.030686251497713,0.9629672692222191,0.9581331040526603,0.956467866906447,3.9600284935062766,16.231849292200856,16.249252397586137
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b00-02,12,ok,5.977087676001247,1194,1194,21654.537109375,p00_c_s09-09_b00-02_seed20260723_r0.mp4,e1c0b8c3dcfd99aa98e362ce7f45e735b7cfd71b788fb4cb67c7549424976a25,events/p00_c_s09-09_b00-02_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 2, ""block_start"": 0, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b00-02,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.977087676001247,1.0014945467558478,16.0,16.0,True,9,9,0,2,17,480,832,3.607233338046757,6.072662629637735,32.4632205225577,229.0,0.14817256630216188,32.48366708046471,31.92705806471347,0.9627260443807479,0.9591098091327268,0.9589807683042294,4.074542444995326,16.231849292200856,16.214247431306756
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b03-05,13,ok,5.994383509998443,1194,1194,21654.537109375,p00_c_s09-09_b03-05_seed20260723_r0.mp4,f8eafd79b3fb3851d5d8b5a2aae4c01046e07368887572f96ba89d20a6e6a77b,events/p00_c_s09-09_b03-05_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 5, ""block_start"": 3, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b03-05,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.994383509998443,0.9986048945671125,16.0,16.0,True,9,9,3,5,17,480,832,3.3444250506693063,5.63540831579774,33.11229583857539,219.0,0.15774204413335846,33.132645198381525,32.57599638973227,0.9656571701967768,0.9615816406186829,0.9615209440607915,3.810911416599893,16.231849292200856,16.198775227864584
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b06-08,14,ok,5.989056229998823,1194,1194,21654.537109375,p00_c_s09-09_b06-08_seed20260723_r0.mp4,0e9749d3716d369ffa1a215343ddb366eab2b5f45da287f39fca516c867aa5a7,events/p00_c_s09-09_b06-08_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 8, ""block_start"": 6, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b06-08,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.989056229998823,0.9994931560357063,16.0,16.0,True,9,9,6,8,17,480,832,3.3208640196864003,5.67255573726129,33.05522817151551,229.0,0.15699501555429865,33.071000636257985,32.47476737529191,0.9643947610684452,0.9614321757446237,0.9598745438592315,3.789797634548611,16.231849292200856,16.20524401542468
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b09-11,15,ok,6.014044613984879,1194,1194,21654.537109375,p00_c_s09-09_b09-11_seed20260723_r0.mp4,10e4e4cfbfbef7e9d351af402da8c11a31c39772f3bc9d6b37c790b368013a40,events/p00_c_s09-09_b09-11_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 11, ""block_start"": 9, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b09-11,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.014044613984879,0.9953402572167689,16.0,16.0,True,9,9,9,11,17,480,832,3.933106401615133,6.7442319780507205,31.552153606906884,229.0,0.1424741841848919,31.568531846770696,30.91786030858046,0.9569890628444725,0.9539058449378996,0.9509821742355814,4.412919525407318,16.231849292200856,16.228119678986378
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b12-14,16,ok,5.980759183992632,1194,1194,21654.537109375,p00_c_s09-09_b12-14_seed20260723_r0.mp4,8314c67db2ff7a98c32db62efadfd10bd815afe026b680bc02c6adedb70cf332,events/p00_c_s09-09_b12-14_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 14, ""block_start"": 12, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b12-14,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.980759183992632,1.0008797426618152,16.0,16.0,True,9,9,12,14,17,480,832,3.7834581899666917,6.512908214793578,31.85530445296515,229.0,0.14476279694570135,31.866243880728074,31.442508720245144,0.9591948562751651,0.9567737843925262,0.9567206086612323,4.2441223666199255,16.231849292200856,16.231292672442574
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b15-17,17,ok,5.976128195005003,1194,1194,21654.537109375,p00_c_s09-09_b15-17_seed20260723_r0.mp4,5e1811b0ca517f7d51b80ceab94934d402f3b3ca01b1496620d014f44239de23,events/p00_c_s09-09_b15-17_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 17, ""block_start"": 15, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b15-17,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.976128195005003,1.0016553389868876,16.0,16.0,True,9,9,15,17,17,480,832,4.499126690940799,7.904670047160189,30.17312867787062,229.0,0.13057583309766213,30.211312671454106,29.43650352551965,0.9475096650822382,0.9413262383684768,0.9370476587727999,4.847146684695513,16.231849292200856,16.223684666299413
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b18-20,18,ok,5.9715469619841315,1194,1194,21654.537109375,p00_c_s09-09_b18-20_seed20260723_r0.mp4,e0c0ad34290d5af0f7108e00c20c3b64247c9caa37255493069b1ddc438b9b5b,events/p00_c_s09-09_b18-20_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 20, ""block_start"": 18, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b18-20,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.9715469619841315,1.0024237858472593,16.0,16.0,True,9,9,18,20,17,480,832,4.480282913445827,9.004321147753014,29.041784085997136,229.0,0.13744682668740574,29.394819093346168,27.10770236828236,0.9487853572666981,0.9403405301619114,0.9382752220556068,4.739611659905849,16.231849292200856,16.106367010132878
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b21-23,19,ok,6.0763217479980085,1194,1194,21654.537109375,p00_c_s09-09_b21-23_seed20260723_r0.mp4,94a866d95f9b25c3ee5bbfe019d8e9810aab1b185bc70f3a1aba7a8c4c314939,events/p00_c_s09-09_b21-23_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 23, ""block_start"": 21, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b21-23,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.0763217479980085,0.9851388654606831,16.0,16.0,True,9,9,21,23,17,480,832,4.165553022090246,8.366614396323174,29.679808538294594,243.0,0.14405902384992458,30.186641898609043,27.42034608383126,0.9543333714204515,0.9451047165801488,0.9437067688021763,4.513261270115518,16.231849292200856,16.2205318613949
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b24-26,20,ok,5.996365815983154,1194,1194,21654.537109375,p00_c_s09-09_b24-26_seed20260723_r0.mp4,a6bd2afe9de327ae810f1a36983b91688babda1c259b460c1b0e0e6eeda7121c,events/p00_c_s09-09_b24-26_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 26, ""block_start"": 24, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b24-26,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.996365815983154,0.9982747712024597,16.0,16.0,True,9,9,24,26,17,480,832,3.8744000695230016,6.671477458137555,31.646363149654363,229.0,0.14481253338675212,31.688274205082582,30.836619053896992,0.958271609904628,0.9514448226137088,0.9503314107289519,4.333951301248664,16.231849292200856,16.193994557959403
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s09-09_b27-29,21,ok,5.996217512991279,1194,1194,21654.537109375,p00_c_s09-09_b27-29_seed20260723_r0.mp4,30f9590e9f0d68bda405e29620f59e5839178ef4902a89a6741f01cc58abe375,events/p00_c_s09-09_b27-29_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 29, ""block_start"": 27, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 9, ""step_start"": 9}",c_s09-09_b27-29,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.996217512991279,0.9982994612899959,16.0,16.0,True,9,9,27,29,17,480,832,3.3334250487053794,5.600180495973424,33.1667631144765,229.0,0.15614669746103568,33.19327060960853,32.45934727877776,0.9648761325961988,0.9608807702758186,0.9586757044006187,3.855045677250267,16.231849292200856,16.219215953859507
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b00-02,22,ok,5.981946854008129,1194,1194,21654.537109375,p00_c_s10-10_b00-02_seed20260723_r0.mp4,70d80c184b1984d93aa5b1b08a1205ca704d2f958a19973ac208ac6d100f0086,events/p00_c_s10-10_b00-02_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 2, ""block_start"": 0, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b00-02,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.981946854008129,1.000681025607236,16.0,16.0,True,10,10,0,2,17,480,832,3.668738903814731,6.426205911992573,31.9717108618998,229.0,0.15144643193815988,32.01151211965477,31.161853475618475,0.9612156417803552,0.9552591193519864,0.954741761971297,4.153102203108307,16.231849292200856,16.255836473774707
