split,sample_id,prompt_index,seed,sampling_step,branch,layer,head,head_role,method,router,density,tail_group_size,query_tiles,query_tile_size,selected_attention_mass,selected_keys,tail_landmarks,router_landmarks,attention_work_ratio,flop_proxy_speedup,residual_sq,reference_sq,output_relative_l2
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,1,localized,diag_gaussian,moment,0.125,16,1,64,0.9941229820251465,4096.0,1792.0,512,0.19536019536019536,5.11875,0.6394845247268677,30613.412109375,0.004570451983319269
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,1,localized,diag_gaussian,oracle_mass,0.0625,64,1,64,0.9833027720451355,2048.0,480.0,512,0.0927960927960928,10.776315789473683,3.226457118988037,30613.412109375,0.010266137573514142
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,1,localized,diag_gaussian,oracle_mass,0.0625,16,1,64,0.9833027720451355,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,2.295285701751709,30613.412109375,0.00865889566589962
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,1,localized,diag_gaussian,oracle_mass,0.125,64,1,64,0.9968400597572327,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.15079784393310547,30613.412109375,0.002219431252277375
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,1,localized,diag_gaussian,oracle_mass,0.125,16,1,64,0.9968400597572327,4096.0,1792.0,512,0.19536019536019536,5.11875,0.13197487592697144,30613.412109375,0.0020762983663235573
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,moment,0.0625,64,1,64,0.07950673997402191,2048.0,480.0,512,0.0927960927960928,10.776315789473683,17.50796127319336,4279.49609375,0.06396191700172246
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,moment,0.0625,16,1,64,0.07950673997402191,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,14.774995803833008,4279.49609375,0.05875804885080619
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,moment,0.125,64,1,64,0.15227192640304565,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,15.086459159851074,4279.49609375,0.05937414155769568
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,moment,0.125,16,1,64,0.15227192640304565,4096.0,1792.0,512,0.19536019536019536,5.11875,12.848617553710938,4279.49609375,0.05479385851639788
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,oracle_mass,0.0625,64,1,64,0.07955685257911682,2048.0,480.0,512,0.0927960927960928,10.776315789473683,17.336345672607422,4279.49609375,0.06364766297517992
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,oracle_mass,0.0625,16,1,64,0.07955685257911682,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,14.678346633911133,4279.49609375,0.058565553562126636
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,oracle_mass,0.125,64,1,64,0.15238909423351288,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,14.844423294067383,4279.49609375,0.058895938663264605
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,centroid,oracle_mass,0.125,16,1,64,0.15238909423351288,4096.0,1792.0,512,0.19536019536019536,5.11875,12.661293029785156,4279.49609375,0.05439296246220839
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,moment,0.0625,64,1,64,0.07954439520835876,2048.0,480.0,512,0.0927960927960928,10.776315789473683,17.127349853515625,4279.49609375,0.06326285208218704
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,moment,0.0625,16,1,64,0.07954439520835876,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,14.49920654296875,4279.49609375,0.05820707838571792
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,moment,0.125,64,1,64,0.1523617058992386,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,14.766968727111816,4279.49609375,0.058742085413288195
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,moment,0.125,16,1,64,0.1523617058992386,4096.0,1792.0,512,0.19536019536019536,5.11875,12.606866836547852,4279.49609375,0.05427592899051205
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,oracle_mass,0.0625,64,1,64,0.07955685257911682,2048.0,480.0,512,0.0927960927960928,10.776315789473683,17.01837158203125,4279.49609375,0.06306126578542275
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,oracle_mass,0.0625,16,1,64,0.07955685257911682,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,14.438766479492188,4279.49609375,0.05808563334637733
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,oracle_mass,0.125,64,1,64,0.15238909423351288,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,14.645263671875,4279.49609375,0.058499517005281554
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,2,diffuse,diag_gaussian,oracle_mass,0.125,16,1,64,0.15238909423351288,4096.0,1792.0,512,0.19536019536019536,5.11875,12.498201370239258,4279.49609375,0.054041505813562644
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,moment,0.0625,64,1,64,0.0834018886089325,2048.0,480.0,512,0.0927960927960928,10.776315789473683,20.195798873901367,3841.785400390625,0.0725043339959371
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,moment,0.0625,16,1,64,0.0834018886089325,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,16.497024536132812,3841.785400390625,0.06552941022667734
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,moment,0.125,64,1,64,0.16134293377399445,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,17.37456512451172,3841.785400390625,0.06724971075123008
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,moment,0.125,16,1,64,0.16134293377399445,4096.0,1792.0,512,0.19536019536019536,5.11875,14.056747436523438,3841.785400390625,0.06048892550368358
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,oracle_mass,0.0625,64,1,64,0.0834018886089325,2048.0,480.0,512,0.0927960927960928,10.776315789473683,20.195798873901367,3841.785400390625,0.0725043339959371
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,oracle_mass,0.0625,16,1,64,0.0834018886089325,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,16.497024536132812,3841.785400390625,0.06552941022667734
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,oracle_mass,0.125,64,1,64,0.1614452600479126,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,17.156879425048828,3841.785400390625,0.06682709747602936
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,centroid,oracle_mass,0.125,16,1,64,0.1614452600479126,4096.0,1792.0,512,0.19536019536019536,5.11875,13.90610122680664,3841.785400390625,0.06016392238383487
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,moment,0.0625,64,1,64,0.0834018886089325,2048.0,480.0,512,0.0927960927960928,10.776315789473683,20.386959075927734,3841.785400390625,0.07284666509761435
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,moment,0.0625,16,1,64,0.0834018886089325,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,16.671585083007812,3841.785400390625,0.06587519225322336
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,moment,0.125,64,1,64,0.1614340841770172,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,17.399185180664062,3841.785400390625,0.06729734087959324
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,moment,0.125,16,1,64,0.1614340841770172,4096.0,1792.0,512,0.19536019536019536,5.11875,14.121898651123047,3841.785400390625,0.060628942641848836
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,oracle_mass,0.0625,64,1,64,0.0834018886089325,2048.0,480.0,512,0.0927960927960928,10.776315789473683,20.386959075927734,3841.785400390625,0.07284666509761435
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,oracle_mass,0.0625,16,1,64,0.0834018886089325,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,16.671585083007812,3841.785400390625,0.06587519225322336
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,oracle_mass,0.125,64,1,64,0.1614452600479126,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,17.336978912353516,3841.785400390625,0.06717693107661926
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,3,diffuse,diag_gaussian,oracle_mass,0.125,16,1,64,0.1614452600479126,4096.0,1792.0,512,0.19536019536019536,5.11875,14.07514762878418,3841.785400390625,0.06052850236426576
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,moment,0.0625,64,1,64,0.9889655113220215,2048.0,480.0,512,0.0927960927960928,10.776315789473683,0.8049060106277466,10509.5,0.008751481075349642
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,moment,0.0625,16,1,64,0.9889655113220215,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,0.7953659296035767,10509.5,0.00869946338412644
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,moment,0.125,64,1,64,0.9934331774711609,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.4509640038013458,10509.5,0.00655058236286461
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,moment,0.125,16,1,64,0.9934331774711609,4096.0,1792.0,512,0.19536019536019536,5.11875,0.445778489112854,10509.5,0.006512811771531743
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,oracle_mass,0.0625,64,1,64,0.9935251474380493,2048.0,480.0,512,0.0927960927960928,10.776315789473683,0.22363638877868652,10509.5,0.004612965516532595
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,oracle_mass,0.0625,16,1,64,0.9935251474380493,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,0.22122788429260254,10509.5,0.004588058066875921
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,oracle_mass,0.125,64,1,64,0.9990670680999756,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.004274694249033928,10509.5,0.0006377662032138714
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,centroid,oracle_mass,0.125,16,1,64,0.9990670680999756,4096.0,1792.0,512,0.19536019536019536,5.11875,0.004223044961690903,10509.5,0.0006339015670412558
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,moment,0.0625,64,1,64,0.9922151565551758,2048.0,480.0,512,0.0927960927960928,10.776315789473683,0.8881867527961731,10509.5,0.00919308167236512
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,moment,0.0625,16,1,64,0.9922151565551758,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,3.2634382247924805,10509.5,0.017621654047073016
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,moment,0.125,64,1,64,0.997565746307373,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.07399708032608032,10509.5,0.0026534827268104738
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,moment,0.125,16,1,64,0.997565746307373,4096.0,1792.0,512,0.19536019536019536,5.11875,1.9654805660247803,10509.5,0.013675504279238746
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,oracle_mass,0.0625,64,1,64,0.9935251474380493,2048.0,480.0,512,0.0927960927960928,10.776315789473683,39.090301513671875,10509.5,0.06098787238395892
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,oracle_mass,0.0625,16,1,64,0.9935251474380493,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,3.8129920959472656,10509.5,0.01904767293480097
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,oracle_mass,0.125,64,1,64,0.9990670680999756,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,2.148963212966919,10509.5,0.014299585976209422
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,4,localized,diag_gaussian,oracle_mass,0.125,16,1,64,0.9990670680999756,4096.0,1792.0,512,0.19536019536019536,5.11875,0.11739204823970795,10509.5,0.0033421682781735666
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,moment,0.0625,64,1,64,0.9938166737556458,2048.0,480.0,512,0.0927960927960928,10.776315789473683,0.3289892077445984,16131.44921875,0.004516002077748119
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,moment,0.0625,16,1,64,0.9938166737556458,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,0.3042963743209839,16131.44921875,0.004343218676936222
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,moment,0.125,64,1,64,0.9965695738792419,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.16510799527168274,16131.44921875,0.0031992439656633575
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,moment,0.125,16,1,64,0.9965695738792419,4096.0,1792.0,512,0.19536019536019536,5.11875,0.1524360328912735,16131.44921875,0.003074023096731178
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,oracle_mass,0.0625,64,1,64,0.9950737953186035,2048.0,480.0,512,0.0927960927960928,10.776315789473683,0.18451811373233795,16131.44921875,0.003382071700592049
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,oracle_mass,0.0625,16,1,64,0.9950737953186035,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,0.17267242074012756,16131.44921875,0.0032717099599240767
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,oracle_mass,0.125,64,1,64,0.9992184042930603,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.0048523470759391785,16131.44921875,0.0005484527721616522
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,centroid,oracle_mass,0.125,16,1,64,0.9992184042930603,4096.0,1792.0,512,0.19536019536019536,5.11875,0.004551278427243233,16131.44921875,0.0005311656839642559
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,moment,0.0625,64,1,64,0.993524432182312,2048.0,480.0,512,0.0927960927960928,10.776315789473683,0.26884081959724426,16131.44921875,0.004082356359238808
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,moment,0.0625,16,1,64,0.993524432182312,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,0.17007233202457428,16131.44921875,0.0032469839412566865
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,moment,0.125,64,1,64,0.9982448816299438,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.04759544879198074,16131.44921875,0.0017176948773604366
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,moment,0.125,16,1,64,0.9982448816299438,4096.0,1792.0,512,0.19536019536019536,5.11875,0.03155727684497833,16131.44921875,0.0013986629386911972
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,oracle_mass,0.0625,64,1,64,0.9950737953186035,2048.0,480.0,512,0.0927960927960928,10.776315789473683,0.1200595423579216,16131.44921875,0.002728108565379481
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,oracle_mass,0.0625,16,1,64,0.9950737953186035,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,0.09030596911907196,16131.44921875,0.0023660370235217285
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,oracle_mass,0.125,64,1,64,0.9992184042930603,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.0029910635203123093,16131.44921875,0.0004306020820425876
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,5,localized,diag_gaussian,oracle_mass,0.125,16,1,64,0.9992184042930603,4096.0,1792.0,512,0.19536019536019536,5.11875,0.002163316123187542,16131.44921875,0.00036620418309783894
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,moment,0.0625,64,1,64,0.9703134298324585,2048.0,480.0,512,0.0927960927960928,10.776315789473683,5.7739386558532715,19783.958984375,0.017083603424825414
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,moment,0.0625,16,1,64,0.9703134298324585,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,2.959787368774414,19783.958984375,0.012231329188392325
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,moment,0.125,64,1,64,0.9896410703659058,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.7424571514129639,19783.958984375,0.00612602967015918
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,moment,0.125,16,1,64,0.9896410703659058,4096.0,1792.0,512,0.19536019536019536,5.11875,0.3603127598762512,19783.958984375,0.004267595216022451
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,oracle_mass,0.0625,64,1,64,0.9703134298324585,2048.0,480.0,512,0.0927960927960928,10.776315789473683,5.7739386558532715,19783.958984375,0.017083603424825414
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,oracle_mass,0.0625,16,1,64,0.9703134298324585,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,2.959787368774414,19783.958984375,0.012231329188392325
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,oracle_mass,0.125,64,1,64,0.9909037947654724,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.4875600337982178,19783.958984375,0.0049642934738484785
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,centroid,oracle_mass,0.125,16,1,64,0.9909037947654724,4096.0,1792.0,512,0.19536019536019536,5.11875,0.2629748582839966,19783.958984375,0.0036458644117397425
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,moment,0.0625,64,1,64,0.9703134298324585,2048.0,480.0,512,0.0927960927960928,10.776315789473683,2.5490915775299072,19783.958984375,0.011351052112473668
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,moment,0.0625,16,1,64,0.9703134298324585,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,1.216610074043274,19783.958984375,0.007841860325640462
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,moment,0.125,64,1,64,0.9901435971260071,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.33058467507362366,19783.958984375,0.004087754045878523
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,moment,0.125,16,1,64,0.9901435971260071,4096.0,1792.0,512,0.19536019536019536,5.11875,0.12402894347906113,19783.958984375,0.0025038304724196345
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,oracle_mass,0.0625,64,1,64,0.9703134298324585,2048.0,480.0,512,0.0927960927960928,10.776315789473683,2.5490915775299072,19783.958984375,0.011351052112473668
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,oracle_mass,0.0625,16,1,64,0.9703134298324585,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,1.216610074043274,19783.958984375,0.007841860325640462
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,oracle_mass,0.125,64,1,64,0.9909037947654724,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,0.2225562185049057,19783.958984375,0.0033540015986535136
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,6,localized,diag_gaussian,oracle_mass,0.125,16,1,64,0.9909037947654724,4096.0,1792.0,512,0.19536019536019536,5.11875,0.10498090088367462,19783.958984375,0.0023035547887463536
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,moment,0.0625,64,1,64,0.7225017547607422,2048.0,480.0,512,0.0927960927960928,10.776315789473683,37.588600158691406,8984.95703125,0.06468000933890994
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,moment,0.0625,16,1,64,0.7225017547607422,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,17.398944854736328,8984.95703125,0.044005144715782665
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,moment,0.125,64,1,64,0.8318679928779602,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,19.163463592529297,8984.95703125,0.04618266608159379
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,moment,0.125,16,1,64,0.8318679928779602,4096.0,1792.0,512,0.19536019536019536,5.11875,9.164674758911133,8984.95703125,0.03193747123182923
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,oracle_mass,0.0625,64,1,64,0.7225017547607422,2048.0,480.0,512,0.0927960927960928,10.776315789473683,37.588600158691406,8984.95703125,0.06468000933890994
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,oracle_mass,0.0625,16,1,64,0.7225017547607422,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,17.398944854736328,8984.95703125,0.044005144715782665
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,oracle_mass,0.125,64,1,64,0.8437036871910095,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,12.92349624633789,8984.95703125,0.037925560528312696
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,centroid,oracle_mass,0.125,16,1,64,0.8437036871910095,4096.0,1792.0,512,0.19536019536019536,5.11875,6.719311714172363,8984.95703125,0.027346666362641252
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,moment,0.0625,64,1,64,0.7225017547607422,2048.0,480.0,512,0.0927960927960928,10.776315789473683,18.884952545166016,8984.95703125,0.04584584129463255
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,moment,0.0625,16,1,64,0.7225017547607422,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,7.525701522827148,8984.95703125,0.028941130571025063
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,moment,0.125,64,1,64,0.8361663818359375,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,8.283756256103516,8984.95703125,0.03036376723610149
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,moment,0.125,16,1,64,0.8361663818359375,4096.0,1792.0,512,0.19536019536019536,5.11875,3.440108060836792,8984.95703125,0.01956717099057715
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,oracle_mass,0.0625,64,1,64,0.7225017547607422,2048.0,480.0,512,0.0927960927960928,10.776315789473683,18.884952545166016,8984.95703125,0.04584584129463255
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,oracle_mass,0.0625,16,1,64,0.7225017547607422,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,7.525701522827148,8984.95703125,0.028941130571025063
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,oracle_mass,0.125,64,1,64,0.8437036871910095,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,6.376868724822998,8984.95703125,0.02664070638341155
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,7,transitional,diag_gaussian,oracle_mass,0.125,16,1,64,0.8437036871910095,4096.0,1792.0,512,0.19536019536019536,5.11875,2.891116142272949,8984.95703125,0.017938030867794903
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,moment,0.0625,64,1,64,0.07103773206472397,2048.0,480.0,512,0.0927960927960928,10.776315789473683,9.793403625488281,1608.767578125,0.07802255613258936
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,moment,0.0625,16,1,64,0.07103773206472397,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,7.711891174316406,1608.767578125,0.0692362908404984
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,moment,0.125,64,1,64,0.13864903151988983,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,8.21308708190918,1608.767578125,0.07145071205373431
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,moment,0.125,16,1,64,0.13864903151988983,4096.0,1792.0,512,0.19536019536019536,5.11875,6.492932319641113,1608.767578125,0.06352925835088548
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,oracle_mass,0.0625,64,1,64,0.0710667073726654,2048.0,480.0,512,0.0927960927960928,10.776315789473683,9.745904922485352,1608.767578125,0.07783311868836561
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,oracle_mass,0.0625,16,1,64,0.0710667073726654,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,7.688642501831055,1608.767578125,0.0691318503873883
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,oracle_mass,0.125,64,1,64,0.13876070082187653,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,8.019670486450195,1608.767578125,0.07060437444439852
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,centroid,oracle_mass,0.125,16,1,64,0.13876070082187653,4096.0,1792.0,512,0.19536019536019536,5.11875,6.366561412811279,1608.767578125,0.06290799067426386
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,moment,0.0625,64,1,64,0.07103361934423447,2048.0,480.0,512,0.0927960927960928,10.776315789473683,9.784832000732422,1608.767578125,0.07798840424322212
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,moment,0.0625,16,1,64,0.07103361934423447,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,7.684045791625977,1608.767578125,0.06911118181078803
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,moment,0.125,64,1,64,0.13874104619026184,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,8.100128173828125,1608.767578125,0.07095766126861631
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,moment,0.125,16,1,64,0.13874104619026184,4096.0,1792.0,512,0.19536019536019536,5.11875,6.388952255249023,1608.767578125,0.06301851553452033
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,oracle_mass,0.0625,64,1,64,0.0710667073726654,2048.0,480.0,512,0.0927960927960928,10.776315789473683,9.75405216217041,1608.767578125,0.07786564479072018
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,oracle_mass,0.0625,16,1,64,0.0710667073726654,2048.0,1920.0,512,0.13675213675213677,7.312499999999999,7.663482666015625,1608.767578125,0.06901864631594024
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,oracle_mass,0.125,64,1,64,0.13876070082187653,4096.0,448.0,512,0.15433455433455434,6.4794303797468356,8.100865364074707,1608.767578125,0.07096089011293678
calibration,s00_p00_seed20260740,0,20260740,19,cond,0,8,diffuse,diag_gaussian,oracle_mass,0.125,16,1,64,0.13876070082187653,4096.0,1792.0,512,0.19536019536019536,5.11875,6.397477149963379,1608.767578125,0.06306054489241233
