model,weight_key,role,block_index,control,block_size,row_neighbor_cosine,column_neighbor_cosine,circulant_retained_energy,circulant_random_expectation
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,13,matched_gaussian,64,-0.016033763364712912,0.00553934644472403,0.0121090247332728,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,13,smooth_positive_control,64,0.9720102446113966,0.9921554392293932,9.817607723694591e-07,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,14,original,64,0.0014261151423224563,-0.00629068626396567,0.018159319066274347,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,14,rowcol_shuffled,64,-0.009786400591909805,-0.0006949125054254937,0.014291049725159632,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,14,matched_gaussian,64,0.0014439861584373097,0.00937904395052742,0.015131802371998739,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,14,smooth_positive_control,64,0.9703731498484147,0.9789478048917916,4.5809507804731846e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,-0.0038850206287397845,-0.003982635209225452,0.018589367181874004,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,0.0014509381999615446,0.0027761624351252683,0.015200649454443358,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,-0.007012880675333326,0.039550402692286955,0.010751639298756452,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,0.9858560657699404,0.9887352240813175,8.770035394155788e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,0.041947922283975946,0.022788759323360944,0.017334189641123657,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,0.025798033603648688,-0.011132844779435271,0.015279924248985083,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,-0.007855682126912074,0.019623559301587785,0.020191425238617028,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,smooth_positive_control,64,0.972983974871989,0.9819163797132416,2.99763466066494e-06,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,17,original,64,0.009333801403398368,-0.019188179002712757,0.014257002538347595,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,17,rowcol_shuffled,64,-0.00032388034511923844,-0.0008073966664354476,0.013731839164895895,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,17,matched_gaussian,64,-0.015181952244289679,-0.0035510024225400222,0.011858851753370172,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,17,smooth_positive_control,64,0.9847504229108026,0.9827496139458409,4.405701585511826e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,18,original,64,0.019750126242503767,-0.001782387348294657,0.014177098715658826,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,18,rowcol_shuffled,64,-0.004194316953909694,0.006514395923975922,0.015966692263990112,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,18,matched_gaussian,64,0.01327117335032712,-0.00955131589105741,0.016310313804099877,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,18,smooth_positive_control,64,0.9831805036513118,0.994918602197742,0.001591334698453006,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,19,original,64,-0.01388971629139476,0.019577113893093603,0.017635146081966327,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,19,rowcol_shuffled,64,-0.03604210774329957,0.009270894477776669,0.025253224248759334,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,19,matched_gaussian,64,0.004573944371457028,-0.026730370732638432,0.014090415404847914,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,19,smooth_positive_control,64,0.9929651412625655,0.9828106618965328,0.0002743887027773165,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,20,original,64,0.01100468402196689,0.005494321580527276,0.014800025132244874,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,20,rowcol_shuffled,64,0.0005713060882073063,-0.0020751621147234666,0.016604010441496425,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,20,matched_gaussian,64,0.013619791689636044,0.0063543061818315755,0.016383544292214954,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,20,smooth_positive_control,64,0.9660795091744991,0.9727274438480349,1.979875076245163e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,21,original,64,-0.013433721835206719,0.009061934330990347,0.01811230754418723,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,21,rowcol_shuffled,64,-0.02426143468860142,-0.0011459469637146156,0.014916012367631376,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,21,matched_gaussian,64,0.004274660962395278,0.017346176496460187,0.016689127321816648,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,21,smooth_positive_control,64,0.9790601859419813,0.9579173525767614,3.750173956390141e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,22,original,64,-0.005234022293061343,-0.020836283879168728,0.01502684912592156,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,22,rowcol_shuffled,64,0.004134369140968561,-0.004807964702666647,0.016439517607684258,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,22,matched_gaussian,64,-0.021349845175666807,0.02544868182362802,0.014139021546873623,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,22,smooth_positive_control,64,0.9949774415147717,0.988525312566334,0.0009283858908168076,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,23,original,64,-0.004034661933745471,0.01280388623825122,0.017150256344490113,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,23,rowcol_shuffled,64,0.0014002760717922835,-0.007086742661443073,0.014451703827759219,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,23,matched_gaussian,64,-0.0004834784262115351,0.001746678179573269,0.014096261042582532,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,23,smooth_positive_control,64,0.9847169985647335,0.9826162459751627,5.1796291521989644e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,24,original,64,0.003564927062078924,-0.008156409207007729,0.016891643766610807,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,24,rowcol_shuffled,64,-0.03823879728921268,0.000685115124717607,0.012678622049236376,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,24,matched_gaussian,64,0.0028627435227680325,-0.005834162421798381,0.016109157484442072,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,24,smooth_positive_control,64,0.9941595750964437,0.977163507157804,6.342761124302531e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,25,original,64,0.019557898357498923,-0.00338784045599207,0.021264447459227467,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,25,rowcol_shuffled,64,0.01416319548587312,0.03896174464567964,0.018306508224341086,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,25,matched_gaussian,64,0.03285696831649281,0.02131041714729455,0.016325413886826297,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,25,smooth_positive_control,64,0.9650373222121295,0.9950525651381125,0.00019156724142424956,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,26,original,64,-0.011838468950130642,0.019659660459219692,0.017217733136751963,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,26,rowcol_shuffled,64,-0.002514826932305056,-0.012812657169457434,0.01367333828542373,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,26,matched_gaussian,64,-0.006608138789901338,0.0038842644103575727,0.01671763003222306,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,26,smooth_positive_control,64,0.9786130038932217,0.9728991727522399,9.677032595868981e-06,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,27,original,64,0.013977269688651551,0.004258340230593066,0.01585410809082924,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,27,rowcol_shuffled,64,0.025212758112048678,0.0003297206824380609,0.014102919385724524,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,27,matched_gaussian,64,0.002203277592962004,-0.016948624525085228,0.013738922403791747,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,27,smooth_positive_control,64,0.9930908282457015,0.9921702001094853,5.707254024844401e-06,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,28,original,64,-0.01266916017286532,0.009267812032245186,0.016552115743042765,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,28,rowcol_shuffled,64,0.016450347236780783,0.010582430047156609,0.017727444500403103,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,28,matched_gaussian,64,0.01666189367573338,-0.0046944446561036435,0.01720174231272257,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,28,smooth_positive_control,64,0.9952345071447449,0.9717364597467356,5.458900096145252e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,29,original,64,0.0016697899555459818,-0.013747487891669902,0.012869342738227294,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,29,rowcol_shuffled,64,-0.006103812944673895,0.009748581225304816,0.016223926025751522,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,29,matched_gaussian,64,-0.03149117930786009,0.00722145640573968,0.016074396358888954,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,29,smooth_positive_control,64,0.9822460808271422,0.9850183622845419,0.00087945690396487,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,30,original,64,-0.013947746888494806,-0.0010804238138162438,0.01396718823148591,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,30,rowcol_shuffled,64,0.019481308073879593,0.002101630994178015,0.012403800601853653,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,30,matched_gaussian,64,0.02211579037330663,-0.0015088938197980277,0.016965454353512845,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,30,smooth_positive_control,64,0.983132562226926,0.9853939730101604,1.7813392427931282e-06,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,31,original,64,0.009391625312365292,-0.007803026429961487,0.013577684345989974,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,31,rowcol_shuffled,64,0.041599382018613504,-0.002783338580923861,0.01933357514881695,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,31,matched_gaussian,64,0.003642203494086691,-0.014496311881664715,0.022961828576132336,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,31,smooth_positive_control,64,0.9880087898155839,0.9662177053352113,0.00022210507489543694,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,32,original,64,0.005980213778125249,0.002502646454979091,0.011906373501289971,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,32,rowcol_shuffled,64,0.0006973353965693816,-0.008491592203272053,0.016630580806213817,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,32,matched_gaussian,64,0.013972040001223247,-0.0013974854349485663,0.012953355067460438,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,32,smooth_positive_control,64,0.9845871840212672,0.9690524092623595,0.0002410697387967365,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,33,original,64,0.030913958650533983,-0.003489974133067599,0.017696849352260593,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,33,rowcol_shuffled,64,-0.006145071733808565,-0.0006993090056140646,0.023047777438609113,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,33,matched_gaussian,64,-0.006534117737858182,-0.007992954471643023,0.013689519257596493,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,33,smooth_positive_control,64,0.9827775099199124,0.9762702153063282,1.6945692082298317e-06,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,34,original,64,-0.008307254592842334,0.009643786945579299,0.015297018762736377,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,34,rowcol_shuffled,64,-0.004304232527229259,-0.00940368144381206,0.01587275208079836,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,34,matched_gaussian,64,0.004092279246988066,0.017993749212455817,0.01362875617129339,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,34,smooth_positive_control,64,0.9742713849115054,0.9770212161481053,6.833163852032894e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,35,original,64,0.0035969684425644103,0.019917259710484518,0.01779322121096209,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,35,rowcol_shuffled,64,-0.007188055019776489,-0.0009141963780342999,0.010414476797512609,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,35,matched_gaussian,64,0.021111733349515858,-0.0038590746694294503,0.014354759614859148,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,35,smooth_positive_control,64,0.9898356150385869,0.9955363070160044,0.0001510982938742551,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,36,original,64,0.03730301266628494,0.01654374638892853,0.015998922467275224,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,36,rowcol_shuffled,64,0.010740207251166624,-0.016008912955055236,0.016230708597679465,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,36,matched_gaussian,64,0.011411047850818453,-0.004565500752081684,0.01408910374982117,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,36,smooth_positive_control,64,0.9884633690148624,0.9912620494457378,2.822210649330545e-05,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,37,original,64,0.018547552652022768,-0.009908819280356822,0.01256711484599408,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,37,rowcol_shuffled,64,-0.01324438913025569,-0.013067744279904205,0.01522088316873826,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,37,matched_gaussian,64,-0.008983254824756575,0.002270916333299147,0.02002477923385903,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,37,smooth_positive_control,64,0.9777507334330121,0.9919324185425269,0.00025118575005032953,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,38,original,64,0.00805640032997261,0.002516825113142219,0.01697479132666239,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,38,rowcol_shuffled,64,0.010654011368482433,0.02793805463768623,0.0169386063217495,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,38,matched_gaussian,64,0.02428706723344401,-0.02852504503889384,0.020902636338942494,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,38,smooth_positive_control,64,0.9782113001083852,0.9724383080614564,0.00039538698579351606,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,39,original,64,0.0012956574060603023,0.013492096489559744,0.014578462659909466,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,39,rowcol_shuffled,64,1.811876676790375e-05,-0.015899931779838263,0.016382319295218172,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,39,matched_gaussian,64,-0.03013683076098106,0.0027667563253404607,0.016729504701410842,0.015625
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,39,smooth_positive_control,64,0.9838535378441887,0.9904318930301199,2.5500064442389537e-06,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,0,original,64,-0.00641073579060205,0.020352365961708363,0.015830128910182133,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,0,rowcol_shuffled,64,-0.008733827999335914,0.007000530601370581,0.02033046286540906,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,0,matched_gaussian,64,0.016995812737934008,-0.01973483582335677,0.017040447709088167,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,0,smooth_positive_control,64,0.9829662817413147,0.9915284735105118,6.645952347463169e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,1,original,64,0.020501039609635476,0.027649577151874386,0.01228231489007768,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,1,rowcol_shuffled,64,0.018766858143696236,0.015454134260951253,0.016564530682005193,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,1,matched_gaussian,64,-3.674565527120751e-05,-0.016262765367590866,0.012704036568837934,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,1,smooth_positive_control,64,0.977328355417171,0.9708171788115572,0.0002372908669478552,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,2,original,64,-0.017987286120500004,-0.009758633993388244,0.016350794075546873,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,2,rowcol_shuffled,64,0.013435090361168077,0.01508890651745151,0.015016621095848637,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,2,matched_gaussian,64,-0.01751589733159243,0.010005917885822052,0.014932002608288149,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,2,smooth_positive_control,64,0.9859101213203258,0.9751070512678625,0.00033175211214676344,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,3,original,64,-0.006509566741971213,-0.01231927955420588,0.015305914974939739,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,3,rowcol_shuffled,64,0.01180449811890775,0.0061599077117315895,0.016744443950222624,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,3,matched_gaussian,64,-0.0163620874258747,-0.011976885214087307,0.019687018599375,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,3,smooth_positive_control,64,0.993136068464233,0.965095066946804,3.688964927083577e-06,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,4,original,64,0.023780086126479277,0.011444810015197966,0.015167499303727995,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,4,rowcol_shuffled,64,0.009591548824728471,0.013912871087719934,0.01610035824227555,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,4,matched_gaussian,64,0.007542603584742121,-0.019270452572254806,0.018550094501606617,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,4,smooth_positive_control,64,0.9856344402409604,0.9439543049198993,0.00038572220945408636,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,5,original,64,0.005182492147706425,0.027974947630296433,0.013105380712215417,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,5,rowcol_shuffled,64,0.012882750975350767,0.0169710290823841,0.012847945472949545,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,5,matched_gaussian,64,-0.021454296458950653,-0.013117889401095754,0.022052878403572666,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,5,smooth_positive_control,64,0.981116320429502,0.9789304885035737,2.058091755555272e-06,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,6,original,64,0.01823048583414913,0.04628721717590122,0.013081438850228833,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,6,rowcol_shuffled,64,0.015681861126921954,0.028270937997873835,0.019478649894743183,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,6,matched_gaussian,64,0.005975684812933211,-0.025756414290598245,0.015360383259659622,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,6,smooth_positive_control,64,0.9820751560820151,0.9718072092209113,1.3405261345791635e-07,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,7,original,64,-0.006841368960281339,-0.032524856266431604,0.01752851686139346,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,7,rowcol_shuffled,64,0.0318017358736442,0.025973839056418757,0.016046521320246743,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,7,matched_gaussian,64,0.03120217587792543,-0.03706111466419478,0.014267278789216284,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,7,smooth_positive_control,64,0.9718277540095669,0.9973372443560728,7.546929086078002e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,8,original,64,0.0019718850763711356,-0.007774604215623063,0.01604162130423972,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,8,rowcol_shuffled,64,-0.007968972678876932,-0.012042756296301409,0.010610971303671697,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,8,matched_gaussian,64,0.012863428418552862,0.002114207915458324,0.014454519573791234,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,8,smooth_positive_control,64,0.9702348442624714,0.9877712549844528,0.0004911449808522089,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,9,original,64,-0.001967623140552298,-0.020906281698763268,0.018545211329764524,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,9,rowcol_shuffled,64,0.009443545040621946,0.021643512794043546,0.01683329040328409,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,9,matched_gaussian,64,0.00943344180205205,0.005713022921253418,0.01640854915016138,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,9,smooth_positive_control,64,0.9885088110866607,0.9823234444615546,0.00025055839710973356,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,10,original,64,0.0005501572254640407,-0.006403412554734498,0.014711874742151772,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,10,rowcol_shuffled,64,0.009785348931138636,0.006189745505074455,0.015535524924763872,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,10,matched_gaussian,64,0.024648300134375,0.012060763027710907,0.016240207551746218,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,10,smooth_positive_control,64,0.9686630879463186,0.9910896973710616,0.000993983920281381,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,11,original,64,0.005386296208158582,0.014522833269847405,0.010359967553327219,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,11,rowcol_shuffled,64,-0.004139112305848281,-0.000546312481000323,0.01399388216601018,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,11,matched_gaussian,64,0.014465119877155569,-0.01961284938239962,0.014773660368348759,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,11,smooth_positive_control,64,0.9937995707557468,0.975687207147398,0.0002730681718383978,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,12,original,64,0.008217910096074124,0.006384860100753415,0.015841824475658427,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,12,rowcol_shuffled,64,0.026675014067848713,0.028071841426907482,0.011497694833608012,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,12,matched_gaussian,64,-0.007757862347701036,-0.010402378359017582,0.014606499403272613,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,12,smooth_positive_control,64,0.9601483886181839,0.9831303013729332,0.00027166539685045065,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,13,original,64,0.007284741469453499,0.006427537762291837,0.009971337236189008,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,13,rowcol_shuffled,64,0.007888685532275667,0.01818471595838964,0.011891195979441025,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,13,matched_gaussian,64,0.00034044551342137636,-0.004665174937086676,0.020033470425159277,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,13,smooth_positive_control,64,0.9901510269285713,0.9878541171457681,0.00026844450293104924,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,14,original,64,0.02161458081773897,0.0173829021372724,0.01627867533641085,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,14,rowcol_shuffled,64,-0.004650759067638079,0.019657119367002825,0.015174870378909537,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,14,matched_gaussian,64,-0.005190234986802896,0.0273005657205516,0.0176244668100332,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,14,smooth_positive_control,64,0.9729271149246365,0.9838380816574618,0.0003859734242147475,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,15,original,64,0.03091333577672356,0.0011655286932148463,0.022667134044569767,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,15,rowcol_shuffled,64,-0.0012269851942462633,-0.025405014112879782,0.017781334596189993,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,15,matched_gaussian,64,0.0020052235497540595,0.021712821375898736,0.017242128555335936,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,15,smooth_positive_control,64,0.9757132899886527,0.9723505694373469,1.20194667708621e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,16,original,64,0.014042908819268262,0.0016349241655694026,0.017126698914277733,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,16,rowcol_shuffled,64,-0.02119223093152451,-0.01740599867817157,0.012733622402764651,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,16,matched_gaussian,64,-0.009045255036644178,0.016063821766368735,0.017072305795113454,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,16,smooth_positive_control,64,0.9804244347360499,0.9918983907599149,5.7151578274592005e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,17,original,64,0.004860107564238536,0.003371643002810649,0.017204355202249475,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,17,rowcol_shuffled,64,0.023647245386934707,-0.00265997646323347,0.0156953610201481,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,17,matched_gaussian,64,0.0011658028271278717,0.0022274226064802507,0.01662058892992818,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,17,smooth_positive_control,64,0.9929197257704178,0.9590843350668031,0.0004964381418644432,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,18,original,64,0.016358875872445354,-0.013709119172872642,0.01887790444454482,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,18,rowcol_shuffled,64,-0.002359022018303651,0.035975969936251566,0.015791443631151696,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,18,matched_gaussian,64,0.013502893084083539,-0.010443431085995153,0.01539213538055896,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,18,smooth_positive_control,64,0.9856680723228943,0.9806723990611269,0.000978104619811436,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,19,original,64,0.030293623776913508,0.0003181588253287679,0.01195984047122094,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,19,rowcol_shuffled,64,-0.0016363839457812874,0.037153168944173316,0.014995845816992794,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,19,matched_gaussian,64,0.0013979582017020552,-0.009155215312823829,0.016022944709309903,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,19,smooth_positive_control,64,0.9967074822279764,0.9663563891779613,0.0009288889697064927,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,20,original,64,-0.013836006495307598,-0.018433480381364255,0.0189686386424362,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,20,rowcol_shuffled,64,-0.013336901232568511,0.01157303891320569,0.016947361468718152,0.015625
