model,weight_key,role,block_index,control,block_size,method,target_scalar_density,actual_scalar_density,retained_energy,relative_fro_error
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,column_fft_lowfreq_static,0.015625,0.015625,0.2859446495917373,0.8450179586306215
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_topk_oracle,0.015625,0.015625,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_lowfreq_static,0.015625,0.015625,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,identity_topk_oracle,0.0625,0.0625,0.3048021243832897,0.8337852694889196
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,row_fft_topk_oracle,0.0625,0.0625,0.8617834469901717,0.37177486871738424
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,row_fft_lowfreq_static,0.0625,0.0625,0.6256855211095743,0.6118124540170996
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,column_fft_topk_oracle,0.0625,0.0625,0.9358260927937616,0.2533256939322152
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,column_fft_lowfreq_static,0.0625,0.0625,0.5598651022955123,0.6634266332492897
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_topk_oracle,0.0625,0.0625,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_lowfreq_static,0.0625,0.0625,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,identity_topk_oracle,0.125,0.125,0.4792782337504163,0.7216105364042184
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,row_fft_topk_oracle,0.125,0.125,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,row_fft_lowfreq_static,0.125,0.125,1.0,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,column_fft_topk_oracle,0.125,0.125,1.0,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,column_fft_lowfreq_static,0.125,0.125,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_topk_oracle,0.125,0.125,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_lowfreq_static,0.125,0.125,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,identity_topk_oracle,0.25,0.25,0.6948016863280538,0.5524475664458539
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,row_fft_topk_oracle,0.25,0.25,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,row_fft_lowfreq_static,0.25,0.25,1.0,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,column_fft_topk_oracle,0.25,0.25,1.0,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,column_fft_lowfreq_static,0.25,0.25,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_topk_oracle,0.25,0.25,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,30,smooth_positive_control,64,fft2_lowfreq_static,0.25,0.25,1.0000000000000002,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,identity_topk_oracle,0.015625,0.015625,0.12818756882691146,0.9337089649205949
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_topk_oracle,0.015625,0.015625,0.08336858858983301,0.9574086961220726
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_lowfreq_static,0.015625,0.015625,0.013258146163854914,0.993348807738825
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_topk_oracle,0.015625,0.015625,0.08388811991108477,0.9571373360646398
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_lowfreq_static,0.015625,0.015625,0.011682427885781992,0.994141625782875
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_topk_oracle,0.015625,0.015625,0.08507492626667433,0.9565171580966677
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_lowfreq_static,0.015625,0.015625,0.0161326896385387,0.9919008571230601
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,identity_topk_oracle,0.0625,0.0625,0.33871268717862857,0.8131957407791629
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_topk_oracle,0.0625,0.0625,0.2423990066218031,0.8704027765225688
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_lowfreq_static,0.0625,0.0625,0.06405806404829655,0.9674409211686796
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_topk_oracle,0.0625,0.0625,0.23957272272470545,0.8720248145983546
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_lowfreq_static,0.0625,0.0625,0.061020276531132144,0.9690096611844836
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_topk_oracle,0.0625,0.0625,0.24145786471144556,0.8709432445851764
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_lowfreq_static,0.0625,0.0625,0.058022768389788884,0.9705551151841976
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,identity_topk_oracle,0.125,0.125,0.5154227200293585,0.6961158524057913
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_topk_oracle,0.125,0.125,0.3950563391203014,0.777781242303836
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_lowfreq_static,0.125,0.125,0.12870683650986886,0.9334308562984893
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_topk_oracle,0.125,0.125,0.3940293865514557,0.7784411432141446
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_lowfreq_static,0.125,0.125,0.12162389437451124,0.9372172136839404
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_topk_oracle,0.125,0.125,0.38963738589005525,0.7812570729983471
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_lowfreq_static,0.125,0.125,0.12901529451489152,0.933265613576922
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,identity_topk_oracle,0.25,0.25,0.7316853926961367,0.5179909336116446
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_topk_oracle,0.25,0.25,0.6094047950066731,0.6249761635401201
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,row_fft_lowfreq_static,0.25,0.25,0.24980659851820283,0.866137056984515
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_topk_oracle,0.25,0.25,0.6068762348777029,0.6269958254424802
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,column_fft_lowfreq_static,0.25,0.25,0.23771262696258189,0.8730907014952216
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_topk_oracle,0.25,0.25,0.5963088159076088,0.6353669680526296
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,original,64,fft2_lowfreq_static,0.25,0.25,0.2520645593476198,0.8648326084580646
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,identity_topk_oracle,0.015625,0.015625,0.12818756882691146,0.9337089649205949
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_topk_oracle,0.015625,0.015625,0.08644696037415257,0.9557996859310257
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_lowfreq_static,0.015625,0.015625,0.013258146163854914,0.993348807738825
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_topk_oracle,0.015625,0.015625,0.08679954799605114,0.9556152217309793
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_lowfreq_static,0.015625,0.015625,0.011682427885781992,0.994141625782875
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_topk_oracle,0.015625,0.015625,0.07095718004980478,0.9638686736014379
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_lowfreq_static,0.015625,0.015625,0.014865457320143178,0.9925394413724106
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,identity_topk_oracle,0.0625,0.0625,0.33871268717862857,0.8131957407791629
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_topk_oracle,0.0625,0.0625,0.24646564608967136,0.8680635655931705
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_lowfreq_static,0.0625,0.0625,0.05517484921927532,0.9720211678665875
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_topk_oracle,0.0625,0.0625,0.2442344680490455,0.8693477623776084
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_lowfreq_static,0.0625,0.0625,0.05249615684116262,0.9733980907926815
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_topk_oracle,0.0625,0.0625,0.22154719707441883,0.8822997239745579
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_lowfreq_static,0.0625,0.0625,0.06936733253972918,0.9646930431283678
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,identity_topk_oracle,0.125,0.125,0.5154227200293585,0.6961158524057913
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_topk_oracle,0.125,0.125,0.3940328756221046,0.7784389021483288
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_lowfreq_static,0.125,0.125,0.12951439782904897,0.9329981790823341
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_topk_oracle,0.125,0.125,0.39304927078948443,0.7790704263482959
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_lowfreq_static,0.125,0.125,0.12211548299610568,0.936954917273982
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_topk_oracle,0.125,0.125,0.3715333240253989,0.7927589015423296
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_lowfreq_static,0.125,0.125,0.13533373089849401,0.9298743297357477
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,identity_topk_oracle,0.25,0.25,0.7316853926961367,0.5179909336116446
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_topk_oracle,0.25,0.25,0.601610167824014,0.6311812989751724
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,row_fft_lowfreq_static,0.25,0.25,0.2482998463930131,0.8670064322754399
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_topk_oracle,0.25,0.25,0.5959428895556239,0.6356548673961178
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,column_fft_lowfreq_static,0.25,0.25,0.2513379335845553,0.8652526026632018
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_topk_oracle,0.25,0.25,0.5879886457377805,0.6418811060174769
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,rowcol_shuffled,64,fft2_lowfreq_static,0.25,0.25,0.2518119768762654,0.8649786258190052
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,identity_topk_oracle,0.015625,0.015625,0.11982322940710781,0.9381773662761708
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_topk_oracle,0.015625,0.015625,0.08410453883612902,0.957024274072435
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_lowfreq_static,0.015625,0.015625,0.014135163042419319,0.9929072650341424
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_topk_oracle,0.015625,0.015625,0.08093644103959992,0.9586780267432857
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_lowfreq_static,0.015625,0.015625,0.010528784803052044,0.994721677252963
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_topk_oracle,0.015625,0.015625,0.08049188703207098,0.9589098565391478
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_lowfreq_static,0.015625,0.015625,0.018102237160801633,0.9909075450511003
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,identity_topk_oracle,0.0625,0.0625,0.32612821207975196,0.820896941107864
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_topk_oracle,0.0625,0.0625,0.24893105280231126,0.8666423409906123
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_lowfreq_static,0.0625,0.0625,0.06457775744781863,0.967172292072194
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_topk_oracle,0.0625,0.0625,0.2352288097748071,0.8745119726025441
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_lowfreq_static,0.0625,0.0625,0.06496663585279101,0.9669712323265925
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_topk_oracle,0.0625,0.0625,0.23413651818654496,0.8751362647116477
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_lowfreq_static,0.0625,0.0625,0.0612140351641984,0.9689096783683201
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,identity_topk_oracle,0.125,0.125,0.5051764161000123,0.7034369793378705
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_topk_oracle,0.125,0.125,0.4001655577746768,0.7744897947844912
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_lowfreq_static,0.125,0.125,0.11953024998058635,0.9383334961618995
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_topk_oracle,0.125,0.125,0.3806898618456669,0.7869626027673317
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_lowfreq_static,0.125,0.125,0.12839105451573327,0.9335999922259355
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_topk_oracle,0.125,0.125,0.3830877972636706,0.7854375867860727
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_lowfreq_static,0.125,0.125,0.1178627547441528,0.9392216166889725
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,identity_topk_oracle,0.25,0.25,0.7241934835729816,0.5251728443350993
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_topk_oracle,0.25,0.25,0.6079184473118354,0.626164157939565
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,row_fft_lowfreq_static,0.25,0.25,0.23839889457556998,0.8726976025086983
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_topk_oracle,0.25,0.25,0.5909808622623813,0.6395460403580173
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,column_fft_lowfreq_static,0.25,0.25,0.24398162553946426,0.8694931710258199
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_topk_oracle,0.25,0.25,0.5981528030093075,0.6339141874029106
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,matched_gaussian,64,fft2_lowfreq_static,0.25,0.25,0.23071627965716748,0.8770882055659126
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,identity_topk_oracle,0.015625,0.015625,0.08250990094769958,0.957857034766828
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_topk_oracle,0.015625,0.015625,0.47597306728520905,0.7238970456596648
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_lowfreq_static,0.015625,0.015625,0.009269363693669408,0.9953545279478717
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_topk_oracle,0.015625,0.015625,0.29505230345424655,0.8396116343558809
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_lowfreq_static,0.015625,0.015625,0.002421492441718993,0.9987885199371692
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_topk_oracle,0.015625,0.015625,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_lowfreq_static,0.015625,0.015625,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,identity_topk_oracle,0.0625,0.0625,0.2693360027089852,0.8547888612347582
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_topk_oracle,0.0625,0.0625,0.9028423690820028,0.3117011885091188
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_lowfreq_static,0.0625,0.0625,0.7415523106325552,0.5083775067481299
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_topk_oracle,0.0625,0.0625,0.8148294298563913,0.43031450143308986
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_lowfreq_static,0.0625,0.0625,0.5445889800263586,0.6748414776624518
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_topk_oracle,0.0625,0.0625,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_lowfreq_static,0.0625,0.0625,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,identity_topk_oracle,0.125,0.125,0.4477096127424079,0.7431624232007376
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_topk_oracle,0.125,0.125,1.000000000000001,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_lowfreq_static,0.125,0.125,1.0000000000000018,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_topk_oracle,0.125,0.125,0.9999999999999974,5.053229617420784e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_lowfreq_static,0.125,0.125,0.9999999999999988,3.494632065164618e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_topk_oracle,0.125,0.125,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_lowfreq_static,0.125,0.125,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,identity_topk_oracle,0.25,0.25,0.6803466725193615,0.565378923803
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_topk_oracle,0.25,0.25,1.000000000000001,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,row_fft_lowfreq_static,0.25,0.25,1.0000000000000018,0.0
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_topk_oracle,0.25,0.25,0.9999999999999974,5.053229617420784e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,column_fft_lowfreq_static,0.25,0.25,0.9999999999999988,3.494632065164618e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_topk_oracle,0.25,0.25,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,31,smooth_positive_control,64,fft2_lowfreq_static,0.25,0.25,0.9999999999999998,1.4901161193847656e-08
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,identity_topk_oracle,0.015625,0.015625,0.12560887701593113,0.9350888316005431
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_topk_oracle,0.015625,0.015625,0.08752367974217269,0.9552362641031942
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_lowfreq_static,0.015625,0.015625,0.015587933301702264,0.9921754213334947
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_topk_oracle,0.015625,0.015625,0.08049810235036495,0.9589066157085554
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_lowfreq_static,0.015625,0.015625,0.016939645995806316,0.9914940009925394
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_topk_oracle,0.015625,0.015625,0.07776626433808019,0.9603300139337101
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_lowfreq_static,0.015625,0.015625,0.01762816251094256,0.9911467285367275
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,identity_topk_oracle,0.0625,0.0625,0.3258073937862618,0.8210923250242559
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_topk_oracle,0.0625,0.0625,0.24305688036947723,0.870024781043921
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_lowfreq_static,0.0625,0.0625,0.06531935718322064,0.9667888305192501
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_topk_oracle,0.0625,0.0625,0.2399739236978141,0.8717947443648567
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_lowfreq_static,0.0625,0.0625,0.06552326555163332,0.9666833682485525
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_topk_oracle,0.0625,0.0625,0.23367942166435157,0.8753973830984694
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_lowfreq_static,0.0625,0.0625,0.06714948286734836,0.9658418696311791
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,identity_topk_oracle,0.125,0.125,0.5038205396420152,0.704400071236499
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_topk_oracle,0.125,0.125,0.3913842412747633,0.7801382946152796
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_lowfreq_static,0.125,0.125,0.12486270248942857,0.9354877324212069
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_topk_oracle,0.125,0.125,0.3907324157879729,0.7805559456003311
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_lowfreq_static,0.125,0.125,0.12317301213721245,0.9363904035512045
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_topk_oracle,0.125,0.125,0.38323062414303527,0.7853466596713612
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_lowfreq_static,0.125,0.125,0.13938533099139425,0.9276931976729191
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,identity_topk_oracle,0.25,0.25,0.7219628569243435,0.5272922748112819
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_topk_oracle,0.25,0.25,0.6019256656870973,0.6309313229765208
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,row_fft_lowfreq_static,0.25,0.25,0.25028346459580963,0.8658617299570356
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_topk_oracle,0.25,0.25,0.6036210431706848,0.6295863378674248
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,column_fft_lowfreq_static,0.25,0.25,0.25569050220305556,0.8627337351680091
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_topk_oracle,0.25,0.25,0.5965118062469102,0.6352072053693107
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,original,64,fft2_lowfreq_static,0.25,0.25,0.2573183070133769,0.8617898194958113
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,identity_topk_oracle,0.015625,0.015625,0.12560887701593113,0.9350888316005431
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,row_fft_topk_oracle,0.015625,0.015625,0.0819342874254879,0.9581574570886103
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,row_fft_lowfreq_static,0.015625,0.015625,0.015587933301702264,0.9921754213334947
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,column_fft_topk_oracle,0.015625,0.015625,0.08056326812512214,0.9588726358984689
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,column_fft_lowfreq_static,0.015625,0.015625,0.016939645995806316,0.9914940009925394
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,fft2_topk_oracle,0.015625,0.015625,0.08429180210879052,0.9569264328521861
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,fft2_lowfreq_static,0.015625,0.015625,0.013379040648990327,0.9932879538940406
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,identity_topk_oracle,0.0625,0.0625,0.3258073937862618,0.8210923250242559
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,row_fft_topk_oracle,0.0625,0.0625,0.24095887530580284,0.8712296624278797
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,row_fft_lowfreq_static,0.0625,0.0625,0.058972138571585876,0.9700659057138407
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,column_fft_topk_oracle,0.0625,0.0625,0.23231571181713082,0.8761759459051984
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,column_fft_lowfreq_static,0.0625,0.0625,0.06411995762427336,0.9674089323423299
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,fft2_topk_oracle,0.0625,0.0625,0.24108522305740523,0.8711571482474301
llama2-7b,model.layers.0.mlp.up_proj.weight,expand,32,rowcol_shuffled,64,fft2_lowfreq_static,0.0625,0.0625,0.06576704763776506,0.9665572680199735
