sample_id,prompt_index,seed,sampling_step,timestep,branch,layer,head,head_role_diagnostic_only,method,deployable_candidate,landmark_mode,landmarks,pinv_rtol,density,selected_key_fraction,tokens,query_tiles,query_tile_size,residual_sq,reference_sq,output_relative_l2,selected_attention_mass,proxy_selected_mass,mass_absolute_error,projected_attention_work_ratio,arithmetic_speedup_upper_bound,nystrom_work_ratio,router_work_ratio,critical_work_ratio,partition_work_ratio,materialization_work_ratio,work_proxy_scope,work_proxy_valid_for_deployment,middle_condition_number,middle_effective_rank,middle_smallest_singular,negative_entry_fraction,negative_absolute_mass_ratio,signed_row_sum_error
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,proxy_mass_landmark_partition,True,segment,64,0.0001,0.125,0.1250305324792862,32760,1,64,132.1626739501953,2035.2548828125,0.2548267443499064,0.9084433317184448,0.8676135540008545,0.07541410624980927,0.20024230360293416,4.9939497399257196,0.003907203907203907,0.0078125,0.1250305324792862,0.06349206721644407,0.0,projected_full_attention_arithmetic_upper_bound,True,6.437202229358137,64,0.16148686408996582,0.30938073992729187,0.13569919764995575,4.3585896492004395e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,dense_mass_landmark_partition_diagnostic,False,segment,64,0.0001,0.125,0.1250305324792862,32760,1,64,20.718448638916016,2035.2548828125,0.10089489991748837,0.9084433317184448,0.8676135540008545,0.07541410624980927,0.20024230360293416,4.9939497399257196,0.003907203907203907,0.0078125,0.1250305324792862,0.06349206721644407,0.0,projected_full_attention_arithmetic_upper_bound,False,6.437202229358137,64,0.16148686408996582,0.30938073992729187,0.13569919764995575,4.3585896492004395e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,proxy_mass_nystrom_mixture,True,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,71.96746063232422,2035.2548828125,0.18804365621757926,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.2617807688657763,3.8199903084276343,0.003907203907203907,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,6.437202229358137,64,0.16148686408996582,0.30938073992729187,0.13569919764995575,4.3585896492004395e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,8.642396926879883,2035.2548828125,0.06516399499597973,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.2617807688657763,3.8199903084276343,0.003907203907203907,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,6.437202229358137,64,0.16148686408996582,0.30938073992729187,0.13569919764995575,4.3585896492004395e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,proxy_mass_landmark_partition,True,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,76.5391616821289,2035.2548828125,0.19392439620559973,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.38778810232186345,2.5787279032351584,0.003907203907203907,0.0078125,0.2500610649585724,0.12600733345608717,0.0,projected_full_attention_arithmetic_upper_bound,True,6.437202229358137,64,0.16148686408996582,0.30938073992729187,0.13569919764995575,4.3585896492004395e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,dense_mass_landmark_partition_diagnostic,False,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,9.031265258789062,2035.2548828125,0.0666139054723412,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.38778810232186345,2.5787279032351584,0.003907203907203907,0.0078125,0.2500610649585724,0.12600733345608717,0.0,projected_full_attention_arithmetic_upper_bound,False,6.437202229358137,64,0.16148686408996582,0.30938073992729187,0.13569919764995575,4.3585896492004395e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,nystrom_signed,True,segment,128,0.0001,0.0,0.0,32760,1,64,3261.730712890625,2035.2548828125,1.2659444491352927,0.0,0.0,0.0,0.007814407814407814,127.96875,0.007814407814407814,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,landmark_linear,True,segment,128,0.0001,0.0,0.0,32760,1,64,1323.447998046875,2035.2548828125,0.806387965946577,0.0,0.0,0.0,0.007814407814407814,127.96875,0.007814407814407814,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,nystrom_nonnegative_clamped,False,segment,128,0.0001,0.0,0.0,32760,1,64,1575.53662109375,2035.2548828125,0.8798423218605834,0.0,0.0,0.0,1.0078144078144078,0.9922461836685244,0.007814407814407814,0.0,0.0,0.0,1.0,projected_full_attention_arithmetic_upper_bound,False,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,proxy_mass_nystrom_mixture,True,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,332.874755859375,2035.2548828125,0.4044185128047333,0.9084433317184448,0.8676135540008545,0.07541410624980927,0.140657440293694,7.109471051883149,0.007814407814407814,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,107.67677307128906,2035.2548828125,0.23001259264109614,0.9084433317184448,0.8676135540008545,0.07541410624980927,0.140657440293694,7.109471051883149,0.007814407814407814,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,proxy_mass_landmark_partition,True,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,134.92047119140625,2035.2548828125,0.25747171270006897,0.9084433317184448,0.8676135540008545,0.07541410624980927,0.2676415747265821,3.7363402939979795,0.007814407814407814,0.0078125,0.1250305324792862,0.12698413443288814,0.0,projected_full_attention_arithmetic_upper_bound,True,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,dense_mass_landmark_partition_diagnostic,False,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,21.203847885131836,2035.2548828125,0.10206995829340423,0.9084433317184448,0.8676135540008545,0.07541410624980927,0.2676415747265821,3.7363402939979795,0.007814407814407814,0.0078125,0.1250305324792862,0.12698413443288814,0.0,projected_full_attention_arithmetic_upper_bound,False,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,proxy_mass_nystrom_mixture,True,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,179.25106811523438,2035.2548828125,0.29677100911178,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.2656879727729802,3.763813580129426,0.007814407814407814,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,48.42232894897461,2035.2548828125,0.1542458308391428,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.2656879727729802,3.763813580129426,0.007814407814407814,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,proxy_mass_landmark_partition,True,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,77.90235137939453,2035.2548828125,0.1956437058536558,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.5177026396851545,1.9316107806754839,0.007814407814407814,0.0078125,0.2500610649585724,0.25201466691217433,0.0,projected_full_attention_arithmetic_upper_bound,True,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,3,localized,dense_mass_landmark_partition_diagnostic,False,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,9.252495765686035,2035.2548828125,0.06742485867660077,0.9431620836257935,0.9124490022659302,0.049894802272319794,0.5177026396851545,1.9316107806754839,0.007814407814407814,0.0078125,0.2500610649585724,0.25201466691217433,0.0,projected_full_attention_arithmetic_upper_bound,False,1898.406934329688,128,0.000560526386834681,0.4652620553970337,0.45428764820098877,3.895722329616547e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,nystrom_signed,True,segment,32,0.0001,0.0,0.0,32760,1,64,3846.444091796875,1177.088134765625,1.8076952680442193,0.0,0.0,0.0,0.0019536019536019536,511.875,0.0019536019536019536,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,landmark_linear,True,segment,32,0.0001,0.0,0.0,32760,1,64,3754.890869140625,1177.088134765625,1.7860522865797095,0.0,0.0,0.0,0.0019536019536019536,511.875,0.0019536019536019536,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,nystrom_nonnegative_clamped,False,segment,32,0.0001,0.0,0.0,32760,1,64,3844.1298828125,1177.088134765625,1.807151387260819,0.0,0.0,0.0,0.626953601953602,1.5950143629193243,0.0019536019536019536,0.0,0.0,0.0,0.625,projected_full_attention_arithmetic_upper_bound,False,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_nystrom_mixture,True,segment,32,0.0001,0.125,0.1250305324792862,32760,1,64,41.395477294921875,1177.088134765625,0.1875305192908912,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.13479663443288814,7.418582846724373,0.0019536019536019536,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,32,0.0001,0.125,0.1250305324792862,32760,1,64,21.536075592041016,1177.088134765625,0.1352629305645743,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.13479663443288814,7.418582846724373,0.0019536019536019536,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_landmark_partition,True,segment,32,0.0001,0.125,0.1250305324792862,32760,1,64,20.656112670898438,1177.088134765625,0.1324706922889071,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.16654266804111018,6.00446727413515,0.0019536019536019536,0.0078125,0.1250305324792862,0.031746033608222035,0.0,projected_full_attention_arithmetic_upper_bound,True,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_landmark_partition_diagnostic,False,segment,32,0.0001,0.125,0.1250305324792862,32760,1,64,12.315443992614746,1177.088134765625,0.10228702461289688,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.16654266804111018,6.00446727413515,0.0019536019536019536,0.0078125,0.1250305324792862,0.031746033608222035,0.0,projected_full_attention_arithmetic_upper_bound,False,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_nystrom_mixture,True,segment,32,0.0001,0.25,0.2500610649585724,32760,1,64,16.968582153320312,1177.088134765625,0.12006551463695685,0.946985125541687,0.9584550261497498,0.03263208642601967,0.25982716691217433,3.8487122493161605,0.0019536019536019536,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,32,0.0001,0.25,0.2500610649585724,32760,1,64,12.414627075195312,1177.088134765625,0.10269808564098498,0.946985125541687,0.9584550261497498,0.03263208642601967,0.25982716691217433,3.8487122493161605,0.0019536019536019536,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_landmark_partition,True,segment,32,0.0001,0.25,0.2500610649585724,32760,1,64,9.008671760559082,1177.088134765625,0.08748344780464143,0.946985125541687,0.9584550261497498,0.03263208642601967,0.3228308336402179,3.097597552018405,0.0019536019536019536,0.0078125,0.2500610649585724,0.06300366672804358,0.0,projected_full_attention_arithmetic_upper_bound,True,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_landmark_partition_diagnostic,False,segment,32,0.0001,0.25,0.2500610649585724,32760,1,64,6.859512805938721,1177.088134765625,0.07633824029519261,0.946985125541687,0.9584550261497498,0.03263208642601967,0.3228308336402179,3.097597552018405,0.0019536019536019536,0.0078125,0.2500610649585724,0.06300366672804358,0.0,projected_full_attention_arithmetic_upper_bound,False,4.80337666568052,32,0.2247937172651291,0.17059201002120972,0.0002467615413479507,5.997717380523682e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,nystrom_signed,True,segment,64,0.0001,0.0,0.0,32760,1,64,3326.18603515625,1177.088134765625,1.6810041164590586,0.0,0.0,0.0,0.003907203907203907,255.9375,0.003907203907203907,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,landmark_linear,True,segment,64,0.0001,0.0,0.0,32760,1,64,3343.40869140625,1177.088134765625,1.6853505323928542,0.0,0.0,0.0,0.003907203907203907,255.9375,0.003907203907203907,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,nystrom_nonnegative_clamped,False,segment,64,0.0001,0.0,0.0,32760,1,64,3320.77001953125,1177.088134765625,1.679634972697001,0.0,0.0,0.0,0.7539072039072039,1.3264231921613086,0.003907203907203907,0.0,0.0,0.0,0.75,projected_full_attention_arithmetic_upper_bound,False,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_nystrom_mixture,True,segment,64,0.0001,0.125,0.1250305324792862,32760,1,64,37.4674072265625,1177.088134765625,0.17841128833086753,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.1367502363864901,7.312601619011114,0.003907203907203907,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,64,0.0001,0.125,0.1250305324792862,32760,1,64,19.330650329589844,1177.088134765625,0.12815003865166025,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.1367502363864901,7.312601619011114,0.003907203907203907,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_landmark_partition,True,segment,64,0.0001,0.125,0.1250305324792862,32760,1,64,16.227218627929688,1177.088134765625,0.11741336982874623,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.20024230360293416,4.9939497399257196,0.003907203907203907,0.0078125,0.1250305324792862,0.06349206721644407,0.0,projected_full_attention_arithmetic_upper_bound,True,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_landmark_partition_diagnostic,False,segment,64,0.0001,0.125,0.1250305324792862,32760,1,64,10.432931900024414,1177.088134765625,0.09414531119012873,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.20024230360293416,4.9939497399257196,0.003907203907203907,0.0078125,0.1250305324792862,0.06349206721644407,0.0,projected_full_attention_arithmetic_upper_bound,False,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_nystrom_mixture,True,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,15.454154968261719,1177.088134765625,0.11458245959296247,0.946985125541687,0.9584550261497498,0.03263208642601967,0.2617807688657763,3.8199903084276343,0.003907203907203907,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,11.110050201416016,1177.088134765625,0.0971523968768073,0.946985125541687,0.9584550261497498,0.03263208642601967,0.2617807688657763,3.8199903084276343,0.003907203907203907,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_landmark_partition,True,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,7.6985015869140625,1177.088134765625,0.08087207956879597,0.946985125541687,0.9584550261497498,0.03263208642601967,0.38778810232186345,2.5787279032351584,0.003907203907203907,0.0078125,0.2500610649585724,0.12600733345608717,0.0,projected_full_attention_arithmetic_upper_bound,True,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_landmark_partition_diagnostic,False,segment,64,0.0001,0.25,0.2500610649585724,32760,1,64,6.0683159828186035,1177.088134765625,0.07180085278480806,0.946985125541687,0.9584550261497498,0.03263208642601967,0.38778810232186345,2.5787279032351584,0.003907203907203907,0.0078125,0.2500610649585724,0.12600733345608717,0.0,projected_full_attention_arithmetic_upper_bound,False,5.9983549273238665,64,0.18536406755447388,0.23258930444717407,0.000837803294416517,1.3690441846847534e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,nystrom_signed,True,segment,128,0.0001,0.0,0.0,32760,1,64,4713.818359375,1177.088134765625,2.0011605407412354,0.0,0.0,0.0,0.007814407814407814,127.96875,0.007814407814407814,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,landmark_linear,True,segment,128,0.0001,0.0,0.0,32760,1,64,2786.705078125,1177.088134765625,1.5386541534686975,0.0,0.0,0.0,0.007814407814407814,127.96875,0.007814407814407814,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,nystrom_nonnegative_clamped,False,segment,128,0.0001,0.0,0.0,32760,1,64,1894.7757568359375,1177.088134765625,1.2687452190188644,0.0,0.0,0.0,1.0078144078144078,0.9922461836685244,0.007814407814407814,0.0,0.0,0.0,1.0,projected_full_attention_arithmetic_upper_bound,False,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_nystrom_mixture,True,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,25.51141357421875,1177.088134765625,0.14721862957684742,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.140657440293694,7.109471051883149,0.007814407814407814,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,12.041080474853516,1177.088134765625,0.10114123177335249,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.140657440293694,7.109471051883149,0.007814407814407814,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_landmark_partition,True,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,11.590311050415039,1177.088134765625,0.0992300144686913,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.2676415747265821,3.7363402939979795,0.007814407814407814,0.0078125,0.1250305324792862,0.12698413443288814,0.0,projected_full_attention_arithmetic_upper_bound,True,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_landmark_partition_diagnostic,False,segment,128,0.0001,0.125,0.1250305324792862,32760,1,64,8.088504791259766,1177.088134765625,0.08289524750047496,0.9358838796615601,0.9297287464141846,0.04829015955328941,0.2676415747265821,3.7363402939979795,0.007814407814407814,0.0078125,0.1250305324792862,0.12698413443288814,0.0,projected_full_attention_arithmetic_upper_bound,False,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_nystrom_mixture,True,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,10.223944664001465,1177.088134765625,0.09319760546774496,0.946985125541687,0.9584550261497498,0.03263208642601967,0.2656879727729802,3.763813580129426,0.007814407814407814,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_nystrom_mixture_diagnostic,False,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,6.889326095581055,1177.088134765625,0.07650395370519227,0.946985125541687,0.9584550261497498,0.03263208642601967,0.2656879727729802,3.763813580129426,0.007814407814407814,0.0078125,0.2500610649585724,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,proxy_mass_landmark_partition,True,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,5.952101707458496,1177.088134765625,0.07111000036243445,0.946985125541687,0.9584550261497498,0.03263208642601967,0.5177026396851545,1.9316107806754839,0.007814407814407814,0.0078125,0.2500610649585724,0.25201466691217433,0.0,projected_full_attention_arithmetic_upper_bound,True,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,4,localized,dense_mass_landmark_partition_diagnostic,False,segment,128,0.0001,0.25,0.2500610649585724,32760,1,64,4.942695617675781,1177.088134765625,0.06480036352597685,0.946985125541687,0.9584550261497498,0.03263208642601967,0.5177026396851545,1.9316107806754839,0.007814407814407814,0.0078125,0.2500610649585724,0.25201466691217433,0.0,projected_full_attention_arithmetic_upper_bound,False,2207.3597078417774,128,0.0004960113437846303,0.5008795261383057,0.2968727648258209,3.205612301826477e-06
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,diffuse,nystrom_signed,True,segment,32,0.0001,0.0,0.0,32760,1,64,400.98883056640625,1596.896484375,0.5011038684290455,0.0,0.0,0.0,0.0019536019536019536,511.875,0.0019536019536019536,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,26.701824771451893,32,0.037630144506692886,0.22195227444171906,0.05949060991406441,6.05359673500061e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,diffuse,landmark_linear,True,segment,32,0.0001,0.0,0.0,32760,1,64,669.3250732421875,1596.896484375,0.6474111350392453,0.0,0.0,0.0,0.0019536019536019536,511.875,0.0019536019536019536,0.0,0.0,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,26.701824771451893,32,0.037630144506692886,0.22195227444171906,0.05949060991406441,6.05359673500061e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,diffuse,nystrom_nonnegative_clamped,False,segment,32,0.0001,0.0,0.0,32760,1,64,434.3937072753906,1596.896484375,0.5215589235119454,0.0,0.0,0.0,0.626953601953602,1.5950143629193243,0.0019536019536019536,0.0,0.0,0.0,0.625,projected_full_attention_arithmetic_upper_bound,False,26.701824771451893,32,0.037630144506692886,0.22195227444171906,0.05949060991406441,6.05359673500061e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,diffuse,proxy_mass_nystrom_mixture,True,segment,32,0.0001,0.125,0.1250305324792862,32760,1,64,112.31019592285156,1596.896484375,0.2651985896016853,0.7873727083206177,0.7725905179977417,0.0794711709022522,0.13479663443288814,7.418582846724373,0.0019536019536019536,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,True,26.701824771451893,32,0.037630144506692886,0.22195227444171906,0.05949060991406441,6.05359673500061e-07
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,diffuse,dense_mass_nystrom_mixture_diagnostic,False,segment,32,0.0001,0.125,0.1250305324792862,32760,1,64,40.57602310180664,1596.896484375,0.159402951007479,0.7873727083206177,0.7725905179977417,0.0794711709022522,0.13479663443288814,7.418582846724373,0.0019536019536019536,0.0078125,0.1250305324792862,0.0,0.0,projected_full_attention_arithmetic_upper_bound,False,26.701824771451893,32,0.037630144506692886,0.22195227444171906,0.05949060991406441,6.05359673500061e-07
