split,sample_id,seed,head,method,density,normalization,route,rank,attention_mass,tail_energy_explained,critical_output_relative_l2,final_output_relative_l2,final_residual_sq,reference_sq
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.0625,renormalized,oracle_route,16,0.31671056896448135,0.9997705221176147,0.23289982354938313,0.0035256913842667452,0.05530566722154617,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.125,dense_probability,oracle_route,0,0.5324686393141747,0.0,0.5736343368182713,0.5736343368182713,1464.0345458984375,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.125,dense_probability,oracle_route,8,0.5324686393141747,0.9997774362564087,0.5736343368182713,0.008556725234687848,0.32575884461402893,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.125,dense_probability,oracle_route,16,0.5324686393141747,0.9999769926071167,0.5736343368182713,0.002755033880101698,0.033770300447940826,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.125,renormalized,oracle_route,0,0.5324686393141747,0.0,0.17881232132247749,0.17881232132247749,142.25775146484375,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.125,renormalized,oracle_route,8,0.5324686393141747,0.9993531107902527,0.17881232132247749,0.004550063017148954,0.09211193025112152,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.125,renormalized,oracle_route,16,0.5324686393141747,0.9998922944068909,0.17881232132247749,0.0018595784729649038,0.015385445207357407,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.25,dense_probability,oracle_route,0,0.7613726705312729,0.0,0.36496486001497935,0.36496486001497935,592.6293334960938,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.25,dense_probability,oracle_route,8,0.7613726705312729,0.9998524188995361,0.36496486001497935,0.004435287953199012,0.08752350509166718,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.25,dense_probability,oracle_route,16,0.7613726705312729,0.9999824166297913,0.36496486001497935,0.0015302114519832814,0.010417990386486053,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.25,renormalized,oracle_route,0,0.7613726705312729,0.0,0.08117000867278655,0.08117000867278655,29.313806533813477,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.25,renormalized,oracle_route,8,0.7613726705312729,0.9992656111717224,0.08117000867278655,0.0021995285049520694,0.021524854004383087,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,contribution_norm,0.25,renormalized,oracle_route,16,0.7613726705312729,0.9998741745948792,0.08117000867278655,0.0009108607312719986,0.0036913480143994093,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.03125,dense_probability,oracle_route,0,0.16334624774754047,0.0,0.8473226708307309,0.8473226708307309,3194.322021484375,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.03125,dense_probability,oracle_route,8,0.16334624774754047,0.9996610283851624,0.8473226708307309,0.015607461734919417,1.0837911367416382,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.03125,dense_probability,oracle_route,16,0.16334624774754047,0.9999669194221497,0.8473226708307309,0.0048940709451266665,0.10656671226024628,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.03125,renormalized,oracle_route,0,0.16334624774754047,0.0,0.49581172766481674,0.49581172766481674,1093.7413330078125,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.03125,renormalized,oracle_route,8,0.16334624774754047,0.9993075728416443,0.49581172766481674,0.013049419757729925,0.7576409578323364,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.03125,renormalized,oracle_route,16,0.16334624774754047,0.9998415112495422,0.49581172766481674,0.0062507481448541916,0.17383812367916107,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.0625,dense_probability,oracle_route,0,0.3012775667011738,0.0,0.7349604038679591,0.7349604038679591,2403.30517578125,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.0625,dense_probability,oracle_route,8,0.3012775667011738,0.9996898770332336,0.7349604038679591,0.012948223281804545,0.7459357380867004,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.0625,dense_probability,oracle_route,16,0.3012775667011738,0.9999699592590332,0.7349604038679591,0.004036817430337751,0.07250355184078217,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.0625,renormalized,oracle_route,0,0.3012775667011738,0.0,0.30811315850336035,0.30811315850336035,422.37823486328125,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.0625,renormalized,oracle_route,8,0.3012775667011738,0.9991227388381958,0.30811315850336035,0.009126468484967716,0.3705839216709137,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.0625,renormalized,oracle_route,16,0.3012775667011738,0.9998471140861511,0.30811315850336035,0.003811995622492002,0.06465257704257965,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.125,dense_probability,oracle_route,0,0.5195389986038208,0.0,0.5658683590542481,0.5658683590542481,1424.662109375,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.125,dense_probability,oracle_route,8,0.5195389986038208,0.9997532367706299,0.5658683590542481,0.008894463438738662,0.35198208689689636,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.125,dense_probability,oracle_route,16,0.5195389986038208,0.9999737739562988,0.5658683590542481,0.0029143633323346586,0.03778926283121109,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.125,renormalized,oracle_route,0,0.5195389986038208,0.0,0.13588421752954252,0.13588421752954252,82.15217590332031,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.125,renormalized,oracle_route,8,0.5195389986038208,0.9986807107925415,0.13588421752954252,0.004935498715804192,0.10837849974632263,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.125,renormalized,oracle_route,16,0.5195389986038208,0.9997710585594177,0.13588421752954252,0.0020557507841900834,0.01880277693271637,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.25,dense_probability,oracle_route,0,0.7587047815322876,0.0,0.3629085721114339,0.3629085721114339,585.9701538085938,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.25,dense_probability,oracle_route,8,0.7587047815322876,0.999843955039978,0.3629085721114339,0.004533145381984179,0.0914282351732254,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.25,dense_probability,oracle_route,16,0.7587047815322876,0.9999814629554749,0.3629085721114339,0.0015579657935039883,0.010799331590533257,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.25,renormalized,oracle_route,0,0.7587047815322876,0.0,0.07439428827672226,0.07439428827672226,24.62409210205078,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.25,renormalized,oracle_route,8,0.7587047815322876,0.9991254210472107,0.07439428827672226,0.002200237638454337,0.021538736298680305,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,dense_output_greedy,0.25,renormalized,oracle_route,16,0.7587047815322876,0.9998490214347839,0.07439428827672226,0.0009141176019417319,0.003717792918905616,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.03125,dense_probability,oracle_route,0,0.04214975028298795,0.0,0.9717912006128173,0.9717912006128173,4201.71875,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.03125,dense_probability,oracle_route,8,0.04214975028298795,0.9996413588523865,0.9717912006128173,0.018421655357495712,1.5098657608032227,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.03125,dense_probability,oracle_route,16,0.04214975028298795,0.9999685287475586,0.9717912006128173,0.005516656008927119,0.13540442287921906,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.03125,renormalized,oracle_route,0,0.04214975028298795,0.0,0.07968883267859034,0.07968883267859034,28.253742218017578,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.03125,renormalized,oracle_route,8,0.04214975028298795,0.9438120126724243,0.07968883267859034,0.01888943178322521,1.5875186920166016,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.03125,renormalized,oracle_route,16,0.04214975028298795,0.9878856539726257,0.07968883267859034,0.008770954249868916,0.34227463603019714,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.0625,dense_probability,oracle_route,0,0.061076699290424585,0.0,0.9586453586355986,0.9586453586355986,4088.810546875,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.0625,dense_probability,oracle_route,8,0.061076699290424585,0.9996435046195984,0.9586453586355986,0.018108091880634298,1.4589030742645264,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.0625,dense_probability,oracle_route,16,0.061076699290424585,0.9999681115150452,0.9586453586355986,0.005446811319627383,0.1319974958896637,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.0625,renormalized,oracle_route,0,0.061076699290424585,0.0,0.06093835593197098,0.06093835593197098,16.521995544433594,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.0625,renormalized,oracle_route,8,0.061076699290424585,0.9346583485603333,0.06093835593197098,0.015577048991509279,1.0795714855194092,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.0625,renormalized,oracle_route,16,0.061076699290424585,0.98646479845047,0.06093835593197098,0.007089576125840886,0.22362563014030457,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.125,dense_probability,oracle_route,0,0.07528097741305828,0.0,0.9422281563307575,0.9422281563307575,3949.964599609375,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.125,dense_probability,oracle_route,8,0.07528097741305828,0.999640703201294,0.9422281563307575,0.017872756805062846,1.4212292432785034,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.125,dense_probability,oracle_route,16,0.07528097741305828,0.9999680519104004,0.9422281563307575,0.00537623456105036,0.12859895825386047,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.125,renormalized,oracle_route,0,0.07528097741305828,0.0,0.05300817450496046,0.05300817450496046,12.501632690429688,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.125,renormalized,oracle_route,8,0.07528097741305828,0.930193305015564,0.05300817450496046,0.01400525774213484,0.8726965188980103,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.125,renormalized,oracle_route,16,0.07528097741305828,0.9858762621879578,0.05300817450496046,0.006299632401369439,0.17656777799129486,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.25,dense_probability,oracle_route,0,0.09967294335365295,0.0,0.9063530567371227,0.9063530567371227,3654.90283203125,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.25,dense_probability,oracle_route,8,0.09967294335365295,0.9996269345283508,0.9063530567371227,0.01751584038614769,1.3650325536727905,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.25,dense_probability,oracle_route,16,0.09967294335365295,0.9999668598175049,0.9063530567371227,0.005248827119693513,0.1225760355591774,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.25,renormalized,oracle_route,0,0.09967294335365295,0.0,0.04815128426072067,0.04815128426072067,10.315654754638672,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.25,renormalized,oracle_route,8,0.09967294335365295,0.9313213229179382,0.04815128426072067,0.012618801179648814,0.7084630727767944,4449.19091796875
calibration,s00_p00_seed20260740,20260740,10,renorm_output_greedy,0.25,renormalized,oracle_route,16,0.09967294335365295,0.9866438508033752,0.04815128426072067,0.00556473989390451,0.13777510821819305,4449.19091796875
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.03125,dense_probability,oracle_route,0,0.8866556137800217,0.0,0.09214697185384098,0.09214697185384098,129.61375427246094,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.03125,dense_probability,oracle_route,8,0.8866556137800217,0.9213683009147644,0.09214697185384098,0.025839238759827927,10.191741943359375,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.03125,dense_probability,oracle_route,16,0.8866556137800217,0.9688610434532166,0.09214697185384098,0.016260426202878826,4.036015510559082,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.03125,renormalized,oracle_route,0,0.8866556137800217,0.0,0.11614367197218155,0.11614367197218155,205.9112548828125,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.03125,renormalized,oracle_route,8,0.8866556137800217,0.6831967830657959,0.11614367197218155,0.06537179378366069,65.23336791992188,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.03125,renormalized,oracle_route,16,0.8866556137800217,0.8833211064338684,0.11614367197218155,0.03967273125263458,24.025541305541992,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.0625,dense_probability,oracle_route,0,0.9524071961641312,0.0,0.03677740117806495,0.03677740117806495,20.646718978881836,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.0625,dense_probability,oracle_route,8,0.9524071961641312,0.9299997091293335,0.03677740117806495,0.00973041415314076,1.4452787637710571,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.0625,dense_probability,oracle_route,16,0.9524071961641312,0.9719796776771545,0.03677740117806495,0.0061562879347600635,0.5785312652587891,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.0625,renormalized,oracle_route,0,0.9524071961641312,0.0,0.04134096248215594,0.04134096248215594,26.08856201171875,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.0625,renormalized,oracle_route,8,0.9524071961641312,0.662946343421936,0.04134096248215594,0.02400104571424587,8.79324722290039,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.0625,renormalized,oracle_route,16,0.9524071961641312,0.8689354658126831,0.04134096248215594,0.014966607287035118,3.419288158416748,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.125,dense_probability,oracle_route,0,0.9861639887094498,0.0,0.010639697418782902,0.010639697418782902,1.7280150651931763,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.125,dense_probability,oracle_route,8,0.9861639887094498,0.9432457685470581,0.010639697418782902,0.0025347086381621096,0.09807200729846954,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.125,dense_probability,oracle_route,16,0.9861639887094498,0.9773151278495789,0.010639697418782902,0.001602495748475126,0.039199698716402054,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.125,renormalized,oracle_route,0,0.9861639887094498,0.0,0.011681432090354374,0.011681432090354374,2.082961082458496,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.125,renormalized,oracle_route,8,0.9861639887094498,0.6691972017288208,0.011681432090354374,0.006718627910731492,0.6890490651130676,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.125,renormalized,oracle_route,16,0.9861639887094498,0.8683091998100281,0.011681432090354374,0.004239100465853771,0.27430668473243713,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.25,dense_probability,oracle_route,0,0.997140109539032,0.0,0.0021998255812639175,0.0021998255812639175,0.07386955618858337,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.25,dense_probability,oracle_route,8,0.997140109539032,0.9617376327514648,0.0021998255812639175,0.0004303025385334203,0.0028264205902814865,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.25,dense_probability,oracle_route,16,0.997140109539032,0.9853401184082031,0.0021998255812639175,0.0002663486623203276,0.0010829041711986065,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.25,renormalized,oracle_route,0,0.997140109539032,0.0,0.0023001511469366845,0.0023001511469366845,0.08076100796461105,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.25,renormalized,oracle_route,8,0.997140109539032,0.6687152981758118,0.0023001511469366845,0.001323905631336732,0.02675488218665123,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,mass_topk,0.25,renormalized,oracle_route,16,0.997140109539032,0.8688977360725403,0.0023001511469366845,0.0008328395065539541,0.010587943717837334,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.03125,dense_probability,oracle_route,0,0.8860276788473129,0.0,0.0915010280828226,0.0915010280828226,127.8029556274414,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.03125,dense_probability,oracle_route,8,0.8860276788473129,0.9272103905677795,0.0915010280828226,0.024686566884855092,9.302728652954102,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.03125,dense_probability,oracle_route,16,0.8860276788473129,0.9705142378807068,0.0915010280828226,0.015712010551294828,3.7683610916137695,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.03125,renormalized,oracle_route,0,0.8860276788473129,0.0,0.11396396786991413,0.11396396786991413,198.25497436523438,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.03125,renormalized,oracle_route,8,0.8860276788473129,0.6753262877464294,0.11396396786991413,0.06493684924779898,64.36820220947266,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.03125,renormalized,oracle_route,16,0.8860276788473129,0.8807058930397034,0.11396396786991413,0.039361997682813336,23.650657653808594,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.0625,dense_probability,oracle_route,0,0.9521395862102509,0.0,0.03675401723769729,0.03675401723769729,20.620471954345703,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.0625,dense_probability,oracle_route,8,0.9521395862102509,0.9296053051948547,0.03675401723769729,0.009751553381103957,1.4515652656555176,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.0625,dense_probability,oracle_route,16,0.9521395862102509,0.9711728096008301,0.03675401723769729,0.006240293832915047,0.5944277048110962,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.0625,renormalized,oracle_route,0,0.9521395862102509,0.0,0.04156108731902148,0.04156108731902148,26.367124557495117,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.0625,renormalized,oracle_route,8,0.9521395862102509,0.6642663478851318,0.04156108731902148,0.02408154663664159,8.852333068847656,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.0625,renormalized,oracle_route,16,0.9521395862102509,0.8698855638504028,0.04156108731902148,0.01499166318750383,3.43074631690979,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.125,dense_probability,oracle_route,0,0.9859693944454193,0.0,0.010764780655568615,0.010764780655568615,1.7688839435577393,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.125,dense_probability,oracle_route,8,0.9859693944454193,0.9427661299705505,0.010764780655568615,0.0025753216960978627,0.10123995691537857,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.125,dense_probability,oracle_route,16,0.9859693944454193,0.9780662059783936,0.010764780655568615,0.0015942721472590896,0.03879840672016144,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.125,renormalized,oracle_route,0,0.9859693944454193,0.0,0.011738833835522947,0.011738833835522947,2.103482484817505,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.125,renormalized,oracle_route,8,0.9859693944454193,0.6641307473182678,0.011738833835522947,0.006803151894589284,0.7064953446388245,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.125,renormalized,oracle_route,16,0.9859693944454193,0.8654308915138245,0.011738833835522947,0.00430623651493192,0.283064067363739,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.25,dense_probability,oracle_route,0,0.9971032589673996,0.0,0.0022162582691307086,0.0022162582691307086,0.07497728615999222,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.25,dense_probability,oracle_route,8,0.9971032589673996,0.9650062322616577,0.0022162582691307086,0.00041458620705071034,0.0026237270794808865,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.25,dense_probability,oracle_route,16,0.9971032589673996,0.9860897064208984,0.0022162582691307086,0.00026138852954148606,0.0010429464746266603,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.25,renormalized,oracle_route,0,0.9971032589673996,0.0,0.002313310394130496,0.002313310394130496,0.08168772608041763,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.25,renormalized,oracle_route,8,0.9971032589673996,0.6672959923744202,0.002313310394130496,0.0013343293821077922,0.027177847921848297,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,contribution_norm,0.25,renormalized,oracle_route,16,0.9971032589673996,0.8688603639602661,0.002313310394130496,0.0008377240436432045,0.010712502524256706,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.03125,dense_probability,oracle_route,0,0.8863193988800049,0.0,0.09107701110158686,0.09107701110158686,126.62123107910156,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.03125,dense_probability,oracle_route,8,0.8863193988800049,0.9259431958198547,0.09107701110158686,0.02478511650226553,9.377150535583496,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.03125,dense_probability,oracle_route,16,0.8863193988800049,0.9699991345405579,0.09107701110158686,0.01577517031625236,3.798718214035034,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.03125,renormalized,oracle_route,0,0.8863193988800049,0.0,0.11382442590754936,0.11382442590754936,197.769775390625,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.03125,renormalized,oracle_route,8,0.8863193988800049,0.676612138748169,0.11382442590754936,0.06472876159993252,63.95633316040039,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.03125,renormalized,oracle_route,16,0.8863193988800049,0.8808215856552124,0.11382442590754936,0.039294734182212424,23.569896697998047,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.0625,dense_probability,oracle_route,0,0.9522010087966919,0.0,0.03674502700696055,0.03674502700696055,20.61038589477539,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.0625,dense_probability,oracle_route,8,0.9522010087966919,0.9293948411941528,0.03674502700696055,0.009763759941580312,1.4552016258239746,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.0625,dense_probability,oracle_route,16,0.9522010087966919,0.9710987210273743,0.03674502700696055,0.006246789826349153,0.5956659317016602,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.0625,renormalized,oracle_route,0,0.9522010087966919,0.0,0.04155995987492357,0.04155995987492357,26.365694046020508,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.0625,renormalized,oracle_route,8,0.9522010087966919,0.663927435874939,0.04155995987492357,0.02409304086019475,8.860785484313965,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.0625,renormalized,oracle_route,16,0.9522010087966919,0.8701338171958923,0.04155995987492357,0.014976936757645457,3.4240095615386963,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.125,dense_probability,oracle_route,0,0.9860901385545731,0.0,0.010616998790149155,0.010616998790149155,1.7206498384475708,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.125,dense_probability,oracle_route,8,0.9860901385545731,0.9430602192878723,0.010616998790149155,0.00253343496891627,0.09797347337007523,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.125,dense_probability,oracle_route,16,0.9860901385545731,0.9773070216178894,0.010616998790149155,0.0015993635064626192,0.03904661163687706,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.125,renormalized,oracle_route,0,0.9860901385545731,0.0,0.011696421690080058,0.011696421690080058,2.0883102416992188,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.125,renormalized,oracle_route,8,0.9860901385545731,0.6680495142936707,0.011696421690080058,0.006738909974084821,0.693215548992157,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.125,renormalized,oracle_route,16,0.9860901385545731,0.8674043416976929,0.011696421690080058,0.004259097538754886,0.2769007682800293,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.25,dense_probability,oracle_route,0,0.9971275478601456,0.0,0.002183894194798833,0.002183894194798833,0.07280348241329193,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.25,dense_probability,oracle_route,8,0.9971275478601456,0.9600943326950073,0.002183894194798833,0.0004362623689285817,0.0029052565805613995,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.25,dense_probability,oracle_route,16,0.9971275478601456,0.9851158261299133,0.002183894194798833,0.0002664354156728964,0.0010836096480488777,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.25,renormalized,oracle_route,0,0.9971275478601456,0.0,0.0023077339126206698,0.0023077339126206698,0.08129436522722244,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.25,renormalized,oracle_route,8,0.9971275478601456,0.6655043959617615,0.0023077339126206698,0.0013346919077569966,0.0271926186978817,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,dense_output_greedy,0.25,renormalized,oracle_route,16,0.9971275478601456,0.8673858642578125,0.0023077339126206698,0.0008403897785147143,0.010780788026750088,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.03125,dense_probability,oracle_route,0,0.885913223028183,0.0,0.09199267162511475,0.09199267162511475,129.1800537109375,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.03125,dense_probability,oracle_route,8,0.885913223028183,0.9154196977615356,0.09199267162511475,0.026753898929584363,10.92604923248291,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.03125,dense_probability,oracle_route,16,0.885913223028183,0.9653975963592529,0.09199267162511475,0.01711215113055157,4.469903945922852,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.03125,renormalized,oracle_route,0,0.885913223028183,0.0,0.11304205683845206,0.11304205683845206,195.0603790283203,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.03125,renormalized,oracle_route,8,0.885913223028183,0.674297034740448,0.11304205683845206,0.06451354662586326,63.53174591064453,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.03125,renormalized,oracle_route,16,0.885913223028183,0.8734389543533325,0.11304205683845206,0.04021520800423234,24.68707275390625,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.0625,dense_probability,oracle_route,0,0.952336847782135,0.0,0.03685109075592471,0.03685109075592471,20.72953987121582,15264.724609375
calibration,s00_p00_seed20260740,20260740,11,renorm_output_greedy,0.0625,dense_probability,oracle_route,8,0.952336847782135,0.929181694984436,0.03685109075592471,0.009806708256107086,1.468031883239746,15264.724609375
