category,layer,rank,mode,count,relative_projection_error_mean,relative_projection_error_std,raw_reconstruction_error_mean,raw_reconstruction_error_std
scene_cut,7,2,raw,90,0.8433311505927606,0.05500261711213647,0.8433311505927606,0.05500261711213647
scene_cut,7,32,history_centered,90,0.5771562414220556,0.08764842334322996,0.5286157021402911,0.1032602746981193
scene_cut,7,32,raw,90,0.5292035032636461,0.09693711267350927,0.5292035032636461,0.09693711267350927
scene_cut,7,4,history_centered,90,0.8446833576189464,0.03979285488266793,0.7701309066129718,0.07068839256489044
scene_cut,7,4,raw,90,0.7874060487192084,0.06293430266207839,0.7874060487192084,0.06293430266207839
scene_cut,7,64,history_centered,90,0.4889986073845647,0.10218760126858074,0.44878766497010636,0.11285389902883294
scene_cut,7,64,raw,90,0.44782514236602033,0.10694141746370808,0.44782514236602033,0.10694141746370808
scene_cut,7,8,history_centered,90,0.7652851773331372,0.0555674349336324,0.6986285751213944,0.08209822354797075
scene_cut,7,8,raw,90,0.7104539254211786,0.07476430161924713,0.7104539254211786,0.07476430161924713
static,0,1,history_centered,90,0.9206343678518556,0.029401866770258585,0.6399539591159087,0.1769105618081075
static,0,1,raw,90,0.6710238548335301,0.17771281543631406,0.6710238548335301,0.17771281543631406
static,0,16,history_centered,90,0.5320447615425982,0.2103446193443484,0.4061603007685695,0.2048455875261294
static,0,16,raw,90,0.41349555863412,0.2070452133197615,0.41349555863412,0.2070452133197615
static,0,2,history_centered,90,0.8712407028025714,0.04404048849708465,0.609154418747689,0.17984095308677717
static,0,2,raw,90,0.6345227614096606,0.1752114976357829,0.6345227614096606,0.1752114976357829
static,0,32,history_centered,90,0.39911677129090806,0.17228435795332236,0.3071771254377334,0.17231708928426603
static,0,32,raw,90,0.31182008795468313,0.17399099180997535,0.31182008795468313,0.17399099180997535
static,0,4,history_centered,90,0.7926972902638808,0.0726874461412913,0.5618828738419156,0.18518977600473926
static,0,4,raw,90,0.5815090001506488,0.1808702604861542,0.5815090001506488,0.1808702604861542
static,0,64,history_centered,90,0.2510009116165949,0.12826541515192436,0.19532363650151455,0.12976297006728663
static,0,64,raw,90,0.19776820714550306,0.13072521324238467,0.19776820714550306,0.13072521324238467
static,0,8,history_centered,90,0.6491137446558017,0.2017389393378823,0.4853486548095677,0.21622599299282014
static,0,8,raw,90,0.502499378638867,0.2055379411451844,0.502499378638867,0.2055379411451844
static,15,1,history_centered,90,0.46711398702618767,0.10995145346560814,0.4499479041930417,0.10671790460238363
static,15,1,raw,90,0.5271702238386328,0.08406195103971814,0.5271702238386328,0.08406195103971814
static,15,16,history_centered,90,0.28239352044923055,0.10604021254185757,0.27224150451760626,0.10248930642087649
static,15,16,raw,90,0.2759797161868642,0.10317096267314398,0.2759797161868642,0.10317096267314398
static,15,2,history_centered,90,0.42183691150617364,0.11544540413098557,0.4064304053808397,0.11188728892541859
static,15,2,raw,90,0.43625561048663175,0.103804908273242,0.43625561048663175,0.103804908273242
static,15,32,history_centered,90,0.2255882739799407,0.09240242779019261,0.21750740269986188,0.0892320878142562
static,15,32,raw,90,0.21956815073223915,0.08981731986555587,0.21956815073223915,0.08981731986555587
static,15,4,history_centered,90,0.38119695833217376,0.11545009416760635,0.367328604525816,0.11175281614656618
static,15,4,raw,90,0.38139563581328495,0.11171576224960587,0.38139563581328495,0.11171576224960587
static,15,64,history_centered,90,0.16710032536637512,0.07388511002593123,0.16113286176913813,0.07132910750509044
static,15,64,raw,90,0.16217558067635163,0.07163544272436827,0.16217558067635163,0.07163544272436827
static,15,8,history_centered,90,0.33518535690755086,0.1122167265216923,0.3230718959758233,0.10858725590246542
static,15,8,raw,90,0.3299184579302789,0.11009204548239968,0.3299184579302789,0.11009204548239968
static,22,1,history_centered,90,0.6640687645954325,0.06040183028332271,0.5096885070939204,0.09546008204331079
static,22,1,raw,90,0.5582791087891438,0.11315327034836865,0.5582791087891438,0.11315327034836865
static,22,16,history_centered,90,0.29886480448607783,0.10275940322452475,0.23404780210816176,0.09864213469715817
static,22,16,raw,90,0.23752497807417122,0.09927289819848113,0.23752497807417122,0.09927289819848113
static,22,2,history_centered,90,0.48043464705266986,0.10433357695703128,0.3724977193023746,0.11424657392940653
static,22,2,raw,90,0.4129590406568978,0.12427477200322182,0.4129590406568978,0.12427477200322182
static,22,32,history_centered,90,0.23552539619834734,0.08982914324525815,0.1851962205430211,0.08520094335783618
static,22,32,raw,90,0.18680944320796775,0.08560813265723445,0.18680944320796775,0.08560813265723445
static,22,4,history_centered,90,0.4206356404058245,0.11044749043791707,0.3272231915107782,0.11358066380234437
static,22,4,raw,90,0.3405053487528773,0.11004399641148747,0.3405053487528773,0.11004399641148747
static,22,64,history_centered,90,0.1767781466988849,0.07677303483165925,0.13980371930669938,0.07205979499351294
static,22,64,raw,90,0.14058305442833244,0.07226640917472493,0.14058305442833244,0.07226640917472493
static,22,8,history_centered,90,0.3601459374753431,0.11115963040324846,0.28106367505670504,0.10883753413135668
static,22,8,raw,90,0.2869686937985719,0.10902486877982148,0.2869686937985719,0.10902486877982148
static,23,1,history_centered,90,0.673538266728652,0.059552275427903686,0.49330314943065656,0.087411869088142
static,23,1,raw,90,0.5638903310623159,0.10161869295245783,0.5638903310623159,0.10161869295245783
static,23,16,history_centered,90,0.3117064846853285,0.10547732696931397,0.2330513233275884,0.09554136744747234
static,23,16,raw,90,0.2367198809895978,0.09665061497103387,0.2367198809895978,0.09665061497103387
static,23,2,history_centered,90,0.48911020492072205,0.10487150137804098,0.36196157196621026,0.10767713805953126
static,23,2,raw,90,0.428458037499871,0.11401199189369357,0.428458037499871,0.11401199189369357
static,23,32,history_centered,90,0.24765164090295752,0.09312139770749446,0.18586946468676918,0.08323635018412558
static,23,32,raw,90,0.18757417892125597,0.08370628037739043,0.18757417892125597,0.08370628037739043
static,23,4,history_centered,90,0.4317913117311328,0.11122185990233162,0.3206422701704936,0.1078386700188335
static,23,4,raw,90,0.33512089673208256,0.10640648086416898,0.33512089673208256,0.10640648086416898
static,23,64,history_centered,90,0.186875299097101,0.08009093001080239,0.1409864736082355,0.07074875611168548
static,23,64,raw,90,0.1418118941397147,0.070946986194949,0.1418118941397147,0.070946986194949
static,23,8,history_centered,90,0.3723790877747478,0.11310396653149485,0.27748693501392885,0.10453432977964723
static,23,8,raw,90,0.28384208128585464,0.10531129621539363,0.28384208128585464,0.10531129621539363
static,7,1,history_centered,90,0.9253462483558792,0.017823516412550713,0.7669543221742094,0.1286113606317157
static,7,1,raw,90,0.8039700602095593,0.12990669448498496,0.8039700602095593,0.12990669448498496
static,7,16,history_centered,90,0.5776724746998294,0.1356182784810342,0.49608881873802696,0.169503002361003
static,7,16,raw,90,0.504050312400477,0.16918622232112476,0.504050312400477,0.16918622232112476
static,7,2,history_centered,90,0.8843093068751338,0.025407718358870485,0.7347114682529303,0.1322229064834282
static,7,2,raw,90,0.7632123892856677,0.12873191083209878,0.7632123892856677,0.12873191083209878
static,7,32,history_centered,90,0.47219218243541516,0.1429870553261127,0.409616507968329,0.16198226366716692
static,7,32,raw,90,0.41305798911775565,0.1626400319668219,0.41305798911775565,0.1626400319668219
static,7,4,history_centered,90,0.8158025296653733,0.04745945796487294,0.6814208308502167,0.14045751379124216
static,7,4,raw,90,0.7052397850238524,0.13640192307119808,0.7052397850238524,0.13640192307119808
static,7,64,history_centered,90,0.3676114988450272,0.13053357009962877,0.3210777614759965,0.14225477987587493
static,7,64,raw,90,0.3230067071364311,0.142693493353536,0.3230067071364311,0.142693493353536
static,7,8,history_centered,90,0.7048657318870065,0.0971434328529595,0.5963109017366527,0.16023466216789128
static,7,8,raw,90,0.6138836005500178,0.15553279244276746,0.6138836005500178,0.15553279244276746
