layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,noise_coefficient_r2,noisy_delta_coefficient_r2,state_coefficient_r2,state_noise_coefficient_r2,state_noisy_condition_coefficient_r2
0,1,88,shift_rank8_state,0.026438921588983116,0.023273088037967682,0.050895833969116205,0.1338468362893826,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_rank8_state_noise,0.026445910454936668,0.02328130044043064,0.05081527065485715,0.13384733133776022,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_rank8_state_noisy_condition,0.026438151291257428,0.0232667475938797,0.05097294952720403,0.13384963331271613,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_rank8_oracle,0.0263703433418139,0.0231992956250906,0.05050830822438001,0.1338359328488657,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
1,1,88,raw_reuse,0.04190229318901536,0.041265349835157394,0.0668348629027605,0.4346028458113359,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_reuse,0.033533361830119075,0.03224005550146103,0.05898627378046512,0.43529362634742247,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_local_r2,0.013102457101122402,0.012156054377555847,0.023151229321956634,0.2920548931833036,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_rank8_feature,0.02249979664139973,0.02075430378317833,0.04139183610677719,0.3132801713322854,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_rank8_noise,0.013686227685652572,0.012770045548677444,0.024419883172959088,0.2937929561005617,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_rank8_noisy_delta,0.013698553355496225,0.01279499102383852,0.024373767990618946,0.29362658568485617,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_rank8_state,0.006059273830002756,0.005581818521022797,0.010718270763754843,0.1995426535537628,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
