split,sample_id,target,block,branch,target_step,method,error_sq,target_sq,block_output_sq,target_relative_l2,block_output_relative_l2
heldout,p02_seed202608102,whole_block,0,1,11,ar2,0.739897565166842,3647.8175632517086,4359.158148810617,0.014241943026121313,0.013028202083799307
heldout,p02_seed202608102,whole_block,0,1,11,diagonal,0.610966695577353,3647.8175632517086,4359.158148810617,0.012941726379706158,0.011838793785286418
heldout,p02_seed202608102,whole_block,0,1,11,target_visible_diagonal,0.3138605397563704,3647.8175632517086,4359.158148810617,0.009275809132822069,0.008485296960640133
heldout,p02_seed202608102,whole_block,0,1,12,reuse,4.097024457238149,3771.286138902942,4453.937791804376,0.032960177041995664,0.03032928727997049
heldout,p02_seed202608102,whole_block,0,1,12,ar2,0.9078669308129214,3771.286138902942,4453.937791804376,0.015515520737976608,0.014277067904121308
heldout,p02_seed202608102,whole_block,0,1,12,diagonal,0.7116425660681972,3771.286138902942,4453.937791804376,0.013736820269988225,0.012640343762442628
heldout,p02_seed202608102,whole_block,0,1,12,target_visible_diagonal,0.3765378101281965,3771.286138902942,4453.937791804376,0.009992164008408239,0.00919458692146775
heldout,p02_seed202608102,whole_block,0,1,13,reuse,2.5693824840855086,3789.2594500465348,4440.388526116745,0.026039773863568257,0.024054918714095888
heldout,p02_seed202608102,whole_block,0,1,13,ar2,0.5918460247488709,3789.2594500465348,4440.388526116745,0.012497616570206762,0.01154499852000888
heldout,p02_seed202608102,whole_block,0,1,13,diagonal,0.6160443184692653,3789.2594500465348,4440.388526116745,0.012750546725777993,0.011778649332972426
heldout,p02_seed202608102,whole_block,0,1,13,target_visible_diagonal,0.31012594387329073,3789.2594500465348,4440.388526116745,0.00904673519460939,0.008357157050382265
heldout,p02_seed202608102,whole_block,0,1,14,reuse,4.404553143685916,3873.1382134990563,4490.078567015182,0.03372247408780424,0.03132015892089546
heldout,p02_seed202608102,whole_block,0,1,14,ar2,1.0576379241508103,3873.1382134990563,4490.078567015182,0.016524830366415062,0.015347637657586193
heldout,p02_seed202608102,whole_block,0,1,14,diagonal,0.7912364780289157,3873.1382134990563,4490.078567015182,0.014292942712091694,0.013274744789613822
heldout,p02_seed202608102,whole_block,0,1,14,target_visible_diagonal,0.37844244598982213,3873.1382134990563,4490.078567015182,0.009884812204600827,0.009180639841110288
heldout,p02_seed202608102,whole_block,0,1,15,reuse,5.219680105015868,3951.668650026506,4535.7426817469095,0.03634391289747145,0.03392327238260479
heldout,p02_seed202608102,whole_block,0,1,15,ar2,0.8806323055604289,3951.668650026506,4535.7426817469095,0.01492818628421128,0.013933913250512905
heldout,p02_seed202608102,whole_block,0,1,15,diagonal,0.9566027070386695,3951.668650026506,4535.7426817469095,0.015558780072577476,0.014522507134332535
heldout,p02_seed202608102,whole_block,0,1,15,target_visible_diagonal,0.4636719347119038,3951.668650026506,4535.7426817469095,0.010832161938554866,0.010110699444243015
heldout,p02_seed202608102,whole_block,0,1,16,reuse,7.0546773232345,4003.035839841541,4550.58891551313,0.04198013567798383,0.03937356825387341
heldout,p02_seed202608102,whole_block,0,1,16,ar2,1.1911934110589395,4003.035839841541,4550.58891551313,0.017250290059778683,0.016179211002979543
heldout,p02_seed202608102,whole_block,0,1,16,diagonal,1.222204471090015,4003.035839841541,4550.58891551313,0.017473390986823583,0.016388459482924583
heldout,p02_seed202608102,whole_block,0,1,16,target_visible_diagonal,0.5363749294300888,4003.035839841541,4550.58891551313,0.011575492981547158,0.010856764887022603
heldout,p02_seed202608102,whole_block,0,1,17,reuse,9.595078605037997,3989.612231885054,4508.732379347377,0.04904095570711327,0.046131442978976527
heldout,p02_seed202608102,whole_block,0,1,17,ar2,1.4369977929788158,3989.612231885054,4508.732379347377,0.018978535964636233,0.017852573161621345
heldout,p02_seed202608102,whole_block,0,1,17,diagonal,1.848284907241979,3989.612231885054,4508.732379347377,0.02152380829155689,0.02024683900579771
heldout,p02_seed202608102,whole_block,0,1,17,target_visible_diagonal,0.702855361043428,3989.612231885054,4508.732379347377,0.013272955474807958,0.012485494620158572
heldout,p02_seed202608102,whole_block,0,1,18,reuse,16.845496523212205,3999.924484917825,4498.0768273452595,0.06489571355544167,0.06119676623592329
heldout,p02_seed202608102,whole_block,0,1,18,ar2,2.2764292654941314,3999.924484917825,4498.0768273452595,0.023856195434788247,0.022496432126507045
heldout,p02_seed202608102,whole_block,0,1,18,diagonal,3.312217327235885,3999.924484917825,4498.0768273452595,0.028776204835798447,0.027136009206354395
heldout,p02_seed202608102,whole_block,0,1,18,target_visible_diagonal,1.1311503524863715,3999.924484917825,4498.0768273452595,0.01681644810607672,0.015857938641616463
heldout,p02_seed202608102,whole_block,0,1,19,reuse,37.587290092189505,3898.016168628241,4415.744307060973,0.0981971062380607,0.09226108317072988
heldout,p02_seed202608102,whole_block,0,1,19,ar2,8.061788303418325,3898.016168628241,4415.744307060973,0.04547721666352987,0.042728115213449845
heldout,p02_seed202608102,whole_block,0,1,19,diagonal,10.628836722835526,3898.016168628241,4415.744307060973,0.05221809808793194,0.049061509806902076
heldout,p02_seed202608102,whole_block,0,1,19,target_visible_diagonal,3.673947303451329,3898.016168628241,4415.744307060973,0.030700443071431473,0.02884459878812347
heldout,p02_seed202608102,whole_block,1,0,2,reuse,16.836536574948695,194.62810811273812,4009.4878937085887,0.29411935067522965,0.06480103251516867
heldout,p02_seed202608102,whole_block,1,0,2,ar2,12.214026720803307,194.62810811273812,4009.4878937085887,0.2505109144795427,0.05519312441471617
heldout,p02_seed202608102,whole_block,1,0,2,diagonal,11.798818955140227,194.62810811273812,4009.4878937085887,0.24621612276269175,0.05424688630746274
heldout,p02_seed202608102,whole_block,1,0,2,target_visible_diagonal,4.050848168642812,194.62810811273812,4009.4878937085887,0.14426806346380297,0.0317854620920243
heldout,p02_seed202608102,whole_block,1,0,3,reuse,5.544357105369272,187.3977577716214,3943.1468344505156,0.17200592311942717,0.03749765617912958
heldout,p02_seed202608102,whole_block,1,0,3,ar2,3.9388100007080205,187.3977577716214,3943.1468344505156,0.14497740465151543,0.03160538180764
heldout,p02_seed202608102,whole_block,1,0,3,diagonal,11.005112353963101,187.3977577716214,3943.1468344505156,0.24233438745117855,0.05282941061695301
heldout,p02_seed202608102,whole_block,1,0,3,target_visible_diagonal,1.447578949308032,187.3977577716214,3943.1468344505156,0.08788989272263133,0.019160183086518283
heldout,p02_seed202608102,whole_block,1,0,4,reuse,3.1599620900306036,183.20987893546408,3853.0777361594082,0.13133077053932846,0.028637628485216053
heldout,p02_seed202608102,whole_block,1,0,4,ar2,1.8444524325068723,183.20987893546408,3853.0777361594082,0.10033657814525693,0.021879119696029226
heldout,p02_seed202608102,whole_block,1,0,4,diagonal,2.154648356090587,183.20987893546408,3853.0777361594082,0.10844605480853345,0.023647449988608276
heldout,p02_seed202608102,whole_block,1,0,4,target_visible_diagonal,0.6901973305663172,183.20987893546408,3853.0777361594082,0.0613779238113645,0.013383902128080367
heldout,p02_seed202608102,whole_block,1,0,5,reuse,3.2888425341552647,183.58628801403756,3825.985857522479,0.133844774343919,0.029319047700357728
heldout,p02_seed202608102,whole_block,1,0,5,ar2,1.3297029667617797,183.58628801403756,3825.985857522479,0.08510541591322189,0.018642563827759195
heldout,p02_seed202608102,whole_block,1,0,5,diagonal,0.957556427769117,183.58628801403756,3825.985857522479,0.07222076220017366,0.01582014675046061
heldout,p02_seed202608102,whole_block,1,0,5,target_visible_diagonal,0.29669166398473035,183.58628801403756,3825.985857522479,0.040200601546953714,0.008806046856260848
heldout,p02_seed202608102,whole_block,1,0,6,reuse,2.87210310543378,189.51698263257276,3749.461491491471,0.1231050720537532,0.027676780184562676
heldout,p02_seed202608102,whole_block,1,0,6,ar2,0.7374630989083097,189.51698263257276,3749.461491491471,0.06238010197845713,0.014024445472031424
heldout,p02_seed202608102,whole_block,1,0,6,diagonal,0.7556188231790502,189.51698263257276,3749.461491491471,0.06314330612803086,0.014196030875713856
heldout,p02_seed202608102,whole_block,1,0,6,target_visible_diagonal,0.2457771972559808,189.51698263257276,3749.461491491471,0.036011957347298236,0.008096295391320825
heldout,p02_seed202608102,whole_block,1,0,7,reuse,2.1102383544493932,195.5472338568943,3713.909943804916,0.10388190798291345,0.023836916316858345
heldout,p02_seed202608102,whole_block,1,0,7,ar2,0.6836527568463633,195.5472338568943,3713.909943804916,0.059127830765702355,0.013567570920927176
heldout,p02_seed202608102,whole_block,1,0,7,diagonal,0.6638075888592598,195.5472338568943,3713.909943804916,0.058263325340876575,0.013369200060522574
heldout,p02_seed202608102,whole_block,1,0,7,target_visible_diagonal,0.23412286691878098,195.5472338568943,3713.909943804916,0.03460159179340611,0.007939739113620984
heldout,p02_seed202608102,whole_block,1,0,8,reuse,1.7305857247201857,202.54614273423158,3685.0762614467467,0.09243460081211027,0.021670718889990934
heldout,p02_seed202608102,whole_block,1,0,8,ar2,0.8685469742668648,202.54614273423158,3685.0762614467467,0.06548391971457218,0.01535229885217732
heldout,p02_seed202608102,whole_block,1,0,8,diagonal,0.8568717731678704,202.54614273423158,3685.0762614467467,0.06504230593829725,0.015248765241175372
heldout,p02_seed202608102,whole_block,1,0,8,target_visible_diagonal,0.316618392041224,202.54614273423158,3685.0762614467467,0.039537215605707894,0.009269254992790592
heldout,p02_seed202608102,whole_block,1,0,9,reuse,1.4897127578087748,210.66150935471524,3650.340814316238,0.08409277280353968,0.02020154388970962
heldout,p02_seed202608102,whole_block,1,0,9,ar2,0.5194805267959521,210.66150935471524,3650.340814316238,0.04965832201393964,0.011929381541474262
heldout,p02_seed202608102,whole_block,1,0,9,diagonal,0.4876627069153874,210.66150935471524,3650.340814316238,0.04811352504828036,0.011558276122280112
heldout,p02_seed202608102,whole_block,1,0,9,target_visible_diagonal,0.18236475580885125,210.66150935471524,3650.340814316238,0.02942238397866994,0.007068117288433272
heldout,p02_seed202608102,whole_block,1,0,10,reuse,1.369096909998916,220.2751256406773,3622.797937797557,0.07883777634753128,0.01943994532823648
heldout,p02_seed202608102,whole_block,1,0,10,ar2,0.36303675641727307,220.2751256406773,3622.797937797557,0.040596871811746975,0.01001044175876859
heldout,p02_seed202608102,whole_block,1,0,10,diagonal,0.39593503139129005,220.2751256406773,3622.797937797557,0.04239642485605024,0.01045417843447472
heldout,p02_seed202608102,whole_block,1,0,10,target_visible_diagonal,0.13097402196164054,220.2751256406773,3622.797937797557,0.024384275318124475,0.006012713714341711
heldout,p02_seed202608102,whole_block,1,0,11,reuse,1.899203656546888,235.5268804324587,3563.912182191445,0.0897977652929292,0.023084595648733185
heldout,p02_seed202608102,whole_block,1,0,11,ar2,0.5344322801223649,235.5268804324587,3563.912182191445,0.047634992487410946,0.012245678238374951
heldout,p02_seed202608102,whole_block,1,0,11,diagonal,0.5075730113190735,235.5268804324587,3563.912182191445,0.04642255302211404,0.011933992588808465
heldout,p02_seed202608102,whole_block,1,0,11,target_visible_diagonal,0.13354704405103374,235.5268804324587,3563.912182191445,0.0238120562577535,0.006121440644786399
heldout,p02_seed202608102,whole_block,1,0,12,reuse,2.206228916431428,253.56238292675698,3522.6251098233624,0.09327878358398194,0.025026036462413914
heldout,p02_seed202608102,whole_block,1,0,12,ar2,0.37790980440887056,253.56238292675698,3522.6251098233624,0.038605720968226696,0.010357641292982386
heldout,p02_seed202608102,whole_block,1,0,12,diagonal,0.4187421015564098,253.56238292675698,3522.6251098233624,0.040637866744437826,0.010902851600604077
heldout,p02_seed202608102,whole_block,1,0,12,target_visible_diagonal,0.15190377492648735,253.56238292675698,3522.6251098233624,0.024476080394170027,0.006566758879847359
heldout,p02_seed202608102,whole_block,1,0,13,reuse,1.5159187519020634,267.8726866297802,3442.1747996058693,0.0752270005314342,0.020985605390830712
heldout,p02_seed202608102,whole_block,1,0,13,ar2,0.30112743914046336,267.8726866297802,3442.1747996058693,0.03352825483022494,0.00935316735134621
heldout,p02_seed202608102,whole_block,1,0,13,diagonal,0.4132669104554822,267.8726866297802,3442.1747996058693,0.03927815684428747,0.010957181519804753
heldout,p02_seed202608102,whole_block,1,0,13,target_visible_diagonal,0.12801682429219896,267.8726866297802,3442.1747996058693,0.02186096394669984,0.006098416254904662
heldout,p02_seed202608102,whole_block,1,0,14,reuse,1.9066608086286578,286.1585165120341,3369.5039991950034,0.08162691479296194,0.023787770058340176
heldout,p02_seed202608102,whole_block,1,0,14,ar2,0.3567968623606559,286.1585165120341,3369.5039991950034,0.03531076897401359,0.010290287891775513
heldout,p02_seed202608102,whole_block,1,0,14,diagonal,0.44769231093184525,286.1585165120341,3369.5039991950034,0.039553642134150344,0.011526748823516356
heldout,p02_seed202608102,whole_block,1,0,14,target_visible_diagonal,0.13576579853540188,286.1585165120341,3369.5039991950034,0.02178170396868256,0.006347638726761379
heldout,p02_seed202608102,whole_block,1,0,15,reuse,2.3669514516986965,307.4235356860336,3296.429165637328,0.08774575568898708,0.02679617473650489
heldout,p02_seed202608102,whole_block,1,0,15,ar2,0.38941387851116605,307.4235356860336,3296.429165637328,0.03559075133258538,0.010868856097060772
heldout,p02_seed202608102,whole_block,1,0,15,diagonal,0.5256304514219928,307.4235356860336,3296.429165637328,0.04134963707556863,0.012627529293785135
heldout,p02_seed202608102,whole_block,1,0,15,target_visible_diagonal,0.1781236512498519,307.4235356860336,3296.429165637328,0.024070894970131634,0.007350873015099675
heldout,p02_seed202608102,whole_block,1,0,16,reuse,2.8272738039850083,330.71012320910813,3205.5711497219745,0.09246134146954797,0.029698274988634605
heldout,p02_seed202608102,whole_block,1,0,16,ar2,0.4487091403352279,330.71012320910813,3205.5711497219745,0.03683483371272279,0.011831225930475546
heldout,p02_seed202608102,whole_block,1,0,16,diagonal,0.6013071406984816,330.71012320910813,3205.5711497219745,0.04264071085094644,0.013696054334008723
heldout,p02_seed202608102,whole_block,1,0,16,target_visible_diagonal,0.19978999969266642,330.71012320910813,3205.5711497219745,0.024578938819541804,0.007894673302268574
heldout,p02_seed202608102,whole_block,1,0,17,reuse,3.4808981776150176,353.4900755822455,3082.3481875200523,0.09923321160126686,0.0336050705804263
heldout,p02_seed202608102,whole_block,1,0,17,ar2,0.6546651649583699,353.4900755822455,3082.3481875200523,0.04303492036295859,0.014573664531097224
heldout,p02_seed202608102,whole_block,1,0,17,diagonal,0.9042506718067994,353.4900755822455,3082.3481875200523,0.05057731933264516,0.017127878444282877
heldout,p02_seed202608102,whole_block,1,0,17,target_visible_diagonal,0.2675065873895258,353.4900755822455,3082.3481875200523,0.027509242256931684,0.00931593377601046
heldout,p02_seed202608102,whole_block,1,0,18,reuse,5.878711293233209,381.38402004208183,2965.79787254479,0.1241537437996244,0.04452155161605039
heldout,p02_seed202608102,whole_block,1,0,18,ar2,1.279033711253366,381.38402004208183,2965.79787254479,0.057910824676625,0.020766830633231412
heldout,p02_seed202608102,whole_block,1,0,18,diagonal,1.7067580513889977,381.38402004208183,2965.79787254479,0.06689670606732541,0.023989169081578585
heldout,p02_seed202608102,whole_block,1,0,18,target_visible_diagonal,0.5805248304846325,381.38402004208183,2965.79787254479,0.03901477925852348,0.01399070584090127
heldout,p02_seed202608102,whole_block,1,0,19,reuse,15.230610556027386,429.6422767076874,2857.629989283392,0.18828041724939035,0.07300551337297143
heldout,p02_seed202608102,whole_block,1,0,19,ar2,4.512916474950032,429.6422767076874,2857.629989283392,0.10248850147770851,0.039739797555769854
heldout,p02_seed202608102,whole_block,1,0,19,diagonal,5.579561734942134,429.6422767076874,2857.629989283392,0.11395845141190591,0.04418725733699185
heldout,p02_seed202608102,whole_block,1,0,19,target_visible_diagonal,1.4686912695925791,429.6422767076874,2857.629989283392,0.05846712677347421,0.022670560581381484
heldout,p02_seed202608102,whole_block,1,1,2,reuse,16.21596427175973,190.30319816980045,4012.1842367165955,0.2919095785670704,0.06357420759920686
heldout,p02_seed202608102,whole_block,1,1,2,ar2,12.405345172357642,190.30319816980045,4012.1842367165955,0.255317970100193,0.05560501890563454
heldout,p02_seed202608102,whole_block,1,1,2,diagonal,12.736783060930298,190.30319816980045,4012.1842367165955,0.2587061973297282,0.05634293186601472
heldout,p02_seed202608102,whole_block,1,1,2,target_visible_diagonal,4.290183033291466,190.30319816980045,4012.1842367165955,0.15014638038812467,0.03269997923302444
heldout,p02_seed202608102,whole_block,1,1,3,reuse,5.135020744550275,184.66821392407292,3958.671006598175,0.16675352637335736,0.036016076161603724
heldout,p02_seed202608102,whole_block,1,1,3,ar2,4.097046590279184,184.66821392407292,3958.671006598175,0.1489496122281738,0.032170717435024886
heldout,p02_seed202608102,whole_block,1,1,3,diagonal,10.813653429470207,184.66821392407292,3958.671006598175,0.24198594880899849,0.0522650678032996
heldout,p02_seed202608102,whole_block,1,1,3,target_visible_diagonal,1.2063105773199418,184.66821392407292,3958.671006598175,0.08082272585884527,0.017456407150293854
heldout,p02_seed202608102,whole_block,1,1,4,reuse,3.204754401027458,181.11979204241652,3863.144529382349,0.13301922734925867,0.028802281992720866
heldout,p02_seed202608102,whole_block,1,1,4,ar2,1.9437665246094604,181.11979204241652,3863.144529382349,0.10359507133642182,0.022431151624820234
heldout,p02_seed202608102,whole_block,1,1,4,diagonal,2.1942362555508685,181.11979204241652,3863.144529382349,0.1100674076441331,0.02383258853887599
heldout,p02_seed202608102,whole_block,1,1,4,target_visible_diagonal,0.6539914254478054,181.11979204241652,3863.144529382349,0.06009012005655029,0.013011145962387512
heldout,p02_seed202608102,whole_block,1,1,5,reuse,3.136175886495039,182.24862297729123,3826.432568087126,0.13118013631073128,0.028628801904908567
heldout,p02_seed202608102,whole_block,1,1,5,ar2,1.253605864579212,182.24862297729123,3826.432568087126,0.08293701103670335,0.018100204240760174
heldout,p02_seed202608102,whole_block,1,1,5,diagonal,0.9783319713535201,182.24862297729123,3826.432568087126,0.0732674362875673,0.015989912638821383
heldout,p02_seed202608102,whole_block,1,1,5,target_visible_diagonal,0.35548639173634033,182.24862297729123,3826.432568087126,0.04416511466785467,0.009638611107542725
heldout,p02_seed202608102,whole_block,1,1,6,reuse,2.9236238786252216,188.89184710057452,3752.037458357867,0.12440967152928761,0.027914327367217634
heldout,p02_seed202608102,whole_block,1,1,6,ar2,0.7963152609655337,188.89184710057452,3752.037458357867,0.06492858117031321,0.014568302029882095
heldout,p02_seed202608102,whole_block,1,1,6,diagonal,0.7928500767463973,188.89184710057452,3752.037458357867,0.06478715804204817,0.014536570320834403
heldout,p02_seed202608102,whole_block,1,1,6,target_visible_diagonal,0.2504165145356465,188.89184710057452,3752.037458357867,0.0364103519147434,0.008169545586047787
heldout,p02_seed202608102,whole_block,1,1,7,reuse,1.8332569238409633,194.16779915733787,3715.0361246489483,0.09716795506592986,0.022214172827476595
heldout,p02_seed202608102,whole_block,1,1,7,ar2,0.636472375142331,194.16779915733787,3715.0361246489483,0.057253385883839665,0.013089053979975843
heldout,p02_seed202608102,whole_block,1,1,7,diagonal,0.6934572366926639,194.16779915733787,3715.0361246489483,0.059761465417956364,0.01366244170021882
heldout,p02_seed202608102,whole_block,1,1,7,target_visible_diagonal,0.25212206975469087,194.16779915733787,3715.0361246489483,0.03603436122977198,0.008238040283370626
heldout,p02_seed202608102,whole_block,1,1,8,reuse,1.878489839597023,201.61427043631556,3688.470746215491,0.09652588471887016,0.022567385804247872
heldout,p02_seed202608102,whole_block,1,1,8,ar2,0.9107208799124292,201.61427043631556,3688.470746215491,0.06720970861386813,0.015713375002961556
heldout,p02_seed202608102,whole_block,1,1,8,diagonal,0.7996680751731013,201.61427043631556,3688.470746215491,0.06297878020216502,0.014724199984725317
heldout,p02_seed202608102,whole_block,1,1,8,target_visible_diagonal,0.29437502518849223,201.61427043631556,3688.470746215491,0.03821112695971502,0.008933616579910065
heldout,p02_seed202608102,whole_block,1,1,9,reuse,1.3372594999236753,208.45591789502942,3659.6090853132337,0.08009413795073812,0.019115712818774343
heldout,p02_seed202608102,whole_block,1,1,9,ar2,0.4337437297216413,208.45591789502942,3659.6090853132337,0.04561519022975148,0.010886775223699812
heldout,p02_seed202608102,whole_block,1,1,9,diagonal,0.4834635778217944,208.45591789502942,3659.6090853132337,0.048158701259353065,0.01149382372484172
heldout,p02_seed202608102,whole_block,1,1,9,target_visible_diagonal,0.1710006171452489,208.45591789502942,3659.6090853132337,0.0286412339295486,0.006835676325142859
heldout,p02_seed202608102,whole_block,1,1,10,reuse,1.4458486276280382,218.96031865548957,3621.5828085106923,0.08126035313785462,0.019980769215641337
heldout,p02_seed202608102,whole_block,1,1,10,ar2,0.33928746921854935,218.96031865548957,3621.5828085106923,0.039364179356516,0.009679093834989263
heldout,p02_seed202608102,whole_block,1,1,10,diagonal,0.37580598744006166,218.96031865548957,3621.5828085106923,0.04142849334524509,0.010186679389379396
heldout,p02_seed202608102,whole_block,1,1,10,target_visible_diagonal,0.14596956291913998,218.96031865548957,3621.5828085106923,0.025819536727751186,0.0063486581671233925
heldout,p02_seed202608102,whole_block,1,1,11,reuse,1.899091493353808,234.96161355287768,3561.4998599699466,0.08990306255027865,0.02309173040120672
heldout,p02_seed202608102,whole_block,1,1,11,ar2,0.5759648936957118,234.96161355287768,3561.4998599699466,0.049510754944405974,0.012716908331093239
heldout,p02_seed202608102,whole_block,1,1,11,diagonal,0.5114206611266547,234.96161355287768,3561.4998599699466,0.04665419246821486,0.011983196167088608
heldout,p02_seed202608102,whole_block,1,1,11,target_visible_diagonal,0.14970953374582757,234.96161355287768,3561.4998599699466,0.02524214580030454,0.006483481307909884
heldout,p02_seed202608102,whole_block,1,1,12,reuse,2.072620224862476,251.84712578759354,3528.250824161587,0.09071756121633699,0.02423707127722122
heldout,p02_seed202608102,whole_block,1,1,12,ar2,0.4740955784201296,251.84712578759354,3528.250824161587,0.04338748265546517,0.01159186265106885
heldout,p02_seed202608102,whole_block,1,1,12,diagonal,0.5269016662138972,251.84712578759354,3528.250824161587,0.045740013300524,0.01222038983105073
heldout,p02_seed202608102,whole_block,1,1,12,target_visible_diagonal,0.137601900271843,251.84712578759354,3528.250824161587,0.02337457463056424,0.006245000679027159
heldout,p02_seed202608102,whole_block,1,1,13,reuse,1.4747429531125817,266.29802553246554,3437.623536689731,0.07441734843703747,0.020712332423221107
heldout,p02_seed202608102,whole_block,1,1,13,ar2,0.3349489275396638,266.29802553246554,3437.623536689731,0.03546543757743915,0.009870976970651122
heldout,p02_seed202608102,whole_block,1,1,13,diagonal,0.435122136271385,266.29802553246554,3437.623536689731,0.040422355370396415,0.011250619369616415
heldout,p02_seed202608102,whole_block,1,1,13,target_visible_diagonal,0.12623589339953464,266.29802553246554,3437.623536689731,0.021772457717102647,0.00605985554952552
heldout,p02_seed202608102,whole_block,1,1,14,reuse,1.8406921277201036,283.457770988869,3377.257444551564,0.08058354961001972,0.023345785644944758
heldout,p02_seed202608102,whole_block,1,1,14,ar2,0.3668131165408617,283.457770988869,3377.257444551564,0.035973131442881015,0.010421742647316936
heldout,p02_seed202608102,whole_block,1,1,14,diagonal,0.44284306185269184,283.457770988869,3377.257444551564,0.03952580635304219,0.01145098481051501
heldout,p02_seed202608102,whole_block,1,1,14,target_visible_diagonal,0.14587688289090353,283.457770988869,3377.257444551564,0.022685536446619498,0.006572205787488777
heldout,p02_seed202608102,whole_block,1,1,15,reuse,2.4080533247470157,306.1045127945399,3296.0506460783654,0.0886948051103807,0.027029381730747846
heldout,p02_seed202608102,whole_block,1,1,15,ar2,0.38800625329545513,306.1045127945399,3296.0506460783654,0.03560282801222419,0.010849817278914585
heldout,p02_seed202608102,whole_block,1,1,15,diagonal,0.5314321113456522,306.1045127945399,3296.0506460783654,0.041666692756641636,0.012697755438725705
heldout,p02_seed202608102,whole_block,1,1,15,target_visible_diagonal,0.15043685583318053,306.1045127945399,3296.0506460783654,0.022168803701211794,0.006755852916169707
heldout,p02_seed202608102,whole_block,1,1,16,reuse,2.521546748597757,324.83753424021415,3205.319717438426,0.0881049703784675,0.028047737524593257
heldout,p02_seed202608102,whole_block,1,1,16,ar2,0.40385447117978646,324.83753424021415,3205.319717438426,0.035259759449375275,0.011224752405774278
heldout,p02_seed202608102,whole_block,1,1,16,diagonal,0.5713389880589602,324.83753424021415,3205.319717438426,0.041938590277684,0.013350921828893981
heldout,p02_seed202608102,whole_block,1,1,16,target_visible_diagonal,0.22719153968460998,324.83753424021415,3205.319717438426,0.0264461815374398,0.008418997873826398
heldout,p02_seed202608102,whole_block,1,1,17,reuse,3.4771519080968574,348.00203710829373,3074.5660034120665,0.09995877819641676,0.033629462172632525
heldout,p02_seed202608102,whole_block,1,1,17,ar2,0.6518844210263617,348.00203710829373,3074.5660034120665,0.04328071313556739,0.014561073389043274
heldout,p02_seed202608102,whole_block,1,1,17,diagonal,0.8526674449646885,348.00203710829373,3074.5660034120665,0.04949928751617101,0.01665320892404632
heldout,p02_seed202608102,whole_block,1,1,17,target_visible_diagonal,0.27656452453237546,348.00203710829373,3074.5660034120665,0.028190796248109776,0.009484322769325159
heldout,p02_seed202608102,whole_block,1,1,18,reuse,6.044922804827365,380.0467752232398,2954.3642546783085,0.1261179357270741,0.045233829795970265
heldout,p02_seed202608102,whole_block,1,1,18,ar2,1.3305237498681741,380.0467752232398,2954.3642546783085,0.05916880384197883,0.021221657227336498
heldout,p02_seed202608102,whole_block,1,1,18,diagonal,1.6861901818195366,380.0467752232398,2954.3642546783085,0.06660928198467461,0.02389028100370146
heldout,p02_seed202608102,whole_block,1,1,18,target_visible_diagonal,0.5534376826830405,380.0467752232398,2954.3642546783085,0.03816065647306372,0.013686813297836883
heldout,p02_seed202608102,whole_block,1,1,19,reuse,15.211347727749853,424.7709436981686,2850.6103394457614,0.1892371708034411,0.07304910833503478
heldout,p02_seed202608102,whole_block,1,1,19,ar2,4.846431731296297,424.7709436981686,2850.6103394457614,0.10681534537582722,0.041232732993602084
heldout,p02_seed202608102,whole_block,1,1,19,diagonal,5.548875379373708,424.7709436981686,2850.6103394457614,0.11429443496047864,0.04411980228869375
heldout,p02_seed202608102,whole_block,1,1,19,target_visible_diagonal,1.5781777854309467,424.7709436981686,2850.6103394457614,0.060953768642653706,0.02352930151143905
heldout,p02_seed202608102,whole_block,2,0,2,reuse,29.65700047003702,190.45278979410068,3819.6614860769623,0.3946116863812734,0.08811526957001939
heldout,p02_seed202608102,whole_block,2,0,2,ar2,19.01623900623409,190.45278979410068,3819.6614860769623,0.3159865842219968,0.07055858711272117
heldout,p02_seed202608102,whole_block,2,0,2,diagonal,22.73297302588258,190.45278979410068,3819.6614860769623,0.3454891786003196,0.07714640279679366
heldout,p02_seed202608102,whole_block,2,0,2,target_visible_diagonal,5.930124187590746,190.45278979410068,3819.6614860769623,0.17645672918313474,0.03940210793552842
heldout,p02_seed202608102,whole_block,2,0,3,reuse,7.696469800783234,200.601456000677,3625.344317410607,0.19587488043620052,0.04607561649365382
heldout,p02_seed202608102,whole_block,2,0,3,ar2,8.347974846837301,200.601456000677,3625.344317410607,0.20399688011717176,0.04798615316700689
heldout,p02_seed202608102,whole_block,2,0,3,diagonal,11.906034962244421,200.601456000677,3625.344317410607,0.24362201802737737,0.057307167958658305
heldout,p02_seed202608102,whole_block,2,0,3,target_visible_diagonal,1.8272341012431206,200.601456000677,3625.344317410607,0.09543991754344638,0.022450316391386883
heldout,p02_seed202608102,whole_block,2,0,4,reuse,6.20790905494141,209.2414838586992,3411.4099631098215,0.1722458540922286,0.042658513351777595
heldout,p02_seed202608102,whole_block,2,0,4,ar2,4.725698828612183,209.2414838586992,3411.4099631098215,0.1502827468926526,0.03721911681792566
heldout,p02_seed202608102,whole_block,2,0,4,diagonal,6.522994637307924,209.2414838586992,3411.4099631098215,0.17656296575834182,0.0437276918618821
heldout,p02_seed202608102,whole_block,2,0,4,target_visible_diagonal,1.365525278347722,209.2414838586992,3411.4099631098215,0.08078411590534555,0.020007043450314402
