prompt_index,seed,method,reference_method,status,reference_video,candidate_video,reference_seconds,candidate_seconds,paired_speedup,cached_model_forward_fraction,hybrid_residual_calls,peak_allocated_mib,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,20260724,hybrid_middle1_cache007,dense,ok,p00_dense_seed20260724.mp4,p00_hybrid_middle1_cache007_seed20260724.mp4,6.0549505579983816,6.095061478001298,0.9934191114974495,0.0,120,21578.982421875,17,480,832,4.15074732316805,7.611084772587922,30.501872425501958,219.0,0.15101318973102063,30.564693013006234,29.417247732967656,0.943463560277682,0.9290863160783971,0.9281272694972339,4.351523166232639,13.198185325687767,13.20400140224359
0,20260724,hybrid_middle1_cache008,dense,ok,p00_dense_seed20260724.mp4,p00_hybrid_middle1_cache008_seed20260724.mp4,6.0549505579983816,6.025130866997642,1.0049492188068603,0.05,120,21578.982421875,17,480,832,4.052284144827803,7.037657685841626,31.18224083316442,220.0,0.1467421403657617,31.291183387912753,29.605206378762222,0.9452989737604198,0.9300341344096262,0.9282687257884441,4.3305081881009615,13.198185325687767,13.141191844451122
1,20260723,dense_cache008,dense,ok,p01_dense_seed20260723.mp4,p01_dense_cache008_seed20260723.mp4,6.06129854201572,5.820110742992256,1.041440414052923,0.05,0,21579.857421875,17,480,832,4.340046329028406,9.029800726064343,29.017240284636184,255.0,0.17844693666729514,29.852551730851953,25.24404659634221,0.9328615485266513,0.9229343656391357,0.9203632072176946,3.1827814085870725,6.183109120426015,6.066544179019765
1,20260723,fp8,dense,ok,p01_dense_seed20260723.mp4,p01_fp8_seed20260723.mp4,6.06129854201572,5.83524101099465,1.0387400504272466,0.0,0,21534.119140625,17,480,832,13.469429813191303,24.626599856345173,20.302714531915083,255.0,0.09163431097599296,20.402809081710316,18.699670436585656,0.7206034159625703,0.6962309824365264,0.6899641505612445,5.803751992771768,6.183109120426015,6.203769833817441
1,20260723,fp8_middle1,dense,ok,p01_dense_seed20260723.mp4,p01_fp8_middle1_seed20260723.mp4,6.06129854201572,6.022755212994525,1.0063996173940517,0.0,0,21533.244140625,17,480,832,4.4129161560457515,9.29738806909245,28.763584436530238,250.0,0.17805002710218704,29.154441608670833,25.9252023057752,0.9291821401991099,0.9250888562163804,0.925067897588138,3.2717352451422275,6.183109120426015,6.21070791391226
1,20260723,hybrid_middle1,dense,ok,p01_dense_seed20260723.mp4,p01_hybrid_middle1_seed20260723.mp4,6.06129854201572,6.067254322988447,0.9990183729483433,0.0,120,21535.119140625,17,480,832,5.869349881378834,12.13356394738046,26.4510359419764,255.0,0.15094297935520362,27.391504949580316,22.515412936945694,0.8983662151316217,0.8833128515378924,0.8801681938658102,3.7053228394598023,6.183109120426015,6.076062168219151
1,20260723,hybrid_middle1_cache007,dense,ok,p01_dense_seed20260723.mp4,p01_hybrid_middle1_cache007_seed20260723.mp4,6.06129854201572,6.054006154008675,1.0012045557638252,0.0,120,21578.982421875,17,480,832,5.869349881378834,12.13356394738046,26.4510359419764,255.0,0.15094297935520362,27.391504949580316,22.515412936945694,0.8983662151316217,0.8833128515378924,0.8801681938658102,3.7053228394598023,6.183109120426015,6.076062168219151
1,20260723,hybrid_middle1_cache008,dense,ok,p01_dense_seed20260723.mp4,p01_hybrid_middle1_cache008_seed20260723.mp4,6.06129854201572,5.851401290012291,1.0358712796474412,0.05,120,21578.982421875,17,480,832,6.173700518869406,13.295772457131699,25.656532128280464,255.0,0.15484868927538964,26.819497352210448,21.452417370513906,0.8930057615273116,0.8628795054213518,0.8586235981926463,3.818612123147035,6.183109120426015,6.0340593386919075
1,20260723,dense_cache007,dense,ok,p01_dense_seed20260723.mp4,p01_dense_cache007_seed20260723.mp4,6.06129854201572,6.053842011024244,1.0012317022773136,0.0,0,21579.857421875,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,6.183109120426015,6.183109120426015
1,20260724,fp8,dense,ok,p01_dense_seed20260724.mp4,p01_fp8_seed20260724.mp4,6.058159178995993,5.923817228002008,1.022678274130226,0.0,0,21534.119140625,17,480,832,15.266844942103443,25.555927260222663,19.980970742069694,253.0,0.05406257855706385,19.98588461668898,19.621544735305633,0.6415549985979242,0.6238173738526327,0.6142578118022531,7.646013830462072,6.879230570996929,6.681572025657719
1,20260724,fp8_middle1,dense,ok,p01_dense_seed20260724.mp4,p01_fp8_middle1_seed20260724.mp4,6.058159178995993,6.05532113101799,1.0004686866173726,0.0,0,21533.244140625,17,480,832,3.7527959931969583,7.019114027351487,31.205157654729497,223.0,0.16854192197712417,31.236789292913553,30.54193983670202,0.936361942740175,0.9311238563556476,0.9290683921389177,3.486956265441373,6.879230570996929,6.951761151175214
1,20260724,hybrid_middle1,dense,ok,p01_dense_seed20260724.mp4,p01_hybrid_middle1_seed20260724.mp4,6.058159178995993,6.082890757999849,0.9959342391655924,0.0,120,21535.119140625,17,480,832,3.873984355360734,8.018664497864417,30.04876275048895,231.0,0.16920494359602817,30.058029570395465,29.525514176065894,0.9357731505079823,0.9317923795490921,0.9310575122527234,3.6134046766493055,6.879230570996929,6.899482140174279
1,20260724,hybrid_middle1_cache007,dense,ok,p01_dense_seed20260724.mp4,p01_hybrid_middle1_cache007_seed20260724.mp4,6.058159178995993,6.085072426008992,0.995577168991783,0.0,120,21578.982421875,17,480,832,3.873984355360734,8.018664497864417,30.04876275048895,231.0,0.16920494359602817,30.058029570395465,29.525514176065894,0.9357731505079823,0.9317923795490921,0.9310575122527234,3.6134046766493055,6.879230570996929,6.899482140174279
1,20260724,hybrid_middle1_cache008,dense,ok,p01_dense_seed20260724.mp4,p01_hybrid_middle1_cache008_seed20260724.mp4,6.058159178995993,5.9417375219927635,1.0195938741104442,0.05,120,21578.982421875,17,480,832,4.2792169431875315,8.59684143285232,29.444025282061823,249.0,0.16119649281988435,29.453210453464216,28.973869644726932,0.9258225542077483,0.9212996699927263,0.9206048530150541,3.806360384949252,6.879230570996929,6.883157270382612
1,20260724,dense_cache007,dense,ok,p01_dense_seed20260724.mp4,p01_dense_cache007_seed20260724.mp4,6.058159178995993,6.047204610978952,1.0018115094033948,0.0,0,21579.857421875,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,6.879230570996929,6.879230570996929
1,20260724,dense_cache008,dense,ok,p01_dense_seed20260724.mp4,p01_dense_cache008_seed20260724.mp4,6.058159178995993,5.832431732007535,1.0387021155772298,0.05,0,21579.857421875,17,480,832,3.690158763826043,7.147842893166416,31.047303642417525,239.0,0.17346705709527402,31.08765473788281,30.352368337969647,0.9381175323293196,0.9332693376709346,0.9323505974369536,3.4094383826622594,6.879230570996929,6.845568221654648
2,20260723,fp8_middle1,dense,ok,p02_dense_seed20260723.mp4,p02_fp8_middle1_seed20260723.mp4,6.0490616299794056,6.107298127986724,0.9904644415931737,0.0,0,21534.244140625,17,480,832,1.433165073922197,2.5158717497861294,40.1170336377599,154.0,0.31365257942119157,40.13034692851273,39.63038840606904,0.9754348958255908,0.9743715887786483,0.9742071501745236,1.6368399334768964,3.1780507144764956,3.201728025257078
2,20260723,hybrid_middle1,dense,ok,p02_dense_seed20260723.mp4,p02_hybrid_middle1_seed20260723.mp4,6.0490616299794056,6.155812206998235,0.98265857153708,0.0,120,21535.119140625,17,480,832,1.50679901567999,2.7063302032152032,39.48318792098314,147.0,0.3025770153814731,39.51339810015453,38.922007485352545,0.9742689561171936,0.9725015327831367,0.971668798707969,1.676159146300748,3.1780507144764956,3.2185943342681624
2,20260723,hybrid_middle1_cache007,dense,ok,p02_dense_seed20260723.mp4,p02_hybrid_middle1_cache007_seed20260723.mp4,6.0490616299794056,6.118596812011674,0.9886354364948903,0.0,120,21578.982421875,17,480,832,1.50679901567999,2.7063302032152032,39.48318792098314,147.0,0.3025770153814731,39.51339810015453,38.922007485352545,0.9742689561171936,0.9725015327831367,0.971668798707969,1.676159146300748,3.1780507144764956,3.2185943342681624
2,20260723,hybrid_middle1_cache008,dense,ok,p02_dense_seed20260723.mp4,p02_hybrid_middle1_cache008_seed20260723.mp4,6.0490616299794056,5.856471136008622,1.0328850752437995,0.05,120,21578.982421875,17,480,832,1.5593630691459277,3.068940942122776,38.39103298736736,175.0,0.3002584036419055,38.43591568320267,37.67138363907458,0.9732980803776764,0.9716712330711456,0.9708228195345429,1.7135651417267628,3.1780507144764956,3.1638642661591883
2,20260723,dense_cache007,dense,ok,p02_dense_seed20260723.mp4,p02_dense_cache007_seed20260723.mp4,6.0490616299794056,6.142645576008363,0.9847648794202822,0.0,0,21579.857421875,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,3.1780507144764956,3.1780507144764956
2,20260723,dense_cache008,dense,ok,p02_dense_seed20260723.mp4,p02_dense_cache008_seed20260723.mp4,6.0490616299794056,5.820249309006613,1.0393131477407187,0.05,0,21579.857421875,17,480,832,1.5010501115510306,2.677584193218019,39.57594089759187,145.0,0.30445752419557565,39.589032530615384,39.08818068075385,0.9741376006103697,0.9721804766551145,0.9714674412335746,1.6802017081497063,3.1780507144764956,3.1587553105802617
2,20260723,fp8,dense,ok,p02_dense_seed20260723.mp4,p02_fp8_seed20260723.mp4,6.0490616299794056,5.897135796025395,1.0257626480394781,0.0,0,21534.244140625,17,480,832,4.956628006771619,10.710203369966422,27.534849259052926,217.0,0.11445936046694319,27.5602268866955,26.968747860109143,0.9129357720017222,0.907361877508534,0.906253989874119,2.945491640791934,3.1780507144764956,3.240981299245459
2,20260724,hybrid_middle1,dense,ok,p02_dense_seed20260724.mp4,p02_hybrid_middle1_seed20260724.mp4,6.059172406006837,6.07724625398987,0.9970259806452361,0.0,120,21535.119140625,17,480,832,1.7896201078588487,3.241833317962788,37.914989980476925,159.0,0.2767515279348919,37.93745913226699,37.23392688959991,0.9662361937159122,0.9643401923472742,0.963014337197433,1.929272200103499,3.6730714977297008,3.6743309607872594
2,20260724,hybrid_middle1_cache007,dense,ok,p02_dense_seed20260724.mp4,p02_hybrid_middle1_cache007_seed20260724.mp4,6.059172406006837,6.096745080983965,0.9938372566872906,0.0,120,21578.982421875,17,480,832,1.7896201078588487,3.241833317962788,37.914989980476925,159.0,0.2767515279348919,37.93745913226699,37.23392688959991,0.9662361937159122,0.9643401923472742,0.963014337197433,1.929272200103499,3.6730714977297008,3.6743309607872594
2,20260724,hybrid_middle1_cache008,dense,ok,p02_dense_seed20260724.mp4,p02_hybrid_middle1_cache008_seed20260724.mp4,6.059172406006837,5.906691073992988,1.025815017258177,0.05,120,21578.982421875,17,480,832,1.9435351955285318,3.626528824721766,36.940980934434236,139.0,0.267247694350176,36.97788776702183,36.15233131956177,0.961536163122463,0.9580969444966819,0.9579070830623438,2.017282234909188,3.6730714977297008,3.6465017987112716
2,20260724,dense_cache007,dense,ok,p02_dense_seed20260724.mp4,p02_dense_cache007_seed20260724.mp4,6.059172406006837,6.08206856099423,0.9962354658192721,0.0,0,21579.857421875,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,3.6730714977297008,3.6730714977297008
2,20260724,dense_cache008,dense,ok,p02_dense_seed20260724.mp4,p02_dense_cache008_seed20260724.mp4,6.059172406006837,5.842571816989221,1.037072815842465,0.05,0,21579.857421875,17,480,832,1.7734482524981146,3.164839897337011,38.12376871157546,126.0,0.2773552389705882,38.153522299020516,37.380424931304184,0.9655029351061922,0.9632535726352659,0.9627671660469385,1.90678465753539,3.6730714977297008,3.63544186323117
2,20260724,fp8,dense,ok,p02_dense_seed20260724.mp4,p02_fp8_seed20260724.mp4,6.059172406006837,6.070113058987772,0.9981976195707367,0.0,0,21534.244140625,17,480,832,5.826045152636375,13.598042267241308,25.46127587323931,248.0,0.11500248436714429,25.589018716791895,23.751909236262897,0.8633409467816047,0.8490795917749049,0.8464475598201036,3.571659446781517,3.6730714977297008,3.826462548410791
2,20260724,fp8_middle1,dense,ok,p02_dense_seed20260724.mp4,p02_fp8_middle1_seed20260724.mp4,6.059172406006837,6.051834720012266,1.0012124729663068,0.0,0,21533.244140625,17,480,832,1.6940845548956762,2.9374463132776807,38.77140485072799,154.0,0.2836281187154349,38.796159245294895,37.9605415027107,0.9688807727781191,0.9674277589107759,0.9659227948278816,1.8535963792067307,3.6730714977297008,3.6790364583333335
3,20260723,hybrid_middle1_cache007,dense,ok,p03_dense_seed20260723.mp4,p03_hybrid_middle1_cache007_seed20260723.mp4,6.058378765010275,6.060889196000062,0.9995857982370897,0.0,120,21578.982421875,17,480,832,2.7499422114599046,4.818540384612769,34.47249354476729,145.0,0.20975418512757668,34.51413590622593,33.73657492793409,0.961829308470463,0.9553582910661796,0.9528238247000268,2.941748046875,5.932741083650508,5.922333807007879
3,20260723,hybrid_middle1_cache008,dense,ok,p03_dense_seed20260723.mp4,p03_hybrid_middle1_cache008_seed20260723.mp4,6.058378765010275,5.859345966018736,1.0339684326793177,0.05,120,21578.982421875,17,480,832,3.2172648787078932,5.88773533124478,32.731838026259425,148.0,0.20219301863373554,32.80001964641737,31.93847258982952,0.9523156280335835,0.9413816118480871,0.9390860220997513,3.2621668106470354,5.932741083650508,5.962036341479701
3,20260723,dense_cache007,dense,ok,p03_dense_seed20260723.mp4,p03_dense_cache007_seed20260723.mp4,6.058378765010275,6.088490439986344,0.9950543282817182,0.0,0,21579.857421875,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,5.932741083650508,5.932741083650508
3,20260723,dense_cache008,dense,ok,p03_dense_seed20260723.mp4,p03_dense_cache008_seed20260723.mp4,6.058378765010275,5.827449288975913,1.0396278825576781,0.05,0,21579.857421875,17,480,832,2.924680027259301,5.308274162700817,33.63173670285206,141.0,0.2210621307817999,33.68179282740068,32.81609037540703,0.957295088758241,0.9473968881652427,0.9457757035381434,3.075037351428953,5.932741083650508,5.949176755725828
3,20260723,fp8,dense,ok,p03_dense_seed20260723.mp4,p03_fp8_seed20260723.mp4,6.058378765010275,5.837484699994093,1.0378406242360525,0.0,0,21534.244140625,17,480,832,7.283978826907365,12.555084864133391,26.15441055658872,199.0,0.06925993354072398,26.17026067516103,25.64926544848834,0.89015073165331,0.8736317086097994,0.8709115731731568,4.676757760333199,5.932741083650508,5.663476979834401
3,20260723,fp8_middle1,dense,ok,p03_dense_seed20260723.mp4,p03_fp8_middle1_seed20260723.mp4,6.058378765010275,6.030287433997728,1.004658373472245,0.0,0,21533.244140625,17,480,832,3.0922019839586476,5.435684735359159,33.425718406352715,137.0,0.1830920649509804,33.45048099931762,32.82327229658557,0.9560357798564503,0.9497534409086583,0.9482113608725662,3.1210256723257213,5.932741083650508,5.933872633713943
3,20260723,hybrid_middle1,dense,ok,p03_dense_seed20260723.mp4,p03_hybrid_middle1_seed20260723.mp4,6.058378765010275,6.276883591024671,0.9651889631461644,0.0,120,21535.119140625,17,480,832,2.7499422114599046,4.818540384612769,34.47249354476729,145.0,0.20975418512757668,34.51413590622593,33.73657492793409,0.961829308470463,0.9553582910661796,0.9528238247000268,2.941748046875,5.932741083650508,5.922333807007879
3,20260724,hybrid_middle1_cache008,dense,ok,p03_dense_seed20260724.mp4,p03_hybrid_middle1_cache008_seed20260724.mp4,6.0583385140053,5.82883652500459,1.0393735504531978,0.05,120,21578.982421875,17,480,832,3.7401274882949975,6.793513640303693,31.48891457399266,177.0,0.17037470737493715,31.585974776054087,30.01802359813851,0.9331206427418185,0.9242948200860578,0.9238441698593217,3.967863320896768,7.185778182592148,7.059881070128873
3,20260724,dense_cache007,dense,ok,p03_dense_seed20260724.mp4,p03_dense_cache007_seed20260724.mp4,6.0583385140053,6.070484583004145,0.9979991598969131,0.0,0,21579.857421875,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,7.185778182592148,7.185778182592148
3,20260724,dense_cache008,dense,ok,p03_dense_seed20260724.mp4,p03_dense_cache008_seed20260724.mp4,6.0583385140053,5.8236421489855275,1.040300615837231,0.05,0,21579.857421875,17,480,832,3.304614687421443,6.053537679809877,32.49061860885587,149.0,0.19688678355957767,32.50826642716561,31.84901674381715,0.9419701224865407,0.9285252707318359,0.9259130858511443,3.719219240367922,7.185778182592148,7.065473038110977
3,20260724,fp8,dense,ok,p03_dense_seed20260724.mp4,p03_fp8_seed20260724.mp4,6.0583385140053,6.041252289986005,1.002828258645582,0.0,0,21534.244140625,17,480,832,8.025785521540348,14.01391113651978,25.199616423366503,228.0,0.05578307645173454,25.22714169834113,24.639869916864836,0.8473886996744467,0.82202817328968,0.8136837125591678,6.236023731720754,7.185778182592148,6.989583698500935
3,20260724,fp8_middle1,dense,ok,p03_dense_seed20260724.mp4,p03_fp8_middle1_seed20260724.mp4,6.0583385140053,6.0617705220065545,0.9994338274619939,0.0,0,21533.244140625,17,480,832,3.127219187955631,5.795401889052571,32.869132448429866,163.0,0.20944825446204124,32.91443081507305,31.817288082836104,0.9461478296312364,0.9386908265175412,0.9380255642588587,3.5803176749465813,7.185778182592148,7.2012259198050215
3,20260724,hybrid_middle1,dense,ok,p03_dense_seed20260724.mp4,p03_hybrid_middle1_seed20260724.mp4,6.0583385140053,6.0531985349953175,1.0008491343841222,0.0,120,21535.119140625,17,480,832,3.251509130294746,5.973574945437199,32.60611727284024,157.0,0.19755147451608848,32.69354136708363,31.393220879119376,0.9431232672529573,0.9334407320558048,0.9331103056284369,3.664670921390892,7.185778182592148,7.171993679470486
3,20260724,hybrid_middle1_cache007,dense,ok,p03_dense_seed20260724.mp4,p03_hybrid_middle1_cache007_seed20260724.mp4,6.0583385140053,6.057697837008163,1.0001057624553709,0.0,120,21578.982421875,17,480,832,3.251509130294746,5.973574945437199,32.60611727284024,157.0,0.19755147451608848,32.69354136708363,31.393220879119376,0.9431232672529573,0.9334407320558048,0.9331103056284369,3.664670921390892,7.185778182592148,7.171993679470486
