split,sampling_step,branch,layer,prediction,rank,records,local_mass_mean,basis_energy_mean,aggregate_full_output_relative_l2,aggregate_local_output_relative_l2,record_error_p95,record_error_max
validation,19,cond,14,oracle_nonnegative,16,12,0.464479710906744,0.8744522929191589,0.0932370180751375,0.15142136230730288,0.12933471257961507,0.1298834430745508
validation,19,cond,14,oracle_nonnegative,32,12,0.464479710906744,0.967385729153951,0.0400743452860656,0.06508264723673537,0.06116209750224798,0.06121763088553755
validation,19,cond,14,oracle_nonnegative,64,12,0.464479710906744,1.0000000447034836,1.6927540691638183e-05,2.749113308165371e-05,2.1392690063022794e-05,2.253732886660703e-05
validation,19,cond,14,oracle_nonnegative,8,12,0.464479710906744,0.731898233294487,0.1501605195337465,0.24386784242980225,0.19507297387464484,0.19885651353292294
validation,19,cond,14,ridge_linear,16,12,0.464479710906744,0.8744522929191589,0.0928176130284774,0.15074022851693805,0.12845192455043597,0.12916540523507045
validation,19,cond,14,ridge_linear,32,12,0.464479710906744,0.967385729153951,0.03889951998849826,0.06317467494522162,0.05705466844186244,0.06081806416185503
validation,19,cond,14,ridge_linear,64,12,0.464479710906744,1.0000000447034836,0.007435400128414165,0.01207544428155187,0.009398408108610515,0.009430778097750326
validation,19,cond,14,ridge_linear,8,12,0.464479710906744,0.731898233294487,0.15179138494612235,0.24651644560888297,0.1968349717582957,0.20031913209213245
validation,19,cond,14,ridge_nonnegative,16,12,0.464479710906744,0.8744522929191589,0.09399583104607502,0.15265371074752448,0.13042626852524417,0.13102149510495725
validation,19,cond,14,ridge_nonnegative,32,12,0.464479710906744,0.967385729153951,0.04142338100979997,0.06727354556559932,0.06274073353656211,0.06308472354233041
validation,19,cond,14,ridge_nonnegative,64,12,0.464479710906744,1.0000000447034836,0.007537101693576512,0.012240612471865048,0.009407867930673396,0.00947217319705159
validation,19,cond,14,ridge_nonnegative,8,12,0.464479710906744,0.731898233294487,0.1506512182032758,0.24466476046253716,0.19611016132965275,0.19979541907441742
validation,19,cond,29,oracle_linear,16,12,0.6547816457847754,0.9600207656621933,0.013843538771653433,0.014305330405663364,0.059760065795373685,0.06549010105471431
validation,19,cond,29,oracle_linear,32,12,0.6547816457847754,0.9891538719336191,0.005902290169402819,0.006099178282094812,0.025972158512041894,0.027860484856545072
validation,19,cond,29,oracle_linear,64,12,0.6547816457847754,1.0,1.208413730624893e-05,1.2487238970086475e-05,3.093317516390379e-05,4.0319723906566105e-05
validation,19,cond,29,oracle_linear,8,12,0.6547816457847754,0.9123148570458094,0.02479637534753939,0.025623530808158376,0.10109346521658968,0.10128312714511091
validation,19,cond,29,oracle_nonnegative,16,12,0.6547816457847754,0.9600207656621933,0.013934258763283254,0.014399076627353513,0.06026933435090612,0.06586296187149
validation,19,cond,29,oracle_nonnegative,32,12,0.6547816457847754,0.9891538719336191,0.006026858568572672,0.006227902023735077,0.02675350067736782,0.028946464591325494
validation,19,cond,29,oracle_nonnegative,64,12,0.6547816457847754,1.0,1.7684161502782433e-05,1.8274068315712897e-05,4.0883538375026744e-05,6.244949697574621e-05
validation,19,cond,29,oracle_nonnegative,8,12,0.6547816457847754,0.9123148570458094,0.024504008201314074,0.0253214109025835,0.10031803782883178,0.10172953133682607
validation,19,cond,29,ridge_linear,16,12,0.6547816457847754,0.9600207656621933,0.014313576116574479,0.014791047217889491,0.060726846815509286,0.06622996720280938
validation,19,cond,29,ridge_linear,32,12,0.6547816457847754,0.9891538719336191,0.006646824289732897,0.006868548510711551,0.02735578798019927,0.029038312058918842
validation,19,cond,29,ridge_linear,64,12,0.6547816457847754,1.0,0.002805145232103731,0.0028987190373088597,0.007566520142525474,0.007608530172507717
validation,19,cond,29,ridge_linear,8,12,0.6547816457847754,0.9123148570458094,0.025130167545710718,0.025968457619173706,0.10156346631204652,0.10162230223117985
validation,19,cond,29,ridge_nonnegative,16,12,0.6547816457847754,0.9600207656621933,0.014380319972665022,0.014860017510072177,0.0610787382928436,0.06651899082751929
validation,19,cond,29,ridge_nonnegative,32,12,0.6547816457847754,0.9891538719336191,0.006711117522681535,0.006934986432066012,0.027972572040824793,0.030094406091239947
validation,19,cond,29,ridge_nonnegative,64,12,0.6547816457847754,1.0,0.002758113649109401,0.0028501185786159624,0.007430447766946593,0.007598014266856715
validation,19,cond,29,ridge_nonnegative,8,12,0.6547816457847754,0.9123148570458094,0.024817051718707274,0.025644896900024448,0.10075460508997051,0.102016276578238
validation,9,cond,0,oracle_linear,16,12,0.39770237534927827,0.8287933766841888,0.012034127157709917,0.014642618173624885,0.02139310712386698,0.02310008819748101
validation,9,cond,0,oracle_linear,32,12,0.39770237534927827,0.9942818631728491,0.004425063515384133,0.0053842305803039605,0.008808562344937581,0.009886085997514261
validation,9,cond,0,oracle_linear,64,12,0.39770237534927827,0.999999925494194,7.987358018297801e-06,9.7186802287564e-06,1.2845934780146316e-05,1.3196478247418583e-05
validation,9,cond,0,oracle_linear,8,12,0.39770237534927827,0.6687088956435522,0.021414384084880483,0.026056119024582845,0.03471620722673159,0.03952824772296124
validation,9,cond,0,oracle_nonnegative,16,12,0.39770237534927827,0.8287933766841888,0.012034134493883394,0.01464262709997124,0.021393085270809915,0.023100039635131974
validation,9,cond,0,oracle_nonnegative,32,12,0.39770237534927827,0.9942818631728491,0.004425062823085947,0.005384229737944739,0.008808562344937581,0.009886085997514261
validation,9,cond,0,oracle_nonnegative,64,12,0.39770237534927827,0.999999925494194,7.986674903953412e-06,9.71784904404456e-06,1.2844719178915293e-05,1.3195415279659657e-05
validation,9,cond,0,oracle_nonnegative,8,12,0.39770237534927827,0.6687088956435522,0.021414369014622736,0.02605610068772907,0.034716208729177606,0.039528251061730156
validation,9,cond,0,ridge_linear,16,12,0.39770237534927827,0.8287933766841888,0.015149349138295241,0.018433088840088648,0.02256058654883955,0.02462199168711916
validation,9,cond,0,ridge_linear,32,12,0.39770237534927827,0.9942818631728491,0.010438477841027504,0.012701099409780257,0.013630045420608281,0.013723085441927607
validation,9,cond,0,ridge_linear,64,12,0.39770237534927827,0.999999925494194,0.009830466801961403,0.011961297231049745,0.012221599053373403,0.01355347589659393
validation,9,cond,0,ridge_linear,8,12,0.39770237534927827,0.6687088956435522,0.02307735711209607,0.028079554438837584,0.03511206828379518,0.04003941188721604
validation,9,cond,0,ridge_nonnegative,16,12,0.39770237534927827,0.8287933766841888,0.015149301226352605,0.01843303054285838,0.022560582327780708,0.02462198230698839
validation,9,cond,0,ridge_nonnegative,32,12,0.39770237534927827,0.9942818631728491,0.010438379094114453,0.01270097925870285,0.013629890178067055,0.013723085441927607
validation,9,cond,0,ridge_nonnegative,64,12,0.39770237534927827,0.999999925494194,0.009830419273246722,0.011961239400115084,0.012221599679085099,0.013553477287064363
validation,9,cond,0,ridge_nonnegative,8,12,0.39770237534927827,0.6687088956435522,0.023077311041836687,0.02807949838248979,0.03511206457563215,0.04003940364685376
validation,9,cond,14,oracle_linear,16,12,0.3192370527734359,0.8194930305083593,0.11028916207636749,0.219349284234031,0.17012975063292096,0.20534963771919923
validation,9,cond,14,oracle_linear,32,12,0.3192370527734359,0.9508749544620514,0.04609402381913871,0.09167438524189268,0.0724181022026742,0.09346210770379783
validation,9,cond,14,oracle_linear,64,12,0.3192370527734359,0.9999999850988388,1.774137723702814e-05,3.528504818608943e-05,2.4832602209164102e-05,2.545341370120797e-05
validation,9,cond,14,oracle_linear,8,12,0.3192370527734359,0.6431682805220286,0.17340254027818605,0.34487271802868336,0.26025768476687666,0.27346387439696607
validation,9,cond,14,oracle_nonnegative,16,12,0.3192370527734359,0.8194930305083593,0.11107634131501769,0.2209148705465125,0.16971509496681153,0.208386314685625
validation,9,cond,14,oracle_nonnegative,32,12,0.3192370527734359,0.9508749544620514,0.0491639201951874,0.09777996769515909,0.07595368013904788,0.10085978066111487
validation,9,cond,14,oracle_nonnegative,64,12,0.3192370527734359,0.9999999850988388,1.7666366952353506e-05,3.5135863516047426e-05,2.479971225051033e-05,2.540615217683642e-05
validation,9,cond,14,oracle_nonnegative,8,12,0.3192370527734359,0.6431682805220286,0.17258055477286924,0.3432379070568025,0.2595228459610447,0.2725881787516287
validation,9,cond,14,ridge_linear,16,12,0.3192370527734359,0.8194930305083593,0.1114065062870406,0.22157152119947718,0.17196956157374044,0.20772329679106016
validation,9,cond,14,ridge_linear,32,12,0.3192370527734359,0.9508749544620514,0.04779295754914898,0.09505332013107756,0.0745555537459519,0.09709720183883862
validation,9,cond,14,ridge_linear,64,12,0.3192370527734359,0.9999999850988388,0.008298702338860856,0.016504925632130272,0.013323398224183367,0.015323844973834704
validation,9,cond,14,ridge_linear,8,12,0.3192370527734359,0.6431682805220286,0.17403230591509378,0.3461252313227389,0.26091992226527977,0.2749001772357127
validation,9,cond,14,ridge_nonnegative,16,12,0.3192370527734359,0.8194930305083593,0.11206599277887457,0.22288314500024214,0.1714634080405556,0.2103177567844962
validation,9,cond,14,ridge_nonnegative,32,12,0.3192370527734359,0.9508749544620514,0.050769705119504786,0.1009736430042427,0.077962573921013,0.10406461909656993
validation,9,cond,14,ridge_nonnegative,64,12,0.3192370527734359,0.9999999850988388,0.008575863565251555,0.01705615945675694,0.013873847190382059,0.015468444672906957
validation,9,cond,14,ridge_nonnegative,8,12,0.3192370527734359,0.6431682805220286,0.17313434145217446,0.34433930912965377,0.26033506687128116,0.2742075698820267
validation,9,cond,29,oracle_linear,16,12,0.5259927678853273,0.9537273794412613,0.008766750501194043,0.009435068785715041,0.02777790232255421,0.035605618763793236
validation,9,cond,29,oracle_linear,32,12,0.5259927678853273,0.98789943754673,0.002829689216048236,0.0030454057511930823,0.009277219119621326,0.01220047128786947
validation,9,cond,29,oracle_linear,64,12,0.5259927678853273,0.9999999751647314,1.883987249936247e-05,2.027609807321145e-05,3.0224112817368414e-05,5.313367388669342e-05
validation,9,cond,29,oracle_linear,8,12,0.5259927678853273,0.8991721024115881,0.018665264157559217,0.020088178762031218,0.045514975004386074,0.059412449198977514
validation,9,cond,29,oracle_nonnegative,16,12,0.5259927678853273,0.9537273794412613,0.00894785844682827,0.009629983186947945,0.028215116579324406,0.036426004831868086
validation,9,cond,29,oracle_nonnegative,32,12,0.5259927678853273,0.98789943754673,0.002901762542546074,0.003122973464912069,0.009463411155861587,0.012619788184326134
validation,9,cond,29,oracle_nonnegative,64,12,0.5259927678853273,0.9999999751647314,3.133965989711443e-05,3.3728785461604754e-05,4.6407524218594265e-05,8.911062882083501e-05
validation,9,cond,29,oracle_nonnegative,8,12,0.5259927678853273,0.8991721024115881,0.018649817143833503,0.020071554171538292,0.04577054192564178,0.05995078850339133
validation,9,cond,29,ridge_linear,16,12,0.5259927678853273,0.9537273794412613,0.009317273978350853,0.010027560481973313,0.028879966294440316,0.03743205784570237
validation,9,cond,29,ridge_linear,32,12,0.5259927678853273,0.98789943754673,0.004003086730746072,0.004308255225767871,0.01047459342847365,0.013966009006330335
validation,9,cond,29,ridge_linear,64,12,0.5259927678853273,0.9999999751647314,0.002741154858142425,0.0029501221273889526,0.006306581842626484,0.006314966560438355
validation,9,cond,29,ridge_linear,8,12,0.5259927678853273,0.8991721024115881,0.019227793117206834,0.020693591158278738,0.04662110266223723,0.061383254232181085
validation,9,cond,29,ridge_nonnegative,16,12,0.5259927678853273,0.9537273794412613,0.009563770151175233,0.01029284787046427,0.029251425530115255,0.038113301060143656
validation,9,cond,29,ridge_nonnegative,32,12,0.5259927678853273,0.98789943754673,0.003988611833343587,0.0042926768592294355,0.010616383006753664,0.014235114043287946
validation,9,cond,29,ridge_nonnegative,64,12,0.5259927678853273,0.9999999751647314,0.002664320217210518,0.0028674301285440537,0.006155940950524235,0.006318571481594223
validation,9,cond,29,ridge_nonnegative,8,12,0.5259927678853273,0.8991721024115881,0.01923573492668547,0.020702138398068864,0.046806082889542244,0.06184703250855957
