split,sample_id,prompt_index,seed,sampling_step,branch,layer,head,head_role,radius,offsets,rank,prediction,basis_energy,local_mass_mean,residual_sq,dense_reference_sq,local_reference_sq,full_output_relative_l2,local_output_relative_l2,probability_relative_l2,basis_parameters_per_head_cell,gate_parameters_per_head_cell,stored_parameters_per_head_cell
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,8,oracle_linear,0.41976314783096313,0.04539492726325989,0.2886267304420471,340.7685546875,1.1433054208755493,0.029103050889899333,0.5024433973815641,0.3409191450865825,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,8,oracle_nonnegative,0.41976314783096313,0.04539492726325989,0.2886267304420471,340.7685546875,1.1433054208755493,0.029103050889899333,0.5024433973815641,0.3409191450865825,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,8,ridge_linear,0.41976314783096313,0.04539492726325989,0.2967764139175415,340.7685546875,1.1433054208755493,0.029511068571819937,0.5094875313822056,0.39140906096346095,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,8,ridge_nonnegative,0.41976314783096313,0.04539492726325989,0.29700297117233276,340.7685546875,1.1433054208755493,0.029522330705285517,0.5096819640766203,0.39104813862106225,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,16,oracle_linear,0.6817829608917236,0.04539492726325989,0.2754170298576355,340.7685546875,1.1433054208755493,0.028429265481503634,0.49081097331093326,0.33702915247089216,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,16,oracle_nonnegative,0.6817829608917236,0.04539492726325989,0.2754170298576355,340.7685546875,1.1433054208755493,0.028429265481503634,0.49081097331093326,0.33702915247089216,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,16,ridge_linear,0.6817829608917236,0.04539492726325989,0.3019880950450897,340.7685546875,1.1433054208755493,0.02976906231269113,0.5139416091404756,0.4375851440692369,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,16,ridge_nonnegative,0.6817829608917236,0.04539492726325989,0.3027154207229614,340.7685546875,1.1433054208755493,0.029804889523418292,0.5145601403571705,0.4363857332441833,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,32,oracle_linear,0.995395302772522,0.04539492726325989,0.2512991428375244,340.7685546875,1.1433054208755493,0.02715599671609647,0.4688288970436977,0.32602899244064626,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,32,oracle_nonnegative,0.995395302772522,0.04539492726325989,0.2512991428375244,340.7685546875,1.1433054208755493,0.02715599671609647,0.4688288970436977,0.32602899244064626,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,32,ridge_linear,0.995395302772522,0.04539492726325989,0.30782729387283325,340.7685546875,1.1433054208755493,0.03005548953885733,0.5188865707241243,0.48091570938678013,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,32,ridge_nonnegative,0.995395302772522,0.04539492726325989,0.30748939514160156,340.7685546875,1.1433054208755493,0.030038989214700478,0.5186017044068907,0.4778273473257592,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,64,oracle_linear,0.9999997615814209,0.04539492726325989,0.20796208083629608,340.7685546875,1.1433054208755493,0.024703717994568487,0.42649205556160175,0.30981985318185473,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,64,oracle_nonnegative,0.9999997615814209,0.04539492726325989,0.20796208083629608,340.7685546875,1.1433054208755493,0.024703717994568487,0.42649205556160175,0.30981985318185473,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,64,ridge_linear,0.9999997615814209,0.04539492726325989,0.30800026655197144,340.7685546875,1.1433054208755493,0.03006393266352401,0.5190323352440741,0.4847663131170839,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,0,diffuse,2x4x4,405,64,ridge_nonnegative,0.9999997615814209,0.04539492726325989,0.3079703152179718,340.7685546875,1.1433054208755493,0.03006247085183345,0.5190070981088021,0.481591159196528,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,8,oracle_linear,0.758234977722168,0.8553141951560974,3.2776660919189453,2693.196044921875,2088.584228515625,0.03488577457475429,0.03961469869169653,0.08618448602865855,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,8,oracle_nonnegative,0.758234977722168,0.8553141951560974,3.2782020568847656,2693.196044921875,2088.584228515625,0.03488862672444836,0.03961793746314797,0.08618431152149249,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,8,ridge_linear,0.758234977722168,0.8553141951560974,9.87243366241455,2693.196044921875,2088.584228515625,0.06054497832939438,0.06875212326659791,0.1606080621037187,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,8,ridge_nonnegative,0.758234977722168,0.8553141951560974,9.87243366241455,2693.196044921875,2088.584228515625,0.06054497832939438,0.06875212326659791,0.1606080621037187,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,16,oracle_linear,0.9251801371574402,0.8553141951560974,2.4007861614227295,2693.196044921875,2088.584228515625,0.02985676539048781,0.03390398462612258,0.07116210283900946,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,16,oracle_nonnegative,0.9251801371574402,0.8553141951560974,2.4017393589019775,2693.196044921875,2088.584228515625,0.02986269190107813,0.03391071450195853,0.07116171216885313,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,16,ridge_linear,0.9251801371574402,0.8553141951560974,10.854299545288086,2693.196044921875,2088.584228515625,0.06348438507900912,0.07208997986109054,0.16940679953365104,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,16,ridge_nonnegative,0.9251801371574402,0.8553141951560974,10.854299545288086,2693.196044921875,2088.584228515625,0.06348438507900912,0.07208997986109054,0.16940679953365104,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,32,oracle_linear,0.9955306649208069,0.8553141951560974,1.4883850812911987,2693.196044921875,2088.584228515625,0.023508432391983615,0.02669510645168494,0.052967957467149704,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,32,oracle_nonnegative,0.9955306649208069,0.8553141951560974,1.4913222789764404,2693.196044921875,2088.584228515625,0.02353161687634438,0.02672143369748841,0.05296124785143636,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,32,ridge_linear,0.9955306649208069,0.8553141951560974,11.435776710510254,2693.196044921875,2088.584228515625,0.06516266677641587,0.07399576021348296,0.173564587433072,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,32,ridge_nonnegative,0.9955306649208069,0.8553141951560974,11.435781478881836,2693.196044921875,2088.584228515625,0.06516268036184099,0.07399577564047373,0.173564587433072,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,64,oracle_linear,1.0,0.8553141951560974,0.5236756205558777,2693.196044921875,2088.584228515625,0.01394431529352378,0.01583453013580826,0.027826887139174087,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,64,oracle_nonnegative,1.0,0.8553141951560974,0.5234977006912231,2693.196044921875,2088.584228515625,0.013941946287447448,0.01583184000027145,0.027820483591311247,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,64,ridge_linear,1.0,0.8553141951560974,11.569847106933594,2693.196044921875,2088.584228515625,0.06554352974522433,0.07442825087582561,0.17456055415979108,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,1,localized,2x4x4,405,64,ridge_nonnegative,1.0,0.8553141951560974,11.569849014282227,2693.196044921875,2088.584228515625,0.06554353514781762,0.07442825701076479,0.17456055415979108,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,8,oracle_linear,0.37072083353996277,0.016812890768051147,0.031276389956474304,594.7906494140625,0.21707797050476074,0.007251473153025092,0.3795774757405345,0.30685807247156616,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,8,oracle_nonnegative,0.37072083353996277,0.016812890768051147,0.031276389956474304,594.7906494140625,0.21707797050476074,0.007251473153025092,0.3795774757405345,0.30685807247156616,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,8,ridge_linear,0.37072083353996277,0.016812890768051147,0.034226641058921814,594.7906494140625,0.21707797050476074,0.007585777041991573,0.39707657194158774,0.36153981973913124,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,8,ridge_nonnegative,0.37072083353996277,0.016812890768051147,0.034226641058921814,594.7906494140625,0.21707797050476074,0.007585777041991573,0.39707657194158774,0.36153981973913124,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,16,oracle_linear,0.6453664302825928,0.016812890768051147,0.0300898440182209,594.7906494140625,0.21707797050476074,0.007112592082424101,0.37230776307740815,0.30350445502861856,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,16,oracle_nonnegative,0.6453664302825928,0.016812890768051147,0.0300898440182209,594.7906494140625,0.21707797050476074,0.007112592082424101,0.37230776307740815,0.30350445502861856,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,16,ridge_linear,0.6453664302825928,0.016812890768051147,0.03455479443073273,594.7906494140625,0.21707797050476074,0.007622055216449855,0.39897554854878997,0.3935782719001061,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,16,ridge_nonnegative,0.6453664302825928,0.016812890768051147,0.034554652869701385,594.7906494140625,0.21707797050476074,0.007622039603752396,0.39897473130405,0.3935498379268292,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,32,oracle_linear,0.9953506588935852,0.016812890768051147,0.027605092152953148,594.7906494140625,0.21707797050476074,0.0068125944188266695,0.35660442204954174,0.2955030400057985,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,32,oracle_nonnegative,0.9953506588935852,0.016812890768051147,0.027605092152953148,594.7906494140625,0.21707797050476074,0.0068125944188266695,0.35660442204954174,0.2955030400057985,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,32,ridge_linear,0.9953506588935852,0.016812890768051147,0.03433571383357048,594.7906494140625,0.21707797050476074,0.007597854528792475,0.39770876651177156,0.4253796754850355,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,32,ridge_nonnegative,0.9953506588935852,0.016812890768051147,0.034339066594839096,594.7906494140625,0.21707797050476074,0.0075982254715765115,0.3977281834664561,0.42510361846703176,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,64,oracle_linear,0.9999998807907104,0.016812890768051147,0.02294667437672615,594.7906494140625,0.21707797050476074,0.006211232844178211,0.325126223937867,0.2804037775679114,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,64,oracle_nonnegative,0.9999998807907104,0.016812890768051147,0.02294667437672615,594.7906494140625,0.21707797050476074,0.006211232844178211,0.325126223937867,0.2804037775679114,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,64,ridge_linear,0.9999998807907104,0.016812890768051147,0.034461602568626404,594.7906494140625,0.21707797050476074,0.007611770202550018,0.398437180753492,0.42767354328891866,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,2,diffuse,2x4x4,405,64,ridge_nonnegative,0.9999998807907104,0.016812890768051147,0.03445929288864136,594.7906494140625,0.21707797050476074,0.007611515120856761,0.3984238285334408,0.42732778631207435,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,8,oracle_linear,0.35167890787124634,0.013870526105165482,0.06808297336101532,369.6581726074219,0.12173447012901306,0.013571226568445336,0.7478465117224684,0.344281370108151,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,8,oracle_nonnegative,0.35167890787124634,0.013870526105165482,0.06808297336101532,369.6581726074219,0.12173447012901306,0.013571226568445336,0.7478465117224684,0.344281370108151,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,8,ridge_linear,0.35167890787124634,0.013870526105165482,0.07095401734113693,369.6581726074219,0.12173447012901306,0.013854419665682674,0.7634519523099279,0.3940231205716501,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,8,ridge_nonnegative,0.35167890787124634,0.013870526105165482,0.07095563411712646,369.6581726074219,0.12173447012901306,0.013854577509919724,0.7634606503639673,0.39399700335101134,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,16,oracle_linear,0.6311034560203552,0.013870526105165482,0.06507696211338043,369.6581726074219,0.12173447012901306,0.013268244916320197,0.7311506168809122,0.3403993734212641,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,16,oracle_nonnegative,0.6311034560203552,0.013870526105165482,0.06507696211338043,369.6581726074219,0.12173447012901306,0.013268244916320197,0.7311506168809122,0.3403993734212641,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,16,ridge_linear,0.6311034560203552,0.013870526105165482,0.0712248831987381,369.6581726074219,0.12173447012901306,0.01388083899165174,0.7649077971938356,0.4249880004480665,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,16,ridge_nonnegative,0.6311034560203552,0.013870526105165482,0.07123284041881561,369.6581726074219,0.12173447012901306,0.01388161435133637,0.7649505236218822,0.42485243905891157,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,32,oracle_linear,0.9966904520988464,0.013870526105165482,0.05939329415559769,369.6581726074219,0.12173447012901306,0.012675600721898524,0.6984927807409331,0.332216596057329,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,32,oracle_nonnegative,0.9966904520988464,0.013870526105165482,0.05939329415559769,369.6581726074219,0.12173447012901306,0.012675600721898524,0.6984927807409331,0.332216596057329,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,32,ridge_linear,0.9966904520988464,0.013870526105165482,0.0725383460521698,369.6581726074219,0.12173447012901306,0.014008243050119395,0.7719284360597326,0.474269542745945,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,32,ridge_nonnegative,0.9966904520988464,0.013870526105165482,0.07249723374843597,369.6581726074219,0.12173447012901306,0.014004272786118913,0.7717096534708191,0.47367492905917924,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,64,oracle_linear,0.9999998807907104,0.013870526105165482,0.049807269126176834,369.6581726074219,0.12173447012901306,0.011607700905074493,0.6396458409412683,0.3173511538796517,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,64,oracle_nonnegative,0.9999998807907104,0.013870526105165482,0.049807269126176834,369.6581726074219,0.12173447012901306,0.011607700905074493,0.6396458409412683,0.3173511538796517,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,64,ridge_linear,0.9999998807907104,0.013870526105165482,0.07254281640052795,369.6581726074219,0.12173447012901306,0.014008674689141748,0.7719522216575606,0.4772972181787648,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,3,diffuse,2x4x4,405,64,ridge_nonnegative,0.9999998807907104,0.013870526105165482,0.07249917834997177,369.6581726074219,0.12173447012901306,0.0140044606039593,0.7717200032292632,0.4767091191084195,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,8,oracle_linear,0.9828670620918274,0.9270336627960205,0.5497326850891113,2161.93017578125,2041.637939453125,0.015946117061878477,0.016409162500678757,0.01883525982511396,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,8,oracle_nonnegative,0.9828670620918274,0.9270336627960205,0.5497326850891113,2161.93017578125,2041.637939453125,0.015946117061878477,0.016409162500678757,0.01883525982511396,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,8,ridge_linear,0.9828670620918274,0.9270336627960205,21.13788604736328,2161.93017578125,2041.637939453125,0.0988803385001277,0.10175163873904106,0.1316035544319039,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,8,ridge_nonnegative,0.9828670620918274,0.9270336627960205,21.13788604736328,2161.93017578125,2041.637939453125,0.0988803385001277,0.10175163873904106,0.1316035544319039,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,16,oracle_linear,0.9985981583595276,0.9270336627960205,0.11731980741024017,2161.93017578125,2041.637939453125,0.007366561840659529,0.007580473029616759,0.00839172003575518,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,16,oracle_nonnegative,0.9985981583595276,0.9270336627960205,0.11729700118303299,2161.93017578125,2041.637939453125,0.007365845799386195,0.00757973619584301,0.008391696327752936,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,16,ridge_linear,0.9985981583595276,0.9270336627960205,21.181697845458984,2161.93017578125,2041.637939453125,0.09898275846247165,0.10185703278568536,0.13222637659596143,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,16,ridge_nonnegative,0.9985981583595276,0.9270336627960205,21.181657791137695,2161.93017578125,2041.637939453125,0.09898266487485859,0.10185693648046291,0.13222637659596143,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,32,oracle_linear,0.9999732971191406,0.9270336627960205,0.021316273137927055,2161.93017578125,2041.637939453125,0.0031400372966571815,0.0032312181115375527,0.0034878863103664135,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,32,oracle_nonnegative,0.9999732971191406,0.9270336627960205,0.02121850848197937,2161.93017578125,2041.637939453125,0.0031328283098652735,0.0032237997892416216,0.003485824605150436,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,32,ridge_linear,0.9999732971191406,0.9270336627960205,21.217979431152344,2161.93017578125,2041.637939453125,0.09906749470350869,0.10194422960880399,0.13227743101065584,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,32,ridge_nonnegative,0.9999732971191406,0.9270336627960205,21.21827507019043,2161.93017578125,2041.637939453125,0.09906818487565525,0.10194493982225986,0.13227739663257884,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,64,oracle_linear,1.0,0.9270336627960205,0.0007555342162959278,2161.93017578125,2041.637939453125,0.0005911616286506091,0.0006083278575625248,0.0006748992846197895,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,64,oracle_nonnegative,1.0,0.9270336627960205,0.0007504336535930634,2161.93017578125,2041.637939453125,0.0005891628024618198,0.0006062709891966913,0.0006716844559967463,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,64,ridge_linear,1.0,0.9270336627960205,21.21647834777832,2161.93017578125,2041.637939453125,0.099063990335906,0.1019406234809152,0.13228084814692784,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,4,localized,2x4x4,405,64,ridge_nonnegative,1.0,0.9270336627960205,21.216489791870117,2161.93017578125,2041.637939453125,0.0990640170532817,0.10194065097411358,0.13228084814692784,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,8,oracle_linear,0.8983460664749146,0.9115288257598877,2.00380277633667,2106.6171875,1887.495361328125,0.030841441999562496,0.032582510246399986,0.05834946482794537,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,8,oracle_nonnegative,0.8983460664749146,0.9115288257598877,2.0038034915924072,2106.6171875,1887.495361328125,0.03084144750397556,0.03258251606154946,0.05834946482794537,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,8,ridge_linear,0.8983460664749146,0.9115288257598877,16.338239669799805,2106.6171875,1887.495361328125,0.0880663140552773,0.09303785407016496,0.1726632511828135,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,8,ridge_nonnegative,0.8983460664749146,0.9115288257598877,16.339385986328125,2106.6171875,1887.495361328125,0.08806940343647003,0.09304111785382231,0.17265344205634633,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,16,oracle_linear,0.9767370820045471,0.9115288257598877,1.1949725151062012,2106.6171875,1887.495361328125,0.02381695009270984,0.025161470090948528,0.04234737972480461,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,16,oracle_nonnegative,0.9767370820045471,0.9115288257598877,1.19514799118042,2106.6171875,1887.495361328125,0.023818698731876333,0.02516331744469938,0.042341330925567695,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,16,ridge_linear,0.9767370820045471,0.9115288257598877,16.864826202392578,2106.6171875,1887.495361328125,0.08947426168422713,0.0945252834856671,0.17575020257451648,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,16,ridge_nonnegative,0.9767370820045471,0.9115288257598877,16.86290740966797,2106.6171875,1887.495361328125,0.08946917158001065,0.09451990603370519,0.17571962200605176,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,32,oracle_linear,0.9987690448760986,0.9115288257598877,0.5616956949234009,2106.6171875,1887.495361328125,0.01632893032945002,0.01725073489688336,0.027788039870768888,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,32,oracle_nonnegative,0.9987690448760986,0.9115288257598877,0.560306191444397,2106.6171875,1887.495361328125,0.016308720850393005,0.017229384547620866,0.027781666743059683,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,32,ridge_linear,0.9987690448760986,0.9115288257598877,17.11560821533203,2106.6171875,1887.495361328125,0.09013705339475127,0.09522549126777041,0.17717016478202757,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,32,ridge_nonnegative,0.9987690448760986,0.9115288257598877,17.113189697265625,2106.6171875,1887.495361328125,0.09013068476937333,0.0952187631192735,0.1771363526008259,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,64,oracle_linear,0.9999998807907104,0.9115288257598877,0.09861747175455093,2106.6171875,1887.495361328125,0.006842016553737445,0.007228263661321382,0.011924834582970473,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,64,oracle_nonnegative,0.9999998807907104,0.9115288257598877,0.09838143736124039,2106.6171875,1887.495361328125,0.006833823691583296,0.007219608293810073,0.011882421034568142,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,64,ridge_linear,0.9999998807907104,0.9115288257598877,17.174198150634766,2106.6171875,1887.495361328125,0.09029119960475109,0.09538833937541837,0.17756777122580097,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,5,localized,2x4x4,405,64,ridge_nonnegative,0.9999998807907104,0.9115288257598877,17.173519134521484,2106.6171875,1887.495361328125,0.09028941466594671,0.09538645367283405,0.1775384355413644,26325,8576,34901
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,8,oracle_linear,0.6344637870788574,0.4768899083137512,6.447148323059082,1569.358642578125,450.46136474609375,0.06409479002690237,0.11963411926950816,0.17142095760269596,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,8,oracle_nonnegative,0.6344637870788574,0.4768899083137512,6.447148323059082,1569.358642578125,450.46136474609375,0.06409479002690237,0.11963411926950816,0.17142095760269596,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,8,ridge_linear,0.6344637870788574,0.4768899083137512,11.285879135131836,1569.358642578125,450.46136474609375,0.0848020977920555,0.15828469486054997,0.229883947184906,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,8,ridge_nonnegative,0.6344637870788574,0.4768899083137512,11.285858154296875,1569.358642578125,450.46136474609375,0.08480201896702008,0.15828454773215334,0.229883947184906,3645,1296,4941
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,16,oracle_linear,0.8193504810333252,0.4768899083137512,5.646711826324463,1569.358642578125,450.46136474609375,0.059984177826156455,0.11196158504186932,0.161598942116679,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,16,oracle_nonnegative,0.8193504810333252,0.4768899083137512,5.646711826324463,1569.358642578125,450.46136474609375,0.059984177826156455,0.11196158504186932,0.161598942116679,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,16,ridge_linear,0.8193504810333252,0.4768899083137512,11.360706329345703,1569.358642578125,450.46136474609375,0.08508275912835196,0.15880855447170925,0.24784129031115387,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,16,ridge_nonnegative,0.8193504810333252,0.4768899083137512,11.360662460327148,1569.358642578125,450.46136474609375,0.08508259485596281,0.15880824785423556,0.2478412595405653,6885,2336,9221
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,32,oracle_linear,0.9713796973228455,0.4768899083137512,4.231191635131836,1569.358642578125,450.46136474609375,0.051924251643859165,0.09691758271669333,0.14411743870443122,13365,4416,17781
test,s03_p01_seed20260741,1,20260741,9,cond,0,6,transitional,2x4x4,405,32,oracle_nonnegative,0.9713796973228455,0.4768899083137512,4.231175899505615,1569.358642578125,450.46136474609375,0.051924155091700126,0.09691740250029035,0.14411743870443122,13365,4416,17781
