sample_id,sample_index,seed,model,input_trajectory,basis_scope,block,rank,method,target_stage,horizon,relative_l2,output_relative_l2,error_sq,target_sq,output_target_sq,state_bytes_bf16,basis_bytes_bf16,estimated_macs
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,drift,2,2,0.25406585915046487,0.17561361528608221,937866.4781205216,14529423.89761855,30410575.99400398,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,ar2_drift,2,1,0.23925165516232233,0.16537384545379444,831683.9039740002,14529423.89761855,30410575.99400398,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,capacity,3,0,0.17395513300339605,0.1240551267492087,343241.21961769834,11342921.8500076,22303345.026900448,998400,196608,766771200
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,reuse,3,1,0.2952412102654308,0.2105496120103151,988732.6911774575,11342921.8500076,22303345.026900448,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,ar1,3,1,0.24682449082505775,0.17602150028831665,691037.2198419394,11342921.8500076,22303345.026900448,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,drift,3,1,0.2387649032785664,0.17027385066531409,646644.9910959259,11342921.8500076,22303345.026900448,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,reuse,3,2,0.40570363694530825,0.289325271608298,1866993.2244782029,11342921.8500076,22303345.026900448,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,ar1,3,2,0.28243929344836477,0.20141999688511525,904847.0455299686,11342921.8500076,22303345.026900448,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,drift,3,2,0.2685234556293601,0.19149599524945007,817879.6357158124,11342921.8500076,22303345.026900448,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,reuse,3,3,0.5576423789832887,0.39767953271118256,3527251.9521388705,11342921.8500076,22303345.026900448,998400,196608,3074572800
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,ar1,3,3,0.33099755672984327,0.23604904980295963,1242723.5143259354,11342921.8500076,22303345.026900448,998400,196608,3074572800
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,drift,3,3,0.29720821838688233,0.21195237281196747,1001951.1973432683,11342921.8500076,22303345.026900448,998400,196608,3074572800
sel01_dog_beach,5,2026082806,rcm,native4,shared,29,64,ar2_drift,3,1,0.23102369386130794,0.16475325061822368,605393.8252252804,11342921.8500076,22303345.026900448,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,capacity,1,0,0.5733527658451967,0.225374135727793,267830.0120569918,814733.2058805517,5272918.906824702,249600,49152,191692800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,reuse,1,1,0.769423230230443,0.3024457294915926,482331.92203402525,814733.2058805517,5272918.906824702,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar1,1,1,0.7427220435881897,0.2919499976823401,449436.1944859752,814733.2058805517,5272918.906824702,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,drift,1,1,0.7177758393568876,0.28214411628917924,419752.3038796232,814733.2058805517,5272918.906824702,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,capacity,2,0,0.5875532450231311,0.2488290987653696,307423.4188532693,890517.5640463554,4965175.626963205,249600,49152,191692800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,reuse,2,1,0.6893007515390166,0.2919192196393929,423116.5312697464,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar1,2,1,0.6848752283052091,0.29004500829401914,417700.8952547883,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,drift,2,1,0.6754943223031213,0.28607218982033294,406336.5563564895,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,reuse,2,2,0.8047320677089304,0.3408044408770516,576693.5649273703,890517.5640463554,4965175.626963205,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar1,2,2,0.7714914396889513,0.32672701796658726,530035.2005711768,890517.5640463554,4965175.626963205,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,drift,2,2,0.7460866301894713,0.31596806819376694,495702.38074827753,890517.5640463554,4965175.626963205,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar2_drift,2,1,0.6707980436536441,0.2840833134184088,400706.2019807984,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,capacity,3,0,0.6092634497139756,0.24474876233856777,283231.08586789225,763010.7680867609,4728244.311715777,249600,49152,191692800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,reuse,3,1,0.7063744052619372,0.283759450064932,380715.5156084471,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar1,3,1,0.6913121365907642,0.2777087479967031,364652.3609637786,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,drift,3,1,0.6830393555610961,0.2743854681921132,355977.150603108,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,reuse,3,2,0.7310795422581169,0.2936838131726456,407811.93299156864,763010.7680867609,4728244.311715777,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar1,3,2,0.7148494680533135,0.28716398898796236,389905.95098522096,763010.7680867609,4728244.311715777,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,drift,3,2,0.697949873054748,0.28037520991076065,371688.5068031655,763010.7680867609,4728244.311715777,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,reuse,3,3,0.8341748678767532,0.3350984973456392,530939.2958289783,763010.7680867609,4728244.311715777,249600,49152,768643200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar1,3,3,0.7951544954783115,0.3194235247947796,482429.3308368069,763010.7680867609,4728244.311715777,249600,49152,768643200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,drift,3,3,0.7626967628815118,0.3063848468876898,443848.21052435075,763010.7680867609,4728244.311715777,249600,49152,768643200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,16,ar2_drift,3,1,0.6801767827415305,0.2732355368200251,352999.6495131793,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,capacity,1,0,0.541291713697059,0.2127715420911188,238714.15644170414,814733.2058805517,5272918.906824702,499200,98304,383385600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,reuse,1,1,0.7776387462611914,0.30567509356775313,492687.10976588906,814733.2058805517,5272918.906824702,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar1,1,1,0.7403955884924832,0.29103551215486306,446625.0336774193,814733.2058805517,5272918.906824702,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,drift,1,1,0.7086040843981721,0.2785388727636153,409093.63237086515,814733.2058805517,5272918.906824702,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,capacity,2,0,0.5558476884722588,0.23540177940455587,275140.23100516014,890517.5640463554,4965175.626963205,499200,98304,383385600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,reuse,2,1,0.6921601161633258,0.293130162015314,426634.1649977877,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar1,2,1,0.6803333109320757,0.28812150397131037,412179.0947135829,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,drift,2,1,0.6640543306680111,0.2812273475314681,392689.8863923958,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,reuse,2,2,0.8156440395445054,0.3454256665116617,592439.2498516468,890517.5640463554,4965175.626963205,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar1,2,2,0.7707188980922406,0.3263998462065867,528974.2186774098,890517.5640463554,4965175.626963205,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,drift,2,2,0.7389703873905604,0.31295433574101045,486291.3677042997,890517.5640463554,4965175.626963205,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar2_drift,2,1,0.6592284129226428,0.2791835689063521,387002.99343036965,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,capacity,3,0,0.5793022928442614,0.2327129901852624,256059.65844997542,763010.7680867609,4728244.311715777,499200,98304,383385600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,reuse,3,1,0.7050520773436473,0.28322825437026306,379291.456236952,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar1,3,1,0.6830002030418014,0.2743697401344982,355936.3418189849,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,drift,3,1,0.6695686530123525,0.26897411817893946,342074.6517489831,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,reuse,3,2,0.7396902582985234,0.29714284570566185,417474.9921522464,763010.7680867609,4728244.311715777,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar1,3,2,0.7119482582223677,0.2859985366442483,386747.51400402165,763010.7680867609,4728244.311715777,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,drift,3,2,0.6889434532474945,0.2767572182160977,362157.78239036555,763010.7680867609,4728244.311715777,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,reuse,3,3,0.848963003314598,0.34103907665891786,549930.9930719316,763010.7680867609,4728244.311715777,499200,98304,1537286400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar1,3,3,0.7947311290396852,0.31925345319124243,481915.7450729651,763010.7680867609,4728244.311715777,499200,98304,1537286400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,drift,3,3,0.75707136772307,0.30412505516156485,437325.00540020375,763010.7680867609,4728244.311715777,499200,98304,1537286400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,32,ar2_drift,3,1,0.6664880651738821,0.267736607441844,338934.2214500885,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,capacity,1,0,0.5002658456862034,0.19664504877631103,203899.95235872455,814733.2058805517,5272918.906824702,998400,196608,766771200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,reuse,1,1,0.7918700364467144,0.3112691447643591,510885.1005888232,814733.2058805517,5272918.906824702,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar1,1,1,0.7391985490440176,0.29056497857204805,445182.0331766335,814733.2058805517,5272918.906824702,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,drift,1,1,0.7001312732157251,0.2752083708262716,399369.01862853987,814733.2058805517,5272918.906824702,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,capacity,2,0,0.513495512348166,0.21746561122749927,234809.57073643175,890517.5640463554,4965175.626963205,998400,196608,766771200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,reuse,2,1,0.6987394586552901,0.2959165169144001,434783.4734927546,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar1,2,1,0.6761240591272898,0.28633888368636895,407094.5327299433,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,drift,2,1,0.6513009705956557,0.2758262930399564,377751.2763478328,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,reuse,2,2,0.8301441397587761,0.3515664663436539,613690.6442913677,890517.5640463554,4965175.626963205,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar1,2,2,0.77028347153123,0.32621544283604537,528376.6873029105,890517.5640463554,4965175.626963205,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,drift,2,2,0.7312560133404276,0.3096872943984715,476191.22756653896,890517.5640463554,4965175.626963205,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar2_drift,2,1,0.6463816216664496,0.27374294626085977,372066.431757638,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,capacity,3,0,0.5386025431662131,0.21636339073716124,221343.8534657578,763010.7680867609,4728244.311715777,998400,196608,766771200
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,reuse,3,1,0.7079446262486252,0.28439022751148707,382410.00490553293,763010.7680867609,4728244.311715777,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar1,3,1,0.6749514409098348,0.271136451528262,347596.76401197445,763010.7680867609,4728244.311715777,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,drift,3,1,0.6544762660978263,0.26291131723494854,326827.40893500857,763010.7680867609,4728244.311715777,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,reuse,3,2,0.7524638370189572,0.30227415234144994,432018.0901646325,763010.7680867609,4728244.311715777,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar1,3,2,0.7096989776789316,0.2850949724645545,384307.64708550624,763010.7680867609,4728244.311715777,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,drift,3,2,0.679483263188645,0.27295694132524206,352280.16787830315,763010.7680867609,4728244.311715777,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,reuse,3,3,0.8681055067859529,0.34872886017518706,575010.3863133293,763010.7680867609,4728244.311715777,998400,196608,3074572800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar1,3,3,0.7945491773499821,0.3191803609174794,481695.10354218056,763010.7680867609,4728244.311715777,998400,196608,3074572800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,drift,3,3,0.7512828096326799,0.3017997188411061,430663.00900445576,763010.7680867609,4728244.311715777,998400,196608,3074572800
sel01_dog_beach,5,2026082806,rcm,rcm4,model_specific,20,64,ar2_drift,3,1,0.6511420881899866,0.2615719361892885,323505.8980247118,763010.7680867609,4728244.311715777,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,capacity,1,0,0.5769021623378614,0.2267693364044835,271156.332122084,814733.2058805517,5272918.906824702,249600,49152,191692800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,reuse,1,1,0.7679642106644036,0.30187221647605605,480504.4116133084,814733.2058805517,5272918.906824702,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar1,1,1,0.7481484605410806,0.2940830196257393,456027.45535608754,814733.2058805517,5272918.906824702,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,drift,1,1,0.7184344560654997,0.28240300606929664,420522.9698754195,814733.2058805517,5272918.906824702,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,capacity,2,0,0.5969313482445103,0.252800730259997,317315.4827819484,890517.5640463554,4965175.626963205,249600,49152,191692800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,reuse,2,1,0.6920320284735569,0.29307591681340567,426476.27803786827,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar1,2,1,0.6883997201863818,0.2915376324022624,422011.0861165224,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,drift,2,1,0.6819832209394217,0.2888202417004428,414180.71075652953,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,reuse,2,2,0.8011032902403207,0.3392676517693705,571504.3239111917,890517.5640463554,4965175.626963205,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar1,2,2,0.776563375594226,0.32887498540782834,537027.2192679166,890517.5640463554,4965175.626963205,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,drift,2,2,0.7491812241728723,0.3172786303231686,499823.025390967,890517.5640463554,4965175.626963205,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar2_drift,2,1,0.6767943368783464,0.2866227466556073,407902.0817519723,890517.5640463554,4965175.626963205,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,capacity,3,0,0.6160375941777433,0.24747002105544658,289564.3547208305,763010.7680867609,4728244.311715777,249600,49152,191692800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,reuse,3,1,0.7098237529646372,0.2851450962603627,384442.7925860812,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar1,3,1,0.6934970639466633,0.2785864606945632,366961.00837114034,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,drift,3,1,0.6882150381587823,0.2764646047473023,361392.37346059707,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,reuse,3,2,0.7305336932165069,0.2934645387726788,407203.1876003413,763010.7680867609,4728244.311715777,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar1,3,2,0.7118850888286389,0.28597316070722123,386678.8867635719,763010.7680867609,4728244.311715777,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,drift,3,2,0.7017747872474245,0.2819117258713821,375773.5342402553,763010.7680867609,4728244.311715777,249600,49152,576326400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,reuse,3,3,0.8279305895641376,0.33259009250135113,523020.2748371058,763010.7680867609,4728244.311715777,249600,49152,768643200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar1,3,3,0.7950701979894755,0.31938966143719505,482327.0477567372,763010.7680867609,4728244.311715777,249600,49152,768643200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,drift,3,3,0.7630724099704477,0.3065357490304924,444285.53071694146,763010.7680867609,4728244.311715777,249600,49152,768643200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,16,ar2_drift,3,1,0.68512218060025,0.275222165109908,358151.45745150035,763010.7680867609,4728244.311715777,249600,49152,384009600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,capacity,1,0,0.5447947845636719,0.21414853303977543,241813.92133277014,814733.2058805517,5272918.906824702,499200,98304,383385600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,reuse,1,1,0.7778383558839699,0.3057535563377902,492940.0748105075,814733.2058805517,5272918.906824702,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar1,1,1,0.7465631005946115,0.293459844594524,454096.81805628346,814733.2058805517,5272918.906824702,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,drift,1,1,0.7080641440671889,0.27832663242452743,408470.42965161975,814733.2058805517,5272918.906824702,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,capacity,2,0,0.559647768400845,0.23701111519135631,278915.1099321294,890517.5640463554,4965175.626963205,499200,98304,383385600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,reuse,2,1,0.6915913688956004,0.2928892972575202,425933.3233324181,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar1,2,1,0.6808965527236798,0.2883600371571603,412861.85590773745,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,drift,2,1,0.665038503493945,0.2816441452249212,393854.73417066364,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,reuse,2,2,0.8149106190522659,0.34511506255934615,591374.2957477213,890517.5640463554,4965175.626963205,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar1,2,2,0.7765275720777286,0.3288598226003413,536977.7010437329,890517.5640463554,4965175.626963205,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,drift,2,2,0.7374102122700058,0.3122936007821755,484240.13861166645,890517.5640463554,4965175.626963205,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar2_drift,2,1,0.6597045907619761,0.2793852304640356,387562.2800191932,890517.5640463554,4965175.626963205,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,capacity,3,0,0.5819197525110736,0.23376445653241348,258378.79295428807,763010.7680867609,4728244.311715777,499200,98304,383385600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,reuse,3,1,0.7031995827653953,0.2824840840848488,377300.9301001761,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar1,3,1,0.680099713520766,0.2732045771483012,352919.65893626405,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,drift,3,1,0.6698001125696014,0.2690670983834712,342311.19248941954,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,reuse,3,2,0.7368550321646556,0.2960038998398958,414280.7698095161,763010.7680867609,4728244.311715777,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar1,3,2,0.7065172120500958,0.2838168173412256,380869.4686832234,763010.7680867609,4728244.311715777,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,drift,3,2,0.6885819106967032,0.27661198204300963,361777.77705965657,763010.7680867609,4728244.311715777,499200,98304,1152652800
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,reuse,3,3,0.8472071241904738,0.34033371801210055,547658.5412069461,763010.7680867609,4728244.311715777,499200,98304,1537286400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar1,3,3,0.7955638384309975,0.3195879629882884,482926.1647946262,763010.7680867609,4728244.311715777,499200,98304,1537286400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,drift,3,3,0.7537650178847698,0.30279685300014814,433513.49678305263,763010.7680867609,4728244.311715777,499200,98304,1537286400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,32,ar2_drift,3,1,0.666568284279805,0.26776883246190675,339015.8152186149,763010.7680867609,4728244.311715777,499200,98304,768019200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,capacity,1,0,0.5056354947979227,0.19875575635427362,208300.60116382933,814733.2058805517,5272918.906824702,998400,196608,766771200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,reuse,1,1,0.7917870780924036,0.31123653540321533,510778.062905359,814733.2058805517,5272918.906824702,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,ar1,1,1,0.7454690005800549,0.29302977455759494,452766.82121958776,814733.2058805517,5272918.906824702,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,drift,1,1,0.7012028109128928,0.2756295720426692,400592.40758765093,814733.2058805517,5272918.906824702,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,capacity,2,0,0.5194401240297922,0.219983157304861,240277.70590018772,890517.5640463554,4965175.626963205,998400,196608,766771200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,reuse,2,1,0.6974985081198186,0.29539097373006856,433240.50732432975,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,ar1,2,1,0.6766661455822363,0.28656845757636074,407747.5753040534,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,drift,2,1,0.653520241222506,0.27676615528167353,380329.9938205632,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,reuse,2,2,0.8301906807772993,0.35158617648872215,613759.45785498,890517.5640463554,4965175.626963205,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,ar1,2,2,0.7762049255027328,0.32872318161136543,536531.566150735,890517.5640463554,4965175.626963205,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,drift,2,2,0.7312124446080881,0.30966884301811715,476134.48566029523,890517.5640463554,4965175.626963205,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,ar2_drift,2,1,0.6480530775432992,0.27445080867670973,373993.1470861052,890517.5640463554,4965175.626963205,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,capacity,3,0,0.5427661599306612,0.21803596776509424,224779.23685680667,763010.7680867609,4728244.311715777,998400,196608,766771200
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,reuse,3,1,0.7055139382123385,0.2834137896687252,379788.5464943586,763010.7680867609,4728244.311715777,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,ar1,3,1,0.6719956677555616,0.2699490804138425,344559.012051946,763010.7680867609,4728244.311715777,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,drift,3,1,0.6554333605850323,0.263295794083666,327784.00109153625,763010.7680867609,4728244.311715777,998400,196608,1536038400
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,reuse,3,2,0.7494752457210289,0.301073597767485,428593.177408648,763010.7680867609,4728244.311715777,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,ar1,3,2,0.7041695608776504,0.28287373644719127,378342.5292732225,763010.7680867609,4728244.311715777,998400,196608,2305305600
sel01_dog_beach,5,2026082806,rcm,rcm4,shared,20,64,drift,3,2,0.6798804955623157,0.27311651454740454,352692.18094512133,763010.7680867609,4728244.311715777,998400,196608,2305305600
