head,source,ascending_index,eigenvalue,mp_lower,mp_upper
1,q,35,0.09028881788253784,0.8788919423236052,1.1289224654908026
1,q,36,0.0968584418296814,0.8788919423236052,1.1289224654908026
1,q,37,0.10555591434240341,0.8788919423236052,1.1289224654908026
1,q,38,0.11327426880598068,0.8788919423236052,1.1289224654908026
1,q,39,0.12438531219959259,0.8788919423236052,1.1289224654908026
1,q,40,0.1364550143480301,0.8788919423236052,1.1289224654908026
1,q,41,0.15217117965221405,0.8788919423236052,1.1289224654908026
1,q,42,0.15487080812454224,0.8788919423236052,1.1289224654908026
1,q,43,0.1675826758146286,0.8788919423236052,1.1289224654908026
1,q,44,0.18095070123672485,0.8788919423236052,1.1289224654908026
1,q,45,0.1942765712738037,0.8788919423236052,1.1289224654908026
1,q,46,0.19685007631778717,0.8788919423236052,1.1289224654908026
1,q,47,0.21276730298995972,0.8788919423236052,1.1289224654908026
1,q,48,0.22258540987968445,0.8788919423236052,1.1289224654908026
1,q,49,0.23205219209194183,0.8788919423236052,1.1289224654908026
1,q,50,0.2766474783420563,0.8788919423236052,1.1289224654908026
1,q,51,0.29475826025009155,0.8788919423236052,1.1289224654908026
1,q,52,0.3378014862537384,0.8788919423236052,1.1289224654908026
1,q,53,0.3797430694103241,0.8788919423236052,1.1289224654908026
1,q,54,0.4038736820220947,0.8788919423236052,1.1289224654908026
1,q,55,0.44790688157081604,0.8788919423236052,1.1289224654908026
1,q,56,0.5421119928359985,0.8788919423236052,1.1289224654908026
1,q,57,0.5488981008529663,0.8788919423236052,1.1289224654908026
1,q,58,0.5893164873123169,0.8788919423236052,1.1289224654908026
1,q,59,0.6102228760719299,0.8788919423236052,1.1289224654908026
1,q,60,0.6271533966064453,0.8788919423236052,1.1289224654908026
1,q,61,0.6833214163780212,0.8788919423236052,1.1289224654908026
1,q,62,0.7161988615989685,0.8788919423236052,1.1289224654908026
1,q,63,0.7683107852935791,0.8788919423236052,1.1289224654908026
1,q,64,0.7798633575439453,0.8788919423236052,1.1289224654908026
1,q,65,0.7944017648696899,0.8788919423236052,1.1289224654908026
1,q,66,0.809102475643158,0.8788919423236052,1.1289224654908026
1,q,67,0.8186388611793518,0.8788919423236052,1.1289224654908026
1,q,68,0.8505274057388306,0.8788919423236052,1.1289224654908026
1,q,69,0.857716977596283,0.8788919423236052,1.1289224654908026
1,q,70,0.8909397125244141,0.8788919423236052,1.1289224654908026
1,q,71,0.9014207124710083,0.8788919423236052,1.1289224654908026
1,q,72,0.9102641940116882,0.8788919423236052,1.1289224654908026
1,q,73,0.9184070229530334,0.8788919423236052,1.1289224654908026
1,q,74,0.9302703738212585,0.8788919423236052,1.1289224654908026
1,q,75,0.9471251964569092,0.8788919423236052,1.1289224654908026
1,q,76,0.9615663886070251,0.8788919423236052,1.1289224654908026
1,q,77,0.9741533994674683,0.8788919423236052,1.1289224654908026
1,q,78,1.005487084388733,0.8788919423236052,1.1289224654908026
1,q,79,1.0120325088500977,0.8788919423236052,1.1289224654908026
1,q,80,1.0282871723175049,0.8788919423236052,1.1289224654908026
1,q,81,1.0345169305801392,0.8788919423236052,1.1289224654908026
1,q,82,1.0447022914886475,0.8788919423236052,1.1289224654908026
1,q,83,1.064674973487854,0.8788919423236052,1.1289224654908026
1,q,84,1.0707001686096191,0.8788919423236052,1.1289224654908026
1,q,85,1.0924185514450073,0.8788919423236052,1.1289224654908026
1,q,86,1.097473382949829,0.8788919423236052,1.1289224654908026
1,q,87,1.121171474456787,0.8788919423236052,1.1289224654908026
1,q,88,1.1493713855743408,0.8788919423236052,1.1289224654908026
1,q,89,1.1720077991485596,0.8788919423236052,1.1289224654908026
1,q,90,1.209373116493225,0.8788919423236052,1.1289224654908026
1,q,91,1.246936321258545,0.8788919423236052,1.1289224654908026
1,q,92,1.2584906816482544,0.8788919423236052,1.1289224654908026
1,q,93,1.309140682220459,0.8788919423236052,1.1289224654908026
1,q,94,1.320618987083435,0.8788919423236052,1.1289224654908026
1,q,95,1.342928171157837,0.8788919423236052,1.1289224654908026
1,q,96,1.399224042892456,0.8788919423236052,1.1289224654908026
1,q,97,1.424926519393921,0.8788919423236052,1.1289224654908026
1,q,98,1.4278626441955566,0.8788919423236052,1.1289224654908026
1,q,99,1.457383632659912,0.8788919423236052,1.1289224654908026
1,q,100,1.5047229528427124,0.8788919423236052,1.1289224654908026
1,q,101,1.5397497415542603,0.8788919423236052,1.1289224654908026
1,q,102,1.6116437911987305,0.8788919423236052,1.1289224654908026
1,q,103,1.6404191255569458,0.8788919423236052,1.1289224654908026
1,q,104,1.6923184394836426,0.8788919423236052,1.1289224654908026
1,q,105,1.8195195198059082,0.8788919423236052,1.1289224654908026
1,q,106,1.825238823890686,0.8788919423236052,1.1289224654908026
1,q,107,1.902890920639038,0.8788919423236052,1.1289224654908026
1,q,108,2.05186128616333,0.8788919423236052,1.1289224654908026
1,q,109,2.1443212032318115,0.8788919423236052,1.1289224654908026
1,q,110,2.2014758586883545,0.8788919423236052,1.1289224654908026
1,q,111,2.2721283435821533,0.8788919423236052,1.1289224654908026
1,q,112,2.352210283279419,0.8788919423236052,1.1289224654908026
1,q,113,2.516551971435547,0.8788919423236052,1.1289224654908026
1,q,114,2.579463481903076,0.8788919423236052,1.1289224654908026
1,q,115,2.652583599090576,0.8788919423236052,1.1289224654908026
1,q,116,2.679020881652832,0.8788919423236052,1.1289224654908026
1,q,117,2.6998939514160156,0.8788919423236052,1.1289224654908026
1,q,118,2.75710391998291,0.8788919423236052,1.1289224654908026
1,q,119,3.2319655418395996,0.8788919423236052,1.1289224654908026
1,q,120,3.3394734859466553,0.8788919423236052,1.1289224654908026
1,q,121,3.616758346557617,0.8788919423236052,1.1289224654908026
1,q,122,3.7656683921813965,0.8788919423236052,1.1289224654908026
1,q,123,3.9707891941070557,0.8788919423236052,1.1289224654908026
1,q,124,4.045029640197754,0.8788919423236052,1.1289224654908026
1,q,125,4.289618492126465,0.8788919423236052,1.1289224654908026
1,q,126,4.916121482849121,0.8788919423236052,1.1289224654908026
1,q,127,7.077225685119629,0.8788919423236052,1.1289224654908026
1,k,0,0.0006298576481640339,0.8788919423236052,1.1289224654908026
1,k,1,0.0009133000858128071,0.8788919423236052,1.1289224654908026
1,k,2,0.001308864913880825,0.8788919423236052,1.1289224654908026
1,k,3,0.0019515609601512551,0.8788919423236052,1.1289224654908026
1,k,4,0.002496279077604413,0.8788919423236052,1.1289224654908026
1,k,5,0.002804005518555641,0.8788919423236052,1.1289224654908026
1,k,6,0.0033217996824532747,0.8788919423236052,1.1289224654908026
1,k,7,0.0034829925280064344,0.8788919423236052,1.1289224654908026
1,k,8,0.003887202823534608,0.8788919423236052,1.1289224654908026
1,k,9,0.004062974359840155,0.8788919423236052,1.1289224654908026
1,k,10,0.00438257260248065,0.8788919423236052,1.1289224654908026
1,k,11,0.00466690119355917,0.8788919423236052,1.1289224654908026
1,k,12,0.005195245612412691,0.8788919423236052,1.1289224654908026
1,k,13,0.005436740815639496,0.8788919423236052,1.1289224654908026
1,k,14,0.005852704867720604,0.8788919423236052,1.1289224654908026
1,k,15,0.006097268313169479,0.8788919423236052,1.1289224654908026
1,k,16,0.006905686110258102,0.8788919423236052,1.1289224654908026
1,k,17,0.008010989055037498,0.8788919423236052,1.1289224654908026
1,k,18,0.00830331351608038,0.8788919423236052,1.1289224654908026
1,k,19,0.01007007621228695,0.8788919423236052,1.1289224654908026
1,k,20,0.010626956820487976,0.8788919423236052,1.1289224654908026
1,k,21,0.011088788509368896,0.8788919423236052,1.1289224654908026
1,k,22,0.011325918138027191,0.8788919423236052,1.1289224654908026
1,k,23,0.012065039947628975,0.8788919423236052,1.1289224654908026
1,k,24,0.013523036614060402,0.8788919423236052,1.1289224654908026
1,k,25,0.015785204246640205,0.8788919423236052,1.1289224654908026
1,k,26,0.01788758672773838,0.8788919423236052,1.1289224654908026
1,k,27,0.020857127383351326,0.8788919423236052,1.1289224654908026
1,k,28,0.021439695730805397,0.8788919423236052,1.1289224654908026
1,k,29,0.026005547493696213,0.8788919423236052,1.1289224654908026
