case,head,variant,requested_density,actual_density,router_topk,exact_topk_recall,exact_attention_mass_captured
f81_l0_t1000,2,qk_lowpass,0.25,0.2500305473804474,64,0.0701904296875,0.0037128878757357597
f81_l0_t1000,2,qk_lowpass,0.25,0.2500305473804474,128,0.0921630859375,0.007149355486035347
f81_l0_t1000,2,qk_lowpass,0.25,0.2500305473804474,256,0.1177978515625,0.01367696188390255
f81_l0_t1000,3,q_lowpass,0.015625,0.015720391646027565,64,0.77294921875,0.005024057812988758
f81_l0_t1000,3,q_lowpass,0.015625,0.015720391646027565,128,0.7933349609375,0.009318174794316292
f81_l0_t1000,3,q_lowpass,0.015625,0.015720391646027565,256,0.8061676025390625,0.01721092499792576
f81_l0_t1000,3,k_lowpass,0.015625,0.015720391646027565,64,0.01715087890625,0.0023048603907227516
f81_l0_t1000,3,k_lowpass,0.015625,0.015720391646027565,128,0.027557373046875,0.004601041786372662
f81_l0_t1000,3,k_lowpass,0.015625,0.015720391646027565,256,0.0438690185546875,0.009157154709100723
f81_l0_t1000,3,qk_lowpass,0.015625,0.015720391646027565,64,0.0172119140625,0.002297157421708107
f81_l0_t1000,3,qk_lowpass,0.015625,0.015720391646027565,128,0.02740478515625,0.0045800525695085526
f81_l0_t1000,3,qk_lowpass,0.015625,0.015720391646027565,256,0.043426513671875,0.009117789566516876
f81_l0_t1000,3,q_lowpass,0.0625,0.06266789138317108,64,0.83856201171875,0.005078707356005907
f81_l0_t1000,3,q_lowpass,0.0625,0.06266789138317108,128,0.850006103515625,0.009405720047652721
f81_l0_t1000,3,q_lowpass,0.0625,0.06266789138317108,256,0.85870361328125,0.017353296279907227
f81_l0_t1000,3,k_lowpass,0.0625,0.06266789138317108,64,0.04168701171875,0.0026608079206198454
f81_l0_t1000,3,k_lowpass,0.0625,0.06266789138317108,128,0.055572509765625,0.005189673509448767
f81_l0_t1000,3,k_lowpass,0.0625,0.06266789138317108,256,0.0746307373046875,0.010122984647750854
f81_l0_t1000,3,qk_lowpass,0.0625,0.06266789138317108,64,0.0413818359375,0.0026567287277430296
f81_l0_t1000,3,qk_lowpass,0.0625,0.06266789138317108,128,0.05621337890625,0.005180029198527336
f81_l0_t1000,3,qk_lowpass,0.0625,0.06266789138317108,256,0.0741424560546875,0.010099273175001144
f81_l0_t1000,3,q_lowpass,0.125,0.12512211501598358,64,0.8590087890625,0.005096684210002422
f81_l0_t1000,3,q_lowpass,0.125,0.12512211501598358,128,0.86602783203125,0.009434874169528484
f81_l0_t1000,3,q_lowpass,0.125,0.12512211501598358,256,0.8728179931640625,0.017398012802004814
f81_l0_t1000,3,k_lowpass,0.125,0.12512211501598358,64,0.0562744140625,0.0028654132038354874
f81_l0_t1000,3,k_lowpass,0.125,0.12512211501598358,128,0.074462890625,0.005599426105618477
f81_l0_t1000,3,k_lowpass,0.125,0.12512211501598358,256,0.1035003662109375,0.010895187966525555
f81_l0_t1000,3,qk_lowpass,0.125,0.12512211501598358,64,0.0570068359375,0.0028663729317486286
f81_l0_t1000,3,qk_lowpass,0.125,0.12512211501598358,128,0.07415771484375,0.0055843498557806015
f81_l0_t1000,3,qk_lowpass,0.125,0.12512211501598358,256,0.102630615234375,0.010868880897760391
f81_l0_t1000,3,q_lowpass,0.25,0.2500305473804474,64,0.8795166015625,0.005109158344566822
f81_l0_t1000,3,q_lowpass,0.25,0.2500305473804474,128,0.886138916015625,0.009456658735871315
f81_l0_t1000,3,q_lowpass,0.25,0.2500305473804474,256,0.8931884765625,0.017437415197491646
f81_l0_t1000,3,k_lowpass,0.25,0.2500305473804474,64,0.126953125,0.003353440435603261
f81_l0_t1000,3,k_lowpass,0.25,0.2500305473804474,128,0.145263671875,0.006393336690962315
f81_l0_t1000,3,k_lowpass,0.25,0.2500305473804474,256,0.1720123291015625,0.0122053362429142
f81_l0_t1000,3,qk_lowpass,0.25,0.2500305473804474,64,0.1236572265625,0.0033423900604248047
f81_l0_t1000,3,qk_lowpass,0.25,0.2500305473804474,128,0.14324951171875,0.006375979632139206
f81_l0_t1000,3,qk_lowpass,0.25,0.2500305473804474,256,0.1698150634765625,0.012172173708677292
f81_l0_t1000,4,q_lowpass,0.015625,0.015720391646027565,64,0.719482421875,0.8384013175964355
f81_l0_t1000,4,q_lowpass,0.015625,0.015720391646027565,128,0.703216552734375,0.8996835350990295
f81_l0_t1000,4,q_lowpass,0.015625,0.015720391646027565,256,0.721343994140625,0.9413560628890991
f81_l0_t1000,4,k_lowpass,0.015625,0.015720391646027565,64,0.69781494140625,0.8332536220550537
f81_l0_t1000,4,k_lowpass,0.015625,0.015720391646027565,128,0.6768798828125,0.8925145864486694
f81_l0_t1000,4,k_lowpass,0.015625,0.015720391646027565,256,0.6966552734375,0.9369930028915405
f81_l0_t1000,4,qk_lowpass,0.015625,0.015720391646027565,64,0.75958251953125,0.8536801934242249
f81_l0_t1000,4,qk_lowpass,0.015625,0.015720391646027565,128,0.71356201171875,0.9066203832626343
f81_l0_t1000,4,qk_lowpass,0.015625,0.015720391646027565,256,0.727264404296875,0.9460877180099487
f81_l0_t1000,4,q_lowpass,0.0625,0.06266789138317108,64,0.87115478515625,0.8736840486526489
f81_l0_t1000,4,q_lowpass,0.0625,0.06266789138317108,128,0.862548828125,0.9252830743789673
f81_l0_t1000,4,q_lowpass,0.0625,0.06266789138317108,256,0.8691864013671875,0.9611941576004028
f81_l0_t1000,4,k_lowpass,0.0625,0.06266789138317108,64,0.87188720703125,0.8712345361709595
f81_l0_t1000,4,k_lowpass,0.0625,0.06266789138317108,128,0.87158203125,0.924282431602478
f81_l0_t1000,4,k_lowpass,0.0625,0.06266789138317108,256,0.87786865234375,0.9614776968955994
f81_l0_t1000,4,qk_lowpass,0.0625,0.06266789138317108,64,0.83746337890625,0.868080735206604
f81_l0_t1000,4,qk_lowpass,0.0625,0.06266789138317108,128,0.83154296875,0.9215920567512512
f81_l0_t1000,4,qk_lowpass,0.0625,0.06266789138317108,256,0.8377838134765625,0.9587442278862
f81_l0_t1000,4,q_lowpass,0.125,0.12512211501598358,64,0.89178466796875,0.8781912326812744
f81_l0_t1000,4,q_lowpass,0.125,0.12512211501598358,128,0.88409423828125,0.9288660287857056
f81_l0_t1000,4,q_lowpass,0.125,0.12512211501598358,256,0.887115478515625,0.9633144736289978
f81_l0_t1000,4,k_lowpass,0.125,0.12512211501598358,64,0.8876953125,0.8756945729255676
f81_l0_t1000,4,k_lowpass,0.125,0.12512211501598358,128,0.887359619140625,0.9283770322799683
f81_l0_t1000,4,k_lowpass,0.125,0.12512211501598358,256,0.8944854736328125,0.9633696675300598
f81_l0_t1000,4,qk_lowpass,0.125,0.12512211501598358,64,0.85638427734375,0.8728736639022827
f81_l0_t1000,4,qk_lowpass,0.125,0.12512211501598358,128,0.85113525390625,0.9252403378486633
f81_l0_t1000,4,qk_lowpass,0.125,0.12512211501598358,256,0.857208251953125,0.961081862449646
f81_l0_t1000,4,q_lowpass,0.25,0.2500305473804474,64,0.9154052734375,0.8815422058105469
f81_l0_t1000,4,q_lowpass,0.25,0.2500305473804474,128,0.9085693359375,0.9312528371810913
f81_l0_t1000,4,q_lowpass,0.25,0.2500305473804474,256,0.9091796875,0.9648313522338867
f81_l0_t1000,4,k_lowpass,0.25,0.2500305473804474,64,0.908935546875,0.8807789087295532
f81_l0_t1000,4,k_lowpass,0.25,0.2500305473804474,128,0.911834716796875,0.9312009215354919
f81_l0_t1000,4,k_lowpass,0.25,0.2500305473804474,256,0.91558837890625,0.9650695323944092
f81_l0_t1000,4,qk_lowpass,0.25,0.2500305473804474,64,0.87109375,0.8765438795089722
f81_l0_t1000,4,qk_lowpass,0.25,0.2500305473804474,128,0.8704833984375,0.9282997250556946
f81_l0_t1000,4,qk_lowpass,0.25,0.2500305473804474,256,0.874420166015625,0.9629734754562378
f81_l0_t1000,5,q_lowpass,0.015625,0.015720391646027565,64,0.7652587890625,0.6444520354270935
f81_l0_t1000,5,q_lowpass,0.015625,0.015720391646027565,128,0.77569580078125,0.7795554995536804
f81_l0_t1000,5,q_lowpass,0.015625,0.015720391646027565,256,0.7901458740234375,0.8796024322509766
f81_l0_t1000,5,k_lowpass,0.015625,0.015720391646027565,64,0.74334716796875,0.6388408541679382
f81_l0_t1000,5,k_lowpass,0.015625,0.015720391646027565,128,0.764312744140625,0.7906379699707031
f81_l0_t1000,5,k_lowpass,0.015625,0.015720391646027565,256,0.7803497314453125,0.88758385181427
f81_l0_t1000,5,qk_lowpass,0.015625,0.015720391646027565,64,0.8079833984375,0.6745734214782715
f81_l0_t1000,5,qk_lowpass,0.015625,0.015720391646027565,128,0.807830810546875,0.8105524778366089
f81_l0_t1000,5,qk_lowpass,0.015625,0.015720391646027565,256,0.81427001953125,0.8965892791748047
f81_l0_t1000,5,q_lowpass,0.0625,0.06266789138317108,64,0.87286376953125,0.6993672847747803
f81_l0_t1000,5,q_lowpass,0.0625,0.06266789138317108,128,0.876678466796875,0.8257006406784058
f81_l0_t1000,5,q_lowpass,0.0625,0.06266789138317108,256,0.87506103515625,0.9052318334579468
f81_l0_t1000,5,k_lowpass,0.0625,0.06266789138317108,64,0.8648681640625,0.6942265629768372
f81_l0_t1000,5,k_lowpass,0.0625,0.06266789138317108,128,0.88421630859375,0.827247142791748
f81_l0_t1000,5,k_lowpass,0.0625,0.06266789138317108,256,0.8857421875,0.9060235619544983
f81_l0_t1000,5,qk_lowpass,0.0625,0.06266789138317108,64,0.83843994140625,0.6862975358963013
f81_l0_t1000,5,qk_lowpass,0.0625,0.06266789138317108,128,0.8458251953125,0.818805456161499
f81_l0_t1000,5,qk_lowpass,0.0625,0.06266789138317108,256,0.846343994140625,0.9007444381713867
f81_l0_t1000,5,q_lowpass,0.125,0.12512211501598358,64,0.88818359375,0.7046549320220947
f81_l0_t1000,5,q_lowpass,0.125,0.12512211501598358,128,0.8948974609375,0.8307053446769714
f81_l0_t1000,5,q_lowpass,0.125,0.12512211501598358,256,0.890106201171875,0.9079824686050415
f81_l0_t1000,5,k_lowpass,0.125,0.12512211501598358,64,0.8743896484375,0.698401153087616
f81_l0_t1000,5,k_lowpass,0.125,0.12512211501598358,128,0.896331787109375,0.8296483755111694
f81_l0_t1000,5,k_lowpass,0.125,0.12512211501598358,256,0.8990325927734375,0.9083033800125122
f81_l0_t1000,5,qk_lowpass,0.125,0.12512211501598358,64,0.8494873046875,0.6922644376754761
f81_l0_t1000,5,qk_lowpass,0.125,0.12512211501598358,128,0.8607177734375,0.8235862255096436
f81_l0_t1000,5,qk_lowpass,0.125,0.12512211501598358,256,0.860198974609375,0.9033786058425903
f81_l0_t1000,5,q_lowpass,0.25,0.2500305473804474,64,0.90765380859375,0.7101213932037354
f81_l0_t1000,5,q_lowpass,0.25,0.2500305473804474,128,0.91412353515625,0.8341919779777527
f81_l0_t1000,5,q_lowpass,0.25,0.2500305473804474,256,0.9112701416015625,0.9105213284492493
f81_l0_t1000,5,k_lowpass,0.25,0.2500305473804474,64,0.89678955078125,0.707568883895874
f81_l0_t1000,5,k_lowpass,0.25,0.2500305473804474,128,0.914520263671875,0.8339369893074036
f81_l0_t1000,5,k_lowpass,0.25,0.2500305473804474,256,0.91815185546875,0.9109873175621033
f81_l0_t1000,5,qk_lowpass,0.25,0.2500305473804474,64,0.8572998046875,0.6977667212486267
f81_l0_t1000,5,qk_lowpass,0.25,0.2500305473804474,128,0.87451171875,0.8277605772018433
f81_l0_t1000,5,qk_lowpass,0.25,0.2500305473804474,256,0.8764190673828125,0.9066891670227051
f81_l0_t1000,6,q_lowpass,0.015625,0.015720391646027565,64,0.4903564453125,0.12783658504486084
f81_l0_t1000,6,q_lowpass,0.015625,0.015720391646027565,128,0.57025146484375,0.21896347403526306
f81_l0_t1000,6,q_lowpass,0.015625,0.015720391646027565,256,0.6492767333984375,0.35434311628341675
f81_l0_t1000,6,k_lowpass,0.015625,0.015720391646027565,64,0.465576171875,0.12172456085681915
f81_l0_t1000,6,k_lowpass,0.015625,0.015720391646027565,128,0.549835205078125,0.20820750296115875
f81_l0_t1000,6,k_lowpass,0.015625,0.015720391646027565,256,0.6311798095703125,0.33770298957824707
f81_l0_t1000,6,qk_lowpass,0.015625,0.015720391646027565,64,0.5418701171875,0.13810288906097412
f81_l0_t1000,6,qk_lowpass,0.015625,0.015720391646027565,128,0.63983154296875,0.23536908626556396
f81_l0_t1000,6,qk_lowpass,0.015625,0.015720391646027565,256,0.717987060546875,0.37688133120536804
f81_l0_t1000,6,q_lowpass,0.0625,0.06266789138317108,64,0.6925048828125,0.154983252286911
f81_l0_t1000,6,q_lowpass,0.0625,0.06266789138317108,128,0.7529296875,0.2565181255340576
f81_l0_t1000,6,q_lowpass,0.0625,0.06266789138317108,256,0.7993927001953125,0.39899200201034546
f81_l0_t1000,6,k_lowpass,0.0625,0.06266789138317108,64,0.6661376953125,0.15231633186340332
f81_l0_t1000,6,k_lowpass,0.0625,0.06266789138317108,128,0.740478515625,0.25457876920700073
f81_l0_t1000,6,k_lowpass,0.0625,0.06266789138317108,256,0.7971954345703125,0.39995455741882324
f81_l0_t1000,6,qk_lowpass,0.0625,0.06266789138317108,64,0.6343994140625,0.14955675601959229
f81_l0_t1000,6,qk_lowpass,0.0625,0.06266789138317108,128,0.717529296875,0.2506239116191864
f81_l0_t1000,6,qk_lowpass,0.0625,0.06266789138317108,256,0.7706756591796875,0.39309176802635193
f81_l0_t1000,6,q_lowpass,0.125,0.12512211501598358,64,0.70086669921875,0.15602383017539978
f81_l0_t1000,6,q_lowpass,0.125,0.12512211501598358,128,0.76483154296875,0.25936153531074524
f81_l0_t1000,6,q_lowpass,0.125,0.12512211501598358,256,0.8181915283203125,0.40536224842071533
f81_l0_t1000,6,k_lowpass,0.125,0.12512211501598358,64,0.67962646484375,0.15333452820777893
f81_l0_t1000,6,k_lowpass,0.125,0.12512211501598358,128,0.751800537109375,0.2560907304286957
f81_l0_t1000,6,k_lowpass,0.125,0.12512211501598358,256,0.807586669921875,0.4021187424659729
f81_l0_t1000,6,qk_lowpass,0.125,0.12512211501598358,64,0.63873291015625,0.14935792982578278
f81_l0_t1000,6,qk_lowpass,0.125,0.12512211501598358,128,0.72113037109375,0.25115182995796204
f81_l0_t1000,6,qk_lowpass,0.125,0.12512211501598358,256,0.7786102294921875,0.39518606662750244
f81_l0_t1000,6,q_lowpass,0.25,0.2500305473804474,64,0.74749755859375,0.16037358343601227
f81_l0_t1000,6,q_lowpass,0.25,0.2500305473804474,128,0.800537109375,0.26497215032577515
f81_l0_t1000,6,q_lowpass,0.25,0.2500305473804474,256,0.8461151123046875,0.4118632674217224
f81_l0_t1000,6,k_lowpass,0.25,0.2500305473804474,64,0.71734619140625,0.15762656927108765
f81_l0_t1000,6,k_lowpass,0.25,0.2500305473804474,128,0.787109375,0.2626837491989136
f81_l0_t1000,6,k_lowpass,0.25,0.2500305473804474,256,0.8359832763671875,0.4096834659576416
f81_l0_t1000,6,qk_lowpass,0.25,0.2500305473804474,64,0.66650390625,0.15346218645572662
f81_l0_t1000,6,qk_lowpass,0.25,0.2500305473804474,128,0.744720458984375,0.2568829655647278
f81_l0_t1000,6,qk_lowpass,0.25,0.2500305473804474,256,0.7979278564453125,0.4017564058303833
f81_l0_t1000,7,q_lowpass,0.015625,0.015720391646027565,64,0.7789306640625,0.22376534342765808
f81_l0_t1000,7,q_lowpass,0.015625,0.015720391646027565,128,0.816162109375,0.34272974729537964
f81_l0_t1000,7,q_lowpass,0.015625,0.015720391646027565,256,0.8146820068359375,0.47857576608657837
f81_l0_t1000,7,k_lowpass,0.015625,0.015720391646027565,64,0.682861328125,0.20295098423957825
f81_l0_t1000,7,k_lowpass,0.015625,0.015720391646027565,128,0.73333740234375,0.319804310798645
f81_l0_t1000,7,k_lowpass,0.015625,0.015720391646027565,256,0.7598114013671875,0.4589413106441498
f81_l0_t1000,7,qk_lowpass,0.015625,0.015720391646027565,64,0.71466064453125,0.20894908905029297
f81_l0_t1000,7,qk_lowpass,0.015625,0.015720391646027565,128,0.741943359375,0.32164204120635986
f81_l0_t1000,7,qk_lowpass,0.015625,0.015720391646027565,256,0.750823974609375,0.45723238587379456
f81_l0_t1000,7,q_lowpass,0.0625,0.06266789138317108,64,0.8585205078125,0.2325514256954193
f81_l0_t1000,7,q_lowpass,0.0625,0.06266789138317108,128,0.8902587890625,0.3564761281013489
f81_l0_t1000,7,q_lowpass,0.0625,0.06266789138317108,256,0.896484375,0.4958016574382782
f81_l0_t1000,7,k_lowpass,0.0625,0.06266789138317108,64,0.76177978515625,0.21732664108276367
f81_l0_t1000,7,k_lowpass,0.0625,0.06266789138317108,128,0.814666748046875,0.3415703773498535
f81_l0_t1000,7,k_lowpass,0.0625,0.06266789138317108,256,0.845367431640625,0.4846527874469757
f81_l0_t1000,7,qk_lowpass,0.0625,0.06266789138317108,64,0.73712158203125,0.21504876017570496
f81_l0_t1000,7,qk_lowpass,0.0625,0.06266789138317108,128,0.793548583984375,0.3384746313095093
f81_l0_t1000,7,qk_lowpass,0.0625,0.06266789138317108,256,0.8192291259765625,0.4797704815864563
f81_l0_t1000,7,q_lowpass,0.125,0.12512211501598358,64,0.87542724609375,0.23438142240047455
f81_l0_t1000,7,q_lowpass,0.125,0.12512211501598358,128,0.904052734375,0.35850462317466736
f81_l0_t1000,7,q_lowpass,0.125,0.12512211501598358,256,0.911773681640625,0.4989418089389801
f81_l0_t1000,7,k_lowpass,0.125,0.12512211501598358,64,0.77740478515625,0.221122145652771
f81_l0_t1000,7,k_lowpass,0.125,0.12512211501598358,128,0.8280029296875,0.3457431197166443
f81_l0_t1000,7,k_lowpass,0.125,0.12512211501598358,256,0.8587493896484375,0.48919928073883057
f81_l0_t1000,7,qk_lowpass,0.125,0.12512211501598358,64,0.7520751953125,0.2182934582233429
f81_l0_t1000,7,qk_lowpass,0.125,0.12512211501598358,128,0.8072509765625,0.34258878231048584
f81_l0_t1000,7,qk_lowpass,0.125,0.12512211501598358,256,0.8348236083984375,0.48525142669677734
f81_l0_t1000,7,q_lowpass,0.25,0.2500305473804474,64,0.89324951171875,0.2357829511165619
f81_l0_t1000,7,q_lowpass,0.25,0.2500305473804474,128,0.91888427734375,0.36025989055633545
f81_l0_t1000,7,q_lowpass,0.25,0.2500305473804474,256,0.9279937744140625,0.5012614727020264
f81_l0_t1000,7,k_lowpass,0.25,0.2500305473804474,64,0.82244873046875,0.22907987236976624
f81_l0_t1000,7,k_lowpass,0.25,0.2500305473804474,128,0.86376953125,0.35377511382102966
f81_l0_t1000,7,k_lowpass,0.25,0.2500305473804474,256,0.8848419189453125,0.4958266019821167
f81_l0_t1000,7,qk_lowpass,0.25,0.2500305473804474,64,0.79534912109375,0.2266596555709839
f81_l0_t1000,7,qk_lowpass,0.25,0.2500305473804474,128,0.84503173828125,0.35145509243011475
f81_l0_t1000,7,qk_lowpass,0.25,0.2500305473804474,256,0.8659515380859375,0.4929780960083008
f81_l0_t1000,8,q_lowpass,0.015625,0.015720391646027565,64,0.79425048828125,0.004743007477372885
f81_l0_t1000,8,q_lowpass,0.015625,0.015720391646027565,128,0.802520751953125,0.008830703794956207
f81_l0_t1000,8,q_lowpass,0.015625,0.015720391646027565,256,0.811614990234375,0.016379045322537422
f81_l0_t1000,8,k_lowpass,0.015625,0.015720391646027565,64,0.03741455078125,0.002575673395767808
f81_l0_t1000,8,k_lowpass,0.015625,0.015720391646027565,128,0.0557861328125,0.005087898578494787
f81_l0_t1000,8,k_lowpass,0.015625,0.015720391646027565,256,0.0814666748046875,0.009992690756917
f81_l0_t1000,8,qk_lowpass,0.015625,0.015720391646027565,64,0.034912109375,0.002561691915616393
f81_l0_t1000,8,qk_lowpass,0.015625,0.015720391646027565,128,0.0533447265625,0.005057426169514656
f81_l0_t1000,8,qk_lowpass,0.015625,0.015720391646027565,256,0.078521728515625,0.009953743778169155
f81_l0_t1000,8,q_lowpass,0.0625,0.06266789138317108,64,0.82952880859375,0.004776099696755409
f81_l0_t1000,8,q_lowpass,0.0625,0.06266789138317108,128,0.837249755859375,0.008888093754649162
f81_l0_t1000,8,q_lowpass,0.0625,0.06266789138317108,256,0.8461761474609375,0.01647840067744255
f81_l0_t1000,8,k_lowpass,0.0625,0.06266789138317108,64,0.0535888671875,0.0027909018099308014
f81_l0_t1000,8,k_lowpass,0.0625,0.06266789138317108,128,0.0775146484375,0.005453233607113361
f81_l0_t1000,8,k_lowpass,0.0625,0.06266789138317108,256,0.1053314208984375,0.010615577921271324
f81_l0_t1000,8,qk_lowpass,0.0625,0.06266789138317108,64,0.05426025390625,0.0027771685272455215
f81_l0_t1000,8,qk_lowpass,0.0625,0.06266789138317108,128,0.0762939453125,0.005435897037386894
f81_l0_t1000,8,qk_lowpass,0.0625,0.06266789138317108,256,0.1026458740234375,0.010573172941803932
f81_l0_t1000,8,q_lowpass,0.125,0.12512211501598358,64,0.84600830078125,0.004789809230715036
f81_l0_t1000,8,q_lowpass,0.125,0.12512211501598358,128,0.854248046875,0.008911661803722382
f81_l0_t1000,8,q_lowpass,0.125,0.12512211501598358,256,0.8609161376953125,0.016518831253051758
f81_l0_t1000,8,k_lowpass,0.125,0.12512211501598358,64,0.074462890625,0.0029725427739322186
f81_l0_t1000,8,k_lowpass,0.125,0.12512211501598358,128,0.100006103515625,0.005779576487839222
f81_l0_t1000,8,k_lowpass,0.125,0.12512211501598358,256,0.13299560546875,0.011197172105312347
f81_l0_t1000,8,qk_lowpass,0.125,0.12512211501598358,64,0.07427978515625,0.0029627513140439987
f81_l0_t1000,8,qk_lowpass,0.125,0.12512211501598358,128,0.09857177734375,0.005756992846727371
f81_l0_t1000,8,qk_lowpass,0.125,0.12512211501598358,256,0.131134033203125,0.011157331056892872
f81_l0_t1000,8,q_lowpass,0.25,0.2500305473804474,64,0.86419677734375,0.0047996449284255505
f81_l0_t1000,8,q_lowpass,0.25,0.2500305473804474,128,0.871673583984375,0.00892992690205574
f81_l0_t1000,8,q_lowpass,0.25,0.2500305473804474,256,0.87738037109375,0.016550324857234955
f81_l0_t1000,8,k_lowpass,0.25,0.2500305473804474,64,0.12677001953125,0.0033024235162883997
f81_l0_t1000,8,k_lowpass,0.25,0.2500305473804474,128,0.15423583984375,0.006354490295052528
f81_l0_t1000,8,k_lowpass,0.25,0.2500305473804474,256,0.1909942626953125,0.012186883017420769
f81_l0_t1000,8,qk_lowpass,0.25,0.2500305473804474,64,0.125244140625,0.0032946299761533737
f81_l0_t1000,8,qk_lowpass,0.25,0.2500305473804474,128,0.15325927734375,0.0063381618820130825
f81_l0_t1000,8,qk_lowpass,0.25,0.2500305473804474,256,0.18841552734375,0.012142837978899479
f81_l0_t1000,9,q_lowpass,0.015625,0.015720391646027565,64,0.73150634765625,0.010692212730646133
f81_l0_t1000,9,q_lowpass,0.015625,0.015720391646027565,128,0.753936767578125,0.018845774233341217
f81_l0_t1000,9,q_lowpass,0.015625,0.015720391646027565,256,0.7683258056640625,0.032961271703243256
f81_l0_t1000,9,k_lowpass,0.015625,0.015720391646027565,64,0.03387451171875,0.004332760348916054
f81_l0_t1000,9,k_lowpass,0.015625,0.015720391646027565,128,0.055511474609375,0.008441709913313389
f81_l0_t1000,9,k_lowpass,0.015625,0.015720391646027565,256,0.088104248046875,0.016444170847535133
f81_l0_t1000,9,qk_lowpass,0.015625,0.015720391646027565,64,0.03094482421875,0.004260067827999592
f81_l0_t1000,9,qk_lowpass,0.015625,0.015720391646027565,128,0.050994873046875,0.008299523964524269
f81_l0_t1000,9,qk_lowpass,0.015625,0.015720391646027565,256,0.08203125,0.01619046926498413
f81_l0_t1000,9,q_lowpass,0.0625,0.06266789138317108,64,0.83203125,0.011037073098123074
f81_l0_t1000,9,q_lowpass,0.0625,0.06266789138317108,128,0.845550537109375,0.01937883533537388
f81_l0_t1000,9,q_lowpass,0.0625,0.06266789138317108,256,0.853179931640625,0.03376222401857376
f81_l0_t1000,9,k_lowpass,0.0625,0.06266789138317108,64,0.04925537109375,0.00477764755487442
f81_l0_t1000,9,k_lowpass,0.0625,0.06266789138317108,128,0.07330322265625,0.009218035265803337
f81_l0_t1000,9,k_lowpass,0.0625,0.06266789138317108,256,0.1056671142578125,0.017680158838629723
f81_l0_t1000,9,qk_lowpass,0.0625,0.06266789138317108,64,0.045654296875,0.004695060662925243
f81_l0_t1000,9,qk_lowpass,0.0625,0.06266789138317108,128,0.069915771484375,0.009078752249479294
f81_l0_t1000,9,qk_lowpass,0.0625,0.06266789138317108,256,0.10186767578125,0.017442217096686363
f81_l0_t1000,9,q_lowpass,0.125,0.12512211501598358,64,0.8533935546875,0.011096684262156487
f81_l0_t1000,9,q_lowpass,0.125,0.12512211501598358,128,0.862396240234375,0.019468102604150772
f81_l0_t1000,9,q_lowpass,0.125,0.12512211501598358,256,0.8712310791015625,0.033919885754585266
f81_l0_t1000,9,k_lowpass,0.125,0.12512211501598358,64,0.0777587890625,0.005351956933736801
f81_l0_t1000,9,k_lowpass,0.125,0.12512211501598358,128,0.10498046875,0.010133400559425354
f81_l0_t1000,9,k_lowpass,0.125,0.12512211501598358,256,0.1428070068359375,0.01914433389902115
f81_l0_t1000,9,qk_lowpass,0.125,0.12512211501598358,64,0.073974609375,0.0052759479731321335
f81_l0_t1000,9,qk_lowpass,0.125,0.12512211501598358,128,0.09967041015625,0.0100032277405262
f81_l0_t1000,9,qk_lowpass,0.125,0.12512211501598358,256,0.1378631591796875,0.01891614869236946
f81_l0_t1000,9,q_lowpass,0.25,0.2500305473804474,64,0.87847900390625,0.011149362660944462
f81_l0_t1000,9,q_lowpass,0.25,0.2500305473804474,128,0.886688232421875,0.019560489803552628
f81_l0_t1000,9,q_lowpass,0.25,0.2500305473804474,256,0.893524169921875,0.034064579755067825
f81_l0_t1000,9,k_lowpass,0.25,0.2500305473804474,64,0.1396484375,0.006342344917356968
f81_l0_t1000,9,k_lowpass,0.25,0.2500305473804474,128,0.17083740234375,0.011755558662116528
f81_l0_t1000,9,k_lowpass,0.25,0.2500305473804474,256,0.21063232421875,0.021696139127016068
f81_l0_t1000,9,qk_lowpass,0.25,0.2500305473804474,64,0.13702392578125,0.006308693438768387
f81_l0_t1000,9,qk_lowpass,0.25,0.2500305473804474,128,0.1693115234375,0.01169905997812748
f81_l0_t1000,9,qk_lowpass,0.25,0.2500305473804474,256,0.2083587646484375,0.021598156541585922
f81_l0_t1000,10,q_lowpass,0.015625,0.015720391646027565,64,0.69061279296875,0.03763413801789284
f81_l0_t1000,10,q_lowpass,0.015625,0.015720391646027565,128,0.72198486328125,0.06527866423130035
f81_l0_t1000,10,q_lowpass,0.015625,0.015720391646027565,256,0.7589263916015625,0.11146408319473267
f81_l0_t1000,10,k_lowpass,0.015625,0.015720391646027565,64,0.01715087890625,0.009614679031074047
f81_l0_t1000,10,k_lowpass,0.015625,0.015720391646027565,128,0.026123046875,0.01862509921193123
f81_l0_t1000,10,k_lowpass,0.015625,0.015720391646027565,256,0.0451202392578125,0.03572014346718788
f81_l0_t1000,10,qk_lowpass,0.015625,0.015720391646027565,64,0.01312255859375,0.009246325120329857
f81_l0_t1000,10,qk_lowpass,0.015625,0.015720391646027565,128,0.021636962890625,0.017850827425718307
f81_l0_t1000,10,qk_lowpass,0.015625,0.015720391646027565,256,0.03753662109375,0.03425873443484306
f81_l0_t1000,10,q_lowpass,0.0625,0.06266789138317108,64,0.77166748046875,0.03854283317923546
f81_l0_t1000,10,q_lowpass,0.0625,0.06266789138317108,128,0.79498291015625,0.06663431972265244
f81_l0_t1000,10,q_lowpass,0.0625,0.06266789138317108,256,0.8277435302734375,0.11362992972135544
f81_l0_t1000,10,k_lowpass,0.0625,0.06266789138317108,64,0.04376220703125,0.013670247048139572
