case,head,variant,requested_density,actual_density,q_retained_energy,k_retained_energy,q_relative_l2,k_relative_l2,centered_score_relative_l2,attention_relative_fro,attention_kl_exact_to_approx,output_relative_l2,output_cosine
f17_l0_t1000,10,qk_lowpass,0.0625,0.06320512294769287,0.8407102823257446,0.44393810629844666,0.2397913932800293,0.3448471426963806,0.5828640460968018,0.725101888179779,0.35882169008255005,0.9198919534683228,0.5922368764877319
f17_l0_t1000,10,q_lowpass,0.125,0.1249999925494194,0.8485565185546875,0.47706669569015503,0.23334383964538574,0.0,0.1395334005355835,0.14777179062366486,0.015276120975613594,0.23438045382499695,0.9721451997756958
f17_l0_t1000,10,k_lowpass,0.125,0.1249999925494194,0.8485565185546875,0.47706669569015503,0.0,0.334416925907135,0.569444477558136,0.7158264517784119,0.34368079900741577,0.8569275140762329,0.636649489402771
f17_l0_t1000,10,qk_lowpass,0.125,0.1249999925494194,0.8485565185546875,0.47706669569015503,0.23334383964538574,0.334416925907135,0.5757383704185486,0.7180521488189697,0.34860649704933167,0.8650978803634644,0.6297096610069275
f17_l0_t1000,10,q_lowpass,0.25,0.2503845989704132,0.8623117804527283,0.5423343777656555,0.22322192788124084,0.0,0.13775169849395752,0.14501455426216125,0.014889349229633808,0.23280112445354462,0.9725254774093628
f17_l0_t1000,10,k_lowpass,0.25,0.2503845989704132,0.8623117804527283,0.5423343777656555,0.0,0.3128522038459778,0.5540174841880798,0.7037850022315979,0.32646793127059937,0.7507624626159668,0.711370050907135
f17_l0_t1000,10,qk_lowpass,0.25,0.2503845989704132,0.8623117804527283,0.5423343777656555,0.22322192788124084,0.3128522038459778,0.5617996454238892,0.707075297832489,0.33262211084365845,0.7683072686195374,0.6974315047264099
f17_l0_t1000,11,q_lowpass,0.015625,0.016025640070438385,0.5762574076652527,0.676252007484436,0.577256441116333,0.0,0.7204238772392273,0.924827516078949,1.6283682584762573,0.7641493082046509,0.648026704788208
f17_l0_t1000,11,k_lowpass,0.015625,0.016025640070438385,0.5762574076652527,0.676252007484436,0.0,0.5169399380683899,0.7395351529121399,0.8848026990890503,1.3513405323028564,0.7242509126663208,0.6902927160263062
f17_l0_t1000,11,qk_lowpass,0.015625,0.016025640070438385,0.5762574076652527,0.676252007484436,0.577256441116333,0.5169399380683899,0.7607747912406921,0.8736907839775085,1.2967852354049683,0.7189610600471497,0.6962489485740662
f17_l0_t1000,11,q_lowpass,0.0625,0.06320512294769287,0.90921950340271,0.9639046788215637,0.26745036244392395,0.0,0.24864590167999268,0.2700694799423218,0.09218494594097137,0.22563502192497253,0.9744307994842529
f17_l0_t1000,11,k_lowpass,0.0625,0.06320512294769287,0.90921950340271,0.9639046788215637,0.0,0.17260827124118805,0.23588421940803528,0.7677610516548157,0.45776382088661194,0.6435754895210266,0.8012827634811401
f17_l0_t1000,11,qk_lowpass,0.0625,0.06320512294769287,0.90921950340271,0.9639046788215637,0.26745036244392395,0.17260827124118805,0.3303476572036743,0.67756587266922,0.4177982807159424,0.5646969676017761,0.846287727355957
f17_l0_t1000,11,q_lowpass,0.125,0.1249999925494194,0.9163633584976196,0.9680788516998291,0.25457558035850525,0.0,0.24118614196777344,0.24058941006660461,0.07577209174633026,0.20164023339748383,0.9796788692474365
f17_l0_t1000,11,k_lowpass,0.125,0.1249999925494194,0.9163633584976196,0.9680788516998291,0.0,0.16232115030288696,0.22990098595619202,0.7723595499992371,0.4438399076461792,0.6450798511505127,0.8019938468933105
f17_l0_t1000,11,qk_lowpass,0.125,0.1249999925494194,0.9163633584976196,0.9680788516998291,0.25457558035850525,0.16232115030288696,0.3212234079837799,0.6782399415969849,0.4029964804649353,0.5659627914428711,0.8467673063278198
f17_l0_t1000,11,q_lowpass,0.25,0.2503845989704132,0.9266981482505798,0.9719266891479492,0.23791883885860443,0.0,0.2349117398262024,0.21402263641357422,0.06381554901599884,0.18099617958068848,0.9837438464164734
f17_l0_t1000,11,k_lowpass,0.25,0.2503845989704132,0.9266981482505798,0.9719266891479492,0.0,0.15222424268722534,0.22509980201721191,0.7481175065040588,0.4123084545135498,0.6212103962898254,0.8155784010887146
f17_l0_t1000,11,qk_lowpass,0.25,0.2503845989704132,0.9266981482505798,0.9719266891479492,0.23791883885860443,0.15222424268722534,0.31345662474632263,0.6647441387176514,0.37413257360458374,0.5513136982917786,0.8549486398696899
f81_l0_t1000,0,q_lowpass,0.015625,0.015720391646027565,0.8674892783164978,0.610345721244812,0.3257454037666321,0.0,0.23042047023773193,0.1860632747411728,0.02214764803647995,0.17397001385688782,0.9847873449325562
f81_l0_t1000,0,k_lowpass,0.015625,0.015720391646027565,0.8674892783164978,0.610345721244812,0.0,0.5037549138069153,0.4817655086517334,0.39713990688323975,0.10257287323474884,0.5007191300392151,0.8799598217010498
f81_l0_t1000,0,qk_lowpass,0.015625,0.015720391646027565,0.8674892783164978,0.610345721244812,0.3257454037666321,0.5037549138069153,0.5122068524360657,0.4106518626213074,0.1131686419248581,0.5007387399673462,0.8799208402633667
f81_l0_t1000,0,q_lowpass,0.0625,0.06266789138317108,0.9183663129806519,0.6511437296867371,0.25372976064682007,0.0,0.17246469855308533,0.13809345662593842,0.012142715975642204,0.14023327827453613,0.9901222586631775
f81_l0_t1000,0,k_lowpass,0.0625,0.06266789138317108,0.9183663129806519,0.6511437296867371,0.0,0.476653516292572,0.4513246715068817,0.3842490613460541,0.09248436242341995,0.47481122612953186,0.8911827802658081
f81_l0_t1000,0,qk_lowpass,0.0625,0.06266789138317108,0.9183663129806519,0.6511437296867371,0.25372976064682007,0.476653516292572,0.4738211929798126,0.3946631848812103,0.10014377534389496,0.4768992066383362,0.8901917934417725
f81_l0_t1000,0,q_lowpass,0.125,0.12512211501598358,0.9288137555122375,0.6783793568611145,0.23580731451511383,0.0,0.15155823528766632,0.12034612894058228,0.009190555661916733,0.12785394489765167,0.9917950630187988
f81_l0_t1000,0,k_lowpass,0.125,0.12512211501598358,0.9288137555122375,0.6783793568611145,0.0,0.4576690196990967,0.4318494498729706,0.37237823009490967,0.0850464403629303,0.4443611204624176,0.9037485122680664
f81_l0_t1000,0,qk_lowpass,0.125,0.12512211501598358,0.9288137555122375,0.6783793568611145,0.23580731451511383,0.4576690196990967,0.4506138563156128,0.3808201253414154,0.09104520827531815,0.4483310878276825,0.9019979238510132
f81_l0_t1000,0,q_lowpass,0.25,0.2500305473804474,0.9438301920890808,0.7290056943893433,0.20866528153419495,0.0,0.11699002981185913,0.09314268082380295,0.005437221843749285,0.10497702658176422,0.9944747686386108
f81_l0_t1000,0,k_lowpass,0.25,0.2500305473804474,0.9438301920890808,0.7290056943893433,0.0,0.42010676860809326,0.39373475313186646,0.3406333327293396,0.0705987885594368,0.3829820454120636,0.9272235631942749
f81_l0_t1000,0,qk_lowpass,0.25,0.2500305473804474,0.9438301920890808,0.7290056943893433,0.20866528153419495,0.42010676860809326,0.4063493609428406,0.3472607135772705,0.07429983466863632,0.3891110420227051,0.924854576587677
f81_l0_t1000,1,q_lowpass,0.015625,0.015720391646027565,0.8730049729347229,0.8922625184059143,0.34103524684906006,0.0,0.18574456870555878,0.3374921381473541,0.09305589646100998,0.11324583739042282,0.9935787320137024
f81_l0_t1000,1,k_lowpass,0.015625,0.015720391646027565,0.8730049729347229,0.8922625184059143,0.0,0.31128475069999695,0.1330915093421936,0.45859193801879883,0.12723952531814575,0.147775799036026,0.9891579747200012
f81_l0_t1000,1,qk_lowpass,0.015625,0.015720391646027565,0.8730049729347229,0.8922625184059143,0.34103524684906006,0.31128475069999695,0.21530406177043915,0.4674557149410248,0.17031756043434143,0.15183278918266296,0.9885032773017883
f81_l0_t1000,1,q_lowpass,0.0625,0.06266789138317108,0.8918242454528809,0.9757670164108276,0.3125181496143341,0.0,0.16014768183231354,0.26242420077323914,0.05733395367860794,0.08947768807411194,0.9959902763366699
f81_l0_t1000,1,k_lowpass,0.0625,0.06266789138317108,0.8918242454528809,0.9757670164108276,0.0,0.14763101935386658,0.0951681137084961,0.43017444014549255,0.08341173827648163,0.14465175569057465,0.9897421598434448
f81_l0_t1000,1,qk_lowpass,0.0625,0.06266789138317108,0.8918242454528809,0.9757670164108276,0.3125181496143341,0.14763101935386658,0.18259890377521515,0.4291921854019165,0.12027968466281891,0.14156897366046906,0.9900854229927063
f81_l0_t1000,1,q_lowpass,0.125,0.12512211501598358,0.9024864435195923,0.9814425706863403,0.29467177391052246,0.0,0.1457354724407196,0.21981994807720184,0.0412725955247879,0.07590654492378235,0.9971160888671875
f81_l0_t1000,1,k_lowpass,0.125,0.12512211501598358,0.9024864435195923,0.9814425706863403,0.0,0.12919138371944427,0.08062945306301117,0.4442172348499298,0.06541166454553604,0.14534485340118408,0.9896568059921265
f81_l0_t1000,1,qk_lowpass,0.125,0.12512211501598358,0.9024864435195923,0.9814425706863403,0.29467177391052246,0.12919138371944427,0.16444407403469086,0.4084005057811737,0.09210143983364105,0.13419118523597717,0.9910911321640015
f81_l0_t1000,1,q_lowpass,0.25,0.2500305473804474,0.9194992780685425,0.9870096445083618,0.2668905258178711,0.0,0.12890680134296417,0.17868785560131073,0.02914510667324066,0.062052059918642044,0.9980733394622803
f81_l0_t1000,1,k_lowpass,0.25,0.2500305473804474,0.9194992780685425,0.9870096445083618,0.0,0.10808982700109482,0.06338033080101013,0.3525422513484955,0.038901764899492264,0.11558657884597778,0.9934245347976685
f81_l0_t1000,1,qk_lowpass,0.25,0.2500305473804474,0.9194992780685425,0.9870096445083618,0.2668905258178711,0.10808982700109482,0.14260415732860565,0.35126715898513794,0.06255003064870834,0.11501532047986984,0.99344801902771
f81_l0_t1000,2,q_lowpass,0.015625,0.015720391646027565,0.8595995306968689,0.16896981000900269,0.3179839551448822,0.0,0.22173823416233063,0.08700864762067795,0.0038760346360504627,0.0823909118771553,0.9966002702713013
f81_l0_t1000,2,k_lowpass,0.015625,0.015720391646027565,0.8595995306968689,0.16896981000900269,0.0,0.6711664199829102,0.9200283288955688,0.35307204723358154,0.06771020591259003,0.49477317929267883,0.8855993151664734
f81_l0_t1000,2,qk_lowpass,0.015625,0.015720391646027565,0.8595995306968689,0.16896981000900269,0.3179839551448822,0.6711664199829102,0.92476886510849,0.3544784188270569,0.06828119605779648,0.4949449598789215,0.8855177164077759
f81_l0_t1000,2,q_lowpass,0.0625,0.06266789138317108,0.9298134446144104,0.21603606641292572,0.22644011676311493,0.0,0.15965674817562103,0.06419800966978073,0.002060776809230447,0.06651493161916733,0.9977853298187256
f81_l0_t1000,2,k_lowpass,0.0625,0.06266789138317108,0.9298134446144104,0.21603606641292572,0.0,0.6518833041191101,0.8941584825515747,0.34450188279151917,0.06417477130889893,0.47097691893577576,0.8953267931938171
f81_l0_t1000,2,qk_lowpass,0.0625,0.06266789138317108,0.9298134446144104,0.21603606641292572,0.22644011676311493,0.6518833041191101,0.8972836136817932,0.3455837070941925,0.06459466367959976,0.47148603200912476,0.8950945138931274
f81_l0_t1000,2,q_lowpass,0.125,0.12512211501598358,0.9391182661056519,0.2692371904850006,0.20886555314064026,0.0,0.1430216282606125,0.05773280933499336,0.0016590043669566512,0.05964144319295883,0.9982197880744934
f81_l0_t1000,2,k_lowpass,0.125,0.12512211501598358,0.9391182661056519,0.2692371904850006,0.0,0.6293757557868958,0.8630743622779846,0.33332550525665283,0.059777867048978806,0.4385412335395813,0.9081078171730042
f81_l0_t1000,2,qk_lowpass,0.125,0.12512211501598358,0.9391182661056519,0.2692371904850006,0.20886555314064026,0.6293757557868958,0.866156280040741,0.33443179726600647,0.060190729796886444,0.4393620193004608,0.9077526330947876
f81_l0_t1000,2,q_lowpass,0.25,0.2500305473804474,0.952136218547821,0.3737640082836151,0.18445780873298645,0.0,0.12227713316679001,0.049486976116895676,0.0012141428887844086,0.050941526889801025,0.9987016320228577
f81_l0_t1000,2,k_lowpass,0.25,0.2500305473804474,0.952136218547821,0.3737640082836151,0.0,0.5826272368431091,0.7996580600738525,0.3106127977371216,0.051396798342466354,0.37855470180511475,0.9301577806472778
f81_l0_t1000,2,qk_lowpass,0.25,0.2500305473804474,0.952136218547821,0.3737640082836151,0.18445780873298645,0.5826272368431091,0.8029578328132629,0.3118242621421814,0.05181388556957245,0.37970778346061707,0.9297180771827698
f81_l0_t1000,3,q_lowpass,0.015625,0.015720391646027565,0.8533429503440857,0.04001612961292267,0.3205471336841583,0.0,0.22431865334510803,0.06374739110469818,0.002006415743380785,0.07185050845146179,0.9974157810211182
f81_l0_t1000,3,k_lowpass,0.015625,0.015720391646027565,0.8533429503440857,0.04001612961292267,0.0,0.6291900873184204,0.977958619594574,0.2740301787853241,0.03848893940448761,0.46024495363235474,0.8980604410171509
f81_l0_t1000,3,qk_lowpass,0.015625,0.015720391646027565,0.8533429503440857,0.04001612961292267,0.3205471336841583,0.6291900873184204,0.9793293476104736,0.2743426561355591,0.03858180344104767,0.4604075253009796,0.8979879021644592
f81_l0_t1000,3,q_lowpass,0.0625,0.06266789138317108,0.9165852665901184,0.08806586265563965,0.24111108481884003,0.0,0.16979198157787323,0.04855835437774658,0.0011552629293873906,0.06051328405737877,0.9981673955917358
f81_l0_t1000,3,k_lowpass,0.0625,0.06266789138317108,0.9165852665901184,0.08806586265563965,0.0,0.6132416725158691,0.9525322914123535,0.26727184653282166,0.036532916128635406,0.4367522895336151,0.9074611663818359
f81_l0_t1000,3,qk_lowpass,0.0625,0.06266789138317108,0.9165852665901184,0.08806586265563965,0.24111108481884003,0.6132416725158691,0.954072892665863,0.2676628828048706,0.03664517402648926,0.4372304081916809,0.9072555303573608
f81_l0_t1000,3,q_lowpass,0.125,0.12512211501598358,0.9271194338798523,0.14904329180717468,0.22355800867080688,0.0,0.14581581950187683,0.041726451367139816,0.0008516305824741721,0.05240326374769211,0.9986262321472168
f81_l0_t1000,3,k_lowpass,0.125,0.12512211501598358,0.9271194338798523,0.14904329180717468,0.0,0.5923844575881958,0.9195910692214966,0.2584291398525238,0.034055933356285095,0.4065786302089691,0.9190477132797241
f81_l0_t1000,3,qk_lowpass,0.125,0.12512211501598358,0.9271194338798523,0.14904329180717468,0.22355800867080688,0.5923844575881958,0.9214621782302856,0.258924663066864,0.03419191390275955,0.40757861733436584,0.9186437129974365
f81_l0_t1000,3,q_lowpass,0.25,0.2500305473804474,0.9409842491149902,0.26983678340911865,0.19960901141166687,0.0,0.12201011925935745,0.03492290899157524,0.0005960821872577071,0.04395880550146103,0.9990334510803223
f81_l0_t1000,3,k_lowpass,0.25,0.2500305473804474,0.9409842491149902,0.26983678340911865,0.0,0.5487314462661743,0.8524793982505798,0.24008573591709137,0.02924058772623539,0.3502650856971741,0.9390961527824402
f81_l0_t1000,3,qk_lowpass,0.25,0.2500305473804474,0.9409842491149902,0.26983678340911865,0.19960901141166687,0.5487314462661743,0.8549185395240784,0.24073678255081177,0.02940496988594532,0.35156288743019104,0.93863844871521
f81_l0_t1000,4,q_lowpass,0.015625,0.015720391646027565,0.8669137954711914,0.8586161136627197,0.35355040431022644,0.0,0.3595111072063446,0.6316381096839905,0.5093778371810913,0.4980926513671875,0.8672549724578857
f81_l0_t1000,4,k_lowpass,0.015625,0.015720391646027565,0.8669137954711914,0.8586161136627197,0.0,0.3596407175064087,0.3362056314945221,0.6787833571434021,0.5453579425811768,0.524535059928894,0.8516287803649902
f81_l0_t1000,4,qk_lowpass,0.015625,0.015720391646027565,0.8669137954711914,0.8586161136627197,0.35355040431022644,0.3596407175064087,0.4405250549316406,0.5156287550926208,0.3360556364059448,0.4003639817237854,0.9183746576309204
f81_l0_t1000,4,q_lowpass,0.0625,0.06266789138317108,0.9440597891807556,0.9763404130935669,0.22892655432224274,0.0,0.17846396565437317,0.30617496371269226,0.10637560486793518,0.24384817481040955,0.9698371887207031
f81_l0_t1000,4,k_lowpass,0.0625,0.06266789138317108,0.9440597891807556,0.9763404130935669,0.0,0.14712026715278625,0.1347789466381073,0.40815824270248413,0.1432894915342331,0.3240380585193634,0.9469797611236572
f81_l0_t1000,4,qk_lowpass,0.0625,0.06266789138317108,0.9440597891807556,0.9763404130935669,0.22892655432224274,0.14712026715278625,0.21724167466163635,0.40473511815071106,0.1730029284954071,0.3161334991455078,0.9495266675949097
f81_l0_t1000,4,q_lowpass,0.125,0.12512211501598358,0.9534105062484741,0.9833344221115112,0.20628730952739716,0.0,0.15214386582374573,0.24416160583496094,0.06689921021461487,0.19359153509140015,0.981087327003479
f81_l0_t1000,4,k_lowpass,0.125,0.12512211501598358,0.9534105062484741,0.9833344221115112,0.0,0.12347516417503357,0.10912412405014038,0.4193866550922394,0.11826774477958679,0.33153077960014343,0.9454514384269714
f81_l0_t1000,4,qk_lowpass,0.125,0.12512211501598358,0.9534105062484741,0.9833344221115112,0.20628730952739716,0.12347516417503357,0.1836646944284439,0.4418034255504608,0.14967475831508636,0.3428055942058563,0.9423166513442993
f81_l0_t1000,4,q_lowpass,0.25,0.2500305473804474,0.9648260474205017,0.9901046752929688,0.18009191751480103,0.0,0.12706534564495087,0.1656232625246048,0.03490995615720749,0.127609983086586,0.9918243885040283
f81_l0_t1000,4,k_lowpass,0.25,0.2500305473804474,0.9648260474205017,0.9901046752929688,0.0,0.09514416009187698,0.07752875983715057,0.33109819889068604,0.06541121751070023,0.2606240212917328,0.9661335349082947
f81_l0_t1000,4,qk_lowpass,0.25,0.2500305473804474,0.9648260474205017,0.9901046752929688,0.18009191751480103,0.09514416009187698,0.14768429100513458,0.37596389651298523,0.1039167195558548,0.29180586338043213,0.9579859375953674
f81_l0_t1000,5,q_lowpass,0.015625,0.015720391646027565,0.8441657423973083,0.8882972598075867,0.37944334745407104,0.0,0.3204106390476227,0.5318587422370911,0.34587323665618896,0.2993757724761963,0.9542944431304932
f81_l0_t1000,5,k_lowpass,0.015625,0.015720391646027565,0.8441657423973083,0.8882972598075867,0.0,0.3153470456600189,0.2970004677772522,0.616744875907898,0.368286669254303,0.34017515182495117,0.941045343875885
f81_l0_t1000,5,qk_lowpass,0.015625,0.015720391646027565,0.8441657423973083,0.8882972598075867,0.37944334745407104,0.3153470456600189,0.38952580094337463,0.4958169460296631,0.24780745804309845,0.27263569831848145,0.9621707797050476
f81_l0_t1000,5,q_lowpass,0.0625,0.06266789138317108,0.9091071486473083,0.9740908741950989,0.2892683148384094,0.0,0.18250077962875366,0.33062097430229187,0.1122283935546875,0.18613198399543762,0.9825356602668762
f81_l0_t1000,5,k_lowpass,0.0625,0.06266789138317108,0.9091071486473083,0.9740908741950989,0.0,0.15187400579452515,0.1329244077205658,0.4522651433944702,0.140932098031044,0.2575511336326599,0.9669453501701355
f81_l0_t1000,5,qk_lowpass,0.0625,0.06266789138317108,0.9091071486473083,0.9740908741950989,0.2892683148384094,0.15187400579452515,0.2185165137052536,0.472306489944458,0.1871296763420105,0.2681187391281128,0.964091956615448
f81_l0_t1000,5,q_lowpass,0.125,0.12512211501598358,0.9206946492195129,0.9808777570724487,0.26852068305015564,0.0,0.16070504486560822,0.2819177806377411,0.07945901155471802,0.15882809460163116,0.987312376499176
f81_l0_t1000,5,k_lowpass,0.125,0.12512211501598358,0.9206946492195129,0.9808777570724487,0.0,0.1304749846458435,0.10891999304294586,0.46461185812950134,0.12091890722513199,0.2610922157764435,0.9662456512451172
f81_l0_t1000,5,qk_lowpass,0.125,0.12512211501598358,0.9206946492195129,0.9808777570724487,0.26852068305015564,0.1304749846458435,0.19005261361598969,0.49393802881240845,0.16465774178504944,0.2729147672653198,0.9630722999572754
f81_l0_t1000,5,q_lowpass,0.25,0.2500305473804474,0.9373947381973267,0.9878884553909302,0.2394227385520935,0.0,0.13619881868362427,0.21845057606697083,0.048124831169843674,0.12307006865739822,0.992404043674469
f81_l0_t1000,5,k_lowpass,0.25,0.2500305473804474,0.9373947381973267,0.9878884553909302,0.0,0.10383809357881546,0.07622619718313217,0.3634745180606842,0.06753870844841003,0.20203973352909088,0.9797273874282837
f81_l0_t1000,5,qk_lowpass,0.25,0.2500305473804474,0.9373947381973267,0.9878884553909302,0.2394227385520935,0.10383809357881546,0.15468738973140717,0.4253389537334442,0.11970481276512146,0.23465967178344727,0.9727394580841064
f81_l0_t1000,6,q_lowpass,0.015625,0.015720391646027565,0.7263993620872498,0.8665282130241394,0.5038347840309143,0.0,0.3994073271751404,0.5398263931274414,0.2999800443649292,0.3032921254634857,0.9529055953025818
f81_l0_t1000,6,k_lowpass,0.015625,0.015720391646027565,0.7263993620872498,0.8665282130241394,0.0,0.3383425772190094,0.3703721761703491,0.5778160691261292,0.32074543833732605,0.3020998239517212,0.9532790780067444
f81_l0_t1000,6,qk_lowpass,0.015625,0.015720391646027565,0.7263993620872498,0.8665282130241394,0.5038347840309143,0.3383425772190094,0.49295008182525635,0.47133299708366394,0.2248736321926117,0.2991204261779785,0.9542155265808105
f81_l0_t1000,6,q_lowpass,0.0625,0.06266789138317108,0.8064987063407898,0.9415916204452515,0.42072606086730957,0.0,0.2306247353553772,0.34859195351600647,0.09758129715919495,0.28076234459877014,0.9597780704498291
f81_l0_t1000,6,k_lowpass,0.0625,0.06266789138317108,0.8064987063407898,0.9415916204452515,0.0,0.2238205373287201,0.1762666553258896,0.3487250506877899,0.0901946872472763,0.2744749188423157,0.9616018533706665
f81_l0_t1000,6,qk_lowpass,0.0625,0.06266789138317108,0.8064987063407898,0.9415916204452515,0.42072606086730957,0.2238205373287201,0.27963292598724365,0.4039075970649719,0.13358289003372192,0.29459965229034424,0.9556213021278381
f81_l0_t1000,6,q_lowpass,0.125,0.12512211501598358,0.8244994878768921,0.950859546661377,0.3999410569667816,0.0,0.20439556241035461,0.3144383430480957,0.07502035796642303,0.2687898278236389,0.963200569152832
f81_l0_t1000,6,k_lowpass,0.125,0.12512211501598358,0.8244994878768921,0.950859546661377,0.0,0.2052963674068451,0.15082184970378876,0.3332051932811737,0.07564091682434082,0.257568895816803,0.9662896394729614
f81_l0_t1000,6,qk_lowpass,0.125,0.12512211501598358,0.8244994878768921,0.950859546661377,0.3999410569667816,0.2052963674068451,0.24607792496681213,0.3861818015575409,0.11508241295814514,0.28974437713623047,0.9571040868759155
f81_l0_t1000,6,q_lowpass,0.25,0.2500305473804474,0.8542293906211853,0.9628868103027344,0.36469778418540955,0.0,0.1761212795972824,0.26001298427581787,0.04854828119277954,0.24510665237903595,0.9694985151290894
f81_l0_t1000,6,k_lowpass,0.25,0.2500305473804474,0.8542293906211853,0.9628868103027344,0.0,0.17841294407844543,0.11620179563760757,0.28392907977104187,0.05116211250424385,0.2209664285182953,0.9753864407539368
f81_l0_t1000,6,qk_lowpass,0.25,0.2500305473804474,0.8542293906211853,0.9628868103027344,0.36469778418540955,0.17841294407844543,0.2059740275144577,0.3535471558570862,0.0893113985657692,0.2761647403240204,0.961113691329956
f81_l0_t1000,7,q_lowpass,0.015625,0.015720391646027565,0.859964907169342,0.8702220320701599,0.3574706017971039,0.0,0.28093743324279785,0.3760102689266205,0.14417529106140137,0.22151795029640198,0.9751903414726257
f81_l0_t1000,7,k_lowpass,0.015625,0.015720391646027565,0.859964907169342,0.8702220320701599,0.0,0.32396063208580017,0.3060368001461029,0.47449636459350586,0.20864194631576538,0.26960626244544983,0.9633122682571411
f81_l0_t1000,7,qk_lowpass,0.015625,0.015720391646027565,0.859964907169342,0.8702220320701599,0.3574706017971039,0.32396063208580017,0.3871133327484131,0.4934694766998291,0.2469690442085266,0.2723838686943054,0.9624779224395752
f81_l0_t1000,7,q_lowpass,0.0625,0.06266789138317108,0.9190487861633301,0.9265763163566589,0.27126544713974,0.0,0.16297553479671478,0.24548137187957764,0.05314907431602478,0.1798250675201416,0.9837033748626709
f81_l0_t1000,7,k_lowpass,0.0625,0.06266789138317108,0.9190487861633301,0.9265763163566589,0.0,0.2436743974685669,0.1980079710483551,0.3780962824821472,0.1042865514755249,0.24498365819454193,0.9698671102523804
f81_l0_t1000,7,qk_lowpass,0.0625,0.06266789138317108,0.9190487861633301,0.9265763163566589,0.27126544713974,0.2436743974685669,0.25093695521354675,0.42229366302490234,0.14201918244361877,0.25789546966552734,0.9665481448173523
f81_l0_t1000,7,q_lowpass,0.125,0.12512211501598358,0.9290408492088318,0.9365858435630798,0.2516683042049408,0.0,0.13821282982826233,0.20675575733184814,0.03665747866034508,0.1680954396724701,0.985771656036377
f81_l0_t1000,7,k_lowpass,0.125,0.12512211501598358,0.9290408492088318,0.9365858435630798,0.0,0.2264566570520401,0.17886565625667572,0.3635786771774292,0.08420348912477493,0.2326122224330902,0.9728527069091797
f81_l0_t1000,7,qk_lowpass,0.125,0.12512211501598358,0.9290408492088318,0.9365858435630798,0.2516683042049408,0.2264566570520401,0.22206982970237732,0.3907070457935333,0.11147961020469666,0.24668213725090027,0.9693988561630249
f81_l0_t1000,7,q_lowpass,0.25,0.2500305473804474,0.9431298971176147,0.9505300521850586,0.22523075342178345,0.0,0.11090715229511261,0.1687585860490799,0.0227643009275198,0.15055958926677704,0.9886009693145752
f81_l0_t1000,7,k_lowpass,0.25,0.2500305473804474,0.9431298971176147,0.9505300521850586,0.0,0.20001500844955444,0.15174764394760132,0.29025813937187195,0.05257561430335045,0.19547365605831146,0.9807981848716736
f81_l0_t1000,7,qk_lowpass,0.25,0.2500305473804474,0.9431298971176147,0.9505300521850586,0.22523075342178345,0.20001500844955444,0.18525348603725433,0.3200188875198364,0.07129359245300293,0.21863014996051788,0.9759464263916016
f81_l0_t1000,8,q_lowpass,0.015625,0.015720391646027565,0.8587961792945862,0.15288974344730377,0.3132248520851135,0.0,0.2369980812072754,0.0632321909070015,0.0019827252253890038,0.13451632857322693,0.9909147620201111
f81_l0_t1000,8,k_lowpass,0.015625,0.015720391646027565,0.8587961792945862,0.15288974344730377,0.0,0.5903440117835999,0.9429459571838379,0.248722642660141,0.03157410770654678,0.6721861958503723,0.7874988317489624
f81_l0_t1000,8,qk_lowpass,0.015625,0.015720391646027565,0.8587961792945862,0.15288974344730377,0.3132248520851135,0.5903440117835999,0.9465810060501099,0.2496035248041153,0.031807564198970795,0.6725857853889465,0.7872455716133118
f81_l0_t1000,8,q_lowpass,0.0625,0.06266789138317108,0.905965268611908,0.19797459244728088,0.25468361377716064,0.0,0.19124816358089447,0.051226403564214706,0.0012929205549880862,0.11691184341907501,0.9931429624557495
f81_l0_t1000,8,k_lowpass,0.0625,0.06266789138317108,0.905965268611908,0.19797459244728088,0.0,0.5744195580482483,0.9193707704544067,0.24274569749832153,0.030026007443666458,0.6412934064865112,0.80391526222229
f81_l0_t1000,8,qk_lowpass,0.0625,0.06266789138317108,0.905965268611908,0.19797459244728088,0.25468361377716064,0.5744195580482483,0.9227381348609924,0.24357470870018005,0.030239153653383255,0.642532467842102,0.803160548210144
f81_l0_t1000,8,q_lowpass,0.125,0.12512211501598358,0.9165270924568176,0.25135526061058044,0.23766674101352692,0.0,0.16781069338321686,0.04503963515162468,0.000996838673017919,0.10413942486047745,0.9945634603500366
f81_l0_t1000,8,k_lowpass,0.125,0.12512211501598358,0.9165270924568176,0.25135526061058044,0.0,0.5549745559692383,0.8885517120361328,0.2348916083574295,0.02805221825838089,0.5993291139602661,0.8258048892021179
f81_l0_t1000,8,qk_lowpass,0.125,0.12512211501598358,0.9165270924568176,0.25135526061058044,0.23766674101352692,0.5549745559692383,0.8921728134155273,0.2357996553182602,0.028276365250349045,0.6019135117530823,0.8243135213851929
f81_l0_t1000,8,q_lowpass,0.25,0.2500305473804474,0.9312818646430969,0.3589705228805542,0.21480070054531097,0.0,0.14475654065608978,0.03880639374256134,0.0007411056431010365,0.09089034050703049,0.9958610534667969
f81_l0_t1000,8,k_lowpass,0.25,0.2500305473804474,0.9312818646430969,0.3589705228805542,0.0,0.5135399103164673,0.8221111297607422,0.21790140867233276,0.02403167635202408,0.5141535401344299,0.8683254718780518
