prompt_id,layer,head_index,variant,relative_av_l2,av_numerator_sq,av_denominator_sq,dense_capture_parity
calib_fluid_s1,14,11,qvg_v_only,0.10744349658489227,552.5289306640625,47862.4296875,0.0009530046954751015
calib_fluid_s1,14,0,qvg_both,0.21877317130565643,1585.996337890625,33137.0625,0.0011600491125136614
calib_fluid_s1,14,1,qvg_both,0.1746031939983368,1659.2384033203125,54425.75,0.0009859257843345404
calib_fluid_s1,14,2,qvg_both,0.15617847442626953,469.4852294921875,19247.736328125,0.0009567022789269686
calib_fluid_s1,14,3,qvg_both,0.13313552737236023,569.18115234375,32111.64453125,0.000990264699794352
calib_fluid_s1,14,4,qvg_both,0.2760283350944519,2127.379638671875,27921.43359375,0.0012280609225854278
calib_fluid_s1,14,5,qvg_both,0.08274292945861816,181.99620056152344,26582.791015625,0.0008054310455918312
calib_fluid_s1,14,6,qvg_both,0.07499253004789352,60.10289764404297,10687.08984375,0.0006582948262803257
calib_fluid_s1,14,7,qvg_both,0.10201116651296616,202.72802734375,19481.318359375,0.0007535068434663117
calib_fluid_s1,14,8,qvg_both,0.1009439155459404,424.5372314453125,41663.4765625,0.0008795754401944578
calib_fluid_s1,14,9,qvg_both,0.07611032575368881,153.93905639648438,26574.2890625,0.0007510303985327482
calib_fluid_s1,14,10,qvg_both,0.07394420355558395,155.91429138183594,28515.279296875,0.0008449701126664877
calib_fluid_s1,14,11,qvg_both,0.1475895792245865,1042.5721435546875,47862.4296875,0.0009530046954751015
calib_fluid_s1,14,0,centroid_k_only,0.1768517792224884,1036.4130859375,33137.0625,0.0011600491125136614
calib_fluid_s1,14,1,centroid_k_only,0.26527178287506104,3829.89208984375,54425.75,0.0009859257843345404
calib_fluid_s1,14,2,centroid_k_only,0.29621127247810364,1688.8177490234375,19247.736328125,0.0009567022789269686
calib_fluid_s1,14,3,centroid_k_only,0.16051867604255676,827.3964233398438,32111.64453125,0.000990264699794352
calib_fluid_s1,14,4,centroid_k_only,0.22088924050331116,1362.3441162109375,27921.43359375,0.0012280609225854278
calib_fluid_s1,14,5,centroid_k_only,0.1620316356420517,697.9112548828125,26582.791015625,0.0008054310455918312
calib_fluid_s1,14,6,centroid_k_only,0.1885581910610199,379.9707946777344,10687.08984375,0.0006582948262803257
calib_fluid_s1,14,7,centroid_k_only,0.23148363828659058,1043.900146484375,19481.318359375,0.0007535068434663117
calib_fluid_s1,14,8,centroid_k_only,0.15279380977153778,972.67333984375,41663.4765625,0.0008795754401944578
calib_fluid_s1,14,9,centroid_k_only,0.17875173687934875,849.1065673828125,26574.2890625,0.0007510303985327482
calib_fluid_s1,14,10,centroid_k_only,0.1764366626739502,887.6777954101562,28515.279296875,0.0008449701126664877
calib_fluid_s1,14,11,centroid_k_only,0.26050862669944763,3248.171630859375,47862.4296875,0.0009530046954751015
calib_fluid_s1,14,0,centroid_v_only,0.3793542981147766,4768.74462890625,33137.0625,0.0011600491125136614
calib_fluid_s1,14,1,centroid_v_only,0.28466928005218506,4410.478515625,54425.75,0.0009859257843345404
calib_fluid_s1,14,2,centroid_v_only,0.33999431133270264,2224.9638671875,19247.736328125,0.0009567022789269686
calib_fluid_s1,14,3,centroid_v_only,0.3012132942676544,2913.4716796875,32111.64453125,0.000990264699794352
calib_fluid_s1,14,4,centroid_v_only,0.40094059705734253,4488.4638671875,27921.43359375,0.0012280609225854278
calib_fluid_s1,14,5,centroid_v_only,0.23008914291858673,1407.31982421875,26582.791015625,0.0008054310455918312
calib_fluid_s1,14,6,centroid_v_only,0.24066558480262756,618.995361328125,10687.08984375,0.0006582948262803257
calib_fluid_s1,14,7,centroid_v_only,0.25926291942596436,1309.4810791015625,19481.318359375,0.0007535068434663117
calib_fluid_s1,14,8,centroid_v_only,0.22667758166790009,2140.782958984375,41663.4765625,0.0008795754401944578
calib_fluid_s1,14,9,centroid_v_only,0.2190026491880417,1274.560302734375,26574.2890625,0.0007510303985327482
calib_fluid_s1,14,10,centroid_v_only,0.21463602781295776,1313.659912109375,28515.279296875,0.0008449701126664877
calib_fluid_s1,14,11,centroid_v_only,0.340756356716156,5557.54150390625,47862.4296875,0.0009530046954751015
calib_fluid_s1,14,0,centroid_both,0.39932504296302795,5284.052734375,33137.0625,0.0011600491125136614
calib_fluid_s1,14,1,centroid_both,0.3581671118736267,6981.935546875,54425.75,0.0009859257843345404
calib_fluid_s1,14,2,centroid_both,0.40898534655570984,3219.54931640625,19247.736328125,0.0009567022789269686
