sample_id,sample_position,layer_index,exact_group_count,selected_method,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2
vsi_question_5025,87,27,0,headwise_attention_mass,0.5768887996673584,0.872993528842926,0.021677352488040924
vsi_question_5025,87,27,49,headwise_attention_mass,0.1213688999414444,0.22240890562534332,0.00859267357736826
vsi_question_5025,87,27,98,headwise_exact_local,0.06629368662834167,0.13812509179115295,0.0043418388813734055
vsi_question_5025,87,27,147,headwise_exact_local,0.03664293885231018,0.08048687875270844,0.002455637790262699
vsi_question_5025,87,27,196,headwise_exact_local,0.020081570371985435,0.04814932495355606,0.001314795226790011
vsi_question_5025,87,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5067,83,0,0,headwise_attention_mass,0.14363642036914825,0.4619183838367462,0.01890373043715954
vsi_question_5067,83,0,49,headwise_exact_local,0.02546866051852703,0.09062732011079788,0.0061693801544606686
vsi_question_5067,83,0,98,headwise_exact_local,0.013626557774841785,0.0548449382185936,0.003551191883161664
vsi_question_5067,83,0,147,headwise_exact_local,0.008012552745640278,0.03618006780743599,0.0022555789910256863
vsi_question_5067,83,0,196,headwise_exact_local,0.004634305834770203,0.02103361114859581,0.0013615605421364307
vsi_question_5067,83,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5067,83,13,0,headwise_attention_mass,0.7200421690940857,0.8859962224960327,0.023854544386267662
vsi_question_5067,83,13,49,headwise_exact_greedy,0.0886586531996727,0.23037953674793243,0.01091089565306902
vsi_question_5067,83,13,98,headwise_exact_local,0.05111953616142273,0.08246327936649323,0.0024439438711851835
vsi_question_5067,83,13,147,headwise_exact_local,0.027470266446471214,0.04447394609451294,0.0012770381290465593
vsi_question_5067,83,13,196,headwise_exact_local,0.01416027545928955,0.023846065625548363,0.0006562533089891076
vsi_question_5067,83,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5067,83,27,0,headwise_attention_mass,0.6859915852546692,0.9988486170768738,0.0222700797021389
vsi_question_5067,83,27,49,headwise_exact_greedy,0.0973513200879097,0.19484008848667145,0.010450311936438084
vsi_question_5067,83,27,98,headwise_exact_greedy,0.06540722399950027,0.15905915200710297,0.007720428053289652
vsi_question_5067,83,27,147,headwise_exact_local,0.04571237787604332,0.09110475331544876,0.002831212943419814
vsi_question_5067,83,27,196,headwise_exact_local,0.02700497768819332,0.058668412268161774,0.0016424335772171617
vsi_question_5067,83,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5074,88,0,0,headwise_attention_mass,0.22001752257347107,0.5163942575454712,0.02167975902557373
vsi_question_5074,88,0,49,headwise_exact_greedy,0.020980993285775185,0.07968130707740784,0.010229316540062428
vsi_question_5074,88,0,98,headwise_exact_local,0.013446076773107052,0.046869199723005295,0.0037960251793265343
vsi_question_5074,88,0,147,headwise_exact_local,0.007712273392826319,0.028817323967814445,0.0023219045251607895
vsi_question_5074,88,0,196,headwise_exact_local,0.004305221606045961,0.017992205917835236,0.0014043550472706556
vsi_question_5074,88,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5074,88,13,0,headwise_attention_mass,0.7212370038032532,0.9323196411132812,0.028170732781291008
vsi_question_5074,88,13,49,headwise_exact_local,0.10700967907905579,0.1348201483488083,0.0053956289775669575
vsi_question_5074,88,13,98,headwise_exact_local,0.05270107090473175,0.07366994023323059,0.0023649607319384813
vsi_question_5074,88,13,147,headwise_exact_local,0.02773378975689411,0.04772026464343071,0.0012331455945968628
vsi_question_5074,88,13,196,headwise_exact_local,0.01425966527312994,0.028249820694327354,0.0006262104725465178
vsi_question_5074,88,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5074,88,27,0,headwise_attention_mass,0.6906366944313049,1.125074028968811,0.014650949276983738
vsi_question_5074,88,27,49,headwise_attention_mass,0.14335808157920837,0.2921183705329895,0.005978947505354881
vsi_question_5074,88,27,98,headwise_exact_local,0.08195380121469498,0.1522904485464096,0.0031896012369543314
vsi_question_5074,88,27,147,headwise_exact_local,0.04722883924841881,0.09284058213233948,0.0018608170794323087
vsi_question_5074,88,27,196,headwise_exact_local,0.026594247668981552,0.056790564209222794,0.0010799815645441413
vsi_question_5074,88,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5084,74,0,0,headwise_attention_mass,0.24963298439979553,0.541533887386322,0.022641995921730995
vsi_question_5084,74,0,49,headwise_exact_greedy,0.018475178629159927,0.07285065203905106,0.010319170542061329
vsi_question_5084,74,0,98,headwise_exact_local,0.012780863791704178,0.05789314582943916,0.00394195644184947
vsi_question_5084,74,0,147,headwise_exact_local,0.006917348597198725,0.027894729748368263,0.0023822588846087456
vsi_question_5084,74,0,196,headwise_exact_local,0.0037493084091693163,0.015934836119413376,0.0013985411496832967
vsi_question_5084,74,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5084,74,13,0,headwise_attention_mass,0.6054547429084778,0.8117581605911255,0.03731537237763405
vsi_question_5084,74,13,49,headwise_exact_local,0.08468987047672272,0.1179991289973259,0.0052834427915513515
vsi_question_5084,74,13,98,headwise_exact_local,0.039202604442834854,0.07118818163871765,0.002119271084666252
vsi_question_5084,74,13,147,headwise_exact_local,0.019936878234148026,0.04123147577047348,0.001069077872671187
vsi_question_5084,74,13,196,headwise_exact_local,0.010558940470218658,0.024291524663567543,0.0005927731981500983
vsi_question_5084,74,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5084,74,27,0,headwise_attention_mass,0.6302271485328674,0.9970312118530273,0.05643012002110481
vsi_question_5084,74,27,49,headwise_exact_greedy,0.1075078472495079,0.3138793706893921,0.022764775902032852
vsi_question_5084,74,27,98,headwise_exact_local,0.07351767271757126,0.15793265402317047,0.007403593976050615
vsi_question_5084,74,27,147,headwise_exact_local,0.0401386022567749,0.08655181527137756,0.004096028860658407
vsi_question_5084,74,27,196,headwise_exact_local,0.02223183587193489,0.05249766260385513,0.0022673718631267548
vsi_question_5084,74,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5086,89,0,0,headwise_attention_mass,0.1407926231622696,0.3414435386657715,0.02271987870335579
vsi_question_5086,89,0,49,headwise_exact_greedy,0.01900453306734562,0.09333744645118713,0.011569483205676079
vsi_question_5086,89,0,98,headwise_exact_local,0.012288909405469894,0.053315527737140656,0.004214572720229626
vsi_question_5086,89,0,147,headwise_exact_local,0.006833059247583151,0.02245011180639267,0.0025214788038283587
vsi_question_5086,89,0,196,headwise_exact_local,0.003698828164488077,0.013993659056723118,0.0014758091419935226
vsi_question_5086,89,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5086,89,13,0,headwise_attention_mass,0.7679744362831116,0.9270705580711365,0.03952907398343086
vsi_question_5086,89,13,49,headwise_exact_greedy,0.09889321029186249,0.23951515555381775,0.019597023725509644
vsi_question_5086,89,13,98,headwise_exact_local,0.04942289739847183,0.07990512251853943,0.0025836783461272717
vsi_question_5086,89,13,147,headwise_exact_local,0.02486511692404747,0.050186339765787125,0.0012476082192733884
vsi_question_5086,89,13,196,headwise_exact_local,0.011893592774868011,0.024826565757393837,0.0006328575545921922
vsi_question_5086,89,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5086,89,27,0,headwise_attention_mass,0.7620062232017517,1.1804598569869995,0.034260343760252
vsi_question_5086,89,27,49,headwise_exact_local,0.11639869213104248,0.24473020434379578,0.010903227142989635
vsi_question_5086,89,27,98,headwise_exact_local,0.060416240245103836,0.12633125483989716,0.00577042018994689
vsi_question_5086,89,27,147,headwise_exact_local,0.03543651103973389,0.07910226285457611,0.0032348805107176304
vsi_question_5086,89,27,196,headwise_exact_local,0.02032104879617691,0.048879824578762054,0.0017872437601909041
vsi_question_5086,89,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5089,96,0,0,headwise_attention_mass,0.12894423305988312,0.46114763617515564,0.024517465382814407
vsi_question_5089,96,0,49,headwise_exact_local,0.026018207892775536,0.07885604351758957,0.008920744061470032
vsi_question_5089,96,0,98,headwise_exact_local,0.013937894254922867,0.05192527920007706,0.005191642325371504
vsi_question_5089,96,0,147,headwise_exact_local,0.008104447275400162,0.03449419140815735,0.0032428610138595104
vsi_question_5089,96,0,196,headwise_exact_local,0.004814618267118931,0.02133357711136341,0.001941072870977223
vsi_question_5089,96,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5089,96,13,0,headwise_attention_mass,0.6861835718154907,0.845604419708252,0.032496389001607895
vsi_question_5089,96,13,49,headwise_exact_greedy,0.08741598576307297,0.15375357866287231,0.01530595775693655
vsi_question_5089,96,13,98,headwise_exact_local,0.053177427500486374,0.08339960873126984,0.0029707264620810747
vsi_question_5089,96,13,147,headwise_exact_local,0.02912364900112152,0.047510482370853424,0.0014670647215098143
vsi_question_5089,96,13,196,headwise_exact_local,0.015111084096133709,0.02738254889845848,0.0007731333025731146
vsi_question_5089,96,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5089,96,27,0,headwise_attention_mass,0.6319672465324402,0.9027369618415833,0.03533938527107239
vsi_question_5089,96,27,49,headwise_exact_greedy,0.12493828684091568,0.2786591351032257,0.01670522429049015
vsi_question_5089,96,27,98,headwise_exact_local,0.0747154951095581,0.17126202583312988,0.0063408720307052135
vsi_question_5089,96,27,147,headwise_exact_local,0.04227157309651375,0.11578700691461563,0.0036339627113193274
vsi_question_5089,96,27,196,headwise_exact_local,0.02250094525516033,0.060485344380140305,0.001969498349353671
vsi_question_5089,96,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5105,77,0,0,headwise_attention_mass,0.13602077960968018,0.3019828498363495,0.020082756876945496
vsi_question_5105,77,0,49,headwise_exact_local,0.02288869395852089,0.07595139741897583,0.005868494510650635
vsi_question_5105,77,0,98,headwise_exact_local,0.011463413946330547,0.04052479937672615,0.003442298388108611
vsi_question_5105,77,0,147,headwise_exact_local,0.006530168931931257,0.02718583680689335,0.0021534727420657873
vsi_question_5105,77,0,196,headwise_exact_local,0.003964678850024939,0.016369668766856194,0.001320337993092835
vsi_question_5105,77,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5105,77,13,0,headwise_attention_mass,0.6845709681510925,0.8761969804763794,0.04224042594432831
vsi_question_5105,77,13,49,headwise_exact_local,0.0833289846777916,0.15048961341381073,0.005446511320769787
vsi_question_5105,77,13,98,headwise_exact_local,0.03742915391921997,0.07193265110254288,0.0022910439874976873
vsi_question_5105,77,13,147,headwise_exact_local,0.01872756890952587,0.03935975208878517,0.0011326369130983949
vsi_question_5105,77,13,196,headwise_exact_local,0.009689554572105408,0.022109081968665123,0.0005914173671044409
vsi_question_5105,77,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5105,77,27,0,headwise_attention_mass,0.5762224197387695,0.7212711572647095,0.02985936403274536
vsi_question_5105,77,27,49,headwise_exact_greedy,0.14386200904846191,0.4521220326423645,0.014217385090887547
vsi_question_5105,77,27,98,headwise_exact_local,0.08223318308591843,0.1482398509979248,0.005248349159955978
vsi_question_5105,77,27,147,headwise_exact_local,0.0454045906662941,0.10617632418870926,0.003076182911172509
vsi_question_5105,77,27,196,headwise_exact_local,0.024475224316120148,0.05665769428014755,0.0017295253928750753
vsi_question_5105,77,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5150,82,0,0,headwise_attention_mass,0.11370231211185455,0.5103029012680054,0.019374391064047813
vsi_question_5150,82,0,49,headwise_exact_local,0.024833330884575844,0.08851394802331924,0.0063260202296078205
vsi_question_5150,82,0,98,headwise_exact_local,0.013288605958223343,0.05170758068561554,0.0036443143617361784
vsi_question_5150,82,0,147,headwise_exact_local,0.007573471404612064,0.03211614862084389,0.0021900890860706568
vsi_question_5150,82,0,196,headwise_exact_local,0.004333121702075005,0.020848695188760757,0.0013235885417088866
vsi_question_5150,82,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5150,82,13,0,headwise_attention_mass,0.6588767766952515,0.8297322988510132,0.03166491538286209
vsi_question_5150,82,13,49,headwise_exact_greedy,0.09209022670984268,0.22411692142486572,0.014656211249530315
vsi_question_5150,82,13,98,headwise_exact_local,0.04725027084350586,0.08177143335342407,0.0023808141704648733
vsi_question_5150,82,13,147,headwise_exact_local,0.024064498022198677,0.04128074273467064,0.0011451366590335965
vsi_question_5150,82,13,196,headwise_exact_local,0.011964871548116207,0.024459687992930412,0.0005723231588490307
vsi_question_5150,82,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_5150,82,27,0,headwise_attention_mass,0.5912082195281982,0.9739328026771545,0.014502116478979588
vsi_question_5150,82,27,49,headwise_exact_greedy,0.09161293506622314,0.22390279173851013,0.007089474704116583
vsi_question_5150,82,27,98,headwise_exact_greedy,0.0715838074684143,0.21901562809944153,0.005623594392091036
vsi_question_5150,82,27,147,headwise_exact_local,0.04499053582549095,0.08559016138315201,0.0018297500209882855
vsi_question_5150,82,27,196,headwise_exact_local,0.02465461567044258,0.05166595056653023,0.0010118973441421986
vsi_question_5150,82,27,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_994,91,0,0,headwise_attention_mass,0.14902889728546143,0.3550705313682556,0.023098554462194443
vsi_question_994,91,0,49,headwise_exact_local,0.02467023953795433,0.08929646015167236,0.0072805858217179775
vsi_question_994,91,0,98,headwise_exact_local,0.012587608769536018,0.04844960942864418,0.004296544007956982
vsi_question_994,91,0,147,headwise_exact_local,0.007220792584121227,0.030871331691741943,0.0026522905100136995
vsi_question_994,91,0,196,headwise_exact_local,0.004183290526270866,0.02042182721197605,0.0016327885678038
vsi_question_994,91,0,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_994,91,13,0,headwise_attention_mass,0.6741971373558044,0.9035845398902893,0.045172885060310364
vsi_question_994,91,13,49,headwise_exact_local,0.09639541804790497,0.16025546193122864,0.005950817838311195
vsi_question_994,91,13,98,headwise_exact_local,0.04482069984078407,0.07928300648927689,0.00251593254506588
vsi_question_994,91,13,147,headwise_exact_local,0.02349894493818283,0.046499788761138916,0.0013218201929703355
vsi_question_994,91,13,196,headwise_exact_local,0.01211056113243103,0.02615724690258503,0.0006890868535265326
vsi_question_994,91,13,392,headwise_attention_mass,0.0,0.0,0.0
vsi_question_994,91,27,0,headwise_attention_mass,0.6986117959022522,1.1590620279312134,0.042450159788131714
vsi_question_994,91,27,49,headwise_exact_greedy,0.11646901071071625,0.3075207769870758,0.018699685111641884
vsi_question_994,91,27,98,headwise_exact_local,0.07606177777051926,0.15036819875240326,0.006676621735095978
vsi_question_994,91,27,147,headwise_exact_local,0.042142029851675034,0.08268783986568451,0.0037140860222280025
vsi_question_994,91,27,196,headwise_exact_local,0.0231790728867054,0.056783534586429596,0.002029732335358858
vsi_question_994,91,27,392,headwise_attention_mass,0.0,0.0,0.0
