sample_id,sample_position,layer_index,method,exact_group_count,visual_token_retention,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2
vsi_question_2957,78,27,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_2957,78,27,headwise_exact_local,0,0.25,0.6621286869049072,0.9626925587654114,0.11639236658811569
vsi_question_2957,78,27,headwise_exact_local,49,0.34375,0.1333475559949875,0.24291160702705383,0.025398174300789833
vsi_question_2957,78,27,headwise_exact_local,98,0.4375,0.07113808393478394,0.12782908976078033,0.012884427793323994
vsi_question_2957,78,27,headwise_exact_local,147,0.53125,0.040069568902254105,0.07333224266767502,0.0070671141147613525
vsi_question_2957,78,27,headwise_exact_local,196,0.625,0.021558422595262527,0.04319126158952713,0.003684741212055087
vsi_question_2957,78,27,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_2957,78,27,headwise_exact_greedy,0,0.25,0.6621286869049072,0.9626925587654114,0.11639236658811569
vsi_question_2957,78,27,headwise_exact_greedy,49,0.34375,0.1724589616060257,0.49841195344924927,0.053989261388778687
vsi_question_2957,78,27,headwise_exact_greedy,98,0.4375,0.1662929207086563,0.4869229197502136,0.04953597113490105
vsi_question_2957,78,27,headwise_exact_greedy,147,0.53125,0.1652645617723465,0.48612919449806213,0.04819959029555321
vsi_question_2957,78,27,headwise_exact_greedy,196,0.625,0.1656257063150406,0.4872482419013977,0.047271519899368286
vsi_question_2957,78,27,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,0,shared_exact_local,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053
vsi_question_1880,79,0,shared_exact_local,49,0.34375,0.04868172109127045,0.21955648064613342,0.013773996382951736
vsi_question_1880,79,0,shared_exact_local,98,0.4375,0.029042592272162437,0.11808264255523682,0.008917455561459064
vsi_question_1880,79,0,shared_exact_local,147,0.53125,0.01908985711634159,0.0686938539147377,0.006335411686450243
vsi_question_1880,79,0,shared_exact_local,196,0.625,0.012113274075090885,0.04730917885899544,0.00417990330606699
vsi_question_1880,79,0,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,0,headwise_attention_mass,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053
vsi_question_1880,79,0,headwise_attention_mass,49,0.34375,0.028556883335113525,0.09158980846405029,0.009238741360604763
vsi_question_1880,79,0,headwise_attention_mass,98,0.4375,0.015871014446020126,0.06015557423233986,0.005598075222223997
vsi_question_1880,79,0,headwise_attention_mass,147,0.53125,0.009738566353917122,0.037844475358724594,0.003711267374455929
vsi_question_1880,79,0,headwise_attention_mass,196,0.625,0.006034020334482193,0.027038346976041794,0.002458362840116024
vsi_question_1880,79,0,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,0,headwise_exact_local,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053
vsi_question_1880,79,0,headwise_exact_local,49,0.34375,0.024078628048300743,0.10903828591108322,0.007882785052061081
vsi_question_1880,79,0,headwise_exact_local,98,0.4375,0.011996522545814514,0.04081620275974274,0.004411198198795319
vsi_question_1880,79,0,headwise_exact_local,147,0.53125,0.006492226384580135,0.02421785704791546,0.002613801509141922
vsi_question_1880,79,0,headwise_exact_local,196,0.625,0.003533529583364725,0.013081636279821396,0.0015553567791357636
vsi_question_1880,79,0,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,0,headwise_exact_greedy,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053
vsi_question_1880,79,0,headwise_exact_greedy,49,0.34375,0.04298579320311546,0.10792642831802368,0.012705804780125618
vsi_question_1880,79,0,headwise_exact_greedy,98,0.4375,0.04111673682928085,0.10792643576860428,0.011323714628815651
vsi_question_1880,79,0,headwise_exact_greedy,147,0.53125,0.040742505341768265,0.10792645066976547,0.010832581669092178
vsi_question_1880,79,0,headwise_exact_greedy,196,0.625,0.040600985288619995,0.10792645812034607,0.010401953011751175
vsi_question_1880,79,0,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,13,shared_exact_local,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223
vsi_question_1880,79,13,shared_exact_local,49,0.34375,0.1295781433582306,0.21123038232326508,0.013647009618580341
vsi_question_1880,79,13,shared_exact_local,98,0.4375,0.07475978136062622,0.12680885195732117,0.00567912682890892
vsi_question_1880,79,13,shared_exact_local,147,0.53125,0.04664929583668709,0.1088525801897049,0.0031523413490504026
vsi_question_1880,79,13,shared_exact_local,196,0.625,0.030410461127758026,0.0822887122631073,0.002129244152456522
vsi_question_1880,79,13,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,13,headwise_attention_mass,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223
vsi_question_1880,79,13,headwise_attention_mass,49,0.34375,0.0805903822183609,0.12378612905740738,0.0066564613953232765
vsi_question_1880,79,13,headwise_attention_mass,98,0.4375,0.03758687898516655,0.06408492475748062,0.002800390822812915
vsi_question_1880,79,13,headwise_attention_mass,147,0.53125,0.019986242055892944,0.038892872631549835,0.001437163446098566
vsi_question_1880,79,13,headwise_attention_mass,196,0.625,0.011213308200240135,0.026569226756691933,0.0008190480293706059
vsi_question_1880,79,13,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,13,headwise_exact_local,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223
vsi_question_1880,79,13,headwise_exact_local,49,0.34375,0.07686550170183182,0.12037874013185501,0.006410226225852966
vsi_question_1880,79,13,headwise_exact_local,98,0.4375,0.035197559744119644,0.06486722826957703,0.0023841201327741146
vsi_question_1880,79,13,headwise_exact_local,147,0.53125,0.017797818407416344,0.03769860044121742,0.0011677888687700033
vsi_question_1880,79,13,headwise_exact_local,196,0.625,0.009314075112342834,0.023774251341819763,0.0006164462538436055
vsi_question_1880,79,13,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,13,headwise_exact_greedy,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223
vsi_question_1880,79,13,headwise_exact_greedy,49,0.34375,0.10763713717460632,0.21375833451747894,0.02343158610165119
vsi_question_1880,79,13,headwise_exact_greedy,98,0.4375,0.103253573179245,0.21279004216194153,0.022757260128855705
vsi_question_1880,79,13,headwise_exact_greedy,147,0.53125,0.10259364545345306,0.21288135647773743,0.022648973390460014
vsi_question_1880,79,13,headwise_exact_greedy,196,0.625,0.102653369307518,0.2134399563074112,0.022595835849642754
vsi_question_1880,79,13,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,27,shared_exact_local,0,0.25,0.6470699310302734,0.9974353909492493,0.0285040270537138
vsi_question_1880,79,27,shared_exact_local,49,0.34375,0.24573872983455658,0.4316033124923706,0.016559556126594543
vsi_question_1880,79,27,shared_exact_local,98,0.4375,0.1393103152513504,0.25880613923072815,0.010955894365906715
vsi_question_1880,79,27,shared_exact_local,147,0.53125,0.08659087121486664,0.18786288797855377,0.006786286365240812
vsi_question_1880,79,27,shared_exact_local,196,0.625,0.056164830923080444,0.14118708670139313,0.004533262923359871
vsi_question_1880,79,27,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,27,headwise_attention_mass,0,0.25,0.6470699310302734,0.9974353909492493,0.0285040270537138
vsi_question_1880,79,27,headwise_attention_mass,49,0.34375,0.1383783221244812,0.29367080330848694,0.010154979303479195
vsi_question_1880,79,27,headwise_attention_mass,98,0.4375,0.0723596140742302,0.15545493364334106,0.0058052935637533665
vsi_question_1880,79,27,headwise_attention_mass,147,0.53125,0.04076758772134781,0.08303888887166977,0.00331034860573709
vsi_question_1880,79,27,headwise_attention_mass,196,0.625,0.02308095619082451,0.05537249520421028,0.001884622615762055
vsi_question_1880,79,27,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,27,headwise_exact_local,0,0.25,0.6470699310302734,0.9974353909492493,0.0285040270537138
vsi_question_1880,79,27,headwise_exact_local,49,0.34375,0.14552778005599976,0.3333369493484497,0.009617604315280914
vsi_question_1880,79,27,headwise_exact_local,98,0.4375,0.06983143091201782,0.1469317078590393,0.005158628337085247
vsi_question_1880,79,27,headwise_exact_local,147,0.53125,0.03729436174035072,0.07770605385303497,0.0029092859476804733
vsi_question_1880,79,27,headwise_exact_local,196,0.625,0.020352285355329514,0.051596272736787796,0.001613594708032906
vsi_question_1880,79,27,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1880,79,27,headwise_exact_greedy,0,0.25,0.6470699310302734,0.9974353909492493,0.0285040270537138
vsi_question_1880,79,27,headwise_exact_greedy,49,0.34375,0.1547398418188095,0.5680385828018188,0.014468654990196228
vsi_question_1880,79,27,headwise_exact_greedy,98,0.4375,0.14382554590702057,0.5677151679992676,0.012339068576693535
vsi_question_1880,79,27,headwise_exact_greedy,147,0.53125,0.1418420821428299,0.567715585231781,0.011388714425265789
vsi_question_1880,79,27,headwise_exact_greedy,196,0.625,0.14152877032756805,0.5677356123924255,0.01102343387901783
vsi_question_1880,79,27,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,0,shared_exact_local,0,0.25,0.19377093017101288,0.4591670632362366,0.02548862062394619
vsi_question_1053,80,0,shared_exact_local,49,0.34375,0.06020480766892433,0.3569258451461792,0.013645259663462639
vsi_question_1053,80,0,shared_exact_local,98,0.4375,0.03735113516449928,0.20392386615276337,0.009241103194653988
vsi_question_1053,80,0,shared_exact_local,147,0.53125,0.02408709190785885,0.11633729934692383,0.006627943366765976
vsi_question_1053,80,0,shared_exact_local,196,0.625,0.014696500264108181,0.0630245953798294,0.0042207930237054825
vsi_question_1053,80,0,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,0,headwise_attention_mass,0,0.25,0.19377093017101288,0.4591670632362366,0.02548862062394619
vsi_question_1053,80,0,headwise_attention_mass,49,0.34375,0.03576112538576126,0.15861113369464874,0.009991287253797054
vsi_question_1053,80,0,headwise_attention_mass,98,0.4375,0.019095508381724358,0.07364238053560257,0.005947459489107132
vsi_question_1053,80,0,headwise_attention_mass,147,0.53125,0.01117666158825159,0.04974806681275368,0.0038261692970991135
vsi_question_1053,80,0,headwise_attention_mass,196,0.625,0.0066683487966656685,0.03336875140666962,0.0024200512561947107
vsi_question_1053,80,0,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,0,headwise_exact_local,0,0.25,0.19377093017101288,0.4591670632362366,0.02548862062394619
vsi_question_1053,80,0,headwise_exact_local,49,0.34375,0.03085746429860592,0.16346675157546997,0.008683296851813793
vsi_question_1053,80,0,headwise_exact_local,98,0.4375,0.014897498302161694,0.05470927059650421,0.0047937980853021145
vsi_question_1053,80,0,headwise_exact_local,147,0.53125,0.007848888635635376,0.03236166015267372,0.002813157858327031
vsi_question_1053,80,0,headwise_exact_local,196,0.625,0.0042045642621815205,0.019920535385608673,0.0016180925304070115
vsi_question_1053,80,0,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,0,headwise_exact_greedy,0,0.25,0.19377093017101288,0.4591670632362366,0.02548862062394619
vsi_question_1053,80,0,headwise_exact_greedy,49,0.34375,0.05465880036354065,0.15044228732585907,0.013014552183449268
vsi_question_1053,80,0,headwise_exact_greedy,98,0.4375,0.05235167592763901,0.1489357054233551,0.01100425235927105
vsi_question_1053,80,0,headwise_exact_greedy,147,0.53125,0.05194566026329994,0.1490563452243805,0.010349576361477375
vsi_question_1053,80,0,headwise_exact_greedy,196,0.625,0.05192577466368675,0.1500440537929535,0.01003206055611372
vsi_question_1053,80,0,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,13,shared_exact_local,0,0.25,0.5997610092163086,0.7718152403831482,0.04516315832734108
vsi_question_1053,80,13,shared_exact_local,49,0.34375,0.15589934587478638,0.2416841983795166,0.01438642293214798
vsi_question_1053,80,13,shared_exact_local,98,0.4375,0.08905940502882004,0.1671164631843567,0.007055932190269232
vsi_question_1053,80,13,shared_exact_local,147,0.53125,0.05269863083958626,0.09880756586790085,0.003747280454263091
vsi_question_1053,80,13,shared_exact_local,196,0.625,0.029942849650979042,0.05825171619653702,0.002049672184512019
vsi_question_1053,80,13,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,13,headwise_attention_mass,0,0.25,0.5997610092163086,0.7718152403831482,0.04516315832734108
vsi_question_1053,80,13,headwise_attention_mass,49,0.34375,0.09452033042907715,0.1465395987033844,0.007110679987818003
vsi_question_1053,80,13,headwise_attention_mass,98,0.4375,0.04552816227078438,0.08265424519777298,0.003156875027343631
vsi_question_1053,80,13,headwise_attention_mass,147,0.53125,0.024486616253852844,0.0435643270611763,0.0015757379587739706
vsi_question_1053,80,13,headwise_attention_mass,196,0.625,0.013189122080802917,0.03181833401322365,0.000894304015673697
vsi_question_1053,80,13,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,13,headwise_exact_local,0,0.25,0.5997610092163086,0.7718152403831482,0.04516315832734108
vsi_question_1053,80,13,headwise_exact_local,49,0.34375,0.08817560970783234,0.13150595128536224,0.006770078558474779
vsi_question_1053,80,13,headwise_exact_local,98,0.4375,0.041517019271850586,0.07254231721162796,0.0027779173105955124
vsi_question_1053,80,13,headwise_exact_local,147,0.53125,0.02130008302628994,0.040011558681726456,0.001339224399998784
vsi_question_1053,80,13,headwise_exact_local,196,0.625,0.010567757301032543,0.023481661453843117,0.000685567210894078
vsi_question_1053,80,13,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,13,headwise_exact_greedy,0,0.25,0.5997610092163086,0.7718152403831482,0.04516315832734108
vsi_question_1053,80,13,headwise_exact_greedy,49,0.34375,0.1489453762769699,0.30842041969299316,0.02695734240114689
vsi_question_1053,80,13,headwise_exact_greedy,98,0.4375,0.1420622169971466,0.3040972054004669,0.02592289447784424
vsi_question_1053,80,13,headwise_exact_greedy,147,0.53125,0.14145193994045258,0.3041469156742096,0.02580648474395275
vsi_question_1053,80,13,headwise_exact_greedy,196,0.625,0.14157721400260925,0.3048671782016754,0.025743350386619568
vsi_question_1053,80,13,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,27,shared_exact_local,0,0.25,0.6370934247970581,1.0722347497940063,0.0479678250849247
vsi_question_1053,80,27,shared_exact_local,49,0.34375,0.2369089275598526,0.4645959436893463,0.025027859956026077
vsi_question_1053,80,27,shared_exact_local,98,0.4375,0.16932213306427002,0.3590313792228699,0.017956867814064026
vsi_question_1053,80,27,shared_exact_local,147,0.53125,0.11235235631465912,0.292153924703598,0.011000125668942928
vsi_question_1053,80,27,shared_exact_local,196,0.625,0.0739477276802063,0.16216959059238434,0.0070123011246323586
vsi_question_1053,80,27,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,27,headwise_attention_mass,0,0.25,0.6370934247970581,1.0722347497940063,0.0479678250849247
vsi_question_1053,80,27,headwise_attention_mass,49,0.34375,0.14821527898311615,0.26274335384368896,0.01307731680572033
vsi_question_1053,80,27,headwise_attention_mass,98,0.4375,0.08493146300315857,0.16052068769931793,0.00697325961664319
vsi_question_1053,80,27,headwise_attention_mass,147,0.53125,0.05006376653909683,0.09872306138277054,0.00415751663967967
vsi_question_1053,80,27,headwise_attention_mass,196,0.625,0.02986261434853077,0.05878791585564613,0.00243474543094635
vsi_question_1053,80,27,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,27,headwise_exact_local,0,0.25,0.6370934247970581,1.0722347497940063,0.0479678250849247
vsi_question_1053,80,27,headwise_exact_local,49,0.34375,0.14386506378650665,0.25944679975509644,0.011737975291907787
vsi_question_1053,80,27,headwise_exact_local,98,0.4375,0.07717236876487732,0.13640284538269043,0.006102936342358589
vsi_question_1053,80,27,headwise_exact_local,147,0.53125,0.04510020092129707,0.08365359902381897,0.0035058283247053623
vsi_question_1053,80,27,headwise_exact_local,196,0.625,0.02527015097439289,0.04921623319387436,0.0019774523098021746
vsi_question_1053,80,27,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1053,80,27,headwise_exact_greedy,0,0.25,0.6370934247970581,1.0722347497940063,0.0479678250849247
vsi_question_1053,80,27,headwise_exact_greedy,49,0.34375,0.16751815378665924,0.571722149848938,0.0214850977063179
vsi_question_1053,80,27,headwise_exact_greedy,98,0.4375,0.15871794521808624,0.5717117190361023,0.019123176112771034
vsi_question_1053,80,27,headwise_exact_greedy,147,0.53125,0.15734504163265228,0.5717131495475769,0.018281061202287674
vsi_question_1053,80,27,headwise_exact_greedy,196,0.625,0.15656235814094543,0.5717360973358154,0.01722761243581772
vsi_question_1053,80,27,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,0,shared_exact_local,0,0.25,0.23874910175800323,0.5868082046508789,0.02443833276629448
vsi_question_1039,81,0,shared_exact_local,49,0.34375,0.052394382655620575,0.26539915800094604,0.013266327790915966
vsi_question_1039,81,0,shared_exact_local,98,0.4375,0.031275149434804916,0.152776300907135,0.008007844910025597
vsi_question_1039,81,0,shared_exact_local,147,0.53125,0.01911284029483795,0.0916333869099617,0.00531757390126586
vsi_question_1039,81,0,shared_exact_local,196,0.625,0.011937561444938183,0.04604098200798035,0.0035450858995318413
vsi_question_1039,81,0,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,0,headwise_attention_mass,0,0.25,0.23874910175800323,0.5868082046508789,0.02443833276629448
vsi_question_1039,81,0,headwise_attention_mass,49,0.34375,0.027216168120503426,0.1199229434132576,0.00819819513708353
vsi_question_1039,81,0,headwise_attention_mass,98,0.4375,0.014678330160677433,0.0546380952000618,0.004928880371153355
vsi_question_1039,81,0,headwise_attention_mass,147,0.53125,0.008602776564657688,0.03785775974392891,0.0032981017138808966
vsi_question_1039,81,0,headwise_attention_mass,196,0.625,0.005495678633451462,0.02512781322002411,0.002256029052659869
vsi_question_1039,81,0,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,0,headwise_exact_local,0,0.25,0.23874910175800323,0.5868082046508789,0.02443833276629448
vsi_question_1039,81,0,headwise_exact_local,49,0.34375,0.023609355092048645,0.13373532891273499,0.007100723683834076
vsi_question_1039,81,0,headwise_exact_local,98,0.4375,0.011538654565811157,0.05060974135994911,0.00410656351596117
vsi_question_1039,81,0,headwise_exact_local,147,0.53125,0.006472647190093994,0.023795384913682938,0.0024934036191552877
vsi_question_1039,81,0,headwise_exact_local,196,0.625,0.0037303876597434282,0.014978529885411263,0.001539043732918799
vsi_question_1039,81,0,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,0,headwise_exact_greedy,0,0.25,0.23874910175800323,0.5868082046508789,0.02443833276629448
vsi_question_1039,81,0,headwise_exact_greedy,49,0.34375,0.021654324606060982,0.12812107801437378,0.012737748213112354
vsi_question_1039,81,0,headwise_exact_greedy,98,0.4375,0.01890430971980095,0.12757299840450287,0.011621532030403614
vsi_question_1039,81,0,headwise_exact_greedy,147,0.53125,0.018333079293370247,0.12802226841449738,0.011218505911529064
vsi_question_1039,81,0,headwise_exact_greedy,196,0.625,0.018178502097725868,0.12648051977157593,0.010772253386676311
vsi_question_1039,81,0,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,13,shared_exact_local,0,0.25,0.7498987317085266,0.9935563802719116,0.05958620086312294
vsi_question_1039,81,13,shared_exact_local,49,0.34375,0.13214249908924103,0.3542986512184143,0.01088071521371603
vsi_question_1039,81,13,shared_exact_local,98,0.4375,0.07208691537380219,0.15718834102153778,0.005346347577869892
vsi_question_1039,81,13,shared_exact_local,147,0.53125,0.04396096244454384,0.1242448017001152,0.003152125747874379
vsi_question_1039,81,13,shared_exact_local,196,0.625,0.026077771559357643,0.08955530822277069,0.00175303197465837
vsi_question_1039,81,13,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,13,headwise_attention_mass,0,0.25,0.7498987317085266,0.9935563802719116,0.05958620086312294
vsi_question_1039,81,13,headwise_attention_mass,49,0.34375,0.0769742876291275,0.12465989589691162,0.005275590345263481
vsi_question_1039,81,13,headwise_attention_mass,98,0.4375,0.035308171063661575,0.06865295767784119,0.0023981910198926926
vsi_question_1039,81,13,headwise_attention_mass,147,0.53125,0.01851830817759037,0.041206810623407364,0.0013019074685871601
vsi_question_1039,81,13,headwise_attention_mass,196,0.625,0.009469985961914062,0.025579724460840225,0.0006924293702468276
vsi_question_1039,81,13,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,13,headwise_exact_local,0,0.25,0.7498987317085266,0.9935563802719116,0.05958620086312294
vsi_question_1039,81,13,headwise_exact_local,49,0.34375,0.07288172841072083,0.12310046702623367,0.00478879502043128
vsi_question_1039,81,13,headwise_exact_local,98,0.4375,0.03163626044988632,0.05992773547768593,0.0020532957278192043
vsi_question_1039,81,13,headwise_exact_local,147,0.53125,0.015625333413481712,0.03281832113862038,0.0010359544539824128
vsi_question_1039,81,13,headwise_exact_local,196,0.625,0.007650312036275864,0.021410031244158745,0.0005293565918691456
vsi_question_1039,81,13,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,13,headwise_exact_greedy,0,0.25,0.7498987317085266,0.9935563802719116,0.05958620086312294
vsi_question_1039,81,13,headwise_exact_greedy,49,0.34375,0.13079774379730225,0.31062445044517517,0.029600994661450386
vsi_question_1039,81,13,headwise_exact_greedy,98,0.4375,0.1274491846561432,0.30977439880371094,0.02918238565325737
vsi_question_1039,81,13,headwise_exact_greedy,147,0.53125,0.12721209228038788,0.3098747730255127,0.029132023453712463
vsi_question_1039,81,13,headwise_exact_greedy,196,0.625,0.12725643813610077,0.3104710280895233,0.02897229976952076
vsi_question_1039,81,13,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,27,shared_exact_local,0,0.25,0.653127133846283,1.0428016185760498,0.09093738347291946
vsi_question_1039,81,27,shared_exact_local,49,0.34375,0.24853962659835815,0.4643290042877197,0.02938353642821312
vsi_question_1039,81,27,shared_exact_local,98,0.4375,0.15123674273490906,0.28627339005470276,0.018615635111927986
vsi_question_1039,81,27,shared_exact_local,147,0.53125,0.09354705363512039,0.21200191974639893,0.01243098545819521
vsi_question_1039,81,27,shared_exact_local,196,0.625,0.058732882142066956,0.11339379847049713,0.007522790692746639
vsi_question_1039,81,27,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,27,headwise_attention_mass,0,0.25,0.653127133846283,1.0428016185760498,0.09093738347291946
vsi_question_1039,81,27,headwise_attention_mass,49,0.34375,0.13618957996368408,0.2272399365901947,0.015058399178087711
vsi_question_1039,81,27,headwise_attention_mass,98,0.4375,0.07044442743062973,0.13303788006305695,0.008181550540030003
vsi_question_1039,81,27,headwise_attention_mass,147,0.53125,0.039957232773303986,0.07515030354261398,0.0046206931583583355
vsi_question_1039,81,27,headwise_attention_mass,196,0.625,0.022701987996697426,0.04662313684821129,0.0025790908839553595
vsi_question_1039,81,27,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,27,headwise_exact_local,0,0.25,0.653127133846283,1.0428016185760498,0.09093738347291946
vsi_question_1039,81,27,headwise_exact_local,49,0.34375,0.13544800877571106,0.22822247445583344,0.014132289215922356
vsi_question_1039,81,27,headwise_exact_local,98,0.4375,0.06880238652229309,0.13488465547561646,0.007366856560111046
vsi_question_1039,81,27,headwise_exact_local,147,0.53125,0.037283025681972504,0.07500259578227997,0.003994874656200409
vsi_question_1039,81,27,headwise_exact_local,196,0.625,0.020078374072909355,0.04038446769118309,0.0021790647879242897
vsi_question_1039,81,27,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_1039,81,27,headwise_exact_greedy,0,0.25,0.653127133846283,1.0428016185760498,0.09093738347291946
vsi_question_1039,81,27,headwise_exact_greedy,49,0.34375,0.16616466641426086,0.4264143705368042,0.04450523480772972
vsi_question_1039,81,27,headwise_exact_greedy,98,0.4375,0.14930622279644012,0.42566943168640137,0.04294878616929054
vsi_question_1039,81,27,headwise_exact_greedy,147,0.53125,0.14661487936973572,0.4256511628627777,0.04259335622191429
vsi_question_1039,81,27,headwise_exact_greedy,196,0.625,0.14415374398231506,0.42565077543258667,0.041966330260038376
vsi_question_1039,81,27,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_5150,82,0,shared_exact_local,0,0.25,0.11370231211185455,0.5103029012680054,0.019374391064047813
vsi_question_5150,82,0,shared_exact_local,49,0.34375,0.05158976465463638,0.22623182833194733,0.01088858675211668
vsi_question_5150,82,0,shared_exact_local,98,0.4375,0.03245769068598747,0.14672517776489258,0.007249005604535341
vsi_question_5150,82,0,shared_exact_local,147,0.53125,0.02066069096326828,0.07383318245410919,0.005015168339014053
vsi_question_5150,82,0,shared_exact_local,196,0.625,0.014074057340621948,0.05533555522561073,0.0032819928601384163
vsi_question_5150,82,0,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_5150,82,0,headwise_attention_mass,0,0.25,0.11370231211185455,0.5103029012680054,0.019374391064047813
vsi_question_5150,82,0,headwise_attention_mass,49,0.34375,0.029344236478209496,0.11408896744251251,0.007287772372364998
vsi_question_5150,82,0,headwise_attention_mass,98,0.4375,0.01707863248884678,0.07858019322156906,0.004585216753184795
vsi_question_5150,82,0,headwise_attention_mass,147,0.53125,0.010696225799620152,0.05543946102261543,0.003036427777260542
vsi_question_5150,82,0,headwise_attention_mass,196,0.625,0.006630452815443277,0.036930520087480545,0.0019482126226648688
vsi_question_5150,82,0,headwise_attention_mass,392,1.0,0.0,0.0,0.0
vsi_question_5150,82,0,headwise_exact_local,0,0.25,0.11370231211185455,0.5103029012680054,0.019374391064047813
vsi_question_5150,82,0,headwise_exact_local,49,0.34375,0.024833330884575844,0.08851394802331924,0.0063260202296078205
vsi_question_5150,82,0,headwise_exact_local,98,0.4375,0.013288605958223343,0.05170758068561554,0.0036443143617361784
vsi_question_5150,82,0,headwise_exact_local,147,0.53125,0.007573471404612064,0.03211614862084389,0.0021900890860706568
vsi_question_5150,82,0,headwise_exact_local,196,0.625,0.004333121702075005,0.020848695188760757,0.0013235885417088866
vsi_question_5150,82,0,headwise_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_5150,82,0,headwise_exact_greedy,0,0.25,0.11370231211185455,0.5103029012680054,0.019374391064047813
vsi_question_5150,82,0,headwise_exact_greedy,49,0.34375,0.03072292171418667,0.08122749626636505,0.010228519327938557
vsi_question_5150,82,0,headwise_exact_greedy,98,0.4375,0.0271130483597517,0.07518348842859268,0.00918415654450655
vsi_question_5150,82,0,headwise_exact_greedy,147,0.53125,0.026256650686264038,0.07493264973163605,0.008743267506361008
vsi_question_5150,82,0,headwise_exact_greedy,196,0.625,0.026086825877428055,0.07536913454532623,0.008508712984621525
vsi_question_5150,82,0,headwise_exact_greedy,392,1.0,0.0,0.0,0.0
vsi_question_5150,82,13,shared_exact_local,0,0.25,0.6588767766952515,0.8297322988510132,0.03166491538286209
vsi_question_5150,82,13,shared_exact_local,49,0.34375,0.1600198745727539,0.23126135766506195,0.010510402731597424
vsi_question_5150,82,13,shared_exact_local,98,0.4375,0.08899883180856705,0.13247501850128174,0.005458525847643614
vsi_question_5150,82,13,shared_exact_local,147,0.53125,0.05388207361102104,0.09905050694942474,0.002988093066960573
vsi_question_5150,82,13,shared_exact_local,196,0.625,0.032200656831264496,0.07013247907161713,0.0016802429454401135
vsi_question_5150,82,13,shared_exact_local,392,1.0,0.0,0.0,0.0
vsi_question_5150,82,13,headwise_attention_mass,0,0.25,0.6588767766952515,0.8297322988510132,0.03166491538286209
