protocol,split,candidate_class,method,landmark_mode,landmarks,pinv_rtol,density,records,aggregate_output_relative_l2,record_error_max,projected_attention_work_ratio_mean,arithmetic_speedup_upper_bound,head_scope,calibration_role,frozen_head_keys
prompt_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.125,2,0.2725630307283722,0.27410137884286756,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.125,2,0.17227227873144288,0.17755719095369066,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
prompt_holdout,validation,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.125,2,0.3317530786551913,0.35123434028095096,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.125,2,0.22484405093477838,0.23109451728696156,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
prompt_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.25,2,0.1997654161610877,0.2004455319820813,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.25,2,0.12468177566237397,0.13295559730848022,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
prompt_holdout,validation,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.25,2,0.23715600002797096,0.24918113288034371,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.25,2,0.15320024148099065,0.15470120007849783,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
prompt_holdout,validation,deployable,nystrom_signed,segment,128,0.0001,0.0,2,0.6829909654665796,0.7006769176850951,0.007814407814407814,127.96875,calibration_role,transitional,2
prompt_holdout,validation,deployable,landmark_linear,segment,128,0.0001,0.0,2,0.9089253332664643,0.9204312318672562,0.007814407814407814,127.96875,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,nystrom_nonnegative_clamped,segment,128,0.0001,0.0,2,0.6995425575403038,0.7160886037167968,1.0078144078144078,0.9922461836685244,calibration_role,transitional,2
prompt_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.125,2,0.2592149933331015,0.2653191913293404,0.140657440293694,7.109471051883149,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.125,2,0.165115820788328,0.16570220901235694,0.140657440293694,7.109471051883149,calibration_role,transitional,2
prompt_holdout,validation,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.125,2,0.3267288656689412,0.34636071760152226,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.125,2,0.2198015112166162,0.22598020450500977,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
prompt_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.25,2,0.19047570419709736,0.19443569920054943,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.25,2,0.12021211597884826,0.12469181024481699,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
prompt_holdout,validation,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.25,2,0.23417422383352862,0.24611955038939,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
prompt_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.25,2,0.15052759421022685,0.15225397606993155,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
prompt_holdout,test,deployable,nystrom_signed,segment,32,0.0001,0.0,4,0.837130589838502,0.9506312686083863,0.0019536019536019536,511.875,calibration_role,transitional,2
prompt_holdout,test,deployable,landmark_linear,segment,32,0.0001,0.0,4,0.908747247050703,0.9984232186581579,0.0019536019536019536,511.875,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,nystrom_nonnegative_clamped,segment,32,0.0001,0.0,4,0.8418790806680522,0.9552383625101104,0.626953601953602,1.5950143629193243,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.125,4,0.29513760266464595,0.31719844095278754,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.125,4,0.22353034517342735,0.24616711929181856,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.125,4,0.3152254521631841,0.34136989077119995,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.125,4,0.24402881934065163,0.26137133341333374,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.25,4,0.21534584756903052,0.2375377459033318,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.25,4,0.13507048916061476,0.1446410789640454,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.25,4,0.2301023750176239,0.25998386999194234,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.25,4,0.14395329406989463,0.1562167431607033,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
prompt_holdout,test,deployable,nystrom_signed,segment,64,0.0001,0.0,4,0.7496136899523211,0.8949490203516296,0.003907203907203907,255.9375,calibration_role,transitional,2
prompt_holdout,test,deployable,landmark_linear,segment,64,0.0001,0.0,4,0.8640353596797546,0.9527239099675194,0.003907203907203907,255.9375,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,nystrom_nonnegative_clamped,segment,64,0.0001,0.0,4,0.7559865933705433,0.8957668604526435,0.7539072039072039,1.3264231921613086,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.125,4,0.28157528115156205,0.29494824199423864,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.125,4,0.20706571171866506,0.2344698727420175,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.125,4,0.3101116251053195,0.33630603945184084,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.125,4,0.2358083233897994,0.2540033871720023,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.25,4,0.20613920238646788,0.2265248280171362,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.25,4,0.12557553658405646,0.13768912648766887,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.25,4,0.22729085683704467,0.2572859678431305,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.25,4,0.13996202144552874,0.1523911171152568,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
prompt_holdout,test,deployable,nystrom_signed,segment,128,0.0001,0.0,4,0.6807667324513101,0.7975147153944094,0.007814407814407814,127.96875,calibration_role,transitional,2
prompt_holdout,test,deployable,landmark_linear,segment,128,0.0001,0.0,4,0.8330294178176473,0.9069457730137684,0.007814407814407814,127.96875,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,nystrom_nonnegative_clamped,segment,128,0.0001,0.0,4,0.6915858575772147,0.8048254470526267,1.0078144078144078,0.9922461836685244,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.125,4,0.2723985217636904,0.29205737813940796,0.140657440293694,7.109471051883149,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.125,4,0.1978080670142923,0.21848790111498592,0.140657440293694,7.109471051883149,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.125,4,0.30654714659310106,0.33340753188779104,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.125,4,0.22963511827559713,0.2477743006389707,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.25,4,0.19986186329361832,0.21903070045619377,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.25,4,0.12194315625898088,0.1367988204077466,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
prompt_holdout,test,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.25,4,0.22540591631126117,0.25572173760804673,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
prompt_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.25,4,0.13709582031812173,0.15030665299235782,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
combination_holdout,calibration,deployable,nystrom_signed,segment,32,0.0001,0.0,2,0.6297022237904362,0.6346039815943132,0.0019536019536019536,511.875,calibration_role,transitional,2
combination_holdout,calibration,deployable,landmark_linear,segment,32,0.0001,0.0,2,0.7028554693990762,0.7444931280387264,0.0019536019536019536,511.875,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,nystrom_nonnegative_clamped,segment,32,0.0001,0.0,2,0.6385708663333798,0.6457459684713994,0.626953601953602,1.5950143629193243,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.125,2,0.2678329964472552,0.31488824924086845,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.125,2,0.10637933423815293,0.1337384114684091,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.125,2,0.28593778251617774,0.3471609871442544,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.125,2,0.11808228857593779,0.15416413027104284,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.25,2,0.20401099329864278,0.23690881269339342,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.25,2,0.07152273615530991,0.08671663798849784,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.25,2,0.219154433962865,0.26386110517793976,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.25,2,0.07860289480599093,0.09974832310172702,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
combination_holdout,calibration,deployable,nystrom_signed,segment,64,0.0001,0.0,2,0.6154928570391403,0.6274988614448626,0.003907203907203907,255.9375,calibration_role,transitional,2
combination_holdout,calibration,deployable,landmark_linear,segment,64,0.0001,0.0,2,0.6783040443193311,0.7127484273161637,0.003907203907203907,255.9375,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,nystrom_nonnegative_clamped,segment,64,0.0001,0.0,2,0.6213378916788648,0.6356594123818636,0.7539072039072039,1.3264231921613086,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.125,2,0.2641209807025275,0.30960577597732053,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.125,2,0.10725751685458138,0.13395793872612205,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.125,2,0.2820386868410441,0.3415131394580118,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.125,2,0.11477426562234656,0.14909761343384373,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.25,2,0.20080926530971155,0.23234046499659708,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.25,2,0.07101419132869631,0.08525712698241793,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.25,2,0.21601720192706367,0.2593331104963198,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.25,2,0.07617679815102497,0.09602785118052984,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
combination_holdout,calibration,deployable,nystrom_signed,segment,128,0.0001,0.0,2,0.5871519629200604,0.5931495678488832,0.007814407814407814,127.96875,calibration_role,transitional,2
combination_holdout,calibration,deployable,landmark_linear,segment,128,0.0001,0.0,2,0.649585719794625,0.6767086178398437,0.007814407814407814,127.96875,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,nystrom_nonnegative_clamped,segment,128,0.0001,0.0,2,0.5889807862463944,0.5956948293186652,1.0078144078144078,0.9922461836685244,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.125,2,0.25925421298338214,0.3062233172441151,0.140657440293694,7.109471051883149,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.125,2,0.10440286458226486,0.1319917301267023,0.140657440293694,7.109471051883149,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.125,2,0.2809584076770988,0.3401208358043477,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.125,2,0.11388072087690006,0.1477709516954875,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.25,2,0.1969144120378644,0.2295738198164653,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.25,2,0.06861741030242606,0.08326432217159109,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
combination_holdout,calibration,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.25,2,0.2150546024178832,0.2581002153660458,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
combination_holdout,calibration,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.25,2,0.07548663526191682,0.09501210751533318,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
combination_holdout,validation,deployable,nystrom_signed,segment,32,0.0001,0.0,4,0.8840251287504642,0.9506312686083863,0.0019536019536019536,511.875,calibration_role,transitional,2
combination_holdout,validation,deployable,landmark_linear,segment,32,0.0001,0.0,4,0.9741860640850513,0.9984232186581579,0.0019536019536019536,511.875,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,nystrom_nonnegative_clamped,segment,32,0.0001,0.0,4,0.8895949945381385,0.9552383625101104,0.626953601953602,1.5950143629193243,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.125,4,0.2863830474195787,0.31719844095278754,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.125,4,0.2207395854954969,0.24616711929181856,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.125,4,0.3175720622405734,0.35726931895625036,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.125,4,0.24829769494596535,0.26137133341333374,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.25,4,0.20382251872739898,0.2320179649895916,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.25,4,0.1315382180457187,0.13866517977244489,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.25,4,0.2249354912514804,0.252460487227995,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.25,4,0.14595535114387587,0.15524360011866187,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
combination_holdout,validation,deployable,nystrom_signed,segment,64,0.0001,0.0,4,0.8108905793105261,0.8949490203516296,0.003907203907203907,255.9375,calibration_role,transitional,2
combination_holdout,validation,deployable,landmark_linear,segment,64,0.0001,0.0,4,0.9352919440411962,0.9527239099675194,0.003907203907203907,255.9375,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,nystrom_nonnegative_clamped,segment,64,0.0001,0.0,4,0.8196581286375026,0.8957668604526435,0.7539072039072039,1.3264231921613086,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.125,4,0.2736101649044649,0.29494824199423864,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.125,4,0.20567656977509252,0.2344698727420175,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.125,4,0.3132697137691565,0.35123434028095096,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.125,4,0.24195271406595406,0.2540033871720023,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.25,4,0.19552043749905174,0.21616267466412778,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.25,4,0.12348446106314316,0.13295559730848022,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.25,4,0.2229358201602724,0.24918113288034371,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.25,4,0.1433737293696917,0.15470120007849783,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
combination_holdout,validation,deployable,nystrom_signed,segment,128,0.0001,0.0,4,0.717187691191553,0.7975147153944094,0.007814407814407814,127.96875,calibration_role,transitional,2
combination_holdout,validation,deployable,landmark_linear,segment,128,0.0001,0.0,4,0.8933956186897383,0.9204312318672562,0.007814407814407814,127.96875,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,nystrom_nonnegative_clamped,segment,128,0.0001,0.0,4,0.7303854862073617,0.8048254470526267,1.0078144078144078,0.9922461836685244,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.125,4,0.2652304279230636,0.29205737813940796,0.140657440293694,7.109471051883149,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.125,4,0.1964494359734088,0.21848790111498592,0.140657440293694,7.109471051883149,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.125,4,0.3087449108415974,0.34636071760152226,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.125,4,0.235129391118249,0.2477743006389707,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.25,4,0.1903404282924126,0.2143208894631458,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.25,4,0.11998738625188121,0.12469181024481699,0.2656879727729802,3.763813580129426,calibration_role,transitional,2
combination_holdout,validation,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.25,4,0.2206331511578283,0.24611955038939,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
combination_holdout,validation,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.25,4,0.1403675013793843,0.15225397606993155,0.5177026396851545,1.9316107806754839,calibration_role,transitional,2
combination_holdout,test,deployable,nystrom_signed,segment,32,0.0001,0.0,2,0.745260361508327,0.7544393759523257,0.0019536019536019536,511.875,calibration_role,transitional,2
combination_holdout,test,deployable,landmark_linear,segment,32,0.0001,0.0,2,0.8250619230792845,0.8377477824698554,0.0019536019536019536,511.875,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,nystrom_nonnegative_clamped,segment,32,0.0001,0.0,2,0.7493629856646437,0.7573139889731701,0.626953601953602,1.5950143629193243,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.125,2,0.30192770156604204,0.3082197549672025,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.125,2,0.19865091086202713,0.19947983799596286,0.13479663443288814,7.418582846724373,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.125,2,0.3270476426932348,0.34136989077119995,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.125,2,0.22396952088602554,0.22685260064456664,0.16654266804111018,6.00446727413515,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,32,0.0001,0.25,2,0.2286323880858027,0.2375377459033318,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,32,0.0001,0.25,2,0.13709943240063033,0.1446410789640454,0.25982716691217433,3.8487122493161605,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_landmark_partition,segment,32,0.0001,0.25,2,0.24624660179804236,0.25998386999194234,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,32,0.0001,0.25,2,0.1491154492588233,0.1562167431607033,0.3228308336402179,3.097597552018405,calibration_role,transitional,2
combination_holdout,test,deployable,nystrom_signed,segment,64,0.0001,0.0,2,0.6377812242078761,0.6526091588011504,0.003907203907203907,255.9375,calibration_role,transitional,2
combination_holdout,test,deployable,landmark_linear,segment,64,0.0001,0.0,2,0.7828286296564481,0.8003169191169884,0.003907203907203907,255.9375,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,nystrom_nonnegative_clamped,segment,64,0.0001,0.0,2,0.6468186647349622,0.6593316988185778,0.7539072039072039,1.3264231921613086,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.125,2,0.2892914904994352,0.2926590986895197,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.125,2,0.18386300862735466,0.1846624701306463,0.1367502363864901,7.312601619011114,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.125,2,0.3212028814404902,0.33630603945184084,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.125,2,0.21506897738752837,0.219200220001826,0.20024230360293416,4.9939497399257196,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,64,0.0001,0.25,2,0.22012430509786707,0.2265248280171362,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,64,0.0001,0.25,2,0.12871673233177777,0.13768912648766887,0.2617807688657763,3.8199903084276343,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_landmark_partition,segment,64,0.0001,0.25,2,0.24255954443886696,0.2572859678431305,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,64,0.0001,0.25,2,0.14411523543807547,0.1523911171152568,0.38778810232186345,2.5787279032351584,calibration_role,transitional,2
combination_holdout,test,deployable,nystrom_signed,segment,128,0.0001,0.0,2,0.6090032566682786,0.6155663592199899,0.007814407814407814,127.96875,calibration_role,transitional,2
combination_holdout,test,deployable,landmark_linear,segment,128,0.0001,0.0,2,0.7754178245135609,0.7895219521428977,0.007814407814407814,127.96875,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,nystrom_nonnegative_clamped,segment,128,0.0001,0.0,2,0.619654460876379,0.6261104528862971,1.0078144078144078,0.9922461836685244,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_nystrom_mixture,segment,128,0.0001,0.125,2,0.2756793790151612,0.28309486475783663,0.140657440293694,7.109471051883149,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_nystrom_mixture_diagnostic,segment,128,0.0001,0.125,2,0.17610136794175513,0.18216504916310494,0.140657440293694,7.109471051883149,calibration_role,transitional,2
combination_holdout,test,deployable,proxy_mass_landmark_partition,segment,128,0.0001,0.125,2,0.3182280816160317,0.33340753188779104,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
combination_holdout,test,diagnostic_only,dense_mass_landmark_partition_diagnostic,segment,128,0.0001,0.125,2,0.21113542114967757,0.21507228880927973,0.2676415747265821,3.7363402939979795,calibration_role,transitional,2
