category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
scene_cut,22,frame_centered_unit,uniform_reservoir,32,4,6,72,0.8876620669069253,0.06203860219885883,0.9351057472578778,0.053513109747166464,0.3628933063191795,0.12234273559400728,0.6545138888888888,0.18011263783282608,0.06857956027775236
scene_cut,22,frame_centered_unit,uniform_reservoir,32,8,6,48,0.8688866800573903,0.07010837042420417,0.9159984764257546,0.0667410880677122,0.40482780136133695,0.1304518355664919,0.59765625,0.20488271940536493,0.13470093955022056
scene_cut,22,frame_centered_unit,uniform_reservoir,64,0,6,96,0.9494350089889932,0.05292872764632311,0.9770806024711849,0.039288811892277606,0.17594964069709804,0.14617862215383565,0.8359375,0.1666463203726683,-0.050564991011006755
scene_cut,22,frame_centered_unit,uniform_reservoir,64,1,6,90,0.953807914662584,0.04418833557793877,0.979706212989566,0.03153826680366706,0.17230185045537688,0.1307066747494661,0.8506944444444444,0.14751837351561112,-0.04619208533741603
scene_cut,22,frame_centered_unit,uniform_reservoir,64,2,6,84,0.9507010491353094,0.0450646245631659,0.9788491204734351,0.03309978382472644,0.18497963807449566,0.1288732112996512,0.8407738095238095,0.15076835758007148,-0.049298950864690605
scene_cut,22,frame_centered_unit,uniform_reservoir,64,4,6,72,0.9422541340546713,0.044477982609673956,0.9748043060329654,0.03210801128898328,0.21745299455893038,0.11442740959856686,0.8090277777777778,0.14800792698574386,0.05286112639570517
scene_cut,22,frame_centered_unit,uniform_reservoir,64,8,6,48,0.9224983823402243,0.04661063661239804,0.956722871034407,0.040378135287493615,0.2758001194763599,0.10374516858760459,0.7252604166666666,0.169125538604197,0.14517937584566087
scene_cut,23,frame_centered_unit,adaptive_slots,16,0,6,96,0.9348175785920328,0.042667888803128974,0.957250702511914,0.02787597518758315,0.2830236785404406,0.12057546928603684,0.8111979166666666,0.16287495969503638,-0.06518242140796715
scene_cut,23,frame_centered_unit,adaptive_slots,16,1,6,90,0.9097938486237597,0.05210746140811664,0.9335423923458095,0.04373981343346099,0.3614969008049697,0.1174241148102377,0.7222222222222222,0.20898047637560033,0.033600292487766414
scene_cut,23,frame_centered_unit,adaptive_slots,16,2,6,84,0.8893004325708563,0.05785086542694097,0.9154680064292542,0.05406895127426092,0.41066435717587785,0.1168211176115447,0.6428571428571429,0.23771360784301243,0.055155661162455516
scene_cut,23,frame_centered_unit,adaptive_slots,16,4,6,72,0.8640095134618245,0.06525029581940313,0.8852780572282174,0.06696144511038844,0.4657482704678203,0.1231423158691786,0.5199652777777778,0.26430973158594434,0.08335707023288719
scene_cut,23,frame_centered_unit,adaptive_slots,16,8,6,48,0.8222378444254831,0.07177758648412887,0.8465990709366209,0.07429158343114435,0.5416506782913153,0.12049146487487937,0.3932291666666667,0.24171100078255758,0.11193138583182893
scene_cut,23,frame_centered_unit,adaptive_slots,32,0,6,96,0.9622736546821503,0.028357684239279212,0.9710612863195108,0.02290576480505663,0.21462016369229406,0.10988189550999482,0.9055989583333334,0.12035469757380306,-0.037726345317849685
scene_cut,23,frame_centered_unit,adaptive_slots,32,1,6,90,0.9521977128014305,0.03069455567241872,0.9618849651197081,0.027197744606206026,0.2557211514125695,0.1124260336017926,0.8638888888888889,0.14718946176381306,-0.04780228719856949
scene_cut,23,frame_centered_unit,adaptive_slots,32,2,6,84,0.9407186685804105,0.03492248741841368,0.951356914150841,0.03187238989177319,0.29048991371877086,0.10865463385789613,0.8058035714285714,0.18145458925977975,0.056050693991286704
scene_cut,23,frame_centered_unit,adaptive_slots,32,4,6,72,0.9243569055488963,0.04423129937337646,0.9350008644421557,0.04585717101180425,0.33189728497202464,0.11794795910026044,0.7352430555555556,0.22207127848858002,0.10780215656155578
scene_cut,23,frame_centered_unit,adaptive_slots,32,8,6,48,0.8998499137002148,0.05717113128219385,0.9095049998362791,0.06101995735106862,0.3846720635232592,0.12942458162283987,0.6341145833333334,0.2467198824827995,0.16704981802668295
scene_cut,23,frame_centered_unit,adaptive_slots,64,0,6,96,0.979080995491989,0.020047484184137505,0.9832307739762998,0.017303493933786072,0.14647949379294195,0.1074303346130144,0.9635416666666666,0.07475364632503814,-0.020919004508010985
scene_cut,23,frame_centered_unit,adaptive_slots,64,1,6,90,0.9724905443648656,0.023142103111989637,0.9782574359660775,0.02152317458246464,0.1770927534998549,0.11597958280994812,0.9381944444444444,0.09881873682107853,-0.027509455635134406
scene_cut,23,frame_centered_unit,adaptive_slots,64,2,6,84,0.9680913169283295,0.02477903309419707,0.9747664755628455,0.025291096902635306,0.19256613667502437,0.11866811050650948,0.9211309523809523,0.10613572619661792,-0.031908683071670496
scene_cut,23,frame_centered_unit,adaptive_slots,64,4,6,72,0.9607855820161595,0.027690481678159518,0.9707292081351478,0.028158758755199895,0.2180910005960904,0.11875877207795175,0.8880208333333334,0.14393764172328624,0.07399078789626468
scene_cut,23,frame_centered_unit,adaptive_slots,64,8,6,48,0.9588247461996425,0.030166490427884864,0.9684208503993582,0.030346181853594934,0.21782333339351354,0.11588721093309229,0.8815104166666666,0.160990375281132,0.18382873525440468
scene_cut,23,frame_centered_unit,oja_subspace,16,0,6,96,0.855398326118514,0.08824674201822759,0.8982669683200942,0.07366591472219546,0.4249669611484704,0.1754492432262439,0.5611979166666666,0.2896572101133678,-0.14460167388148604
scene_cut,23,frame_centered_unit,oja_subspace,16,1,6,90,0.8596988178187153,0.08691635707057696,0.9011098793767671,0.07241138501656723,0.41840032947594047,0.17225005427841897,0.5708333333333333,0.28689549975170014,-0.01649473831727799
scene_cut,23,frame_centered_unit,oja_subspace,16,2,6,84,0.8625964193746194,0.08652411909391106,0.9033866974059132,0.0719677725068442,0.4134363320441671,0.1696660815369631,0.5825892857142857,0.28918384909202705,0.028451647966218574
scene_cut,23,frame_centered_unit,oja_subspace,16,4,6,72,0.8726872385885326,0.08519925907750088,0.9100900906642582,0.06978833819062327,0.39707658421278375,0.16474612635771074,0.6128472222222222,0.2870994509129305,0.09203479535959525
scene_cut,23,frame_centered_unit,oja_subspace,16,8,6,48,0.8913475829834813,0.08390484308112475,0.918221093886574,0.06969529232312942,0.3674707872573928,0.16615883276847743,0.6614583333333334,0.2955929921596398,0.1810411243898271
scene_cut,23,frame_centered_unit,oja_subspace,32,0,6,96,0.858782510425191,0.08585499379422905,0.9002829455503405,0.0719451956464396,0.4212355860597687,0.17380618413358093,0.56640625,0.2885077023858072,-0.14121748957480895
scene_cut,23,frame_centered_unit,oja_subspace,32,1,6,90,0.8630417482195492,0.08452498485270586,0.9031038862284253,0.07070044198034187,0.4146503993573299,0.17058480973186735,0.5826388888888889,0.28364379096733455,-0.13695825178045085
scene_cut,23,frame_centered_unit,oja_subspace,32,2,6,84,0.8659282182450573,0.0840939931234367,0.9053333512862685,0.07029605892662602,0.4096704571319257,0.16797790466697138,0.5900297619047619,0.28451334129726463,-0.01873975634406655
scene_cut,23,frame_centered_unit,oja_subspace,32,4,6,72,0.875844968327737,0.0827613638404906,0.911879793450064,0.06824879208617407,0.39336314029242725,0.16307618082306682,0.6180555555555556,0.28518762775529266,0.059290219340396466
scene_cut,23,frame_centered_unit,oja_subspace,32,8,6,48,0.893938012696529,0.08168113346608848,0.9198518915404318,0.06823166770347239,0.3640096826865004,0.16447821370571877,0.6705729166666666,0.29028866720586893,0.16113791702299707
scene_cut,23,frame_centered_unit,oja_subspace,64,0,6,96,0.8650273408033411,0.0816710135787329,0.9037457988043491,0.06943533028492564,0.41404502877126914,0.17074042731366762,0.5813802083333334,0.28184540444031236,-0.1349726591966589
scene_cut,23,frame_centered_unit,oja_subspace,64,1,6,90,0.8691818127282763,0.08030955643287857,0.9065702371977434,0.06809629515641541,0.40748306439806026,0.167456603683399,0.5916666666666667,0.2807789264805241,-0.13081818727172367
scene_cut,23,frame_centered_unit,oja_subspace,64,2,6,84,0.8720042777187361,0.07982437657890935,0.9088264050887803,0.06758438636778048,0.4025176478517904,0.16479858722970164,0.5989583333333334,0.2813670942314858,-0.12799572228126388
scene_cut,23,frame_centered_unit,oja_subspace,64,4,6,72,0.8815186622763042,0.07847269101576883,0.9152026865441728,0.0654710765678109,0.38643229414392016,0.15986598073960254,0.6284722222222222,0.28084246880404434,-0.005276131843590659
scene_cut,23,frame_centered_unit,oja_subspace,64,8,6,48,0.8986947228649708,0.07743412573917832,0.9229462487710626,0.06538197856492471,0.3576130985501255,0.16109361525599855,0.6875,0.2774629292055667,0.12369871191973292
scene_cut,23,frame_centered_unit,recent_window,16,0,6,96,1.0,0.0,1.0,4.5324665183683945e-17,0.0,0.0,1.0,0.0,0.0
scene_cut,23,frame_centered_unit,recent_window,16,1,6,90,0.8761935561359933,0.09398020603554301,0.9110904089386935,0.09540069976015449,0.4170708513538748,0.18232297464040953,0.63125,0.2664794264520663,0.0
scene_cut,23,frame_centered_unit,recent_window,16,2,6,84,0.8341447714084008,0.10511976018462534,0.8790398477936433,0.10606514735356325,0.49862256713783504,0.1833993638951518,0.5029761904761905,0.2722441667655498,0.0
scene_cut,23,frame_centered_unit,recent_window,16,4,6,72,0.7806524432289373,0.11438496112705468,0.8344947709320273,0.12423952443679656,0.5899204143280605,0.1815646829911115,0.3645833333333333,0.26982987181226287,0.0
scene_cut,23,frame_centered_unit,recent_window,16,8,6,48,0.7103064585936542,0.1172214842745188,0.7646069380051387,0.13473056221150675,0.7003901811440039,0.16943503072019547,0.2265625,0.23580294176229016,0.0
scene_cut,23,frame_centered_unit,recent_window,32,0,6,96,1.0,0.0,1.0,4.5324665183683945e-17,0.0,0.0,1.0,0.0,0.0
