sample_id,sample_position,layer_index,topology,group_count,group_size,selector,exact_fraction,exact_group_count,dense_read_floats_per_head,metadata_read_floats_per_head,exact_read_floats_per_head,active_read_ratio,leaf_only_read_ratio,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2,selected_visual_mass_mean,selected_visual_mass_min,upper_tail_fraction_mean,upper_tail_fraction_max,certificate_relative_bound_mean,certificate_relative_bound_max,certificate_coverage,tail_bound_log10_looseness_mean,tail_bound_log10_looseness_max
vsi_question_1053,80,0,spatial_7x7,32,49,centroid_score,0.625,20,401408,4096,250880,1.5742971887550201,1.6,0.028745414689183235,0.13227906823158264,0.022271201014518738,0.8974323272705078,0.7220497727394104,0.9954501986503601,1.0,7.472135543823242,14.105474472045898,1.0,5.556477069854736,34.383445739746094
vsi_question_1053,80,0,spatial_7x7,32,49,centroid_score,0.75,24,401408,4096,301056,1.3154362416107384,1.3333333333333333,0.016905954107642174,0.0857810378074646,0.013593222945928574,0.9432905912399292,0.830550491809845,0.9903653264045715,1.0,7.407087802886963,13.774524688720703,1.0,5.597499370574951,36.37261962890625
vsi_question_1053,80,0,spatial_7x7,32,49,centroid_score,1.0,32,401408,4096,401408,0.98989898989899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,0,spatial_7x7,32,49,quest_box_bound,0.125,4,401408,8192,50176,6.87719298245614,8.0,0.35245653986930847,0.7582036852836609,0.09494790434837341,0.3534068465232849,0.04999242350459099,0.9997173547744751,1.0,7.526908874511719,14.352134704589844,1.0,5.471039295196533,33.72626876831055
vsi_question_1053,80,0,spatial_7x7,32,49,quest_box_bound,0.25,8,401408,8192,100352,3.69811320754717,4.0,0.15523086488246918,0.3484773635864258,0.07078488171100616,0.6034992933273315,0.33615925908088684,0.9992457628250122,1.0,7.520909786224365,14.327364921569824,1.0,5.441626071929932,33.53226852416992
vsi_question_1053,80,0,spatial_7x7,32,49,quest_box_bound,0.5,16,401408,8192,200704,1.9215686274509804,2.0,0.07252749800682068,0.2847847044467926,0.03892647102475166,0.8163856863975525,0.5993532538414001,0.9973373413085938,1.0,7.496875762939453,14.2310791015625,1.0,5.358424663543701,33.68684768676758
vsi_question_1053,80,0,spatial_7x7,32,49,quest_box_bound,0.625,20,401408,8192,250880,1.5494071146245059,1.6,0.04951665550470352,0.22296208143234253,0.028349384665489197,0.8839945793151855,0.7069789171218872,0.9951621294021606,1.0,7.469915390014648,14.103028297424316,1.0,5.297268867492676,32.63957977294922
vsi_question_1053,80,0,spatial_7x7,32,49,quest_box_bound,0.75,24,401408,8192,301056,1.2980132450331126,1.3333333333333333,0.02987229824066162,0.17895568907260895,0.018936943262815475,0.9364653825759888,0.7937537431716919,0.9891359210014343,1.0,7.395133018493652,13.719820976257324,1.0,5.165414810180664,30.730955123901367
vsi_question_1053,80,0,spatial_7x7,32,49,quest_box_bound,1.0,32,401408,8192,401408,0.98,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,0,spatial_7x7,32,49,exact_mass,0.125,4,401408,401408,50176,0.8888888888888888,8.0,0.21333791315555573,0.5748624205589294,0.09094294160604477,0.44848814606666565,0.19910533726215363,0.9997226595878601,1.0,7.5269856452941895,14.352456092834473,1.0,5.748815059661865,38.6928596496582
vsi_question_1053,80,0,spatial_7x7,32,49,exact_mass,0.25,8,401408,401408,100352,0.8,4.0,0.12427716702222824,0.36869484186172485,0.06440027058124542,0.6413397789001465,0.360361248254776,0.9992590546607971,1.0,7.5210747718811035,14.327561378479004,1.0,5.733572959899902,39.54710388183594
vsi_question_1053,80,0,spatial_7x7,32,49,exact_mass,0.5,16,401408,401408,200704,0.6666666666666666,2.0,0.048873282968997955,0.2083248347043991,0.033289771527051926,0.8443753719329834,0.6273319125175476,0.997531533241272,1.0,7.498978137969971,14.237921714782715,1.0,5.763702869415283,40.40740966796875
vsi_question_1053,80,0,spatial_7x7,32,49,exact_mass,0.625,20,401408,401408,250880,0.6153846153846154,1.6,0.03288353979587555,0.15572713315486908,0.022850466892123222,0.9036533236503601,0.7393411993980408,0.9953937530517578,1.0,7.471851348876953,14.105474472045898,1.0,5.774652004241943,40.91458511352539
vsi_question_1053,80,0,spatial_7x7,32,49,exact_mass,0.75,24,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.019003810361027718,0.08505971729755402,0.01332467794418335,0.9467822909355164,0.8411538004875183,0.9902275800704956,1.0,7.406527042388916,13.774524688720703,1.0,5.786648750305176,41.852760314941406
vsi_question_1053,80,0,spatial_7x7,32,49,exact_mass,1.0,32,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,0,spatial_7x7,32,49,oracle_local,0.125,4,401408,401408,50176,0.8888888888888888,8.0,0.22702759504318237,0.6186147928237915,0.09365154802799225,0.434598445892334,0.17803801596164703,0.9997240304946899,1.0,7.526978015899658,14.352018356323242,1.0,5.758790016174316,38.6928596496582
vsi_question_1053,80,0,spatial_7x7,32,49,oracle_local,0.25,8,401408,401408,100352,0.8,4.0,0.11681429296731949,0.35532721877098083,0.06636415421962738,0.632932186126709,0.33992403745651245,0.9992639422416687,1.0,7.521104335784912,14.327364921569824,1.0,5.758269309997559,39.54014587402344
vsi_question_1053,80,0,spatial_7x7,32,49,oracle_local,0.5,16,401408,401408,200704,0.6666666666666666,2.0,0.04896550253033638,0.2011961191892624,0.034871604293584824,0.8406091928482056,0.6140787601470947,0.9976368546485901,1.0,7.500378131866455,14.237921714782715,1.0,5.7718377113342285,40.40740966796875
vsi_question_1053,80,0,spatial_7x7,32,49,oracle_local,0.625,20,401408,401408,250880,0.6153846153846154,1.6,0.030914057046175003,0.1574082374572754,0.023695360869169235,0.8996842503547668,0.729051947593689,0.9955242872238159,1.0,7.473240852355957,14.105474472045898,1.0,5.779814720153809,40.91458511352539
vsi_question_1053,80,0,spatial_7x7,32,49,oracle_local,0.75,24,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.017859192565083504,0.08978147059679031,0.014521180652081966,0.943742036819458,0.8307855725288391,0.9904332160949707,1.0,7.4078240394592285,13.774524688720703,1.0,5.825929641723633,41.852760314941406
vsi_question_1053,80,0,spatial_7x7,32,49,oracle_local,1.0,32,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,13,spatial_7x7,32,49,centroid_score,0.125,4,401408,4096,50176,7.39622641509434,8.0,0.6841500997543335,0.9712332487106323,0.04023530334234238,0.3402016758918762,0.15594522655010223,1.0,1.0,7.710355758666992,11.40405559539795,1.0,10.116056442260742,13.662280082702637
vsi_question_1053,80,13,spatial_7x7,32,49,centroid_score,0.25,8,401408,4096,100352,3.843137254901961,4.0,0.4167700409889221,0.591223418712616,0.028579337522387505,0.51887446641922,0.2687374949455261,1.0,1.0,7.710355758666992,11.40405559539795,1.0,10.121440887451172,13.550911903381348
vsi_question_1053,80,13,spatial_7x7,32,49,centroid_score,0.5,16,401408,4096,200704,1.96,2.0,0.16692183911800385,0.3045888841152191,0.015680192038416862,0.778441846370697,0.6316541433334351,1.0,1.0,7.710355281829834,11.40405559539795,1.0,10.136557579040527,13.88229751586914
vsi_question_1053,80,13,spatial_7x7,32,49,centroid_score,0.625,20,401408,4096,250880,1.5742971887550201,1.6,0.10030347108840942,0.18533016741275787,0.011424464173614979,0.8736725449562073,0.7358282804489136,1.0,1.0,7.710355281829834,11.40405559539795,1.0,10.079380989074707,13.378729820251465
vsi_question_1053,80,13,spatial_7x7,32,49,centroid_score,0.75,24,401408,4096,301056,1.3154362416107384,1.3333333333333333,0.06334380060434341,0.15607857704162598,0.006025872193276882,0.9310598969459534,0.8568612933158875,0.9999998807907104,1.0,7.710354328155518,11.40405559539795,1.0,9.936583518981934,13.418774604797363
vsi_question_1053,80,13,spatial_7x7,32,49,centroid_score,1.0,32,401408,4096,401408,0.98989898989899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,13,spatial_7x7,32,49,quest_box_bound,0.125,4,401408,8192,50176,6.87719298245614,8.0,0.6234791874885559,1.1520169973373413,0.03965608403086662,0.3526356518268585,0.18379762768745422,1.0,1.0,7.710355758666992,11.40405559539795,1.0,9.785296440124512,13.004490852355957
vsi_question_1053,80,13,spatial_7x7,32,49,quest_box_bound,0.25,8,401408,8192,100352,3.69811320754717,4.0,0.4235900044441223,0.6779990792274475,0.03224293515086174,0.4946750998497009,0.27849704027175903,1.0,1.0,7.710355758666992,11.40405559539795,1.0,9.63201904296875,12.749139785766602
vsi_question_1053,80,13,spatial_7x7,32,49,quest_box_bound,0.5,16,401408,8192,200704,1.9215686274509804,2.0,0.24070048332214355,0.4041491746902466,0.018295884132385254,0.713269829750061,0.514782190322876,1.0,1.0,7.710355281829834,11.40405559539795,1.0,9.35625171661377,12.265438079833984
vsi_question_1053,80,13,spatial_7x7,32,49,quest_box_bound,0.625,20,401408,8192,250880,1.5494071146245059,1.6,0.17926941812038422,0.39469853043556213,0.013984877616167068,0.8079062104225159,0.5876765847206116,0.9999998211860657,1.0,7.710354328155518,11.40405559539795,1.0,9.205575942993164,11.872513771057129
vsi_question_1053,80,13,spatial_7x7,32,49,quest_box_bound,0.75,24,401408,8192,301056,1.2980132450331126,1.3333333333333333,0.12895084917545319,0.3210389018058777,0.00986542645841837,0.878710925579071,0.7105529308319092,0.9999995231628418,1.0,7.710352420806885,11.40405559539795,1.0,8.99063777923584,11.478339195251465
vsi_question_1053,80,13,spatial_7x7,32,49,quest_box_bound,1.0,32,401408,8192,401408,0.98,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,13,spatial_7x7,32,49,exact_mass,0.125,4,401408,401408,50176,0.8888888888888888,8.0,0.4238271117210388,0.6946591734886169,0.03090067021548748,0.464505136013031,0.2869775891304016,1.0,1.0,7.710355758666992,11.40405559539795,1.0,10.030784606933594,13.692499160766602
vsi_question_1053,80,13,spatial_7x7,32,49,exact_mass,0.25,8,401408,401408,100352,0.8,4.0,0.23721414804458618,0.34877097606658936,0.018956506624817848,0.6520280838012695,0.4641653895378113,1.0,1.0,7.710355758666992,11.40405559539795,1.0,10.089223861694336,13.8923921585083
vsi_question_1053,80,13,spatial_7x7,32,49,exact_mass,0.5,16,401408,401408,200704,0.6666666666666666,2.0,0.09149713814258575,0.15770502388477325,0.008030927740037441,0.85317462682724,0.6940894722938538,1.0,1.0,7.710355281829834,11.40405559539795,1.0,10.090278625488281,13.877708435058594
vsi_question_1053,80,13,spatial_7x7,32,49,exact_mass,0.625,20,401408,401408,250880,0.6153846153846154,1.6,0.05766458064317703,0.13651207089424133,0.005054015666246414,0.9139268398284912,0.7898154258728027,0.9999998807907104,1.0,7.710355281829834,11.40405559539795,1.0,10.075267791748047,13.316389083862305
vsi_question_1053,80,13,spatial_7x7,32,49,exact_mass,0.75,24,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.0306105837225914,0.08964144438505173,0.0028270373586565256,0.9565404057502747,0.8746738433837891,0.9999997615814209,1.0,7.710354328155518,11.40405559539795,1.0,9.983235359191895,13.060281753540039
vsi_question_1053,80,13,spatial_7x7,32,49,exact_mass,1.0,32,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,13,spatial_7x7,32,49,oracle_local,0.125,4,401408,401408,50176,0.8888888888888888,8.0,0.42567259073257446,0.6581510305404663,0.031205497682094574,0.45925670862197876,0.2869775891304016,1.0,1.0,7.710355758666992,11.40405559539795,1.0,10.027105331420898,13.700666427612305
vsi_question_1053,80,13,spatial_7x7,32,49,oracle_local,0.25,8,401408,401408,100352,0.8,4.0,0.22632718086242676,0.33438876271247864,0.020844601094722748,0.643339991569519,0.46124082803726196,1.0,1.0,7.710355758666992,11.40405559539795,1.0,10.077366828918457,13.8923921585083
vsi_question_1053,80,13,spatial_7x7,32,49,oracle_local,0.5,16,401408,401408,200704,0.6666666666666666,2.0,0.09029265493154526,0.18654413521289825,0.00822413619607687,0.8500192165374756,0.6912139058113098,1.0,1.0,7.710355281829834,11.40405559539795,1.0,10.125198364257812,13.865737915039062
vsi_question_1053,80,13,spatial_7x7,32,49,oracle_local,0.625,20,401408,401408,250880,0.6153846153846154,1.6,0.05320989340543747,0.1178220808506012,0.005236164666712284,0.9108344316482544,0.7751737236976624,0.9999998807907104,1.0,7.710355281829834,11.40405559539795,1.0,10.11337947845459,14.062027931213379
vsi_question_1053,80,13,spatial_7x7,32,49,oracle_local,0.75,24,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.02821469120681286,0.07578552514314651,0.0028910443652421236,0.9545226097106934,0.8651055097579956,0.9999998211860657,1.0,7.710354328155518,11.40405559539795,1.0,10.005193710327148,13.060281753540039
vsi_question_1053,80,13,spatial_7x7,32,49,oracle_local,1.0,32,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,27,spatial_7x7,32,49,centroid_score,0.125,4,401408,4096,50176,7.39622641509434,8.0,0.5942593216896057,1.4084596633911133,0.04919467866420746,0.4111933410167694,0.1877296417951584,0.9999997615814209,1.0,15.234901428222656,26.937294006347656,1.0,16.648313522338867,86.90170288085938
vsi_question_1053,80,27,spatial_7x7,32,49,centroid_score,0.25,8,401408,4096,100352,3.843137254901961,4.0,0.3728508949279785,0.8372337818145752,0.03344983235001564,0.58645099401474,0.36777520179748535,0.9999992847442627,1.0,15.234898567199707,26.937294006347656,1.0,16.476085662841797,84.73467254638672
vsi_question_1053,80,27,spatial_7x7,32,49,centroid_score,0.5,16,401408,4096,200704,1.96,2.0,0.19966909289360046,0.4427480697631836,0.019425610080361366,0.790246844291687,0.5709922909736633,0.9999972581863403,1.0,15.234886169433594,26.937294006347656,1.0,16.28176498413086,84.64373779296875
vsi_question_1053,80,27,spatial_7x7,32,49,centroid_score,0.625,20,401408,4096,250880,1.5742971887550201,1.6,0.14355593919754028,0.4231095314025879,0.013093095272779465,0.8599944710731506,0.675523042678833,0.9999934434890747,1.0,15.234861373901367,26.937294006347656,1.0,16.268531799316406,84.56242370605469
vsi_question_1053,80,27,spatial_7x7,32,49,centroid_score,0.75,24,401408,4096,301056,1.3154362416107384,1.3333333333333333,0.09221436083316803,0.2523660361766815,0.008916376158595085,0.9199436902999878,0.8243862390518188,0.9999862909317017,1.0,15.234817504882812,26.937294006347656,1.0,15.992167472839355,80.69847106933594
vsi_question_1053,80,27,spatial_7x7,32,49,centroid_score,1.0,32,401408,4096,401408,0.98989898989899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,27,spatial_7x7,32,49,quest_box_bound,0.125,4,401408,8192,50176,6.87719298245614,8.0,1.0065534114837646,1.7719672918319702,0.0556970052421093,0.22851431369781494,2.3779515245792027e-08,0.9999997019767761,1.0,15.234901428222656,26.937294006347656,1.0,15.570210456848145,78.58004760742188
vsi_question_1053,80,27,spatial_7x7,32,49,quest_box_bound,0.25,8,401408,8192,100352,3.69811320754717,4.0,0.8039249181747437,1.4593924283981323,0.03927186131477356,0.3752221167087555,2.5636504119574965e-07,0.9999992251396179,1.0,15.23489761352539,26.937294006347656,1.0,15.133456230163574,75.85427856445312
vsi_question_1053,80,27,spatial_7x7,32,49,quest_box_bound,0.5,16,401408,8192,200704,1.9215686274509804,2.0,0.6315342783927917,1.4762195348739624,0.02235202118754387,0.5852054357528687,0.02890155091881752,0.9999964833259583,1.0,15.234881401062012,26.937294006347656,1.0,14.651232719421387,72.77291870117188
vsi_question_1053,80,27,spatial_7x7,32,49,quest_box_bound,0.625,20,401408,8192,250880,1.5494071146245059,1.6,0.5900065898895264,1.4762067794799805,0.015306913293898106,0.7039875388145447,0.05625912919640541,0.9999926686286926,1.0,15.234857559204102,26.937294006347656,1.0,14.298107147216797,69.66106414794922
vsi_question_1053,80,27,spatial_7x7,32,49,quest_box_bound,0.75,24,401408,8192,301056,1.2980132450331126,1.3333333333333333,0.21480900049209595,0.780947744846344,0.010286820121109486,0.8484495282173157,0.10626059025526047,0.9999816417694092,1.0,15.234787940979004,26.93729019165039,1.0,14.335735321044922,72.65811157226562
vsi_question_1053,80,27,spatial_7x7,32,49,quest_box_bound,1.0,32,401408,8192,401408,0.98,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,27,spatial_7x7,32,49,exact_mass,0.125,4,401408,401408,50176,0.8888888888888888,8.0,0.629571259021759,1.4084596633911133,0.0455610416829586,0.43848076462745667,0.2535059154033661,0.9999997019767761,1.0,15.234901428222656,26.937294006347656,1.0,16.759563446044922,89.84160614013672
vsi_question_1053,80,27,spatial_7x7,32,49,exact_mass,0.25,8,401408,401408,100352,0.8,4.0,0.3767493963241577,0.8372337818145752,0.03025447390973568,0.6105973720550537,0.4334312975406647,0.9999991655349731,1.0,15.23489761352539,26.937294006347656,1.0,16.78773307800293,89.29659271240234
vsi_question_1053,80,27,spatial_7x7,32,49,exact_mass,0.5,16,401408,401408,200704,0.6666666666666666,2.0,0.15261222422122955,0.3395741283893585,0.013392356224358082,0.8159099221229553,0.7133083343505859,0.9999969005584717,1.0,15.234883308410645,26.937294006347656,1.0,16.651060104370117,87.72081756591797
vsi_question_1053,80,27,spatial_7x7,32,49,exact_mass,0.625,20,401408,401408,250880,0.6153846153846154,1.6,0.09544090181589127,0.21687810122966766,0.00793613214045763,0.8838402032852173,0.8108558058738708,0.9999933838844299,1.0,15.234861373901367,26.937294006347656,1.0,16.640949249267578,87.38751220703125
vsi_question_1053,80,27,spatial_7x7,32,49,exact_mass,0.75,24,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.05612504482269287,0.1395072191953659,0.004488699603825808,0.9364507794380188,0.8921013474464417,0.9999862313270569,1.0,15.23481559753418,26.937294006347656,1.0,16.647735595703125,86.06802368164062
vsi_question_1053,80,27,spatial_7x7,32,49,exact_mass,1.0,32,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,27,spatial_7x7,32,49,oracle_local,0.125,4,401408,401408,50176,0.8888888888888888,8.0,0.6473502516746521,1.4424195289611816,0.046181753277778625,0.42959079146385193,0.2447630614042282,0.9999997019767761,1.0,15.234901428222656,26.937294006347656,1.0,16.774944305419922,89.84160614013672
vsi_question_1053,80,27,spatial_7x7,32,49,oracle_local,0.25,8,401408,401408,100352,0.8,4.0,0.39004844427108765,0.8347221612930298,0.03017346002161503,0.5957340002059937,0.4141099154949188,0.9999993443489075,1.0,15.234898567199707,26.937294006347656,1.0,16.77517318725586,89.29659271240234
vsi_question_1053,80,27,spatial_7x7,32,49,oracle_local,0.5,16,401408,401408,200704,0.6666666666666666,2.0,0.15460403263568878,0.3460300862789154,0.013471352867782116,0.8055955767631531,0.673245906829834,0.9999974966049194,1.0,15.23488712310791,26.937294006347656,1.0,16.568347930908203,87.72081756591797
vsi_question_1053,80,27,spatial_7x7,32,49,oracle_local,0.625,20,401408,401408,250880,0.6153846153846154,1.6,0.09712531417608261,0.22699689865112305,0.007880985736846924,0.8783751130104065,0.8001415133476257,0.9999933838844299,1.0,15.234861373901367,26.937294006347656,1.0,16.5325984954834,87.38751220703125
vsi_question_1053,80,27,spatial_7x7,32,49,oracle_local,0.75,24,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.05523094907402992,0.12362408638000488,0.004405299201607704,0.9319000840187073,0.8732405304908752,0.9999869465827942,1.0,15.234821319580078,26.937294006347656,1.0,16.551851272583008,86.06802368164062
vsi_question_1053,80,27,spatial_7x7,32,49,oracle_local,1.0,32,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,centroid_score,0.125,2,401408,2048,50176,7.686274509803922,8.0,0.21737916767597198,0.6535486578941345,0.09573495388031006,0.3580009639263153,0.15014143288135529,0.999930739402771,1.0,7.529519557952881,14.361969947814941,1.0,6.595880031585693,40.42924880981445
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,centroid_score,0.25,4,401408,2048,100352,3.92,4.0,0.13781067728996277,0.4355267286300659,0.06797235459089279,0.5664992332458496,0.28444042801856995,0.9998217225074768,1.0,7.5280938148498535,14.358297348022461,1.0,6.589061260223389,40.45907974243164
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,centroid_score,0.5,8,401408,2048,200704,1.97979797979798,2.0,0.05866469070315361,0.17545367777347565,0.034977711737155914,0.7935644388198853,0.5842133164405823,0.999505341053009,1.0,7.524033069610596,14.345099449157715,1.0,6.548088550567627,40.147804260253906
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,centroid_score,0.625,10,401408,2048,250880,1.5870445344129556,1.6,0.03974589705467224,0.15131345391273499,0.023961184546351433,0.8637810349464417,0.7066258192062378,0.9991505742073059,1.0,7.519454002380371,14.32767105102539,1.0,6.540286064147949,39.960304260253906
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,centroid_score,0.75,12,401408,2048,301056,1.3243243243243243,1.3333333333333333,0.028365228325128555,0.11814557760953903,0.015004820190370083,0.9159104824066162,0.811595618724823,0.9984906315803528,1.0,7.510923862457275,14.302298545837402,1.0,6.49592399597168,39.96247100830078
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,centroid_score,1.0,16,401408,2048,401408,0.9949238578680203,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,quest_box_bound,0.125,2,401408,4096,50176,7.39622641509434,8.0,0.23857901990413666,0.7746859192848206,0.096939817070961,0.3706461787223816,0.1620951145887375,0.9999301433563232,1.0,7.529510974884033,14.361969947814941,1.0,6.583447456359863,40.42924880981445
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,quest_box_bound,0.25,4,401408,4096,100352,3.843137254901961,4.0,0.14929044246673584,0.5530559420585632,0.07209576666355133,0.5689492225646973,0.29639410972595215,0.9998219609260559,1.0,7.528097152709961,14.358297348022461,1.0,6.5422186851501465,40.10737991333008
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,quest_box_bound,0.5,8,401408,4096,200704,1.96,2.0,0.07240741699934006,0.2698184847831726,0.03914400562644005,0.7844938635826111,0.5610964298248291,0.9994918704032898,1.0,7.523870468139648,14.345099449157715,1.0,6.418133735656738,38.425323486328125
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,quest_box_bound,0.625,10,401408,4096,250880,1.5742971887550201,1.6,0.048957519233226776,0.15843284130096436,0.026075776666402817,0.8594603538513184,0.6894975304603577,0.9991157054901123,1.0,7.519068717956543,14.32767105102539,1.0,6.356614589691162,37.610286712646484
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,quest_box_bound,0.75,12,401408,4096,301056,1.3154362416107384,1.3333333333333333,0.031922854483127594,0.1236577183008194,0.01712375320494175,0.913676917552948,0.7941920161247253,0.9984450340270996,1.0,7.51060152053833,14.302298545837402,1.0,6.31380033493042,37.44987869262695
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,quest_box_bound,1.0,16,401408,4096,401408,0.98989898989899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,exact_mass,0.125,2,401408,401408,50176,0.8888888888888888,8.0,0.22493834793567657,0.6232701539993286,0.09465037286281586,0.3796466588973999,0.18055854737758636,0.999930202960968,1.0,7.52951192855835,14.361969947814941,1.0,6.612715721130371,40.42924880981445
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,exact_mass,0.25,4,401408,401408,100352,0.8,4.0,0.1362016350030899,0.3821448087692261,0.06701234728097916,0.5869502425193787,0.32435524463653564,0.9998215436935425,1.0,7.5280938148498535,14.358297348022461,1.0,6.627930641174316,41.33675003051758
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,exact_mass,0.5,8,401408,401408,200704,0.6666666666666666,2.0,0.0619506873190403,0.17545367777347565,0.03466618433594704,0.8075281381607056,0.5923641324043274,0.9995077848434448,1.0,7.524082660675049,14.34610366821289,1.0,6.6543965339660645,42.220035552978516
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,exact_mass,0.625,10,401408,401408,250880,0.6153846153846154,1.6,0.042258355766534805,0.14079661667346954,0.024087030440568924,0.8724775314331055,0.7199462056159973,0.9991786479949951,1.0,7.519923210144043,14.335801124572754,1.0,6.633486270904541,42.400360107421875
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,exact_mass,0.75,12,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.024345356971025467,0.09782421588897705,0.014268024824559689,0.9256566166877747,0.8317223787307739,0.9984996318817139,1.0,7.51120662689209,14.30628490447998,1.0,6.674657821655273,43.896366119384766
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,exact_mass,1.0,16,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,oracle_local,0.125,2,401408,401408,50176,0.8888888888888888,8.0,0.2323751002550125,0.6161531209945679,0.09555138647556305,0.3773179352283478,0.15779229998588562,0.9999300837516785,1.0,7.529510974884033,14.361969947814941,1.0,6.609131336212158,40.42924880981445
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,oracle_local,0.25,4,401408,401408,100352,0.8,4.0,0.14671123027801514,0.5947723984718323,0.06949347257614136,0.5742439031600952,0.3152664303779602,0.999824583530426,1.0,7.528131008148193,14.359253883361816,1.0,6.641371726989746,41.33675003051758
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,oracle_local,0.5,8,401408,401408,200704,0.6666666666666666,2.0,0.05979960784316063,0.2140556275844574,0.03652166575193405,0.8029043078422546,0.5788629651069641,0.9995498657226562,1.0,7.5246782302856445,14.348026275634766,1.0,6.652900218963623,42.220035552978516
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,oracle_local,0.625,10,401408,401408,250880,0.6153846153846154,1.6,0.039643123745918274,0.1487976461648941,0.02441444806754589,0.8697236180305481,0.7115669250488281,0.999322235584259,1.0,7.521939277648926,14.34199333190918,1.0,6.676848411560059,42.400360107421875
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,oracle_local,0.75,12,401408,401408,301056,0.5714285714285714,1.3333333333333333,0.022912442684173584,0.09782421588897705,0.014542248100042343,0.9234001040458679,0.8262452483177185,0.9987448453903198,1.0,7.514616012573242,14.333866119384766,1.0,6.726773262023926,43.896366119384766
vsi_question_1053,80,0,temporal2_spatial_7x7,16,98,oracle_local,1.0,16,401408,401408,401408,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsi_question_1053,80,13,temporal2_spatial_7x7,16,98,centroid_score,0.125,2,401408,2048,50176,7.686274509803922,8.0,0.7763348817825317,1.1251193284988403,0.043126508593559265,0.2272305190563202,0.055392198264598846,1.0,1.0,7.710355758666992,11.404057502746582,1.0,11.738944053649902,15.323620796203613
