weight_key,shape,activation_source,method,family,main_kind,high_precision_params,lr16_budget_params,budget_ratio_vs_lr16,metadata_bits,total_estimated_bits,stored_fp16_param_equivalent,residual_launch_groups_proxy,captured_main_error_energy,notes,relative_fro_error,spectral_error_proxy,activation_relative_l2,activation_cosine,absolute_error_norm
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,ternary,157696,167936,0.9390243902439024,30,26056627.513924953,1628539.2196203095,3,0.11567394486781846,Coarse output-row blocks: one small GEMM plus scatter per selected block group,0.48071300983428955,2.781721353530884,0.49210456013679504,0.8832234144210815,36.31193542480469
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r8_tilesparse_b32_budget_lr16,qer_lowrank_sparse,ternary,167936,167936,1.0,1148,26221585.513924953,1638849.0946203095,82,0.11620303310771096,Accuracy-oriented top tiles; launch count flags GPU fragmentation,0.48056918382644653,2.7813656330108643,0.4919247031211853,0.8831989169120789,36.30107116699219
blocks.0.ffn.0.weight,8960x1536,real:q,fp8_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,fp8,157696,167936,0.9390243902439024,30,112623678,7038979.875,3,0.02162985728458977,Native-FP8 main plus GPU-coarse sparse correction,0.026249339804053307,0.07959402352571487,0.027108822017908096,0.9996324777603149,1.9828137159347534
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_no_hadamard,main_only,ternary,0,49152,0.0,0,4034307.6881014206,252144.2305063388,1,0.0,Official RobuQ groupwise ternary rule without rotation,0.5219677686691284,5.784116744995117,0.532408595085144,0.8731874227523804,28.77157974243164
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_hadamard,main_only,ternary,0,49152,0.0,0,4034307.6881014206,252144.2305063388,1,0.0,RobuQ-compatible randomized Hadamard rotation,0.5110476613044739,5.447053909301758,0.5089249014854431,0.8878892660140991,28.169645309448242
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_hadamard,main_only,fp8,0,49152,0.0,0,18874400,1179650.0,1,0.0,H200-native tensorwise E4M3 weight proxy,0.026475630700588226,0.23617668449878693,0.027670176699757576,0.9996171593666077,1.459372878074646
blocks.15.self_attn.q.weight,1536x1536,real:q,robuq_weight_svd_r8,robuq,ternary,24576,49152,0.5,0,4427523.68810142,276720.23050633876,1,0.11125758988887346,Paper-faithful initialization before QAT; randomized top-SVD probe,0.48178067803382874,1.8208386898040771,0.492379754781723,0.8930805921554565,26.556407928466797
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r8,qer_lowrank,ternary,24576,49152,0.5,0,4427523.68810142,276720.23050633876,1,0.0847450609731919,Training-free SVD fitted to fixed ternary quantization error,0.48891398310661316,1.8525844812393188,0.4972999691963196,0.8885599374771118,26.94960594177246
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_qer_svd_r8,qer_lowrank,fp8,24576,49152,0.5,0,19267616,1204226.0,1,0.04387173243921516,Training-free SVD fitted to fixed FP8 weight error,0.02588835172355175,0.07243068516254425,0.026549838483333588,0.9996474981307983,1.4270012378692627
blocks.15.self_attn.q.weight,1536x1536,real:q,robuq_weight_svd_r16,robuq,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.15315535178140327,Paper-faithful initialization before QAT; randomized top-SVD probe,0.47028735280036926,1.6591286659240723,0.48139071464538574,0.897346019744873,25.922880172729492
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r16,qer_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.11685750777469361,Training-free SVD fitted to fixed ternary quantization error,0.48026043176651,1.680641531944275,0.49022069573402405,0.8895301222801208,26.472610473632812
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_qer_svd_r16,qer_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.06312568811704433,Training-free SVD fitted to fixed FP8 weight error,0.02562636323273182,0.07180745154619217,0.026311615481972694,0.9996538162231445,1.4125601053237915
blocks.15.self_attn.q.weight,1536x1536,real:q,robuq_weight_svd_r32,robuq,ternary,98304,49152,2.0,0,5607171.68810142,350448.23050633876,1,0.21837007398536534,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4518164098262787,1.4988338947296143,0.46471738815307617,0.903496265411377,24.90473747253418
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r32,qer_lowrank,ternary,98304,49152,2.0,0,5607171.68810142,350448.23050633876,1,0.16805200982760804,Training-free SVD fitted to fixed ternary quantization error,0.46613264083862305,1.5030194520950317,0.47394704818725586,0.8937845826148987,25.693866729736328
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_qer_svd_r32,qer_lowrank,fp8,98304,49152,2.0,0,20447264,1277954.0,1,0.09917193822288395,Training-free SVD fitted to fixed FP8 weight error,0.02512853965163231,0.0702679306268692,0.02581445686519146,0.9996668100357056,1.3851194381713867
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b64,qer_bcm,ternary,36864,49152,0.75,0,4624131.68810142,289008.23050633876,1,0.015623503604815236,Orthogonal full-grid block-circulant projection of quantization error,0.5070397853851318,5.362809181213379,0.5047687292098999,0.8885225653648376,27.9487247467041
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.07887609931012207,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4904790222644806,1.9833321571350098,0.4980003535747528,0.8889950513839722,27.035873413085938
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r4_bcm_b64_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.07978292537690967,Low-rank-first ordering exposes overlap/redundancy with BCM,0.4902375340461731,1.976996898651123,0.4978393614292145,0.8891782760620117,27.02256202697754
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r16_expanded,qer_bcm_lowrank,ternary,86016,49152,1.75,0,5410563.68810142,338160.23050633876,1,0.12926834015971833,Expanded hybrid; not a same-parameter comparison,0.4768739342689514,1.6563999652862549,0.4866410195827484,0.8903815150260925,26.28594207763672
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.04842052804621122,H200-native main format with same-budget structured residual,0.025826696306467056,0.07275145500898361,0.026510924100875854,0.9996484518051147,1.4236027002334595
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b128,qer_bcm,ternary,18432,49152,0.375,0,4329219.68810142,270576.23050633876,1,0.007921007644153821,Orthogonal full-grid block-circulant projection of quantization error,0.509019672870636,5.40608024597168,0.5069814324378967,0.8879616260528564,28.057857513427734
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.09998770153532976,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4848257005214691,1.7569150924682617,0.49379095435142517,0.8890546560287476,26.724254608154297
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r10_bcm_b128_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.10059577744849424,Low-rank-first ordering exposes overlap/redundancy with BCM,0.48466190695762634,1.759751319885254,0.49388477206230164,0.8890805840492249,26.715225219726562
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r16_expanded,qer_bcm_lowrank,ternary,67584,49152,1.375,0,5115651.68810142,319728.23050633876,1,0.12316393603317244,Expanded hybrid; not a same-parameter comparison,0.47854262590408325,1.6695287227630615,0.4882563054561615,0.8898438215255737,26.37792205810547
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.05471524990128185,H200-native main format with same-budget structured residual,0.025741131976246834,0.07237716764211655,0.026434795930981636,0.9996505379676819,1.4188863039016724
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b256,qer_bcm,ternary,9216,49152,0.1875,0,4181763.6881014206,261360.2305063388,1,0.003993024852326665,Orthogonal full-grid block-circulant projection of quantization error,0.5100263357162476,5.427299499511719,0.5077294111251831,0.8879044651985168,28.11334800720215
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.10885308385717996,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.48243194818496704,1.7324014902114868,0.49265357851982117,0.8892242908477783,26.592308044433594
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r13_bcm_b256_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.10918376504418648,Low-rank-first ordering exposes overlap/redundancy with BCM,0.4823424518108368,1.729889988899231,0.492835134267807,0.8892437219619751,26.587373733520508
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r16_expanded,qer_bcm_lowrank,ternary,58368,49152,1.1875,0,4968195.68810142,310512.23050633876,1,0.12005775353781412,Expanded hybrid; not a same-parameter comparison,0.479389488697052,1.6738903522491455,0.489272803068161,0.8896502256393433,26.424602508544922
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.05810990618994094,H200-native main format with same-budget structured residual,0.025694869458675385,0.07209943979978561,0.026233751326799393,0.9996558427810669,1.4163362979888916
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,7,4820746.68810142,301296.66800633876,1,0.09793151669037514,Coarse output-row blocks: one small GEMM plus scatter per selected block group,0.4853792190551758,1.8377749919891357,0.4927743673324585,0.8898940682411194,26.754764556884766
blocks.15.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r8_tilesparse_b32_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,288,4821027.68810142,301314.23050633876,24,0.09837094753024556,Accuracy-oriented top tiles; launch count flags GPU fragmentation,0.4852609634399414,1.8365378379821777,0.494130939245224,0.8892886638641357,26.748247146606445
blocks.15.self_attn.q.weight,1536x1536,real:q,fp8_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,fp8,49152,49152,1.0,7,19660839,1228802.4375,1,0.057393745626341586,Native-FP8 main plus GPU-coarse sparse correction,0.02570463716983795,0.07179822772741318,0.026371240615844727,0.9996522665023804,1.416874647140503
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_no_hadamard,main_only,ternary,0,49152,0.0,0,4034307.6881014206,252144.2305063388,1,0.0,Official RobuQ groupwise ternary rule without rotation,0.5085542798042297,1.6706374883651733,0.5080908536911011,0.8899428844451904,27.357894897460938
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_hadamard,main_only,ternary,0,49152,0.0,0,4034307.6881014206,252144.2305063388,1,0.0,RobuQ-compatible randomized Hadamard rotation,0.5110476016998291,1.6634572744369507,0.513780415058136,0.8879292011260986,27.492023468017578
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_hadamard,main_only,fp8,0,49152,0.0,0,18874400,1179650.0,1,0.0,H200-native tensorwise E4M3 weight proxy,0.02648494578897953,0.08069402724504471,0.026426590979099274,0.9996507167816162,1.4247689247131348
blocks.15.self_attn.o.weight,1536x1536,real:q,robuq_weight_svd_r8,robuq,ternary,24576,49152,0.5,0,4427523.68810142,276720.23050633876,1,0.03399924866061743,Paper-faithful initialization before QAT; randomized top-SVD probe,0.5022848844528198,1.557553768157959,0.5021785497665405,0.8918787837028503,27.020627975463867
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r8,qer_lowrank,ternary,24576,49152,0.5,0,4427523.68810142,276720.23050633876,1,0.0276152790242149,Training-free SVD fitted to fixed ternary quantization error,0.5039418339729309,1.5538456439971924,0.5062865018844604,0.8884360790252686,27.109766006469727
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r8,qer_lowrank,fp8,24576,49152,0.5,0,19267616,1204226.0,1,0.02142579694923974,Training-free SVD fitted to fixed FP8 weight error,0.02619967982172966,0.07212921231985092,0.026170698925852776,0.9996575117111206,1.4094228744506836
blocks.15.self_attn.o.weight,1536x1536,real:q,robuq_weight_svd_r16,robuq,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.06499185981353706,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4941616654396057,1.523891806602478,0.49492591619491577,0.8942680954933167,26.583637237548828
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r16,qer_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.052965862614460235,Training-free SVD fitted to fixed ternary quantization error,0.497329443693161,1.5051432847976685,0.49928227066993713,0.8898944854736328,26.75404930114746
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r16,qer_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.041306958076479994,Training-free SVD fitted to fixed FP8 weight error,0.02593217045068741,0.07067052274942398,0.025898514315485954,0.9996645450592041,1.3950321674346924
blocks.15.self_attn.o.weight,1536x1536,real:q,robuq_weight_svd_r32,robuq,ternary,98304,49152,2.0,0,5607171.68810142,350448.23050633876,1,0.12002118745627732,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4793993830680847,1.4596996307373047,0.47957050800323486,0.8980593085289001,25.789493560791016
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r32,qer_lowrank,ternary,98304,49152,2.0,0,5607171.68810142,350448.23050633876,1,0.09894087494840809,Training-free SVD fitted to fixed ternary quantization error,0.48510751128196716,1.4632306098937988,0.4864463806152344,0.8929164409637451,26.09656524658203
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r32,qer_lowrank,fp8,98304,49152,2.0,0,20447264,1277954.0,1,0.07878918217637221,Training-free SVD fitted to fixed FP8 weight error,0.025420179590582848,0.06952890008687973,0.02549057826399803,0.9996750354766846,1.3674893379211426
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b64,qer_bcm,ternary,36864,49152,0.75,0,4624131.68810142,289008.23050633876,1,0.01561953856596554,Orthogonal full-grid block-circulant projection of quantization error,0.5070407390594482,1.6444734334945679,0.5096815824508667,0.8889980316162109,27.276472091674805
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.029556707919317082,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.5034385323524475,1.5432922840118408,0.5066070556640625,0.8891350626945496,27.08268928527832
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r4_bcm_b64_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.029708428486135863,Low-rank-first ordering exposes overlap/redundancy with BCM,0.503399133682251,1.5456492900848389,0.5066357254981995,0.8891503214836121,27.0805721282959
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r16_expanded,qer_bcm_lowrank,ternary,86016,49152,1.75,0,5410563.68810142,338160.23050633876,1,0.06731025036370064,Expanded hybrid; not a same-parameter comparison,0.4935486316680908,1.4847358465194702,0.49749115109443665,0.8903087973594666,26.5506591796875
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.026058124890233847,H200-native main format with same-budget structured residual,0.026137594133615494,0.07357349246740341,0.02604808285832405,0.9996607303619385,1.4060829877853394
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b128,qer_bcm,ternary,18432,49152,0.375,0,4329219.68810142,270576.23050633876,1,0.007885466528043783,Orthogonal full-grid block-circulant projection of quantization error,0.5090286731719971,1.6530970335006714,0.5122144818305969,0.8881189823150635,27.38341522216797
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.041674530942146015,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.5002854466438293,1.5426048040390015,0.5025781393051147,0.888748824596405,26.913068771362305
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r10_bcm_b128_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.04175100420453626,Low-rank-first ordering exposes overlap/redundancy with BCM,0.5002654790878296,1.5432480573654175,0.5033373236656189,0.8889999389648438,26.91199493408203
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r16_expanded,qer_bcm_lowrank,ternary,67584,49152,1.375,0,5115651.68810142,319728.23050633876,1,0.06031039760332613,Expanded hybrid; not a same-parameter comparison,0.4953972399234772,1.4965970516204834,0.49835407733917236,0.8896203637123108,26.650104522705078
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.03276952553047796,H200-native main format with same-budget structured residual,0.02604738250374794,0.07181416451931,0.026037942618131638,0.9996609687805176,1.401229977607727
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b256,qer_bcm,ternary,9216,49152,0.1875,0,4181763.6881014206,261360.2305063388,1,0.004027645523239309,Orthogonal full-grid block-circulant projection of quantization error,0.5100173950195312,1.660386323928833,0.5132699608802795,0.887797474861145,27.436603546142578
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.047426747527910096,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4987817406654358,1.5358927249908447,0.5027839541435242,0.8888811469078064,26.832176208496094
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r13_bcm_b256_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.04751395997851926,Low-rank-first ordering exposes overlap/redundancy with BCM,0.4987589120864868,1.5180468559265137,0.5025863647460938,0.8889477252960205,26.830947875976562
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r16_expanded,qer_bcm_lowrank,ternary,58368,49152,1.1875,0,4968195.68810142,310512.23050633876,1,0.056677215359478894,Expanded hybrid; not a same-parameter comparison,0.49635398387908936,1.5084805488586426,0.5002924799919128,0.8894063234329224,26.701574325561523
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.03590540168363199,H200-native main format with same-budget structured residual,0.026005122810602188,0.0722377598285675,0.025946663692593575,0.9996632933616638,1.3989566564559937
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,7,4820746.68810142,301296.66800633876,1,0.03917722000369139,Coarse output-row blocks: one small GEMM plus scatter per selected block group,0.5009368658065796,1.5467140674591064,0.5029333829879761,0.8894959688186646,26.94811248779297
blocks.15.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r8_tilesparse_b32_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,288,4821027.68810142,301314.23050633876,24,0.040408679586735,Accuracy-oriented top tiles; launch count flags GPU fragmentation,0.5006157755851746,1.5413132905960083,0.5030932426452637,0.888954758644104,26.930837631225586
blocks.15.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,fp8,49152,49152,1.0,7,19660839,1228802.4375,1,0.03309091142315146,Native-FP8 main plus GPU-coarse sparse correction,0.026043053716421127,0.07189290970563889,0.0260260421782732,0.9996612071990967,1.4009971618652344
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_no_hadamard,main_only,ternary,0,167936,0.0,0,23533461.513924953,1470841.3446203095,1,0.0,Official RobuQ groupwise ternary rule without rotation,0.5232413411140442,6.6519455909729,0.5250992178916931,0.8804886341094971,57.503108978271484
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_hadamard,main_only,ternary,0,167936,0.0,0,23533461.513924953,1470841.3446203095,1,0.0,RobuQ-compatible randomized Hadamard rotation,0.5109224915504456,7.229885101318359,0.5114504098892212,0.8872866630554199,56.1492805480957
blocks.15.ffn.0.weight,8960x1536,real:q,fp8_hadamard,main_only,fp8,0,167936,0.0,0,110100512,6881282.0,1,0.0,H200-native tensorwise E4M3 weight proxy,0.026473935693502426,0.11850319057703018,0.026739096269011497,0.9996424317359924,2.909428596496582
blocks.15.ffn.0.weight,8960x1536,real:q,robuq_weight_svd_r8,robuq,ternary,83968,167936,0.5,0,24876949.513924953,1554809.3446203095,1,0.0661163394008274,Paper-faithful initialization before QAT; randomized top-SVD probe,0.49374350905418396,3.0634913444519043,0.49768850207328796,0.8916204571723938,54.261348724365234
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r8,qer_lowrank,ternary,83968,167936,0.5,0,24876949.513924953,1554809.3446203095,1,0.044806391068142215,Training-free SVD fitted to fixed ternary quantization error,0.49934500455856323,3.1049373149871826,0.5037221908569336,0.8865544199943542,54.8769416809082
blocks.15.ffn.0.weight,8960x1536,real:q,fp8_qer_svd_r8,qer_lowrank,fp8,83968,167936,0.5,0,111444000,6965250.0,1,0.010653412986823207,Training-free SVD fitted to fixed FP8 weight error,0.026332538574934006,0.104276143014431,0.026638736948370934,0.9996451139450073,2.8938894271850586
blocks.15.ffn.0.weight,8960x1536,real:q,robuq_weight_svd_r16,robuq,ternary,167936,167936,1.0,0,26220437.513924953,1638777.3446203095,1,0.09458051249458999,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4861607849597931,2.579479455947876,0.4903613030910492,0.8936464190483093,53.42802429199219
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r16,qer_lowrank,ternary,167936,167936,1.0,0,26220437.513924953,1638777.3446203095,1,0.06546953393777222,Training-free SVD fitted to fixed ternary quantization error,0.4939144551753998,2.593407392501831,0.49769553542137146,0.8869673013687134,54.28013610839844
blocks.15.ffn.0.weight,8960x1536,real:q,fp8_qer_svd_r16,qer_lowrank,fp8,167936,167936,1.0,0,112787488,7049218.0,1,0.02050572041677501,Training-free SVD fitted to fixed FP8 weight error,0.026201095432043076,0.10413661599159241,0.026502743363380432,0.9996486902236938,2.879444122314453
blocks.15.ffn.0.weight,8960x1536,real:q,robuq_weight_svd_r32,robuq,ternary,335872,167936,2.0,0,28907413.513924953,1806713.3446203095,1,0.13668645017798364,Paper-faithful initialization before QAT; randomized top-SVD probe,0.47472190856933594,2.37013840675354,0.477652370929718,0.8971715569496155,52.17091751098633
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r32,qer_lowrank,ternary,335872,167936,2.0,0,28907413.513924953,1806713.3446203095,1,0.09736254059675753,Training-free SVD fitted to fixed ternary quantization error,0.4854133129119873,2.393165349960327,0.48855745792388916,0.8883249759674072,53.34587860107422
blocks.15.ffn.0.weight,8960x1536,real:q,fp8_qer_svd_r32,qer_lowrank,fp8,335872,167936,2.0,0,115474464,7217154.0,1,0.03943013156635389,Training-free SVD fitted to fixed FP8 weight error,0.02594675123691559,0.10354688763618469,0.02621317096054554,0.9996563792228699,2.851492166519165
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b64,qer_bcm,ternary,215040,167936,1.2804878048780488,0,26974101.513924953,1685881.3446203095,1,0.01563976652462218,Orthogonal full-grid block-circulant projection of quantization error,0.5069113373756409,7.168158054351807,0.5074324607849121,0.8881921172142029,55.70846939086914
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b64_svd_r16_expanded,qer_bcm_lowrank,ternary,382976,167936,2.2804878048780486,0,29661077.513924953,1853817.3446203095,1,0.07949018732950475,Expanded hybrid; not a same-parameter comparison,0.4901953637599945,2.5647521018981934,0.49407368898391724,0.8882160186767578,53.87141799926758
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b128,qer_bcm,ternary,107520,167936,0.6402439024390244,0,25253781.513924953,1578361.3446203095,1,0.007780476714685736,Orthogonal full-grid block-circulant projection of quantization error,0.5089309811592102,7.201099395751953,0.5097506046295166,0.8874579668045044,55.930419921875
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b128_svd_r5_budget_lr16,qer_bcm_lowrank,ternary,160000,167936,0.9527439024390244,0,26093461.513924953,1630841.3446203095,1,0.04198713679563837,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.5000813603401184,3.3847432136535645,0.5041792392730713,0.8870460987091064,54.95786666870117
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r5_bcm_b128_budget_lr16,qer_lowrank_bcm,ternary,160000,167936,0.9527439024390244,0,26093461.513924953,1630841.3446203095,1,0.04212863702327263,Low-rank-first ordering exposes overlap/redundancy with BCM,0.5000444054603577,3.384103775024414,0.5041083097457886,0.8870991468429565,54.95380783081055
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b128_svd_r16_expanded,qer_bcm_lowrank,ternary,275456,167936,1.6402439024390243,0,27940757.513924953,1746297.3446203095,1,0.07242538617808614,Expanded hybrid; not a same-parameter comparison,0.4920728802680969,2.5902411937713623,0.49617648124694824,0.8874293565750122,54.07775115966797
blocks.15.ffn.0.weight,8960x1536,real:q,fp8_qer_bcm_b128_svd_r5_budget_lr16,qer_bcm_lowrank,fp8,160000,167936,0.9527439024390244,0,112660512,7041282.0,1,0.014190679118068594,H200-native main format with same-budget structured residual,0.02628542296588421,0.10440756380558014,0.02656291425228119,0.9996471405029297,2.888711452484131
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b256,qer_bcm,ternary,53760,167936,0.3201219512195122,0,24393621.513924953,1524601.3446203095,1,0.0038806787936139786,Orthogonal full-grid block-circulant projection of quantization error,0.5099301338195801,7.216059684753418,0.510459303855896,0.8874388933181763,56.040225982666016
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b256_svd_r10_budget_lr16,qer_bcm_lowrank,ternary,158720,167936,0.9451219512195121,0,26072981.513924953,1629561.3446203095,1,0.05420927195322811,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4968811571598053,2.8582024574279785,0.5017729997634888,0.8868741989135742,54.606170654296875
blocks.15.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r10_bcm_b256_budget_lr16,qer_lowrank_bcm,ternary,158720,167936,0.9451219512195121,0,26072981.513924953,1629561.3446203095,1,0.0543248933424717,Low-rank-first ordering exposes overlap/redundancy with BCM,0.49685078859329224,2.8575406074523926,0.501737654209137,0.8868873715400696,54.60283279418945
