sample_id,prompt_index,seed,sampling_step,timestep,branch,layer,head,head_role_diagnostic_only,query_tile_start,density,selected_key_fraction,selected_attention_mass,reference_sq,diagnostic_oracle,claim_boundary,family,variant,landmarks,order,rank,components,restart,residual_sq,output_relative_l2,projected_query_work_ratio,arithmetic_speedup_upper_bound,omitted_online_cost,shared_denominator_min,shared_denominator_nonpositive_fraction,negative_tail_weight_fraction,tail_score_range_mean,tail_score_std_mean,tail_max_abs_centered_score,active_tail_groups,empty_cluster_fraction
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,2,0,0.45998892188072205,0.013492863629887147,0.367032967032967,2.724550898203593,online group moment formation and batched K SVD,2.6644132137298584,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,2,0,0.1909557282924652,0.00869354267289959,0.4608058608058608,2.170111287758347,online group moment formation and batched K SVD,2.666416883468628,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,2,0,0.07321100682020187,0.005382928788525032,0.6483516483516484,1.542372881355932,online group moment formation and batched K SVD,2.6679463386535645,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,1,0,0,0,1.354154348373413,0.021386587255432382,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.208193063735962,0.0,0.4362838566303253,34.79093551635742,5.949594497680664,21.485227584838867,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,2,0,0,0,1.297163963317871,0.02093171636132973,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.208219528198242,0.0,0.0,34.79093551635742,5.949594497680664,21.485227584838867,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,3,0,0,0,1.2985352277755737,0.02094277715929362,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.2082231044769287,0.0,0.4015952944755554,34.79093551635742,5.949594497680664,21.485227584838867,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,4,0,0,0,1.1863362789154053,0.02001756785969426,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.208360433578491,0.0,0.0,34.79093551635742,5.949594497680664,21.485227584838867,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,1,0,0,0,1.4504930973052979,0.022134271709941877,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.2081854343414307,0.0,0.48733600974082947,34.79093551635742,5.949594497680664,21.04287338256836,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,2,0,0,0,1.0106595754623413,0.0184760807288031,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.2083213329315186,0.0,0.0,34.79093551635742,5.949594497680664,21.04287338256836,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,3,0,0,0,1.818615436553955,0.02478436750291684,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.2081403732299805,0.0,0.45216068625450134,34.79093551635742,5.949594497680664,21.04287338256836,,
