sample_id,head,family,variant,density,landmarks,order,rank,components,restart,records,residual_sq,reference_sq,aggregate_output_relative_l2,record_error_max,projected_query_work_ratio_mean,arithmetic_speedup_upper_bound,selected_attention_mass_mean,negative_tail_weight_fraction_mean,tail_score_range_mean
s00_p00_seed20260740,9,lowrank_covariance,centroid,0.25,0,0,0,1,0,3,81.72973823547363,4252.831787109375,0.13862799796879147,0.17436757842931797,0.26170126170126173,3.821150855365474,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,centroid,0.25,0,0,0,2,0,3,79.14770698547363,4252.831787109375,0.1364206347663894,0.17149584759347852,0.2734228734228734,3.6573384935992856,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,diag_gaussian,0.125,0,0,0,1,0,3,174.13552856445312,4252.831787109375,0.20235064430965044,0.23263334879444322,0.1522995522995523,6.56600748262961,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,diag_gaussian,0.125,0,0,0,2,0,3,168.66087341308594,4252.831787109375,0.19914438688685895,0.22948302999301667,0.17964997964997964,5.566379700951519,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,diag_gaussian,0.25,0,0,0,1,0,3,75.58703994750977,4252.831787109375,0.13331670353195374,0.1555969188139567,0.2734228734228734,3.6573384935992856,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,diag_gaussian,0.25,0,0,0,2,0,3,73.42053413391113,4252.831787109375,0.13139222503352915,0.15339369140510967,0.2968660968660969,3.36852207293666,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.125,0,0,16,1,0,3,190.6957950592041,4252.831787109375,0.21175391850666897,0.30105193184932716,0.35742775742775745,2.797768162149852,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.125,0,0,16,2,0,3,202.46606063842773,4252.831787109375,0.21819109096613748,0.31698007669484396,0.5899063899063899,1.6951842141575826,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.125,0,0,4,1,0,3,182.96099090576172,4252.831787109375,0.20741499443749375,0.28165731593836096,0.19332519332519332,5.172631578947368,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.125,0,0,4,2,0,3,183.9959774017334,4252.831787109375,0.2080008269158366,0.2949033573778051,0.26170126170126173,3.821150855365474,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.125,0,0,8,1,0,3,184.92673683166504,4252.831787109375,0.20852625827900007,0.29345172897561517,0.24802604802604802,4.0318345914013785,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.125,0,0,8,2,0,3,191.5478916168213,4252.831787109375,0.21222648706109495,0.3074828524970698,0.37110297110297114,2.6946698837464353,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.25,0,0,16,1,0,3,74.84287643432617,4252.831787109375,0.13265882079059374,0.18410400863592624,0.4492470492470493,2.225946729479978,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.25,0,0,16,2,0,3,84.62808322906494,4252.831787109375,0.14106463503323552,0.203913401639572,0.6485144485144485,1.541985690975273,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.25,0,0,4,1,0,3,71.25028610229492,4252.831787109375,0.12943573780959178,0.1654175162046026,0.3085877085877086,3.2405697705091003,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.25,0,0,4,2,0,3,75.05288028717041,4252.831787109375,0.1328448060818612,0.18292728552587295,0.3671957671957672,2.723342939481268,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.25,0,0,8,1,0,3,72.03571796417236,4252.831787109375,0.13014720382496267,0.17658572608597045,0.3554741554741555,2.813144034806503,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,lowrank_covariance,lowrank_gaussian,0.25,0,0,8,2,0,3,79.23583126068115,4252.831787109375,0.1364965600554474,0.19554425850514343,0.46096866096866096,2.169344870210136,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.125,0,1,0,0,0,3,191.76267623901367,4252.831787109375,0.2123454395968011,0.25736245891551357,nan,nan,0.5159275531768799,0.2866960068543752,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.125,0,2,0,0,0,3,105.55508613586426,4252.831787109375,0.15754349637458356,0.1837579825036643,nan,nan,0.5159275531768799,0.0,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.125,0,3,0,0,0,3,73.16422271728516,4252.831787109375,0.1311626790960678,0.14635331784559658,nan,nan,0.5159275531768799,0.178623636563619,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.125,0,4,0,0,0,3,47.03005027770996,4252.831787109375,0.10515952574876065,0.1154955976821043,nan,nan,0.5159275531768799,0.0,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.25,0,1,0,0,0,3,85.46063995361328,4252.831787109375,0.14175682176883944,0.1785579168461764,nan,nan,0.6769293149312338,0.2779045303662618,12.738325119018555
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.25,0,2,0,0,0,3,47.28761005401611,4252.831787109375,0.10544708532440937,0.1270714458505122,nan,nan,0.6769293149312338,0.0,12.738325119018555
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.25,0,3,0,0,0,3,32.987372398376465,4252.831787109375,0.08807137139637582,0.10417236015685892,nan,nan,0.6769293149312338,0.16919626792271933,12.738325119018555
s00_p00_seed20260740,9,residual_tail_polynomial,mean,0.25,0,4,0,0,0,3,20.637351989746094,4252.831787109375,0.06966070783677383,0.07945505763856084,nan,nan,0.6769293149312338,0.0,12.738325119018555
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.125,0,1,0,0,0,3,109272.8890991211,4252.831787109375,5.068939528080918,8.74860300321463,nan,nan,0.5159275531768799,0.35516971349716187,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.125,0,2,0,0,0,3,373.3699836730957,4252.831787109375,0.29629928106955217,0.39932101143809706,nan,nan,0.5159275531768799,0.0,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.125,0,3,0,0,0,3,15963.352432250977,4252.831787109375,1.9374162957192913,3.236372089667955,nan,nan,0.5159275531768799,0.2511443148056666,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.125,0,4,0,0,0,3,269.3317680358887,4252.831787109375,0.2516544928382956,0.3477459260862138,nan,nan,0.5159275531768799,0.0,13.080625534057617
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.25,0,1,0,0,0,3,317.23668670654297,4252.831787109375,0.2731194316410727,0.3643742812654255,nan,nan,0.6769293149312338,0.3445998628934224,12.738325119018555
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.25,0,2,0,0,0,3,128.98286819458008,4252.831787109375,0.1741513768617166,0.20181917719032463,nan,nan,0.6769293149312338,0.0,12.738325119018555
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.25,0,3,0,0,0,3,479.01397705078125,4252.831787109375,0.3356100752866884,0.41295397061783423,nan,nan,0.6769293149312338,0.23956569035847983,12.738325119018555
s00_p00_seed20260740,9,residual_tail_polynomial,midrange,0.25,0,4,0,0,0,3,92.40877914428711,4252.831787109375,0.14740679839847998,0.16810507729259322,nan,nan,0.6769293149312338,0.0,12.738325119018555
s00_p00_seed20260740,9,value_aware_coreset,joint_kv,0.125,128,0,0,0,0,3,81.89238357543945,4252.831787109375,0.13876586695041151,0.18024337872872812,0.12885632885632886,7.760581174984207,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,joint_kv,0.125,64,0,0,0,0,3,91.59228324890137,4252.831787109375,0.14675413266916804,0.1769913692737557,0.1269027269027269,7.8800513149454785,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,joint_kv,0.25,128,0,0,0,0,3,39.7720890045166,4252.831787109375,0.09670526038825482,0.12543540030738717,0.2538868538868539,3.9387624238537993,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,joint_kv,0.25,64,0,0,0,0,3,44.850205421447754,4252.831787109375,0.10269353780024176,0.13501133656163106,0.25193325193325194,3.969305331179321,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,k_only,0.125,128,0,0,0,0,3,84.67190361022949,4252.831787109375,0.1411011519071386,0.1690726423957238,0.12885632885632886,7.760581174984207,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,k_only,0.125,64,0,0,0,0,3,98.15381813049316,4252.831787109375,0.15191984071260556,0.18518649185296132,0.1269027269027269,7.8800513149454785,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,k_only,0.25,128,0,0,0,0,3,38.2911319732666,4252.831787109375,0.09488771751090323,0.11990794604404843,0.2538868538868539,3.9387624238537993,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,k_only,0.25,64,0,0,0,0,3,43.473222732543945,4252.831787109375,0.10110480955321896,0.13078877945477146,0.25193325193325194,3.969305331179321,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,value_aware_kv_thw,0.125,128,0,0,0,0,3,67.59564018249512,4252.831787109375,0.12607246376083234,0.1571440112503568,0.12885632885632886,7.760581174984207,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,value_aware_kv_thw,0.125,64,0,0,0,0,3,81.75114822387695,4252.831787109375,0.1386461543311018,0.17462345512507055,0.1269027269027269,7.8800513149454785,0.5159275531768799,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,value_aware_kv_thw,0.25,128,0,0,0,0,3,34.497069358825684,4252.831787109375,0.09006415905057905,0.11636803283357107,0.2538868538868539,3.9387624238537993,0.6769293149312338,nan,nan
s00_p00_seed20260740,9,value_aware_coreset,value_aware_kv_thw,0.25,64,0,0,0,0,3,40.29510974884033,4252.831787109375,0.09733904226058969,0.12759616375180352,0.25193325193325194,3.969305331179321,0.6769293149312338,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,centroid,0.125,0,0,0,1,0,3,15.185550928115845,8908.81689453125,0.04128623306707355,0.06132980553348517,0.13862433862433862,7.213740458015267,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,centroid,0.125,0,0,0,2,0,3,14.931334018707275,8908.81689453125,0.04093919408288343,0.061024112912262535,0.1522995522995523,6.56600748262961,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,centroid,0.25,0,0,0,1,0,3,1.3376676328480244,8908.81689453125,0.012253611104755268,0.01617724493006932,0.26170126170126173,3.821150855365474,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,centroid,0.25,0,0,0,2,0,3,1.3038852587342262,8908.81689453125,0.012097891111318967,0.016115208840983622,0.2734228734228734,3.6573384935992856,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,diag_gaussian,0.125,0,0,0,1,0,3,12.24962693452835,8908.81689453125,0.03708099804252022,0.05945351194874603,0.1522995522995523,6.56600748262961,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,diag_gaussian,0.125,0,0,0,2,0,3,12.12493497133255,8908.81689453125,0.03689178700820138,0.05934583760072973,0.17964997964997964,5.566379700951519,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,diag_gaussian,0.25,0,0,0,1,0,3,0.8676754347980022,8908.81689453125,0.0098688974154721,0.015584471039673028,0.2734228734228734,3.6573384935992856,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,diag_gaussian,0.25,0,0,0,2,0,3,0.8414711598306894,8908.81689453125,0.009718731890522463,0.015428681529575102,0.2968660968660969,3.36852207293666,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.125,0,0,16,1,0,3,3952.5909423828125,8908.81689453125,0.6660869409462253,0.8534005194219078,0.35742775742775745,2.797768162149852,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.125,0,0,16,2,0,3,24749.037109375,8908.81689453125,1.6667449079958536,1.7087336600512473,0.5899063899063899,1.6951842141575826,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.125,0,0,4,1,0,3,1935.092903137207,8908.81689453125,0.4660589942863418,0.5582310464779665,0.19332519332519332,5.172631578947368,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.125,0,0,4,2,0,3,20708.4072265625,8908.81689453125,1.5246260359842436,1.611035955056369,0.26170126170126173,3.821150855365474,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.125,0,0,8,1,0,3,2806.8542442321777,8908.81689453125,0.5613062965920088,0.7175899030890052,0.24802604802604802,4.0318345914013785,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.125,0,0,8,2,0,3,23169.61328125,8908.81689453125,1.6126843674805948,1.6534087489942142,0.37110297110297114,2.6946698837464353,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.25,0,0,16,1,0,3,1985.6260645985603,8908.81689453125,0.4721051261819864,0.7115717232149646,0.4492470492470493,2.225946729479978,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.25,0,0,16,2,0,3,17304.538452148438,8908.81689453125,1.393702226036123,1.7067136752881826,0.6485144485144485,1.541985690975273,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.25,0,0,4,1,0,3,1227.5969347953796,8908.81689453125,0.3712084735402315,0.5633636356467943,0.3085877085877086,3.2405697705091003,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.25,0,0,4,2,0,3,15267.980712890625,8908.81689453125,1.309124000326006,1.6105475928884396,0.3671957671957672,2.723342939481268,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.25,0,0,8,1,0,3,1458.3023099303246,8908.81689453125,0.4045887153694816,0.6127294721429224,0.3554741554741555,2.813144034806503,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,lowrank_covariance,lowrank_gaussian,0.25,0,0,8,2,0,3,16367.919677734375,8908.81689453125,1.355460063049172,1.6517272020079017,0.46096866096866096,2.169344870210136,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.125,0,1,0,0,0,3,16.022241711616516,8908.81689453125,0.04240837418566608,0.06210497163139531,nan,nan,0.9549962480862936,0.40630674362182617,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.125,0,2,0,0,0,3,14.747850477695465,8908.81689453125,0.040686876107175654,0.06177964262021999,nan,nan,0.9549962480862936,0.0,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.125,0,3,0,0,0,3,14.551246345043182,8908.81689453125,0.040414767075885,0.06168259556697078,nan,nan,0.9549962480862936,0.34528375665346783,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.125,0,4,0,0,0,3,13.38583779335022,8908.81689453125,0.038762587766869736,0.06072020796876614,nan,nan,0.9549962480862936,0.0,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.25,0,1,0,0,0,3,1.457305658608675,8908.81689453125,0.01278984582149433,0.016956785455948392,nan,nan,0.9899618228276571,0.39278756578763324,26.417226791381836
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.25,0,2,0,0,0,3,1.1048785708844662,8908.81689453125,0.011136462495835954,0.016203337920851924,nan,nan,0.9899618228276571,0.0,26.417226791381836
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.25,0,3,0,0,0,3,1.0692164525389671,8908.81689453125,0.010955262797706741,0.01615607540570745,nan,nan,0.9899618228276571,0.3285185992717743,26.417226791381836
s01_p01_seed20260740,0,residual_tail_polynomial,mean,0.25,0,4,0,0,0,3,0.8816487416625023,8908.81689453125,0.009948045880554411,0.015728568719199403,nan,nan,0.9899618228276571,0.0,26.417226791381836
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.125,0,1,0,0,0,3,9249.776872515678,8908.81689453125,1.0189564245171814,1.8524720671754316,nan,nan,0.9549962480862936,0.5156470835208893,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.125,0,2,0,0,0,3,72.08191114664078,8908.81689453125,0.08995040642730116,0.1524874051235211,nan,nan,0.9549962480862936,0.0,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.125,0,3,0,0,0,3,19549.31794667244,8908.81689453125,1.4813435422016636,2.6938665358361313,nan,nan,0.9549962480862936,0.4579451580842336,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.125,0,4,0,0,0,3,71.24999737739563,8908.81689453125,0.08942983097492525,0.15272634956115194,nan,nan,0.9549962480862936,0.0,28.50812339782715
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.25,0,1,0,0,0,3,4.13328430429101,8908.81689453125,0.02153959945525611,0.035726106471002494,nan,nan,0.9899618228276571,0.45941175023714703,26.417226791381836
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.25,0,2,0,0,0,3,1.6898965016007423,8908.81689453125,0.013772730105917945,0.01998835331984819,nan,nan,0.9899618228276571,0.0,26.417226791381836
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.25,0,3,0,0,0,3,2.4813172481954098,8908.81689453125,0.01668903136224906,0.025639947910988094,nan,nan,0.9899618228276571,0.39594695965449017,26.417226791381836
s01_p01_seed20260740,0,residual_tail_polynomial,midrange,0.25,0,4,0,0,0,3,0.9428629316389561,8908.81689453125,0.010287604613544022,0.014237138118891126,nan,nan,0.9899618228276571,0.0,26.417226791381836
s01_p01_seed20260740,0,value_aware_coreset,joint_kv,0.125,128,0,0,0,0,3,13.736534714698792,8908.81689453125,0.03926707732031014,0.060312205600678966,0.12885632885632886,7.760581174984207,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,joint_kv,0.125,64,0,0,0,0,3,14.407056331634521,8908.81689453125,0.040214031216177136,0.06129407246196398,0.1269027269027269,7.8800513149454785,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,joint_kv,0.25,128,0,0,0,0,3,1.0809662193059921,8908.81689453125,0.011015292774295096,0.015681980849689924,0.2538868538868539,3.9387624238537993,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,joint_kv,0.25,64,0,0,0,0,3,1.1822807118296623,8908.81689453125,0.011519941820859136,0.016073058278525468,0.25193325193325194,3.969305331179321,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,k_only,0.125,128,0,0,0,0,3,13.711880445480347,8908.81689453125,0.0392318233100414,0.060092330177811806,0.12885632885632886,7.760581174984207,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,k_only,0.125,64,0,0,0,0,3,14.305671632289886,8908.81689453125,0.04007228520315869,0.06100737174238857,0.1269027269027269,7.8800513149454785,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,k_only,0.25,128,0,0,0,0,3,1.0762925557792187,8908.81689453125,0.010991454129570694,0.01582115275441159,0.2538868538868539,3.9387624238537993,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,k_only,0.25,64,0,0,0,0,3,1.1629073172807693,8908.81689453125,0.011425166431047988,0.016136016168283324,0.25193325193325194,3.969305331179321,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,value_aware_kv_thw,0.125,128,0,0,0,0,3,7.518403112888336,8908.81689453125,0.029050444862407286,0.04101531011561659,0.12885632885632886,7.760581174984207,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,value_aware_kv_thw,0.125,64,0,0,0,0,3,8.70957088470459,8908.81689453125,0.0312671547167746,0.04298689016431753,0.1269027269027269,7.8800513149454785,0.9549962480862936,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,value_aware_kv_thw,0.25,128,0,0,0,0,3,0.7989049963653088,8908.81689453125,0.00946972903150094,0.013657929399228141,0.2538868538868539,3.9387624238537993,0.9899618228276571,nan,nan
s01_p01_seed20260740,0,value_aware_coreset,value_aware_kv_thw,0.25,64,0,0,0,0,3,0.8985099047422409,8908.81689453125,0.010042721472904338,0.014200301772148299,0.25193325193325194,3.969305331179321,0.9899618228276571,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,centroid,0.125,0,0,0,1,0,3,124.22315216064453,12100.85693359375,0.10131954001332535,0.1347304625014897,0.13862433862433862,7.213740458015267,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,centroid,0.125,0,0,0,2,0,3,123.2046070098877,12100.85693359375,0.10090330948199443,0.13433533330230452,0.1522995522995523,6.56600748262961,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,centroid,0.25,0,0,0,1,0,3,27.816566228866577,12100.85693359375,0.047945041171469804,0.0636503675178353,0.26170126170126173,3.821150855365474,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,centroid,0.25,0,0,0,2,0,3,27.637601375579834,12100.85693359375,0.04779055907387233,0.06352875168949965,0.2734228734228734,3.6573384935992856,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,diag_gaussian,0.125,0,0,0,1,0,3,121.12628364562988,12100.85693359375,0.10004862700915361,0.12947228565282806,0.1522995522995523,6.56600748262961,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,diag_gaussian,0.125,0,0,0,2,0,3,119.19422340393066,12100.85693359375,0.09924749202760498,0.12871023316014102,0.17964997964997964,5.566379700951519,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,diag_gaussian,0.25,0,0,0,1,0,3,25.151381969451904,12100.85693359375,0.04559034337600824,0.06194601232597306,0.2734228734228734,3.6573384935992856,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,diag_gaussian,0.25,0,0,0,2,0,3,24.779205679893494,12100.85693359375,0.04525177583573379,0.06164417506199309,0.2968660968660969,3.36852207293666,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.125,0,0,16,1,0,3,27831.1767578125,12100.85693359375,1.51655345080747,1.976621454415596,0.35742775742775745,2.797768162149852,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.125,0,0,16,2,0,3,46454.306640625,12100.85693359375,1.95931799854684,2.596172873194616,0.5899063899063899,1.6951842141575826,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.125,0,0,4,1,0,3,25060.33642578125,12100.85693359375,1.4390814837579031,1.9334004767803856,0.19332519332519332,5.172631578947368,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.125,0,0,4,2,0,3,44020.703125,12100.85693359375,1.9073062168261972,2.562455745741889,0.26170126170126173,3.821150855365474,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.125,0,0,8,1,0,3,26626.06005859375,12100.85693359375,1.4833559925882598,1.9547759610317237,0.24802604802604802,4.0318345914013785,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.125,0,0,8,2,0,3,45631.27734375,12100.85693359375,1.9418838497965647,2.586214477096084,0.37110297110297114,2.6946698837464353,0.7057778437932333,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.25,0,0,16,1,0,3,13579.5234375,12100.85693359375,1.0593371461992858,1.5522149294282144,0.4492470492470493,2.225946729479978,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.25,0,0,16,2,0,3,25768.4833984375,12100.85693359375,1.4592723925363866,2.06654999785182,0.6485144485144485,1.541985690975273,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.25,0,0,4,1,0,3,11340.26123046875,12100.85693359375,0.9680626541765327,1.4667092059256475,0.3085877085877086,3.2405697705091003,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.25,0,0,4,2,0,3,22797.29443359375,12100.85693359375,1.372567119546637,2.010111676615308,0.3671957671957672,2.723342939481268,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.25,0,0,8,1,0,3,12612.017456054688,12100.85693359375,1.0209023849915986,1.5151491601796563,0.3554741554741555,2.813144034806503,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,lowrank_covariance,lowrank_gaussian,0.25,0,0,8,2,0,3,24546.6171875,12100.85693359375,1.4242550291541765,2.047811232042231,0.46096866096866096,2.169344870210136,0.9126680692036947,nan,nan
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.125,0,1,0,0,0,3,127.94403076171875,12100.85693359375,0.1028257654483773,0.13564300807452037,nan,nan,0.7057778437932333,0.4200458327929179,24.967108408610027
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.125,0,2,0,0,0,3,123.39364814758301,12100.85693359375,0.10098069118680726,0.13386050524641088,nan,nan,0.7057778437932333,0.0,24.967108408610027
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.125,0,3,0,0,0,3,122.54726791381836,12100.85693359375,0.10063377249414905,0.13355000365688435,nan,nan,0.7057778437932333,0.3491157690684001,24.967108408610027
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.125,0,4,0,0,0,3,113.37438011169434,12100.85693359375,0.0967942144461812,0.12907810756982988,nan,nan,0.7057778437932333,0.0,24.967108408610027
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.25,0,1,0,0,0,3,28.35801649093628,12100.85693359375,0.04840941808789092,0.06395604072755653,nan,nan,0.9126680692036947,0.39756890137990314,23.680071512858074
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.25,0,2,0,0,0,3,27.25798797607422,12100.85693359375,0.04746121311217019,0.06329774497041933,nan,nan,0.9126680692036947,0.0,23.680071512858074
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.25,0,3,0,0,0,3,27.111138582229614,12100.85693359375,0.04733319444092535,0.06317611534068993,nan,nan,0.9126680692036947,0.32313429315884906,23.680071512858074
s01_p01_seed20260740,1,residual_tail_polynomial,mean,0.25,0,4,0,0,0,3,25.193997383117676,12100.85693359375,0.04562895018238848,0.06156373608360997,nan,nan,0.9126680692036947,0.0,23.680071512858074
s01_p01_seed20260740,1,residual_tail_polynomial,midrange,0.125,0,1,0,0,0,3,143.29064559936523,12100.85693359375,0.10881802929175427,0.13907622547527024,nan,nan,0.7057778437932333,0.638992706934611,24.967108408610027
s01_p01_seed20260740,1,residual_tail_polynomial,midrange,0.125,0,2,0,0,0,3,123.18160629272461,12100.85693359375,0.10089389036664312,0.13218996262342309,nan,nan,0.7057778437932333,0.0,24.967108408610027
