family,scope,sample,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error
vit,patch_patch_resoftmax_attention_only_rollout,7,1,3,,8x8,vit:s7:l1:h3,1.8419545888900757,1.3929708003997803,0.125,0.7725814580917358,0.39652183651924133,0.45885929465293884,0.5600857734680176,"3,47","3,47,20,26",0.11651651561260223,0.36325860023498535,0.496749609708786,0.5756115913391113,0.6806312799453735,4.693547248840332,0.07333667576313019,1.0902959108352661,1.394631028175354,0.3718365728855133,0.2916446626186371,0.41456612944602966,0.7257575392723083,0.1771225929260254,0.11564720422029495,0.9268324971199036,1.381028175354004,0.4005093574523926,0.31509271264076233
vit,patch_patch_resoftmax_attention_only_rollout,7,1,4,,8x8,vit:s7:l1:h4,2.725522518157959,0.14477787911891937,0.078125,0.7774350643157959,0.12163511663675308,0.23322956264019012,0.41118690371513367,"40,12","40,12,2,62",0.1425715833902359,0.40625718235969543,0.19021840393543243,0.3362199664115906,0.5031004548072815,4.706857204437256,0.07354464381933212,1.9891246557235718,2.215049982070923,0.9843656420707703,0.7088610529899597,0.11154265701770782,0.08391958475112915,0.05953020602464676,0.03702915459871292,1.8393367528915405,2.295901298522949,1.0289934873580933,0.7255038619041443
vit,patch_patch_resoftmax_attention_only_rollout,7,1,5,,8x8,vit:s7:l1:h5,2.1524274349212646,0.3255181610584259,0.09375,0.7789003849029541,0.18412266671657562,0.35525229573249817,0.5197345614433289,"16,47","16,47,12,53",0.12441436201334,0.3668758273124695,0.2803933620452881,0.5245587825775146,0.7244847416877747,4.416370391845703,0.06900578737258911,1.3498950004577637,1.9062939882278442,0.42975306510925293,0.37481802701950073,1.0378034114837646,0.1837855875492096,0.04288015142083168,0.03723279386758804,1.2249900102615356,2.301424264907837,0.5103438496589661,0.4420129656791687
vit,patch_patch_resoftmax_attention_only_rollout,0,2,0,,8x8,vit:s0:l2:h0,2.108088970184326,1.0764501094818115,0.125,0.7984023094177246,0.3186556100845337,0.4928334951400757,0.6083247661590576,"11,26","11,26,29,10",0.1183328777551651,0.3708631694316864,0.3930467367172241,0.5461680889129639,0.6786057949066162,4.793120861053467,0.07489251345396042,0.9903291463851929,1.5603764057159424,0.4857669174671173,0.3197380304336548,0.21564549207687378,0.37270110845565796,0.11825386434793472,0.07171265035867691,0.9059444069862366,1.5790740251541138,0.4767756760120392,0.3131431043148041
vit,patch_patch_resoftmax_attention_only_rollout,0,2,1,,8x8,vit:s0:l2:h1,2.9538488388061523,0.7110835909843445,0.078125,0.5528947114944458,0.16734223067760468,0.26827549934387207,0.35726261138916016,"20,10","20,10,28,60",0.14836327731609344,0.4125182628631592,0.23227834701538086,0.35586124658584595,0.4822104573249817,6.487722396850586,0.1013706624507904,1.9041777849197388,1.8138600587844849,0.9537628889083862,0.6603704690933228,0.9112786650657654,0.2451801747083664,0.3000035285949707,0.14492100477218628,2.176567792892456,1.9406259059906006,0.9842297434806824,0.705704927444458
vit,patch_patch_resoftmax_attention_only_rollout,0,2,2,,8x8,vit:s0:l2:h2,3.1960697174072266,0.34349822998046875,0.109375,0.36900997161865234,0.13954733312129974,0.17352084815502167,0.23463943600654602,"35,28","35,28,59,57",0.1305302083492279,0.3735116720199585,0.18355002999305725,0.2546519637107849,0.36114683747291565,6.529982089996338,0.10203097015619278,2.552363872528076,2.014125347137451,1.4116311073303223,1.0557583570480347,1.0304222106933594,0.3959117829799652,0.37564268708229065,0.282505065202713,2.525198459625244,2.049485683441162,1.390181541442871,1.0237181186676025
vit,patch_patch_resoftmax_attention_only_rollout,0,2,3,,8x8,vit:s0:l2:h3,3.0918421745300293,0.2405390739440918,0.078125,0.7028741836547852,0.10063531249761581,0.18101422488689423,0.31339287757873535,"5,33","5,33,42,53",0.1341361254453659,0.3827318251132965,0.12011145055294037,0.20006130635738373,0.3389613628387451,4.481302738189697,0.07002035528421402,2.633787155151367,2.3906443119049072,1.5658894777297974,1.1494807004928589,0.06972666829824448,0.07884630560874939,0.045048169791698456,0.03286808729171753,2.9859368801116943,2.6439318656921387,1.6591566801071167,1.1943323612213135
vit,patch_patch_resoftmax_attention_only_rollout,0,2,4,,8x8,vit:s0:l2:h4,1.2352070808410645,0.691281795501709,0.0625,0.9012711048126221,0.3309933543205261,0.5574038624763489,0.8039811849594116,"19,34","19,34,29,21",0.12890800833702087,0.4092631936073303,0.5931655168533325,0.8046301603317261,0.8921282291412354,3.8850131034851074,0.0607033297419548,0.8642095327377319,1.400924801826477,0.1643608957529068,0.13996365666389465,0.2579294741153717,0.596430242061615,0.04213232174515724,0.03447096049785614,0.8619322180747986,1.385137915611267,0.14111950993537903,0.12040633708238602
vit,patch_patch_resoftmax_attention_only_rollout,0,2,5,,8x8,vit:s0:l2:h5,2.923262596130371,0.4810120463371277,0.109375,0.4985167980194092,0.11056098341941833,0.16504672169685364,0.24558767676353455,"28,19","28,19,13,58",0.13246656954288483,0.3756510615348816,0.1774883270263672,0.26164668798446655,0.4006775915622711,6.550094127655029,0.10234522074460983,2.350853204727173,2.126849412918091,1.180643081665039,0.9105867147445679,1.0124495029449463,0.25808990001678467,0.12256418168544769,0.09401348233222961,1.9830402135849,2.0678656101226807,1.1734713315963745,0.9097727537155151
vit,patch_patch_resoftmax_attention_only_rollout,1,2,0,,8x8,vit:s1:l2:h0,0.7095774412155151,0.6115437746047974,0.0625,0.9469316005706787,0.5068935751914978,0.7456110715866089,0.8902144432067871,"37,41","37,41,52,4",0.16324733197689056,0.4498313367366791,0.7705937027931213,0.8818782567977905,0.9680123329162598,3.862175464630127,0.060346491634845734,0.5098832845687866,1.298103928565979,0.059198059141635895,0.047760602086782455,0.29845964908599854,0.6937769651412964,0.039620690047740936,0.027519453316926956,0.42856311798095703,1.275802493095398,0.060829367488622665,0.04889339953660965
vit,patch_patch_resoftmax_attention_only_rollout,1,2,1,,8x8,vit:s1:l2:h1,2.741913318634033,0.30434584617614746,0.09375,0.6800529956817627,0.14971190690994263,0.2412324696779251,0.36675941944122314,"50,34","50,34,6,53",0.14235402643680573,0.39096638560295105,0.2413276731967926,0.35834529995918274,0.5111730098724365,6.969012260437012,0.10889081656932831,2.2973814010620117,2.0553362369537354,0.9486295580863953,0.7513018846511841,0.3302737772464752,0.34363654255867004,0.1283339112997055,0.08253027498722076,2.066159725189209,1.9645496606826782,0.9060976505279541,0.7156859636306763
vit,patch_patch_resoftmax_attention_only_rollout,1,2,2,,8x8,vit:s1:l2:h2,2.402324914932251,0.7340970039367676,0.09375,0.6872081756591797,0.19570738077163696,0.30862829089164734,0.43540483713150024,"12,24","12,24,46,43",0.1738128364086151,0.40631553530693054,0.3111872375011444,0.4551154375076294,0.5954604148864746,5.784393787384033,0.09038115292787552,1.6957207918167114,1.4829169511795044,0.5908283591270447,0.43970435857772827,0.6729145050048828,0.5489392280578613,0.2782428562641144,0.1988249123096466,1.6940784454345703,1.420980453491211,0.5411277413368225,0.40671050548553467
vit,patch_patch_resoftmax_attention_only_rollout,1,2,3,,8x8,vit:s1:l2:h3,2.502197742462158,0.5788004994392395,0.078125,0.740915060043335,0.24375705420970917,0.367252379655838,0.4759935736656189,"32,41","32,41,54,3",0.15478204190731049,0.4158591032028198,0.3671629726886749,0.4592577815055847,0.5655813813209534,5.345704555511475,0.08352663367986679,1.4552439451217651,1.5584113597869873,0.689128041267395,0.5307607650756836,0.2409673035144806,0.2760969400405884,0.14494825899600983,0.1080235093832016,1.5213382244110107,1.8502353429794312,0.7779536247253418,0.6041088700294495
vit,patch_patch_resoftmax_attention_only_rollout,1,2,4,,8x8,vit:s1:l2:h4,1.1888415813446045,1.0356932878494263,0.0625,0.8808150291442871,0.46173715591430664,0.5958253145217896,0.7681155204772949,"41,40","41,40,56,63",0.14137695729732513,0.4086039662361145,0.6026041507720947,0.714406430721283,0.8380652666091919,3.744758367538452,0.058511849492788315,0.7997769713401794,1.4168099164962769,0.20663465559482574,0.17218998074531555,0.2519409656524658,0.6674210429191589,0.04525779187679291,0.0323001965880394,0.7194282412528992,1.4057637453079224,0.1960505098104477,0.1606365144252777
vit,patch_patch_resoftmax_attention_only_rollout,1,2,5,,8x8,vit:s1:l2:h5,2.312136650085449,0.9636682271957397,0.109375,0.6767623424530029,0.278890460729599,0.34208014607429504,0.4523705542087555,"41,48","41,48,39,29",0.1421733945608139,0.3976844251155853,0.3525735139846802,0.453838050365448,0.5854179263114929,5.177354335784912,0.08089616149663925,1.4856548309326172,1.5313626527786255,0.5637268424034119,0.4478565752506256,0.3212854862213135,0.5270909070968628,0.1986047774553299,0.14136427640914917,1.467930555343628,1.6536107063293457,0.6022617816925049,0.47390756011009216
vit,patch_patch_resoftmax_attention_only_rollout,2,2,0,,8x8,vit:s2:l2:h0,2.4640157222747803,0.705464780330658,0.0625,0.744033694267273,0.22129543125629425,0.36884692311286926,0.4896944463253021,"49,42","49,42,14,29",0.14297984540462494,0.3862612247467041,0.32047033309936523,0.47090160846710205,0.576896607875824,4.662703037261963,0.07285473495721817,1.5340735912322998,1.5642333030700684,0.6518637537956238,0.49974438548088074,0.2434290051460266,0.23094302415847778,0.05943998694419861,0.04394043609499931,1.7569780349731445,1.6794792413711548,0.6867657899856567,0.5252455472946167
vit,patch_patch_resoftmax_attention_only_rollout,2,2,1,,8x8,vit:s2:l2:h1,2.8159875869750977,0.7597432136535645,0.203125,0.5208075046539307,0.15562056005001068,0.2849832773208618,0.36250072717666626,"42,30","42,30,37,11",0.14636176824569702,0.4139735996723175,0.20949070155620575,0.35900983214378357,0.49258893728256226,5.753074645996094,0.08989179134368896,1.7676067352294922,1.9419249296188354,0.9083231687545776,0.66903156042099,0.6931506395339966,0.33831945061683655,0.24282266199588776,0.17017674446105957,1.5469889640808105,1.9179123640060425,0.9048741459846497,0.6630042195320129
vit,patch_patch_resoftmax_attention_only_rollout,2,2,2,,8x8,vit:s2:l2:h2,2.799727439880371,0.4726162850856781,0.046875,0.7136025428771973,0.21923309564590454,0.28978967666625977,0.3944719135761261,"27,42","27,42,45,34",0.1417412906885147,0.4213287830352783,0.26162344217300415,0.35154151916503906,0.4712265133857727,4.558436870574951,0.07122557610273361,1.8442879915237427,1.7914953231811523,0.9366922378540039,0.7295941114425659,0.5750970244407654,0.2731100022792816,0.24445021152496338,0.16289104521274567,1.9738812446594238,1.7630045413970947,1.0364948511123657,0.7964606285095215
vit,patch_patch_resoftmax_attention_only_rollout,2,2,3,,8x8,vit:s2:l2:h3,3.1212761402130127,0.12983253598213196,0.0625,0.6962445974349976,0.07702215015888214,0.14984019100666046,0.2772439122200012,"55,58","55,58,43,59",0.14439253509044647,0.39395052194595337,0.09799040108919144,0.17817701399326324,0.3101246953010559,3.7798714637756348,0.05906049162149429,2.8897593021392822,2.666395425796509,1.7045611143112183,1.1991572380065918,0.08961880952119827,0.06484553962945938,0.04622648283839226,0.03444688767194748,3.2090041637420654,2.878035545349121,2.0629143714904785,1.4072085618972778
vit,patch_patch_resoftmax_attention_only_rollout,2,2,4,,8x8,vit:s2:l2:h4,2.22910737991333,0.5909231901168823,0.109375,0.739609956741333,0.1668773591518402,0.3294636905193329,0.4921780824661255,"2,15","2,15,30,18",0.12527410686016083,0.31107771396636963,0.3263748288154602,0.49845144152641296,0.6699422597885132,5.446720123291016,0.08510500192642212,1.6793930530548096,1.6099225282669067,0.5087462663650513,0.4138980209827423,0.8858571648597717,0.37690508365631104,0.07405292987823486,0.060678135603666306,1.5041815042495728,1.5752906799316406,0.6374696493148804,0.5042432546615601
vit,patch_patch_resoftmax_attention_only_rollout,2,2,5,,8x8,vit:s2:l2:h5,1.7645748853683472,1.2502083778381348,0.0625,0.8275623321533203,0.46730491518974304,0.5133184194564819,0.5929055213928223,"1,9","1,9,54,13",0.16243351995944977,0.4122769236564636,0.5089696645736694,0.5773497819900513,0.6543400883674622,2.41062331199646,0.03766598924994469,0.9635117650032043,1.2994122505187988,0.39934614300727844,0.32379767298698425,0.13261376321315765,0.4888136088848114,0.051510244607925415,0.04214021563529968,0.8254409432411194,1.3038561344146729,0.3817361891269684,0.31152307987213135
vit,patch_patch_resoftmax_attention_only_rollout,3,2,0,,8x8,vit:s3:l2:h0,1.8245517015457153,1.3924520015716553,0.0625,0.7769980430603027,0.4706202745437622,0.5774399042129517,0.6906587481498718,"43,20","43,20,0,41",0.1451745182275772,0.4182671010494232,0.5496618151664734,0.6518932580947876,0.7256132364273071,3.268676996231079,0.05107307806611061,0.8077914118766785,1.328540563583374,0.3467840552330017,0.24056477844715118,0.36331337690353394,0.4474453032016754,0.1903218924999237,0.15968644618988037,0.7567917704582214,1.3807677030563354,0.3062240779399872,0.21105122566223145
vit,patch_patch_resoftmax_attention_only_rollout,3,2,1,,8x8,vit:s3:l2:h1,2.81594181060791,0.3018657863140106,0.078125,0.5579696893692017,0.1544073522090912,0.2226225584745407,0.32376623153686523,"56,20","56,20,62,55",0.12283442914485931,0.36851945519447327,0.23106610774993896,0.3325740098953247,0.45265620946884155,5.25123929977417,0.0820506140589714,2.5119340419769287,2.1894707679748535,1.0669561624526978,0.8780724406242371,0.23468561470508575,0.10542646795511246,0.07508829981088638,0.06031340733170509,2.562622547149658,2.349276304244995,0.9285614490509033,0.7998536825180054
vit,patch_patch_resoftmax_attention_only_rollout,3,2,2,,8x8,vit:s3:l2:h2,2.7061567306518555,0.4204252064228058,0.0625,0.7382938861846924,0.18518280982971191,0.2958149313926697,0.46840009093284607,"11,21","11,21,19,45",0.1470785290002823,0.40314948558807373,0.2726600468158722,0.3949860632419586,0.543993353843689,4.745085716247559,0.0741419643163681,1.9303838014602661,1.7844253778457642,0.8024315237998962,0.6330556869506836,0.11147323250770569,0.11563779413700104,0.05065140500664711,0.04084377735853195,1.7572088241577148,1.6817032098770142,0.7382692694664001,0.5900112390518188
vit,patch_patch_resoftmax_attention_only_rollout,3,2,3,,8x8,vit:s3:l2:h3,2.873037815093994,0.22222793102264404,0.046875,0.7657341957092285,0.13224180042743683,0.2608979344367981,0.4385440945625305,"56,40","56,40,12,1",0.14206035435199738,0.3914920389652252,0.16236746311187744,0.29578667879104614,0.4609372317790985,3.9025356769561768,0.06097711995244026,1.9765350818634033,2.207073211669922,1.1124879121780396,0.8344051241874695,0.11885637044906616,0.23302996158599854,0.07406507432460785,0.061303816735744476,2.4552371501922607,2.653981924057007,1.4861598014831543,1.079243779182434
vit,patch_patch_resoftmax_attention_only_rollout,3,2,4,,8x8,vit:s3:l2:h4,1.460101842880249,0.49898651242256165,0.0625,0.8585259914398193,0.28306686878204346,0.5283480286598206,0.7649531364440918,"22,26","22,26,21,43",0.13941600918769836,0.3833267390727997,0.530008852481842,0.7718451023101807,0.8817060589790344,4.2517242431640625,0.06643319129943848,0.9208524227142334,1.4555788040161133,0.1928471326828003,0.15731145441532135,0.16756615042686462,0.35866308212280273,0.05024103820323944,0.04133791849017143,0.8721388578414917,1.466544270515442,0.17564722895622253,0.14746777713298798
vit,patch_patch_resoftmax_attention_only_rollout,3,2,5,,8x8,vit:s3:l2:h5,2.9538943767547607,0.500708281993866,0.0625,0.5069688558578491,0.16782264411449432,0.21384550631046295,0.2947544753551483,"9,17","9,17,16,8",0.10892056673765182,0.3595658242702484,0.20061521232128143,0.2781914472579956,0.40541326999664307,4.4532365798950195,0.06958182156085968,2.0883076190948486,2.3184874057769775,1.194265604019165,0.9234190583229065,1.1350741386413574,0.25908607244491577,0.15776759386062622,0.08644571900367737,2.1354572772979736,2.2985215187072754,1.155202865600586,0.9023391604423523
vit,patch_patch_resoftmax_attention_only_rollout,4,2,0,,8x8,vit:s4:l2:h0,2.4599533081054688,0.7502432465553284,0.046875,0.760176420211792,0.20877192914485931,0.40278303623199463,0.5068377256393433,"35,36","35,36,37,0",0.1658928543329239,0.4209999144077301,0.2696472406387329,0.46170899271965027,0.5880131125450134,3.583794355392456,0.055996786803007126,1.227455735206604,1.6024693250656128,0.6654842495918274,0.44325220584869385,0.23232614994049072,0.20258170366287231,0.07014554738998413,0.050080735236406326,1.1655594110488892,1.6562190055847168,0.7289518713951111,0.4719509780406952
vit,patch_patch_resoftmax_attention_only_rollout,4,2,1,,8x8,vit:s4:l2:h1,2.6947951316833496,0.5601423382759094,0.078125,0.5681947469711304,0.2149181216955185,0.29872432351112366,0.39678287506103516,"7,25","7,25,0,27",0.10162714123725891,0.3586495518684387,0.3022647500038147,0.3887229263782501,0.5165578126907349,4.996951103210449,0.07807736098766327,1.7850334644317627,1.8129160404205322,0.8020310401916504,0.6438860893249512,0.38830167055130005,0.3458891808986664,0.16338016092777252,0.11058507114648819,1.6832672357559204,1.7581201791763306,0.7489943504333496,0.6010760068893433
vit,patch_patch_resoftmax_attention_only_rollout,4,2,2,,8x8,vit:s4:l2:h2,2.97113299369812,0.38499847054481506,0.046875,0.5442097187042236,0.12251276522874832,0.19530688226222992,0.32094141840934753,"32,43","32,43,5,60",0.1054472103714943,0.3505817949771881,0.17967434227466583,0.2825026214122772,0.44321998953819275,4.410335063934326,0.06891148537397385,2.5290255546569824,2.430049180984497,1.1426033973693848,0.8675649166107178,0.9149846434593201,0.25376051664352417,0.12579987943172455,0.06824371218681335,2.2037711143493652,2.120821237564087,0.9700339436531067,0.7355751395225525
vit,patch_patch_resoftmax_attention_only_rollout,4,2,3,,8x8,vit:s4:l2:h3,2.7398242950439453,0.4768490195274353,0.046875,0.7393217086791992,0.22627294063568115,0.3031708300113678,0.408020555973053,"31,51","31,51,62,48",0.15158259868621826,0.4302743077278137,0.24566331505775452,0.32625073194503784,0.4649606943130493,3.7157037258148193,0.05805787071585655,1.667531132698059,1.9065200090408325,0.9472286105155945,0.6972841620445251,0.08085471391677856,0.15166465938091278,0.06995529681444168,0.05021023377776146,1.3606637716293335,1.6920474767684937,0.832534909248352,0.6227952241897583
vit,patch_patch_resoftmax_attention_only_rollout,4,2,4,,8x8,vit:s4:l2:h4,1.4442920684814453,0.833998441696167,0.078125,0.8442603349685669,0.3683176636695862,0.6216194033622742,0.7344943284988403,"39,37","39,37,47,34",0.15250110626220703,0.3839530944824219,0.6444876194000244,0.7532801628112793,0.8214412927627563,4.531181812286377,0.07079971581697464,0.6989378929138184,1.248509168624878,0.2677002251148224,0.20893524587154388,0.29309532046318054,0.7138129472732544,0.09236934781074524,0.07623390853404999,0.7017440795898438,1.1744308471679688,0.28883662819862366,0.22429440915584564
vit,patch_patch_resoftmax_attention_only_rollout,4,2,5,,8x8,vit:s4:l2:h5,2.7797210216522217,0.5466092824935913,0.078125,0.5562171936035156,0.19461466372013092,0.24416565895080566,0.32474666833877563,"31,52","31,52,49,59",0.10528847575187683,0.35790619254112244,0.23812039196491241,0.32502201199531555,0.46379631757736206,4.008484840393066,0.06263257563114166,1.7885390520095825,2.141467332839966,0.9746547341346741,0.8026700615882874,0.8488105535507202,0.17091681063175201,0.09395580738782883,0.07728025317192078,2.0131020545959473,2.1076180934906006,1.0523347854614258,0.8691065311431885
vit,patch_patch_resoftmax_attention_only_rollout,5,2,0,,8x8,vit:s5:l2:h0,2.471083879470825,0.9413488507270813,0.109375,0.588991641998291,0.2823677062988281,0.3178126811981201,0.383579283952713,"35,24","35,24,25,43",0.12763024866580963,0.40360260009765625,0.3360649645328522,0.4050002694129944,0.5070582628250122,3.808497428894043,0.05950777232646942,1.5656189918518066,1.4476250410079956,0.6507095694541931,0.47257694602012634,1.074216365814209,0.4349742531776428,0.09917527437210083,0.08051590621471405,2.2936673164367676,1.8342013359069824,0.8338761925697327,0.603711724281311
vit,patch_patch_resoftmax_attention_only_rollout,5,2,1,,8x8,vit:s5:l2:h1,1.474824070930481,1.5193032026290894,0.0625,0.8199598789215088,0.5270336866378784,0.5750681161880493,0.6272369027137756,"35,38","35,38,8,31",0.15153451263904572,0.36685943603515625,0.5946772694587708,0.626940906047821,0.682895302772522,2.543876886367798,0.03974807634949684,0.8528420329093933,1.3117603063583374,0.36675435304641724,0.2985188961029053,0.21887816488742828,0.6827781200408936,0.11672640591859818,0.09405877441167831,0.9987128376960754,1.4882701635360718,0.3649117052555084,0.29584187269210815
vit,patch_patch_resoftmax_attention_only_rollout,5,2,2,,8x8,vit:s5:l2:h2,2.7034740447998047,0.5832905769348145,0.09375,0.5612125396728516,0.2192203849554062,0.2720734477043152,0.34645670652389526,"3,62","3,62,41,33",0.12017849087715149,0.3774450123310089,0.2726282477378845,0.3615439832210541,0.4697689116001129,4.9340996742248535,0.07709530740976334,1.5838286876678467,1.8625060319900513,0.8621549606323242,0.6958398818969727,1.0013376474380493,0.3418439030647278,0.10708299279212952,0.07767866551876068,1.402664303779602,1.8804148435592651,0.8252059817314148,0.6634314656257629
vit,patch_patch_resoftmax_attention_only_rollout,5,2,3,,8x8,vit:s5:l2:h3,3.057959794998169,0.2768901586532593,0.109375,0.6005409955978394,0.08115054666996002,0.14633655548095703,0.24565356969833374,"49,41","49,41,38,57",0.13732025027275085,0.39677226543426514,0.1575509011745453,0.26625898480415344,0.407390832901001,6.885941505432129,0.10759283602237701,3.1476354598999023,2.278860330581665,1.3172991275787354,0.9652687907218933,0.46967729926109314,0.3232851028442383,0.30221396684646606,0.23598170280456543,2.8234360218048096,2.243373394012451,1.201716661453247,0.8793197870254517
vit,patch_patch_resoftmax_attention_only_rollout,5,2,4,,8x8,vit:s5:l2:h4,2.621379852294922,0.22282005846500397,0.09375,0.7199563980102539,0.10197265446186066,0.20318681001663208,0.36306726932525635,"57,61","57,61,8,27",0.13318926095962524,0.3928713798522949,0.18338130414485931,0.3470168113708496,0.5630159378051758,4.503753662109375,0.07037115097045898,2.0033743381500244,2.2142863273620605,0.8126991391181946,0.6703761219978333,0.16329306364059448,0.1504102349281311,0.06993521749973297,0.056508854031562805,1.8671842813491821,2.131378412246704,0.7695388793945312,0.6431395411491394
vit,patch_patch_resoftmax_attention_only_rollout,5,2,5,,8x8,vit:s5:l2:h5,2.8370306491851807,0.24154964089393616,0.046875,0.5987288951873779,0.09568791091442108,0.1792980134487152,0.2857007682323456,"57,8","57,8,23,13",0.10812948644161224,0.3563852906227112,0.1523466259241104,0.284959614276886,0.4450198709964752,4.089181423187256,0.06389345973730087,2.2384414672851562,2.580141305923462,1.1381515264511108,0.9666173458099365,1.0069793462753296,0.34754911065101624,0.09937205910682678,0.07892419397830963,1.992910623550415,2.4048595428466797,1.0486023426055908,0.8902750611305237
vit,patch_patch_resoftmax_attention_only_rollout,6,2,0,,8x8,vit:s6:l2:h0,2.406968832015991,0.6789637804031372,0.09375,0.664447546005249,0.24529819190502167,0.3219655752182007,0.4522106647491455,"3,10","3,10,30,37",0.1412205696105957,0.42852744460105896,0.35429686307907104,0.48066478967666626,0.6199318170547485,5.606848239898682,0.0876070037484169,1.600382685661316,1.525443434715271,0.537124514579773,0.44128358364105225,0.34407374262809753,0.42108073830604553,0.14033149182796478,0.09833256900310516,1.431558609008789,1.4259452819824219,0.5279069542884827,0.43092581629753113
vit,patch_patch_resoftmax_attention_only_rollout,6,2,1,,8x8,vit:s6:l2:h1,2.82926869392395,0.5566876530647278,0.15625,0.7080516815185547,0.1866893470287323,0.28476032614707947,0.4164842665195465,"3,27","3,27,62,59",0.14241725206375122,0.40188220143318176,0.2137480080127716,0.32516229152679443,0.46397894620895386,5.7476630210876465,0.08980723470449448,1.7415674924850464,1.9288893938064575,0.9888564348220825,0.6585595011711121,0.21763306856155396,0.125168114900589,0.0754636824131012,0.05059463530778885,2.035097360610962,2.1233396530151367,1.11809504032135,0.7214526534080505
vit,patch_patch_resoftmax_attention_only_rollout,6,2,2,,8x8,vit:s6:l2:h2,2.1018424034118652,0.9162424802780151,0.09375,0.7961547374725342,0.3335304260253906,0.48539450764656067,0.6423718929290771,"21,60","21,60,40,41",0.15779030323028564,0.39931246638298035,0.445418119430542,0.5766621828079224,0.7081891298294067,5.011887073516846,0.07831073552370071,1.0235304832458496,1.3064600229263306,0.41624560952186584,0.2908332645893097,0.36127206683158875,0.4891381859779358,0.16558246314525604,0.1257954239845276,1.0340535640716553,1.3488267660140991,0.4822532534599304,0.3276693820953369
vit,patch_patch_resoftmax_attention_only_rollout,6,2,3,,8x8,vit:s6:l2:h3,2.6128385066986084,0.4426717162132263,0.078125,0.6999403238296509,0.2225833386182785,0.29908159375190735,0.3989142179489136,"21,3","21,3,38,32",0.12432338297367096,0.4120250940322876,0.29137077927589417,0.39361387491226196,0.5391510725021362,6.38063383102417,0.09969740360975266,1.8851267099380493,1.786228060722351,0.759227991104126,0.5990445017814636,0.14516250789165497,0.17503638565540314,0.06647749990224838,0.0500040240585804,1.8710767030715942,1.7025718688964844,0.7110233902931213,0.5679916143417358
vit,patch_patch_resoftmax_attention_only_rollout,6,2,4,,8x8,vit:s6:l2:h4,1.4170278310775757,0.9520263075828552,0.0625,0.8705712556838989,0.40933114290237427,0.5462721586227417,0.7195460200309753,"60,61","60,61,17,1",0.1256117820739746,0.43396785855293274,0.5573251247406006,0.6867046356201172,0.81737220287323,3.6112265586853027,0.056425414979457855,0.8875585198402405,1.474412202835083,0.23647192120552063,0.2080749124288559,0.18109309673309326,0.5138359069824219,0.02889413759112358,0.023941069841384888,0.7917755842208862,1.441020131111145,0.23800060153007507,0.20962868630886078
vit,patch_patch_resoftmax_attention_only_rollout,6,2,5,,8x8,vit:s6:l2:h5,2.716909885406494,0.38452771306037903,0.140625,0.6058639287948608,0.09507060796022415,0.18912222981452942,0.3329491913318634,"50,57","50,57,19,15",0.11483563482761383,0.3680376410484314,0.2155819833278656,0.360991895198822,0.5535898804664612,8.376843452453613,0.1308881789445877,2.524367332458496,2.1316874027252197,0.8357309699058533,0.6660814881324768,0.7415652275085449,0.42895635962486267,0.19162532687187195,0.14534558355808258,2.688188076019287,2.3346996307373047,0.949641227722168,0.7560351490974426
vit,patch_patch_resoftmax_attention_only_rollout,7,2,0,,8x8,vit:s7:l2:h0,2.3623814582824707,0.5493870377540588,0.03125,0.8421168327331543,0.2622116506099701,0.49456173181533813,0.640053391456604,"34,33","34,33,38,32",0.1458265781402588,0.3855528235435486,0.31039032340049744,0.49488481879234314,0.6437576413154602,2.8440282344818115,0.044437941163778305,1.0235586166381836,1.764019250869751,0.5833879113197327,0.4448038935661316,0.026636570692062378,0.0673263743519783,0.013164713978767395,0.01253770012408495,1.1675738096237183,2.112323045730591,0.6617480516433716,0.516729474067688
vit,patch_patch_resoftmax_attention_only_rollout,7,2,1,,8x8,vit:s7:l2:h1,2.645432949066162,0.2819560468196869,0.0625,0.6134928464889526,0.1261359602212906,0.2498709112405777,0.35612547397613525,"20,42","20,42,24,39",0.13501951098442078,0.3706081807613373,0.26390156149864197,0.38426023721694946,0.5415785312652588,5.731054782867432,0.08954773098230362,2.2772068977355957,2.028826951980591,0.866572380065918,0.7216548323631287,0.16553151607513428,0.17006303369998932,0.05514006316661835,0.045661285519599915,2.4634714126586914,2.1878228187561035,0.9462859630584717,0.7795900106430054
