key,label,map_id,family,source_input_id,grid_shape,n,category,method,stored_value_count,identifiable_value_count,index_bits_total,scale_count,parameter_bits,parameter_equivalent_fp16,parameter_fraction_of_dense_fp16,compression_ratio_vs_dense_fp16,raw_relative_fro_error,relative_fro_error,normalized_mse,mean_row_kl,mean_row_js,mean_row_tv,raw_row_sum_mae,target_fitted_oracle,raw_normalized_mse,base_parameter_bits,repair_parameter_bits,incremental_parameter_fraction_of_dense,reference_normalized_mse,normalized_mse_reduction,relative_normalized_mse_reduction,mse_reduction_per_one_percent_dense_bits,pareto_nrmse,deterministic_repair,repair_note,keep_ratio,k,index_width,support_nnz,support_fraction,payload_scope,signed_factor_then_clamp,execution_note,quant_bits,code_slots,row_scale_gauge_elided,integer_code_max,cap_fraction,order,scale_scheme,stages,codec_backbone_bits,codec_index_bits,codec_code_bits,codec_scale_bits,codec_scale_count,codec_parameter_bits,unique_nonzero_fraction,nominal_stage_nonzero_fraction,loss_aware_folded_scale,gain_min,gain_max,gain_mean,prior_l1,block_size,kept_blocks,pruned_blocks,block_support_fraction
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q3_mass_prior_tail,320,,1152,128,3776,236.0,0.0576171875,17.35593220338983,0.38269930996409307,0.38269930996409307,0.146458761846993,0.2968410620731482,0.06854217001459426,0.25530588790286246,6.938893903907228e-18,True,0.146458761846993,1728,2048,0.03125,3.318138265559494,3.171679503712501,0.9558611636630224,1.0149374411880003,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,3,192,True,7,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q4_mass_uniform_tail,256,,1152,64,2944,184.0,0.044921875,22.26086956521739,0.4027941449815093,0.4027941449815093,0.16224312323138512,0.32879225284288927,0.07886777033380821,0.2747718505115549,4.5102810375396984e-17,True,0.16224312323138512,1920,1024,0.015625,3.2954164314698438,3.1331733082384585,0.9507670345750444,2.0052309172726135,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,4,192,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q4_mass_prior_tail,320,,1152,128,3968,248.0,0.060546875,16.516129032258064,0.3806128699797437,0.3806128699797437,0.14486615679421727,0.28608654365711744,0.06826205704905504,0.25131003690168374,6.938893903907228e-18,True,0.14486615679421727,1920,2048,0.03125,3.2954164314698438,3.1505502746756266,0.9560401060664728,1.0081760878962005,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,4,192,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q2_mass_uniform_tail,448,,2304,64,4096,256.0,0.0625,16.0,0.32946840095212937,0.32946840095212937,0.10854942722595308,0.5107499348136311,0.05774978165539668,0.22889635634345665,4.336808689942018e-17,True,0.10854942722595308,3072,1024,0.015625,1.3503148201168003,1.2417653928908472,0.9196117634133915,0.7947298514501422,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,2,384,True,3,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q3_mass_uniform_tail,448,,2304,64,4480,280.0,0.068359375,14.628571428571428,0.2917128031415159,0.2917128031415159,0.08509635951668079,0.2507285715057611,0.05266986363354511,0.2086457676950055,4.163336342344337e-17,True,0.08509635951668079,3456,1024,0.015625,1.2382744533637522,1.1531780938470715,0.9312782725303604,0.7380339800621257,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,3,384,True,7,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q4_mass_uniform_tail,448,,2304,64,4864,304.0,0.07421875,13.473684210526315,0.2843570526293758,0.2843570526293758,0.08085893338006558,0.22811480121592245,0.05198845039095547,0.20024282175794655,3.8163916471489756e-17,True,0.08085893338006558,3840,1024,0.015625,1.2226201430616654,1.1417612096815999,0.9338642228013846,0.7307271741962239,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,4,384,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q4_mass_prior_tail,512,,2304,128,5888,368.0,0.08984375,11.130434782608695,0.2800356063532587,0.2800356063532587,0.07841994082563726,0.21576582836575914,0.048196972102228855,0.19066526382963028,1.5612511283791264e-17,True,0.07841994082563726,3840,2048,0.03125,1.2226201430616654,1.1442002022360283,0.9358591126846159,0.366144064715529,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,4,384,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q3_mass_uniform_tail,896,,4992,64,8512,532.0,0.1298828125,7.6992481203007515,0.18793889899250438,0.1879388989925044,0.035321029754514774,0.2795606039996159,0.026838003733048163,0.1355405192538437,4.85722573273506e-17,True,0.03532102975451476,7488,1024,0.015625,0.3562459022384209,0.3209248724839061,0.9008521093644023,0.20539191838969992,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,3,832,True,7,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q4_mass_uniform_tail,896,,4992,64,9344,584.0,0.142578125,7.013698630136986,0.15782462332281771,0.15782462332281771,0.024908611726989296,0.15195030792666164,0.023945422431374166,0.11743200888120753,5.377642775528102e-17,True,0.024908611726989296,8320,1024,0.015625,0.322700811416968,0.2977921996899787,0.9228120573430961,0.19058700780158638,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,4,832,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,1664,,9984,0,36608,2288.0,0.55859375,1.7902097902097902,0.0647536156572805,0.0647536156572805,0.004193030740690802,0.028647394962439402,0.007559605506360978,0.03983527626080648,4.336808689942018e-17,True,0.004193030740690802,36608,0,0.0,0.05576902206199961,0.05157599132130881,0.9248143398313616,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.4,26,6,1664,0.40625,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,scale_protected_sparse_residual,sparse_residual_q4_per_row_loss_aware,1092,,4608,64,12864,804.0,0.1962890625,5.0945273631840795,0.2566911745717489,0.1553468442289695,0.024132642011899713,0.0796795167097474,0.01957319460500257,0.11652173131839787,0.1478192064682866,True,0.06589035910302407,4160,8704,0.1328125,0.4533606807054087,0.429228038693509,0.9467694419940644,0.03231834644280539,True,,,,12,,,,,,,4,768,,,0.2,component_first,per_row,1,4160,4608,3072,1024,64,12864,0.1875,0.1875,True,0.5,1.599609375,0.8648605346679688,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,scale_protected_sparse_residual,sparse_residual_q4_per_row_loss_aware,1412,,6528,64,16064,1004.0,0.2451171875,4.079681274900398,0.3115571007390995,0.12800226929996827,0.016384580945941602,0.05971883623524685,0.014318584978340428,0.096607417120609,0.16578538194670528,True,0.09706782702095339,4160,11904,0.181640625,0.4533606807054087,0.4369760997594671,0.9638597221963583,0.024057178825467436,True,,,,17,,,,,,,4,1088,,,0.25,component_first,per_row,1,4160,6528,4352,1024,64,16064,0.265625,0.265625,True,0.449951171875,2.0,0.9015693664550781,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,sparse_error_feedback,sparse_error_feedback_q4_block_row_t4,1348,,6144,64,15424,964.0,0.2353515625,4.24896265560166,0.14169725286618098,0.1466110907910372,0.021494811942937755,0.06885681439964081,0.01583080373779067,0.10450368587037036,0.042314330728616095,True,0.020078111469822434,4160,11264,0.171875,0.4533606807054087,0.43186586876247096,0.9525878337982624,0.025126741455271037,True,,,,4,,,,,,,4,1024,,,0.25,component_first,block_row,4,4160,6144,4096,1024,64,15424,0.25,0.25,True,0.7998046875,1.0498046875,0.945343017578125,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,reference,uniform_no_payload,0,,0,0,0,0.0,0.0,,0.9903407465808807,0.9903407465808807,0.9807747943383761,2.749924826595421,0.44441580682411447,0.7904686343101262,2.220446049250313e-16,False,0.9807747943383761,0,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,reference,dense_fp16_equivalent,38416,,0,0,614656,38416.0,1.0,1.0,7.852304305116788e-08,7.852304303559401e-08,6.165868287569749e-15,0.0,3.851384992012477e-18,2.341052296546512e-08,5.0979628681767393e-17,True,6.165868290015564e-15,614656,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,1960,,15680,0,47040,2940.0,0.07653061224489796,13.066666666666666,0.0763816283905749,0.0763816283905749,0.005834153155595877,0.2762564219320604,0.06371614014463214,0.14329477005138738,1.297148329791637e-16,True,0.005834153155595877,47040,0,0.0,0.06166804726370955,0.05583389410811367,0.9053942290300286,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,row_topk_repair,row_topk_plus_rank1_tail,2353,,15680,0,53328,3333.0,0.08676072469804248,11.525952595259525,0.07060250983219735,0.07486382153234485,0.0056045917744267796,0.2028437918517914,0.04444699695812759,0.1295147492467716,0.029453965050466734,True,0.004984714394605523,47040,6288,0.010230112453144523,0.06166804726370955,0.05606345548928277,0.9091167626816526,0.05480238437853147,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,True,ReLU after a signed rank-1 factor can destroy strict low-rank execution.,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantized_row_topk,row_topk_q2_shape_only,1960,,15680,0,19600,1225.0,0.03188775510204082,31.36,0.4713459570163808,0.4713459570163808,0.2221670111956879,7.668103359892579,0.14580734181228322,0.3460013873550289,1.6426769241902826e-17,True,0.2221670111956879,19600,0,0.0,,,,,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,2,1960,True,3,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantized_row_topk,row_topk_q2_mass_uniform_tail,2156,,15680,196,22736,1421.0,0.036989795918367346,27.03448275862069,0.26795881182876957,0.26795881182876957,0.07180192483668595,2.970102241859828,0.11025037074009589,0.2731012408645621,1.5293888604530219e-16,True,0.07180192483668595,19600,3136,0.00510204081632653,0.22216701056967889,0.15036508573299295,0.676811041150655,0.2947155680366662,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,2,1960,True,3,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantized_row_topk,row_topk_q3_shape_only,1960,,15680,0,21560,1347.5,0.035076530612244895,28.509090909090908,0.3229593338484518,0.3229593338484518,0.10430273131983576,6.013182875203423,0.11190166960425976,0.2772084373025899,1.7559649879275436e-17,True,0.10430273131983576,21560,0,0.0,,,,,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,3,1960,True,7,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantized_row_topk,row_topk_q3_mass_uniform_tail,2156,,15680,196,24696,1543.5,0.04017857142857143,24.88888888888889,0.15169703010205532,0.1516970301020553,0.02301198894178387,1.3356533004875766,0.08245666812329022,0.2087005232163126,1.3367991520996783e-16,True,0.023011988941783877,21560,3136,0.00510204081632653,0.1043027319650559,0.08129074302327204,0.7793730949492916,0.1593298563256132,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,3,1960,True,7,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantized_row_topk,row_topk_q4_mass_uniform_tail,2156,,15680,196,26656,1666.0,0.04336734693877551,23.058823529411764,0.10188415730647163,0.10188415730647157,0.010380381510049845,0.6879511270529273,0.07116986532808474,0.1759652537031538,1.3254703457259523e-16,True,0.010380381510049856,23520,3136,0.00510204081632653,0.07265423000055185,0.06227384849050201,0.8571262607838388,0.12205674304138393,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,4,1960,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,3920,,31360,0,94080,5880.0,0.15306122448979592,6.533333333333333,0.037914901257103714,0.037914901257103714,0.0014375397373359248,0.1278472391855538,0.03106750639796919,0.07506914580794306,1.0592433959433892e-16,True,0.0014375397373359248,94080,0,0.0,0.01544770637617923,0.014010166638843306,0.9069415418490444,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.1,20,8,3920,0.10204081632653061,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,7644,,61152,0,183456,11466.0,0.29846938775510207,3.3504273504273505,0.01599734255905747,0.015997342559057468,0.00025591496895183136,0.045690947193740686,0.011517764770800487,0.03035655892007723,9.459553322061283e-17,True,0.00025591496895183147,183456,0,0.0,0.002639241578028988,0.0023833266090771566,0.9030346554547116,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.2,39,8,7644,0.1989795918367347,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,15288,,122304,0,366912,22932.0,0.5969387755102041,1.6752136752136753,0.00380937713803184,0.0038093771380318404,1.4511354179759655e-05,0.007756713840137318,0.002011371816674354,0.006260536085704368,7.76023236600237e-17,True,1.4511354179759652e-05,366912,0,0.0,0.00015677264495854383,0.00014226129077878416,0.9074369499628141,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.4,78,8,15288,0.3979591836734694,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,scale_protected_sparse_residual,sparse_residual_q4_per_row_loss_aware,6717,,32928,196,91008,5688.0,0.14806330695543524,6.753867791842476,0.9101389094551092,0.06196377706045353,0.003839509667597587,0.15418645511639165,0.03603115610045772,0.11329501811872747,0.4265580476019596,True,0.8283528345041355,38480,52528,0.08545918367346939,0.8064006840089923,0.8025611743413947,0.995238707327839,0.09391163592293335,True,,,,21,,,,,,,4,4116,,,0.15,component_first,per_row,1,38480,32928,16464,3136,196,91008,0.10714285714285714,0.10714285714285714,True,0.449951171875,3.0,1.2964178591358417,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,sparse_error_feedback,sparse_error_feedback_q4_block_row_t4,6521,,31360,196,88656,5541.0,0.14423677634319035,6.933044576791193,0.11694111365923551,0.07252098453794988,0.005259293198353565,0.1169405712137161,0.02775206595358787,0.0982983495591856,0.08836832252654789,True,0.013675224063862238,38480,50176,0.08163265306122448,0.8064006840089923,0.8011413908106387,0.9934780645618909,0.09813982037430324,True,,,,5,,,,,,,4,3920,,,0.15,component_first,block_row,4,38480,31360,15680,3136,196,88656,0.09285193669304456,0.10204081632653061,True,0.64990234375,1.650390625,1.048167948820153,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,reference,uniform_no_payload,0,,0,0,0,0.0,0.0,,0.9471979400480217,0.9471979400480217,0.8971839376312157,0.7456231024700788,0.1352182377302648,0.4015207654069621,2.220446049250313e-16,False,0.8971839376312157,0,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,reference,dense_fp16_equivalent,38416,,0,0,614656,38416.0,1.0,1.0,4.876542812938548e-08,4.8765428135715455e-08,2.3780669812596284e-15,1.9435967864777547e-18,7.760127420852082e-19,2.103936588106925e-08,2.7755575615628914e-17,True,2.3780669806422603e-15,614656,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantized_row_topk,row_topk_q2_mass_uniform_tail,2156,,15680,196,22736,1421.0,0.036989795918367346,27.03448275862069,0.3135223460575869,0.3135223460575869,0.09829626147745327,0.9501556096827845,0.061317838122463685,0.24796380600426618,1.3651211680339935e-16,True,0.09829626147745327,19600,3136,0.00510204081632653,2.175015301220721,2.0767190397432675,0.9548066344994056,4.070369317896804,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,2,1960,True,3,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantized_row_topk,row_topk_q3_mass_uniform_tail,2156,,15680,196,24696,1543.5,0.04017857142857143,24.88888888888889,0.21348643621072694,0.21348643621072694,0.04557645844595678,0.37584858828431866,0.05111670134573121,0.2216141823988869,1.4161007967157609e-16,True,0.04557645844595678,21560,3136,0.00510204081632653,1.5390868852337933,1.4935104267878365,0.970387338828481,2.9272804365041596,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,3,1960,True,7,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantized_row_topk,row_topk_q4_mass_uniform_tail,2156,,15680,196,26656,1666.0,0.04336734693877551,23.058823529411764,0.1921177167912949,0.1921177167912949,0.0369092171051002,0.2618830949382714,0.048969532199059376,0.2133506745262493,1.3594567648471305e-16,True,0.0369092171051002,23520,3136,0.00510204081632653,1.499703426701659,1.4627942095965587,0.9753889892841842,2.867076650809255,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,4,1960,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantized_row_topk,row_topk_q4_mass_prior_tail,2352,,15680,392,29792,1862.0,0.04846938775510204,20.63157894736842,0.1786528163094116,0.1786528163094116,0.031916828775284366,0.2243718534234721,0.03940382637910177,0.1853422794604667,2.945489657168783e-17,True,0.031916828775284366,23520,6272,0.01020408163265306,1.499703426701659,1.4677865979263744,0.9787179063493373,1.4384308659678469,True,,,0.05,10,8,1960,0.05102040816326531,dynamic attention values + ideal-packed column indices,,,4,1960,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantized_row_topk,row_topk_q4_mass_uniform_tail,4116,,31360,196,50176,3136.0,0.08163265306122448,12.25,0.16613608082894973,0.16613608082894973,0.027601197353203318,0.2961028364504502,0.037118892100451405,0.17399407890512325,1.280155120231048e-16,True,0.027601197353203318,47040,3136,0.00510204081632653,0.6578996948501552,0.6302984974969519,0.9580464961919616,1.2353850550940257,True,,,0.1,20,8,3920,0.10204081632653061,dynamic attention values + ideal-packed column indices,,,4,3920,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantized_row_topk,row_topk_q4_mass_prior_tail,4312,,31360,392,53312,3332.0,0.08673469387755102,11.529411764705882,0.15930775688059395,0.15930775688059395,0.02537896140232643,0.2755746479791571,0.031599016907609086,0.15437680165957657,3.568574007723718e-17,True,0.02537896140232643,47040,6272,0.01020408163265306,0.6578996948501552,0.6325207334478288,0.9614242693818139,0.6198703187788722,True,,,0.1,20,8,3920,0.10204081632653061,dynamic attention values + ideal-packed column indices,,,4,3920,True,15,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,7644,,61152,0,183456,11466.0,0.29846938775510207,3.3504273504273505,0.09354127133695198,0.09354127133695198,0.008749969443333273,0.07780386997248823,0.020565910786131805,0.10381882465472639,9.742773481404435e-17,True,0.008749969443333273,183456,0,0.0,0.22126924603927717,0.21251927659594388,0.9604555553925461,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.2,39,8,7644,0.1989795918367347,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,row_topk_repair,row_topk_plus_column_prior_tail,7840,,61152,196,186592,11662.0,0.30357142857142855,3.2941176470588234,0.09303037974931858,0.09303037974931858,0.008654651556302424,0.07252321005476496,0.01894382467800686,0.09457093876764977,2.6056254659570002e-17,True,0.008654651556302424,183456,3136,0.00510204081632653,0.22126924603927717,0.21261459448297473,0.9608863332287662,0.41672460518663046,True,,One global FP16 column prior distributes the derived missing mass on pruned support.,0.2,39,8,7644,0.1989795918367347,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,1.000009536743164,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,15288,,122304,0,366912,22932.0,0.5969387755102041,1.6752136752136753,0.04937553557093588,0.04937553557093588,0.0024379435129167543,0.031889275236894034,0.00862948088371353,0.04821865883493496,8.609892844031826e-17,True,0.0024379435129167543,366912,0,0.0,0.04745853256216117,0.045020589049244414,0.9486300274935063,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.4,78,8,15288,0.3979591836734694,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,block_pruning_repair,block_topk_plus_row_mass,16660,,3528,7252,270088,16880.5,0.43941326530612246,2.2757619738751815,0.07814764413682296,0.07814754020737132,0.006107038040462716,0.03804032884565925,0.009800401147064347,0.0687740453903617,3.060607277617162e-05,True,0.00610705428413552,154056,116032,0.18877551020408162,0.2327850762275393,0.22667803818707657,0.9737653369389827,0.012007809590450544,True,,One FP16 mass per row within every pruned block; uniform only across block columns.,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,588,1813,0.24489795918367346
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,block_pruning_repair,block_topk_plus_row_mass,23716,,7056,4900,386512,24157.0,0.6288265306122449,1.59026369168357,0.047146087181952866,0.04714591622849453,0.002222737417024224,0.020356564673339784,0.005294544605218443,0.0353903828488456,2.690571911480962e-05,True,0.0022227535365683003,308112,78400,0.12755102040816327,0.045258340854966154,0.04303560343794193,0.9508877838861315,0.0033739913095346473,True,,One FP16 mass per row within every pruned block; uniform only across block columns.,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1176,1225,0.4897959183673469
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,scale_protected_sparse_residual,sparse_residual_q4_per_row_loss_aware,4169,,12544,196,60432,3777.0,0.09831840899625156,10.171035213132116,1.2223950629443854,0.14078117578052124,0.01981933945414602,0.08421080080347446,0.020958735401991852,0.14278058614692216,0.1614170568224967,True,1.494249689910808,38480,21952,0.03571428571428571,0.5144783498791183,0.4946590104249723,0.9614768251009925,0.13850452291899223,True,,,,8,,,,,,,4,1568,,,0.1,component_first,per_row,1,38480,12544,6272,3136,196,60432,0.04081632653061224,0.04081632653061224,True,0.39990234375,3.0,0.8617391780931123,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,scale_protected_sparse_residual,sparse_residual_q4_per_row_loss_aware,6717,,32928,196,91008,5688.0,0.14806330695543524,6.753867791842476,1.1654467721243746,0.12113965898404509,0.014674816978770737,0.07351314521295585,0.01791419755757427,0.12797367942909985,0.15948715804283736,True,1.358266178655124,38480,52528,0.08545918367346939,0.5144783498791183,0.4998035329003476,0.9714763177455015,0.05848447310356306,True,,,,21,,,,,,,4,4116,,,0.15,component_first,per_row,1,38480,32928,16464,3136,196,91008,0.10714285714285714,0.10714285714285714,True,0.5,3.0,0.9030487683354592,,,,,
