family,scope,sample,video,size,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,16,2,0,8x8,qwen:v0:f0:l16:h2,2.942725658416748,0.5461388826370239,0.078125,0.6491633653640747,0.1886199563741684,0.33438900113105774,0.5029847025871277,"15,45","15,45,29,1",0.1384749561548233,0.40796706080436707,0.2442638874053955,0.40596264600753784,0.5373668074607849,8.168901443481445,0.12763908505439758,1.5302305221557617,1.559135913848877,0.8144930601119995,0.571928858757019,0.8993656635284424,0.9166521430015564,0.513472855091095,0.34836310148239136,1.5094987154006958,1.517595648765564,0.8178355693817139,0.5818654894828796
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,16,3,0,8x8,qwen:v0:f0:l16:h3,2.566692590713501,0.33352339267730713,0.046875,0.7161505222320557,0.2853068709373474,0.5126005411148071,0.5875667333602905,"15,45","15,45,42,62",0.21258892118930817,0.45432475209236145,0.2917281985282898,0.5211588740348816,0.657433271408081,11.915679931640625,0.18618249893188477,0.9604902267456055,1.5014673471450806,0.5436462163925171,0.42154037952423096,0.968550980091095,1.5835667848587036,0.4967709481716156,0.3902890980243683,0.962287425994873,1.671471118927002,0.5658655762672424,0.4401245415210724
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,16,0,1,8x8,qwen:v0:f1:l16:h0,2.0902953147888184,0.7936283349990845,0.28125,0.6214579343795776,0.267500638961792,0.4334738552570343,0.5055583715438843,"15,45","15,45,31,58",0.20495355129241943,0.4766393303871155,0.4122966527938843,0.6074938178062439,0.7482783198356628,25.704269409179688,0.4016292095184326,1.1205464601516724,1.4552356004714966,0.35618776082992554,0.2642492353916168,0.952114462852478,1.2685693502426147,0.25194787979125977,0.18480756878852844,1.12037992477417,1.495004415512085,0.34747061133384705,0.25564467906951904
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,16,1,1,8x8,qwen:v0:f1:l16:h1,2.1892991065979004,0.3330257534980774,0.015625,0.7268388271331787,0.38798215985298157,0.6392640471458435,0.6735804677009583,"15,45","15,45,38,54",0.19728021323680878,0.45199164748191833,0.3879821002483368,0.6407651305198669,0.757112979888916,11.984535217285156,0.18725836277008057,0.6096441149711609,1.4130405187606812,0.34810975193977356,0.2745208740234375,1.0604970455169678,2.391977548599243,0.5960460305213928,0.4642771780490875,0.6245684623718262,1.4797515869140625,0.355560302734375,0.2806066870689392
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,16,2,1,8x8,qwen:v0:f1:l16:h2,3.024718999862671,0.5094181895256042,0.109375,0.6451801061630249,0.1578446477651596,0.30638718605041504,0.4624311923980713,"15,31","15,31,45,54",0.168562650680542,0.4404870271682739,0.23012536764144897,0.35202980041503906,0.49629533290863037,8.40786075592041,0.1313728243112564,1.7193987369537354,1.6113606691360474,0.918197751045227,0.6446112394332886,0.9248732328414917,0.8659809231758118,0.5517823696136475,0.378845751285553,1.7813878059387207,1.5895086526870728,0.8998208045959473,0.6420958042144775
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,16,3,1,8x8,qwen:v0:f1:l16:h3,2.3020849227905273,0.4051503837108612,0.046875,0.7300547361373901,0.3761580288410187,0.589153528213501,0.6612030863761902,"15,45","15,45,11,51",0.1978493630886078,0.44724801182746887,0.39451947808265686,0.6142313480377197,0.7204510569572449,10.35427474975586,0.1617855429649353,0.7535966634750366,1.3805197477340698,0.4076763987541199,0.3220665156841278,0.9692577123641968,1.9271055459976196,0.5077547430992126,0.406395822763443,0.7926474213600159,1.424646019935608,0.4110378324985504,0.3230092525482178
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,0,0,8x8,qwen:v0:f0:l26:h0,2.32919979095459,0.749889612197876,0.203125,0.665703535079956,0.21938660740852356,0.3296419382095337,0.4427128732204437,"44,29","44,29,50,49",0.21885071694850922,0.4959453344345093,0.38301461935043335,0.5231351852416992,0.6604472994804382,18.68897247314453,0.2920151948928833,1.3901783227920532,1.3619647026062012,0.4862861633300781,0.3382846713066101,0.7596498727798462,0.7000985741615295,0.28281334042549133,0.1891687959432602,1.4403624534606934,1.34951651096344,0.48286882042884827,0.3366493880748749
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,1,0,8x8,qwen:v0:f0:l26:h1,2.0120441913604736,0.6982420086860657,0.3125,0.6224573850631714,0.20808145403862,0.34077534079551697,0.4257105588912964,"15,45","15,45,58,29",0.2819116711616516,0.4992560148239136,0.3930511176586151,0.5932687520980835,0.754976212978363,27.01597785949707,0.4221246540546417,1.273439884185791,1.3495346307754517,0.3607756197452545,0.2532625198364258,1.0573147535324097,0.8381836414337158,0.2113645076751709,0.15695072710514069,1.3026655912399292,1.3576947450637817,0.36214858293533325,0.2568816840648651
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,2,0,8x8,qwen:v0:f0:l26:h2,3.02219820022583,0.33585619926452637,0.109375,0.6421011686325073,0.20593707263469696,0.35098564624786377,0.4777052402496338,"15,45","15,45,29,48",0.16590440273284912,0.4210350513458252,0.21256840229034424,0.36791473627090454,0.5230934023857117,13.323644638061523,0.2081819474697113,1.582334041595459,1.7485214471817017,0.8890876173973083,0.6733474731445312,1.7762062549591064,1.319177269935608,0.8125318288803101,0.6308654546737671,1.5038650035858154,1.8583084344863892,0.8729479908943176,0.6693260669708252
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,3,0,8x8,qwen:v0:f0:l26:h3,3.113771438598633,0.5436670184135437,0.125,0.560935378074646,0.1326761245727539,0.23746240139007568,0.36679309606552124,"29,15","29,15,45,39",0.14432618021965027,0.3924288749694824,0.21126355230808258,0.338067889213562,0.47445493936538696,14.494831085205078,0.22648173570632935,2.0679750442504883,1.7369035482406616,1.0182443857192993,0.7133594155311584,1.2802700996398926,0.7049617171287537,0.551384687423706,0.3721817135810852,2.215043067932129,1.7347999811172485,1.0003727674484253,0.7051481008529663
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,0,1,8x8,qwen:v0:f1:l26:h0,2.493471622467041,0.6672372221946716,0.21875,0.6173357963562012,0.1466781049966812,0.2400496006011963,0.3685314655303955,"31,19","31,19,15,37",0.23184983432292938,0.536017119884491,0.3161461353302002,0.4473492503166199,0.6120507717132568,20.208904266357422,0.3157641291618347,1.6559810638427734,1.4282381534576416,0.5815480351448059,0.3980215787887573,0.9224504828453064,0.7103012800216675,0.3252888321876526,0.20806095004081726,1.7531585693359375,1.4680434465408325,0.6074798107147217,0.41270384192466736
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,1,1,8x8,qwen:v0:f1:l26:h1,1.8813682794570923,0.8588458895683289,0.3125,0.6685299873352051,0.2688595652580261,0.3714636564254761,0.46814367175102234,"15,45","15,45,31,43",0.28333184123039246,0.5327989459037781,0.47826164960861206,0.6368626356124878,0.7763453722000122,23.202558517456055,0.36253997683525085,1.1880908012390137,1.2438651323318481,0.3216245472431183,0.2370295524597168,1.0306004285812378,0.7995036244392395,0.20980249345302582,0.1574326902627945,1.2000527381896973,1.241430640220642,0.3256365656852722,0.23853498697280884
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,2,1,8x8,qwen:v0:f1:l26:h2,2.799858808517456,0.3566824197769165,0.0625,0.720778226852417,0.24608244001865387,0.4142787456512451,0.5617499351501465,"15,31","15,31,45,32",0.16336515545845032,0.4245340824127197,0.26473870873451233,0.42866674065589905,0.5907048583030701,9.2294921875,0.1442108154296875,1.305463194847107,1.5835200548171997,0.7024997472763062,0.5457527041435242,0.9312998652458191,1.253133773803711,0.5813089609146118,0.4491800367832184,1.2918150424957275,1.6179757118225098,0.7106124758720398,0.552482008934021
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,3,1,8x8,qwen:v0:f1:l26:h3,3.096627950668335,0.5402278900146484,0.125,0.5451925992965698,0.1461535096168518,0.2732939124107361,0.3880528509616852,"31,15","31,15,25,45",0.16744288802146912,0.4390009641647339,0.2373674064874649,0.36244577169418335,0.4885898530483246,12.64849853515625,0.1976327896118164,1.92452073097229,1.639787197113037,0.9863370060920715,0.6918817758560181,1.377213954925537,0.6916162967681885,0.5844246745109558,0.4020962119102478,2.0140233039855957,1.5166120529174805,0.9513576626777649,0.6678973436355591
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,0,0,14x14,qwen:v1:f0:l0:h0,4.871635437011719,0.13014982640743256,0.02040816326530612,0.3454008102416992,0.06724373996257782,0.12383334338665009,0.18439918756484985,"28,30","28,30,31,55",0.05128837376832962,0.14263038337230682,0.0682152658700943,0.12479013949632645,0.18694119155406952,9.920561790466309,0.050615109503269196,5.071685791015625,3.1651291847229004,3.566159248352051,2.837689161300659,2.265911102294922,2.168982982635498,2.0515100955963135,1.6377005577087402,5.005862236022949,3.2342259883880615,3.5414841175079346,2.820706844329834
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,1,0,14x14,qwen:v1:f0:l0:h1,4.312378406524658,0.4391579329967499,0.09183673469387756,0.49441778659820557,0.03428802266716957,0.06245529279112816,0.11407849192619324,"143,159","143,159,162,142",0.07363838702440262,0.20311497151851654,0.06978830695152283,0.12147484719753265,0.20689688622951508,21.02680015563965,0.10727959126234055,4.444469928741455,3.070862054824829,2.6725404262542725,1.9350184202194214,0.8181084990501404,0.934184193611145,0.8789209723472595,0.6538071632385254,4.177681922912598,2.9203715324401855,2.6180009841918945,1.877651572227478
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,2,0,14x14,qwen:v1:f0:l0:h2,4.532491683959961,0.8144262433052063,0.4489795918367347,0.2790541648864746,0.041591934859752655,0.06383001804351807,0.08970090001821518,"31,28","31,28,54,131",0.1597677618265152,0.2777436673641205,0.11130637675523758,0.15907759964466095,0.21314390003681183,62.721351623535156,0.3200069069862366,3.245931386947632,2.106006383895874,1.9980195760726929,1.439660668373108,1.7508411407470703,0.7713341116905212,0.841168224811554,0.6506027579307556,3.113065481185913,2.1113028526306152,1.9787886142730713,1.4224838018417358
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,3,0,14x14,qwen:v1:f0:l0:h3,4.507993698120117,0.7662346363067627,0.07142857142857142,0.4537864923477173,0.08466259390115738,0.12497824430465698,0.18218593299388885,"30,21","30,21,174,53",0.049776289612054825,0.14545738697052002,0.12134438008069992,0.16068533062934875,0.21767202019691467,15.429009437561035,0.07871943712234497,3.2712483406066895,2.1795766353607178,1.9595872163772583,1.5044914484024048,1.8212817907333374,1.3184813261032104,1.3759125471115112,1.0774263143539429,3.313669443130493,2.255479335784912,1.9126964807510376,1.4762402772903442
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,0,1,14x14,qwen:v1:f1:l0:h0,4.873476505279541,0.24507565796375275,0.030612244897959183,0.30264508724212646,0.05262748524546623,0.10369810461997986,0.13712920248508453,"30,28","30,28,55,91",0.045771315693855286,0.1335829198360443,0.05861242115497589,0.10859136283397675,0.15940654277801514,14.22492790222168,0.07257616519927979,5.314621925354004,3.4691317081451416,3.8088202476501465,2.9546689987182617,1.4767731428146362,1.3130415678024292,1.1597254276275635,0.916815459728241,5.84203577041626,3.4425246715545654,4.117142200469971,3.1634042263031006
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,1,1,14x14,qwen:v1:f1:l0:h1,4.805989742279053,0.2902865707874298,0.061224489795918366,0.329744815826416,0.040960587561130524,0.059732355177402496,0.09402217715978622,"0,25","0,25,1,17",0.05934542417526245,0.15582633018493652,0.05324516445398331,0.08566935360431671,0.13772936165332794,18.117061614990234,0.09243398904800415,5.966248989105225,3.43241548538208,3.8302316665649414,2.7085187435150146,2.5116467475891113,1.1718536615371704,1.5862631797790527,1.1651976108551025,5.580080509185791,3.341672420501709,3.724557399749756,2.6292531490325928
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,2,1,14x14,qwen:v1:f1:l0:h2,4.4882941246032715,0.8544259071350098,0.29591836734693877,0.3628166913986206,0.023849939927458763,0.04294139891862869,0.07992395013570786,"28,19","28,19,8,31",0.14861762523651123,0.25750845670700073,0.09467027336359024,0.13594160974025726,0.19475677609443665,47.14451217651367,0.2405332326889038,3.7685720920562744,2.0187690258026123,2.0430266857147217,1.3945614099502563,1.1925936937332153,0.5631614923477173,0.6975018978118896,0.49125194549560547,3.8779990673065186,1.998254656791687,2.023665189743042,1.3774462938308716
