key,label,map_id,family,source_input_id,grid_shape,n,category,method,block_size,kernel_rank,stored_value_count,identifiable_value_count,index_bits_total,scale_count,parameter_bits,parameter_equivalent_fp16,parameter_fraction_of_dense_fp16,compression_ratio_vs_dense_fp16,raw_relative_fro_error,relative_fro_error,normalized_mse,mean_row_kl,mean_row_js,mean_row_tv,raw_row_sum_mae,target_fitted_oracle,pareto_nrmse,scale_rank,blocks_per_axis,block_count,kernel_energy_capture,quant_bits,scale_scheme,quant_code_slots,continuous_scale_dof_after_row_normalization,minimal_functional_scale_count,minimal_functional_parameter_bits,minimal_functional_parameter_fraction_of_dense_fp16,quantization_payload_note,excess_normalized_mse_vs_fp16_independent,compensation_mask,compensation,sink_k,residual_rank,sparse_k,local_radius,oracle_support,signed_factor_then_clamp,fit_order,comparison_design,interpretation_note,budget_cap_bits,budget_utilization,compensation_amount,component_fit_order,coefficient_manifold_dof_pre_row_normalization,generic_row_normalized_manifold_dof_upper_bound,identifiable_note,scale_mean,scale_std,scale_cv,scale_min,scale_max,rank1_kernel_energy_capture,fixed_kernel_coefficient_sse_second_derivative,fixed_kernel_matrix_sse_second_derivative,gamma_quadratic_note
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantization,quantized_independent_block_row,7,7,5488,,0,28,16912,1057.0,0.027514577259475217,36.34437086092715,0.9131891616402144,0.9235399453794566,0.8529260307114896,6.954329872874273,0.4043689969523626,0.7575185128648264,0.2154541015625,True,True,,28,784,,3,block_row,5488,0,0,16464,0.026785714285714284,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.02491715176220144,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,29008,1813.0,0.047193877551020405,21.18918918918919,0.9103964195112703,0.9103928111991794,0.8288150706831446,1.7401996776318363,0.34330680161188504,0.7093848519786058,0.012511932424136571,True,True,,28,784,,3,per_block,5488,756,756,28560,0.046465014577259475,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0008061917338564317,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantization,quantized_independent_global,7,7,5488,,0,1,21968,1373.0,0.035740316534777175,27.9796067006555,0.9122705418111039,0.9168396898433119,0.8405950168719803,6.044717510151061,0.39474197863497684,0.7504709978529975,0.16749354771205358,True,True,,28,784,,4,global,5488,0,0,21952,0.03571428571428571,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.012586137922692142,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,quantization,quantized_independent_block_row,7,7,5488,,0,28,22400,1400.0,0.03644314868804665,27.44,0.9110470629575427,0.9129474746198464,0.833473091414755,4.193800706583841,0.37240515669654206,0.7323037959794236,0.09792327880859375,True,True,,28,784,,4,block_row,5488,0,0,21952,0.03571428571428571,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0054642124654668,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,backbone,shared_kernel,14,1,14,13,0,0,224,14.0,0.00036443148688046647,2744.0,0.9893938038256185,0.9893938038256185,0.9789000990485264,2.704811120329566,0.4397305839184087,0.7851422665667976,3.728127647864962e-10,True,True,0,14,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,backbone,column_block_scale,14,1,28,26,0,14,448,28.0,0.0007288629737609329,1372.0,0.9812279425645635,0.9812283383669409,0.9628090520143479,2.3553773868068992,0.42626751616078973,0.7784382325878213,0.0045909790292464015,True,True,,14,196,0.9058712935700741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,sequential_compensation_factorial,block_scale+sink,4,1,3189,,32,0,51056,3191.0,0.0830643481882549,12.038859291758069,0.3670268491686189,0.3903272852338108,0.15235538959799666,0.6437013431189987,0.15610268074899733,0.3789254503315596,0.15763350826060357,True,True,,,,,,,,,,,,,,1,sink,4,0,0,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,sequential_compensation_factorial,block_scale+sink+sparse,4,1,3973,,6304,0,69872,4367.0,0.11367659308621408,8.796885733913442,0.15932493643156367,0.24030984123529345,0.05774881979453194,0.37561157586500565,0.09974563221345575,0.27027529578067616,0.19581355062939745,True,True,,,,,,,,,,,,,,9,sink+sparse,4,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,14x14,196,budget_capped_compensation,budget_capped_sparse_component_first,4,1,7109,,37632,0,151376,9461.0,0.24627759266972096,4.0604587252933095,0.030420257926493013,0.05077496609734465,0.0025780971821864986,0.08762289839718958,0.020776981428429434,0.07310125748654024,0.03704505505141793,True,True,,,,,,,,,,,,,,,,,,,,True,False,,integer-sized budget-capped target-fitted diagnostic; both component/backbone orders are reported and neither is selected as a deployable winner,,153664,0.9851103706788839,24,component_first,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,baseline,dense,,,38416,38220,0,0,614656,38416.0,1.0,1.0,0.0,4.876542812938548e-08,2.3780669806422603e-15,2.8376117416094627e-18,1.639746504443825e-18,2.1039365877646956e-08,4.207873175522652e-08,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,baseline,uniform_no_payload,,0,0,0,0,0,0,0.0,0.0,,0.9471979400480217,0.9471979400480217,0.8971839376312157,0.7456231024700788,0.1352182377302648,0.4015207654069621,2.220446049250313e-16,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,2,1,2,1,0,0,32,2.0,5.2061640982923784e-05,19208.0,0.9470002736765167,0.9470002736765165,0.8968095183433972,0.7438011748090319,0.13547738646436913,0.40226170849443055,4.325203306621006e-09,True,True,0,98,9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,4,1,4,3,0,0,64,4.0,0.00010412328196584757,9604.0,0.9462670335192369,0.9462670335192369,0.8954212987252966,0.7374081128821917,0.136141117825954,0.4041134550435137,4.325203140087552e-09,True,True,0,49,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,7,1,7,6,0,0,112,7.0,0.00018221574344023323,5488.0,0.9451334614672742,0.9451334614672741,0.8932772599851112,0.7285678658142838,0.1368260151861273,0.4063585573182854,4.32520251360456e-09,True,True,0,28,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,7,2,1582,,0,0,25312,1582.0,0.041180758017492713,24.283185840707965,0.6308591153853438,0.6308592552472643,0.3979833999311329,0.23491035139979446,0.057385768406942594,0.2568776930131035,0.00024266922943173133,True,True,,28,784,0.9877919430283106,,,,,,,,,,,,,,,,,True,,,,,,,,1578,1550,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,23520,1470.0,0.03826530612244898,26.133333333333333,0.6409131195537329,0.6446236083752023,0.41553959647466615,0.862395690346005,0.06577947261617378,0.2664531091840632,0.03612851670810154,True,True,,28,784,,2,per_block,5488,756,756,23072,0.037536443148688044,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.02499665955780478,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,29008,1813.0,0.047193877551020405,21.18918918918919,0.6288891348624678,0.6303598114609659,0.39735349190510444,0.40746350907806334,0.0588344163759669,0.2573240569985503,0.01402775730405535,True,True,,28,784,,3,per_block,5488,756,756,28560,0.046465014577259475,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.006810554988243067,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,34496,2156.0,0.05612244897959184,17.818181818181817,0.6258403012361046,0.6258978443843195,0.39174811160493783,0.2685141014059933,0.056747090186283045,0.25516548750905205,0.004218437841960362,True,True,,28,784,,4,per_block,5488,756,756,34048,0.05539358600583091,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0012051746880764602,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,45472,2842.0,0.07397959183673469,13.517241379310345,0.6249944580367551,0.6250015261646424,0.39062690770813224,0.2212486865607123,0.05589271237194141,0.2538910852321084,0.0012726102556501115,True,True,,28,784,,6,per_block,5488,756,756,45024,0.07325072886297376,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",8.397079127087093e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,7,7,5488,,0,1,43920,2745.0,0.07145460224906289,13.994899817850637,0.6256917269761787,0.6257728806452191,0.3915916981510156,0.3153130600725528,0.05901541204011187,0.2604794650159054,0.007730892726353237,True,True,,28,784,,8,global,5488,0,0,43904,0.07142857142857142,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0010487612341542052,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,7,7,5488,,0,28,44352,2772.0,0.07215743440233237,13.858585858585858,0.6250302653553927,0.6250830334656395,0.3907287987266058,0.2590367717942175,0.05668645192282862,0.25477307216923145,0.0016028668199266707,True,True,,28,784,,8,block_row,5488,0,0,43904,0.07142857142857142,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00018586180974444755,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,56448,3528.0,0.09183673469387756,10.88888888888889,0.6249376365854344,0.6249377427378139,0.39054718229823404,0.2211203277828782,0.05586327481461082,0.25382700519123796,0.00019243359565734863,True,True,,28,784,,8,per_block,5488,756,756,56000,0.09110787172011661,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",4.245381372669499e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,14,1,14,13,0,0,224,14.0,0.00036443148688046647,2744.0,0.9422505445787209,0.9422505445787207,0.8878360887588957,0.7092054747245309,0.1378313080534539,0.4102130266395025,4.325203084576401e-09,True,True,0,14,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,14,2,420,,0,0,6720,420.0,0.010932944606413994,91.46666666666667,0.6816285540206298,0.6816328691829112,0.46462336835052775,0.28798173492064305,0.06703664982518727,0.278165944407304,0.003855376747218477,True,True,,14,196,0.9876547857769459,,,,,,,,,,,,,,,,,True,,,,,,,,416,402,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank3,14,3,630,,0,0,10080,630.0,0.01639941690962099,60.977777777777774,0.6800971046447157,0.6800988344637009,0.46253442463888444,0.2855923369617645,0.06652953306016746,0.2765355905774398,0.002727168266772092,True,True,,14,196,0.9915011015210963,,,,,,,,,,,,,,,,,True,,,,,,,,621,607,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank4,14,4,840,,0,0,13440,840.0,0.021865889212827987,45.733333333333334,0.6787467416689188,0.6787470862228069,0.4606976070559504,0.2812190937067397,0.06587199576672759,0.2743891861390904,0.0007094589939025408,True,True,,14,196,0.9948859827916446,,,,,,,,,,,,,,,,,True,,,,,,,,824,810,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,14112,882.0,0.02295918367346939,43.55555555555556,0.678208951780396,0.6785443697046315,0.4604224616578556,0.38541410274877785,0.06647156468500443,0.27285544008796636,0.006487522806440081,True,True,,14,196,,4,per_block,2744,182,182,13888,0.02259475218658892,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0024970023310757483,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,19600,1225.0,0.03188775510204082,31.36,0.6767759054073834,0.6767791668152991,0.4580300406352105,0.26782308645584846,0.06458418921811142,0.27083934404726245,0.0014297877039228166,True,True,,14,196,,6,per_block,2744,182,182,19376,0.03152332361516035,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00010458130843066238,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,28,1,28,27,0,0,448,28.0,0.0007288629737609329,1372.0,0.9304526140469416,0.9304526140469416,0.8657420669867868,0.6353322565505564,0.13007249498572288,0.3970992891204692,4.325203084576401e-09,True,True,0,7,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,column_block_scale,28,1,35,33,0,7,560,35.0,0.0009110787172011661,1097.6,0.9206661698063021,0.9207913617705957,0.8478567319113481,0.6065649028411337,0.13296812941374214,0.4027474188047738,0.0374404892717924,True,True,,7,49,0.9030797119508504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,28,2,154,,0,0,2464,154.0,0.004008746355685131,249.45454545454547,0.7168254671980533,0.7169663938202941,0.5140408098676771,0.32539955905690404,0.07357897236736904,0.2848267081773106,0.017207726722209632,True,True,,7,49,0.992366680114268,,,,,,,,,,,,,,,,,True,,,,,,,,150,143,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank3,28,3,231,,0,0,3696,231.0,0.006013119533527697,166.3030303030303,0.7158582983211187,0.7158595054918553,0.5124548316030436,0.3170255882349752,0.07201947473473116,0.27994372434779885,0.001258356849712542,True,True,,7,49,0.9951951039381839,,,,,,,,,,,,,,,,,True,,,,,,,,222,215,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank4,28,4,308,,0,0,4928,308.0,0.008017492711370262,124.72727272727273,0.7152319377981703,0.7152325906133864,0.5115576586755359,0.31484564905359885,0.0717870244993986,0.2795140330854841,0.0011972857395466509,True,True,,7,49,0.9970248180220865,,,,,,,,,,,,,,,,,True,,,,,,,,292,285,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,49,2,130,,0,0,2080,130.0,0.003384006663890046,295.5076923076923,0.7792119079472727,0.7792361064873089,0.6072089096535006,0.4099388036688131,0.09229616389954592,0.3317677598201927,0.007371179579457377,True,True,,4,16,0.9851855902732081,,,,,,,,,,,,,,,,,True,,,,,,,,126,122,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,98,4,392,,0,4,1632,102.0,0.0026551436901291127,376.62745098039215,0.79968869739607,0.8079863753164168,0.6528419826969616,3.04297317192638,0.13571191380784528,0.3853166037409212,0.0762791633605957,True,True,,2,4,,4,per_block,392,2,2,1600,0.002603082049146189,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.028388108036828563,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.8524728957219891,0.8526273274912258,0.7269733595848301,4.004256981647199,0.1607036772328061,0.42222049650046595,0.005886077880859375,True,True,,1,1,,4,global,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.020658403619928767,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.8524728957219891,0.8526273274912258,0.7269733595848301,4.004256981647199,0.1607036772328061,0.42222049650046595,0.005886077880859375,True,True,,1,1,,4,block_row,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.020658403619928767,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.8524728957219891,0.8526273274912258,0.7269733595848301,4.004256981647199,0.1607036772328061,0.42222049650046595,0.005886077880859375,True,True,,1,1,,4,per_block,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.020658403619928767,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.8407982098152751,0.8407965256186817,0.7069387974924465,0.43570890619539904,0.09835091402619157,0.34317462499975804,0.004862785339355469,True,True,,1,1,,6,global,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0006238415275451326,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.8407982098152751,0.8407965256186817,0.7069387974924465,0.43570890619539904,0.09835091402619157,0.34317462499975804,0.004862785339355469,True,True,,1,1,,6,block_row,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0006238415275451326,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.8407982098152751,0.8407965256186817,0.7069387974924465,0.43570890619539904,0.09835091402619157,0.34317462499975804,0.004862785339355469,True,True,,1,1,,6,per_block,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0006238415275451326,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.8404498773515154,0.8404499656328258,0.7063561447322181,0.4317170429568459,0.09752287406968534,0.34138248262752097,0.0021047592163085938,True,True,,1,1,,8,global,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",4.1188767316735486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.8404498773515154,0.8404499656328258,0.7063561447322181,0.4317170429568459,0.09752287406968534,0.34138248262752097,0.0021047592163085938,True,True,,1,1,,8,block_row,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",4.1188767316735486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.8404498773515154,0.8404499656328258,0.7063561447322181,0.4317170429568459,0.09752287406968534,0.34138248262752097,0.0021047592163085938,True,True,,1,1,,8,per_block,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",4.1188767316735486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
