key,label,map_id,family,source_input_id,method,block_size,permutation,relative_fro_error,true_v_output_relative_error,params,dense_params,compression_ratio,original_scope,original_note,proxy_definition,selection_metric,is_attention_only_rollout,scope_note,selection_candidates,target_selected_oracle
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,permuted_flat_block_circulant,7,row=interleave_groups7;col=interleave_groups7,0.6670328378677368,0.5021281838417053,5488,38416,7.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,monarch_like_mask_proxy,7,row=interleave_groups28;col=interleave_groups28,0.5550088286399841,0.9082031846046448,2548,38416,15.076923076923077,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,flat_block_circulant,14,identity,0.7091349959373474,0.5444959998130798,2744,38416,14.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,permuted_flat_block_circulant,14,row=interleave_groups7;col=interleave_groups7,0.6935060024261475,0.5296003818511963,2744,38416,14.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,monarch_like_mask_proxy,14,row=interleave_groups7;col=interleave_groups7,0.462806761264801,0.6486973166465759,5096,38416,7.538461538461538,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,flat_block_circulant,28,identity,0.7238426804542542,0.5641476511955261,1372,38416,28.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,permuted_flat_block_circulant,28,row=interleave_groups7;col=interleave_groups7,0.7114696502685547,0.5518966913223267,1372,38416,28.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,monarch_like_mask_proxy,28,row=interleave_groups7;col=interleave_groups7,0.36955034732818604,0.43628397583961487,10192,38416,3.769230769230769,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,grid_cyclic_bccb,grid,identity,0.9312832951545715,0.9334613680839539,196,38416,196.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,flat_block_circulant,4,identity,0.7959640026092529,0.7399582862854004,9604,38416,4.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,permuted_flat_block_circulant,4,row=interleave_groups14;col=interleave_groups14,0.8039751052856445,0.7769089341163635,9604,38416,4.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,monarch_like_mask_proxy,4,row=interleave_groups7;col=interleave_groups7,0.8104982376098633,1.39554762840271,1372,38416,28.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,flat_block_circulant,7,identity,0.8650630712509155,0.8382830023765564,5488,38416,7.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,permuted_flat_block_circulant,7,row=interleave_groups7;col=interleave_groups7,0.8396602869033813,0.7909314632415771,5488,38416,7.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,monarch_like_mask_proxy,7,row=interleave_groups7;col=interleave_groups7,0.7911787033081055,1.182824969291687,2548,38416,15.076923076923077,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,flat_block_circulant,14,identity,0.8952177166938782,0.8951859474182129,2744,38416,14.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,permuted_flat_block_circulant,14,row=interleave_groups7;col=interleave_groups7,0.8863202333450317,0.8473206758499146,2744,38416,14.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,monarch_like_mask_proxy,14,row=interleave_groups7;col=interleave_groups7,0.7339436411857605,0.8929086327552795,5096,38416,7.538461538461538,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,flat_block_circulant,28,identity,0.9077832102775574,0.8918735384941101,1372,38416,28.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,permuted_flat_block_circulant,28,row=interleave_groups28;col=interleave_groups28,0.9045014977455139,0.9179853200912476,1372,38416,28.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,monarch_like_mask_proxy,28,row=interleave_groups7;col=interleave_groups7,0.6457679271697998,0.6423252820968628,10192,38416,3.769230769230769,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,grid_cyclic_bccb,grid,identity,0.9813426733016968,0.7165727019309998,196,38416,196.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,flat_block_circulant,4,identity,0.8498204946517944,0.577287495136261,9604,38416,4.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,permuted_flat_block_circulant,4,row=interleave_groups14;col=interleave_groups14,0.8520464301109314,0.5556291937828064,9604,38416,4.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,monarch_like_mask_proxy,4,row=stride5;col=interleave_groups4,0.893230140209198,0.8251781463623047,1552,38416,24.75257731958763,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,flat_block_circulant,7,identity,0.909949541091919,0.6349761486053467,5488,38416,7.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,permuted_flat_block_circulant,7,row=stride5;col=stride5,0.9115078449249268,0.6533561944961548,5488,38416,7.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,monarch_like_mask_proxy,7,row=stride5;col=interleave_groups4,0.8545055985450745,0.7693192958831787,2694,38416,14.259836674090572,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,flat_block_circulant,14,identity,0.9455403685569763,0.671467125415802,2744,38416,14.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,permuted_flat_block_circulant,14,row=interleave_groups7;col=interleave_groups7,0.9491372108459473,0.6698362231254578,2744,38416,14.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,monarch_like_mask_proxy,14,row=interleave_groups28;col=interleave_groups28,0.7732685208320618,0.6630901098251343,5096,38416,7.538461538461538,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,flat_block_circulant,28,identity,0.9639860391616821,0.6958686709403992,1372,38416,28.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,1,False
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,permuted_flat_block_circulant,28,row=interleave_groups7;col=interleave_groups7,0.9599877595901489,0.6905767917633057,1372,38416,28.0,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,monarch_like_mask_proxy,28,row=identity;col=interleave_groups14,0.624182403087616,0.5329375863075256,10192,38416,3.769230769230769,per_temporal_slice_spatial_attention,"Qwen3-VL visual attention is per temporal slice; this is 2D spatial attention, not global 3D video attention.",attention retained by the union of identity and fixed-permutation block-diagonal masks; not a trained Monarch factorization,minimum relative_fro_error on the same target A,False,Saved scalar from the original run; preserve original_scope because some ViT later-layer values are attention-only rollout rather than an exact head output. V is not persisted and new variants cannot be evaluated with true V.,48,True
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,hybrid_tiny,hybrid,identity,0.14921925961971283,0.15710236132144928,330,4096,12.412121212121212,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,hybrid_small,hybrid,identity,0.037832554429769516,0.031958602368831635,651,4096,6.291858678955453,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,hybrid_balanced,hybrid,identity,0.037832554429769516,0.031958602368831635,651,4096,6.291858678955453,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,hybrid_plus,hybrid,identity,0.03231106698513031,0.037216916680336,1117,4096,3.666965085049239,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,hybrid_tiny,hybrid,identity,0.2008245885372162,0.06769023090600967,330,4096,12.412121212121212,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,True,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,hybrid_small,hybrid,identity,0.13417299091815948,0.05220114067196846,651,4096,6.291858678955453,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,True,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,hybrid_balanced,hybrid,identity,0.13417299091815948,0.05220114067196846,651,4096,6.291858678955453,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,True,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,hybrid_plus,hybrid,identity,0.1958899199962616,0.09213428944349289,1117,4096,3.666965085049239,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,True,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,hybrid_tiny,hybrid,identity,0.4059044122695923,0.2271767556667328,330,4096,12.412121212121212,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,hybrid_small,hybrid,identity,0.2904636561870575,0.1586347073316574,651,4096,6.291858678955453,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,hybrid_balanced,hybrid,identity,0.2904636561870575,0.1586347073316574,651,4096,6.291858678955453,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,hybrid_plus,hybrid,identity,0.25426700711250305,0.15700696408748627,1117,4096,3.666965085049239,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,hybrid_tiny,hybrid,identity,0.3947262465953827,0.22012831270694733,1578,38416,24.344740177439796,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,hybrid_small,hybrid,identity,0.1852402687072754,0.10499401390552521,2952,38416,13.013550135501355,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,hybrid_balanced,hybrid,identity,0.12489092350006104,0.07285994291305542,3933,38416,9.767607424357996,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
qwen_ex1,Qwen L26 H0 F0,qwen:v2:f0:l26:h0,qwen3vl_visual,qwen:v2,hybrid_plus,hybrid,identity,0.12172269076108932,0.08448491245508194,5911,38416,6.499069531382169,earlier_oracle_hybrid_framework,,,fixed named hybrid configuration on the same target A,False,"Saved head-level A@V scalar from the earlier oracle hybrid framework. Its parameter count is nominal only: the clipped/capped global component was not a strict rank-constrained stored representation, and target-derived sink/sparse supports are oracle.",1,True
