key,source_input_id,comparison_scope,selection_metric,payload_cap_fraction,matched_parameter_bits,matched_payload_fraction,matched_compression_ratio,closest_single_parameter_bits,single_rate_coverage,strict_rate_coverage_pass,single_method,single_category,single_parameter_bits,selected_single_rate_coverage,single_quant_bits,single_prune_fraction,single_loss,combo_method,combo_parameter_bits,combo_quant_bits,combo_prune_fraction,combo_compensation,combo_scale_mode,combo_loss,relative_combo_gain,combo_wins,single_damped_hessian_quadratic,combo_damped_hessian_quadratic,same_selection_relative_hessian_gain,single_endpoint_kl,combo_endpoint_kl,same_selection_relative_endpoint_kl_gain,single_inside_taylor_comfort_zone,combo_inside_taylor_comfort_zone,combo_hessian_correlation
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.25,15360,0.234375,4.266666666666667,15360,1.0,True,dense_mixed_q3_q4_damped_hessian_h31,single_quantization,15360,1.0,3.484375,0.0,0.08000240504196954,naive_prune_p50_q5_max_scale,15360,5,0.5,naive,max_scale,0.02784129396462895,0.6519942875464393,True,0.08000240504196954,0.02784129396462895,0.6519942875464393,0.09248347631873263,0.034069464288686895,0.6316156610368885,True,True,-0.004567724613235941
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.25,15360,0.234375,4.266666666666667,15360,1.0,True,dense_mixed_q3_q4_endpoint_kl_h31,single_quantization,15360,1.0,3.484375,0.0,0.09033339717661498,naive_prune_p50_q5_bounded_cross_null_scale,15360,5,0.5,naive,bounded_cross_null_scale,0.033910536308029905,0.624606874446116,True,0.08157680177449853,0.02790965137129266,0.657872694636364,0.09033339717661498,0.033910536308029905,0.624606874446116,True,True,0.0001158719520313131
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.3,15360,0.234375,4.266666666666667,15360,1.0,True,dense_mixed_q3_q4_damped_hessian_h31,single_quantization,15360,1.0,3.484375,0.0,0.08000240504196954,naive_prune_p50_q5_max_scale,15360,5,0.5,naive,max_scale,0.02784129396462895,0.6519942875464393,True,0.08000240504196954,0.02784129396462895,0.6519942875464393,0.09248347631873263,0.034069464288686895,0.6316156610368885,True,True,-0.004567724613235941
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.3,15360,0.234375,4.266666666666667,15360,1.0,True,dense_mixed_q3_q4_endpoint_kl_h31,single_quantization,15360,1.0,3.484375,0.0,0.09033339717661498,naive_prune_p50_q5_bounded_cross_null_scale,15360,5,0.5,naive,bounded_cross_null_scale,0.033910536308029905,0.624606874446116,True,0.08157680177449853,0.02790965137129266,0.657872694636364,0.09033339717661498,0.033910536308029905,0.624606874446116,True,True,0.0001158719520313131
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.35,22400,0.341796875,2.9257142857142857,22400,1.0,True,dense_mixed_q5_q6_damped_hessian_h13,single_quantization,22400,1.0,5.203125,0.0,0.00849551380472029,obs_prune_p15_q5_max_scale,22400,5,0.15,obs,max_scale,0.011625705209799024,-0.3684522769346254,False,0.00849551380472029,0.011625705209799024,-0.3684522769346254,0.008470808647006695,0.01437850467290028,-0.6974181889920474,True,True,-5.253498979219973e-17
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.35,22400,0.341796875,2.9257142857142857,22400,1.0,True,dense_mixed_q5_q6_endpoint_kl_h13,single_quantization,22400,1.0,5.203125,0.0,0.00846949800903091,obs_prune_p15_q5_max_scale,22400,5,0.15,obs,max_scale,0.01437850467290028,-0.6976808610815748,False,0.008497862654297621,0.011625705209799024,-0.36807403022918467,0.00846949800903091,0.01437850467290028,-0.6976808610815748,True,True,-5.253498979219973e-17
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.4,23680,0.361328125,2.7675675675675677,23680,1.0,True,dense_mixed_q5_q6_damped_hessian_h33,single_quantization,23680,1.0,5.515625,0.0,0.005400731617158765,naive_prune_p10_q5_loss_optimal_scale,23680,5,0.1,naive,loss_optimal_scale,0.010567610254181242,-0.9566997590857304,False,0.005400731617158765,0.010567610254181242,-0.9566997590857304,0.005398043097050796,0.012364924143302133,-1.2906308677042002,True,True,0.00014882708915471462
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.4,24640,0.3759765625,2.6597402597402597,24640,1.0,True,dense_mixed_q5_q6_endpoint_kl_h48,single_quantization,24640,1.0,5.75,0.0,0.004035493871213363,obs_prune_p05_q5_max_scale,24640,5,0.05,obs,max_scale,0.01197214272998573,-1.9667106708765816,False,0.004038177687138277,0.011862218533985563,-1.9375177253262286,0.004035493871213363,0.01197214272998573,-1.9667106708765816,True,True,-1.0092271362667265e-16
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.5,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010686200045767523,naive_prune_p05_q6_loss_optimal_scale,28544,6,0.05,naive,loss_optimal_scale,0.0029955808942492895,-1.803223672979758,False,0.0010686200045767523,0.0029955808942492895,-1.803223672979758,0.0010687146291496956,0.003234082851327331,-2.0261425857906272,True,True,-0.0005541450984571458
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.5,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010687146291496956,obs_prune_p05_q6_max_scale,28544,6,0.05,obs,max_scale,0.003203380510943296,-1.9974142989808332,False,0.0010686200045767523,0.0030395341488883417,-1.8443545281488607,0.0010687146291496956,0.003203380510943296,-1.9974142989808332,True,True,-5.666666706036276e-17
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.6,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010686200045767523,naive_prune_p05_q6_loss_optimal_scale,28544,6,0.05,naive,loss_optimal_scale,0.0029955808942492895,-1.803223672979758,False,0.0010686200045767523,0.0029955808942492895,-1.803223672979758,0.0010687146291496956,0.003234082851327331,-2.0261425857906272,True,True,-0.0005541450984571458
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.6,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010687146291496956,obs_prune_p05_q6_max_scale,28544,6,0.05,obs,max_scale,0.003203380510943296,-1.9974142989808332,False,0.0010686200045767523,0.0030395341488883417,-1.8443545281488607,0.0010687146291496956,0.003203380510943296,-1.9974142989808332,True,True,-5.666666706036276e-17
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.7,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010686200045767523,naive_prune_p05_q6_loss_optimal_scale,28544,6,0.05,naive,loss_optimal_scale,0.0029955808942492895,-1.803223672979758,False,0.0010686200045767523,0.0029955808942492895,-1.803223672979758,0.0010687146291496956,0.003234082851327331,-2.0261425857906272,True,True,-0.0005541450984571458
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.7,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010687146291496956,obs_prune_p05_q6_max_scale,28544,6,0.05,obs,max_scale,0.003203380510943296,-1.9974142989808332,False,0.0010686200045767523,0.0030395341488883417,-1.8443545281488607,0.0010687146291496956,0.003203380510943296,-1.9974142989808332,True,True,-5.666666706036276e-17
vit_ex1,vit:s0,taylor_comfort_only,mean_damped_hessian_quadratic,0.8,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010686200045767523,naive_prune_p05_q6_loss_optimal_scale,28544,6,0.05,naive,loss_optimal_scale,0.0029955808942492895,-1.803223672979758,False,0.0010686200045767523,0.0029955808942492895,-1.803223672979758,0.0010687146291496956,0.003234082851327331,-2.0261425857906272,True,True,-0.0005541450984571458
vit_ex1,vit:s0,taylor_comfort_only,mean_actual_kl,0.8,28544,0.435546875,2.295964125560538,28544,1.0,True,dense_mixed_q6_q7_damped_hessian_h45,single_quantization,28544,1.0,6.703125,0.0,0.0010687146291496956,obs_prune_p05_q6_max_scale,28544,6,0.05,obs,max_scale,0.003203380510943296,-1.9974142989808332,False,0.0010686200045767523,0.0030395341488883417,-1.8443545281488607,0.0010687146291496956,0.003203380510943296,-1.9974142989808332,True,True,-5.666666706036276e-17
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.2,12544,0.19140625,5.224489795918367,12544,1.0,True,dense_mixed_q2_q3_damped_hessian_h51,single_quantization,12544,1.0,2.796875,0.0,0.04876120657257279,obs_prune_p55_q4_max_scale,12544,4,0.55,obs,max_scale,0.02617978349505929,0.463102221309985,True,0.04876120657257279,0.02617978349505929,0.463102221309985,0.05073771187745767,0.031498644318741206,0.3791867399377979,True,True,-2.9446490171139676e-18
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.2,12544,0.19140625,5.224489795918367,12544,1.0,True,dense_mixed_q2_q3_endpoint_kl_h51,single_quantization,12544,1.0,2.796875,0.0,0.05054062183559643,obs_prune_p55_q4_max_scale,12544,4,0.55,obs,max_scale,0.031498644318741206,0.3767657940338935,True,0.048943846571030805,0.02617978349505929,0.46510572157287805,0.05054062183559643,0.031498644318741206,0.3767657940338935,True,True,-2.9446490171139676e-18
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.25,15872,0.2421875,4.129032258064516,15872,1.0,True,dense_mixed_q3_q4_damped_hessian_h39,single_quantization,15872,1.0,3.609375,0.0,0.014092807133782553,naive_prune_p35_q4_loss_optimal_scale,15872,4,0.35,naive,loss_optimal_scale,0.012253371411816271,0.13052301819677084,True,0.014092807133782553,0.012253371411816271,0.13052301819677084,0.0142170426123818,0.013205749267365625,0.0711324691490639,True,True,-0.01365968163478828
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.25,15872,0.2421875,4.129032258064516,15872,1.0,True,dense_mixed_q3_q4_endpoint_kl_h39,single_quantization,15872,1.0,3.609375,0.0,0.01420656596735757,obs_prune_p35_q4_max_scale,15872,4,0.35,obs,max_scale,0.012936060741171374,0.0894308469130004,True,0.01411397384976314,0.012255648129888061,0.13166566267276067,0.01420656596735757,0.012936060741171374,0.0894308469130004,True,True,7.036346338252741e-18
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.3,19520,0.2978515625,3.357377049180328,19520,1.0,True,dense_mixed_q4_q5_damped_hessian_h32,single_quantization,19520,1.0,4.5,0.0,0.0032716950478108983,obs_prune_p30_q5_max_scale,19520,5,0.3,obs,max_scale,0.0057634720447336495,-0.7616165200329436,False,0.0032716950478108983,0.0057634720447336495,-0.7616165200329436,0.0032706036038411363,0.006208303590718771,-0.8982134011677461,True,True,-9.385218495322993e-19
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.3,19520,0.2978515625,3.357377049180328,19520,1.0,True,dense_mixed_q4_q5_damped_hessian_h32,single_quantization,19520,1.0,4.5,0.0,0.0032706036038411363,obs_prune_p30_q5_max_scale,19520,5,0.3,obs,max_scale,0.006208303590718771,-0.8982134011677461,False,0.0032716950478108983,0.0057634720447336495,-0.7616165200329436,0.0032706036038411363,0.006208303590718771,-0.8982134011677461,True,True,-9.385218495322993e-19
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.35,22400,0.341796875,2.9257142857142857,22400,1.0,True,dense_mixed_q5_q6_damped_hessian_h13,single_quantization,22400,1.0,5.203125,0.0,0.0010451003982860443,naive_prune_p15_q5_loss_optimal_scale,22400,5,0.15,naive,loss_optimal_scale,0.002144641587535426,-1.0520914460013795,False,0.0010451003982860443,0.002144641587535426,-1.0520914460013795,0.001045144134904565,0.0021682995578625724,-1.0746416551058442,True,True,-0.008840147192767373
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.35,22400,0.341796875,2.9257142857142857,22400,1.0,True,dense_mixed_q5_q6_damped_hessian_h13,single_quantization,22400,1.0,5.203125,0.0,0.001045144134904565,naive_prune_p15_q5_loss_optimal_scale,22400,5,0.15,naive,loss_optimal_scale,0.0021682995578625724,-1.0746416551058442,False,0.0010451003982860443,0.002144641587535426,-1.0520914460013795,0.001045144134904565,0.0021682995578625724,-1.0746416551058442,True,True,-0.008840147192767373
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.4,25856,0.39453125,2.5346534653465347,25856,1.0,True,dense_mixed_q6_q7_damped_hessian_h3,single_quantization,25856,1.0,6.046875,0.0,0.0003189007125037278,obs_prune_p15_q6_max_scale,25856,6,0.15,obs,max_scale,0.0011031779047670184,-2.459314644065346,False,0.0003189007125037278,0.0011031779047670184,-2.459314644065346,0.000318865877513625,0.0011185831685657616,-2.508005238089375,True,True,3.0260910408775605e-18
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.4,25856,0.39453125,2.5346534653465347,25856,1.0,True,dense_mixed_q6_q7_damped_hessian_h3,single_quantization,25856,1.0,6.046875,0.0,0.000318865877513625,obs_prune_p15_q6_max_scale,25856,6,0.15,obs,max_scale,0.0011185831685657616,-2.508005238089375,False,0.0003189007125037278,0.0011031779047670184,-2.459314644065346,0.000318865877513625,0.0011185831685657616,-2.508005238089375,True,True,3.0260910408775605e-18
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.5,32448,0.4951171875,2.019723865877712,32448,1.0,True,dense_mixed_q7_q8_damped_hessian_h42,single_quantization,32448,1.0,7.65625,0.0,3.513364676789779e-05,obs_prune_p05_q7_max_scale,32448,7,0.05,obs,max_scale,0.00011161722133800355,-2.176932416819028,False,3.513364676789779e-05,0.00011161722133800355,-2.176932416819028,3.512841794156205e-05,0.00011167854011010777,-2.1791508600213887,True,True,1.0631116133031359e-17
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.5,32448,0.4951171875,2.019723865877712,32448,1.0,True,dense_mixed_q7_q8_damped_hessian_h42,single_quantization,32448,1.0,7.65625,0.0,3.512841794156205e-05,obs_prune_p05_q7_max_scale,32448,7,0.05,obs,max_scale,0.00011167854011010777,-2.1791508600213887,False,3.513364676789779e-05,0.00011161722133800355,-2.176932416819028,3.512841794156205e-05,0.00011167854011010777,-2.1791508600213887,True,True,1.0631116133031359e-17
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.6,36352,0.5546875,1.8028169014084507,36352,1.0,True,dense_mixed_q8_q9_damped_hessian_h39,single_quantization,36352,1.0,8.609375,0.0,9.310538963708123e-06,obs_prune_p05_q8_max_scale,36352,8,0.05,obs,max_scale,4.477881351368411e-05,-3.809475980738496,False,9.310538963708123e-06,4.477881351368411e-05,-3.809475980738496,9.308972709918674e-06,4.488394004491433e-05,-3.821578217442905,True,True,-5.338904609706627e-18
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.6,36352,0.5546875,1.8028169014084507,36352,1.0,True,dense_mixed_q8_q9_damped_hessian_h39,single_quantization,36352,1.0,8.609375,0.0,9.308972709918674e-06,obs_prune_p05_q8_max_scale,36352,8,0.05,obs,max_scale,4.488394004491433e-05,-3.821578217442905,False,9.310538963708123e-06,4.477881351368411e-05,-3.809475980738496,9.308972709918674e-06,4.488394004491433e-05,-3.821578217442905,True,True,-5.338904609706627e-18
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.7,44160,0.673828125,1.4840579710144928,44160,1.0,True,dense_mixed_q10_q11_damped_hessian_h33,single_quantization,44160,1.0,10.515625,0.0,6.375021516182242e-07,obs_prune_p05_q10_max_scale,44160,10,0.05,obs,max_scale,2.5893793377578414e-05,-39.61757801420759,False,6.375021516182242e-07,2.5893793377578414e-05,-39.61757801420759,6.374294008868745e-07,2.6001569684873853e-05,-39.791293355306635,True,True,-4.032082216432919e-17
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.7,44160,0.673828125,1.4840579710144928,44160,1.0,True,dense_mixed_q10_q11_damped_hessian_h33,single_quantization,44160,1.0,10.515625,0.0,6.374294008868745e-07,obs_prune_p05_q10_max_scale,44160,10,0.05,obs,max_scale,2.6001569684873853e-05,-39.791293355306635,False,6.375021516182242e-07,2.5893793377578414e-05,-39.61757801420759,6.374294008868745e-07,2.6001569684873853e-05,-39.791293355306635,True,True,-4.032082216432919e-17
qwen_ex0,qwen:v0,all_candidates,mean_damped_hessian_quadratic,0.8,48064,0.7333984375,1.363515312916112,48064,1.0,True,dense_mixed_q11_q12_damped_hessian_h30,single_quantization,48064,1.0,11.46875,0.0,1.8202074649714435e-07,obs_prune_p05_q11_max_scale,48064,11,0.05,obs,max_scale,2.4937767115900104e-05,-136.005080991091,False,1.8202074649714435e-07,2.4937767115900104e-05,-136.005080991091,1.820081580211783e-07,2.50435380710991e-05,-136.5956899041034,True,True,-9.168864303578094e-19
qwen_ex0,qwen:v0,all_candidates,mean_actual_kl,0.8,48064,0.7333984375,1.363515312916112,48064,1.0,True,dense_mixed_q11_q12_damped_hessian_h30,single_quantization,48064,1.0,11.46875,0.0,1.820081580211783e-07,obs_prune_p05_q11_max_scale,48064,11,0.05,obs,max_scale,2.50435380710991e-05,-136.5956899041034,False,1.8202074649714435e-07,2.4937767115900104e-05,-136.005080991091,1.820081580211783e-07,2.50435380710991e-05,-136.5956899041034,True,True,-9.168864303578094e-19
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.2,12544,0.19140625,5.224489795918367,12544,1.0,True,dense_mixed_q2_q3_damped_hessian_h51,single_quantization,12544,1.0,2.796875,0.0,0.04876120657257279,obs_prune_p55_q4_max_scale,12544,4,0.55,obs,max_scale,0.02617978349505929,0.463102221309985,True,0.04876120657257279,0.02617978349505929,0.463102221309985,0.05073771187745767,0.031498644318741206,0.3791867399377979,True,True,-2.9446490171139676e-18
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.2,12544,0.19140625,5.224489795918367,12544,1.0,True,dense_mixed_q2_q3_endpoint_kl_h51,single_quantization,12544,1.0,2.796875,0.0,0.05054062183559643,obs_prune_p55_q4_max_scale,12544,4,0.55,obs,max_scale,0.031498644318741206,0.3767657940338935,True,0.048943846571030805,0.02617978349505929,0.46510572157287805,0.05054062183559643,0.031498644318741206,0.3767657940338935,True,True,-2.9446490171139676e-18
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.25,15872,0.2421875,4.129032258064516,15872,1.0,True,dense_mixed_q3_q4_damped_hessian_h39,single_quantization,15872,1.0,3.609375,0.0,0.014092807133782553,naive_prune_p35_q4_loss_optimal_scale,15872,4,0.35,naive,loss_optimal_scale,0.012253371411816271,0.13052301819677084,True,0.014092807133782553,0.012253371411816271,0.13052301819677084,0.0142170426123818,0.013205749267365625,0.0711324691490639,True,True,-0.01365968163478828
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.25,15872,0.2421875,4.129032258064516,15872,1.0,True,dense_mixed_q3_q4_endpoint_kl_h39,single_quantization,15872,1.0,3.609375,0.0,0.01420656596735757,obs_prune_p35_q4_max_scale,15872,4,0.35,obs,max_scale,0.012936060741171374,0.0894308469130004,True,0.01411397384976314,0.012255648129888061,0.13166566267276067,0.01420656596735757,0.012936060741171374,0.0894308469130004,True,True,7.036346338252741e-18
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.3,19520,0.2978515625,3.357377049180328,19520,1.0,True,dense_mixed_q4_q5_damped_hessian_h32,single_quantization,19520,1.0,4.5,0.0,0.0032716950478108983,obs_prune_p30_q5_max_scale,19520,5,0.3,obs,max_scale,0.0057634720447336495,-0.7616165200329436,False,0.0032716950478108983,0.0057634720447336495,-0.7616165200329436,0.0032706036038411363,0.006208303590718771,-0.8982134011677461,True,True,-9.385218495322993e-19
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.3,19520,0.2978515625,3.357377049180328,19520,1.0,True,dense_mixed_q4_q5_damped_hessian_h32,single_quantization,19520,1.0,4.5,0.0,0.0032706036038411363,obs_prune_p30_q5_max_scale,19520,5,0.3,obs,max_scale,0.006208303590718771,-0.8982134011677461,False,0.0032716950478108983,0.0057634720447336495,-0.7616165200329436,0.0032706036038411363,0.006208303590718771,-0.8982134011677461,True,True,-9.385218495322993e-19
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.35,22400,0.341796875,2.9257142857142857,22400,1.0,True,dense_mixed_q5_q6_damped_hessian_h13,single_quantization,22400,1.0,5.203125,0.0,0.0010451003982860443,naive_prune_p15_q5_loss_optimal_scale,22400,5,0.15,naive,loss_optimal_scale,0.002144641587535426,-1.0520914460013795,False,0.0010451003982860443,0.002144641587535426,-1.0520914460013795,0.001045144134904565,0.0021682995578625724,-1.0746416551058442,True,True,-0.008840147192767373
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.35,22400,0.341796875,2.9257142857142857,22400,1.0,True,dense_mixed_q5_q6_damped_hessian_h13,single_quantization,22400,1.0,5.203125,0.0,0.001045144134904565,naive_prune_p15_q5_loss_optimal_scale,22400,5,0.15,naive,loss_optimal_scale,0.0021682995578625724,-1.0746416551058442,False,0.0010451003982860443,0.002144641587535426,-1.0520914460013795,0.001045144134904565,0.0021682995578625724,-1.0746416551058442,True,True,-0.008840147192767373
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.4,25856,0.39453125,2.5346534653465347,25856,1.0,True,dense_mixed_q6_q7_damped_hessian_h3,single_quantization,25856,1.0,6.046875,0.0,0.0003189007125037278,obs_prune_p15_q6_max_scale,25856,6,0.15,obs,max_scale,0.0011031779047670184,-2.459314644065346,False,0.0003189007125037278,0.0011031779047670184,-2.459314644065346,0.000318865877513625,0.0011185831685657616,-2.508005238089375,True,True,3.0260910408775605e-18
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.4,25856,0.39453125,2.5346534653465347,25856,1.0,True,dense_mixed_q6_q7_damped_hessian_h3,single_quantization,25856,1.0,6.046875,0.0,0.000318865877513625,obs_prune_p15_q6_max_scale,25856,6,0.15,obs,max_scale,0.0011185831685657616,-2.508005238089375,False,0.0003189007125037278,0.0011031779047670184,-2.459314644065346,0.000318865877513625,0.0011185831685657616,-2.508005238089375,True,True,3.0260910408775605e-18
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.5,32448,0.4951171875,2.019723865877712,32448,1.0,True,dense_mixed_q7_q8_damped_hessian_h42,single_quantization,32448,1.0,7.65625,0.0,3.513364676789779e-05,obs_prune_p05_q7_max_scale,32448,7,0.05,obs,max_scale,0.00011161722133800355,-2.176932416819028,False,3.513364676789779e-05,0.00011161722133800355,-2.176932416819028,3.512841794156205e-05,0.00011167854011010777,-2.1791508600213887,True,True,1.0631116133031359e-17
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.5,32448,0.4951171875,2.019723865877712,32448,1.0,True,dense_mixed_q7_q8_damped_hessian_h42,single_quantization,32448,1.0,7.65625,0.0,3.512841794156205e-05,obs_prune_p05_q7_max_scale,32448,7,0.05,obs,max_scale,0.00011167854011010777,-2.1791508600213887,False,3.513364676789779e-05,0.00011161722133800355,-2.176932416819028,3.512841794156205e-05,0.00011167854011010777,-2.1791508600213887,True,True,1.0631116133031359e-17
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.6,36352,0.5546875,1.8028169014084507,36352,1.0,True,dense_mixed_q8_q9_damped_hessian_h39,single_quantization,36352,1.0,8.609375,0.0,9.310538963708123e-06,obs_prune_p05_q8_max_scale,36352,8,0.05,obs,max_scale,4.477881351368411e-05,-3.809475980738496,False,9.310538963708123e-06,4.477881351368411e-05,-3.809475980738496,9.308972709918674e-06,4.488394004491433e-05,-3.821578217442905,True,True,-5.338904609706627e-18
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.6,36352,0.5546875,1.8028169014084507,36352,1.0,True,dense_mixed_q8_q9_damped_hessian_h39,single_quantization,36352,1.0,8.609375,0.0,9.308972709918674e-06,obs_prune_p05_q8_max_scale,36352,8,0.05,obs,max_scale,4.488394004491433e-05,-3.821578217442905,False,9.310538963708123e-06,4.477881351368411e-05,-3.809475980738496,9.308972709918674e-06,4.488394004491433e-05,-3.821578217442905,True,True,-5.338904609706627e-18
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.7,44160,0.673828125,1.4840579710144928,44160,1.0,True,dense_mixed_q10_q11_damped_hessian_h33,single_quantization,44160,1.0,10.515625,0.0,6.375021516182242e-07,obs_prune_p05_q10_max_scale,44160,10,0.05,obs,max_scale,2.5893793377578414e-05,-39.61757801420759,False,6.375021516182242e-07,2.5893793377578414e-05,-39.61757801420759,6.374294008868745e-07,2.6001569684873853e-05,-39.791293355306635,True,True,-4.032082216432919e-17
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.7,44160,0.673828125,1.4840579710144928,44160,1.0,True,dense_mixed_q10_q11_damped_hessian_h33,single_quantization,44160,1.0,10.515625,0.0,6.374294008868745e-07,obs_prune_p05_q10_max_scale,44160,10,0.05,obs,max_scale,2.6001569684873853e-05,-39.791293355306635,False,6.375021516182242e-07,2.5893793377578414e-05,-39.61757801420759,6.374294008868745e-07,2.6001569684873853e-05,-39.791293355306635,True,True,-4.032082216432919e-17
qwen_ex0,qwen:v0,taylor_comfort_only,mean_damped_hessian_quadratic,0.8,48064,0.7333984375,1.363515312916112,48064,1.0,True,dense_mixed_q11_q12_damped_hessian_h30,single_quantization,48064,1.0,11.46875,0.0,1.8202074649714435e-07,obs_prune_p05_q11_max_scale,48064,11,0.05,obs,max_scale,2.4937767115900104e-05,-136.005080991091,False,1.8202074649714435e-07,2.4937767115900104e-05,-136.005080991091,1.820081580211783e-07,2.50435380710991e-05,-136.5956899041034,True,True,-9.168864303578094e-19
qwen_ex0,qwen:v0,taylor_comfort_only,mean_actual_kl,0.8,48064,0.7333984375,1.363515312916112,48064,1.0,True,dense_mixed_q11_q12_damped_hessian_h30,single_quantization,48064,1.0,11.46875,0.0,1.820081580211783e-07,obs_prune_p05_q11_max_scale,48064,11,0.05,obs,max_scale,2.50435380710991e-05,-136.5956899041034,False,1.8202074649714435e-07,2.4937767115900104e-05,-136.005080991091,1.820081580211783e-07,2.50435380710991e-05,-136.5956899041034,True,True,-9.168864303578094e-19
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.2,122696,0.1996173469387755,5.0095846645367414,122696,1.0,True,dense_mixed_q3_q4_damped_hessian_h21,single_quantization,122696,1.0,3.107142857142857,0.0,0.10463623007412598,obs_prune_p65_q6_max_scale,122696,6,0.65,obs,max_scale,0.008045453389139872,0.9231102517412914,True,0.10463623007412598,0.008045453389139872,0.9231102517412914,0.11504842859290954,0.01756081456673331,0.8473615434690467,True,False,-2.6093011419956158e-18
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.2,122696,0.1996173469387755,5.0095846645367414,122696,1.0,True,dense_mixed_q3_q4_endpoint_kl_h21,single_quantization,122696,1.0,3.107142857142857,0.0,0.11469096554420648,naive_prune_p65_q6_max_scale,122696,6,0.65,naive,max_scale,0.01588299722285759,0.8615148355627397,True,0.10500363365091375,0.010126576484998024,0.9035597518590263,0.11469096554420648,0.01588299722285759,0.8615148355627397,True,False,-0.00014834604281563859
