family,scope,sample,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,drop_sink2_matrix_error,drop_local1_matrix_error,drop_row_top4_matrix_error,drop_union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,drop_sink2_output_error,drop_local1_output_error,drop_row_top4_output_error,drop_union_sink_local_top4_output_error,sink2_raw_component_norm_ratio,local1_raw_component_norm_ratio,row_top4_raw_component_norm_ratio,union_raw_component_norm_ratio,base_output_norm,value_norm,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error,sink2_permuted_v_output_error,local1_permuted_v_output_error,row_top4_permuted_v_output_error,union_permuted_v_output_error,sink2_orthogonalized_v_output_error,local1_orthogonalized_v_output_error,row_top4_orthogonalized_v_output_error,union_orthogonalized_v_output_error
vit,patch_patch_resoftmax_exact_layer0,1,0,4,,8x8,vit:s1:l0:h4,1.3185876607894897,1.3121850490570068,0.09375,0.8071688413619995,0.3507620096206665,0.6389566659927368,0.7454274296760559,"43,62","43,62,26,31",0.12584470212459564,0.4016735851764679,0.6411471366882324,0.7478426098823547,0.816264271736145,5.119171619415283,0.0799870565533638,0.6791686415672302,1.287663221359253,0.25232553482055664,0.18372082710266113,1.2741419076919556,0.5105470418930054,1.12966787815094,1.1451083421707153,0.5317833423614502,1.0470613241195679,0.26232293248176575,0.18241553008556366,0.6807612180709839,0.2888990342617035,0.8376374840736389,0.843854546546936,0.9100164771080017,0.33501729369163513,0.9793396592140198,0.9807795882225037,120.48504638671875,130.90411376953125,0.6509935855865479,1.245826244354248,0.24474690854549408,0.1763347089290619,0.5583449006080627,1.0903369188308716,0.22897955775260925,0.16054806113243103,0.6513358950614929,1.3130102157592773,0.26064595580101013,0.1873333603143692
vit,patch_patch_resoftmax_exact_layer0,1,0,5,,8x8,vit:s1:l0:h5,1.787394404411316,0.9861724376678467,0.140625,0.7827115058898926,0.2700541615486145,0.37756019830703735,0.58112633228302,"53,34","53,34,36,43",0.10038089752197266,0.35471946001052856,0.4030243456363678,0.6043859720230103,0.7984026074409485,7.3120856285095215,0.11425133794546127,1.3248153924942017,1.6732313632965088,0.3339993357658386,0.24422170221805573,1.028207778930664,0.3889830410480499,1.4946165084838867,1.518022060394287,0.9445194005966187,1.3717111349105835,0.2681426703929901,0.18650633096694946,0.5797978639602661,0.320338636636734,1.1750515699386597,1.1695195436477661,0.7515361309051514,0.23950719833374023,0.9591873288154602,0.9625277519226074,76.03304290771484,109.35346984863281,1.436644434928894,1.62380051612854,0.32192572951316833,0.23076081275939941,1.6611272096633911,2.1417016983032227,0.4032033681869507,0.3029409646987915,1.1978697776794434,1.587372064590454,0.3290655016899109,0.23317991197109222
vit,patch_patch_resoftmax_exact_layer0,2,0,0,,8x8,vit:s2:l0:h0,1.2889819145202637,1.174865484237671,0.109375,0.8258551359176636,0.35198765993118286,0.6295044422149658,0.728532075881958,"26,3","26,3,10,8",0.12325561791658401,0.3774356245994568,0.6338249444961548,0.7391455173492432,0.8388084769248962,5.499958515167236,0.08593685179948807,0.6869927048683167,1.424916386604309,0.2325994372367859,0.16941125690937042,1.2115126848220825,0.434950053691864,1.3769922256469727,1.3576953411102295,0.3999432921409607,0.8739249110221863,0.19135649502277374,0.13866280019283295,0.7875421047210693,0.2933405339717865,0.5979591012001038,0.6555711627006531,0.8240596055984497,0.29848936200141907,0.954311192035675,0.9589507579803467,129.594970703125,135.76258850097656,0.6662343740463257,1.387863278388977,0.21406321227550507,0.15956494212150574,0.48816707730293274,1.2220160961151123,0.1550043821334839,0.1167634129524231,0.6761140823364258,1.405570149421692,0.23839806020259857,0.17029909789562225
vit,patch_patch_resoftmax_exact_layer0,2,0,1,,8x8,vit:s2:l0:h1,1.45253324508667,1.4039946794509888,0.109375,0.7810206413269043,0.412484347820282,0.6074844002723694,0.7011508345603943,"42,39","42,39,3,55",0.17542782425880432,0.44727960228919983,0.6128971576690674,0.6806273460388184,0.7679005861282349,4.973691463470459,0.07771392911672592,0.7151393294334412,1.290420651435852,0.29196617007255554,0.18765756487846375,1.1277812719345093,0.5353990197181702,1.1793365478515625,1.2178088426589966,0.3754841387271881,0.7856013774871826,0.1826312243938446,0.12347298860549927,0.6359478831291199,0.3006336987018585,0.7339114546775818,0.7566937804222107,0.8886060118675232,0.4038938283920288,0.9483066201210022,0.9548986554145813,121.05829620361328,115.89151763916016,0.6316130757331848,1.2443031072616577,0.292576402425766,0.1867847740650177,0.4714532494544983,0.9759824872016907,0.22903792560100555,0.14935769140720367,0.7020557522773743,1.2836236953735352,0.2847975790500641,0.1876932829618454
vit,patch_patch_resoftmax_exact_layer0,2,0,2,,8x8,vit:s2:l0:h2,0.900542676448822,1.228825330734253,0.0625,0.8504891395568848,0.4039084315299988,0.7707849144935608,0.8372783064842224,"2,45","2,45,39,10",0.15932512283325195,0.4768449664115906,0.7706874012947083,0.8400107622146606,0.875379741191864,4.1588521003723145,0.06498206406831741,0.4546934962272644,1.2342023849487305,0.18957488238811493,0.1354406625032425,1.3243213891983032,0.5265306830406189,1.1492196321487427,1.1798561811447144,0.3685198426246643,0.948139488697052,0.1976810246706009,0.11065401881933212,0.8077738285064697,0.3303305208683014,0.953688383102417,0.9580015540122986,0.9321140646934509,0.3825693428516388,0.9722023606300354,0.9746361374855042,122.07347106933594,132.20086669921875,0.43538036942481995,1.183443546295166,0.18427541851997375,0.1329837590456009,0.38317397236824036,1.112243413925171,0.1739441156387329,0.12763884663581848,0.43878093361854553,1.1993638277053833,0.18940453231334686,0.131487637758255
vit,patch_patch_resoftmax_exact_layer0,2,0,3,,8x8,vit:s2:l0:h3,1.1370837688446045,1.2268978357315063,0.078125,0.8272984027862549,0.34545034170150757,0.6906576752662659,0.7947832942008972,"7,30","7,30,11,3",0.17216338217258453,0.4273461699485779,0.6954527497291565,0.8004634976387024,0.8608086109161377,5.252955436706543,0.08207742869853973,0.5933414697647095,1.3052549362182617,0.2027003914117813,0.14799807965755463,1.2805119752883911,0.5542124509811401,1.147782325744629,1.179461121559143,0.46314364671707153,1.0550434589385986,0.2044961005449295,0.14406323432922363,1.1109040975570679,0.4898621737957001,0.9647551774978638,0.9508649110794067,0.8183066248893738,0.3622659742832184,0.9561036825180054,0.9610959887504578,103.44489288330078,138.02760314941406,0.5784642696380615,1.2560667991638184,0.17912842333316803,0.13748665153980255,0.4888105094432831,1.170772671699524,0.14090336859226227,0.10664977133274078,0.5738537907600403,1.232930064201355,0.19462783634662628,0.14342404901981354
vit,patch_patch_resoftmax_exact_layer0,2,0,4,,8x8,vit:s2:l0:h4,0.8866464495658875,1.442130446434021,0.109375,0.8190033435821533,0.4419655501842499,0.7873797416687012,0.8199024200439453,"27,47","27,47,4,11",0.1669253557920456,0.3915776014328003,0.7884477376937866,0.8129209876060486,0.8456161618232727,3.604254961013794,0.05631648376584053,0.42371895909309387,1.2352328300476074,0.21368937194347382,0.1274193823337555,1.2400442361831665,0.4712505340576172,1.1857622861862183,1.2006886005401611,0.33975690603256226,1.3502545356750488,0.2593322694301605,0.1565476655960083,1.0302402973175049,0.4997936189174652,1.354982852935791,1.3738508224487305,0.9773240089416504,0.4110764265060425,0.9887871146202087,0.9899511337280273,91.51541900634766,123.52135467529297,0.41912248730659485,1.2203930616378784,0.2340872883796692,0.13600607216358185,0.4892449378967285,1.2529737949371338,0.21109208464622498,0.11848831921815872,0.4014493227005005,1.1591566801071167,0.20227429270744324,0.126364067196846
vit,patch_patch_resoftmax_exact_layer0,2,0,5,,8x8,vit:s2:l0:h5,0.8254181146621704,1.09983491897583,0.046875,0.8805477619171143,0.4523932933807373,0.7111248970031738,0.8827971816062927,"30,0","30,0,25,41",0.11028601229190826,0.33997172117233276,0.7193257808685303,0.8822680711746216,0.9088379144668579,3.782177209854126,0.05909651890397072,0.5903240442276001,1.3284249305725098,0.16914401948451996,0.1089252382516861,1.2709089517593384,0.4218549132347107,1.3297936916351318,1.3317646980285645,0.742902398109436,1.28693425655365,0.1890581101179123,0.13903287053108215,1.3323688507080078,0.4068514406681061,0.9596114158630371,1.0237070322036743,0.8885898590087891,0.3086019456386566,0.9826140403747559,0.9849531650543213,75.1256332397461,106.74610137939453,0.5851197242736816,1.2317745685577393,0.15281769633293152,0.10314851999282837,0.4056330919265747,1.2287712097167969,0.13787846267223358,0.08187364041805267,0.6550455093383789,1.3206804990768433,0.17712588608264923,0.11606033891439438
vit,patch_patch_resoftmax_exact_layer0,3,0,0,,8x8,vit:s3:l0:h0,1.0381622314453125,1.155814528465271,0.078125,0.8792810440063477,0.479229599237442,0.676085889339447,0.8120414018630981,"54,1","54,1,29,56",0.14601947367191315,0.44916850328445435,0.6797345280647278,0.7764579057693481,0.8788051605224609,4.23399543762207,0.06615617871284485,0.6409575343132019,1.3136069774627686,0.18923306465148926,0.1333942711353302,1.1773478984832764,0.5223917961120605,1.213559865951538,1.2552142143249512,0.2903776168823242,0.9393133521080017,0.1630326211452484,0.11249226331710815,0.7284973859786987,0.3325093388557434,0.8746544718742371,0.8873674869537354,0.8461853861808777,0.35456493496894836,0.9422353506088257,0.9529197812080383,121.76648712158203,137.89535522460938,0.547335147857666,1.2741062641143799,0.17262153327465057,0.1232520341873169,0.6381011009216309,1.3052897453308105,0.19306430220603943,0.13107264041900635,0.7001379728317261,1.28101646900177,0.19773022830486298,0.13704299926757812
vit,patch_patch_resoftmax_exact_layer0,3,0,1,,8x8,vit:s3:l0:h1,1.2264318466186523,1.2044531106948853,0.109375,0.8283114433288574,0.4132010340690613,0.6010512113571167,0.8054773807525635,"25,36","25,36,22,10",0.09529347717761993,0.3173663020133972,0.6021085977554321,0.7625848054885864,0.8617359399795532,4.635464191436768,0.0724291279911995,0.7646438479423523,1.422369122505188,0.22166281938552856,0.15050294995307922,1.2319313287734985,0.2925080955028534,1.267328143119812,1.3035330772399902,0.5319913625717163,0.9007990956306458,0.18820352852344513,0.12053748220205307,0.5311381816864014,0.18938231468200684,0.7894122004508972,0.8321218490600586,0.7691680788993835,0.2235197275876999,0.9690920114517212,0.9721965193748474,122.29547119140625,121.17916107177734,0.8979107737541199,1.4079276323318481,0.2383105605840683,0.1644381433725357,0.46697816252708435,1.0475497245788574,0.18895792961120605,0.13237285614013672,0.6198509931564331,1.3567053079605103,0.2332346886396408,0.15348082780838013
vit,patch_patch_resoftmax_exact_layer0,3,0,2,,8x8,vit:s3:l0:h2,1.331202507019043,1.2198675870895386,0.09375,0.8185133934020996,0.3634229302406311,0.580647349357605,0.7687881588935852,"20,36","20,36,51,61",0.11949694156646729,0.4022006690502167,0.5849981307983398,0.7432606816291809,0.8279194235801697,5.00283145904541,0.07816924154758453,0.7955434322357178,1.4535859823226929,0.24891753494739532,0.17882093787193298,1.1568801403045654,0.3656323552131653,1.2615866661071777,1.2833051681518555,0.3977694511413574,1.0954667329788208,0.22667020559310913,0.1385972946882248,0.8171334862709045,0.22056366503238678,0.7710940837860107,0.85405033826828,0.881231963634491,0.22710198163986206,0.9606519937515259,0.9644868969917297,126.27120208740234,142.66493225097656,0.9787076115608215,1.532361626625061,0.2547088861465454,0.1828204095363617,0.5225720405578613,1.2033097743988037,0.19172070920467377,0.13395154476165771,0.7612200379371643,1.437722086906433,0.24034333229064941,0.17170651257038116
vit,patch_patch_resoftmax_exact_layer0,3,0,3,,8x8,vit:s3:l0:h3,1.7489789724349976,0.846829891204834,0.171875,0.7993067502975464,0.1785193681716919,0.32952189445495605,0.5796014070510864,"30,63","30,63,54,1",0.13753074407577515,0.41416218876838684,0.346346914768219,0.597068190574646,0.8502817153930664,7.6008782386779785,0.11876372247934341,1.48770010471344,1.7108089923858643,0.3125540316104889,0.19412706792354584,0.8493761420249939,0.4254348576068878,1.527079463005066,1.5233838558197021,0.9165308475494385,1.1538349390029907,0.21198640763759613,0.13466539978981018,0.5089315176010132,0.2669883072376251,1.1453733444213867,1.145466923713684,0.4888899624347687,0.2686470150947571,0.9552600383758545,0.9610921144485474,89.00621032714844,128.86766052246094,1.9679030179977417,2.089235305786133,0.39293020963668823,0.24509097635746002,1.015540361404419,1.434159278869629,0.31284067034721375,0.17519442737102509,1.4255568981170654,1.655981421470642,0.30651047825813293,0.18822935223579407
vit,patch_patch_resoftmax_exact_layer0,3,0,4,,8x8,vit:s3:l0:h4,1.141343593597412,1.13582444190979,0.078125,0.8605091571807861,0.41032272577285767,0.5876108407974243,0.8471147418022156,"2,33","2,33,59,29",0.13899892568588257,0.3707108795642853,0.5966715812683105,0.7430946826934814,0.8883161544799805,4.277162075042725,0.06683065742254257,0.8063415288925171,1.3237318992614746,0.19454286992549896,0.13180704414844513,1.2621835470199585,0.4622962474822998,1.2100245952606201,1.2579843997955322,1.0745888948440552,1.3262118101119995,0.19851897656917572,0.14754262566566467,1.065294861793518,0.418905109167099,1.20614755153656,1.2354594469070435,0.9268263578414917,0.36497822403907776,0.9832957983016968,0.9851303100585938,87.72555541992188,126.67240142822266,0.8703739643096924,1.3831171989440918,0.19276510179042816,0.12666091322898865,1.3318737745285034,1.5382506847381592,0.2154582440853119,0.14143626391887665,0.8512580990791321,1.261582374572754,0.19585327804088593,0.13380804657936096
vit,patch_patch_resoftmax_exact_layer0,3,0,5,,8x8,vit:s3:l0:h5,1.1757636070251465,1.176453948020935,0.078125,0.8459677696228027,0.3938801884651184,0.6425654292106628,0.7853217124938965,"43,63","43,63,39,45",0.11443217098712921,0.32417190074920654,0.6484814286231995,0.786461353302002,0.8568180799484253,4.916421890258789,0.07681909203529358,0.6808977723121643,1.3973075151443481,0.21003155410289764,0.1517777442932129,1.2133159637451172,0.43052414059638977,1.211159586906433,1.2368160486221313,0.5615986585617065,1.5152357816696167,0.25488045811653137,0.17219474911689758,1.1192436218261719,0.4048400819301605,1.4585013389587402,1.4237282276153564,0.8276089429855347,0.3049028217792511,0.9725118279457092,0.9753393530845642,71.33888244628906,105.10892486572266,0.6571410298347473,1.3118375539779663,0.194960355758667,0.1441139131784439,0.5083528161048889,1.470276117324829,0.2231801301240921,0.16614755988121033,0.7623405456542969,1.4092910289764404,0.21967655420303345,0.15658420324325562
vit,patch_patch_resoftmax_exact_layer0,4,0,0,,8x8,vit:s4:l0:h0,1.2626190185546875,0.9857430458068848,0.09375,0.8611078262329102,0.3801029920578003,0.5581761002540588,0.7814679145812988,"30,21","30,21,40,15",0.09293188899755478,0.3622160851955414,0.5693051218986511,0.7479903697967529,0.8823238015174866,5.161933898925781,0.08065521717071533,0.8555737137794495,1.506369948387146,0.2003600150346756,0.1525145173072815,1.1344494819641113,0.32749703526496887,1.2737994194030762,1.2948235273361206,0.5442333221435547,0.9447733759880066,0.12643051147460938,0.1093447357416153,0.8938502073287964,0.24201959371566772,0.7655963897705078,0.7623712420463562,0.6852779984474182,0.23898890614509583,0.9541656970977783,0.9601083993911743,122.2530517578125,138.26622009277344,0.9059979915618896,1.5540460348129272,0.19296851754188538,0.14920666813850403,0.6129133701324463,1.1604973077774048,0.1216883584856987,0.09498391300439835,0.9085662961006165,1.5274665355682373,0.20021194219589233,0.149801567196846
vit,patch_patch_resoftmax_exact_layer0,4,0,1,,8x8,vit:s4:l0:h1,0.9159966111183167,0.9968351125717163,0.0625,0.8789055347442627,0.4032059907913208,0.6712135672569275,0.888314425945282,"38,62","38,62,57,21",0.14922071993350983,0.4202542304992676,0.6889395713806152,0.8883094787597656,0.9133877158164978,4.315446853637695,0.06742885708808899,0.6548915505409241,1.3645892143249512,0.1673196256160736,0.12264953553676605,1.2945905923843384,0.4641878604888916,1.206012487411499,1.2534908056259155,0.36653685569763184,0.8838516473770142,0.1198974996805191,0.09008696675300598,0.9686801433563232,0.25342121720314026,0.8379918932914734,0.8573548793792725,0.8677756786346436,0.2943900525569916,0.978779673576355,0.9818825721740723,131.72674560546875,119.09139251708984,0.6934202909469604,1.2532082796096802,0.1472938358783722,0.10960359126329422,0.47289830446243286,1.0797301530838013,0.12394970655441284,0.09803175926208496,0.5519919991493225,1.3122665882110596,0.16278116405010223,0.12379040569067001
