category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
unlabeled,8,raw_unit,recent_window,4,0,1,8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
unlabeled,8,raw_unit,recent_window,4,1,1,7,0.999837774653955,7.306648555443928e-06,0.9998390610351215,6.117739993259702e-06,0.017834673430440828,0.00041573072971716615,1.0,0.0,0.0
unlabeled,8,raw_unit,recent_window,4,2,1,6,0.999537848560465,1.768665014910668e-05,0.9995368653209226,1.3175086347656401e-05,0.030022236058089565,0.0005104099315299758,1.0,0.0,0.0
unlabeled,8,raw_unit,recent_window,4,4,1,4,0.9987730315867167,4.636229683168646e-05,0.9987738921714927,4.684143415446667e-05,0.04891017979215702,0.0007855343590448344,1.0,0.0,0.0
unlabeled,8,raw_unit,recent_window,8,0,1,8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
unlabeled,8,raw_unit,recent_window,8,1,1,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
unlabeled,8,raw_unit,recent_window,8,2,1,6,0.9998363724001348,6.965684091543582e-06,0.9998380635569202,6.058035467579778e-06,0.01791218456968093,0.00039947658582902115,1.0,0.0,0.0
unlabeled,8,raw_unit,recent_window,8,4,1,4,0.9991564120889375,4.3837449213655024e-05,0.9991587481207862,4.305283135557421e-05,0.04050835845547365,0.0009661188081806584,1.0,0.0,0.0
unlabeled,8,raw_unit,uniform_reservoir,4,0,1,8,0.9852474285418538,0.01273816179977207,0.9924341750249461,0.012744162123594856,0.09017359427546065,0.07432209002824199,1.0,0.0,-0.014752571458146235
unlabeled,8,raw_unit,uniform_reservoir,4,1,1,7,0.9831718580509198,0.012208259545111068,0.9914426820077721,0.013301592345521744,0.10150298182133946,0.06798707318780875,1.0,0.0,-0.01666591660303518
unlabeled,8,raw_unit,uniform_reservoir,4,2,1,6,0.9803162413585832,0.010836917863758653,0.9899408758900855,0.013876583068753515,0.1189461123837285,0.056316299095572,1.0,0.0,-0.01922160720188182
unlabeled,8,raw_unit,uniform_reservoir,4,4,1,4,0.9747671511566947,0.007084731617879638,0.9847175714020309,0.014343711211122658,0.15223265483779722,0.03201735488693225,1.0,0.0,-0.024005880430022053
unlabeled,8,raw_unit,uniform_reservoir,8,0,1,8,0.9944154913289844,0.007128643312891403,0.9998469522760637,0.00019247402796272785,0.04008874698481069,0.04445826219543043,1.0,0.0,-0.0055845086710155645
unlabeled,8,raw_unit,uniform_reservoir,8,1,1,7,0.99363614481663,0.007293758878040107,0.9998967794810928,9.692669643363275e-05,0.04461591431432723,0.04539586965452905,1.0,0.0,-0.006363855183370015
unlabeled,8,raw_unit,uniform_reservoir,8,2,1,6,0.9925007178813755,0.007341324201524062,0.9998759252956773,9.469395416994656e-05,0.05303826512958213,0.04138253508291445,1.0,0.0,-0.0073356545187592825
unlabeled,8,raw_unit,uniform_reservoir,8,4,1,4,0.9887568403096422,0.006226736981711579,0.999746936622127,0.00011194332906549188,0.07681468153462029,0.03227463930267923,1.0,0.0,-0.010399571779295291
