sample_id,cell,layer,sampling_step,branch,head,tile_index,query_start,family,chosen_family,density_target,rank,reference_sq,critical_residual_sq,adaptive_residual_sq,initial_adaptive_residual_sq,critical_output_relative_l2,adaptive_output_relative_l2,initial_adaptive_output_relative_l2,rank_aware_relative_improvement,selected_attention_mass_mean,accepted_alternations,accepted_swaps,selection_signature,oracle_access,query_tokens,key_tokens,logical_pairs,execution_pairs,logical_density,execution_density,kernel_tiles,defect_energy_rank4,defect_energy_rank8,defect_energy_rank16,defect_energy_rank32,rank_required_for_record_gate
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,shifted64,shifted64,0.125,16,352.2017517089844,37.931461334228516,0.0015093121910467744,0.0017139095580205321,0.32817389487404797,0.002070111720080256,0.0022059628510712886,0.11937465779119405,0.3381770849227905,1,1,eeb955e8ae68b01b0ef4eb4f3868753ab3b8ef2e75a3d464826580fb9cf2af4f,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,64,0.9974077939987183,0.9996412396430969,0.9999599456787109,0.9999974370002747,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,hierarchical32,hierarchical32,0.125,16,352.2017517089844,39.40857696533203,0.002143783261999488,0.0022943904623389244,0.3345026946168,0.0024671450414522505,0.002552336366618329,0.06564148640415202,0.3400212526321411,1,1,518d843c9d98216d07f1f886a176b2f1dc22c028ed9149cb570449f844aa77f5,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,256,0.9966893792152405,0.9994909763336182,0.9999455213546753,0.9999968409538269,7
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,shifted32,shifted32,0.125,16,352.2017517089844,33.66907501220703,0.0021372674964368343,0.00237154308706522,0.30918601141252944,0.0024633928962760074,0.002594894789082988,0.09878614135503694,0.33793318271636963,1,1,4b5477ddd049f8a2155f9b67bfa9e23bc24434160cf178c392661406afcbd8c1,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,256,0.9948329925537109,0.9993186593055725,0.9999366998672485,0.9999963045120239,7
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,thw8x8,thw8x8,0.125,16,352.2017517089844,31.661327362060547,0.0019394722767174244,0.0020262431353330612,0.2998256633869328,0.0023466376386599235,0.00239855688300484,0.04282351762360148,0.3184064030647278,0,1,50f299edb88f38e8a5ac641f5ea7dde8d0ab02234b08ffffad47997e990f8da1,heldout_dense_AV_support_and_tail,64,32760,253952,262144,0.12112332112332112,0.12503052503052503,64,0.995881974697113,0.9993892312049866,0.9999387264251709,0.9999961853027344,7
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,motion_warp8x8,motion_warp8x8,0.125,16,352.2017517089844,92.55789184570312,0.0035633824300020933,0.0035633824300020933,0.5126382072900467,0.0031807933981357274,0.0031807933981357274,0.0,0.1431901603937149,0,0,f3e497a155d2326a0fd0c19a41e666720bdf5f5ee59d028679f9e70da7f4d1a7,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,64,0.9989418387413025,0.9997118711471558,0.9999615550041199,0.9999976754188538,7
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,support_family_oracle,shifted64,0.125,16,352.2017517089844,37.931461334228516,0.0015093121910467744,0.0017139095580205321,0.32817389487404797,0.002070111720080256,0.0022059628510712886,0.11937465779119405,0.3381770849227905,1,1,eeb955e8ae68b01b0ef4eb4f3868753ab3b8ef2e75a3d464826580fb9cf2af4f,heldout_dense_AV_family_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,64,0.9974077939987183,0.9996412396430969,0.9999599456787109,0.9999974370002747,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,fixed64,fixed64,0.25,16,352.2017517089844,15.71573543548584,0.00047557486686855555,0.0004882501671090722,0.21123778200055354,0.0011620202374445188,0.0011774038307502315,0.025960667490534828,0.551450252532959,0,1,b2cb01ac92123af0791e4fa3ec32c5cadd426e823ebe60ad09d4f55c67c1eb39,heldout_dense_AV_support_and_tail,64,32760,524288,524288,0.25006105006105006,0.25006105006105006,128,0.9979888796806335,0.9996414184570312,0.9999698400497437,0.9999983310699463,4
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,shifted64,shifted64,0.25,16,352.2017517089844,15.571249961853027,0.0005175298429094255,0.0005278282333165407,0.2102645133600214,0.0012121934784995847,0.0012241948623811399,0.019510874479765183,0.5513337254524231,0,1,acb93e510b3bb4017c00e8cb9942cb3143f733181fe1a842992d992d6e68a299,heldout_dense_AV_support_and_tail,64,32760,524288,524288,0.25006105006105006,0.25006105006105006,128,0.9980765581130981,0.9996386170387268,0.9999669194221497,0.9999983906745911,4
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,hierarchical32,hierarchical32,0.25,16,352.2017517089844,14.815301895141602,0.00063177605625242,0.0006665695691481233,0.20509708930534798,0.0013393245371976718,0.0013757102898268897,0.05219787176928803,0.552544355392456,0,1,ec3e60177ad38a25967e667076c618f71a4000a3b4fe4931c88237864495999d,heldout_dense_AV_support_and_tail,64,32760,524288,524288,0.25006105006105006,0.25006105006105006,512,0.9972052574157715,0.9995066523551941,0.9999575018882751,0.9999978542327881,5
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,shifted32,shifted32,0.25,16,352.2017517089844,14.887468338012695,0.0006347063463181257,0.0006606795359402895,0.2055960041063882,0.0013424269570431226,0.0013696186833718046,0.03931284111168709,0.5522038638591766,0,1,f5817844f11b122e67155ceee92ed39a0f63313d850c15a150d4c8cde2ca1b39,heldout_dense_AV_support_and_tail,64,32760,524288,524288,0.25006105006105006,0.25006105006105006,512,0.9968993067741394,0.9995197653770447,0.9999573826789856,0.9999974966049194,5
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,thw8x8,thw8x8,0.25,16,352.2017517089844,16.679290771484375,0.0006433146772906184,0.0006731582107022405,0.2176171078037382,0.001351499763921142,0.001382492607989736,0.044333609747534974,0.5202435851097107,1,1,1b310b17e72cba412867b0a80d99144e31d33e6675d58436d8f0e8cf87a50136,heldout_dense_AV_support_and_tail,64,32760,485376,524288,0.2315018315018315,0.25006105006105006,128,0.996847927570343,0.9995487928390503,0.999961256980896,0.999997615814209,5
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,motion_warp8x8,motion_warp8x8,0.25,16,352.2017517089844,34.889122009277344,0.0016783361788839102,0.0016783361788839102,0.3147380606242559,0.002182949668393347,0.002182949668393347,0.0,0.28190064430236816,0,0,9ad322eb1c755c6eb31c42b6a2c15d23604b0ebf751c39ea4c3f26c59083f11c,heldout_dense_AV_support_and_tail,64,32760,524288,524288,0.25006105006105006,0.25006105006105006,128,0.9984788298606873,0.9996281862258911,0.9999518394470215,0.9999969601631165,5
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,1,16320,support_family_oracle,fixed64,0.25,16,352.2017517089844,15.71573543548584,0.00047557486686855555,0.0004882501671090722,0.21123778200055354,0.0011620202374445188,0.0011774038307502315,0.025960667490534828,0.551450252532959,0,1,b2cb01ac92123af0791e4fa3ec32c5cadd426e823ebe60ad09d4f55c67c1eb39,heldout_dense_AV_family_support_and_tail,64,32760,524288,524288,0.25006105006105006,0.25006105006105006,128,0.9979888796806335,0.9996414184570312,0.9999698400497437,0.9999983310699463,4
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,fixed64,fixed64,0.125,16,529.382568359375,34.28052520751953,0.001459292834624648,0.0015374489594250917,0.25447136255003644,0.0016602993836685612,0.0017041802783426293,0.05083493947640971,0.4560967683792114,0,1,3627a170028f6dc07dea9281540accf0bc88d4b56790266f136cbabf5c721147,heldout_dense_AV_support_and_tail,64,32760,261632,262144,0.12478632478632479,0.12503052503052503,64,0.9977277517318726,0.9994867444038391,0.999957263469696,0.9999979734420776,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,shifted64,shifted64,0.125,16,529.382568359375,33.03957748413086,0.001438463106751442,0.001538822427392006,0.2498230027747919,0.0016484073622518656,0.0017049413164550624,0.06521825966018235,0.4542490839958191,0,1,e9ad855b64f6cbd8e7594268d745a73d3b84636b228bcb4e080a7f76c42299d1,heldout_dense_AV_support_and_tail,64,32760,259584,262144,0.12380952380952381,0.12503052503052503,64,0.9976166486740112,0.9994392991065979,0.9999564290046692,0.9999979138374329,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,hierarchical32,hierarchical32,0.125,16,529.382568359375,32.12866973876953,0.0017200836446136236,0.0018090225057676435,0.24635509798296348,0.0018025609766985442,0.0018485753883962666,0.04916404349335579,0.45704667270183563,0,1,edf710c1a1332d086263e071f48526e0ed7e930144f9c088b40b47a2760e2d4c,heldout_dense_AV_support_and_tail,64,32760,261632,262144,0.12478632478632479,0.12503052503052503,256,0.99732506275177,0.9992944598197937,0.9999462962150574,0.999997615814209,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,shifted32,shifted32,0.125,16,529.382568359375,30.19133186340332,0.0016747689805924892,0.001796492375433445,0.23881209452704538,0.0017786587611649215,0.0018421622179623995,0.06775614330764257,0.4564771503210068,0,1,63c406a719867421262e5d068f0bbd9172ce7b4ef5c4276387b8cd60d1d1de01,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,256,0.9973098039627075,0.9992800354957581,0.9999445080757141,0.9999974370002747,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,thw8x8,thw8x8,0.125,16,529.382568359375,35.91962432861328,0.0017077955417335033,0.0019031302072107792,0.2604840133857405,0.001796110779880316,0.0018960484597997744,0.1026386238509438,0.42506057024002075,1,1,d2531bea9cb8c559fdeafcf2bc8408c83ab9e3a2cb851ef36119f6d410aea619,heldout_dense_AV_support_and_tail,64,32760,235520,262144,0.11233211233211234,0.12503052503052503,64,0.9969648122787476,0.9994323253631592,0.9999523162841797,0.999997615814209,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,motion_warp8x8,motion_warp8x8,0.125,16,529.382568359375,172.56417846679688,0.005719588603824377,0.005719588603824377,0.5709400461282741,0.0032869839067689484,0.0032869839067689484,0.0,0.1486896574497223,0,0,055bdbd505af084d084580eeec6146ec823c48f4d3dad0105d292563082cc72b,heldout_dense_AV_support_and_tail,64,32760,233472,262144,0.11135531135531136,0.12503052503052503,64,0.9989233613014221,0.999791145324707,0.9999668598175049,0.9999980926513672,7
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,support_family_oracle,shifted64,0.125,16,529.382568359375,33.03957748413086,0.001438463106751442,0.001538822427392006,0.2498230027747919,0.0016484073622518656,0.0017049413164550624,0.06521825966018235,0.4542490839958191,0,1,e9ad855b64f6cbd8e7594268d745a73d3b84636b228bcb4e080a7f76c42299d1,heldout_dense_AV_family_support_and_tail,64,32760,259584,262144,0.12380952380952381,0.12503052503052503,64,0.9976166486740112,0.9994392991065979,0.9999564290046692,0.9999979138374329,6
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,fixed64,fixed64,0.25,16,529.382568359375,10.358721733093262,0.0005323426448740065,0.0005589657230302691,0.13988407167715652,0.0010027918846929208,0.001027561372373383,0.04762917842606418,0.6331102848052979,0,1,482fa25b699e5475955e889a26379625f56dcbef6e9bd423146b011222776c78,heldout_dense_AV_support_and_tail,64,32760,523776,524288,0.24981684981684982,0.25006105006105006,128,0.9972967505455017,0.9993823170661926,0.9999486207962036,0.999997615814209,3
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,shifted64,shifted64,0.25,16,529.382568359375,10.386706352233887,0.0005489019677042961,0.0005831568269059062,0.1400728962377947,0.0010182691245354276,0.0010495614329009363,0.05874038958500816,0.6343934535980225,1,1,17087a52bd06454634442cc668b4bd2b4a88e58aca91a25b855d7b847a6b66fb,heldout_dense_AV_support_and_tail,64,32760,521728,524288,0.24884004884004884,0.25006105006105006,128,0.9973617196083069,0.999359130859375,0.999947190284729,0.9999977350234985,3
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,hierarchical32,hierarchical32,0.25,16,529.382568359375,10.721761703491211,0.0006961048347875476,0.0007156750652939081,0.14231420693356878,0.0011467071138480207,0.0011627145972435428,0.027345133923764142,0.6332455277442932,0,1,6ef36e642bd86f2964f3d94a89541eafa43fae332c0c7c7fb010f378796e681c,heldout_dense_AV_support_and_tail,64,32760,523776,524288,0.24981684981684982,0.25006105006105006,512,0.9964524507522583,0.9993093013763428,0.9999351501464844,0.9999973177909851,4
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,shifted32,shifted32,0.25,16,529.382568359375,9.677713394165039,0.0006297823856584728,0.0006765588186681271,0.1352077419381151,0.001090712867136198,0.0011304932180535572,0.06913875293465,0.6368927955627441,0,1,0756597f3589543bac9e6df4a563b00504250e01bf196ca3ff8069ce5a0a2bdb,heldout_dense_AV_support_and_tail,64,32760,522752,524288,0.24932844932844933,0.25006105006105006,512,0.996296226978302,0.9992506504058838,0.9999348521232605,0.9999971389770508,4
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,thw8x8,thw8x8,0.25,16,529.382568359375,10.560117721557617,0.0006856326363049448,0.0007031319546513259,0.14123735035170354,0.0011380488981796403,0.0011524805359026432,0.02488767326050323,0.5992172956466675,0,1,d984eb873e2413d64e85157d1209d49444e008e64d0b97c3bafc05a30a82113d,heldout_dense_AV_support_and_tail,64,32760,464384,524288,0.22148962148962148,0.25006105006105006,128,0.9963434338569641,0.9991961121559143,0.9999350309371948,0.9999971985816956,4
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,motion_warp8x8,motion_warp8x8,0.25,16,529.382568359375,58.84971618652344,0.002672403585165739,0.002672403585165739,0.33341671480781454,0.0022468092570193873,0.0022468092570193873,0.0,0.2904707193374634,0,0,ebd6e1b9a9e90296c2c93c9349229be3bedcad83aedf30a21f57b96581f1b95a,heldout_dense_AV_support_and_tail,64,32760,476160,524288,0.2271062271062271,0.25006105006105006,128,0.9984805583953857,0.9996633529663086,0.9999545812606812,0.9999976754188538,5
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,0,2,32640,support_family_oracle,fixed64,0.25,16,529.382568359375,10.358721733093262,0.0005323426448740065,0.0005589657230302691,0.13988407167715652,0.0010027918846929208,0.001027561372373383,0.04762917842606418,0.6331102848052979,0,1,482fa25b699e5475955e889a26379625f56dcbef6e9bd423146b011222776c78,heldout_dense_AV_family_support_and_tail,64,32760,523776,524288,0.24981684981684982,0.25006105006105006,128,0.9972967505455017,0.9993823170661926,0.9999486207962036,0.999997615814209,3
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,1,0,0,fixed64,fixed64,0.125,16,2354.4326171875,8.409096717834473,0.0757785364985466,0.07849231362342834,0.05976288313892703,0.005673224554990561,0.00577391561456271,0.03457379454886822,0.8847025632858276,0,1,ea0a81ba37ba3e745b90a34400d94a3bfdc20c1ec23e5e013ec4a5fbdf943ccb,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,64,0.7290723323822021,0.9022558927536011,0.9909884929656982,0.9995562434196472,13
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,1,0,0,shifted64,shifted64,0.125,16,2354.4326171875,8.28127670288086,0.07406944036483765,0.0769205093383789,0.05930693978391021,0.005608883232765874,0.005715812091505472,0.037065133838352526,0.8844310641288757,0,1,cf4ef4ab904bb93c67e4debd41b7cfeb68be11bf88360278fa74366d8f5e6dfd,heldout_dense_AV_support_and_tail,64,32760,260096,262144,0.12405372405372406,0.12503052503052503,64,0.7278906106948853,0.8974695801734924,0.9910557270050049,0.9995569586753845,13
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,1,0,0,hierarchical32,hierarchical32,0.125,16,2354.4326171875,6.285719871520996,0.06349340081214905,0.06731213629245758,0.05166951420975399,0.005193033949346169,0.005346918373704176,0.05673175285533805,0.89605912566185,1,1,8e048dd0a1d6fff5e91e565725b508d419c5141002fa292927728da0431121c4,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,256,0.7287378907203674,0.9038999676704407,0.9898986220359802,0.9995144605636597,12
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,1,0,0,shifted32,shifted32,0.125,16,2354.4326171875,6.902337551116943,0.0690823644399643,0.07187937200069427,0.054144576886114924,0.005416770853142444,0.005525339960225541,0.03891252083703467,0.89621901512146,0,1,e89be0ce4df4a3423f154aa804bfdd69e28029a20ea4f03bd1f0ad378a08a4cd,heldout_dense_AV_support_and_tail,64,32760,261120,262144,0.12454212454212454,0.12503052503052503,256,0.7328841686248779,0.908153772354126,0.9899915456771851,0.9994725584983826,12
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,1,0,0,thw8x8,thw8x8,0.125,16,2354.4326171875,18.906169891357422,0.15619631111621857,0.15808504819869995,0.08961044732097993,0.008145021849190116,0.008194118970119542,0.011947601016051745,0.843042254447937,0,1,e2ab967d35323a2b5d55cdf37ca5bb5fad49fb0bb5f9b35aaed4ddbb615e66bd,heldout_dense_AV_support_and_tail,64,32760,246784,262144,0.1177045177045177,0.12503052503052503,64,0.7395734190940857,0.9127805233001709,0.991738498210907,0.9996176958084106,15
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,1,0,0,motion_warp8x8,motion_warp8x8,0.125,16,2354.4326171875,515.7603759765625,1.2705261707305908,1.2705261707305908,0.46803771894287616,0.02322997138288323,0.02322997138288323,0.0,0.5516922473907471,0,0,2e20ebc5f5865257e7010a71ea4edf1f1843ecec9bf439000c6115b4b293927f,heldout_dense_AV_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,64,0.909384548664093,0.9790791869163513,0.9975367784500122,0.9999366998672485,23
s00_p00_seed20260740,layer00_step00_capacity_control,0,0,cond,1,0,0,support_family_oracle,hierarchical32,0.125,16,2354.4326171875,6.285719871520996,0.06349340081214905,0.06731213629245758,0.05166951420975399,0.005193033949346169,0.005346918373704176,0.05673175285533805,0.89605912566185,1,1,8e048dd0a1d6fff5e91e565725b508d419c5141002fa292927728da0431121c4,heldout_dense_AV_family_support_and_tail,64,32760,262144,262144,0.12503052503052503,0.12503052503052503,256,0.7287378907203674,0.9038999676704407,0.9898986220359802,0.9995144605636597,12
