category,layer,method,count,mean_error_mean,mean_error_std,stable_error_mean,stable_error_std,event_like_error_mean,event_like_error_std,mean_centered_error_mean,mean_centered_error_std,stable_centered_error_mean,stable_centered_error_std,event_like_centered_error_mean,event_like_centered_error_std
unlabeled,26,hidden_shift_cyclic,3,0.3841018436643003,0.13454037408466712,0.3835231692643968,0.12743022135592771,0.40025438330569924,0.13882187163913265,0.7182178648609233,0.27160590109094523,0.7149006470894094,0.25637327803949805,0.7445829697434462,0.2774725801805307
unlabeled,26,identity,3,0.38604767102427706,0.13706802480146124,0.38692836714435613,0.13184708288929,0.40025438330569924,0.13882187163913265,0.7217492225211196,0.2761438397800972,0.721080522994753,0.26424599936858584,0.7445829697434462,0.2774725801805307
unlabeled,26,local_bccb_causal,3,0.36464575771957186,0.11674997528821711,0.36851212460564176,0.11963431000590921,0.372223338755592,0.10331618181316908,0.6732854861540182,0.2334452678320082,0.6784920968574166,0.2362575550200991,0.6796100898156877,0.21072408910839555
unlabeled,26,local_bccb_pair,3,0.3381907703446257,0.09919880954514071,0.34067409311961266,0.09440210263941007,0.34619231355622154,0.09784470330005662,0.634744016885303,0.20526766111478711,0.6382237323940296,0.19600591942846923,0.6457314751882958,0.198070867410951
unlabeled,26,local_bttb_causal,3,0.36799636514530354,0.11983478292743036,0.36968758699731463,0.12061347805296409,0.37773877362859193,0.1086109146503997,0.6799587728949047,0.239842766673015,0.681393214195984,0.2387079632266878,0.6906331301502601,0.21997442985592647
unlabeled,26,local_bttb_pair,3,0.3413793893797254,0.10204594837257087,0.34462112461615124,0.097573077694048,0.34873289569579685,0.10077007682554266,0.6403719980088529,0.21031488704546358,0.6451936310540463,0.20166789360467113,0.6502157058942107,0.2032227055130552
unlabeled,26,pixel_shift_cyclic,3,0.38604767102427706,0.13706802480146124,0.38692836714435613,0.13184708288929,0.40025438330569924,0.13882187163913265,0.7217492225211196,0.2761438397800972,0.721080522994753,0.26424599936858584,0.7445829697434462,0.2774725801805307
unlabeled,26,pixel_shift_zero,3,0.38604767102427706,0.13706802480146124,0.38692836714435613,0.13184708288929,0.40025438330569924,0.13882187163913265,0.7217492225211196,0.2761438397800972,0.721080522994753,0.26424599936858584,0.7445829697434462,0.2774725801805307
unlabeled,8,global_bccb_causal,3,0.2823202673476239,0.19119245666857673,0.2768811878207719,0.19279564172847205,0.30684615869631643,0.19695529468878867,0.34552154357309783,0.2335597433514954,0.3387038824950857,0.23538113470564256,0.3750062104099943,0.24017009287723776
unlabeled,8,global_bccb_pair,3,0.27156174301154234,0.17910807567060266,0.2614963967890352,0.17399743822841623,0.2935487274175745,0.19405040322025913,0.33222395838831936,0.2185092335710993,0.3195003072293529,0.2119585461802689,0.3591011961375639,0.23654520363875328
unlabeled,8,hidden_shift_cyclic,3,0.28883177358209927,0.19884613848636137,0.2766665853137535,0.19168605361618357,0.3159671740233647,0.21931226552768102,0.35380761956935874,0.24313891785311212,0.33858263580232145,0.23419884882704636,0.38691445092668225,0.2677624160499646
unlabeled,8,identity,3,0.28883177358209927,0.19884613848636137,0.2766665853137535,0.19168605361618357,0.3159671740233647,0.21931226552768102,0.35380761956935874,0.24313891785311212,0.33858263580232145,0.23419884882704636,0.38691445092668225,0.2677624160499646
unlabeled,8,local_bccb_causal,3,0.28356593797805546,0.1933194730537638,0.2773993067922978,0.1940713582374177,0.309566629496711,0.20065975797521848,0.3468143837908713,0.23588815795669535,0.3390703596171462,0.23662894935000056,0.3780446794588019,0.24438639616049684
unlabeled,8,local_bccb_pair,3,0.2755662649344748,0.18352207403673007,0.26476928698028973,0.17763556437946967,0.29947098156347135,0.2006792472840864,0.33692402449896347,0.2236503438111527,0.32335653814348336,0.21621695635731977,0.36602248225382966,0.2442376840366777
unlabeled,8,local_bttb_causal,3,0.2837858280438311,0.19359595291037784,0.27762749703422923,0.1943774988759502,0.30983443142563666,0.20093912626358346,0.34697446672579585,0.23609574395843483,0.33921642808640434,0.2368423131482432,0.37825984425307224,0.24460561520299667
unlabeled,8,local_bttb_pair,3,0.2757716421226785,0.18376943674302687,0.26494527807723633,0.17785781212914478,0.29973673837003806,0.20097677691312177,0.3370514255629485,0.22380782209548214,0.32346072425086203,0.2163556817129422,0.3662029412391212,0.24444004245229575
unlabeled,8,pixel_shift_cyclic,3,0.28883177358209927,0.19884613848636137,0.2766665853137535,0.19168605361618357,0.3159671740233647,0.21931226552768102,0.35380761956935874,0.24313891785311212,0.33858263580232145,0.23419884882704636,0.38691445092668225,0.2677624160499646
unlabeled,8,pixel_shift_zero,3,0.28883177358209927,0.19884613848636137,0.2766665853137535,0.19168605361618357,0.3159671740233647,0.21931226552768102,0.35380761956935874,0.24313891785311212,0.33858263580232145,0.23419884882704636,0.38691445092668225,0.2677624160499646
