operator,group,normalization,index,eigenvalue,above_spike_threshold,series,spike_threshold,eigenvalue_over_threshold
C_FORECAST_0.5,all_blocks,centered,78,0.005612420849502,0,F0.50 raw,5.787485456466674,0.0009697511798031277
C_FORECAST_0.5,all_blocks,centered,79,0.0055388519540429,0,F0.50 raw,5.787485456466674,0.0009570394596592961
C_FORECAST_0.5,all_blocks,centered,80,0.0055145793594419,0,F0.50 raw,5.787485456466674,0.0009528454802906087
C_FORECAST_0.5,all_blocks,centered,81,0.0054942113347351,0,F0.50 raw,5.787485456466674,0.0009493261583225436
C_FORECAST_0.5,all_blocks,centered,82,0.0054628336802124,0,F0.50 raw,5.787485456466674,0.0009439045197268664
C_FORECAST_0.5,all_blocks,centered,83,0.0054535060189664,0,F0.50 raw,5.787485456466674,0.0009422928247487689
C_FORECAST_0.5,all_blocks,centered,84,0.0053900415077805,0,F0.50 raw,5.787485456466674,0.0009313270069228272
C_FORECAST_0.5,all_blocks,centered,85,0.0053524798713624,0,F0.50 raw,5.787485456466674,0.0009248368590510723
C_FORECAST_0.5,all_blocks,centered,86,0.0052959839813411,0,F0.50 raw,5.787485456466674,0.0009150751256616305
C_FORECAST_0.5,all_blocks,centered,87,0.0052919262088835,0,F0.50 raw,5.787485456466674,0.0009143739969092349
C_FORECAST_0.5,all_blocks,centered,88,0.0052544008940458,0,F0.50 raw,5.787485456466674,0.0009078901249202745
C_FORECAST_0.5,all_blocks,centered,89,0.0051894048228859,0,F0.50 raw,5.787485456466674,0.000896659674036415
C_FORECAST_0.5,all_blocks,centered,90,0.005179226398468,0,F0.50 raw,5.787485456466674,0.0008949009785728217
C_FORECAST_0.5,all_blocks,centered,91,0.0051550297066569,0,F0.50 raw,5.787485456466674,0.0008907201141899896
C_FORECAST_0.5,all_blocks,centered,92,0.0051159616559743,0,F0.50 raw,5.787485456466674,0.0008839696781022501
C_FORECAST_0.5,all_blocks,centered,93,0.005100873298943,0,F0.50 raw,5.787485456466674,0.0008813626120206515
C_FORECAST_0.5,all_blocks,centered,94,0.0050690392963588,0,F0.50 raw,5.787485456466674,0.0008758621225898522
C_FORECAST_0.5,all_blocks,centered,95,0.0050592157058417,0,F0.50 raw,5.787485456466674,0.0008741647376735543
C_FORECAST_0.5,all_blocks,centered,96,0.0050121052190661,0,F0.50 raw,5.787485456466674,0.000866024676306668
C_FORECAST_0.5,all_blocks,centered,97,0.0049694301560521,0,F0.50 raw,5.787485456466674,0.0008586509967812505
C_FORECAST_0.5,all_blocks,centered,98,0.0049618873745203,0,F0.50 raw,5.787485456466674,0.0008573477051205567
C_FORECAST_0.5,all_blocks,centered,99,0.0049000480212271,0,F0.50 raw,5.787485456466674,0.0008466626928197303
C_FORECAST_0.5,all_blocks,centered,100,0.0048862700350582,0,F0.50 raw,5.787485456466674,0.0008442820412789986
C_FORECAST_0.5,all_blocks,centered,101,0.004849303048104,0,F0.50 raw,5.787485456466674,0.0008378946408730253
C_FORECAST_0.5,all_blocks,centered,102,0.0048333085142076,0,F0.50 raw,5.787485456466674,0.0008351309995616628
C_FORECAST_0.5,all_blocks,centered,103,0.004814822692424,0,F0.50 raw,5.787485456466674,0.000831936897058486
C_FORECAST_0.5,all_blocks,centered,104,0.0047884988598525,0,F0.50 raw,5.787485456466674,0.0008273884912318957
C_FORECAST_0.5,all_blocks,centered,105,0.0047517195343971,0,F0.50 raw,5.787485456466674,0.0008210335162203724
C_FORECAST_0.5,all_blocks,centered,106,0.0047068889252841,0,F0.50 raw,5.787485456466674,0.000813287387188997
C_FORECAST_0.5,all_blocks,centered,107,0.0046897111460566,0,F0.50 raw,5.787485456466674,0.0008103192969265313
C_FORECAST_0.5,all_blocks,centered,108,0.0046863169409334,0,F0.50 raw,5.787485456466674,0.0008097328237252194
C_FORECAST_0.5,all_blocks,centered,109,0.0046473946422338,0,F0.50 raw,5.787485456466674,0.0008030075716287134
C_FORECAST_0.5,all_blocks,centered,110,0.0046465336345136,0,F0.50 raw,5.787485456466674,0.0008028588010224327
C_FORECAST_0.5,all_blocks,centered,111,0.004568395204842,0,F0.50 raw,5.787485456466674,0.0007893575265467809
C_FORECAST_0.5,all_blocks,centered,112,0.0045679616741836,0,F0.50 raw,5.787485456466674,0.000789282618253419
C_FORECAST_0.5,all_blocks,centered,113,0.0045486371964216,0,F0.50 raw,5.787485456466674,0.0007859436072256837
C_FORECAST_0.5,all_blocks,centered,114,0.0045181885361671,0,F0.50 raw,5.787485456466674,0.0007806824864015306
C_FORECAST_0.5,all_blocks,centered,115,0.0044926851987838,0,F0.50 raw,5.787485456466674,0.0007762758511581013
C_FORECAST_0.5,all_blocks,centered,116,0.0044603566639125,0,F0.50 raw,5.787485456466674,0.0007706899131692331
C_FORECAST_0.5,all_blocks,centered,117,0.0044520287774503,0,F0.50 raw,5.787485456466674,0.0007692509658880965
C_FORECAST_0.5,all_blocks,centered,118,0.0044202613644301,0,F0.50 raw,5.787485456466674,0.000763761982242409
C_FORECAST_0.5,all_blocks,centered,119,0.0044115604832768,0,F0.50 raw,5.787485456466674,0.0007622585864725625
C_FORECAST_0.5,all_blocks,centered,120,0.0043786070309579,0,F0.50 raw,5.787485456466674,0.0007565646711155781
C_FORECAST_0.5,all_blocks,centered,121,0.0043682428076863,0,F0.50 raw,5.787485456466674,0.0007547738720976696
C_FORECAST_0.5,all_blocks,centered,122,0.0043598697520792,0,F0.50 raw,5.787485456466674,0.0007533271201930502
C_FORECAST_0.5,all_blocks,centered,123,0.0043387869372963,0,F0.50 raw,5.787485456466674,0.0007496842920699415
C_FORECAST_0.5,all_blocks,centered,124,0.004318646620959,0,F0.50 raw,5.787485456466674,0.0007462043150594081
C_FORECAST_0.5,all_blocks,centered,125,0.0042973877862095,0,F0.50 raw,5.787485456466674,0.0007425310730427484
C_FORECAST_0.5,all_blocks,centered,126,0.0042669158428907,0,F0.50 raw,5.787485456466674,0.0007372659292168142
C_FORECAST_0.5,all_blocks,centered,127,0.0042510610073804,0,F0.50 raw,5.787485456466674,0.0007345264259161908
C_FORECAST_0.5,all_blocks,centered,128,0.0042344750836491,0,F0.50 raw,5.787485456466674,0.000731660600359296
C_FORECAST_0.5,all_blocks,channel_standardized,1,31.530170440673828,1,F0.50 std,2.053775939232854,15.352293226519771
C_FORECAST_0.5,all_blocks,channel_standardized,2,26.416671752929688,1,F0.50 std,2.053775939232854,12.862489645680187
C_FORECAST_0.5,all_blocks,channel_standardized,3,23.828275680541992,1,F0.50 std,2.053775939232854,11.60217880897103
C_FORECAST_0.5,all_blocks,channel_standardized,4,20.763538360595703,1,F0.50 std,2.053775939232854,10.109933593024513
C_FORECAST_0.5,all_blocks,channel_standardized,5,16.84636878967285,1,F0.50 std,2.053775939232854,8.202632267649152
C_FORECAST_0.5,all_blocks,channel_standardized,6,13.492070198059082,1,F0.50 std,2.053775939232854,6.569397342876053
C_FORECAST_0.5,all_blocks,channel_standardized,7,12.838918685913086,1,F0.50 std,2.053775939232854,6.251372625734821
C_FORECAST_0.5,all_blocks,channel_standardized,8,12.022662162780762,1,F0.50 std,2.053775939232854,5.853930768743732
C_FORECAST_0.5,all_blocks,channel_standardized,9,9.853093147277832,1,F0.50 std,2.053775939232854,4.797550189899612
C_FORECAST_0.5,all_blocks,channel_standardized,10,9.025172233581545,1,F0.50 std,2.053775939232854,4.394428847458751
C_FORECAST_0.5,all_blocks,channel_standardized,11,7.537768840789795,1,F0.50 std,2.053775939232854,3.6702001892209206
C_FORECAST_0.5,all_blocks,channel_standardized,12,7.309930324554443,1,F0.50 std,2.053775939232854,3.5592637857491494
C_FORECAST_0.5,all_blocks,channel_standardized,13,7.024144172668457,1,F0.50 std,2.053775939232854,3.420112213064577
C_FORECAST_0.5,all_blocks,channel_standardized,14,6.752991676330566,1,F0.50 std,2.053775939232854,3.2880858847986154
C_FORECAST_0.5,all_blocks,channel_standardized,15,6.625298023223877,1,F0.50 std,2.053775939232854,3.2259108195116073
C_FORECAST_0.5,all_blocks,channel_standardized,16,6.5321431159973145,1,F0.50 std,2.053775939232854,3.180552946996381
C_FORECAST_0.5,all_blocks,channel_standardized,17,6.342718124389648,1,F0.50 std,2.053775939232854,3.0883203971894035
C_FORECAST_0.5,all_blocks,channel_standardized,18,6.048754215240479,1,F0.50 std,2.053775939232854,2.9451870088125913
C_FORECAST_0.5,all_blocks,channel_standardized,19,5.873610019683838,1,F0.50 std,2.053775939232854,2.85990789330106
C_FORECAST_0.5,all_blocks,channel_standardized,20,5.711201190948486,1,F0.50 std,2.053775939232854,2.7808297301806877
C_FORECAST_0.5,all_blocks,channel_standardized,21,5.580618858337402,1,F0.50 std,2.053775939232854,2.7172481436421583
C_FORECAST_0.5,all_blocks,channel_standardized,22,5.478902339935303,1,F0.50 std,2.053775939232854,2.6677215538817904
C_FORECAST_0.5,all_blocks,channel_standardized,23,5.335029125213623,1,F0.50 std,2.053775939232854,2.5976685300960405
C_FORECAST_0.5,all_blocks,channel_standardized,24,5.215085029602051,1,F0.50 std,2.053775939232854,2.5392667865950553
C_FORECAST_0.5,all_blocks,channel_standardized,25,5.1404128074646,1,F0.50 std,2.053775939232854,2.5029082818959774
C_FORECAST_0.5,all_blocks,channel_standardized,26,5.093919277191162,1,F0.50 std,2.053775939232854,2.480270208586576
C_FORECAST_0.5,all_blocks,channel_standardized,27,5.008432388305664,1,F0.50 std,2.053775939232854,2.4386459557883717
C_FORECAST_0.5,all_blocks,channel_standardized,28,4.9605393409729,1,F0.50 std,2.053775939232854,2.4153264463823683
C_FORECAST_0.5,all_blocks,channel_standardized,29,4.888328075408936,1,F0.50 std,2.053775939232854,2.3801662012044367
C_FORECAST_0.5,all_blocks,channel_standardized,30,4.747957229614258,1,F0.50 std,2.053775939232854,2.3118185089790075
C_FORECAST_0.5,all_blocks,channel_standardized,31,4.729877948760986,1,F0.50 std,2.053775939232854,2.3030155619252874
C_FORECAST_0.5,all_blocks,channel_standardized,32,4.640873908996582,1,F0.50 std,2.053775939232854,2.259678780115656
C_FORECAST_0.5,all_blocks,channel_standardized,33,4.5507426261901855,1,F0.50 std,2.053775939232854,2.2157931346152697
C_FORECAST_0.5,all_blocks,channel_standardized,34,4.514553070068359,1,F0.50 std,2.053775939232854,2.1981721490780917
C_FORECAST_0.5,all_blocks,channel_standardized,35,4.466232776641846,1,F0.50 std,2.053775939232854,2.1746446101175554
C_FORECAST_0.5,all_blocks,channel_standardized,36,4.387503623962402,1,F0.50 std,2.053775939232854,2.1363107533537784
C_FORECAST_0.5,all_blocks,channel_standardized,37,4.364466190338135,1,F0.50 std,2.053775939232854,2.1250936418937654
C_FORECAST_0.5,all_blocks,channel_standardized,38,4.326879501342773,1,F0.50 std,2.053775939232854,2.106792381139196
C_FORECAST_0.5,all_blocks,channel_standardized,39,4.30584716796875,1,F0.50 std,2.053775939232854,2.096551569095269
C_FORECAST_0.5,all_blocks,channel_standardized,40,4.261374950408936,1,F0.50 std,2.053775939232854,2.074897689180586
C_FORECAST_0.5,all_blocks,channel_standardized,41,4.246615886688232,1,F0.50 std,2.053775939232854,2.0677113825154994
C_FORECAST_0.5,all_blocks,channel_standardized,42,4.18485164642334,1,F0.50 std,2.053775939232854,2.0376378778624242
C_FORECAST_0.5,all_blocks,channel_standardized,43,4.127706527709961,1,F0.50 std,2.053775939232854,2.0098134605918996
C_FORECAST_0.5,all_blocks,channel_standardized,44,4.112954616546631,1,F0.50 std,2.053775939232854,2.0026306365644446
C_FORECAST_0.5,all_blocks,channel_standardized,45,4.03994607925415,1,F0.50 std,2.053775939232854,1.9670821933784994
C_FORECAST_0.5,all_blocks,channel_standardized,46,4.006184101104736,1,F0.50 std,2.053775939232854,1.9506432150535196
C_FORECAST_0.5,all_blocks,channel_standardized,47,3.9720265865325928,1,F0.50 std,2.053775939232854,1.9340116468675068
C_FORECAST_0.5,all_blocks,channel_standardized,48,3.928378343582153,1,F0.50 std,2.053775939232854,1.9127589668079947
C_FORECAST_0.5,all_blocks,channel_standardized,49,3.882178783416748,1,F0.50 std,2.053775939232854,1.8902640299052567
C_FORECAST_0.5,all_blocks,channel_standardized,50,3.8733720779418954,1,F0.50 std,2.053775939232854,1.885975974277269
C_FORECAST_0.5,all_blocks,channel_standardized,51,3.834721803665161,1,F0.50 std,2.053775939232854,1.8671568453068659
C_FORECAST_0.5,all_blocks,channel_standardized,52,3.799034595489502,1,F0.50 std,2.053775939232854,1.8497804570193541
C_FORECAST_0.5,all_blocks,channel_standardized,53,3.734950304031372,1,F0.50 std,2.053775939232854,1.8185773008064776
C_FORECAST_0.5,all_blocks,channel_standardized,54,3.705102682113648,1,F0.50 std,2.053775939232854,1.8040442539694048
C_FORECAST_0.5,all_blocks,channel_standardized,55,3.68441653251648,1,F0.50 std,2.053775939232854,1.7939720015868519
C_FORECAST_0.5,all_blocks,channel_standardized,56,3.6486976146698,1,F0.50 std,2.053775939232854,1.7765801736058395
C_FORECAST_0.5,all_blocks,channel_standardized,57,3.629551887512207,1,F0.50 std,2.053775939232854,1.767257965281233
C_FORECAST_0.5,all_blocks,channel_standardized,58,3.614301204681397,1,F0.50 std,2.053775939232854,1.7598322853229282
C_FORECAST_0.5,all_blocks,channel_standardized,59,3.5856411457061768,1,F0.50 std,2.053775939232854,1.7458774724206378
C_FORECAST_0.5,all_blocks,channel_standardized,60,3.5416409969329834,1,F0.50 std,2.053775939232854,1.7244534465896464
C_FORECAST_0.5,all_blocks,channel_standardized,61,3.5148723125457764,1,F0.50 std,2.053775939232854,1.711419559165098
C_FORECAST_0.5,all_blocks,channel_standardized,62,3.482436418533325,1,F0.50 std,2.053775939232854,1.6956262618570348
C_FORECAST_0.5,all_blocks,channel_standardized,63,3.477816343307495,1,F0.50 std,2.053775939232854,1.6933767101228006
C_FORECAST_0.5,all_blocks,channel_standardized,64,3.44829535484314,1,F0.50 std,2.053775939232854,1.6790027037375752
C_FORECAST_0.5,all_blocks,channel_standardized,65,3.4253103733062744,1,F0.50 std,2.053775939232854,1.6678111316201947
C_FORECAST_0.5,all_blocks,channel_standardized,66,3.391622304916382,1,F0.50 std,2.053775939232854,1.6514081405507424
C_FORECAST_0.5,all_blocks,channel_standardized,67,3.373177528381348,1,F0.50 std,2.053775939232854,1.6424272307140424
C_FORECAST_0.5,all_blocks,channel_standardized,68,3.3533775806427,1,F0.50 std,2.053775939232854,1.6327864771340566
C_FORECAST_0.5,all_blocks,channel_standardized,69,3.309525489807129,1,F0.50 std,2.053775939232854,1.6114345419020413
C_FORECAST_0.5,all_blocks,channel_standardized,70,3.2892777919769287,1,F0.50 std,2.053775939232854,1.6015757752063116
C_FORECAST_0.5,all_blocks,channel_standardized,71,3.2656679153442383,1,F0.50 std,2.053775939232854,1.5900799366478418
C_FORECAST_0.5,all_blocks,channel_standardized,72,3.2515645027160645,1,F0.50 std,2.053775939232854,1.583212871765661
C_FORECAST_0.5,all_blocks,channel_standardized,73,3.233344554901123,1,F0.50 std,2.053775939232854,1.5743414328385172
C_FORECAST_0.5,all_blocks,channel_standardized,74,3.201837539672852,1,F0.50 std,2.053775939232854,1.5590004140708906
C_FORECAST_0.5,all_blocks,channel_standardized,75,3.1662278175354004,1,F0.50 std,2.053775939232854,1.5416617543577222
C_FORECAST_0.5,all_blocks,channel_standardized,76,3.145399570465088,1,F0.50 std,2.053775939232854,1.5315203135742195
C_FORECAST_0.5,all_blocks,channel_standardized,77,3.1385936737060547,1,F0.50 std,2.053775939232854,1.5282064677797385
C_FORECAST_0.5,all_blocks,channel_standardized,78,3.1230859756469727,1,F0.50 std,2.053775939232854,1.5206556450425344
C_FORECAST_0.5,all_blocks,channel_standardized,79,3.101637125015259,1,F0.50 std,2.053775939232854,1.5102120274005215
C_FORECAST_0.5,all_blocks,channel_standardized,80,3.088184118270874,1,F0.50 std,2.053775939232854,1.503661650366983
C_FORECAST_0.5,all_blocks,channel_standardized,81,3.0683391094207764,1,F0.50 std,2.053775939232854,1.4939989561699176
C_FORECAST_0.5,all_blocks,channel_standardized,82,3.0513832569122314,1,F0.50 std,2.053775939232854,1.485743015400216
C_FORECAST_0.5,all_blocks,channel_standardized,83,3.042068719863892,1,F0.50 std,2.053775939232854,1.4812076925003779
C_FORECAST_0.5,all_blocks,channel_standardized,84,3.02055287361145,1,F0.50 std,2.053775939232854,1.4707314541525478
C_FORECAST_0.5,all_blocks,channel_standardized,85,2.982138633728028,1,F0.50 std,2.053775939232854,1.4520272522239912
C_FORECAST_0.5,all_blocks,channel_standardized,86,2.969961166381836,1,F0.50 std,2.053775939232854,1.4460979455681051
C_FORECAST_0.5,all_blocks,channel_standardized,87,2.955876111984253,1,F0.50 std,2.053775939232854,1.4392398194558458
C_FORECAST_0.5,all_blocks,channel_standardized,88,2.932476043701172,1,F0.50 std,2.053775939232854,1.4278461382679057
C_FORECAST_0.5,all_blocks,channel_standardized,89,2.927480697631836,1,F0.50 std,2.053775939232854,1.4254138641459284
C_FORECAST_0.5,all_blocks,channel_standardized,90,2.9259283542633057,1,F0.50 std,2.053775939232854,1.424658015691929
C_FORECAST_0.5,all_blocks,channel_standardized,91,2.87697982788086,1,F0.50 std,2.053775939232854,1.4008245850594085
C_FORECAST_0.5,all_blocks,channel_standardized,92,2.8730132579803467,1,F0.50 std,2.053775939232854,1.39889323031679
C_FORECAST_0.5,all_blocks,channel_standardized,93,2.859628438949585,1,F0.50 std,2.053775939232854,1.3923760544286738
C_FORECAST_0.5,all_blocks,channel_standardized,94,2.841603279113769,1,F0.50 std,2.053775939232854,1.3835994593330332
C_FORECAST_0.5,all_blocks,channel_standardized,95,2.831938982009888,1,F0.50 std,2.053775939232854,1.3788938354530051
C_FORECAST_0.5,all_blocks,channel_standardized,96,2.8134114742279053,1,F0.50 std,2.053775939232854,1.3698726431076982
C_FORECAST_0.5,all_blocks,channel_standardized,97,2.7941441535949707,1,F0.50 std,2.053775939232854,1.3604912299433531
C_FORECAST_0.5,all_blocks,channel_standardized,98,2.7921342849731445,1,F0.50 std,2.053775939232854,1.359512608768846
C_FORECAST_0.5,all_blocks,channel_standardized,99,2.7633464336395264,1,F0.50 std,2.053775939232854,1.3454955727408695
C_FORECAST_0.5,all_blocks,channel_standardized,100,2.7401130199432373,1,F0.50 std,2.053775939232854,1.3341830370097483
C_FORECAST_0.5,all_blocks,channel_standardized,101,2.7306532859802246,1,F0.50 std,2.053775939232854,1.3295770165659864
C_FORECAST_0.5,all_blocks,channel_standardized,102,2.724925756454468,1,F0.50 std,2.053775939232854,1.3267882364384445
C_FORECAST_0.5,all_blocks,channel_standardized,103,2.719956874847412,1,F0.50 std,2.053775939232854,1.324368848075704
C_FORECAST_0.5,all_blocks,channel_standardized,104,2.6986324787139893,1,F0.50 std,2.053775939232854,1.3139858283284827
C_FORECAST_0.5,all_blocks,channel_standardized,105,2.690282106399536,1,F0.50 std,2.053775939232854,1.309919964981397
C_FORECAST_0.5,all_blocks,channel_standardized,106,2.6779491901397705,1,F0.50 std,2.053775939232854,1.3039149690009824
C_FORECAST_0.5,all_blocks,channel_standardized,107,2.6645379066467285,1,F0.50 std,2.053775939232854,1.297384907353629
C_FORECAST_0.5,all_blocks,channel_standardized,108,2.65164566040039,1,F0.50 std,2.053775939232854,1.2911075691104152
C_FORECAST_0.5,all_blocks,channel_standardized,109,2.640740394592285,1,F0.50 std,2.053775939232854,1.2857977076012876
C_FORECAST_0.5,all_blocks,channel_standardized,110,2.6260948181152344,1,F0.50 std,2.053775939232854,1.2786666587866242
C_FORECAST_0.5,all_blocks,channel_standardized,111,2.607663154602051,1,F0.50 std,2.053775939232854,1.2696921337855822
C_FORECAST_0.5,all_blocks,channel_standardized,112,2.601914167404175,1,F0.50 std,2.053775939232854,1.266892905745145
C_FORECAST_0.5,all_blocks,channel_standardized,113,2.5953683853149414,1,F0.50 std,2.053775939232854,1.2637057118725366
C_FORECAST_0.5,all_blocks,channel_standardized,114,2.5692152976989746,1,F0.50 std,2.053775939232854,1.2509715634601564
C_FORECAST_0.5,all_blocks,channel_standardized,115,2.5662288665771484,1,F0.50 std,2.053775939232854,1.2495174461610017
C_FORECAST_0.5,all_blocks,channel_standardized,116,2.54823899269104,1,F0.50 std,2.053775939232854,1.2407580320776777
C_FORECAST_0.5,all_blocks,channel_standardized,117,2.544633626937866,1,F0.50 std,2.053775939232854,1.23900255053546
C_FORECAST_0.5,all_blocks,channel_standardized,118,2.54225492477417,1,F0.50 std,2.053775939232854,1.2378443413470785
C_FORECAST_0.5,all_blocks,channel_standardized,119,2.5232632160186768,1,F0.50 std,2.053775939232854,1.2285971258194748
C_FORECAST_0.5,all_blocks,channel_standardized,120,2.504528522491455,1,F0.50 std,2.053775939232854,1.2194750530707699
C_FORECAST_0.5,all_blocks,channel_standardized,121,2.4996566772460938,1,F0.50 std,2.053775939232854,1.2171029124918997
C_FORECAST_0.5,all_blocks,channel_standardized,122,2.489473581314087,1,F0.50 std,2.053775939232854,1.2121446812956522
C_FORECAST_0.5,all_blocks,channel_standardized,123,2.462139129638672,1,F0.50 std,2.053775939232854,1.1988353172344368
C_FORECAST_0.5,all_blocks,channel_standardized,124,2.4614853858947754,1,F0.50 std,2.053775939232854,1.1985170041548996
C_FORECAST_0.5,all_blocks,channel_standardized,125,2.446657419204712,1,F0.50 std,2.053775939232854,1.1912971480806278
C_FORECAST_0.5,all_blocks,channel_standardized,126,2.4412996768951416,1,F0.50 std,2.053775939232854,1.1886884203186445
C_FORECAST_0.5,all_blocks,channel_standardized,127,2.4321625232696533,1,F0.50 std,2.053775939232854,1.1842394668320722
C_FORECAST_0.5,all_blocks,channel_standardized,128,2.4248509407043457,1,F0.50 std,2.053775939232854,1.18067939855703
C_FORECAST_0.75,all_blocks,centered,1,9.13078784942627,1,F0.75 raw,9.091693449020386,1.0043000130421351
C_FORECAST_0.75,all_blocks,centered,2,0.0541971921920776,0,F0.75 raw,9.091693449020386,0.005961176814415939
C_FORECAST_0.75,all_blocks,centered,3,0.0381090454757213,0,F0.75 raw,9.091693449020386,0.004191633350751336
C_FORECAST_0.75,all_blocks,centered,4,0.0308813974261283,0,F0.75 raw,9.091693449020386,0.0033966606550571406
C_FORECAST_0.75,all_blocks,centered,5,0.0288618821650743,0,F0.75 raw,9.091693449020386,0.003174533141368082
C_FORECAST_0.75,all_blocks,centered,6,0.0282815713435411,0,F0.75 raw,9.091693449020386,0.00311070445809943
C_FORECAST_0.75,all_blocks,centered,7,0.0238076578825712,0,F0.75 raw,9.091693449020386,0.0026186164344483517
C_FORECAST_0.75,all_blocks,centered,8,0.0208600852638483,0,F0.75 raw,9.091693449020386,0.002294411418600562
C_FORECAST_0.75,all_blocks,centered,9,0.0197734870016574,0,F0.75 raw,9.091693449020386,0.0021748959214840176
C_FORECAST_0.75,all_blocks,centered,10,0.0192829202860593,0,F0.75 raw,9.091693449020386,0.0021209382382043466
C_FORECAST_0.75,all_blocks,centered,11,0.0182379968464374,0,F0.75 raw,9.091693449020386,0.002006006576079895
C_FORECAST_0.75,all_blocks,centered,12,0.0171857997775077,0,F0.75 raw,9.091693449020386,0.001890274883757705
C_FORECAST_0.75,all_blocks,centered,13,0.0161501485854387,0,F0.75 raw,9.091693449020386,0.0017763630808712374
C_FORECAST_0.75,all_blocks,centered,14,0.015309577807784,0,F0.75 raw,9.091693449020386,0.001683908272273916
C_FORECAST_0.75,all_blocks,centered,15,0.0149351144209504,0,F0.75 raw,9.091693449020386,0.0016427208533476931
C_FORECAST_0.75,all_blocks,centered,16,0.0145651316270232,0,F0.75 raw,9.091693449020386,0.001602026257120731
C_FORECAST_0.75,all_blocks,centered,17,0.0136275384575128,0,F0.75 raw,9.091693449020386,0.0014988999061534727
C_FORECAST_0.75,all_blocks,centered,18,0.0133830951526761,0,F0.75 raw,9.091693449020386,0.0014720134623674652
C_FORECAST_0.75,all_blocks,centered,19,0.0131815057247877,0,F0.75 raw,9.091693449020386,0.0014498405383661483
C_FORECAST_0.75,all_blocks,centered,20,0.0126180006191134,0,F0.75 raw,9.091693449020386,0.001387860324357171
C_FORECAST_0.75,all_blocks,centered,21,0.012419301085174,0,F0.75 raw,9.091693449020386,0.001366005261265398
C_FORECAST_0.75,all_blocks,centered,22,0.0119282295927405,0,F0.75 raw,9.091693449020386,0.001311992057324122
C_FORECAST_0.75,all_blocks,centered,23,0.0117379045113921,0,F0.75 raw,9.091693449020386,0.0012910581045445211
C_FORECAST_0.75,all_blocks,centered,24,0.0114596365019679,0,F0.75 raw,9.091693449020386,0.0012604512642474385
C_FORECAST_0.75,all_blocks,centered,25,0.0112247737124562,0,F0.75 raw,9.091693449020386,0.001234618586228911
C_FORECAST_0.75,all_blocks,centered,26,0.0109947919845581,0,F0.75 raw,9.091693449020386,0.0012093227786670227
C_FORECAST_0.75,all_blocks,centered,27,0.0107916546985507,0,F0.75 raw,9.091693449020386,0.0011869796049616566
C_FORECAST_0.75,all_blocks,centered,28,0.0107273766770958,0,F0.75 raw,9.091693449020386,0.0011799096325945367
C_FORECAST_0.75,all_blocks,centered,29,0.0104574356228113,0,F0.75 raw,9.091693449020386,0.0011502186783407299
C_FORECAST_0.75,all_blocks,centered,30,0.0101596619933843,0,F0.75 raw,9.091693449020386,0.0011174664049500025
C_FORECAST_0.75,all_blocks,centered,31,0.0100680198520421,0,F0.75 raw,9.091693449020386,0.0011073866390784338
C_FORECAST_0.75,all_blocks,centered,32,0.0098979827016592,0,F0.75 raw,9.091693449020386,0.0010886841661743106
C_FORECAST_0.75,all_blocks,centered,33,0.0096778189763426,0,F0.75 raw,9.091693449020386,0.0010644682457243834
C_FORECAST_0.75,all_blocks,centered,34,0.0095681501552462,0,F0.75 raw,9.091693449020386,0.0010524057161515
C_FORECAST_0.75,all_blocks,centered,35,0.0095240073278546,0,F0.75 raw,9.091693449020386,0.0010475504240500756
C_FORECAST_0.75,all_blocks,centered,36,0.0092061115428805,0,F0.75 raw,9.091693449020386,0.0010125849045067002
C_FORECAST_0.75,all_blocks,centered,37,0.0090579548850655,0,F0.75 raw,9.091693449020386,0.000996289078141045
C_FORECAST_0.75,all_blocks,centered,38,0.0089699393138289,0,F0.75 raw,9.091693449020386,0.0009866082005652527
C_FORECAST_0.75,all_blocks,centered,39,0.0088847279548645,0,F0.75 raw,9.091693449020386,0.000977235759727668
C_FORECAST_0.75,all_blocks,centered,40,0.0088102519512176,0,F0.75 raw,9.091693449020386,0.0009690441060974057
C_FORECAST_0.75,all_blocks,centered,41,0.0086898505687713,0,F0.75 raw,9.091693449020386,0.0009558010966271213
C_FORECAST_0.75,all_blocks,centered,42,0.0085051357746124,0,F0.75 raw,9.091693449020386,0.0009354842221972205
C_FORECAST_0.75,all_blocks,centered,43,0.0084672784432768,0,F0.75 raw,9.091693449020386,0.0009313202750131369
C_FORECAST_0.75,all_blocks,centered,44,0.0084188459441065,0,F0.75 raw,9.091693449020386,0.0009259931597246733
C_FORECAST_0.75,all_blocks,centered,45,0.0083838831633329,0,F0.75 raw,9.091693449020386,0.0009221475856333725
C_FORECAST_0.75,all_blocks,centered,46,0.0080472836270928,0,F0.75 raw,9.091693449020386,0.000885124830947735
C_FORECAST_0.75,all_blocks,centered,47,0.0080145439133048,0,F0.75 raw,9.091693449020386,0.0008815237731281352
C_FORECAST_0.75,all_blocks,centered,48,0.0079009383916854,0,F0.75 raw,9.091693449020386,0.0008690282438566726
C_FORECAST_0.75,all_blocks,centered,49,0.0078960489481687,0,F0.75 raw,9.091693449020386,0.0008684904514702358
C_FORECAST_0.75,all_blocks,centered,50,0.0077593335881829,0,F0.75 raw,9.091693449020386,0.000853453059288856
C_FORECAST_0.75,all_blocks,centered,51,0.007725796662271,0,F0.75 raw,9.091693449020386,0.000849764315701102
