sample_id,sample_position,layer_index,topology,group_count,group_size,rank,selector,exact_fraction,exact_group_count,dense_read_floats_per_head,moment_read_floats_per_head,exact_read_floats_per_head,active_read_ratio,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2
vsi_question_3132,73,13,spatial_7x7,32,49,2,compact_mass,0.0,0,401408,24640,0,16.29090909090909,0.5715096592903137,0.9321797490119934,0.03324292227625847
vsi_question_3132,73,13,spatial_7x7,32,49,2,compact_mass,0.125,4,401408,24640,50176,5.365269461077844,0.34683719277381897,0.7267088294029236,0.02545672096312046
vsi_question_3132,73,13,spatial_7x7,32,49,2,compact_mass,0.25,8,401408,24640,100352,3.2114695340501793,0.21456825733184814,0.4080418050289154,0.01674399897456169
vsi_question_3132,73,13,spatial_7x7,32,49,2,compact_mass,0.5,16,401408,24640,200704,1.7813121272365806,0.10299710929393768,0.15471608936786652,0.00843875203281641
vsi_question_3132,73,13,spatial_7x7,32,49,2,compact_mass,1.0,32,401408,24640,401408,0.9421661409043113,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,2,oracle_local,0.0,0,401408,24640,0,16.29090909090909,0.5715096592903137,0.9321797490119934,0.03324292227625847
vsi_question_3132,73,13,spatial_7x7,32,49,2,oracle_local,0.125,4,401408,24640,50176,5.365269461077844,0.24094070494174957,0.43151921033859253,0.020405534654855728
vsi_question_3132,73,13,spatial_7x7,32,49,2,oracle_local,0.25,8,401408,24640,100352,3.2114695340501793,0.13337965309619904,0.20472866296768188,0.012259078212082386
vsi_question_3132,73,13,spatial_7x7,32,49,2,oracle_local,0.5,16,401408,24640,200704,1.7813121272365806,0.05818868428468704,0.0936914011836052,0.005339332390576601
vsi_question_3132,73,13,spatial_7x7,32,49,2,oracle_local,1.0,32,401408,24640,401408,0.9421661409043113,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,4,compact_mass,0.0,0,401408,41088,0,9.769470404984423,0.5359386801719666,0.9379092454910278,0.02721075713634491
vsi_question_3132,73,13,spatial_7x7,32,49,4,compact_mass,0.125,4,401408,41088,50176,4.3983169705469845,0.31377726793289185,0.579472541809082,0.020525287836790085
vsi_question_3132,73,13,spatial_7x7,32,49,4,compact_mass,0.25,8,401408,41088,100352,2.838009049773756,0.18985150754451752,0.43906110525131226,0.014287359081208706
vsi_question_3132,73,13,spatial_7x7,32,49,4,compact_mass,0.5,16,401408,41088,200704,1.660137638962414,0.0878889337182045,0.17712260782718658,0.006514403503388166
vsi_question_3132,73,13,spatial_7x7,32,49,4,compact_mass,1.0,32,401408,41088,401408,0.9071449233439398,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,4,oracle_local,0.0,0,401408,41088,0,9.769470404984423,0.5359386801719666,0.9379092454910278,0.02721075713634491
vsi_question_3132,73,13,spatial_7x7,32,49,4,oracle_local,0.125,4,401408,41088,50176,4.3983169705469845,0.21736513078212738,0.3295038640499115,0.016761312261223793
vsi_question_3132,73,13,spatial_7x7,32,49,4,oracle_local,0.25,8,401408,41088,100352,2.838009049773756,0.12117191404104233,0.18840117752552032,0.010148733854293823
vsi_question_3132,73,13,spatial_7x7,32,49,4,oracle_local,0.5,16,401408,41088,200704,1.660137638962414,0.049365345388650894,0.09650584310293198,0.004469115287065506
vsi_question_3132,73,13,spatial_7x7,32,49,4,oracle_local,1.0,32,401408,41088,401408,0.9071449233439398,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,8,compact_mass,0.0,0,401408,73984,0,5.42560553633218,0.49714362621307373,0.7318964004516602,0.04882729426026344
vsi_question_3132,73,13,spatial_7x7,32,49,8,compact_mass,0.125,4,401408,73984,50176,3.2329896907216495,0.2734326720237732,0.45681217312812805,0.01861312799155712
vsi_question_3132,73,13,spatial_7x7,32,49,8,compact_mass,0.25,8,401408,73984,100352,2.302496328928047,0.17393693327903748,0.36543312668800354,0.011734559200704098
vsi_question_3132,73,13,spatial_7x7,32,49,8,compact_mass,0.5,16,401408,73984,200704,1.461323392357875,0.08630465716123581,0.18022654950618744,0.005726700648665428
vsi_question_3132,73,13,spatial_7x7,32,49,8,compact_mass,1.0,32,401408,73984,401408,0.8443726440495423,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,8,oracle_local,0.0,0,401408,73984,0,5.42560553633218,0.49714362621307373,0.7318964004516602,0.04882729426026344
vsi_question_3132,73,13,spatial_7x7,32,49,8,oracle_local,0.125,4,401408,73984,50176,3.2329896907216495,0.23029977083206177,0.45681217312812805,0.017520630732178688
vsi_question_3132,73,13,spatial_7x7,32,49,8,oracle_local,0.25,8,401408,73984,100352,2.302496328928047,0.13104890286922455,0.3243784010410309,0.00944799929857254
vsi_question_3132,73,13,spatial_7x7,32,49,8,oracle_local,0.5,16,401408,73984,200704,1.461323392357875,0.05080519616603851,0.11805794388055801,0.0037423071917146444
vsi_question_3132,73,13,spatial_7x7,32,49,8,oracle_local,1.0,32,401408,73984,401408,0.8443726440495423,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,16,compact_mass,0.0,0,401408,139776,0,2.871794871794872,0.4879041910171509,0.7352322340011597,0.09797977656126022
vsi_question_3132,73,13,spatial_7x7,32,49,16,compact_mass,0.125,4,401408,139776,50176,2.1132075471698113,0.29037922620773315,0.5789600610733032,0.052323076874017715
vsi_question_3132,73,13,spatial_7x7,32,49,16,compact_mass,0.25,8,401408,139776,100352,1.671641791044776,0.20611585676670074,0.6255646347999573,0.0337582603096962
vsi_question_3132,73,13,spatial_7x7,32,49,16,compact_mass,0.5,16,401408,139776,200704,1.1789473684210525,0.13836053013801575,0.6206293702125549,0.013954650610685349
vsi_question_3132,73,13,spatial_7x7,32,49,16,compact_mass,1.0,32,401408,139776,401408,0.7417218543046358,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,16,oracle_local,0.0,0,401408,139776,0,2.871794871794872,0.4879041910171509,0.7352322340011597,0.09797977656126022
vsi_question_3132,73,13,spatial_7x7,32,49,16,oracle_local,0.125,4,401408,139776,50176,2.1132075471698113,0.25870901346206665,0.5789600610733032,0.05190570652484894
vsi_question_3132,73,13,spatial_7x7,32,49,16,oracle_local,0.25,8,401408,139776,100352,1.671641791044776,0.17282481491565704,0.6255646347999573,0.03319067135453224
vsi_question_3132,73,13,spatial_7x7,32,49,16,oracle_local,0.5,16,401408,139776,200704,1.1789473684210525,0.0936017781496048,0.4293869137763977,0.012058386579155922
vsi_question_3132,73,13,spatial_7x7,32,49,16,oracle_local,1.0,32,401408,139776,401408,0.7417218543046358,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,0,compact_mass,0.0,0,401408,8192,0,49.0,0.7715598344802856,1.0326180458068848,0.11724638193845749
vsi_question_3132,73,27,spatial_7x7,32,49,0,compact_mass,0.125,4,401408,8192,50176,6.87719298245614,0.44083553552627563,0.7664594054222107,0.08458200097084045
vsi_question_3132,73,27,spatial_7x7,32,49,0,compact_mass,0.25,8,401408,8192,100352,3.69811320754717,0.2876977324485779,0.6065463423728943,0.05092523992061615
vsi_question_3132,73,27,spatial_7x7,32,49,0,compact_mass,0.5,16,401408,8192,200704,1.9215686274509804,0.12865397334098816,0.3433115482330322,0.023232636973261833
vsi_question_3132,73,27,spatial_7x7,32,49,0,compact_mass,1.0,32,401408,8192,401408,0.98,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,0,oracle_local,0.0,0,401408,8192,0,49.0,0.7715598344802856,1.0326180458068848,0.11724638193845749
vsi_question_3132,73,27,spatial_7x7,32,49,0,oracle_local,0.125,4,401408,8192,50176,6.87719298245614,0.39294731616973877,0.8198111057281494,0.06305702775716782
vsi_question_3132,73,27,spatial_7x7,32,49,0,oracle_local,0.25,8,401408,8192,100352,3.69811320754717,0.2207271307706833,0.5751160383224487,0.0395033098757267
vsi_question_3132,73,27,spatial_7x7,32,49,0,oracle_local,0.5,16,401408,8192,200704,1.9215686274509804,0.08562161028385162,0.19961224496364594,0.015329364687204361
vsi_question_3132,73,27,spatial_7x7,32,49,0,oracle_local,1.0,32,401408,8192,401408,0.98,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,2,compact_mass,0.0,0,401408,24640,0,16.29090909090909,1.32048761844635,2.313351631164551,1.344917893409729
vsi_question_3132,73,27,spatial_7x7,32,49,2,compact_mass,0.125,4,401408,24640,50176,5.365269461077844,1.3082664012908936,2.9042234420776367,0.07561880350112915
vsi_question_3132,73,27,spatial_7x7,32,49,2,compact_mass,0.25,8,401408,24640,100352,3.2114695340501793,0.950577974319458,2.3884572982788086,0.05451996996998787
vsi_question_3132,73,27,spatial_7x7,32,49,2,compact_mass,0.5,16,401408,24640,200704,1.7813121272365806,0.14225608110427856,0.3641650378704071,0.021668946370482445
vsi_question_3132,73,27,spatial_7x7,32,49,2,compact_mass,1.0,32,401408,24640,401408,0.9421661409043113,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,2,oracle_local,0.0,0,401408,24640,0,16.29090909090909,1.32048761844635,2.313351631164551,1.344917893409729
vsi_question_3132,73,27,spatial_7x7,32,49,2,oracle_local,0.125,4,401408,24640,50176,5.365269461077844,0.9835920929908752,1.8588659763336182,0.057317107915878296
vsi_question_3132,73,27,spatial_7x7,32,49,2,oracle_local,0.25,8,401408,24640,100352,3.2114695340501793,0.9178462028503418,2.3884572982788086,0.033393435180187225
vsi_question_3132,73,27,spatial_7x7,32,49,2,oracle_local,0.5,16,401408,24640,200704,1.7813121272365806,0.07464976608753204,0.17405526340007782,0.013022496365010738
vsi_question_3132,73,27,spatial_7x7,32,49,2,oracle_local,1.0,32,401408,24640,401408,0.9421661409043113,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,4,compact_mass,0.0,0,401408,41088,0,9.769470404984423,1.181079626083374,2.060922145843506,1.2123295068740845
vsi_question_3132,73,27,spatial_7x7,32,49,4,compact_mass,0.125,4,401408,41088,50176,4.3983169705469845,0.993989109992981,1.9580447673797607,0.9095480442047119
vsi_question_3132,73,27,spatial_7x7,32,49,4,compact_mass,0.25,8,401408,41088,100352,2.838009049773756,1.3587971925735474,2.899970054626465,1.2174359560012817
vsi_question_3132,73,27,spatial_7x7,32,49,4,compact_mass,0.5,16,401408,41088,200704,1.660137638962414,0.9423667788505554,1.8719629049301147,0.017409389838576317
vsi_question_3132,73,27,spatial_7x7,32,49,4,compact_mass,1.0,32,401408,41088,401408,0.9071449233439398,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,4,oracle_local,0.0,0,401408,41088,0,9.769470404984423,1.181079626083374,2.060922145843506,1.2123295068740845
vsi_question_3132,73,27,spatial_7x7,32,49,4,oracle_local,0.125,4,401408,41088,50176,4.3983169705469845,1.1085399389266968,2.061088800430298,1.2107222080230713
vsi_question_3132,73,27,spatial_7x7,32,49,4,oracle_local,0.25,8,401408,41088,100352,2.838009049773756,1.1111170053482056,2.072014570236206,0.873539388179779
vsi_question_3132,73,27,spatial_7x7,32,49,4,oracle_local,0.5,16,401408,41088,200704,1.660137638962414,0.9361715912818909,1.8719629049301147,0.010434417054057121
vsi_question_3132,73,27,spatial_7x7,32,49,4,oracle_local,1.0,32,401408,41088,401408,0.9071449233439398,0.0,0.0,0.0
