identity,split,step,layer,aggregate,worst_head,worst_query_tile
eval_hummingbird_s2026090201,evaluation,2,27,0.024571184068918228,0.034025996923446655,0.03376603126525879
eval_hummingbird_s2026090201,evaluation,2,28,0.03445412218570709,0.0497763454914093,0.11545168608427048
eval_hummingbird_s2026090201,evaluation,2,29,0.027231695130467415,0.03704959526658058,0.09611441940069199
eval_hummingbird_s2026090201,evaluation,3,0,0.014591878280043602,0.020474081858992577,0.01791933737695217
eval_hummingbird_s2026090201,evaluation,3,1,0.015288636088371277,0.025487465783953667,0.017649898305535316
eval_hummingbird_s2026090201,evaluation,3,2,0.020653516054153442,0.02621764875948429,0.022082388401031494
eval_hummingbird_s2026090201,evaluation,3,3,0.016741899773478508,0.025935223326086998,0.018241168931126595
eval_hummingbird_s2026090201,evaluation,3,4,0.01687648519873619,0.02475694753229618,0.018440106883645058
eval_hummingbird_s2026090201,evaluation,3,5,0.01709900051355362,0.025195913389325142,0.01908758655190468
eval_hummingbird_s2026090201,evaluation,3,6,0.011462604627013206,0.02399994246661663,0.014063169248402119
eval_hummingbird_s2026090201,evaluation,3,7,0.010814273729920387,0.023714497685432434,0.012958475388586521
eval_hummingbird_s2026090201,evaluation,3,8,0.011429354548454285,0.01916150189936161,0.014295152388513088
eval_hummingbird_s2026090201,evaluation,3,9,0.009800652973353863,0.016770416870713234,0.012132687494158745
eval_hummingbird_s2026090201,evaluation,3,10,0.007618013769388199,0.009623663499951363,0.009239892475306988
eval_hummingbird_s2026090201,evaluation,3,11,0.00922528188675642,0.01716923899948597,0.010938312858343124
eval_hummingbird_s2026090201,evaluation,3,12,0.010272330604493618,0.018568791449069977,0.012320121750235558
eval_hummingbird_s2026090201,evaluation,3,13,0.008056028746068478,0.009838666766881943,0.010112290270626545
eval_hummingbird_s2026090201,evaluation,3,14,0.008792642503976822,0.016544004902243614,0.01088092103600502
eval_hummingbird_s2026090201,evaluation,3,15,0.008447105996310711,0.015797538682818413,0.009758505038917065
eval_hummingbird_s2026090201,evaluation,3,16,0.008370274677872658,0.011048676446080208,0.010044082067906857
eval_hummingbird_s2026090201,evaluation,3,17,0.01279817707836628,0.016752425581216812,0.015352865681052208
eval_hummingbird_s2026090201,evaluation,3,18,0.014070000499486923,0.01595252752304077,0.01738058216869831
eval_hummingbird_s2026090201,evaluation,3,19,0.01710066758096218,0.028230464085936546,0.020267855376005173
eval_hummingbird_s2026090201,evaluation,3,20,0.017025569453835487,0.024185091257095337,0.018813317641615868
eval_hummingbird_s2026090201,evaluation,3,21,0.01734095811843872,0.025478346273303032,0.020576387643814087
eval_hummingbird_s2026090201,evaluation,3,22,0.013368709944188595,0.019265230745077133,0.01640298217535019
eval_hummingbird_s2026090201,evaluation,3,23,0.014625289477407932,0.026843389496207237,0.017105216160416603
eval_hummingbird_s2026090201,evaluation,3,24,0.016282716765999794,0.019520416855812073,0.018206480890512466
eval_hummingbird_s2026090201,evaluation,3,25,0.014203432016074657,0.02020609751343727,0.01637502759695053
eval_hummingbird_s2026090201,evaluation,3,26,0.018444519490003586,0.025233041495084763,0.02029738947749138
eval_hummingbird_s2026090201,evaluation,3,27,0.024409275501966476,0.033272746950387955,0.033937904983758926
eval_hummingbird_s2026090201,evaluation,3,28,0.031927622854709625,0.043674394488334656,0.11014939099550247
eval_hummingbird_s2026090201,evaluation,3,29,0.02685067430138588,0.033579982817173004,0.09687946736812592
eval_potter_s2026090202,evaluation,0,0,0.021543258801102638,0.031455304473638535,0.02444438450038433
eval_potter_s2026090202,evaluation,0,1,0.025874940678477287,0.03247281163930893,0.029823100194334984
eval_potter_s2026090202,evaluation,0,2,0.026875190436840057,0.03142796456813812,0.028941655531525612
eval_potter_s2026090202,evaluation,0,3,0.021461347118020058,0.026671648025512695,0.02287718467414379
eval_potter_s2026090202,evaluation,0,4,0.019573435187339783,0.028440747410058975,0.02280687727034092
eval_potter_s2026090202,evaluation,0,5,0.019646957516670227,0.029224766418337822,0.0234870295971632
eval_potter_s2026090202,evaluation,0,6,0.014130168594419956,0.02806568704545498,0.0167415551841259
eval_potter_s2026090202,evaluation,0,7,0.013072426430881023,0.02716323919594288,0.01565614342689514
eval_potter_s2026090202,evaluation,0,8,0.013276065699756145,0.020735882222652435,0.01605149172246456
eval_potter_s2026090202,evaluation,0,9,0.01054279413074255,0.016681980341672897,0.012083837762475014
eval_potter_s2026090202,evaluation,0,10,0.007994628511369228,0.01038062572479248,0.008907121606171131
eval_potter_s2026090202,evaluation,0,11,0.009343991987407207,0.015410949476063251,0.010761807672679424
eval_potter_s2026090202,evaluation,0,12,0.011900799348950386,0.021544281393289566,0.013827640563249588
eval_potter_s2026090202,evaluation,0,13,0.008694538846611977,0.010730672627687454,0.010614201426506042
eval_potter_s2026090202,evaluation,0,14,0.009606124833226204,0.016884446144104004,0.011431927792727947
eval_potter_s2026090202,evaluation,0,15,0.00881666038185358,0.012694236822426319,0.011168799363076687
eval_potter_s2026090202,evaluation,0,16,0.008684525266289711,0.011561339721083641,0.010387818329036236
eval_potter_s2026090202,evaluation,0,17,0.011816717684268951,0.018139056861400604,0.014192832633852959
eval_potter_s2026090202,evaluation,0,18,0.013445626944303513,0.014491356909275055,0.015968790277838707
eval_potter_s2026090202,evaluation,0,19,0.015739690512418747,0.02504156529903412,0.0189814530313015
eval_potter_s2026090202,evaluation,0,20,0.02010657824575901,0.02910417877137661,0.0225068312138319
eval_potter_s2026090202,evaluation,0,21,0.0175094585865736,0.026379484683275223,0.021396083757281303
eval_potter_s2026090202,evaluation,0,22,0.01318738330155611,0.016227103769779205,0.016372958198189735
eval_potter_s2026090202,evaluation,0,23,0.016473036259412766,0.028014441952109337,0.020384980365633965
eval_potter_s2026090202,evaluation,0,24,0.013621329329907894,0.017100101336836815,0.016838429495692253
eval_potter_s2026090202,evaluation,0,25,0.01294797845184803,0.016074860468506813,0.015731599181890488
eval_potter_s2026090202,evaluation,0,26,0.016972286626696587,0.02687905728816986,0.020124658942222595
eval_potter_s2026090202,evaluation,0,27,0.024039622396230698,0.038855187594890594,0.03390663117170334
eval_potter_s2026090202,evaluation,0,28,0.040697406977415085,0.06170623004436493,0.09473541378974915
eval_potter_s2026090202,evaluation,0,29,0.03241197019815445,0.06019993871450424,0.09555509686470032
eval_potter_s2026090202,evaluation,1,0,0.021967172622680664,0.0301809161901474,0.02669999748468399
eval_potter_s2026090202,evaluation,1,1,0.024047251790761948,0.03108544647693634,0.027310892939567566
eval_potter_s2026090202,evaluation,1,2,0.02476569265127182,0.02807067334651947,0.026429353281855583
eval_potter_s2026090202,evaluation,1,3,0.019249677658081055,0.026350637897849083,0.02095852978527546
eval_potter_s2026090202,evaluation,1,4,0.016921497881412506,0.025769155472517014,0.019083146005868912
eval_potter_s2026090202,evaluation,1,5,0.019126560539007187,0.02676805481314659,0.02082567848265171
eval_potter_s2026090202,evaluation,1,6,0.012865203432738781,0.024923250079154968,0.01509745791554451
eval_potter_s2026090202,evaluation,1,7,0.012508681043982506,0.025668974965810776,0.014553479850292206
eval_potter_s2026090202,evaluation,1,8,0.014814099296927452,0.023231059312820435,0.017017696052789688
eval_potter_s2026090202,evaluation,1,9,0.012250026687979698,0.020357981324195862,0.014372366480529308
eval_potter_s2026090202,evaluation,1,10,0.008964326232671738,0.011294507421553135,0.01039984542876482
eval_potter_s2026090202,evaluation,1,11,0.011001786217093468,0.01836908608675003,0.012557954527437687
eval_potter_s2026090202,evaluation,1,12,0.013720370829105377,0.024256009608507156,0.015855835750699043
eval_potter_s2026090202,evaluation,1,13,0.009058412164449692,0.01109098456799984,0.011438547633588314
eval_potter_s2026090202,evaluation,1,14,0.010460675694048405,0.018787166103720665,0.013210165314376354
eval_potter_s2026090202,evaluation,1,15,0.009414376690983772,0.014352521859109402,0.012133453041315079
eval_potter_s2026090202,evaluation,1,16,0.009696782566606998,0.012827013619244099,0.011845747008919716
eval_potter_s2026090202,evaluation,1,17,0.014067240059375763,0.01894237846136093,0.017126528546214104
eval_potter_s2026090202,evaluation,1,18,0.016197197139263153,0.018376575782895088,0.018951551988720894
eval_potter_s2026090202,evaluation,1,19,0.018707113340497017,0.028804952278733253,0.022246235981583595
eval_potter_s2026090202,evaluation,1,20,0.021273786202073097,0.027416106313467026,0.02335337921977043
eval_potter_s2026090202,evaluation,1,21,0.020650332793593407,0.027403607964515686,0.023303676396608353
eval_potter_s2026090202,evaluation,1,22,0.015958871692419052,0.02124190330505371,0.018633972853422165
eval_potter_s2026090202,evaluation,1,23,0.01879369094967842,0.030840309336781502,0.02279854193329811
eval_potter_s2026090202,evaluation,1,24,0.017584437504410744,0.02125781588256359,0.020371047779917717
eval_potter_s2026090202,evaluation,1,25,0.015141729265451431,0.01923707313835621,0.018463658168911934
eval_potter_s2026090202,evaluation,1,26,0.01832715794444084,0.025805169716477394,0.020147735252976418
eval_potter_s2026090202,evaluation,1,27,0.023692337796092033,0.03293043375015259,0.03397542983293533
eval_potter_s2026090202,evaluation,1,28,0.040863703936338425,0.0591764934360981,0.13060274720191956
eval_potter_s2026090202,evaluation,1,29,0.094236359000206,0.19685353338718414,0.1638280302286148
eval_potter_s2026090202,evaluation,2,0,0.020541634410619736,0.028105007484555244,0.022541910409927368
eval_potter_s2026090202,evaluation,2,1,0.02077273279428482,0.029641946777701378,0.024417638778686523
eval_potter_s2026090202,evaluation,2,2,0.023157494142651558,0.02765105664730072,0.02461051754653454
eval_potter_s2026090202,evaluation,2,3,0.017934931442141533,0.026163386180996895,0.019418183714151382
eval_potter_s2026090202,evaluation,2,4,0.016642268747091293,0.025368427857756615,0.01826941780745983
eval_potter_s2026090202,evaluation,2,5,0.01944703422486782,0.02622421272099018,0.021381055936217308
eval_potter_s2026090202,evaluation,2,6,0.012866759672760963,0.024972165003418922,0.014795545488595963
eval_potter_s2026090202,evaluation,2,7,0.01259165070950985,0.02550901472568512,0.014637291431427002
eval_potter_s2026090202,evaluation,2,8,0.014731249772012234,0.02308802865445614,0.016437189653515816
eval_potter_s2026090202,evaluation,2,9,0.012083545327186584,0.01973361149430275,0.014093472622334957
eval_potter_s2026090202,evaluation,2,10,0.009142022579908371,0.011500167660415173,0.010529744438827038
eval_potter_s2026090202,evaluation,2,11,0.011032168753445148,0.018395259976387024,0.012799570336937904
eval_potter_s2026090202,evaluation,2,12,0.013547107577323914,0.023631595075130463,0.015293525531888008
eval_potter_s2026090202,evaluation,2,13,0.009157964028418064,0.011318734847009182,0.011111633852124214
eval_potter_s2026090202,evaluation,2,14,0.010324361734092236,0.018748758360743523,0.012846016325056553
eval_potter_s2026090202,evaluation,2,15,0.009448010474443436,0.014144893735647202,0.011625358834862709
eval_potter_s2026090202,evaluation,2,16,0.009715761058032513,0.012947462499141693,0.011928830295801163
eval_potter_s2026090202,evaluation,2,17,0.014507263898849487,0.0194808728992939,0.016582410782575607
eval_potter_s2026090202,evaluation,2,18,0.016535867005586624,0.019147854298353195,0.01952970400452614
eval_potter_s2026090202,evaluation,2,19,0.019033031538128853,0.029200566932559013,0.02265339344739914
eval_potter_s2026090202,evaluation,2,20,0.020001130178570747,0.02643296867609024,0.021923629567027092
eval_potter_s2026090202,evaluation,2,21,0.020471351221203804,0.02708839438855648,0.02530652843415737
eval_potter_s2026090202,evaluation,2,22,0.015829158946871758,0.02172843925654888,0.018829481676220894
eval_potter_s2026090202,evaluation,2,23,0.017824746668338776,0.029913078993558884,0.021630071103572845
eval_potter_s2026090202,evaluation,2,24,0.018116742372512817,0.021400926634669304,0.023148860782384872
eval_potter_s2026090202,evaluation,2,25,0.015448538586497307,0.01958521082997322,0.02037149854004383
eval_potter_s2026090202,evaluation,2,26,0.01903686486184597,0.025681938976049423,0.021496092900633812
eval_potter_s2026090202,evaluation,2,27,0.024107029661536217,0.03221936523914337,0.03385331109166145
eval_potter_s2026090202,evaluation,2,28,0.034617096185684204,0.04700566828250885,0.08999938517808914
eval_potter_s2026090202,evaluation,2,29,0.07199008762836456,0.13654814660549164,0.16846458613872528
eval_potter_s2026090202,evaluation,3,0,0.01599407009780407,0.02217521332204342,0.01882219687104225
eval_potter_s2026090202,evaluation,3,1,0.016736675053834915,0.026920853182673454,0.018954824656248093
eval_potter_s2026090202,evaluation,3,2,0.021527450531721115,0.026216603815555573,0.02262921817600727
eval_potter_s2026090202,evaluation,3,3,0.017293600365519524,0.02607116661965847,0.018860548734664917
eval_potter_s2026090202,evaluation,3,4,0.017059773206710815,0.025245001539587975,0.018660230562090874
eval_potter_s2026090202,evaluation,3,5,0.019300583750009537,0.025771301239728928,0.02089505083858967
eval_potter_s2026090202,evaluation,3,6,0.012927031144499779,0.024741875007748604,0.015613766387104988
eval_potter_s2026090202,evaluation,3,7,0.01237830612808466,0.025218339636921883,0.014983417466282845
eval_potter_s2026090202,evaluation,3,8,0.01435804646462202,0.022355707362294197,0.017166830599308014
eval_potter_s2026090202,evaluation,3,9,0.012157178483903408,0.01966600865125656,0.014618849381804466
eval_potter_s2026090202,evaluation,3,10,0.009438700042665005,0.011693512089550495,0.011282007209956646
eval_potter_s2026090202,evaluation,3,11,0.01127580739557743,0.018710831180214882,0.01361115649342537
eval_potter_s2026090202,evaluation,3,12,0.012946583330631256,0.022479761391878128,0.014947041869163513
eval_potter_s2026090202,evaluation,3,13,0.00949772633612156,0.01169453002512455,0.011974108405411243
eval_potter_s2026090202,evaluation,3,14,0.010325663723051548,0.01873747818171978,0.012545794248580933
eval_potter_s2026090202,evaluation,3,15,0.00993326585739851,0.014951548539102077,0.013198863714933395
eval_potter_s2026090202,evaluation,3,16,0.00964230578392744,0.012916355393826962,0.012524201534688473
eval_potter_s2026090202,evaluation,3,17,0.01461083721369505,0.019948685541749,0.017521478235721588
eval_potter_s2026090202,evaluation,3,18,0.016810597851872444,0.0196792371571064,0.020791959017515182
eval_potter_s2026090202,evaluation,3,19,0.018137864768505096,0.02816864289343357,0.02115471102297306
eval_potter_s2026090202,evaluation,3,20,0.01781250350177288,0.02467399463057518,0.020113587379455566
eval_potter_s2026090202,evaluation,3,21,0.018615957349538803,0.02614147588610649,0.021932298317551613
eval_potter_s2026090202,evaluation,3,22,0.014786229468882084,0.02080385573208332,0.01855706050992012
eval_potter_s2026090202,evaluation,3,23,0.016329633072018623,0.028571350499987602,0.01968369260430336
eval_potter_s2026090202,evaluation,3,24,0.01707760989665985,0.019949374720454216,0.02192927896976471
eval_potter_s2026090202,evaluation,3,25,0.01505881268531084,0.019330570474267006,0.02122134156525135
eval_potter_s2026090202,evaluation,3,26,0.019010206684470177,0.02557281218469143,0.02093236707150936
eval_potter_s2026090202,evaluation,3,27,0.02472883090376854,0.032832659780979156,0.03212188556790352
eval_potter_s2026090202,evaluation,3,28,0.03602590784430504,0.04795264080166817,0.1067672073841095
eval_potter_s2026090202,evaluation,3,29,0.05847572535276413,0.100936159491539,0.15404582023620605
eval_skier_s2026090203,evaluation,0,0,0.02156687155365944,0.0314161479473114,0.024525148794054985
eval_skier_s2026090203,evaluation,0,1,0.024662543088197708,0.03184304013848305,0.02776290476322174
eval_skier_s2026090203,evaluation,0,2,0.026277851313352585,0.030644303187727928,0.02840614505112171
eval_skier_s2026090203,evaluation,0,3,0.02142118103802204,0.026622269302606583,0.02249680459499359
eval_skier_s2026090203,evaluation,0,4,0.018703287467360497,0.027842475101351738,0.02182144485414028
eval_skier_s2026090203,evaluation,0,5,0.017414651811122894,0.027164895087480545,0.019971167668700218
eval_skier_s2026090203,evaluation,0,6,0.015439081005752087,0.029758267104625702,0.01829167827963829
eval_skier_s2026090203,evaluation,0,7,0.013494836166501045,0.028374671936035156,0.0155573645606637
eval_skier_s2026090203,evaluation,0,8,0.012414602562785149,0.021699270233511925,0.015101504512131214
eval_skier_s2026090203,evaluation,0,9,0.009291687048971653,0.015415512025356293,0.011677263304591179
eval_skier_s2026090203,evaluation,0,10,0.007439312990754843,0.009862306527793407,0.008496338501572609
eval_skier_s2026090203,evaluation,0,11,0.00879938155412674,0.015544721856713295,0.009992052800953388
eval_skier_s2026090203,evaluation,0,12,0.012018389999866486,0.023447884246706963,0.014169382862746716
eval_skier_s2026090203,evaluation,0,13,0.008289678953588009,0.010472864843904972,0.00987665168941021
eval_skier_s2026090203,evaluation,0,14,0.008934186771512032,0.01784002035856247,0.010506306774914265
eval_skier_s2026090203,evaluation,0,15,0.008005192503333092,0.011303822509944439,0.009148524142801762
eval_skier_s2026090203,evaluation,0,16,0.00801815278828144,0.01341288909316063,0.009521901607513428
eval_skier_s2026090203,evaluation,0,17,0.011250273324549198,0.013732676394283772,0.013259288854897022
eval_skier_s2026090203,evaluation,0,18,0.01245533674955368,0.014213060960173607,0.014605623669922352
eval_skier_s2026090203,evaluation,0,19,0.015817711129784584,0.027845069766044617,0.018503164872527122
eval_skier_s2026090203,evaluation,0,20,0.019693730399012566,0.029692359268665314,0.021943168714642525
eval_skier_s2026090203,evaluation,0,21,0.017683381214737892,0.0270956102758646,0.020277976989746094
eval_skier_s2026090203,evaluation,0,22,0.012707700952887535,0.016755467280745506,0.014643318019807339
eval_skier_s2026090203,evaluation,0,23,0.016096962615847588,0.026782061904668808,0.020005332306027412
eval_skier_s2026090203,evaluation,0,24,0.013131102547049522,0.015741698443889618,0.015011574141681194
eval_skier_s2026090203,evaluation,0,25,0.012260797433555126,0.015803715214133263,0.014315473847091198
eval_skier_s2026090203,evaluation,0,26,0.01585923321545124,0.026208005845546722,0.01841055601835251
eval_skier_s2026090203,evaluation,0,27,0.020367881283164024,0.030983570963144302,0.02760927937924862
eval_skier_s2026090203,evaluation,0,28,0.03690949082374573,0.058522943407297134,0.107053242623806
eval_skier_s2026090203,evaluation,0,29,0.03875758871436119,0.08025255054235458,0.08875884115695953
eval_skier_s2026090203,evaluation,1,0,0.021946316584944725,0.03025638312101364,0.02414044924080372
eval_skier_s2026090203,evaluation,1,1,0.023980557918548584,0.030806949362158775,0.027532579377293587
eval_skier_s2026090203,evaluation,1,2,0.023800380527973175,0.027492381632328033,0.025937339290976524
eval_skier_s2026090203,evaluation,1,3,0.018834298476576805,0.026375649496912956,0.02077997662127018
eval_skier_s2026090203,evaluation,1,4,0.016514718532562256,0.025521546602249146,0.018201159313321114
eval_skier_s2026090203,evaluation,1,5,0.018942898139357567,0.025721950456500053,0.0208615530282259
eval_skier_s2026090203,evaluation,1,6,0.013831810094416142,0.025991320610046387,0.016744863241910934
eval_skier_s2026090203,evaluation,1,7,0.013090282678604126,0.0261641014367342,0.015909628942608833
eval_skier_s2026090203,evaluation,1,8,0.014446082524955273,0.024505117908120155,0.01702072285115719
eval_skier_s2026090203,evaluation,1,9,0.01144841592758894,0.019099880009889603,0.013969844207167625
eval_skier_s2026090203,evaluation,1,10,0.00850788876414299,0.011095486581325531,0.00990157201886177
eval_skier_s2026090203,evaluation,1,11,0.010830449871718884,0.019758818671107292,0.012941296212375164
eval_skier_s2026090203,evaluation,1,12,0.01407623291015625,0.026642125099897385,0.016439400613307953
eval_skier_s2026090203,evaluation,1,13,0.00957600399851799,0.012177971191704273,0.011579331941902637
eval_skier_s2026090203,evaluation,1,14,0.01067257858812809,0.02131493389606476,0.013088363222777843
eval_skier_s2026090203,evaluation,1,15,0.009587273001670837,0.01389568392187357,0.010875868611037731
eval_skier_s2026090203,evaluation,1,16,0.009382222779095173,0.014606049284338951,0.01080238725990057
eval_skier_s2026090203,evaluation,1,17,0.014092061668634415,0.017060067504644394,0.01705939508974552
eval_skier_s2026090203,evaluation,1,18,0.016171183437108994,0.019272129982709885,0.019472328945994377
eval_skier_s2026090203,evaluation,1,19,0.0185534730553627,0.029525037854909897,0.022081751376390457
eval_skier_s2026090203,evaluation,1,20,0.021042974665760994,0.027416100725531578,0.022780731320381165
eval_skier_s2026090203,evaluation,1,21,0.02060898020863533,0.0272163487970829,0.02257835678756237
eval_skier_s2026090203,evaluation,1,22,0.016854457557201385,0.023149365559220314,0.019628942012786865
eval_skier_s2026090203,evaluation,1,23,0.018489331007003784,0.028260303661227226,0.02068939618766308
eval_skier_s2026090203,evaluation,1,24,0.0169397983700037,0.020158590748906136,0.020141875371336937
eval_skier_s2026090203,evaluation,1,25,0.014098607935011387,0.018883902579545975,0.0169745571911335
eval_skier_s2026090203,evaluation,1,26,0.01728926971554756,0.02615242637693882,0.019382670521736145
eval_skier_s2026090203,evaluation,1,27,0.02066432684659958,0.02862841635942459,0.029466409236192703
eval_skier_s2026090203,evaluation,1,28,0.0343448780477047,0.047000687569379807,0.09743941575288773
eval_skier_s2026090203,evaluation,1,29,0.10201720893383026,0.23555248975753784,0.17553238570690155
eval_skier_s2026090203,evaluation,2,0,0.020573433488607407,0.028369417414069176,0.02579280361533165
eval_skier_s2026090203,evaluation,2,1,0.021493570879101753,0.030193842947483063,0.025154517963528633
eval_skier_s2026090203,evaluation,2,2,0.022518340498209,0.026410391554236412,0.024184197187423706
eval_skier_s2026090203,evaluation,2,3,0.018403969705104828,0.0263172909617424,0.019672071561217308
eval_skier_s2026090203,evaluation,2,4,0.016369549557566643,0.025491978973150253,0.018006175756454468
eval_skier_s2026090203,evaluation,2,5,0.01836262457072735,0.025682851672172546,0.020138585940003395
eval_skier_s2026090203,evaluation,2,6,0.01300077885389328,0.02563447132706642,0.01626383140683174
eval_skier_s2026090203,evaluation,2,7,0.012407833710312843,0.02583598531782627,0.014639352448284626
eval_skier_s2026090203,evaluation,2,8,0.014210941269993782,0.02412240020930767,0.01711270399391651
eval_skier_s2026090203,evaluation,2,9,0.01140609197318554,0.01926928572356701,0.014390488155186176
eval_skier_s2026090203,evaluation,2,10,0.008529223501682281,0.010905453935265541,0.010313454084098339
eval_skier_s2026090203,evaluation,2,11,0.01091900747269392,0.021040087565779686,0.012837120331823826
eval_skier_s2026090203,evaluation,2,12,0.013480384834110737,0.025666233152151108,0.015874871984124184
eval_skier_s2026090203,evaluation,2,13,0.009308960288763046,0.012106704525649548,0.01095791719853878
eval_skier_s2026090203,evaluation,2,14,0.010528250597417355,0.021654414013028145,0.012674020603299141
eval_skier_s2026090203,evaluation,2,15,0.009520774707198143,0.015972619876265526,0.01158234290778637
eval_skier_s2026090203,evaluation,2,16,0.009378163143992424,0.014904278330504894,0.010904171504080296
eval_skier_s2026090203,evaluation,2,17,0.014849468134343624,0.018063629046082497,0.0178122166544199
eval_skier_s2026090203,evaluation,2,18,0.017433909699320793,0.020804233849048615,0.022016197443008423
eval_skier_s2026090203,evaluation,2,19,0.018943265080451965,0.028800081461668015,0.02196148969233036
eval_skier_s2026090203,evaluation,2,20,0.020420730113983154,0.026284338906407356,0.02188965305685997
eval_skier_s2026090203,evaluation,2,21,0.02067645639181137,0.027079090476036072,0.02267146110534668
eval_skier_s2026090203,evaluation,2,22,0.017072468996047974,0.024238483980298042,0.019893690943717957
eval_skier_s2026090203,evaluation,2,23,0.01817926950752735,0.02833493985235691,0.02031167596578598
eval_skier_s2026090203,evaluation,2,24,0.01817181706428528,0.02141605317592621,0.021972863003611565
eval_skier_s2026090203,evaluation,2,25,0.01487056352198124,0.01942908577620983,0.017966968938708305
eval_skier_s2026090203,evaluation,2,26,0.0185681264847517,0.02614809386432171,0.020504381507635117
eval_skier_s2026090203,evaluation,2,27,0.021862423047423363,0.02843240462243557,0.029033752158284187
eval_skier_s2026090203,evaluation,2,28,0.03233950585126877,0.04384206607937813,0.09056934714317322
eval_skier_s2026090203,evaluation,2,29,0.08053889125585556,0.1621709167957306,0.21326443552970886
eval_skier_s2026090203,evaluation,3,0,0.015714799985289574,0.022179264575242996,0.018202759325504303
eval_skier_s2026090203,evaluation,3,1,0.017408231273293495,0.028166811913251877,0.020436307415366173
eval_skier_s2026090203,evaluation,3,2,0.02160569652915001,0.02604096382856369,0.02281814068555832
eval_skier_s2026090203,evaluation,3,3,0.017835499718785286,0.026282845064997673,0.01960877887904644
eval_skier_s2026090203,evaluation,3,4,0.016327157616615295,0.025530260056257248,0.018062062561511993
eval_skier_s2026090203,evaluation,3,5,0.017942063510417938,0.025862259790301323,0.01985371671617031
eval_skier_s2026090203,evaluation,3,6,0.012772760353982449,0.02555062621831894,0.016177352517843246
eval_skier_s2026090203,evaluation,3,7,0.012313328683376312,0.025777697563171387,0.014551975764334202
eval_skier_s2026090203,evaluation,3,8,0.014600218273699284,0.024214886128902435,0.017456866800785065
eval_skier_s2026090203,evaluation,3,9,0.011633915826678276,0.019364377483725548,0.014774688519537449
eval_skier_s2026090203,evaluation,3,10,0.009121708571910858,0.011598261073231697,0.011163497343659401
eval_skier_s2026090203,evaluation,3,11,0.011508028954267502,0.02276764251291752,0.014085202477872372
eval_skier_s2026090203,evaluation,3,12,0.013397600501775742,0.025317056104540825,0.01586410216987133
eval_skier_s2026090203,evaluation,3,13,0.00974192377179861,0.012417909689247608,0.01170707680284977
eval_skier_s2026090203,evaluation,3,14,0.010738412849605083,0.022688372060656548,0.0130563760176301
eval_skier_s2026090203,evaluation,3,15,0.009782299399375916,0.015256521292030811,0.011287432163953781
eval_skier_s2026090203,evaluation,3,16,0.009388296864926815,0.013184426352381706,0.010812651365995407
eval_skier_s2026090203,evaluation,3,17,0.01575467921793461,0.01997198909521103,0.01858098804950714
eval_skier_s2026090203,evaluation,3,18,0.01873718947172165,0.023042621091008186,0.024743055924773216
eval_skier_s2026090203,evaluation,3,19,0.018991002812981606,0.028163427487015724,0.02116345427930355
eval_skier_s2026090203,evaluation,3,20,0.018947415053844452,0.025803690776228905,0.02056662179529667
eval_skier_s2026090203,evaluation,3,21,0.019940616562962532,0.026648910716176033,0.022393474355340004
eval_skier_s2026090203,evaluation,3,22,0.01677348092198372,0.0248641949146986,0.02076883614063263
eval_skier_s2026090203,evaluation,3,23,0.017343375831842422,0.02806503139436245,0.01953689381480217
eval_skier_s2026090203,evaluation,3,24,0.018376005813479424,0.02139289490878582,0.02218909002840519
eval_skier_s2026090203,evaluation,3,25,0.015353522263467312,0.019893299788236618,0.01863788440823555
eval_skier_s2026090203,evaluation,3,26,0.019416771829128265,0.02617967128753662,0.02201899327337742
eval_skier_s2026090203,evaluation,3,27,0.02254338748753071,0.027781279757618904,0.030325505882501602
eval_skier_s2026090203,evaluation,3,28,0.03110208548605442,0.037305884063243866,0.08010714501142502
eval_skier_s2026090203,evaluation,3,29,0.08576782792806625,0.15896832942962646,0.19264814257621765
eval_trainrain_s2026090204,evaluation,0,0,0.021556269377470016,0.03139910846948624,0.02518891543149948
eval_trainrain_s2026090204,evaluation,0,1,0.02491266466677189,0.032331276684999466,0.02848885767161846
eval_trainrain_s2026090204,evaluation,0,2,0.02708750031888485,0.031586602330207825,0.02902882918715477
eval_trainrain_s2026090204,evaluation,0,3,0.02137644961476326,0.026616277173161507,0.02278539538383484
eval_trainrain_s2026090204,evaluation,0,4,0.019486086443066597,0.029438134282827377,0.022168714553117752
eval_trainrain_s2026090204,evaluation,0,5,0.019855570048093796,0.028579607605934143,0.02271135151386261
eval_trainrain_s2026090204,evaluation,0,6,0.015609266236424446,0.030094465240836143,0.019378239288926125
eval_trainrain_s2026090204,evaluation,0,7,0.013347240164875984,0.02822144329547882,0.01582694984972477
eval_trainrain_s2026090204,evaluation,0,8,0.01349693164229393,0.02404501661658287,0.0157848559319973
eval_trainrain_s2026090204,evaluation,0,9,0.010872731916606426,0.018387457355856895,0.012494041584432125
eval_trainrain_s2026090204,evaluation,0,10,0.0083923926576972,0.011392079293727875,0.009543808177113533
eval_trainrain_s2026090204,evaluation,0,11,0.010114077478647232,0.019454242661595345,0.011480567045509815
eval_trainrain_s2026090204,evaluation,0,12,0.013128613121807575,0.02582923136651516,0.01590828225016594
eval_trainrain_s2026090204,evaluation,0,13,0.008614006452262402,0.01096320804208517,0.009871823713183403
eval_trainrain_s2026090204,evaluation,0,14,0.009680738672614098,0.02054460719227791,0.011836339719593525
