split,sample_id,cell,layer,sampling_step,method,density,head,tile_index,query_start,family,generators,oracle_access,residual_sq,reference_sq,output_relative_l2,critical_output_relative_l2,adaptive_output_relative_l2,subspace_overlap,selected_attention_mass_mean,dynamic_scalars,dynamic_scalar_ratio_to_rank_basis,rotation_macs,tail_macs,dense_attention_macs,extra_work_ratio,record_quality_gate
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,0,0,adaptive,0,heldout_defect_posthoc,0.012472000681895634,2353.151611328125,0.0023022003114402862,0.021845710456908612,0.002302200417930722,0.9999999999999999,0.9558866024017334,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,0,0,full_procrustes,128,heldout_defect_posthoc,0.012472000681895634,2353.151611328125,0.0023022003114402862,0.021845710456908612,0.002302200417930722,0.9999999999999999,0.9558866024017334,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,1,16320,frozen,0,source_only,0.12901929804916276,2055.218017578125,0.007923159304955067,0.01695224592838672,0.0021667279667111393,0.6240711712366946,0.9480324983596802,0,0.0,0,262144,536739840,0.0004884004884004884,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,1,16320,adaptive,0,heldout_defect_posthoc,0.009648652253538838,2055.218017578125,0.002166727911273939,0.01695224592838672,0.0021667279667111393,1.0000000000000002,0.9480324983596802,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,1,16320,full_procrustes,128,heldout_defect_posthoc,0.009648652253538838,2055.218017578125,0.002166727911273939,0.01695224592838672,0.0021667279667111393,1.0000000000000002,0.9480324983596802,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,2,32640,frozen,0,source_only,0.04210300117438111,2155.07568359375,0.004420030475639578,0.010287836006392485,0.0012419389383031242,0.6481430518863162,0.9752293825149536,0,0.0,0,262144,536739840,0.0004884004884004884,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,2,32640,adaptive,0,heldout_defect_posthoc,0.0033240151328121446,2155.07568359375,0.001241938907283536,0.010287836006392485,0.0012419389383031242,1.0,0.9752293825149536,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,1,2,32640,full_procrustes,128,heldout_defect_posthoc,0.0033240151328121446,2155.07568359375,0.001241938907283536,0.010287836006392485,0.0012419389383031242,1.0,0.9752293825149536,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,0,0,frozen,0,source_only,1.2068572676674996,770.231689453125,0.039583779950957146,0.1649773400811363,0.0009263204411176379,0.6636799939377379,0.273404598236084,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,0,0,adaptive,0,heldout_defect_posthoc,0.0006609119370261354,770.231689453125,0.0009263201400881347,0.1649773400811363,0.0009263204411176379,0.9999999999999998,0.273404598236084,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,0,0,full_procrustes,128,heldout_defect_posthoc,0.0006609119370261354,770.231689453125,0.0009263201400881347,0.1649773400811363,0.0009263204411176379,0.9999999999999998,0.273404598236084,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,1,16320,frozen,0,source_only,1.4084374938781603,709.14404296875,0.044565784860987716,0.15382656750570203,0.0008294076391439059,0.6782467255429172,0.28458547592163086,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,1,16320,adaptive,0,heldout_defect_posthoc,0.0004878316184673101,709.14404296875,0.0008294070893530181,0.15382656750570203,0.0008294076391439059,1.0000000000000002,0.28458547592163086,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,1,16320,full_procrustes,128,heldout_defect_posthoc,0.0004878316184673101,709.14404296875,0.0008294070893530181,0.15382656750570203,0.0008294076391439059,1.0000000000000002,0.28458547592163086,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,2,32640,frozen,0,source_only,1.2673774798619082,751.9599609375,0.04105401480523124,0.18055975231345076,0.0010250918070830656,0.7119203887038643,0.3057299852371216,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,2,32640,adaptive,0,heldout_defect_posthoc,0.0007901684438995674,751.9599609375,0.0010250911463245212,0.18055975231345076,0.0010250918070830656,1.0,0.3057299852371216,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,2,2,32640,full_procrustes,128,heldout_defect_posthoc,0.0007901684438995674,751.9599609375,0.0010250911463245212,0.18055975231345076,0.0010250918070830656,1.0,0.3057299852371216,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,3,0,0,frozen,0,source_only,1.8952876374180398,491.4150695800781,0.06210310720198517,0.1854290461493185,0.0008488987430745153,0.576442423710728,0.2554953396320343,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,3,0,0,adaptive,0,heldout_defect_posthoc,0.00035412792710204496,491.4150695800781,0.0008488986706580683,0.1854290461493185,0.0008488987430745153,0.9999999999999997,0.2554953396320343,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,3,0,0,full_procrustes,128,heldout_defect_posthoc,0.00035412792710204496,491.4150695800781,0.0008488986706580683,0.1854290461493185,0.0008488987430745153,0.9999999999999997,0.2554953396320343,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
