sample_id,sample_position,layout,refined_group_count,teacher_index,answer_index,approximate_index,candidate_kl,prediction_match,baseline_correct,approximate_correct,compressed_top1_margin,target_risk_mass_capture,reader_token_count,reader_token_retention,dense_equivalence_error
vsi_question_1053,80,compact_contiguous,98,1,1,1,0.003854256123304367,1,1,1,0.75,0.7840853929519653,686,0.4375,0.0
vsi_question_1053,80,compact_original_position,98,1,1,1,0.007061978802084923,1,1,1,1.0,0.7840853929519653,686,0.4375,0.0
vsi_question_1053,80,fixed_repeated,98,1,1,1,0.0017798356711864471,1,1,1,0.875,0.7840853929519653,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,128,1,1,1,0.019089987501502037,1,1,1,0.75,0.859528660774231,776,0.49489795918367346,0.0
vsi_question_1053,80,compact_original_position,128,1,1,1,0.01655697077512741,1,1,1,1.125,0.859528660774231,776,0.49489795918367346,0.0
vsi_question_1053,80,fixed_repeated,128,1,1,1,0.0017798356711864471,1,1,1,0.875,0.859528660774231,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,160,1,1,1,0.009164050221443176,1,1,1,0.875,0.916535496711731,872,0.5561224489795918,0.0
vsi_question_1053,80,compact_original_position,160,1,1,1,0.01655697077512741,1,1,1,1.125,0.916535496711731,872,0.5561224489795918,0.0
vsi_question_1053,80,fixed_repeated,160,1,1,1,0.001788415014743805,1,1,1,1.0,0.916535496711731,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,196,1,1,1,0.0064347852021455765,1,1,1,0.625,0.9616053104400635,980,0.625,0.0
vsi_question_1053,80,compact_original_position,196,1,1,1,0.004492036998271942,1,1,1,1.125,0.9616053104400635,980,0.625,0.0
vsi_question_1053,80,fixed_repeated,196,1,1,1,0.004780578427016735,1,1,1,0.75,0.9616053104400635,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,245,1,1,1,0.025783028453588486,1,1,1,0.375,0.9949316382408142,1127,0.71875,0.0
vsi_question_1053,80,compact_original_position,245,1,1,1,0.001788415014743805,1,1,1,1.0,0.9949316382408142,1127,0.71875,0.0
vsi_question_1053,80,fixed_repeated,245,1,1,1,0.01212349720299244,1,1,1,0.625,0.9949316382408142,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,294,1,1,1,0.004637695848941803,1,1,1,0.625,1.0,1274,0.8125,0.0
vsi_question_1053,80,compact_original_position,294,1,1,1,0.010158207267522812,1,1,1,1.125,1.0,1274,0.8125,0.0
vsi_question_1053,80,fixed_repeated,294,1,1,1,0.01064327359199524,1,1,1,1.125,1.0,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,343,1,1,1,0.011390086263418198,1,1,1,0.625,0.9999999403953552,1421,0.90625,0.0
vsi_question_1053,80,compact_original_position,343,1,1,1,0.0063396841287612915,1,1,1,1.125,0.9999999403953552,1421,0.90625,0.0
vsi_question_1053,80,fixed_repeated,343,1,1,1,0.0011888910084962845,1,1,1,1.0,0.9999999403953552,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,392,1,1,1,0.0,1,1,1,0.875,1.0,1568,1.0,0.0
vsi_question_1053,80,compact_original_position,392,1,1,1,0.0,1,1,1,0.875,1.0,1568,1.0,0.0
vsi_question_1053,80,fixed_repeated,392,1,1,1,0.0,1,1,1,0.875,1.0,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,0,2,1,2,0.06581967324018478,1,0,0,0.75,0.0,392,0.25,0.0
vsi_question_1039,81,compact_original_position,0,2,1,2,0.07674802839756012,1,0,0,0.75,0.0,392,0.25,0.0
vsi_question_1039,81,fixed_repeated,0,2,1,2,0.03037632256746292,1,0,0,0.5,0.0,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,49,2,1,2,0.03442496806383133,1,0,0,0.75,0.6536242365837097,539,0.34375,0.0
vsi_question_1039,81,compact_original_position,49,2,1,2,0.15928927063941956,1,0,0,1.25,0.6536242365837097,539,0.34375,0.0
vsi_question_1039,81,fixed_repeated,49,2,1,2,0.0638871043920517,1,0,0,0.875,0.6536242365837097,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,98,2,1,2,0.08030276000499725,1,0,0,1.0,0.8522493839263916,686,0.4375,0.0
vsi_question_1039,81,compact_original_position,98,2,1,2,0.0722535252571106,1,0,0,0.875,0.8522493839263916,686,0.4375,0.0
vsi_question_1039,81,fixed_repeated,98,2,1,2,0.0638871043920517,1,0,0,0.875,0.8522493839263916,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,128,2,1,2,0.09626609832048416,1,0,0,1.0,0.919558048248291,776,0.49489795918367346,0.0
vsi_question_1039,81,compact_original_position,128,2,1,2,0.05691693723201752,1,0,0,0.75,0.919558048248291,776,0.49489795918367346,0.0
vsi_question_1039,81,fixed_repeated,128,2,1,2,0.07129291445016861,1,0,0,0.875,0.919558048248291,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,160,2,1,2,0.0881904885172844,1,0,0,0.875,0.961558997631073,872,0.5561224489795918,0.0
vsi_question_1039,81,compact_original_position,160,2,1,2,0.05691693723201752,1,0,0,0.75,0.961558997631073,872,0.5561224489795918,0.0
vsi_question_1039,81,fixed_repeated,160,2,1,2,0.05691693723201752,1,0,0,0.75,0.961558997631073,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,196,2,1,2,0.018012579530477524,1,0,0,0.5,0.9889269471168518,980,0.625,0.0
vsi_question_1039,81,compact_original_position,196,2,1,2,0.027765940874814987,1,0,0,0.625,0.9889269471168518,980,0.625,0.0
vsi_question_1039,81,fixed_repeated,196,2,1,2,0.02379484847187996,1,0,0,0.5,0.9889269471168518,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,245,2,1,2,0.02348213642835617,1,0,0,0.5,0.9999999403953552,1127,0.71875,0.0
vsi_question_1039,81,compact_original_position,245,2,1,2,0.02269776538014412,1,0,0,0.375,0.9999999403953552,1127,0.71875,0.0
vsi_question_1039,81,fixed_repeated,245,2,1,2,0.043899983167648315,1,0,0,0.75,0.9999999403953552,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,294,2,1,2,0.013241995126008987,1,0,0,0.5,1.0,1274,0.8125,0.0
vsi_question_1039,81,compact_original_position,294,2,1,2,0.02430463582277298,1,0,0,0.625,1.0,1274,0.8125,0.0
vsi_question_1039,81,fixed_repeated,294,2,1,2,0.013241995126008987,1,0,0,0.5,1.0,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,343,2,1,1,0.0016082338988780975,0,0,1,0.0,1.0,1421,0.90625,0.0
vsi_question_1039,81,compact_original_position,343,2,1,2,0.00437057763338089,1,0,0,0.375,1.0,1421,0.90625,0.0
vsi_question_1039,81,fixed_repeated,343,2,1,2,0.0016631055623292923,1,0,0,0.25,1.0,1568,1.0,0.0
vsi_question_1039,81,compact_contiguous,392,2,1,2,0.0,1,0,0,0.125,1.0,1568,1.0,0.0
vsi_question_1039,81,compact_original_position,392,2,1,2,0.0,1,0,0,0.125,1.0,1568,1.0,0.0
vsi_question_1039,81,fixed_repeated,392,2,1,2,0.0,1,0,0,0.125,1.0,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,0,0,2,0,0.008881766349077225,1,0,0,0.25,0.0,392,0.25,0.0
vsi_question_5150,82,compact_original_position,0,0,2,0,0.009346075356006622,1,0,0,0.25,0.0,392,0.25,0.0
vsi_question_5150,82,fixed_repeated,0,0,2,0,0.014541169628500938,1,0,0,0.0,0.0,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,49,0,2,0,0.01835915446281433,1,0,0,0.125,0.5240156650543213,539,0.34375,0.0
vsi_question_5150,82,compact_original_position,49,0,2,0,0.010278545320034027,1,0,0,0.125,0.5240156650543213,539,0.34375,0.0
vsi_question_5150,82,fixed_repeated,49,0,2,0,0.005115833133459091,1,0,0,0.125,0.5240156650543213,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,98,0,2,0,0.02808869630098343,1,0,0,0.0,0.7378101944923401,686,0.4375,0.0
vsi_question_5150,82,compact_original_position,98,0,2,0,0.009961478412151337,1,0,0,0.125,0.7378101944923401,686,0.4375,0.0
vsi_question_5150,82,fixed_repeated,98,0,2,0,0.0019353441894054413,1,0,0,0.125,0.7378101944923401,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,128,0,2,0,0.02113785594701767,1,0,0,0.125,0.8193048238754272,776,0.49489795918367346,0.0
vsi_question_5150,82,compact_original_position,128,0,2,0,0.009961478412151337,1,0,0,0.125,0.8193048238754272,776,0.49489795918367346,0.0
vsi_question_5150,82,fixed_repeated,128,0,2,0,0.005115833133459091,1,0,0,0.125,0.8193048238754272,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,160,0,2,0,0.009961478412151337,1,0,0,0.125,0.8850010633468628,872,0.5561224489795918,0.0
vsi_question_5150,82,compact_original_position,160,0,2,0,0.006002645939588547,1,0,0,0.25,0.8850010633468628,872,0.5561224489795918,0.0
vsi_question_5150,82,fixed_repeated,160,0,2,0,0.007703147828578949,1,0,0,0.25,0.8850010633468628,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,196,0,2,0,0.011823195964097977,1,0,0,0.125,0.9359707236289978,980,0.625,0.0
vsi_question_5150,82,compact_original_position,196,0,2,0,0.004709720611572266,1,0,0,0.25,0.9359707236289978,980,0.625,0.0
vsi_question_5150,82,fixed_repeated,196,0,2,0,0.005829188972711563,1,0,0,0.25,0.9359707236289978,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,245,0,2,0,0.006358630955219269,1,0,0,0.25,0.9780886769294739,1127,0.71875,0.0
vsi_question_5150,82,compact_original_position,245,0,2,0,0.001672741025686264,1,0,0,0.125,0.9780886769294739,1127,0.71875,0.0
vsi_question_5150,82,fixed_repeated,245,0,2,0,0.005829188972711563,1,0,0,0.25,0.9780886769294739,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,294,0,2,0,0.005829188972711563,1,0,0,0.25,0.9975220561027527,1274,0.8125,0.0
vsi_question_5150,82,compact_original_position,294,0,2,0,0.005829188972711563,1,0,0,0.25,0.9975220561027527,1274,0.8125,0.0
vsi_question_5150,82,fixed_repeated,294,0,2,0,0.004253346472978592,1,0,0,0.125,0.9975220561027527,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,343,0,2,0,0.0019353441894054413,1,0,0,0.125,1.0,1421,0.90625,0.0
vsi_question_5150,82,compact_original_position,343,0,2,0,0.0034479815512895584,1,0,0,0.125,1.0,1421,0.90625,0.0
vsi_question_5150,82,fixed_repeated,343,0,2,0,0.004253346472978592,1,0,0,0.125,1.0,1568,1.0,0.0
vsi_question_5150,82,compact_contiguous,392,0,2,0,0.0,1,0,0,0.0,1.0,1568,1.0,0.0
vsi_question_5150,82,compact_original_position,392,0,2,0,0.0,1,0,0,0.0,1.0,1568,1.0,0.0
vsi_question_5150,82,fixed_repeated,392,0,2,0,0.0,1,0,0,0.0,1.0,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,0,2,2,2,0.00915052741765976,1,1,1,0.125,0.0,392,0.25,0.0
vsi_question_5067,83,compact_original_position,0,2,2,1,0.019073598086833954,0,1,0,0.125,0.0,392,0.25,0.0
vsi_question_5067,83,fixed_repeated,0,2,2,2,0.0041166916489601135,1,1,1,0.125,0.0,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,49,2,2,2,0.005087494850158691,1,1,1,0.25,0.5529611706733704,539,0.34375,0.0
vsi_question_5067,83,compact_original_position,49,2,2,2,0.0041166916489601135,1,1,1,0.125,0.5529611706733704,539,0.34375,0.0
vsi_question_5067,83,fixed_repeated,49,2,2,2,0.0012436974793672562,1,1,1,0.25,0.5529611706733704,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,98,2,2,2,0.003634166205301881,1,1,1,0.375,0.7562016844749451,686,0.4375,0.0
vsi_question_5067,83,compact_original_position,98,2,2,2,0.005087494850158691,1,1,1,0.25,0.7562016844749451,686,0.4375,0.0
vsi_question_5067,83,fixed_repeated,98,2,2,2,0.0012436974793672562,1,1,1,0.25,0.7562016844749451,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,128,2,2,2,0.00182343740016222,1,1,1,0.25,0.8367859721183777,776,0.49489795918367346,0.0
vsi_question_5067,83,compact_original_position,128,2,2,2,0.00182343740016222,1,1,1,0.25,0.8367859721183777,776,0.49489795918367346,0.0
vsi_question_5067,83,fixed_repeated,128,2,2,2,0.0,1,1,1,0.25,0.8367859721183777,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,160,2,2,2,0.0012436974793672562,1,1,1,0.25,0.8996224999427795,872,0.5561224489795918,0.0
vsi_question_5067,83,compact_original_position,160,2,2,2,0.00182343740016222,1,1,1,0.25,0.8996224999427795,872,0.5561224489795918,0.0
vsi_question_5067,83,fixed_repeated,160,2,2,2,0.0015439651906490326,1,1,1,0.375,0.8996224999427795,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,196,2,2,2,0.0,1,1,1,0.25,0.9468273520469666,980,0.625,0.0
vsi_question_5067,83,compact_original_position,196,2,2,2,0.0015439651906490326,1,1,1,0.375,0.9468273520469666,980,0.625,0.0
vsi_question_5067,83,fixed_repeated,196,2,2,2,0.0,1,1,1,0.25,0.9468273520469666,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,245,2,2,2,0.0015439651906490326,1,1,1,0.375,0.9856025576591492,1127,0.71875,0.0
vsi_question_5067,83,compact_original_position,245,2,2,2,0.0017756670713424683,1,1,1,0.125,0.9856025576591492,1127,0.71875,0.0
vsi_question_5067,83,fixed_repeated,245,2,2,2,0.0015439651906490326,1,1,1,0.375,0.9856025576591492,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,294,2,2,2,0.0,1,1,1,0.25,0.9998142719268799,1274,0.8125,0.0
vsi_question_5067,83,compact_original_position,294,2,2,2,0.0,1,1,1,0.25,0.9998142719268799,1274,0.8125,0.0
vsi_question_5067,83,fixed_repeated,294,2,2,2,0.0019233832135796547,1,1,1,0.375,0.9998142719268799,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,343,2,2,2,0.0,1,1,1,0.25,0.9999999403953552,1421,0.90625,0.0
vsi_question_5067,83,compact_original_position,343,2,2,2,0.0,1,1,1,0.25,0.9999999403953552,1421,0.90625,0.0
vsi_question_5067,83,fixed_repeated,343,2,2,2,0.00182343740016222,1,1,1,0.25,0.9999999403953552,1568,1.0,0.0
vsi_question_5067,83,compact_contiguous,392,2,2,2,0.0,1,1,1,0.25,1.0,1568,1.0,0.0
vsi_question_5067,83,compact_original_position,392,2,2,2,0.0,1,1,1,0.25,1.0,1568,1.0,0.0
vsi_question_5067,83,fixed_repeated,392,2,2,2,0.0,1,1,1,0.25,1.0,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,0,0,1,1,0.0929684266448021,0,0,1,0.375,0.0,392,0.25,0.0
vsi_question_1976,84,compact_original_position,0,0,1,0,0.06998854875564575,1,0,0,0.375,0.0,392,0.25,0.0
vsi_question_1976,84,fixed_repeated,0,0,1,0,0.06845314800739288,1,0,0,0.5,0.0,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,49,0,1,0,0.013086728751659393,1,0,0,0.5,0.5829437375068665,539,0.34375,0.0
vsi_question_1976,84,compact_original_position,49,0,1,0,0.06036205217242241,1,0,0,0.5,0.5829437375068665,539,0.34375,0.0
vsi_question_1976,84,fixed_repeated,49,0,1,0,0.015425827354192734,1,0,0,1.0,0.5829437375068665,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,98,0,1,0,0.0032934825867414474,1,0,0,0.5,0.7547630071640015,686,0.4375,0.0
vsi_question_1976,84,compact_original_position,98,0,1,0,0.022532470524311066,1,0,0,0.875,0.7547630071640015,686,0.4375,0.0
vsi_question_1976,84,fixed_repeated,98,0,1,0,0.030807651579380035,1,0,0,1.25,0.7547630071640015,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,128,0,1,0,0.006479976698756218,1,0,0,0.75,0.8271386027336121,776,0.49489795918367346,0.0
vsi_question_1976,84,compact_original_position,128,0,1,0,0.015425827354192734,1,0,0,1.0,0.8271386027336121,776,0.49489795918367346,0.0
vsi_question_1976,84,fixed_repeated,128,0,1,0,0.030828719958662987,1,0,0,1.25,0.8271386027336121,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,160,0,1,0,0.012803435325622559,1,0,0,0.875,0.8818163275718689,872,0.5561224489795918,0.0
vsi_question_1976,84,compact_original_position,160,0,1,0,0.024840500205755234,1,0,0,1.0,0.8818163275718689,872,0.5561224489795918,0.0
vsi_question_1976,84,fixed_repeated,160,0,1,0,0.06633616238832474,1,0,0,1.0,0.8818163275718689,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,196,0,1,0,0.031864795833826065,1,0,0,1.125,0.9262993335723877,980,0.625,0.0
vsi_question_1976,84,compact_original_position,196,0,1,0,0.03481370955705643,1,0,0,1.125,0.9262993335723877,980,0.625,0.0
vsi_question_1976,84,fixed_repeated,196,0,1,0,0.04678821563720703,1,0,0,0.875,0.9262993335723877,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,245,0,1,0,0.02117837220430374,1,0,0,1.125,0.9680636525154114,1127,0.71875,0.0
vsi_question_1976,84,compact_original_position,245,0,1,0,0.024840500205755234,1,0,0,1.0,0.9680636525154114,1127,0.71875,0.0
vsi_question_1976,84,fixed_repeated,245,0,1,0,0.058358773589134216,1,0,0,0.875,0.9680636525154114,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,294,0,1,0,0.013808060437440872,1,0,0,0.75,0.9929352402687073,1274,0.8125,0.0
vsi_question_1976,84,compact_original_position,294,0,1,0,0.0259086973965168,1,0,0,1.0,0.9929352402687073,1274,0.8125,0.0
vsi_question_1976,84,fixed_repeated,294,0,1,0,0.024840500205755234,1,0,0,1.0,0.9929352402687073,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,343,0,1,0,0.020669616758823395,1,0,0,0.75,1.0,1421,0.90625,0.0
vsi_question_1976,84,compact_original_position,343,0,1,0,0.0056760236620903015,1,0,0,0.875,1.0,1421,0.90625,0.0
vsi_question_1976,84,fixed_repeated,343,0,1,0,0.013270403258502483,1,0,0,1.0,1.0,1568,1.0,0.0
vsi_question_1976,84,compact_contiguous,392,0,1,0,0.0,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_1976,84,compact_original_position,392,0,1,0,0.0,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_1976,84,fixed_repeated,392,0,1,0,0.0,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,0,2,2,0,0.023392103612422943,0,1,0,0.25,0.0,392,0.25,0.0
vsi_question_1077,85,compact_original_position,0,2,2,0,0.0625557154417038,0,1,0,0.125,0.0,392,0.25,0.0
vsi_question_1077,85,fixed_repeated,0,2,2,0,0.03462687134742737,0,1,0,0.125,0.0,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,49,2,2,0,0.00725918635725975,0,1,0,0.0,0.6517351865768433,539,0.34375,0.0
vsi_question_1077,85,compact_original_position,49,2,2,0,0.003429016098380089,0,1,0,0.0,0.6517351865768433,539,0.34375,0.0
vsi_question_1077,85,fixed_repeated,49,2,2,2,0.0,1,1,1,0.125,0.6517351865768433,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,98,2,2,0,0.01539602130651474,0,1,0,0.0,0.8181657195091248,686,0.4375,0.0
vsi_question_1077,85,compact_original_position,98,2,2,0,0.0017152875661849976,0,1,0,0.0,0.8181657195091248,686,0.4375,0.0
vsi_question_1077,85,fixed_repeated,98,2,2,0,0.0031948182731866837,0,1,0,0.0,0.8181657195091248,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,128,2,2,0,0.005884608253836632,0,1,0,0.125,0.8756664991378784,776,0.49489795918367346,0.0
vsi_question_1077,85,compact_original_position,128,2,2,0,0.003429016098380089,0,1,0,0.0,0.8756664991378784,776,0.49489795918367346,0.0
vsi_question_1077,85,fixed_repeated,128,2,2,0,0.0019426606595516205,0,1,0,0.0,0.8756664991378784,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,160,2,2,0,0.020773373544216156,0,1,0,0.375,0.9191398620605469,872,0.5561224489795918,0.0
vsi_question_1077,85,compact_original_position,160,2,2,0,0.017320439219474792,0,1,0,0.25,0.9191398620605469,872,0.5561224489795918,0.0
vsi_question_1077,85,fixed_repeated,160,2,2,0,0.028489530086517334,0,1,0,0.125,0.9191398620605469,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,196,2,2,0,0.001653432846069336,0,1,0,0.0,0.955913782119751,980,0.625,0.0
vsi_question_1077,85,compact_original_position,196,2,2,2,0.0105486661195755,1,1,1,0.125,0.955913782119751,980,0.625,0.0
vsi_question_1077,85,fixed_repeated,196,2,2,2,0.0040003471076488495,1,1,1,0.125,0.955913782119751,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,245,2,2,0,0.001653432846069336,0,1,0,0.0,0.9863548874855042,1127,0.71875,0.0
vsi_question_1077,85,compact_original_position,245,2,2,2,0.00549929216504097,1,1,1,0.25,0.9863548874855042,1127,0.71875,0.0
vsi_question_1077,85,fixed_repeated,245,2,2,2,0.0040003471076488495,1,1,1,0.125,0.9863548874855042,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,294,2,2,2,0.0017998376861214638,1,1,1,0.125,0.9985983371734619,1274,0.8125,0.0
vsi_question_1077,85,compact_original_position,294,2,2,2,0.008383683860301971,1,1,1,0.25,0.9985983371734619,1274,0.8125,0.0
vsi_question_1077,85,fixed_repeated,294,2,2,2,0.0040003471076488495,1,1,1,0.125,0.9985983371734619,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,343,2,2,0,0.0019426606595516205,0,1,0,0.0,1.0,1421,0.90625,0.0
vsi_question_1077,85,compact_original_position,343,2,2,0,0.006392050534486771,0,1,0,0.0,1.0,1421,0.90625,0.0
vsi_question_1077,85,fixed_repeated,343,2,2,0,0.003942996263504028,0,1,0,0.0,1.0,1568,1.0,0.0
vsi_question_1077,85,compact_contiguous,392,2,2,2,0.0,1,1,1,0.125,1.0,1568,1.0,0.0
vsi_question_1077,85,compact_original_position,392,2,2,2,0.0,1,1,1,0.125,1.0,1568,1.0,0.0
vsi_question_1077,85,fixed_repeated,392,2,2,2,0.0,1,1,1,0.125,1.0,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,0,1,1,1,0.14933009445667267,1,1,1,1.375,0.0,392,0.25,0.0
vsi_question_3092,86,compact_original_position,0,1,1,0,0.06993849575519562,0,1,0,0.0,0.0,392,0.25,0.0
vsi_question_3092,86,fixed_repeated,0,1,1,1,0.004193328320980072,1,1,1,0.375,0.0,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,49,1,1,1,0.03493309020996094,1,1,1,0.75,0.6476992964744568,539,0.34375,0.0
vsi_question_3092,86,compact_original_position,49,1,1,1,0.057763874530792236,1,1,1,0.25,0.6476992964744568,539,0.34375,0.0
vsi_question_3092,86,fixed_repeated,49,1,1,1,0.0346173495054245,1,1,1,0.625,0.6476992964744568,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,98,1,1,1,0.018382836133241653,1,1,1,0.625,0.8495240211486816,686,0.4375,0.0
vsi_question_3092,86,compact_original_position,98,1,1,1,0.03564854711294174,1,1,1,0.5,0.8495240211486816,686,0.4375,0.0
vsi_question_3092,86,fixed_repeated,98,1,1,1,0.029420282691717148,1,1,1,0.625,0.8495240211486816,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,128,1,1,1,0.004513069987297058,1,1,1,0.25,0.9175297021865845,776,0.49489795918367346,0.0
vsi_question_3092,86,compact_original_position,128,1,1,1,0.05680765211582184,1,1,1,0.5,0.9175297021865845,776,0.49489795918367346,0.0
vsi_question_3092,86,fixed_repeated,128,1,1,1,0.03059094399213791,1,1,1,0.5,0.9175297021865845,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,160,1,1,1,0.004394568502902985,1,1,1,0.375,0.9601591229438782,872,0.5561224489795918,0.0
vsi_question_3092,86,compact_original_position,160,1,1,1,0.026933006942272186,1,1,1,0.5,0.9601591229438782,872,0.5561224489795918,0.0
vsi_question_3092,86,fixed_repeated,160,1,1,1,0.026933006942272186,1,1,1,0.5,0.9601591229438782,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,196,1,1,1,0.0021010935306549072,1,1,1,0.375,0.9840224385261536,980,0.625,0.0
vsi_question_3092,86,compact_original_position,196,1,1,1,0.026186831295490265,1,1,1,0.625,0.9840224385261536,980,0.625,0.0
vsi_question_3092,86,fixed_repeated,196,1,1,1,0.032109785825014114,1,1,1,0.75,0.9840224385261536,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,245,1,1,1,0.013192828744649887,1,1,1,0.125,0.9980210661888123,1127,0.71875,0.0
vsi_question_3092,86,compact_original_position,245,1,1,1,0.015412185341119766,1,1,1,0.25,0.9980210661888123,1127,0.71875,0.0
vsi_question_3092,86,fixed_repeated,245,1,1,1,0.005867445841431618,1,1,1,0.375,0.9980210661888123,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,294,1,1,0,0.027786456048488617,0,1,0,0.0,1.0000001192092896,1274,0.8125,0.0
vsi_question_3092,86,compact_original_position,294,1,1,0,0.023037850856781006,0,1,0,0.0,1.0000001192092896,1274,0.8125,0.0
vsi_question_3092,86,fixed_repeated,294,1,1,0,0.0170334130525589,0,1,0,0.0,1.0000001192092896,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,343,1,1,0,0.026883438229560852,0,1,0,0.0,1.0000001192092896,1421,0.90625,0.0
vsi_question_3092,86,compact_original_position,343,1,1,0,0.0430026575922966,0,1,0,0.25,1.0000001192092896,1421,0.90625,0.0
vsi_question_3092,86,fixed_repeated,343,1,1,0,0.023591620847582817,0,1,0,0.125,1.0000001192092896,1568,1.0,0.0
vsi_question_3092,86,compact_contiguous,392,1,1,1,0.0,1,1,1,0.25,1.0,1568,1.0,0.0
vsi_question_3092,86,compact_original_position,392,1,1,1,0.0,1,1,1,0.25,1.0,1568,1.0,0.0
vsi_question_3092,86,fixed_repeated,392,1,1,1,0.0,1,1,1,0.25,1.0,1568,1.0,0.0
vsi_question_5025,87,compact_contiguous,0,1,0,1,0.004460923373699188,1,0,0,0.125,0.0,392,0.25,0.0
vsi_question_5025,87,compact_original_position,0,1,0,1,0.0014402549713850021,1,0,0,0.25,0.0,392,0.25,0.0
vsi_question_5025,87,fixed_repeated,0,1,0,1,0.0011420529335737228,1,0,0,0.375,0.0,1568,1.0,0.0
vsi_question_5025,87,compact_contiguous,49,1,0,1,0.001738453283905983,1,0,0,0.25,0.5552664399147034,539,0.34375,0.0
vsi_question_5025,87,compact_original_position,49,1,0,1,0.0,1,0,0,0.375,0.5552664399147034,539,0.34375,0.0
vsi_question_5025,87,fixed_repeated,49,1,0,1,0.0011420529335737228,1,0,0,0.375,0.5552664399147034,1568,1.0,0.0
vsi_question_5025,87,compact_contiguous,98,1,0,1,0.0019147964194417,1,0,0,0.25,0.7613600492477417,686,0.4375,0.0
vsi_question_5025,87,compact_original_position,98,1,0,1,0.0,1,0,0,0.375,0.7613600492477417,686,0.4375,0.0
vsi_question_5025,87,fixed_repeated,98,1,0,1,0.0011420529335737228,1,0,0,0.375,0.7613600492477417,1568,1.0,0.0
vsi_question_5025,87,compact_contiguous,128,1,0,1,0.0014402549713850021,1,0,0,0.25,0.8438787460327148,776,0.49489795918367346,0.0
vsi_question_5025,87,compact_original_position,128,1,0,1,0.0018895287066698074,1,0,0,0.375,0.8438787460327148,776,0.49489795918367346,0.0
vsi_question_5025,87,fixed_repeated,128,1,0,1,0.004613727331161499,1,0,0,0.375,0.8438787460327148,1568,1.0,0.0
