sample_id,sample_position,layer_index,method,exact_group_count,visual_token_retention,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2,full_worst_head_relative_l2,certificate_relative,certificate_valid_head_fraction,bound_violation
vsi_question_5105,77,13,fixed_random,49,0.34375,0.4583744406700134,0.7343165278434753,0.036131054162979126,0.14310139417648315,nan,0.0,0
vsi_question_5105,77,13,fixed_random,98,0.4375,0.4404261112213135,0.6936212778091431,0.03436204418540001,0.1375327706336975,nan,0.0,0
vsi_question_5105,77,13,fixed_random,147,0.53125,0.39476191997528076,0.6779196262359619,0.03086860291659832,0.12280005216598511,nan,0.0,0
vsi_question_5105,77,13,fixed_random,196,0.625,0.3341248333454132,0.6756628155708313,0.02670602686703205,0.09680233150720596,nan,0.0,0
vsi_question_5105,77,13,fixed_random,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_5105,77,27,analytic_remainder,0,0.25,0.5762224197387695,0.7212711572647095,0.02985936403274536,0.3544063866138458,nan,0.0,0
vsi_question_5105,77,27,analytic_remainder,49,0.34375,0.29995906352996826,0.49478259682655334,0.023551378399133682,0.2890164852142334,nan,0.0,0
vsi_question_5105,77,27,analytic_remainder,98,0.4375,0.14336200058460236,0.37258070707321167,0.014179830439388752,0.1594163030385971,nan,0.0,0
vsi_question_5105,77,27,analytic_remainder,147,0.53125,0.10011858493089676,0.3242871165275574,0.009048793464899063,0.10681858658790588,nan,0.0,0
vsi_question_5105,77,27,analytic_remainder,196,0.625,0.07015975564718246,0.2103133201599121,0.005810949020087719,0.06608597934246063,nan,0.0,0
vsi_question_5105,77,27,analytic_remainder,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_5105,77,27,attention_mass,0,0.25,0.5762224197387695,0.7212711572647095,0.02985936403274536,0.3544063866138458,nan,0.0,0
vsi_question_5105,77,27,attention_mass,49,0.34375,0.2448888123035431,0.5027663111686707,0.020221764221787453,0.2268819957971573,nan,0.0,0
vsi_question_5105,77,27,attention_mass,98,0.4375,0.14391183853149414,0.3925321400165558,0.013217182829976082,0.14020583033561707,nan,0.0,0
vsi_question_5105,77,27,attention_mass,147,0.53125,0.10420618951320648,0.2928091585636139,0.00896002259105444,0.09738721698522568,nan,0.0,0
vsi_question_5105,77,27,attention_mass,196,0.625,0.06733128428459167,0.16993457078933716,0.005340149160474539,0.05228012800216675,nan,0.0,0
vsi_question_5105,77,27,attention_mass,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_5105,77,27,exact_local_score,0,0.25,0.5762224197387695,0.7212711572647095,0.02985936403274536,0.3544063866138458,nan,0.0,0
vsi_question_5105,77,27,exact_local_score,49,0.34375,0.2182469367980957,0.40813156962394714,0.018893832340836525,0.205857053399086,nan,0.0,0
vsi_question_5105,77,27,exact_local_score,98,0.4375,0.14795207977294922,0.36552122235298157,0.011824416927993298,0.11180141568183899,nan,0.0,0
vsi_question_5105,77,27,exact_local_score,147,0.53125,0.08822600543498993,0.17212437093257904,0.007710458245128393,0.06220579147338867,nan,0.0,0
vsi_question_5105,77,27,exact_local_score,196,0.625,0.05547362193465233,0.11106012761592865,0.005031747743487358,0.032820526510477066,nan,0.0,0
vsi_question_5105,77,27,exact_local_score,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_5105,77,27,exact_greedy_oracle,0,0.25,0.5762224197387695,0.7212711572647095,0.02985936403274536,0.3544063866138458,nan,0.0,0
vsi_question_5105,77,27,exact_greedy_oracle,49,0.34375,0.16984769701957703,0.34156137704849243,0.018500329926609993,0.18873758614063263,nan,0.0,0
vsi_question_5105,77,27,exact_greedy_oracle,98,0.4375,0.1042700931429863,0.22004154324531555,0.012676045298576355,0.11344219744205475,nan,0.0,0
vsi_question_5105,77,27,exact_greedy_oracle,147,0.53125,0.06809356063604355,0.13341708481311798,0.009114648215472698,0.08270977437496185,nan,0.0,0
vsi_question_5105,77,27,exact_greedy_oracle,196,0.625,0.05025389790534973,0.10550479590892792,0.006494856905192137,0.0616811104118824,nan,0.0,0
vsi_question_5105,77,27,exact_greedy_oracle,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_5105,77,27,fixed_random,0,0.25,0.5762224197387695,0.7212711572647095,0.02985936403274536,0.3544063866138458,nan,0.0,0
vsi_question_5105,77,27,fixed_random,49,0.34375,0.6750036478042603,1.5088859796524048,0.024805977940559387,0.29022863507270813,nan,0.0,0
vsi_question_5105,77,27,fixed_random,98,0.4375,0.2938547730445862,0.4609926640987396,0.020349087193608284,0.21826207637786865,nan,0.0,0
vsi_question_5105,77,27,fixed_random,147,0.53125,0.22821785509586334,0.4122616946697235,0.01723024807870388,0.1962224543094635,nan,0.0,0
vsi_question_5105,77,27,fixed_random,196,0.625,0.19070807099342346,0.3421514630317688,0.01414706464856863,0.17929434776306152,nan,0.0,0
vsi_question_5105,77,27,fixed_random,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,0,analytic_remainder,0,0.25,0.1896861046552658,0.4093736410140991,0.031039537861943245,0.16366666555404663,nan,0.3571428656578064,0
vsi_question_2957,78,0,analytic_remainder,49,0.34375,0.10332204401493073,0.21913090348243713,0.022388217970728874,0.11392705887556076,nan,0.3571428656578064,0
vsi_question_2957,78,0,analytic_remainder,98,0.4375,0.2028304487466812,0.5127297639846802,0.01632050611078739,0.07326964288949966,nan,0.3571428656578064,0
vsi_question_2957,78,0,analytic_remainder,147,0.53125,0.20099876821041107,0.5116307735443115,0.012773841619491577,0.05549456551671028,nan,0.3571428656578064,0
vsi_question_2957,78,0,analytic_remainder,196,0.625,0.026773132383823395,0.1201416552066803,0.009916279464960098,0.04038946330547333,nan,0.3571428656578064,0
vsi_question_2957,78,0,analytic_remainder,392,1.0,0.0,0.0,0.0,0.0,nan,0.3571428656578064,0
vsi_question_2957,78,0,attention_mass,0,0.25,0.1896861046552658,0.4093736410140991,0.031039537861943245,0.16366666555404663,nan,0.3571428656578064,0
vsi_question_2957,78,0,attention_mass,49,0.34375,0.05220942571759224,0.19290007650852203,0.018460053950548172,0.0802905261516571,nan,0.3571428656578064,0
vsi_question_2957,78,0,attention_mass,98,0.4375,0.037071313709020615,0.12592902779579163,0.012998242862522602,0.06245705112814903,nan,0.3571428656578064,0
vsi_question_2957,78,0,attention_mass,147,0.53125,0.027574757114052773,0.08216613531112671,0.010116972960531712,0.04993538185954094,nan,0.3571428656578064,0
vsi_question_2957,78,0,attention_mass,196,0.625,0.018025167286396027,0.06661045551300049,0.006658684927970171,0.038415275514125824,nan,0.3571428656578064,0
vsi_question_2957,78,0,attention_mass,392,1.0,0.0,0.0,0.0,0.0,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_local_score,0,0.25,0.1896861046552658,0.4093736410140991,0.031039537861943245,0.16366666555404663,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_local_score,49,0.34375,0.04911014065146446,0.23191529512405396,0.016848959028720856,0.07709570229053497,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_local_score,98,0.4375,0.030998578295111656,0.0853736475110054,0.011516408994793892,0.06045607477426529,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_local_score,147,0.53125,0.01986359804868698,0.06401321291923523,0.007607533596456051,0.04660491272807121,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_local_score,196,0.625,0.01298545952886343,0.05337989702820778,0.0051314434967935085,0.03911451995372772,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_local_score,392,1.0,0.0,0.0,0.0,0.0,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_greedy_oracle,0,0.25,0.1896861046552658,0.4093736410140991,0.031039537861943245,0.16366666555404663,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_greedy_oracle,49,0.34375,0.04047121852636337,0.14548532664775848,0.017563089728355408,0.07721038162708282,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_greedy_oracle,98,0.4375,0.029532883316278458,0.12158138304948807,0.013093600980937481,0.06420442461967468,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_greedy_oracle,147,0.53125,0.0203465037047863,0.10065583139657974,0.009071189910173416,0.04776879772543907,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_greedy_oracle,196,0.625,0.016953982412815094,0.09485209733247757,0.0067269159480929375,0.03406008705496788,nan,0.3571428656578064,0
vsi_question_2957,78,0,exact_greedy_oracle,392,1.0,0.0,0.0,0.0,0.0,nan,0.3571428656578064,0
vsi_question_2957,78,0,fixed_random,0,0.25,0.1896861046552658,0.4093736410140991,0.031039537861943245,0.16366666555404663,nan,0.3571428656578064,0
vsi_question_2957,78,0,fixed_random,49,0.34375,0.09775236248970032,0.37584298849105835,0.02625829353928566,0.15507718920707703,nan,0.3571428656578064,0
vsi_question_2957,78,0,fixed_random,98,0.4375,0.08587221801280975,0.3097553849220276,0.023636475205421448,0.13575491309165955,nan,0.3571428656578064,0
vsi_question_2957,78,0,fixed_random,147,0.53125,0.0807165578007698,0.26879364252090454,0.02056797221302986,0.09887650609016418,nan,0.3571428656578064,0
vsi_question_2957,78,0,fixed_random,196,0.625,0.06206610053777695,0.19025184214115143,0.016304753720760345,0.09248312562704086,nan,0.3571428656578064,0
vsi_question_2957,78,0,fixed_random,392,1.0,0.0,0.0,0.0,0.0,nan,0.3571428656578064,0
vsi_question_2957,78,13,analytic_remainder,0,0.25,0.6802513003349304,0.9399876594543457,0.044884201139211655,0.122378870844841,nan,0.0,0
vsi_question_2957,78,13,analytic_remainder,49,0.34375,0.19979241490364075,0.4060298204421997,0.014222010038793087,0.04131055995821953,nan,0.0,0
vsi_question_2957,78,13,analytic_remainder,98,0.4375,0.10729428380727768,0.18635332584381104,0.007376397959887981,0.03155071288347244,nan,0.0,0
vsi_question_2957,78,13,analytic_remainder,147,0.53125,0.059759918600320816,0.12020640075206757,0.004921950399875641,0.025137079879641533,nan,0.0,0
vsi_question_2957,78,13,analytic_remainder,196,0.625,0.0380491204559803,0.08684299141168594,0.003360681002959609,0.016691692173480988,nan,0.0,0
vsi_question_2957,78,13,analytic_remainder,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,13,attention_mass,0,0.25,0.6802513003349304,0.9399876594543457,0.044884201139211655,0.122378870844841,nan,0.0,0
vsi_question_2957,78,13,attention_mass,49,0.34375,0.1832004189491272,0.6474875807762146,0.013582712039351463,0.041903067380189896,nan,0.0,0
vsi_question_2957,78,13,attention_mass,98,0.4375,0.10098203271627426,0.3367970585823059,0.007911703549325466,0.026201531291007996,nan,0.0,0
vsi_question_2957,78,13,attention_mass,147,0.53125,0.06447435170412064,0.21674585342407227,0.00494538526982069,0.02077094279229641,nan,0.0,0
vsi_question_2957,78,13,attention_mass,196,0.625,0.03578414022922516,0.09695104509592056,0.003027714090421796,0.014603602699935436,nan,0.0,0
vsi_question_2957,78,13,attention_mass,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,13,exact_local_score,0,0.25,0.6802513003349304,0.9399876594543457,0.044884201139211655,0.122378870844841,nan,0.0,0
vsi_question_2957,78,13,exact_local_score,49,0.34375,0.17014089226722717,0.4364496171474457,0.013688142411410809,0.038194794207811356,nan,0.0,0
vsi_question_2957,78,13,exact_local_score,98,0.4375,0.09598743915557861,0.23556086421012878,0.007226355839520693,0.026527564972639084,nan,0.0,0
vsi_question_2957,78,13,exact_local_score,147,0.53125,0.05350548028945923,0.1011301651597023,0.004356010816991329,0.021283786743879318,nan,0.0,0
vsi_question_2957,78,13,exact_local_score,196,0.625,0.03220713138580322,0.06730034202337265,0.002741230884566903,0.014608790166676044,nan,0.0,0
vsi_question_2957,78,13,exact_local_score,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,13,exact_greedy_oracle,0,0.25,0.6802513003349304,0.9399876594543457,0.044884201139211655,0.122378870844841,nan,0.0,0
vsi_question_2957,78,13,exact_greedy_oracle,49,0.34375,0.134568989276886,0.3466341197490692,0.01781642809510231,0.04757625609636307,nan,0.0,0
vsi_question_2957,78,13,exact_greedy_oracle,98,0.4375,0.08869554102420807,0.2743128836154938,0.010577807202935219,0.02808414027094841,nan,0.0,0
vsi_question_2957,78,13,exact_greedy_oracle,147,0.53125,0.0708511546254158,0.2627071142196655,0.0075258417055010796,0.022319313138723373,nan,0.0,0
vsi_question_2957,78,13,exact_greedy_oracle,196,0.625,0.030116798356175423,0.07693246752023697,0.003155722748488188,0.013871952891349792,nan,0.0,0
vsi_question_2957,78,13,exact_greedy_oracle,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,13,fixed_random,0,0.25,0.6802513003349304,0.9399876594543457,0.044884201139211655,0.122378870844841,nan,0.0,0
vsi_question_2957,78,13,fixed_random,49,0.34375,0.38476985692977905,0.7051437497138977,0.03363079950213432,0.09640965610742569,nan,0.0,0
vsi_question_2957,78,13,fixed_random,98,0.4375,0.30427348613739014,0.4582655727863312,0.029376842081546783,0.09071959555149078,nan,0.0,0
vsi_question_2957,78,13,fixed_random,147,0.53125,0.28391745686531067,0.4064587652683258,0.026959706097841263,0.08619331568479538,nan,0.0,0
vsi_question_2957,78,13,fixed_random,196,0.625,0.2036369889974594,0.38037702441215515,0.020740274339914322,0.057834722101688385,nan,0.0,0
vsi_question_2957,78,13,fixed_random,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,27,analytic_remainder,0,0.25,0.6621286869049072,0.9626925587654114,0.11639236658811569,0.6641178727149963,nan,0.0,0
vsi_question_2957,78,27,analytic_remainder,49,0.34375,0.27803295850753784,0.549186110496521,0.06297928839921951,0.22950342297554016,nan,0.0,0
vsi_question_2957,78,27,analytic_remainder,98,0.4375,0.1906203180551529,0.4276391565799713,0.0466032512485981,0.17935074865818024,nan,0.0,0
vsi_question_2957,78,27,analytic_remainder,147,0.53125,0.11604206264019012,0.23090705275535583,0.02715306729078293,0.09395851194858551,nan,0.0,0
vsi_question_2957,78,27,analytic_remainder,196,0.625,0.07921729236841202,0.17910125851631165,0.017680220305919647,0.04218858852982521,nan,0.0,0
vsi_question_2957,78,27,analytic_remainder,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,27,attention_mass,0,0.25,0.6621286869049072,0.9626925587654114,0.11639236658811569,0.6641178727149963,nan,0.0,0
vsi_question_2957,78,27,attention_mass,49,0.34375,0.25800642371177673,0.5421689748764038,0.0590302050113678,0.22425685822963715,nan,0.0,0
vsi_question_2957,78,27,attention_mass,98,0.4375,0.19028910994529724,0.3979920744895935,0.0405425950884819,0.12185274064540863,nan,0.0,0
vsi_question_2957,78,27,attention_mass,147,0.53125,0.1214303970336914,0.24448516964912415,0.026058286428451538,0.09529657661914825,nan,0.0,0
vsi_question_2957,78,27,attention_mass,196,0.625,0.07841645181179047,0.17555002868175507,0.016461661085486412,0.037722352892160416,nan,0.0,0
vsi_question_2957,78,27,attention_mass,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,27,exact_local_score,0,0.25,0.6621286869049072,0.9626925587654114,0.11639236658811569,0.6641178727149963,nan,0.0,0
vsi_question_2957,78,27,exact_local_score,49,0.34375,0.2534125745296478,0.6344780921936035,0.05163711681962013,0.17818361520767212,nan,0.0,0
vsi_question_2957,78,27,exact_local_score,98,0.4375,0.15719787776470184,0.32063621282577515,0.032036032527685165,0.09582894295454025,nan,0.0,0
vsi_question_2957,78,27,exact_local_score,147,0.53125,0.09605665504932404,0.2043398916721344,0.020366499200463295,0.05030113831162453,nan,0.0,0
vsi_question_2957,78,27,exact_local_score,196,0.625,0.0664806142449379,0.13412649929523468,0.012364393100142479,0.030047494918107986,nan,0.0,0
vsi_question_2957,78,27,exact_local_score,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,27,exact_greedy_oracle,0,0.25,0.6621286869049072,0.9626925587654114,0.11639236658811569,0.6641178727149963,nan,0.0,0
vsi_question_2957,78,27,exact_greedy_oracle,49,0.34375,0.2175593376159668,0.6353246569633484,0.06757340580224991,0.3412778973579407,nan,0.0,0
vsi_question_2957,78,27,exact_greedy_oracle,98,0.4375,0.14016887545585632,0.27282267808914185,0.04537343606352806,0.2082507163286209,nan,0.0,0
vsi_question_2957,78,27,exact_greedy_oracle,147,0.53125,0.11015143990516663,0.2231316715478897,0.029846685007214546,0.15335722267627716,nan,0.0,0
vsi_question_2957,78,27,exact_greedy_oracle,196,0.625,0.056899189949035645,0.11198548227548599,0.014108155854046345,0.03593088313937187,nan,0.0,0
vsi_question_2957,78,27,exact_greedy_oracle,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_2957,78,27,fixed_random,0,0.25,0.6621286869049072,0.9626925587654114,0.11639236658811569,0.6641178727149963,nan,0.0,0
vsi_question_2957,78,27,fixed_random,49,0.34375,0.6051022410392761,0.9591635465621948,0.10197890549898148,0.6223509907722473,nan,0.0,0
vsi_question_2957,78,27,fixed_random,98,0.4375,0.575400710105896,1.0577828884124756,0.08461508899927139,0.5392903089523315,nan,0.0,0
vsi_question_2957,78,27,fixed_random,147,0.53125,0.559688925743103,1.159767746925354,0.07037149369716644,0.48389920592308044,nan,0.0,0
vsi_question_2957,78,27,fixed_random,196,0.625,0.5351978540420532,1.3746672868728638,0.049595143646001816,0.2928021550178528,nan,0.0,0
vsi_question_2957,78,27,fixed_random,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,0,analytic_remainder,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053,0.14861607551574707,nan,0.3214285969734192,0
vsi_question_1880,79,0,analytic_remainder,49,0.34375,0.10143972933292389,0.23283858597278595,0.016470348462462425,0.11021792888641357,nan,0.3214285969734192,0
vsi_question_1880,79,0,analytic_remainder,98,0.4375,0.08899562805891037,0.21792307496070862,0.013044033199548721,0.10379020869731903,nan,0.3214285969734192,0
vsi_question_1880,79,0,analytic_remainder,147,0.53125,0.08414343744516373,0.2178313285112381,0.009657773189246655,0.07956073433160782,nan,0.3214285969734192,0
vsi_question_1880,79,0,analytic_remainder,196,0.625,0.031704843044281006,0.09238256514072418,0.007449072320014238,0.06564784049987793,nan,0.3214285969734192,0
vsi_question_1880,79,0,analytic_remainder,392,1.0,0.0,0.0,0.0,0.0,nan,0.3214285969734192,0
vsi_question_1880,79,0,attention_mass,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053,0.14861607551574707,nan,0.3214285969734192,0
vsi_question_1880,79,0,attention_mass,49,0.34375,0.06366665661334991,0.1956803947687149,0.013948287814855576,0.11281821131706238,nan,0.3214285969734192,0
vsi_question_1880,79,0,attention_mass,98,0.4375,0.03586077690124512,0.14482446014881134,0.009787027724087238,0.07193011790513992,nan,0.3214285969734192,0
vsi_question_1880,79,0,attention_mass,147,0.53125,0.025873223319649696,0.12613382935523987,0.007055386435240507,0.053873877972364426,nan,0.3214285969734192,0
vsi_question_1880,79,0,attention_mass,196,0.625,0.014411399140954018,0.051868315786123276,0.004642637912184,0.033975329250097275,nan,0.3214285969734192,0
vsi_question_1880,79,0,attention_mass,392,1.0,0.0,0.0,0.0,0.0,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_local_score,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053,0.14861607551574707,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_local_score,49,0.34375,0.04868172109127045,0.21955648064613342,0.013773996382951736,0.09241755306720734,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_local_score,98,0.4375,0.029042592272162437,0.11808264255523682,0.008917455561459064,0.062119971960783005,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_local_score,147,0.53125,0.01908985711634159,0.0686938539147377,0.006335411686450243,0.048617035150527954,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_local_score,196,0.625,0.012113274075090885,0.04730917885899544,0.00417990330606699,0.033365052193403244,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_local_score,392,1.0,0.0,0.0,0.0,0.0,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_greedy_oracle,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053,0.14861607551574707,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_greedy_oracle,49,0.34375,0.05549932271242142,0.11536882072687149,0.015154050663113594,0.07717884331941605,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_greedy_oracle,98,0.4375,0.04988529905676842,0.11280617117881775,0.011766667477786541,0.06070370972156525,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_greedy_oracle,147,0.53125,0.04792189225554466,0.11281998455524445,0.009732615202665329,0.04776044562458992,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_greedy_oracle,196,0.625,0.04735732078552246,0.11283919960260391,0.008858049288392067,0.040348682552576065,nan,0.3214285969734192,0
vsi_question_1880,79,0,exact_greedy_oracle,392,1.0,0.0,0.0,0.0,0.0,nan,0.3214285969734192,0
vsi_question_1880,79,0,fixed_random,0,0.25,0.19095048308372498,0.46355509757995605,0.02440720424056053,0.14861607551574707,nan,0.3214285969734192,0
vsi_question_1880,79,0,fixed_random,49,0.34375,0.11703930050134659,0.24993813037872314,0.02066517062485218,0.13638827204704285,nan,0.3214285969734192,0
vsi_question_1880,79,0,fixed_random,98,0.4375,0.09634148329496384,0.1988856941461563,0.017924338579177856,0.1250416785478592,nan,0.3214285969734192,0
vsi_question_1880,79,0,fixed_random,147,0.53125,0.08499902486801147,0.18877127766609192,0.01422297302633524,0.10230452567338943,nan,0.3214285969734192,0
vsi_question_1880,79,0,fixed_random,196,0.625,0.08156462758779526,0.18876582384109497,0.011957067996263504,0.08102399110794067,nan,0.3214285969734192,0
vsi_question_1880,79,0,fixed_random,392,1.0,0.0,0.0,0.0,0.0,nan,0.3214285969734192,0
vsi_question_1880,79,13,analytic_remainder,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223,0.13400886952877045,nan,0.0,0
vsi_question_1880,79,13,analytic_remainder,49,0.34375,0.16076843440532684,0.32308536767959595,0.016227075830101967,0.04796086996793747,nan,0.0,0
vsi_question_1880,79,13,analytic_remainder,98,0.4375,0.08278149366378784,0.1394479125738144,0.00701118353754282,0.026081304997205734,nan,0.0,0
vsi_question_1880,79,13,analytic_remainder,147,0.53125,0.05498898774385452,0.10194412618875504,0.003963918425142765,0.014206462539732456,nan,0.0,0
vsi_question_1880,79,13,analytic_remainder,196,0.625,0.0360693484544754,0.08416157960891724,0.002484865253791213,0.010053034871816635,nan,0.0,0
vsi_question_1880,79,13,analytic_remainder,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,13,attention_mass,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223,0.13400886952877045,nan,0.0,0
vsi_question_1880,79,13,attention_mass,49,0.34375,0.13972261548042297,0.39778417348861694,0.014765026979148388,0.04292075335979462,nan,0.0,0
vsi_question_1880,79,13,attention_mass,98,0.4375,0.0779334083199501,0.12448146194219589,0.006768441293388605,0.024445539340376854,nan,0.0,0
vsi_question_1880,79,13,attention_mass,147,0.53125,0.04846974089741707,0.10093468427658081,0.0036127674393355846,0.012403495609760284,nan,0.0,0
vsi_question_1880,79,13,attention_mass,196,0.625,0.03179335966706276,0.07415098696947098,0.0022967392578721046,0.008704223670065403,nan,0.0,0
vsi_question_1880,79,13,attention_mass,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,13,exact_local_score,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223,0.13400886952877045,nan,0.0,0
vsi_question_1880,79,13,exact_local_score,49,0.34375,0.1295781433582306,0.21123038232326508,0.013647009618580341,0.041887931525707245,nan,0.0,0
vsi_question_1880,79,13,exact_local_score,98,0.4375,0.07475978136062622,0.12680885195732117,0.00567912682890892,0.016891706734895706,nan,0.0,0
vsi_question_1880,79,13,exact_local_score,147,0.53125,0.04664929583668709,0.1088525801897049,0.0031523413490504026,0.010374314151704311,nan,0.0,0
vsi_question_1880,79,13,exact_local_score,196,0.625,0.030410461127758026,0.0822887122631073,0.002129244152456522,0.007551692426204681,nan,0.0,0
vsi_question_1880,79,13,exact_local_score,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,13,exact_greedy_oracle,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223,0.13400886952877045,nan,0.0,0
vsi_question_1880,79,13,exact_greedy_oracle,49,0.34375,0.12119032442569733,0.32229405641555786,0.01613433100283146,0.03946806117892265,nan,0.0,0
vsi_question_1880,79,13,exact_greedy_oracle,98,0.4375,0.08095674961805344,0.2814260423183441,0.008907340466976166,0.02396116964519024,nan,0.0,0
vsi_question_1880,79,13,exact_greedy_oracle,147,0.53125,0.06657421588897705,0.28746360540390015,0.006917359307408333,0.020712099969387054,nan,0.0,0
vsi_question_1880,79,13,exact_greedy_oracle,196,0.625,0.02841915935277939,0.058713722974061966,0.0023602978326380253,0.008696814067661762,nan,0.0,0
vsi_question_1880,79,13,exact_greedy_oracle,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,13,fixed_random,0,0.25,0.5764678120613098,0.7237069010734558,0.04608244448900223,0.13400886952877045,nan,0.0,0
vsi_question_1880,79,13,fixed_random,49,0.34375,0.46312806010246277,0.6318262815475464,0.041303206235170364,0.11993958055973053,nan,0.0,0
vsi_question_1880,79,13,fixed_random,98,0.4375,0.41022756695747375,0.6014480590820312,0.03347500413656235,0.09203285723924637,nan,0.0,0
vsi_question_1880,79,13,fixed_random,147,0.53125,0.2323891520500183,0.3884427845478058,0.024324890226125717,0.06386277824640274,nan,0.0,0
vsi_question_1880,79,13,fixed_random,196,0.625,0.17463287711143494,0.3712509572505951,0.0191397275775671,0.0516599677503109,nan,0.0,0
vsi_question_1880,79,13,fixed_random,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,27,analytic_remainder,0,0.25,0.6470699310302734,0.9974353909492493,0.0285040270537138,0.23001304268836975,nan,0.0,0
vsi_question_1880,79,27,analytic_remainder,49,0.34375,0.2737519145011902,0.6804294586181641,0.02144143357872963,0.1851249784231186,nan,0.0,0
vsi_question_1880,79,27,analytic_remainder,98,0.4375,0.19288033246994019,0.47870495915412903,0.013330926187336445,0.17681516706943512,nan,0.0,0
vsi_question_1880,79,27,analytic_remainder,147,0.53125,0.1266428381204605,0.34333112835884094,0.009099106304347515,0.131404310464859,nan,0.0,0
vsi_question_1880,79,27,analytic_remainder,196,0.625,0.08173126727342606,0.2735959589481354,0.006211640313267708,0.10036331415176392,nan,0.0,0
vsi_question_1880,79,27,analytic_remainder,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,27,attention_mass,0,0.25,0.6470699310302734,0.9974353909492493,0.0285040270537138,0.23001304268836975,nan,0.0,0
vsi_question_1880,79,27,attention_mass,49,0.34375,0.2632751762866974,0.5486719012260437,0.016717426478862762,0.2024909108877182,nan,0.0,0
vsi_question_1880,79,27,attention_mass,98,0.4375,0.1824030876159668,0.5212628245353699,0.011978300288319588,0.1838233470916748,nan,0.0,0
vsi_question_1880,79,27,attention_mass,147,0.53125,0.11604805290699005,0.30959877371788025,0.008039181120693684,0.11830581724643707,nan,0.0,0
vsi_question_1880,79,27,attention_mass,196,0.625,0.06906411796808243,0.18212303519248962,0.005255620926618576,0.07403149455785751,nan,0.0,0
vsi_question_1880,79,27,attention_mass,392,1.0,0.0,0.0,0.0,0.0,nan,0.0,0
vsi_question_1880,79,27,exact_local_score,0,0.25,0.6470699310302734,0.9974353909492493,0.0285040270537138,0.23001304268836975,nan,0.0,0
