sample_id,method,teacher_index,competitor_index,baseline_margin,exact_shift,exact_final_margin,normalized_adverse_shift
vsi_question_3105,random_null_atoms32_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,permuted_risk_null_atoms32_r456,3,0,0.5,0.125,0.625,0.0
vsi_question_3105,permuted_risk_null_atoms32_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,permuted_risk_null_atoms32_r456,3,2,0.75,0.25,1.0,0.0
vsi_question_3105,cmrq_mix_g32_w0p0003_r456,3,0,0.5,0.125,0.625,0.0
vsi_question_3105,cmrq_mix_g32_w0p0003_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,cmrq_mix_g32_w0p0003_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,permuted_mix_g32_w0p0003_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,permuted_mix_g32_w0p0003_r456,3,1,2.25,0.0,2.25,0.0
vsi_question_3105,permuted_mix_g32_w0p0003_r456,3,2,0.75,0.0,0.75,0.0
vsi_question_3105,cmrq_mix_g32_w0p001_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,cmrq_mix_g32_w0p001_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,cmrq_mix_g32_w0p001_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,permuted_mix_g32_w0p001_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,permuted_mix_g32_w0p001_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,permuted_mix_g32_w0p001_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,cmrq_mix_g32_w0p003_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,cmrq_mix_g32_w0p003_r456,3,1,2.25,0.0,2.25,0.0
vsi_question_3105,cmrq_mix_g32_w0p003_r456,3,2,0.75,0.0,0.75,0.0
vsi_question_3105,permuted_mix_g32_w0p003_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,permuted_mix_g32_w0p003_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,permuted_mix_g32_w0p003_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,cmrq_mix_g32_w0p01_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,cmrq_mix_g32_w0p01_r456,3,1,2.25,0.0,2.25,0.0
vsi_question_3105,cmrq_mix_g32_w0p01_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,permuted_mix_g32_w0p01_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,permuted_mix_g32_w0p01_r456,3,1,2.25,0.0,2.25,0.0
vsi_question_3105,permuted_mix_g32_w0p01_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,risk_only_r456,3,0,0.5,-0.375,0.125,0.75
vsi_question_3105,risk_only_r456,3,1,2.25,-0.75,1.5,0.3333333432674408
vsi_question_3105,risk_only_r456,3,2,0.75,-1.0,-0.25,1.3333333730697632
vsi_question_1560,source_pca_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,source_pca_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,target_pca_r456,0,1,1.625,0.0,1.625,0.0
vsi_question_1560,target_pca_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,vsi_pca_train96_r456,0,1,1.625,0.0,1.625,0.0
vsi_question_1560,vsi_pca_train96_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,pooled3_pca_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,pooled3_pca_r456,0,2,0.75,0.125,0.875,0.0
vsi_question_1560,cmrq_risk_atoms32_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,cmrq_risk_atoms32_r456,0,2,0.75,0.125,0.875,0.0
vsi_question_1560,feature_only_null_atoms32_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,feature_only_null_atoms32_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,random_null_atoms32_r456,0,1,1.625,0.0,1.625,0.0
vsi_question_1560,random_null_atoms32_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,permuted_risk_null_atoms32_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,permuted_risk_null_atoms32_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,cmrq_mix_g32_w0p0003_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,cmrq_mix_g32_w0p0003_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,permuted_mix_g32_w0p0003_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,permuted_mix_g32_w0p0003_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,cmrq_mix_g32_w0p001_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,cmrq_mix_g32_w0p001_r456,0,2,0.75,0.125,0.875,0.0
vsi_question_1560,permuted_mix_g32_w0p001_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,permuted_mix_g32_w0p001_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,cmrq_mix_g32_w0p003_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,cmrq_mix_g32_w0p003_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,permuted_mix_g32_w0p003_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,permuted_mix_g32_w0p003_r456,0,2,0.75,0.125,0.875,0.0
vsi_question_1560,cmrq_mix_g32_w0p01_r456,0,1,1.625,0.0,1.625,0.0
vsi_question_1560,cmrq_mix_g32_w0p01_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,permuted_mix_g32_w0p01_r456,0,1,1.625,0.125,1.75,0.0
vsi_question_1560,permuted_mix_g32_w0p01_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_1560,risk_only_r456,0,1,1.625,-0.125,1.5,0.07692307978868484
vsi_question_1560,risk_only_r456,0,2,0.75,0.25,1.0,0.0
vsi_question_5090,source_pca_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,source_pca_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,target_pca_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,target_pca_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,vsi_pca_train96_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,vsi_pca_train96_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,pooled3_pca_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,pooled3_pca_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,cmrq_risk_atoms32_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,cmrq_risk_atoms32_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,feature_only_null_atoms32_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,feature_only_null_atoms32_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,random_null_atoms32_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,random_null_atoms32_r456,0,2,0.0,-0.125,-0.125,2.5
vsi_question_5090,permuted_risk_null_atoms32_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,permuted_risk_null_atoms32_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,cmrq_mix_g32_w0p0003_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,cmrq_mix_g32_w0p0003_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,permuted_mix_g32_w0p0003_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,permuted_mix_g32_w0p0003_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,cmrq_mix_g32_w0p001_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,cmrq_mix_g32_w0p001_r456,0,2,0.0,-0.125,-0.125,2.5
vsi_question_5090,permuted_mix_g32_w0p001_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,permuted_mix_g32_w0p001_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,cmrq_mix_g32_w0p003_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,cmrq_mix_g32_w0p003_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,permuted_mix_g32_w0p003_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,permuted_mix_g32_w0p003_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5090,cmrq_mix_g32_w0p01_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,cmrq_mix_g32_w0p01_r456,0,2,0.0,-0.125,-0.125,2.5
vsi_question_5090,permuted_mix_g32_w0p01_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,permuted_mix_g32_w0p01_r456,0,2,0.0,-0.125,-0.125,2.5
vsi_question_5090,risk_only_r456,0,1,1.375,-0.125,1.25,0.09090909361839294
vsi_question_5090,risk_only_r456,0,2,0.0,0.0,0.0,0.0
vsi_question_5030,source_pca_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_5030,source_pca_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,source_pca_r456,0,3,0.375,0.0,0.375,0.0
vsi_question_5030,target_pca_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,target_pca_r456,0,2,0.25,-0.125,0.125,0.5
vsi_question_5030,target_pca_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,vsi_pca_train96_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,vsi_pca_train96_r456,0,2,0.25,-0.125,0.125,0.5
vsi_question_5030,vsi_pca_train96_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,pooled3_pca_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_5030,pooled3_pca_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,pooled3_pca_r456,0,3,0.375,0.0,0.375,0.0
vsi_question_5030,cmrq_risk_atoms32_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_5030,cmrq_risk_atoms32_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,cmrq_risk_atoms32_r456,0,3,0.375,0.0,0.375,0.0
vsi_question_5030,feature_only_null_atoms32_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,feature_only_null_atoms32_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,feature_only_null_atoms32_r456,0,3,0.375,0.0,0.375,0.0
vsi_question_5030,random_null_atoms32_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,random_null_atoms32_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,random_null_atoms32_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,permuted_risk_null_atoms32_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,permuted_risk_null_atoms32_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,permuted_risk_null_atoms32_r456,0,3,0.375,0.0,0.375,0.0
vsi_question_5030,cmrq_mix_g32_w0p0003_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,cmrq_mix_g32_w0p0003_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,cmrq_mix_g32_w0p0003_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,permuted_mix_g32_w0p0003_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,permuted_mix_g32_w0p0003_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,permuted_mix_g32_w0p0003_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,cmrq_mix_g32_w0p001_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,cmrq_mix_g32_w0p001_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,cmrq_mix_g32_w0p001_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,permuted_mix_g32_w0p001_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,permuted_mix_g32_w0p001_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,permuted_mix_g32_w0p001_r456,0,3,0.375,0.0,0.375,0.0
vsi_question_5030,cmrq_mix_g32_w0p003_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,cmrq_mix_g32_w0p003_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,cmrq_mix_g32_w0p003_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,permuted_mix_g32_w0p003_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_5030,permuted_mix_g32_w0p003_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,permuted_mix_g32_w0p003_r456,0,3,0.375,0.0,0.375,0.0
vsi_question_5030,cmrq_mix_g32_w0p01_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,cmrq_mix_g32_w0p01_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,cmrq_mix_g32_w0p01_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,permuted_mix_g32_w0p01_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,permuted_mix_g32_w0p01_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5030,permuted_mix_g32_w0p01_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_5030,risk_only_r456,0,1,0.125,-0.125,0.0,1.0
vsi_question_5030,risk_only_r456,0,2,0.25,-0.125,0.125,0.5
vsi_question_5030,risk_only_r456,0,3,0.375,-0.125,0.25,0.3333333432674408
vsi_question_3012,source_pca_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,source_pca_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_3012,source_pca_r456,2,3,1.625,0.0,1.625,0.0
vsi_question_3012,target_pca_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,target_pca_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_3012,target_pca_r456,2,3,1.625,0.0,1.625,0.0
vsi_question_3012,vsi_pca_train96_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,vsi_pca_train96_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,vsi_pca_train96_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,pooled3_pca_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,pooled3_pca_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,pooled3_pca_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,cmrq_risk_atoms32_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,cmrq_risk_atoms32_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,cmrq_risk_atoms32_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,feature_only_null_atoms32_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,feature_only_null_atoms32_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,feature_only_null_atoms32_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,random_null_atoms32_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,random_null_atoms32_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_3012,random_null_atoms32_r456,2,3,1.625,0.0,1.625,0.0
vsi_question_3012,permuted_risk_null_atoms32_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,permuted_risk_null_atoms32_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,permuted_risk_null_atoms32_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,cmrq_mix_g32_w0p0003_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,cmrq_mix_g32_w0p0003_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,cmrq_mix_g32_w0p0003_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,permuted_mix_g32_w0p0003_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,permuted_mix_g32_w0p0003_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,permuted_mix_g32_w0p0003_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,cmrq_mix_g32_w0p001_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,cmrq_mix_g32_w0p001_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,cmrq_mix_g32_w0p001_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,permuted_mix_g32_w0p001_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,permuted_mix_g32_w0p001_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,permuted_mix_g32_w0p001_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,cmrq_mix_g32_w0p003_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,cmrq_mix_g32_w0p003_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,cmrq_mix_g32_w0p003_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,permuted_mix_g32_w0p003_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,permuted_mix_g32_w0p003_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,permuted_mix_g32_w0p003_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,cmrq_mix_g32_w0p01_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,cmrq_mix_g32_w0p01_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,cmrq_mix_g32_w0p01_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,permuted_mix_g32_w0p01_r456,2,0,1.625,0.0,1.625,0.0
vsi_question_3012,permuted_mix_g32_w0p01_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_3012,permuted_mix_g32_w0p01_r456,2,3,1.625,-0.125,1.5,0.07692307978868484
vsi_question_3012,risk_only_r456,2,0,1.625,0.125,1.75,0.0
vsi_question_3012,risk_only_r456,2,1,0.75,1.5,2.25,0.0
vsi_question_3012,risk_only_r456,2,3,1.625,0.375,2.0,0.0
vsi_question_1242,source_pca_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,target_pca_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,vsi_pca_train96_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,pooled3_pca_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,cmrq_risk_atoms32_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,feature_only_null_atoms32_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,random_null_atoms32_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,permuted_risk_null_atoms32_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,cmrq_mix_g32_w0p0003_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,permuted_mix_g32_w0p0003_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,cmrq_mix_g32_w0p001_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,permuted_mix_g32_w0p001_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,cmrq_mix_g32_w0p003_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,permuted_mix_g32_w0p003_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,cmrq_mix_g32_w0p01_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,permuted_mix_g32_w0p01_r456,1,0,0.375,0.0,0.375,0.0
vsi_question_1242,risk_only_r456,1,0,0.375,0.125,0.5,0.0
vsi_question_1582,source_pca_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,source_pca_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,target_pca_r456,0,1,1.125,0.125,1.25,0.0
vsi_question_1582,target_pca_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,vsi_pca_train96_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,vsi_pca_train96_r456,0,2,2.25,0.0,2.25,0.0
vsi_question_1582,pooled3_pca_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,pooled3_pca_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,cmrq_risk_atoms32_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,cmrq_risk_atoms32_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,feature_only_null_atoms32_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,feature_only_null_atoms32_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,random_null_atoms32_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,random_null_atoms32_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,permuted_risk_null_atoms32_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,permuted_risk_null_atoms32_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,cmrq_mix_g32_w0p0003_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,cmrq_mix_g32_w0p0003_r456,0,2,2.25,0.0,2.25,0.0
vsi_question_1582,permuted_mix_g32_w0p0003_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,permuted_mix_g32_w0p0003_r456,0,2,2.25,0.0,2.25,0.0
vsi_question_1582,cmrq_mix_g32_w0p001_r456,0,1,1.125,0.125,1.25,0.0
vsi_question_1582,cmrq_mix_g32_w0p001_r456,0,2,2.25,0.0,2.25,0.0
vsi_question_1582,permuted_mix_g32_w0p001_r456,0,1,1.125,0.0,1.125,0.0
vsi_question_1582,permuted_mix_g32_w0p001_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,cmrq_mix_g32_w0p003_r456,0,1,1.125,0.125,1.25,0.0
vsi_question_1582,cmrq_mix_g32_w0p003_r456,0,2,2.25,0.0,2.25,0.0
vsi_question_1582,permuted_mix_g32_w0p003_r456,0,1,1.125,0.125,1.25,0.0
vsi_question_1582,permuted_mix_g32_w0p003_r456,0,2,2.25,0.0,2.25,0.0
vsi_question_1582,cmrq_mix_g32_w0p01_r456,0,1,1.125,-0.125,1.0,0.1111111119389534
vsi_question_1582,cmrq_mix_g32_w0p01_r456,0,2,2.25,-0.125,2.125,0.0555555559694767
vsi_question_1582,permuted_mix_g32_w0p01_r456,0,1,1.125,0.125,1.25,0.0
vsi_question_1582,permuted_mix_g32_w0p01_r456,0,2,2.25,0.0,2.25,0.0
vsi_question_1582,risk_only_r456,0,1,1.125,-0.375,0.75,0.3333333432674408
vsi_question_1582,risk_only_r456,0,2,2.25,-0.5,1.75,0.2222222238779068
vsi_question_3665,source_pca_r456,0,1,0.25,0.125,0.375,0.0
vsi_question_3665,source_pca_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,source_pca_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,target_pca_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,target_pca_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,target_pca_r456,0,3,0.5,0.0,0.5,0.0
vsi_question_3665,vsi_pca_train96_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,vsi_pca_train96_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,vsi_pca_train96_r456,0,3,0.5,0.0,0.5,0.0
vsi_question_3665,pooled3_pca_r456,0,1,0.25,0.125,0.375,0.0
vsi_question_3665,pooled3_pca_r456,0,2,1.5,0.25,1.75,0.0
vsi_question_3665,pooled3_pca_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,cmrq_risk_atoms32_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,cmrq_risk_atoms32_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,cmrq_risk_atoms32_r456,0,3,0.5,0.0,0.5,0.0
vsi_question_3665,feature_only_null_atoms32_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,feature_only_null_atoms32_r456,0,2,1.5,0.0,1.5,0.0
vsi_question_3665,feature_only_null_atoms32_r456,0,3,0.5,0.0,0.5,0.0
vsi_question_3665,random_null_atoms32_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,random_null_atoms32_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,random_null_atoms32_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,permuted_risk_null_atoms32_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,permuted_risk_null_atoms32_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,permuted_risk_null_atoms32_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,cmrq_mix_g32_w0p0003_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,cmrq_mix_g32_w0p0003_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,cmrq_mix_g32_w0p0003_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,permuted_mix_g32_w0p0003_r456,0,1,0.25,0.125,0.375,0.0
vsi_question_3665,permuted_mix_g32_w0p0003_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,permuted_mix_g32_w0p0003_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,cmrq_mix_g32_w0p001_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,cmrq_mix_g32_w0p001_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,cmrq_mix_g32_w0p001_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,permuted_mix_g32_w0p001_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,permuted_mix_g32_w0p001_r456,0,2,1.5,0.0,1.5,0.0
vsi_question_3665,permuted_mix_g32_w0p001_r456,0,3,0.5,0.0,0.5,0.0
vsi_question_3665,cmrq_mix_g32_w0p003_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,cmrq_mix_g32_w0p003_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,cmrq_mix_g32_w0p003_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,permuted_mix_g32_w0p003_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,permuted_mix_g32_w0p003_r456,0,2,1.5,0.125,1.625,0.0
vsi_question_3665,permuted_mix_g32_w0p003_r456,0,3,0.5,0.125,0.625,0.0
vsi_question_3665,cmrq_mix_g32_w0p01_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,cmrq_mix_g32_w0p01_r456,0,2,1.5,0.0,1.5,0.0
vsi_question_3665,cmrq_mix_g32_w0p01_r456,0,3,0.5,0.0,0.5,0.0
vsi_question_3665,permuted_mix_g32_w0p01_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,permuted_mix_g32_w0p01_r456,0,2,1.5,0.0,1.5,0.0
vsi_question_3665,permuted_mix_g32_w0p01_r456,0,3,0.5,0.0,0.5,0.0
vsi_question_3665,risk_only_r456,0,1,0.25,0.0,0.25,0.0
vsi_question_3665,risk_only_r456,0,2,1.5,-0.5,1.0,0.3333333432674408
vsi_question_3665,risk_only_r456,0,3,0.5,-0.125,0.375,0.25
vsi_question_5001,source_pca_r456,3,0,0.125,0.0,0.125,0.0
vsi_question_5001,source_pca_r456,3,1,1.125,0.0,1.125,0.0
vsi_question_5001,source_pca_r456,3,2,1.0,0.0,1.0,0.0
