case,tokens,sampled_queries,head,method,topk,rank,attention_rel_fro,output_rel_l2,output_cosine,mass_retained,representation_ratio
f81,32760,512,2,topk_plus_lowrank,32,8,0.14333632588386536,0.06693032383918762,0.997757613658905,0.003520843107253313,0.01684600122100122
f81,32760,512,2,topk_plus_lowrank,32,16,0.09577511250972748,0.02839326299726963,0.9995968341827393,0.003520843107253313,0.03271520146520147
f81,32760,512,2,topk_plus_lowrank,32,32,0.0803617537021637,0.023263053968548775,0.9997293949127197,0.003520843107253313,0.06445360195360196
f81,32760,512,2,topk_plus_lowrank,32,64,0.06512400507926941,0.012911466881632805,0.999916672706604,0.003520843107253313,0.12793040293040292
f81,32760,512,2,topk_sparse,64,0,0.9906319379806519,0.9915037155151367,0.31202930212020874,0.006453049369156361,0.0019536019536019536
f81,32760,512,2,topk_plus_lowrank,64,8,0.1514020562171936,0.07027390599250793,0.9975278377532959,0.006453049369156361,0.017822802197802197
f81,32760,512,2,topk_plus_lowrank,64,16,0.10901979357004166,0.027787264436483383,0.999613881111145,0.006453049369156361,0.03369200244200244
f81,32760,512,2,topk_plus_lowrank,64,32,0.09383644908666611,0.02336433157324791,0.9997270107269287,0.006453049369156361,0.06543040293040293
f81,32760,512,2,topk_plus_lowrank,64,64,0.07817588746547699,0.014595906250178814,0.9998934864997864,0.006453049369156361,0.12890720390720392
f81,32760,512,2,topk_sparse,128,0,0.9843235015869141,0.9850246906280518,0.33941006660461426,0.011780566535890102,0.003907203907203907
f81,32760,512,2,topk_plus_lowrank,128,8,0.1631746143102646,0.07933571934700012,0.996847927570343,0.011780566535890102,0.01977640415140415
f81,32760,512,2,topk_plus_lowrank,128,16,0.1265290528535843,0.02752547338604927,0.9996211528778076,0.011780566535890102,0.035645604395604394
f81,32760,512,2,topk_plus_lowrank,128,32,0.11077311635017395,0.02470148168504238,0.99969482421875,0.011780566535890102,0.06738400488400488
f81,32760,512,2,topk_plus_lowrank,128,64,0.09439046680927277,0.016273632645606995,0.9998675584793091,0.011780566535890102,0.13086080586080587
f81,32760,512,2,topk_sparse,256,0,0.9738855361938477,0.9740673899650574,0.37224623560905457,0.021431639790534973,0.007814407814407814
f81,32760,512,2,topk_plus_lowrank,256,8,0.17993393540382385,0.07641737163066864,0.9970762133598328,0.021431639790534973,0.023683608058608058
f81,32760,512,2,topk_plus_lowrank,256,16,0.14887815713882446,0.03112136386334896,0.9995157122612,0.021431639790534973,0.0395528083028083
f81,32760,512,2,topk_plus_lowrank,256,32,0.13179543614387512,0.023834053426980972,0.9997159838676453,0.021431639790534973,0.07129120879120879
f81,32760,512,2,topk_plus_lowrank,256,64,0.11431077122688293,0.016974126920104027,0.9998559951782227,0.021431639790534973,0.13476800976800976
f81,32760,512,2,topk_sparse,512,0,0.9566496014595032,0.9559392333030701,0.4127667248249054,0.038850087672472,0.01562881562881563
f81,32760,512,2,topk_plus_lowrank,512,8,0.20232681930065155,0.06888902187347412,0.9976249933242798,0.038850087672472,0.03149801587301587
f81,32760,512,2,topk_plus_lowrank,512,16,0.17566658556461334,0.034491077065467834,0.9994051456451416,0.038850087672472,0.047367216117216115
f81,32760,512,2,topk_plus_lowrank,512,32,0.15635699033737183,0.02169661410152912,0.9997646808624268,0.038850087672472,0.0791056166056166
f81,32760,512,2,topk_plus_lowrank,512,64,0.13702216744422913,0.017342986539006233,0.9998496174812317,0.038850087672472,0.14258241758241758
f81,32760,512,3,lowrank,0,8,0.0689837634563446,0.05106114596128464,0.9986954927444458,1.0,0.015869200244200243
f81,32760,512,3,lowrank,0,16,0.044184036552906036,0.030987655743956566,0.9995198249816895,1.0,0.03173840048840049
f81,32760,512,3,lowrank,0,32,0.025559844449162483,0.014034083113074303,0.999901533126831,1.0,0.06347680097680097
f81,32760,512,3,lowrank,0,64,0.01258601900190115,0.0038139810785651207,0.9999927282333374,1.0,0.12695360195360195
f81,32760,512,3,topk_sparse,32,0,0.9963253140449524,0.9959960579872131,0.19637496769428253,0.0027702474035322666,0.0009768009768009768
f81,32760,512,3,topk_plus_lowrank,32,8,0.08871455490589142,0.047844018787145615,0.9988547563552856,0.0027702474035322666,0.01684600122100122
f81,32760,512,3,topk_plus_lowrank,32,16,0.07109168916940689,0.029640205204486847,0.9995605945587158,0.0027702474035322666,0.03271520146520147
f81,32760,512,3,topk_plus_lowrank,32,32,0.05786878988146782,0.01942257583141327,0.9998112916946411,0.0027702474035322666,0.06445360195360196
f81,32760,512,3,topk_plus_lowrank,32,64,0.04540477320551872,0.010013426654040813,0.9999499320983887,0.0027702474035322666,0.12793040293040292
f81,32760,512,3,topk_sparse,64,0,0.9936519861221313,0.9927706122398376,0.21550296247005463,0.005143742077052593,0.0019536019536019536
f81,32760,512,3,topk_plus_lowrank,64,8,0.09960327297449112,0.046082187443971634,0.998937726020813,0.005143742077052593,0.017822802197802197
f81,32760,512,3,topk_plus_lowrank,64,16,0.0824689269065857,0.029201459139585495,0.9995734691619873,0.005143742077052593,0.03369200244200244
f81,32760,512,3,topk_plus_lowrank,64,32,0.06865108758211136,0.02196650765836239,0.9997588396072388,0.005143742077052593,0.06543040293040293
f81,32760,512,3,topk_plus_lowrank,64,64,0.05518452450633049,0.011748363263905048,0.9999310374259949,0.005143742077052593,0.12890720390720392
f81,32760,512,3,topk_sparse,128,0,0.9891023635864258,0.9873563051223755,0.23513107001781464,0.009514978155493736,0.003907203907203907
f81,32760,512,3,topk_plus_lowrank,128,8,0.11423569917678833,0.04411347210407257,0.9990265369415283,0.009514978155493736,0.01977640415140415
f81,32760,512,3,topk_plus_lowrank,128,16,0.09619531035423279,0.028564324602484703,0.9995919466018677,0.009514978155493736,0.035645604395604394
f81,32760,512,3,topk_plus_lowrank,128,32,0.08183424919843674,0.023359667509794235,0.9997270703315735,0.009514978155493736,0.06738400488400488
f81,32760,512,3,topk_plus_lowrank,128,64,0.06742080301046371,0.013506683520972729,0.9999088048934937,0.009514978155493736,0.13086080586080587
f81,32760,512,3,topk_sparse,256,0,0.9813989400863647,0.9785366058349609,0.2598773241043091,0.017534997314214706,0.007814407814407814
f81,32760,512,3,topk_plus_lowrank,256,8,0.1323550045490265,0.04423331469297409,0.9990212917327881,0.017534997314214706,0.023683608058608058
f81,32760,512,3,topk_plus_lowrank,256,16,0.11359116435050964,0.02981618419289589,0.9995555281639099,0.017534997314214706,0.0395528083028083
f81,32760,512,3,topk_plus_lowrank,256,32,0.09842604398727417,0.02320588193833828,0.9997307658195496,0.017534997314214706,0.07129120879120879
f81,32760,512,3,topk_plus_lowrank,256,64,0.08286604285240173,0.015328927896916866,0.9998824596405029,0.017534997314214706,0.13476800976800976
f81,32760,512,3,topk_sparse,512,0,0.9683794379234314,0.9650128483772278,0.29154330492019653,0.03220224380493164,0.01562881562881563
f81,32760,512,3,topk_plus_lowrank,512,8,0.1542549431324005,0.039662428200244904,0.9992133378982544,0.03220224380493164,0.03149801587301587
f81,32760,512,3,topk_plus_lowrank,512,16,0.13426269590854645,0.02825452946126461,0.9996007680892944,0.03220224380493164,0.047367216117216115
f81,32760,512,3,topk_plus_lowrank,512,32,0.118021659553051,0.022522183135151863,0.9997463226318359,0.03220224380493164,0.0791056166056166
f81,32760,512,3,topk_plus_lowrank,512,64,0.10095756500959396,0.017326345667243004,0.9998499155044556,0.03220224380493164,0.14258241758241758
f81,32760,512,4,lowrank,0,8,0.9838493466377258,0.9832241535186768,0.18240103125572205,1.0,0.015869200244200243
f81,32760,512,4,lowrank,0,16,0.9695722460746765,0.9721187949180603,0.23448894917964935,1.0,0.03173840048840049
f81,32760,512,4,lowrank,0,32,0.9438785314559937,0.9484233856201172,0.31700652837753296,1.0,0.06347680097680097
f81,32760,512,4,lowrank,0,64,0.8975663781166077,0.8999248743057251,0.43604493141174316,1.0,0.12695360195360195
f81,32760,512,4,topk_sparse,32,0,0.06864858418703079,0.13005059957504272,0.9933920502662659,0.8166520595550537,0.0009768009768009768
f81,32760,512,4,topk_plus_lowrank,32,8,0.06635208427906036,0.1055126041173935,0.995303750038147,0.8166520595550537,0.01684600122100122
f81,32760,512,4,topk_plus_lowrank,32,16,0.0648031160235405,0.05786537379026413,0.9983422756195068,0.8166520595550537,0.03271520146520147
f81,32760,512,4,topk_plus_lowrank,32,32,0.06254701316356659,0.05459942668676376,0.998518705368042,0.8166520595550537,0.06445360195360196
f81,32760,512,4,topk_plus_lowrank,32,64,0.058618269860744476,0.04902159795165062,0.9988007545471191,0.8166520595550537,0.12793040293040292
f81,32760,512,4,topk_sparse,64,0,0.031904883682727814,0.0767216607928276,0.9978319406509399,0.8896501064300537,0.0019536019536019536
f81,32760,512,4,topk_plus_lowrank,64,8,0.030041120946407318,0.060347188264131546,0.9985554218292236,0.8896501064300537,0.017822802197802197
f81,32760,512,4,topk_plus_lowrank,64,16,0.02897835522890091,0.026911018416285515,0.9996423125267029,0.8896501064300537,0.03369200244200244
f81,32760,512,4,topk_plus_lowrank,64,32,0.027641326189041138,0.024622967466711998,0.9996986389160156,0.8896501064300537,0.06543040293040293
f81,32760,512,4,topk_plus_lowrank,64,64,0.02556905522942543,0.021650265902280807,0.9997658729553223,0.8896501064300537,0.12890720390720392
f81,32760,512,4,topk_sparse,128,0,0.01487924624234438,0.04354068636894226,0.9993239641189575,0.9371452331542969,0.003907203907203907
f81,32760,512,4,topk_plus_lowrank,128,8,0.013705940917134285,0.02285066433250904,0.9997690320014954,0.9371452331542969,0.01977640415140415
f81,32760,512,4,topk_plus_lowrank,128,16,0.013110386207699776,0.012230977416038513,0.9999262094497681,0.9371452331542969,0.035645604395604394
f81,32760,512,4,topk_plus_lowrank,128,32,0.012419653125107288,0.010750893503427505,0.999942421913147,0.9371452331542969,0.06738400488400488
f81,32760,512,4,topk_plus_lowrank,128,64,0.011430061422288418,0.009432788006961346,0.9999555349349976,0.9371452331542969,0.13086080586080587
f81,32760,512,4,topk_sparse,256,0,0.0062468028627336025,0.021824128925800323,0.9998323917388916,0.9685799479484558,0.007814407814407814
f81,32760,512,4,topk_plus_lowrank,256,8,0.005670550744980574,0.006672854069620371,0.9999786615371704,0.9685799479484558,0.023683608058608058
f81,32760,512,4,topk_plus_lowrank,256,16,0.0053964355029165745,0.005181817337870598,0.9999867677688599,0.9685799479484558,0.0395528083028083
f81,32760,512,4,topk_plus_lowrank,256,32,0.005079483613371849,0.004277422558516264,0.9999909400939941,0.9685799479484558,0.07129120879120879
f81,32760,512,4,topk_plus_lowrank,256,64,0.004655454773455858,0.003776519326493144,0.9999929070472717,0.9685799479484558,0.13476800976800976
f81,32760,512,4,topk_sparse,512,0,0.0020843364764004946,0.008837515488266945,0.9999728202819824,0.9874106049537659,0.01562881562881563
f81,32760,512,4,topk_plus_lowrank,512,8,0.0018607794772833586,0.0018707690760493279,0.9999983310699463,0.9874106049537659,0.03149801587301587
f81,32760,512,4,topk_plus_lowrank,512,16,0.0017611919902265072,0.0015972539549693465,0.9999988079071045,0.9874106049537659,0.047367216117216115
f81,32760,512,4,topk_plus_lowrank,512,32,0.0016511305002495646,0.0014014652697369456,0.9999990463256836,0.9874106049537659,0.0791056166056166
f81,32760,512,4,topk_plus_lowrank,512,64,0.001503319595940411,0.0012442026054486632,0.9999992847442627,0.9874106049537659,0.14258241758241758
f81,32760,512,5,lowrank,0,8,0.982305109500885,0.9624547958374023,0.27144181728363037,1.0,0.015869200244200243
f81,32760,512,5,lowrank,0,16,0.96701979637146,0.938114583492279,0.3463250398635864,1.0,0.03173840048840049
f81,32760,512,5,lowrank,0,32,0.9392146468162537,0.8240899443626404,0.5664589405059814,1.0,0.06347680097680097
f81,32760,512,5,lowrank,0,64,0.8874434232711792,0.6733967065811157,0.739281415939331,1.0,0.12695360195360195
f81,32760,512,5,topk_sparse,32,0,0.29877567291259766,0.4070356488227844,0.9436020255088806,0.5582437515258789,0.0009768009768009768
f81,32760,512,5,topk_plus_lowrank,32,8,0.2918892204761505,0.1813599318265915,0.9835182428359985,0.5582437515258789,0.01684600122100122
f81,32760,512,5,topk_plus_lowrank,32,16,0.28588634729385376,0.17538456618785858,0.9845689535140991,0.5582437515258789,0.03271520146520147
f81,32760,512,5,topk_plus_lowrank,32,32,0.27512720227241516,0.16136619448661804,0.9869065284729004,0.5582437515258789,0.06445360195360196
f81,32760,512,5,topk_plus_lowrank,32,64,0.25583451986312866,0.1468798816204071,0.9891545176506042,0.5582437515258789,0.12793040293040292
f81,32760,512,5,topk_sparse,64,0,0.15312138199806213,0.2514435350894928,0.9821948409080505,0.722142219543457,0.0019536019536019536
f81,32760,512,5,topk_plus_lowrank,64,8,0.1479882299900055,0.09550722688436508,0.9954862594604492,0.722142219543457,0.017822802197802197
f81,32760,512,5,topk_plus_lowrank,64,16,0.14387789368629456,0.09330713003873825,0.9956852197647095,0.722142219543457,0.03369200244200244
f81,32760,512,5,topk_plus_lowrank,64,32,0.1369646042585373,0.08329310268163681,0.9965344667434692,0.722142219543457,0.06543040293040293
f81,32760,512,5,topk_plus_lowrank,64,64,0.12571918964385986,0.07444930821657181,0.9972250461578369,0.722142219543457,0.12890720390720392
f81,32760,512,5,topk_sparse,128,0,0.06701944768428802,0.14093832671642303,0.9951772689819336,0.842389702796936,0.003907203907203907
f81,32760,512,5,topk_plus_lowrank,128,8,0.06351114809513092,0.042948704212903976,0.9990968108177185,0.842389702796936,0.01977640415140415
f81,32760,512,5,topk_plus_lowrank,128,16,0.06115945428609848,0.04150805249810219,0.9991530179977417,0.842389702796936,0.035645604395604394
f81,32760,512,5,topk_plus_lowrank,128,32,0.057568419724702835,0.03508821502327919,0.9993863105773926,0.842389702796936,0.06738400488400488
f81,32760,512,5,topk_plus_lowrank,128,64,0.05245770514011383,0.0311336237937212,0.9995152950286865,0.842389702796936,0.13086080586080587
f81,32760,512,5,topk_sparse,256,0,0.028054390102624893,0.07494235783815384,0.9987149238586426,0.9164297580718994,0.007814407814407814
f81,32760,512,5,topk_plus_lowrank,256,8,0.025901688262820244,0.018330296501517296,0.999835729598999,0.9164297580718994,0.023683608058608058
f81,32760,512,5,topk_plus_lowrank,256,16,0.024707967415452003,0.016564181074500084,0.9998644590377808,0.9164297580718994,0.0395528083028083
f81,32760,512,5,topk_plus_lowrank,256,32,0.02314748801290989,0.014236071147024632,0.9998988509178162,0.9164297580718994,0.07129120879120879
f81,32760,512,5,topk_plus_lowrank,256,64,0.021050134673714638,0.012281623668968678,0.9999246597290039,0.9164297580718994,0.13476800976800976
f81,32760,512,5,topk_sparse,512,0,0.01159746665507555,0.0365019366145134,0.9996960163116455,0.960090160369873,0.01562881562881563
f81,32760,512,5,topk_plus_lowrank,512,8,0.010483658872544765,0.00771586736664176,0.9999710917472839,0.960090160369873,0.03149801587301587
f81,32760,512,5,topk_plus_lowrank,512,16,0.009975847788155079,0.00624377466738224,0.9999806880950928,0.960090160369873,0.047367216117216115
f81,32760,512,5,topk_plus_lowrank,512,32,0.009307188913226128,0.005612443201243877,0.9999843239784241,0.960090160369873,0.0791056166056166
f81,32760,512,5,topk_plus_lowrank,512,64,0.008403964340686798,0.004897217266261578,0.9999879598617554,0.960090160369873,0.14258241758241758
f81,32760,512,6,lowrank,0,8,0.8957740664482117,0.34144219756126404,0.9399027824401855,1.0,0.015869200244200243
f81,32760,512,6,lowrank,0,16,0.8316329717636108,0.3310055434703827,0.9436289072036743,1.0,0.03173840048840049
f81,32760,512,6,lowrank,0,32,0.7418283224105835,0.314372718334198,0.9492996335029602,1.0,0.06347680097680097
f81,32760,512,6,lowrank,0,64,0.6201614737510681,0.2907412350177765,0.9568017721176147,1.0,0.12695360195360195
f81,32760,512,6,topk_sparse,32,0,0.8213712573051453,0.8779918551445007,0.7064415216445923,0.10183863341808319,0.0009768009768009768
f81,32760,512,6,topk_plus_lowrank,32,8,0.7192999124526978,0.2364063411951065,0.9718450307846069,0.10183863341808319,0.01684600122100122
f81,32760,512,6,topk_plus_lowrank,32,16,0.6600061058998108,0.226287379860878,0.9742363691329956,0.10183863341808319,0.03271520146520147
f81,32760,512,6,topk_plus_lowrank,32,32,0.5820075869560242,0.20997215807437897,0.9778445363044739,0.10183863341808319,0.06445360195360196
f81,32760,512,6,topk_plus_lowrank,32,64,0.4853859841823578,0.1923270970582962,0.9814324975013733,0.10183863341808319,0.12793040293040292
f81,32760,512,6,topk_sparse,64,0,0.7248531579971313,0.8040714263916016,0.8076575398445129,0.17274969816207886,0.0019536019536019536
f81,32760,512,6,topk_plus_lowrank,64,8,0.627065896987915,0.19694297015666962,0.9806270003318787,0.17274969816207886,0.017822802197802197
f81,32760,512,6,topk_plus_lowrank,64,16,0.5729668140411377,0.18722859025001526,0.9825090169906616,0.17274969816207886,0.03369200244200244
f81,32760,512,6,topk_plus_lowrank,64,32,0.5055400729179382,0.1717446744441986,0.9852811694145203,0.17274969816207886,0.06543040293040293
f81,32760,512,6,topk_plus_lowrank,64,64,0.42758727073669434,0.1564575582742691,0.9877845644950867,0.17274969816207886,0.12890720390720392
f81,32760,512,6,topk_sparse,128,0,0.5953378677368164,0.6959362626075745,0.8920294046401978,0.2806127965450287,0.003907203907203907
f81,32760,512,6,topk_plus_lowrank,128,8,0.5062786936759949,0.15102794766426086,0.9887052774429321,0.2806127965450287,0.01977640415140415
f81,32760,512,6,topk_plus_lowrank,128,16,0.4612562656402588,0.1425303816795349,0.9899409413337708,0.2806127965450287,0.035645604395604394
f81,32760,512,6,topk_plus_lowrank,128,32,0.4108235538005829,0.12933415174484253,0.9916985034942627,0.2806127965450287,0.06738400488400488
f81,32760,512,6,topk_plus_lowrank,128,64,0.3583945631980896,0.1189124807715416,0.9929714798927307,0.2806127965450287,0.13086080586080587
f81,32760,512,6,topk_sparse,256,0,0.4391951560974121,0.5510089993476868,0.9490035772323608,0.42910870909690857,0.007814407814407814
f81,32760,512,6,topk_plus_lowrank,256,8,0.3651973009109497,0.10205751657485962,0.9948702454566956,0.42910870909690857,0.023683608058608058
f81,32760,512,6,topk_plus_lowrank,256,16,0.33316072821617126,0.0958353653550148,0.995470404624939,0.42910870909690857,0.0395528083028083
f81,32760,512,6,topk_plus_lowrank,256,32,0.30444902181625366,0.08683951199054718,0.996262788772583,0.42910870909690857,0.07129120879120879
f81,32760,512,6,topk_plus_lowrank,256,64,0.27608442306518555,0.08118119835853577,0.9967288374900818,0.42910870909690857,0.13476800976800976
f81,32760,512,6,topk_sparse,512,0,0.2760389447212219,0.3802669942378998,0.9816609621047974,0.6064867973327637,0.01562881562881563
f81,32760,512,6,topk_plus_lowrank,512,8,0.223517045378685,0.05977090075612068,0.9982395172119141,0.6064867973327637,0.03149801587301587
f81,32760,512,6,topk_plus_lowrank,512,16,0.20596671104431152,0.05579712986946106,0.9984615445137024,0.6064867973327637,0.047367216117216115
f81,32760,512,6,topk_plus_lowrank,512,32,0.19558283686637878,0.05226175859570503,0.9986469745635986,0.6064867973327637,0.0791056166056166
f81,32760,512,6,topk_plus_lowrank,512,64,0.18037909269332886,0.049127668142318726,0.9988045692443848,0.6064867973327637,0.14258241758241758
f81,32760,512,7,lowrank,0,8,0.9365591406822205,0.37841737270355225,0.9256350994110107,1.0,0.015869200244200243
f81,32760,512,7,lowrank,0,16,0.8912625312805176,0.3574780523777008,0.9339216351509094,1.0,0.03173840048840049
f81,32760,512,7,lowrank,0,32,0.8192276358604431,0.3218671679496765,0.9467849731445312,1.0,0.06347680097680097
f81,32760,512,7,lowrank,0,64,0.7100867629051208,0.2855832278728485,0.9583539366722107,1.0,0.12695360195360195
f81,32760,512,7,topk_sparse,32,0,0.7251418232917786,0.8338378071784973,0.6816989779472351,0.1471499800682068,0.0009768009768009768
f81,32760,512,7,topk_plus_lowrank,32,8,0.6655216217041016,0.2622075080871582,0.9650492668151855,0.1471499800682068,0.01684600122100122
f81,32760,512,7,topk_plus_lowrank,32,16,0.6252226829528809,0.24539406597614288,0.9694408178329468,0.1471499800682068,0.03271520146520147
f81,32760,512,7,topk_plus_lowrank,32,32,0.564857542514801,0.21504662930965424,0.9766058921813965,0.1471499800682068,0.06445360195360196
f81,32760,512,7,topk_plus_lowrank,32,64,0.48193761706352234,0.1865798979997635,0.9824404120445251,0.1471499800682068,0.12793040293040292
f81,32760,512,7,topk_sparse,64,0,0.5862364768981934,0.7374573349952698,0.8057976961135864,0.24121062457561493,0.0019536019536019536
f81,32760,512,7,topk_plus_lowrank,64,8,0.5303609371185303,0.21448898315429688,0.9767677187919617,0.24121062457561493,0.017822802197802197
f81,32760,512,7,topk_plus_lowrank,64,16,0.49496790766716003,0.19505047798156738,0.9808043241500854,0.24121062457561493,0.03369200244200244
f81,32760,512,7,topk_plus_lowrank,64,32,0.4446883499622345,0.172719806432724,0.9849711060523987,0.24121062457561493,0.06543040293040293
f81,32760,512,7,topk_plus_lowrank,64,64,0.38228973746299744,0.14893276989459991,0.9888549447059631,0.24121062457561493,0.12890720390720392
f81,32760,512,7,topk_sparse,128,0,0.4267652630805969,0.610925018787384,0.9016535878181458,0.36665284633636475,0.003907203907203907
f81,32760,512,7,topk_plus_lowrank,128,8,0.376749187707901,0.16075681149959564,0.9870485067367554,0.36665284633636475,0.01977640415140415
f81,32760,512,7,topk_plus_lowrank,128,16,0.3488398790359497,0.14191178977489471,0.9898905754089355,0.36665284633636475,0.035645604395604394
f81,32760,512,7,topk_plus_lowrank,128,32,0.3128352463245392,0.12504485249519348,0.9921513199806213,0.36665284633636475,0.06738400488400488
f81,32760,512,7,topk_plus_lowrank,128,64,0.27559560537338257,0.1101813018321991,0.9939208030700684,0.36665284633636475,0.13086080586080587
f81,32760,512,7,topk_sparse,256,0,0.2791597843170166,0.47189420461654663,0.9558964967727661,0.5082589983940125,0.007814407814407814
f81,32760,512,7,topk_plus_lowrank,256,8,0.2386511117219925,0.10746362805366516,0.9942450523376465,0.5082589983940125,0.023683608058608058
f81,32760,512,7,topk_plus_lowrank,256,16,0.2208886444568634,0.09411691129207611,0.9955672025680542,0.5082589983940125,0.0395528083028083
f81,32760,512,7,topk_plus_lowrank,256,32,0.20153763890266418,0.0827612578868866,0.9965704679489136,0.5082589983940125,0.07129120879120879
f81,32760,512,7,topk_plus_lowrank,256,64,0.1839802861213684,0.0761837512254715,0.9970970153808594,0.5082589983940125,0.13476800976800976
f81,32760,512,7,topk_sparse,512,0,0.16926774382591248,0.3410426676273346,0.9816931486129761,0.6450523138046265,0.01562881562881563
f81,32760,512,7,topk_plus_lowrank,512,8,0.14014123380184174,0.06383754312992096,0.99797523021698,0.6450523138046265,0.03149801587301587
f81,32760,512,7,topk_plus_lowrank,512,16,0.13075219094753265,0.05422232672572136,0.9985295534133911,0.6450523138046265,0.047367216117216115
f81,32760,512,7,topk_plus_lowrank,512,32,0.12283258885145187,0.05042272061109543,0.9987280964851379,0.6450523138046265,0.0791056166056166
f81,32760,512,7,topk_plus_lowrank,512,64,0.11181730031967163,0.04639256000518799,0.9989233016967773,0.6450523138046265,0.14258241758241758
f81,32760,512,8,lowrank,0,8,0.07731109112501144,0.09461808204650879,0.9955136775970459,1.0,0.015869200244200243
f81,32760,512,8,lowrank,0,16,0.05115170404314995,0.05922615900635719,0.9982445240020752,1.0,0.03173840048840049
f81,32760,512,8,lowrank,0,32,0.03022162616252899,0.034942012280225754,0.9993891716003418,1.0,0.06347680097680097
f81,32760,512,8,lowrank,0,64,0.014496522955596447,0.007821987383067608,0.9999693632125854,1.0,0.12695360195360195
f81,32760,512,8,topk_sparse,32,0,0.9967584013938904,0.9968013763427734,0.10359159111976624,0.0025917207822203636,0.0009768009768009768
f81,32760,512,8,topk_plus_lowrank,32,8,0.09316102415323257,0.08791253715753555,0.996128261089325,0.0025917207822203636,0.01684600122100122
f81,32760,512,8,topk_plus_lowrank,32,16,0.07377016544342041,0.05857851728796959,0.9982827305793762,0.0025917207822203636,0.03271520146520147
f81,32760,512,8,topk_plus_lowrank,32,32,0.05866128206253052,0.03843578323721886,0.9992609620094299,0.0025917207822203636,0.06445360195360196
f81,32760,512,8,topk_plus_lowrank,32,64,0.04531683027744293,0.018105069175362587,0.9998360276222229,0.0025917207822203636,0.12793040293040292
f81,32760,512,8,topk_sparse,64,0,0.9943408966064453,0.9944815039634705,0.1177845373749733,0.004837492480874062,0.0019536019536019536
f81,32760,512,8,topk_plus_lowrank,64,8,0.1030699610710144,0.08392021059989929,0.9964725971221924,0.004837492480874062,0.017822802197802197
f81,32760,512,8,topk_plus_lowrank,64,16,0.085199274122715,0.05939576402306557,0.9982343912124634,0.004837492480874062,0.03369200244200244
f81,32760,512,8,topk_plus_lowrank,64,32,0.06970557570457458,0.0410156287252903,0.9991584420204163,0.004837492480874062,0.06543040293040293
f81,32760,512,8,topk_plus_lowrank,64,64,0.05616450309753418,0.021802205592393875,0.999762237071991,0.004837492480874062,0.12890720390720392
f81,32760,512,8,topk_sparse,128,0,0.9901971220970154,0.9911577701568604,0.13562579452991486,0.008990004658699036,0.003907203907203907
f81,32760,512,8,topk_plus_lowrank,128,8,0.1176203042268753,0.07861709594726562,0.9969052076339722,0.008990004658699036,0.01977640415140415
f81,32760,512,8,topk_plus_lowrank,128,16,0.1000841036438942,0.057591311633586884,0.9983402490615845,0.008990004658699036,0.035645604395604394
f81,32760,512,8,topk_plus_lowrank,128,32,0.08371944725513458,0.04128090292215347,0.9991475343704224,0.008990004658699036,0.06738400488400488
f81,32760,512,8,topk_plus_lowrank,128,64,0.06957193464040756,0.024985317140817642,0.9996877908706665,0.008990004658699036,0.13086080586080587
f81,32760,512,8,topk_sparse,256,0,0.9831110239028931,0.9868229627609253,0.16234372556209564,0.016648145392537117,0.007814407814407814
f81,32760,512,8,topk_plus_lowrank,256,8,0.13742174208164215,0.07767967134714127,0.9969794750213623,0.016648145392537117,0.023683608058608058
f81,32760,512,8,topk_plus_lowrank,256,16,0.11817580461502075,0.053981415927410126,0.9985421895980835,0.016648145392537117,0.0395528083028083
f81,32760,512,8,topk_plus_lowrank,256,32,0.10195982456207275,0.039425089955329895,0.999222457408905,0.016648145392537117,0.07129120879120879
f81,32760,512,8,topk_plus_lowrank,256,64,0.08677106350660324,0.028511587530374527,0.9995933771133423,0.016648145392537117,0.13476800976800976
f81,32760,512,8,topk_sparse,512,0,0.9709978103637695,0.9837852120399475,0.19731424748897552,0.030741238966584206,0.01562881562881563
f81,32760,512,8,topk_plus_lowrank,512,8,0.1610717624425888,0.07288382947444916,0.9973439574241638,0.030741238966584206,0.03149801587301587
f81,32760,512,8,topk_plus_lowrank,512,16,0.14034752547740936,0.04893010854721069,0.998802661895752,0.030741238966584206,0.047367216117216115
f81,32760,512,8,topk_plus_lowrank,512,32,0.12435691058635712,0.04196305200457573,0.999119222164154,0.030741238966584206,0.0791056166056166
f81,32760,512,8,topk_plus_lowrank,512,64,0.10733292251825333,0.03005881793797016,0.999548077583313,0.030741238966584206,0.14258241758241758
f81,32760,512,9,lowrank,0,8,0.22513912618160248,0.3351808190345764,0.942153811454773,1.0,0.015869200244200243
f81,32760,512,9,lowrank,0,16,0.13334204256534576,0.11755865812301636,0.9930659532546997,1.0,0.03173840048840049
f81,32760,512,9,lowrank,0,32,0.09143467992544174,0.09119374305009842,0.9958332777023315,1.0,0.06347680097680097
f81,32760,512,9,lowrank,0,64,0.058087632060050964,0.044858865439891815,0.9989933967590332,1.0,0.12695360195360195
f81,32760,512,9,topk_sparse,32,0,0.9843288064002991,0.9835159778594971,0.23988774418830872,0.006421725265681744,0.0009768009768009768
f81,32760,512,9,topk_plus_lowrank,32,8,0.2288500964641571,0.2739281952381134,0.9617606401443481,0.006421725265681744,0.01684600122100122
f81,32760,512,9,topk_plus_lowrank,32,16,0.1563781052827835,0.1107943058013916,0.9938434362411499,0.006421725265681744,0.03271520146520147
