protocol_id,candidate_protocol_id,prompt_id,split,seed,layer,current_start_frame,denoising_call_index,denoising_timestep,head_index,method,kernel_source,spatial_structure,query_groups,temporal_sharing,exact_policy,event_fraction,correction,rank,coefficient_scope,deployable,representation_only,relative_av_l2,numerator_sq,denominator_sq,dense_reference_parity,arithmetic_reduction,kernel_construction_cost_accounted
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,15,3,833,11,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.14479559659957886,1240.07373046875,59147.5546875,0.001031429972499609,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,0,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.18205048143863678,1371.1431884765625,41371.296875,0.0012428259942680597,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,1,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.30035173892974854,3926.408935546875,43524.6484375,0.00107856176327914,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,2,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.34607943892478943,1940.2606201171875,16199.7548828125,0.0010475176386535168,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,3,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.22363722324371338,1687.9022216796875,33748.859375,0.0010817268630489707,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,4,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.11848587542772293,541.89404296875,38599.4609375,0.001314422581344843,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,5,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.15430617332458496,649.2173461914062,27266.12890625,0.0009134432184509933,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,6,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.216085284948349,547.8637084960938,11733.353515625,0.0007529388531111181,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,7,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.2843100428581238,1690.181884765625,20909.755859375,0.0009472974925301969,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,8,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.16853749752044678,1161.056884765625,40875.2421875,0.0009961490286514163,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,9,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.23432540893554688,1187.4984130859375,21626.896484375,0.0008464296697638929,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,10,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.14774742722511292,797.0453491210938,36512.6328125,0.0008095373050309718,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,11,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.31479355692863464,4811.4013671875,48553.42578125,0.0010174354538321495,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,0,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.11923350393772125,588.1603393554688,41371.296875,0.0012428259942680597,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,1,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.2054564356803894,1837.2774658203125,43524.6484375,0.00107856176327914,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,2,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.2255426049232483,824.0729370117188,16199.7548828125,0.0010475176386535168,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,3,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.13129505515098572,581.7760620117188,33748.859375,0.0010817268630489707,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,4,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.0724533349275589,202.62730407714844,38599.4609375,0.001314422581344843,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,5,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.05441506206989288,80.73497772216797,27266.12890625,0.0009134432184509933,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,6,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.09521356970071793,106.37015533447266,11733.353515625,0.0007529388531111181,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,7,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.1532481163740158,491.0653076171875,20909.755859375,0.0009472974925301969,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,8,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.06390786170959473,166.94326782226562,40875.2421875,0.0009961490286514163,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,9,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.10886726528406143,256.32379150390625,21626.896484375,0.0008464296697638929,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,10,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.054998964071273804,110.44656372070312,36512.6328125,0.0008095373050309718,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,11,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.21440081298351288,2231.889892578125,48553.42578125,0.0010174354538321495,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,0,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.0908203199505806,341.2441101074219,41371.296875,0.0012428259942680597,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,1,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.1685074418783188,1235.8717041015625,43524.6484375,0.00107856176327914,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,2,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.1794862151145935,521.8800048828125,16199.7548828125,0.0010475176386535168,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,3,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.09892537444829941,330.2740783691406,33748.859375,0.0010817268630489707,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,4,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.056462373584508896,123.05506896972656,38599.4609375,0.001314422581344843,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,5,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.03314810246229172,29.959938049316406,27266.12890625,0.0009134432184509933,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,6,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.059651151299476624,41.75032043457031,11733.353515625,0.0007529388531111181,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,7,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.11358168721199036,269.7525634765625,20909.755859375,0.0009472974925301969,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,8,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.04163071885704994,70.84156036376953,40875.2421875,0.0009961490286514163,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,9,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.0780978798866272,131.90847778320312,21626.896484375,0.0008464296697638929,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,10,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.03410562500357628,42.47126388549805,36512.6328125,0.0008095373050309718,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,1,1000,11,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.17148064076900482,1427.7431640625,48553.42578125,0.0010174354538321495,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,0,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.14653803408145905,997.870849609375,46470.09765625,0.0012460921425372362,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,1,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.23941949009895325,3244.6201171875,56603.703125,0.0010368766961619258,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,2,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.32409533858299255,2732.044677734375,26010.111328125,0.0010415423894301057,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,3,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.15247635543346405,911.745361328125,39216.48046875,0.001178280683234334,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,4,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.08438412100076675,288.73321533203125,40548.546875,0.0013338439166545868,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,5,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.13355477154254913,429.3829650878906,24072.765625,0.0008848762372508645,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,6,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.22411298751831055,682.3445434570312,13585.3134765625,0.0007193800411187112,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,7,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.22539661824703217,1499.5506591796875,29516.603515625,0.0009587419917806983,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,8,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.11759644001722336,546.2646484375,39501.60546875,0.0009683464886620641,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,9,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.18620982766151428,867.8104248046875,25027.623046875,0.0008631602977402508,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,10,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.12360379844903946,500.7208557128906,32774.1953125,0.000827471842058003,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,11,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,none,0,runtime_qk_rule,False,True,0.24257077276706696,3587.39453125,60968.03515625,0.001038714312016964,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,0,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.09428901225328445,413.13861083984375,46470.09765625,0.0012460921425372362,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,1,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.18308976292610168,1897.46142578125,56603.703125,0.0010368766961619258,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,2,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.23766277730464935,1469.14453125,26010.111328125,0.0010415423894301057,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,3,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.10038101673126221,395.1589050292969,39216.48046875,0.001178280683234334,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,4,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.05790408328175545,135.95452880859375,40548.546875,0.0013338439166545868,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,5,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.05427924916148186,70.924072265625,24072.765625,0.0008848762372508645,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,6,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.09924416244029999,133.80723571777344,13585.3134765625,0.0007193800411187112,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,7,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.1430293619632721,603.8329467773438,29516.603515625,0.0009587419917806983,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,8,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.054766274988651276,118.47892761230469,39501.60546875,0.0009683464886620641,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,9,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.10775528103113174,290.6007385253906,25027.623046875,0.0008631602977402508,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,10,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.05619201809167862,103.48594665527344,32774.1953125,0.000827471842058003,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,11,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,8,same_record_dense_defect,False,True,0.17658764123916626,1901.177978515625,60968.03515625,0.001038714312016964,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,0,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.07238944619894028,243.5140838623047,46470.09765625,0.0012460921425372362,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,1,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.15366096794605255,1336.5093994140625,56603.703125,0.0010368766961619258,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,2,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.19781593978405,1017.8053588867188,26010.111328125,0.0010415423894301057,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,3,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.07868479937314987,242.80088806152344,39216.48046875,0.001178280683234334,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,4,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.04644446074962616,87.46678161621094,40548.546875,0.0013338439166545868,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,5,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.03431643545627594,28.3485164642334,24072.765625,0.0008848762372508645,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,6,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.06629857420921326,59.714256286621094,13585.3134765625,0.0007193800411187112,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,7,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.11099123954772949,363.61663818359375,29516.603515625,0.0009587419917806983,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,8,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.03780956193804741,56.47003173828125,39501.60546875,0.0009683464886620641,1.734073762821743,False
ar-video-residual-memory-longlive-v1,ar-video-causal-bccb-longlive-v1,calib_rigid_s4,calibration,4,14,18,3,833,9,dynamic_tile_bccb_hybrid_event_0p05,record_qk_projection,periodic_bccb,capture_tiles,frame_pair,sink_recent,0.05,adaptive_rank_oracle,16,same_record_dense_defect,False,True,0.07966207712888718,158.8264617919922,25027.623046875,0.0008631602977402508,1.734073762821743,False
