dtype,scheme,scale_margin,signal,block,records,mean_relative_l2,p95_relative_l2,max_relative_l2,mean_cosine,mean_saturation_ratio,mean_scale_count
int4,channel_bucket,1.05,ffn_output,0,40,0.1508218165487051,0.16496294736862183,0.16837765276432037,0.9887483060359955,0.0371521006571129,1536.0
int4,channel_bucket,1.05,ffn_output,12,40,0.12528764996677638,0.1393972784280777,0.14596806466579437,0.9921279877424241,0.014845784852514043,1536.0
int4,channel_bucket,1.05,ffn_output,24,40,0.11665157247334719,0.13128606975078583,0.13580533862113953,0.9931902930140495,0.02222493562148884,1536.0
int4,channel_bucket,1.05,ffn_output,29,40,0.06635330803692341,0.08272615075111389,0.09028753638267517,0.9977871045470238,0.01881612204015255,1536.0
int4,channel_bucket,1.1,ffn_hidden_post_gelu,0,40,0.21627940014004707,0.27691707015037537,0.2787224054336548,0.9757739439606666,0.030476249102503062,8960.0
int4,channel_bucket,1.1,ffn_hidden_post_gelu,12,40,0.18108688704669476,0.19616737961769104,0.20028671622276306,0.9834939450025558,0.01260724756284617,8960.0
int4,channel_bucket,1.1,ffn_hidden_post_gelu,24,40,0.16580524779856204,0.20669952034950256,0.2224844992160797,0.9859465464949608,0.015803222660906613,8960.0
int4,channel_bucket,1.1,ffn_hidden_post_gelu,29,40,0.12205089628696442,0.17753708362579346,0.20099416375160217,0.9920525133609772,0.012453613376419526,8960.0
int4,channel_bucket,1.1,ffn_input,0,40,0.12851407937705517,0.13746817409992218,0.13954906165599823,0.9917403399944306,0.02697957423515618,1536.0
int4,channel_bucket,1.1,ffn_input,12,40,0.12968918737024068,0.14678174257278442,0.15258902311325073,0.991581292450428,0.012672933260910213,1536.0
int4,channel_bucket,1.1,ffn_input,24,40,0.12511638067662717,0.13486330211162567,0.1394464522600174,0.9921607702970505,0.018054199579637498,1536.0
int4,channel_bucket,1.1,ffn_input,29,40,0.10837478004395962,0.12023910135030746,0.12588556110858917,0.9941024005413055,0.015496826590970158,1536.0
int4,channel_bucket,1.1,ffn_output,0,40,0.14617080986499786,0.15680082142353058,0.1599254608154297,0.9893719002604484,0.03033243922982365,1536.0
int4,channel_bucket,1.1,ffn_output,12,40,0.1276273600757122,0.14602208137512207,0.15235090255737305,0.9918378964066505,0.010998535537510179,1536.0
int4,channel_bucket,1.1,ffn_output,24,40,0.11658124011009932,0.13768994808197021,0.14153842628002167,0.9931698501110077,0.017476400334271603,1536.0
int4,channel_bucket,1.1,ffn_output,29,40,0.06867435919120908,0.08230555802583694,0.09035279601812363,0.9976272657513618,0.0129872644036368,1536.0
int4,channel_bucket,1.25,ffn_hidden_post_gelu,0,40,0.2048869900405407,0.25508230924606323,0.2564930319786072,0.9781678080558777,0.021862618625164032,8960.0
int4,channel_bucket,1.25,ffn_hidden_post_gelu,12,40,0.18687917701900006,0.20945842564105988,0.21845997869968414,0.9824907973408699,0.008714599680388346,8960.0
int4,channel_bucket,1.25,ffn_hidden_post_gelu,24,40,0.16584615409374237,0.19439566135406494,0.20424097776412964,0.9860666796565056,0.010335518987267278,8960.0
int4,channel_bucket,1.25,ffn_hidden_post_gelu,29,40,0.1277433166280389,0.17467418313026428,0.19096292555332184,0.9915068224072456,0.0077247838111361485,8960.0
int4,channel_bucket,1.25,ffn_input,0,40,0.12812618706375362,0.13106891512870789,0.13236716389656067,0.9917700916528702,0.014428711298387497,1536.0
int4,channel_bucket,1.25,ffn_input,12,40,0.1422518976032734,0.16591817140579224,0.1723867803812027,0.9899066001176834,0.0054229737841524185,1536.0
int4,channel_bucket,1.25,ffn_input,24,40,0.1302387023344636,0.15113119781017303,0.15597660839557648,0.9915004789829254,0.008632405809476041,1536.0
int4,channel_bucket,1.25,ffn_input,29,40,0.11523157153278589,0.12964381277561188,0.13285762071609497,0.9933641448616981,0.007119751218124293,1536.0
int4,channel_bucket,1.25,ffn_output,0,40,0.14136188179254533,0.1452750861644745,0.1528945416212082,0.9899845093488693,0.016357422416331247,1536.0
int4,channel_bucket,1.25,ffn_output,12,40,0.13966323845088482,0.1650918573141098,0.1713755577802658,0.9902767360210418,0.004620361470006174,1536.0
int4,channel_bucket,1.25,ffn_output,24,40,0.12294070459902287,0.15504181385040283,0.16044780611991882,0.9923725903034211,0.008284505434858147,1536.0
int4,channel_bucket,1.25,ffn_output,29,40,0.07514433842152357,0.09327042102813721,0.09576533734798431,0.9971770599484444,0.004752604275654449,1536.0
int4,channel_global,1.0,ffn_hidden_post_gelu,0,40,0.22824544198811053,0.28829705715179443,0.29588690400123596,0.9737099513411522,0.02387730198679492,8960.0
int4,channel_global,1.0,ffn_hidden_post_gelu,12,40,0.204411793500185,0.23093518614768982,0.23161433637142181,0.9790330454707146,0.005773925868561491,8960.0
int4,channel_global,1.0,ffn_hidden_post_gelu,24,40,0.17738488502800465,0.2132701575756073,0.23031607270240784,0.9840378358960151,0.008709193774848245,8960.0
int4,channel_global,1.0,ffn_hidden_post_gelu,29,40,0.13727959003299475,0.1812787652015686,0.20688354969024658,0.9903450265526772,0.006652832102554384,8960.0
int4,channel_global,1.0,ffn_input,0,40,0.13221513517200947,0.1407773494720459,0.14290829002857208,0.9912796199321747,0.01726277710404247,1536.0
int4,channel_global,1.0,ffn_input,12,40,0.15616446491330863,0.18524523079395294,0.18939420580863953,0.9877579659223557,0.004163615009747446,1536.0
int4,channel_global,1.0,ffn_input,24,40,0.13099188953638077,0.13805842399597168,0.1398521214723587,0.9914246737957001,0.008121745032258331,1536.0
int4,channel_global,1.0,ffn_input,29,40,0.12367293164134026,0.13364726305007935,0.13627678155899048,0.9923806890845299,0.007728068350115791,1536.0
int4,channel_global,1.0,ffn_output,0,40,0.15659161433577537,0.18841585516929626,0.20036107301712036,0.987776993215084,0.02169087784131989,1536.0
int4,channel_global,1.0,ffn_output,12,40,0.14829305857419967,0.16392073035240173,0.1652175784111023,0.9890377297997475,0.003504435333888978,1536.0
int4,channel_global,1.0,ffn_output,24,40,0.1252034405246377,0.13462190330028534,0.13760238885879517,0.9921943798661232,0.005829874810297042,1536.0
int4,channel_global,1.0,ffn_output,29,40,0.0743412597104907,0.08845814317464828,0.0978686660528183,0.997211928665638,0.006196085705596488,1536.0
int4,channel_global,1.05,ffn_hidden_post_gelu,0,40,0.22704395167529584,0.27772560715675354,0.2852756679058075,0.9740649864077568,0.021300048939883708,8960.0
int4,channel_global,1.05,ffn_hidden_post_gelu,12,40,0.21172007210552693,0.23890143632888794,0.2393149882555008,0.9776468992233276,0.0049515206599608065,8960.0
int4,channel_global,1.05,ffn_hidden_post_gelu,24,40,0.18107098639011382,0.21014893054962158,0.22444669902324677,0.9834796786308289,0.007476283534197136,8960.0
int4,channel_global,1.05,ffn_hidden_post_gelu,29,40,0.14167860206216573,0.17980600893497467,0.20223616063594818,0.9898167118430138,0.005608956513606244,8960.0
int4,channel_global,1.05,ffn_input,0,40,0.13364758901298046,0.146884948015213,0.14833040535449982,0.9910707339644432,0.013809204479912296,1536.0
int4,channel_global,1.05,ffn_input,12,40,0.16301694381982088,0.19252966344356537,0.1995343565940857,0.9866890728473663,0.002806600021722261,1536.0
int4,channel_global,1.05,ffn_input,24,40,0.1352999260649085,0.1432889848947525,0.14569082856178284,0.9908778116106987,0.005940755386836827,1536.0
int4,channel_global,1.05,ffn_input,29,40,0.12755602654069662,0.13797742128372192,0.14114435017108917,0.991898062825203,0.005839030124479905,1536.0
int4,channel_global,1.05,ffn_output,0,40,0.15664508305490016,0.19755561649799347,0.2105010598897934,0.987697122991085,0.017554728634422645,1536.0
int4,channel_global,1.05,ffn_output,12,40,0.1547818848863244,0.17156116664409637,0.17272131145000458,0.9880903020501137,0.002332560284412466,1536.0
int4,channel_global,1.05,ffn_output,24,40,0.12989771869033576,0.14079171419143677,0.14452558755874634,0.9916046619415283,0.004247029732505325,1536.0
int4,channel_global,1.05,ffn_output,29,40,0.07864005547016858,0.09381885826587677,0.1012384295463562,0.996901722252369,0.003861491001680406,1536.0
int4,channel_global,1.1,ffn_hidden_post_gelu,0,40,0.22675287760794163,0.2682434618473053,0.2758285105228424,0.9742006152868271,0.018983328790636734,8960.0
int4,channel_global,1.1,ffn_hidden_post_gelu,12,40,0.21937829814851284,0.2474088817834854,0.24748237431049347,0.9760450467467308,0.004201660162652843,8960.0
int4,channel_global,1.1,ffn_hidden_post_gelu,24,40,0.18503709472715854,0.2079755961894989,0.2199949026107788,0.9827930971980094,0.006369977720896714,8960.0
int4,channel_global,1.1,ffn_hidden_post_gelu,29,40,0.14616290889680386,0.1791435182094574,0.19869516789913177,0.9892186030745507,0.004735630580762517,8960.0
int4,channel_global,1.1,ffn_input,0,40,0.1356751997023821,0.1531667560338974,0.15376590192317963,0.9907762318849563,0.010895792912924663,1536.0
int4,channel_global,1.1,ffn_input,12,40,0.1703038964420557,0.20038007199764252,0.20803123712539673,0.9855350434780121,0.0018951416539493948,1536.0
int4,channel_global,1.1,ffn_input,24,40,0.1401928761973977,0.1488303691148758,0.15143349766731262,0.990224926173687,0.00426432304084301,1536.0
int4,channel_global,1.1,ffn_input,29,40,0.13215990588068963,0.14218775928020477,0.1481507271528244,0.9913314118981361,0.004385376107529737,1536.0
int4,channel_global,1.1,ffn_output,0,40,0.1578660499304533,0.20615534484386444,0.2209061086177826,0.9874210014939309,0.014072672973270528,1536.0
int4,channel_global,1.1,ffn_output,12,40,0.16165017783641816,0.17966777086257935,0.18003526329994202,0.9870475009083748,0.0014668782881926746,1536.0
int4,channel_global,1.1,ffn_output,24,40,0.13479694109410048,0.14749930799007416,0.1519148349761963,0.9909685000777244,0.002992757250467548,1536.0
int4,channel_global,1.1,ffn_output,29,40,0.08183392807841301,0.0983203575015068,0.10388863831758499,0.9966307565569877,0.0024678548837982817,1536.0
int4,channel_global,1.25,ffn_hidden_post_gelu,0,40,0.2312495093792677,0.2467598021030426,0.253951758146286,0.9733859285712242,0.013643450033850969,8960.0
int4,channel_global,1.25,ffn_hidden_post_gelu,12,40,0.24468310177326202,0.27511945366859436,0.27607980370521545,0.9707026183605194,0.0026592145732138306,8960.0
int4,channel_global,1.25,ffn_hidden_post_gelu,24,40,0.20089856199920178,0.2103319615125656,0.21356573700904846,0.980054748058319,0.004031110490905121,8960.0
int4,channel_global,1.25,ffn_hidden_post_gelu,29,40,0.1619850169867277,0.18208430707454681,0.19435706734657288,0.9869828015565872,0.0030646623721622746,8960.0
int4,channel_global,1.25,ffn_input,0,40,0.14787540920078754,0.1740473061800003,0.17490758001804352,0.9890781238675117,0.005107625438540708,1536.0
int4,channel_global,1.25,ffn_input,12,40,0.19303644001483916,0.22817003726959229,0.23738211393356323,0.9815184250473976,0.0004903157673652458,1536.0
int4,channel_global,1.25,ffn_input,24,40,0.1570062257349491,0.16947659850120544,0.17242711782455444,0.9878321826457978,0.001571655334555544,1536.0
int4,channel_global,1.25,ffn_input,29,40,0.14781567230820655,0.16044484078884125,0.17171098291873932,0.9891784772276878,0.001913452212465927,1536.0
int4,channel_global,1.25,ffn_output,0,40,0.16659040562808514,0.23304183781147003,0.25126731395721436,0.9858240574598313,0.007250976773138973,1536.0
int4,channel_global,1.25,ffn_output,12,40,0.18310861252248287,0.2041471153497696,0.20456796884536743,0.9834874823689461,0.00039062501346052156,1536.0
int4,channel_global,1.25,ffn_output,24,40,0.15181703604757785,0.16699032485485077,0.1716129332780838,0.9886149972677231,0.0010121663844074647,1536.0
int4,channel_global,1.25,ffn_output,29,40,0.09299023114144803,0.11071828752756119,0.12015029788017273,0.9956776991486549,0.0007120768508684705,1536.0
int4,tensor_branch_bucket,1.0,ffn_hidden_post_gelu,0,40,0.7441806018352508,0.9120943546295166,0.9134749174118042,0.6699012830853462,3.487723233774886e-07,1.0
int4,tensor_branch_bucket,1.0,ffn_hidden_post_gelu,12,40,0.7961164459586143,0.8630890250205994,0.8704984188079834,0.6215020671486855,2.4414062636424207e-06,1.0
int4,tensor_branch_bucket,1.0,ffn_hidden_post_gelu,24,40,0.8606057569384575,0.9246415495872498,0.9529755711555481,0.5326320573687553,6.452288107539061e-06,1.0
int4,tensor_branch_bucket,1.0,ffn_hidden_post_gelu,29,40,0.5575883820652962,0.5864958763122559,0.6003546714782715,0.8344808980822563,1.1335100612086536e-05,1.0
int4,tensor_branch_bucket,1.0,ffn_input,0,40,0.3402033358812332,0.38898149132728577,0.39412739872932434,0.9460579246282578,5.1879883540095764e-05,1.0
int4,tensor_branch_bucket,1.0,ffn_input,12,40,0.4825760878622532,0.598302960395813,0.6167140007019043,0.893917427957058,0.0,1.0
int4,tensor_branch_bucket,1.0,ffn_input,24,40,0.3358488604426384,0.3637656271457672,0.3767336905002594,0.9479317963123322,0.0,1.0
int4,tensor_branch_bucket,1.0,ffn_input,29,40,0.6132380872964859,0.6510092616081238,0.6543439626693726,0.8258757084608078,4.069010537932627e-06,1.0
int4,tensor_branch_bucket,1.0,ffn_output,0,40,0.45426735281944275,0.5150024890899658,0.550165057182312,0.906297717988491,4.679362118622521e-05,1.0
int4,tensor_branch_bucket,1.0,ffn_output,12,40,0.5587274901568889,0.6923916339874268,0.6962526440620422,0.858399772644043,8.138020984915783e-06,1.0
int4,tensor_branch_bucket,1.0,ffn_output,24,40,0.7399891242384911,0.7841773629188538,0.7925868630409241,0.7121698632836342,1.4241536882764194e-05,1.0
int4,tensor_branch_bucket,1.0,ffn_output,29,40,0.5408683985471725,0.603947639465332,0.6323421001434326,0.848947262763977,0.0,1.0
int4,tensor_branch_bucket,1.05,ffn_hidden_post_gelu,0,40,0.7526254490017891,0.9170546531677246,0.9173471927642822,0.6542750634253025,3.487723233774886e-07,1.0
int4,tensor_branch_bucket,1.05,ffn_hidden_post_gelu,12,40,0.8042591497302055,0.8702892065048218,0.8791069388389587,0.6116526991128921,1.3950892935099545e-06,1.0
int4,tensor_branch_bucket,1.05,ffn_hidden_post_gelu,24,40,0.8687200665473938,0.9303210377693176,0.9581369757652283,0.5198316991329193,4.708426433808199e-06,1.0
int4,tensor_branch_bucket,1.05,ffn_hidden_post_gelu,29,40,0.5646971881389617,0.5951437950134277,0.6091163754463196,0.8302768215537071,6.277901832163479e-06,1.0
int4,tensor_branch_bucket,1.05,ffn_input,0,40,0.3566261887550354,0.40796980261802673,0.4130505621433258,0.9409833952784539,3.3569336392247354e-05,1.0
int4,tensor_branch_bucket,1.05,ffn_input,12,40,0.503389785438776,0.6219891905784607,0.640583872795105,0.8841409265995026,0.0,1.0
int4,tensor_branch_bucket,1.05,ffn_input,24,40,0.35265622064471247,0.38181525468826294,0.3954072594642639,0.9427974626421929,0.0,1.0
int4,tensor_branch_bucket,1.05,ffn_input,29,40,0.6337125539779663,0.6703567504882812,0.6751763820648193,0.811786063015461,0.0,1.0
int4,tensor_branch_bucket,1.05,ffn_output,0,40,0.47408426105976104,0.5359950661659241,0.5718467831611633,0.8980415359139442,2.848307376552839e-05,1.0
int4,tensor_branch_bucket,1.05,ffn_output,12,40,0.5814616523683072,0.7147384285926819,0.7185908555984497,0.8459096491336823,0.0,1.0
int4,tensor_branch_bucket,1.05,ffn_output,24,40,0.7549623236060142,0.7952817678451538,0.8045386672019958,0.6939478009939194,3.05175790344947e-06,1.0
int4,tensor_branch_bucket,1.05,ffn_output,29,40,0.5513417199254036,0.6162141561508179,0.6450074315071106,0.8429620996117592,0.0,1.0
int4,tensor_branch_bucket,1.1,ffn_hidden_post_gelu,0,40,0.7608831882476806,0.9207193851470947,0.9209790825843811,0.6463535182178021,0.0,1.0
int4,tensor_branch_bucket,1.1,ffn_hidden_post_gelu,12,40,0.8120931446552276,0.8772231936454773,0.8871709108352661,0.6024131163954735,1.046316970132466e-06,1.0
int4,tensor_branch_bucket,1.1,ffn_hidden_post_gelu,24,40,0.8762850850820542,0.9340808391571045,0.9626514315605164,0.5070976532995701,2.6157924594372163e-06,1.0
int4,tensor_branch_bucket,1.1,ffn_hidden_post_gelu,29,40,0.5718401595950127,0.6036778688430786,0.6177886128425598,0.8260287269949913,4.185267880529864e-06,1.0
int4,tensor_branch_bucket,1.1,ffn_input,0,40,0.37284411638975146,0.42637184262275696,0.4318634569644928,0.9358631536364556,2.136230523319682e-05,1.0
int4,tensor_branch_bucket,1.1,ffn_input,12,40,0.5235583268105983,0.6443444490432739,0.6622960567474365,0.8748827248811721,0.0,1.0
int4,tensor_branch_bucket,1.1,ffn_input,24,40,0.3694184832274914,0.39993008971214294,0.413864403963089,0.938033726811409,0.0,1.0
int4,tensor_branch_bucket,1.1,ffn_input,29,40,0.652831868827343,0.6878356337547302,0.69467693567276,0.7976333662867546,0.0,1.0
int4,tensor_branch_bucket,1.1,ffn_output,0,40,0.4932071566581726,0.556050181388855,0.5924495458602905,0.8894862443208694,1.4241536882764194e-05,1.0
int4,tensor_branch_bucket,1.1,ffn_output,12,40,0.603184349834919,0.7353523969650269,0.7389975190162659,0.8330580398440361,0.0,1.0
int4,tensor_branch_bucket,1.1,ffn_output,24,40,0.7681219667196274,0.8046261072158813,0.8149133920669556,0.6761489242315293,0.0,1.0
int4,tensor_branch_bucket,1.1,ffn_output,29,40,0.5615949615836143,0.6272905468940735,0.6567219495773315,0.8368666633963585,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_hidden_post_gelu,0,40,0.7849587395787239,0.9307289719581604,0.9308521747589111,0.6228561908006668,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_hidden_post_gelu,12,40,0.8337698429822922,0.8950072526931763,0.9080020785331726,0.5742500849068165,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_hidden_post_gelu,24,40,0.896048367023468,0.9469558000564575,0.9735134840011597,0.46938498616218566,5.23158485066233e-07,1.0
int4,tensor_branch_bucket,1.25,ffn_hidden_post_gelu,29,40,0.5931626871228218,0.6291728615760803,0.645784318447113,0.8128337621688843,1.743861616887443e-07,1.0
int4,tensor_branch_bucket,1.25,ffn_input,0,40,0.42059342116117476,0.4806422293186188,0.486585408449173,0.9193918675184249,4.069010537932627e-06,1.0
int4,tensor_branch_bucket,1.25,ffn_input,12,40,0.5803723454475402,0.703154444694519,0.7206003665924072,0.8438270509243011,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_input,24,40,0.41939894258975985,0.45301997661590576,0.46898651123046875,0.9217499151825905,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_input,29,40,0.7022680342197418,0.7364352941513062,0.7433797121047974,0.7550914898514748,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_output,0,40,0.5466709777712822,0.6116431951522827,0.6481132507324219,0.8631461471319198,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_output,12,40,0.662401182949543,0.7865434885025024,0.7898110151290894,0.7930967345833778,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_output,24,40,0.7993182048201561,0.826841413974762,0.8377723097801208,0.6331569761037826,0.0,1.0
int4,tensor_branch_bucket,1.25,ffn_output,29,40,0.5898232728242874,0.6558331847190857,0.6863834857940674,0.8180235505104065,0.0,1.0
int4,tensor_bucket,1.0,ffn_hidden_post_gelu,0,40,0.7467784374952317,0.9134749174118042,0.9148890972137451,0.6592287138104439,3.487723233774886e-07,1.0
int4,tensor_bucket,1.0,ffn_hidden_post_gelu,12,40,0.8104759678244591,0.8676244616508484,0.8704984188079834,0.6052722185850143,2.092633940264932e-06,1.0
int4,tensor_bucket,1.0,ffn_hidden_post_gelu,24,40,0.8711016044020653,0.9393739104270935,0.9529755711555481,0.5159278750419617,4.708426456545567e-06,1.0
int4,tensor_bucket,1.0,ffn_hidden_post_gelu,29,40,0.5602907449007034,0.5959267616271973,0.6003546714782715,0.8329502061009407,9.068080476026808e-06,1.0
int4,tensor_bucket,1.0,ffn_input,0,40,0.3407239101827145,0.38898149132728577,0.39412739872932434,0.9459159702062607,5.0862630814663135e-05,1.0
int4,tensor_bucket,1.0,ffn_input,12,40,0.48335118740797045,0.598302960395813,0.6167140007019043,0.893533393740654,0.0,1.0
int4,tensor_bucket,1.0,ffn_input,24,40,0.33614286929368975,0.3637656271457672,0.3767336905002594,0.9478439897298813,0.0,1.0
int4,tensor_bucket,1.0,ffn_input,29,40,0.6132380872964859,0.6510092616081238,0.6543439626693726,0.8258757084608078,4.069010537932627e-06,1.0
int4,tensor_bucket,1.0,ffn_output,0,40,0.45426735281944275,0.5150024890899658,0.550165057182312,0.906297717988491,4.679362118622521e-05,1.0
int4,tensor_bucket,1.0,ffn_output,12,40,0.5651802338659764,0.6932300925254822,0.6962526440620422,0.8550864517688751,7.1207683504326266e-06,1.0
int4,tensor_bucket,1.0,ffn_output,24,40,0.7415030539035797,0.7841773629188538,0.7925868630409241,0.7106024339795113,1.3224284248281038e-05,1.0
int4,tensor_bucket,1.0,ffn_output,29,40,0.5419944047927856,0.6045896410942078,0.6330483555793762,0.8484425500035286,0.0,1.0
int4,tensor_bucket,1.05,ffn_hidden_post_gelu,0,40,0.7551823809742928,0.9173471927642822,0.9187184572219849,0.6519566185772419,3.487723233774886e-07,1.0
int4,tensor_bucket,1.05,ffn_hidden_post_gelu,12,40,0.8188188955187797,0.8752775192260742,0.8791069388389587,0.5949712872505188,1.3950892935099545e-06,1.0
int4,tensor_bucket,1.05,ffn_hidden_post_gelu,24,40,0.8790516972541809,0.942937433719635,0.9581369757652283,0.5030902370810508,3.6621094636757334e-06,1.0
int4,tensor_bucket,1.05,ffn_hidden_post_gelu,29,40,0.5675388529896737,0.606261134147644,0.6091163754463196,0.8286196738481522,5.754743347097246e-06,1.0
int4,tensor_bucket,1.05,ffn_input,0,40,0.35717741027474403,0.40796980261802673,0.4130505621433258,0.9407974138855935,3.153483121423051e-05,1.0
int4,tensor_bucket,1.05,ffn_input,12,40,0.5041807614266872,0.6219891905784607,0.640583872795105,0.8838072508573532,0.0,1.0
int4,tensor_bucket,1.05,ffn_input,24,40,0.35295815840363504,0.38181525468826294,0.3954072594642639,0.9426975935697556,0.0,1.0
int4,tensor_bucket,1.05,ffn_input,29,40,0.6337125539779663,0.6703567504882812,0.6751763820648193,0.811786063015461,0.0,1.0
int4,tensor_bucket,1.05,ffn_output,0,40,0.47408426105976104,0.5359950661659241,0.5718467831611633,0.8980415359139442,2.848307376552839e-05,1.0
int4,tensor_bucket,1.05,ffn_output,12,40,0.5880163609981537,0.7151590585708618,0.7185908555984497,0.8425884589552879,0.0,1.0
int4,tensor_bucket,1.05,ffn_output,24,40,0.7563737288117409,0.7952817678451538,0.8045386672019958,0.6919945359230042,3.05175790344947e-06,1.0
int4,tensor_bucket,1.05,ffn_output,29,40,0.5525951832532883,0.6168559789657593,0.64565509557724,0.8423028141260147,0.0,1.0
int4,tensor_bucket,1.1,ffn_hidden_post_gelu,0,40,0.763534565269947,0.9209790825843811,0.9223653674125671,0.6437202997505664,0.0,1.0
int4,tensor_bucket,1.1,ffn_hidden_post_gelu,12,40,0.8268182665109635,0.8822750449180603,0.8871709108352661,0.5851144790649414,1.046316970132466e-06,1.0
int4,tensor_bucket,1.1,ffn_hidden_post_gelu,24,40,0.8864080101251602,0.9460139274597168,0.9626514315605164,0.4888079553842545,2.2670201360597275e-06,1.0
int4,tensor_bucket,1.1,ffn_hidden_post_gelu,29,40,0.5748084872961045,0.6164482831954956,0.6177886128425598,0.8242362648248672,3.836495557152375e-06,1.0
int4,tensor_bucket,1.1,ffn_input,0,40,0.3734255634248257,0.42637184262275696,0.4318634569644928,0.9356789499521255,2.0345052689663135e-05,1.0
int4,tensor_bucket,1.1,ffn_input,12,40,0.524369353055954,0.6443444490432739,0.6622960567474365,0.8744859114289284,0.0,1.0
int4,tensor_bucket,1.1,ffn_input,24,40,0.3697361908853054,0.39993008971214294,0.413864403963089,0.9379331037402153,0.0,1.0
int4,tensor_bucket,1.1,ffn_input,29,40,0.652831868827343,0.6878356337547302,0.69467693567276,0.7976333662867546,0.0,1.0
int4,tensor_bucket,1.1,ffn_output,0,40,0.4932071566581726,0.556050181388855,0.5924495458602905,0.8894862443208694,1.4241536882764194e-05,1.0
int4,tensor_bucket,1.1,ffn_output,12,40,0.6098065830767154,0.7356258034706116,0.7389975190162659,0.8296410232782364,0.0,1.0
int4,tensor_bucket,1.1,ffn_output,24,40,0.7694485321640968,0.8046261072158813,0.8149133920669556,0.6744539245963097,0.0,1.0
int4,tensor_bucket,1.1,ffn_output,29,40,0.5628552138805389,0.6279349327087402,0.6573997139930725,0.8360021352767945,0.0,1.0
int4,tensor_bucket,1.25,ffn_hidden_post_gelu,0,40,0.7878340452909469,0.9308521747589111,0.9322751760482788,0.6194472469389438,0.0,1.0
int4,tensor_bucket,1.25,ffn_hidden_post_gelu,12,40,0.8486246794462204,0.9003095030784607,0.9084684252738953,0.5545230142772197,0.0,1.0
int4,tensor_bucket,1.25,ffn_hidden_post_gelu,24,40,0.9053971141576767,0.9539814591407776,0.9735134840011597,0.4507141180336475,5.23158485066233e-07,1.0
int4,tensor_bucket,1.25,ffn_hidden_post_gelu,29,40,0.5964122027158737,0.6423282623291016,0.645784318447113,0.8107815220952034,1.743861616887443e-07,1.0
int4,tensor_bucket,1.25,ffn_input,0,40,0.42122616320848466,0.4806422293186188,0.486585408449173,0.9191340014338494,4.069010537932627e-06,1.0
int4,tensor_bucket,1.25,ffn_input,12,40,0.5812198221683502,0.703154444694519,0.7206003665924072,0.8433225646615028,0.0,1.0
int4,tensor_bucket,1.25,ffn_input,24,40,0.4197593852877617,0.45301997661590576,0.46898651123046875,0.9216331422328949,0.0,1.0
int4,tensor_bucket,1.25,ffn_input,29,40,0.7022680342197418,0.7364352941513062,0.7433797121047974,0.7550914898514748,0.0,1.0
int4,tensor_bucket,1.25,ffn_output,0,40,0.5466709777712822,0.6116431951522827,0.6481132507324219,0.8631461471319198,0.0,1.0
int4,tensor_bucket,1.25,ffn_output,12,40,0.6690521597862243,0.7868489623069763,0.7902520298957825,0.7886414542794228,0.0,1.0
int4,tensor_bucket,1.25,ffn_output,24,40,0.8004141718149185,0.826841413974762,0.8377723097801208,0.631797406077385,0.0,1.0
int4,tensor_bucket,1.25,ffn_output,29,40,0.5911012321710587,0.6565466523170471,0.6870028376579285,0.8173433855175972,0.0,1.0
int4,tensor_dynamic,1.0,ffn_hidden_post_gelu,0,40,0.642488594353199,0.7807295918464661,0.7923344969749451,0.8323944747447968,0.0,1.0
int4,tensor_dynamic,1.0,ffn_hidden_post_gelu,12,40,0.7900910645723342,0.8458304405212402,0.8506078720092773,0.6285677149891853,0.0,1.0
int4,tensor_dynamic,1.0,ffn_hidden_post_gelu,24,40,0.8120540082454681,0.9059730172157288,0.9144502282142639,0.600391648709774,0.0,1.0
int4,tensor_dynamic,1.0,ffn_hidden_post_gelu,29,40,0.56340451836586,0.5818811058998108,0.5829058885574341,0.8310071602463722,0.0,1.0
int4,tensor_dynamic,1.0,ffn_input,0,40,0.3579402185976505,0.3905509412288666,0.40159520506858826,0.9408026754856109,0.0,1.0
int4,tensor_dynamic,1.0,ffn_input,12,40,0.4655132949352264,0.5762211084365845,0.6167140007019043,0.9009490951895713,0.0,1.0
int4,tensor_dynamic,1.0,ffn_input,24,40,0.3113530620932579,0.32415708899497986,0.325787752866745,0.9548724249005318,0.0,1.0
int4,tensor_dynamic,1.0,ffn_input,29,40,0.5817483432590962,0.6246747970581055,0.6258628368377686,0.8438409328460693,0.0,1.0
int4,tensor_dynamic,1.0,ffn_output,0,40,0.4621138580143452,0.47768479585647583,0.48007869720458984,0.9037419632077217,0.0,1.0
int4,tensor_dynamic,1.0,ffn_output,12,40,0.5185320302844048,0.657349705696106,0.6887526512145996,0.8783011093735695,0.0,1.0
int4,tensor_dynamic,1.0,ffn_output,24,40,0.7125083677470684,0.7684237957000732,0.771789014339447,0.7295643523335457,0.0,1.0
int4,tensor_dynamic,1.0,ffn_output,29,40,0.5085121870040894,0.5232642292976379,0.5413499474525452,0.8684373557567596,0.0,1.0
