run_id,step,block,branch,signal,dtype,scheme,scale_margin,relative_l2,cosine,saturation_ratio,scale_count
p00_seed20260724,0,29,0,ffn_input,fp8_e4m3,channel_bucket,1.1,0.03300393000245094,0.9994552731513977,0.006591796875,1536
p00_seed20260724,0,29,0,ffn_input,fp8_e4m3,channel_bucket,1.25,0.03024398349225521,0.9995489120483398,0.0020345053635537624,1536
p00_seed20260724,0,29,0,ffn_input,fp8_e4m3,tensor_dynamic,1.0,0.026117999106645584,0.999659538269043,0.0,1
p00_seed20260724,0,29,0,ffn_input,fp8_e4m3,token_dynamic,1.0,0.02533724159002304,0.9996793866157532,0.0,16
p00_seed20260724,0,29,0,ffn_input,fp8_e4m3,token_group128_dynamic,1.0,0.023480063304305077,0.9997246265411377,0.0,192
p00_seed20260724,0,29,0,ffn_input,int8,tensor_global,1.0,0.04806089028716087,0.998847484588623,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_global,1.05,0.050429411232471466,0.9987302422523499,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_global,1.1,0.052837301045656204,0.9986082315444946,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_global,1.25,0.06002521142363548,0.9982022047042847,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_bucket,1.0,0.03412148356437683,0.999419093132019,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_bucket,1.05,0.03567979484796524,0.999363899230957,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_bucket,1.1,0.03743324428796768,0.9993000030517578,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_bucket,1.25,0.04261491447687149,0.9990928173065186,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_step,1.0,0.027112850919365883,0.9996325969696045,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_step,1.05,0.02857316844165325,0.9995925426483154,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_step,1.1,0.029878782108426094,0.9995538592338562,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_step,1.25,0.03412148356437683,0.999419093132019,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_branch_bucket,1.0,0.03412148356437683,0.999419093132019,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_branch_bucket,1.05,0.03567979484796524,0.999363899230957,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_branch_bucket,1.1,0.03743324428796768,0.9993000030517578,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,tensor_branch_bucket,1.25,0.04261491447687149,0.9990928173065186,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,channel_global,1.0,0.015894649550318718,0.9998742341995239,0.003946940414607525,1536
p00_seed20260724,0,29,0,ffn_input,int8,channel_global,1.05,0.012918977066874504,0.9999165534973145,0.00244140625,1536
p00_seed20260724,0,29,0,ffn_input,int8,channel_global,1.1,0.011236341670155525,0.9999368786811829,0.0015462239971384406,1536
p00_seed20260724,0,29,0,ffn_input,int8,channel_global,1.25,0.009977617301046848,0.9999502897262573,0.00044759115553461015,1536
p00_seed20260724,0,29,0,ffn_input,int8,channel_bucket,1.0,0.028945451602339745,0.9995886087417603,0.01277669332921505,1536
p00_seed20260724,0,29,0,ffn_input,int8,channel_bucket,1.05,0.023256098851561546,0.999732255935669,0.009033203125,1536
p00_seed20260724,0,29,0,ffn_input,int8,channel_bucket,1.1,0.01907789148390293,0.9998190402984619,0.006591796875,1536
p00_seed20260724,0,29,0,ffn_input,int8,channel_bucket,1.25,0.012356804683804512,0.9999237656593323,0.0020345053635537624,1536
p00_seed20260724,0,29,0,ffn_input,int8,tensor_dynamic,1.0,0.026720430701971054,0.999643087387085,0.0,1
p00_seed20260724,0,29,0,ffn_input,int8,token_dynamic,1.0,0.025305790826678276,0.9996801614761353,0.0,16
p00_seed20260724,0,29,0,ffn_input,int8,token_group128_dynamic,1.0,0.012255698442459106,0.9999249577522278,0.0004069010610692203,192
p00_seed20260724,0,29,0,ffn_input,int4,tensor_global,1.0,0.7114551663398743,0.7505491375923157,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_global,1.05,0.7290660738945007,0.7320237159729004,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_global,1.1,0.7444528341293335,0.7117539644241333,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_global,1.25,0.781443178653717,0.6638306379318237,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_bucket,1.0,0.5709012746810913,0.850985050201416,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_bucket,1.05,0.591664731502533,0.8404191136360168,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_bucket,1.1,0.6114896535873413,0.8286228775978088,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_bucket,1.25,0.6635212302207947,0.7885285019874573,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_step,1.0,0.4764341413974762,0.8982613682746887,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_step,1.05,0.4965765178203583,0.8891493082046509,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_step,1.1,0.5161756277084351,0.8803830146789551,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_step,1.25,0.5709012746810913,0.850985050201416,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_branch_bucket,1.0,0.5709012746810913,0.850985050201416,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_branch_bucket,1.05,0.591664731502533,0.8404191136360168,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_branch_bucket,1.1,0.6114896535873413,0.8286228775978088,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,tensor_branch_bucket,1.25,0.6635212302207947,0.7885285019874573,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,channel_global,1.0,0.12874656915664673,0.9919173717498779,0.003946940414607525,1536
p00_seed20260724,0,29,0,ffn_input,int4,channel_global,1.05,0.13681650161743164,0.9908136129379272,0.00244140625,1536
p00_seed20260724,0,29,0,ffn_input,int4,channel_global,1.1,0.1417192816734314,0.9899932146072388,0.0015462239971384406,1536
p00_seed20260724,0,29,0,ffn_input,int4,channel_global,1.25,0.15728387236595154,0.9878959059715271,0.00044759115553461015,1536
p00_seed20260724,0,29,0,ffn_input,int4,channel_bucket,1.0,0.09797975420951843,0.9951963424682617,0.01277669332921505,1536
p00_seed20260724,0,29,0,ffn_input,int4,channel_bucket,1.05,0.10040586441755295,0.9949700832366943,0.009033203125,1536
p00_seed20260724,0,29,0,ffn_input,int4,channel_bucket,1.1,0.10477633029222488,0.9945610761642456,0.006591796875,1536
p00_seed20260724,0,29,0,ffn_input,int4,channel_bucket,1.25,0.11751063913106918,0.9931216239929199,0.0020345053635537624,1536
p00_seed20260724,0,29,0,ffn_input,int4,tensor_dynamic,1.0,0.4702586233615875,0.900747537612915,0.0,1
p00_seed20260724,0,29,0,ffn_input,int4,token_dynamic,1.0,0.4467065930366516,0.9100505113601685,0.0,16
p00_seed20260724,0,29,0,ffn_input,int4,token_group128_dynamic,1.0,0.21745502948760986,0.9771074056625366,0.0,192
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_global,1.0,0.02676425687968731,0.9996424913406372,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_global,1.05,0.027488648891448975,0.9996233582496643,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_global,1.1,0.025376953184604645,0.9996778964996338,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_global,1.25,0.025842901319265366,0.9996662139892578,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_bucket,1.0,0.02676425687968731,0.9996424913406372,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_bucket,1.05,0.027488648891448975,0.9996233582496643,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_bucket,1.1,0.025376953184604645,0.9996778964996338,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_bucket,1.25,0.025842901319265366,0.9996662139892578,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_step,1.0,0.0281841903924942,0.9996036887168884,2.092633985739667e-05,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_step,1.05,0.026153486222028732,0.9996585249900818,2.092633985739667e-05,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_step,1.1,0.027638502418994904,0.9996181726455688,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_step,1.25,0.027005642652511597,0.9996367692947388,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_branch_bucket,1.0,0.027587050572037697,0.9996194243431091,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_branch_bucket,1.05,0.026074087247252464,0.9996600151062012,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_branch_bucket,1.1,0.02727147750556469,0.9996289014816284,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_branch_bucket,1.25,0.025896819308400154,0.9996646046638489,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_global,1.0,0.03389720991253853,0.9994284510612488,0.00652204267680645,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_global,1.05,0.03113667480647564,0.9995169043540955,0.004268973134458065,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_global,1.1,0.029180217534303665,0.9995742440223694,0.002741350559517741,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_global,1.25,0.027945028617978096,0.9996095895767212,0.0008161272271536291,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_bucket,1.0,0.03566896915435791,0.9993677139282227,0.009402901865541935,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_bucket,1.05,0.03255987912416458,0.9994730949401855,0.005977957509458065,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_bucket,1.1,0.030421312898397446,0.9995372295379639,0.003976004663854837,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,channel_bucket,1.25,0.028316885232925415,0.9995992183685303,0.001262555830180645,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,tensor_dynamic,1.0,0.02765517123043537,0.9996176958084106,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,token_dynamic,1.0,0.026409484446048737,0.9996512532234192,0.0,16
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,fp8_e4m3,token_group128_dynamic,1.0,0.022947492077946663,0.9997366666793823,0.0,1120
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_global,1.0,0.03494855761528015,0.9993917942047119,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_global,1.05,0.03942577540874481,0.9992309808731079,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_global,1.1,0.043635040521621704,0.9990515112876892,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_global,1.25,0.043392110615968704,0.9990640878677368,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_bucket,1.0,0.03494855761528015,0.9993917942047119,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_bucket,1.05,0.03942577540874481,0.9992309808731079,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_bucket,1.1,0.043635040521621704,0.9990515112876892,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_bucket,1.25,0.043392110615968704,0.9990640878677368,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_step,1.0,0.030818874016404152,0.9995272755622864,2.092633985739667e-05,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_step,1.05,0.034602925181388855,0.9994050860404968,2.092633985739667e-05,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_step,1.1,0.03446193039417267,0.9994069337844849,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_step,1.25,0.04029436036944389,0.9991974234580994,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_branch_bucket,1.0,0.034314047545194626,0.9994134306907654,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_branch_bucket,1.05,0.03391905501484871,0.9994258284568787,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_branch_bucket,1.1,0.03723204880952835,0.9993151426315308,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_branch_bucket,1.25,0.04129447042942047,0.999147891998291,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_global,1.0,0.022798843681812286,0.9997447729110718,0.0065708705224096775,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_global,1.05,0.017348865047097206,0.9998507499694824,0.0042898994870483875,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_global,1.1,0.013853166252374649,0.9999045133590698,0.002741350559517741,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_global,1.25,0.009480510838329792,0.9999551177024841,0.0008161272271536291,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_bucket,1.0,0.02551928535103798,0.9996808171272278,0.00945173017680645,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_bucket,1.05,0.019688963890075684,0.9998080730438232,0.0059988838620483875,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_bucket,1.1,0.015745270997285843,0.9998769164085388,0.003976004663854837,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,channel_bucket,1.25,0.009869443252682686,0.9999512434005737,0.001262555830180645,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,tensor_dynamic,1.0,0.034492459148168564,0.9994058012962341,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,token_dynamic,1.0,0.025856198742985725,0.9996656775474548,6.975446467549773e-06,16
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int8,token_group128_dynamic,1.0,0.012906506657600403,0.999916672706604,0.000306919653667137,1120
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_global,1.0,0.5376906394958496,0.852135181427002,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_global,1.05,0.5485727787017822,0.8458160161972046,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_global,1.1,0.5593849420547485,0.8401870131492615,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_global,1.25,0.5917261242866516,0.8218133449554443,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_bucket,1.0,0.5376906394958496,0.852135181427002,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_bucket,1.05,0.5485727787017822,0.8458160161972046,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_bucket,1.1,0.5593849420547485,0.8401870131492615,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_bucket,1.25,0.5917261242866516,0.8218133449554443,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_step,1.0,0.5038360357284546,0.8692803382873535,2.092633985739667e-05,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_step,1.05,0.5131640434265137,0.864633321762085,2.092633985739667e-05,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_step,1.1,0.5224883556365967,0.8599871397018433,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_step,1.25,0.5503881573677063,0.8446762561798096,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_branch_bucket,1.0,0.5231443047523499,0.8596446514129639,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_branch_bucket,1.05,0.5334563255310059,0.8543248176574707,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_branch_bucket,1.1,0.5437445044517517,0.8489173650741577,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_branch_bucket,1.25,0.5741484761238098,0.8315754532814026,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_global,1.0,0.10876398533582687,0.9941123127937317,0.00652204267680645,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_global,1.05,0.11352316290140152,0.9936169385910034,0.004268973134458065,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_global,1.1,0.11875668168067932,0.9930095672607422,0.002741350559517741,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_global,1.25,0.13546055555343628,0.9909546375274658,0.0008161272271536291,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_bucket,1.0,0.0856528952717781,0.9963327646255493,0.009402901865541935,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_bucket,1.05,0.0886402353644371,0.996086835861206,0.005977957509458065,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_bucket,1.1,0.09155632555484772,0.9958140850067139,0.003976004663854837,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,channel_bucket,1.25,0.10319735109806061,0.9947118759155273,0.001262555830180645,8960
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,tensor_dynamic,1.0,0.5223251581192017,0.8600215315818787,0.0,1
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,token_dynamic,1.0,0.4664572477340698,0.8890892863273621,0.0,16
p00_seed20260724,0,29,0,ffn_hidden_post_gelu,int4,token_group128_dynamic,1.0,0.25448712706565857,0.969588577747345,0.0,1120
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_global,1.0,0.02526918426156044,0.9996825456619263,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_global,1.05,0.025859124958515167,0.9996660947799683,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_global,1.1,0.026087921112775803,0.9996641874313354,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_global,1.25,0.02815588191151619,0.9996036887168884,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_bucket,1.0,0.02526918426156044,0.9996825456619263,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_bucket,1.05,0.025859124958515167,0.9996660947799683,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_bucket,1.1,0.026087921112775803,0.9996641874313354,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_bucket,1.25,0.02815588191151619,0.9996036887168884,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_step,1.0,0.02526918426156044,0.9996825456619263,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_step,1.05,0.025859124958515167,0.9996660947799683,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_step,1.1,0.026087921112775803,0.9996641874313354,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_step,1.25,0.02815588191151619,0.9996036887168884,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_branch_bucket,1.0,0.02515106461942196,0.9996837377548218,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_branch_bucket,1.05,0.024700617417693138,0.999695897102356,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_branch_bucket,1.1,0.026483546942472458,0.9996492266654968,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_branch_bucket,1.25,0.027190428227186203,0.9996438026428223,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_global,1.0,0.025136210024356842,0.9996887445449829,0.0062255859375,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_global,1.05,0.026613598689436913,0.9996489882469177,0.0024007163010537624,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_global,1.1,0.02635691873729229,0.9996572732925415,0.0010172526817768812,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_global,1.25,0.0293755903840065,0.9995709657669067,0.00016276042151730508,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_bucket,1.0,0.025634825229644775,0.9996770024299622,0.012369791977107525,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_bucket,1.05,0.02692245878279209,0.9996403455734253,0.005859375,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_bucket,1.1,0.02640059031546116,0.9996554851531982,0.0030110678635537624,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,channel_bucket,1.25,0.02934988960623741,0.9995718598365784,0.0003662109375,1536
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,tensor_dynamic,1.0,0.024762442335486412,0.9996933937072754,0.0,1
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,token_dynamic,1.0,0.021816285327076912,0.9997625946998596,0.0,16
p00_seed20260724,0,29,0,ffn_output,fp8_e4m3,token_group128_dynamic,1.0,0.018984848633408546,0.9998198747634888,0.0,192
p00_seed20260724,0,29,0,ffn_output,int8,tensor_global,1.0,0.051736243069171906,0.9986650347709656,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_global,1.05,0.0544130802154541,0.9985236525535583,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_global,1.1,0.057101838290691376,0.9983735680580139,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_global,1.25,0.06506916135549545,0.9978897571563721,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_bucket,1.0,0.051736243069171906,0.9986650347709656,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_bucket,1.05,0.0544130802154541,0.9985236525535583,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_bucket,1.1,0.057101838290691376,0.9983735680580139,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_bucket,1.25,0.06506916135549545,0.9978897571563721,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_step,1.0,0.051736243069171906,0.9986650347709656,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_step,1.05,0.0544130802154541,0.9985236525535583,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_step,1.1,0.057101838290691376,0.9983735680580139,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_step,1.25,0.06506916135549545,0.9978897571563721,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_branch_bucket,1.0,0.04995280131697655,0.9987539052963257,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_branch_bucket,1.05,0.05256028473377228,0.9986217617988586,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_branch_bucket,1.1,0.05507103353738785,0.9984881281852722,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,tensor_branch_bucket,1.25,0.06275209039449692,0.9980372786521912,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,channel_global,1.0,0.006548447068780661,0.9999788999557495,0.0062255859375,1536
p00_seed20260724,0,29,0,ffn_output,int8,channel_global,1.05,0.0043981303460896015,0.9999903440475464,0.0024007163010537624,1536
p00_seed20260724,0,29,0,ffn_output,int8,channel_global,1.1,0.004066219087690115,0.9999917149543762,0.0010172526817768812,1536
p00_seed20260724,0,29,0,ffn_output,int8,channel_global,1.25,0.004207715857774019,0.9999911785125732,0.00016276042151730508,1536
p00_seed20260724,0,29,0,ffn_output,int8,channel_bucket,1.0,0.008642172440886497,0.9999632835388184,0.01241048239171505,1536
p00_seed20260724,0,29,0,ffn_output,int8,channel_bucket,1.05,0.005684615578502417,0.9999839067459106,0.005859375,1536
p00_seed20260724,0,29,0,ffn_output,int8,channel_bucket,1.1,0.004587905947118998,0.9999894499778748,0.0030110678635537624,1536
p00_seed20260724,0,29,0,ffn_output,int8,channel_bucket,1.25,0.003961788956075907,0.9999921321868896,0.0003662109375,1536
p00_seed20260724,0,29,0,ffn_output,int8,tensor_dynamic,1.0,0.04943608492612839,0.9987801313400269,0.0,1
p00_seed20260724,0,29,0,ffn_output,int8,token_dynamic,1.0,0.04562527313828468,0.9989598989486694,0.0,16
p00_seed20260724,0,29,0,ffn_output,int8,token_group128_dynamic,1.0,0.01796002686023712,0.9998387694358826,0.0001220703125,192
p00_seed20260724,0,29,0,ffn_output,int4,tensor_global,1.0,0.532671332359314,0.8519538640975952,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_global,1.05,0.5415402054786682,0.8477020263671875,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_global,1.1,0.5514086484909058,0.8447952270507812,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_global,1.25,0.5805802941322327,0.8264464139938354,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_bucket,1.0,0.532671332359314,0.8519538640975952,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_bucket,1.05,0.5415402054786682,0.8477020263671875,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_bucket,1.1,0.5514086484909058,0.8447952270507812,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_bucket,1.25,0.5805802941322327,0.8264464139938354,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_step,1.0,0.532671332359314,0.8519538640975952,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_step,1.05,0.5415402054786682,0.8477020263671875,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_step,1.1,0.5514086484909058,0.8447952270507812,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_step,1.25,0.5805802941322327,0.8264464139938354,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_branch_bucket,1.0,0.5264039635658264,0.8555317521095276,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_branch_bucket,1.05,0.5350344181060791,0.850867509841919,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_branch_bucket,1.1,0.5437090396881104,0.8469139933586121,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,tensor_branch_bucket,1.25,0.5724861025810242,0.8302987813949585,0.0,1
p00_seed20260724,0,29,0,ffn_output,int4,channel_global,1.0,0.0613870732486248,0.9981173276901245,0.0062255859375,1536
