step,layer,calibration_aggregate_mean,calibration_aggregate_max,calibration_worst_head_mean,calibration_worst_head_max,calibration_worst_query_tile_mean,calibration_worst_query_tile_max,calibration_threshold_ratio,calibration_passes,evaluation_aggregate_mean,evaluation_aggregate_max,evaluation_worst_head_mean,evaluation_worst_head_max,evaluation_worst_query_tile_mean,evaluation_worst_query_tile_max,evaluation_threshold_ratio,evaluation_passes
1,14,0.01059928652830422,0.011632880195975304,0.019309432711452246,0.021715441718697548,0.01251758891157806,0.013836612924933434,1.454110024496913,False,0.010371946264058352,0.010808683931827545,0.019825567957013845,0.021767761558294296,0.013242013985291123,0.014024089090526104,1.0883880779147148,False
1,15,0.009852143470197916,0.011099466122686863,0.015469198813661933,0.01723434217274189,0.011784796370193362,0.013043592683970928,1.3874332653358579,False,0.009454235434532166,0.010244075208902359,0.014766269130632281,0.01734589971601963,0.011582971783354878,0.012408753857016563,1.024407520890236,False
1,16,0.009807860245928168,0.01069666724652052,0.013817680533975363,0.015679726377129555,0.011689016362652183,0.012398290447890759,1.337083405815065,False,0.009251097915694118,0.009696782566606998,0.01308908686041832,0.014606049284338951,0.011092107044532895,0.011845747008919716,0.9696782566606998,True
1,17,0.01444469066336751,0.015363840386271477,0.020493475254625082,0.02297208644449711,0.01686367462389171,0.01811278983950615,1.9204800482839346,False,0.013897676719352603,0.01416025497019291,0.01918821083381772,0.020741505548357964,0.016456357203423977,0.017126528546214104,1.416025497019291,False
1,18,0.016304034972563386,0.017173055559396744,0.018435591366142035,0.019436616450548172,0.019820707850158215,0.02203712984919548,2.146631944924593,False,0.01634011836722493,0.01718752086162567,0.018930938560515642,0.01962646096944809,0.01941356575116515,0.020317303016781807,1.7187520861625671,False
1,19,0.019333980977535248,0.01977524533867836,0.02983554732054472,0.03095441497862339,0.022642933763563633,0.023288963362574577,2.471905667334795,False,0.018916327971965075,0.020859483629465103,0.029930504504591227,0.033769071102142334,0.02249889262020588,0.02536841109395027,2.0859483629465103,False
1,20,0.021114819683134556,0.021762220188975334,0.027949345763772726,0.02862127311527729,0.02339969202876091,0.02402436174452305,2.7202775236219168,False,0.021178047638386488,0.0222831591963768,0.02881715167313814,0.033725664019584656,0.023080923594534397,0.024823065847158432,2.22831591963768,False
1,21,0.02081995690241456,0.02126130275428295,0.02757789706811309,0.028071412816643715,0.024455233477056026,0.025745457038283348,2.657662844285369,False,0.02039013523608446,0.02079574391245842,0.027565278112888336,0.028831847012043,0.02375600952655077,0.025094645097851753,2.079574391245842,False
1,22,0.016398943262174726,0.017071906477212906,0.02153535420075059,0.02283594198524952,0.01951503986492753,0.02176850102841854,2.1339883096516132,False,0.01612687297165394,0.016854457557201385,0.022151670884341,0.023149365559220314,0.019158029928803444,0.01981464959681034,1.6854457557201385,False
1,23,0.01877595391124487,0.01946791261434555,0.028940390329807997,0.029292015358805656,0.022456371691077948,0.023811057209968567,2.433489076793194,False,0.01818614499643445,0.01879369094967842,0.029308713041245937,0.030840309336781502,0.02162060607224703,0.02279854193329811,1.879369094967842,False
1,24,0.018348115030676126,0.018475618213415146,0.02165831532329321,0.022825516760349274,0.02180584706366062,0.022595571354031563,2.3094522766768932,False,0.017272386699914932,0.01783168315887451,0.02077753096818924,0.021848507225513458,0.020389661192893982,0.020680546760559082,1.7831683158874512,False
1,25,0.015368621330708265,0.015711311250925064,0.01997327897697687,0.02177775464951992,0.01831656089052558,0.018536919727921486,1.963913906365633,False,0.014610162237659097,0.015141729265451431,0.019360884092748165,0.019846368581056595,0.017766155302524567,0.018463658168911934,1.5141729265451431,False
1,26,0.018827151507139206,0.019228504970669746,0.02623286098241806,0.026907291263341904,0.020974104292690754,0.02185177057981491,2.4035631213337183,False,0.017741688061505556,0.01832715794444084,0.02546759508550167,0.02615242637693882,0.02016878593713045,0.020836787298321724,1.8327157944440842,False
1,27,0.02326219016686082,0.02451346628367901,0.03178104246035218,0.03419576585292816,0.03551010321825743,0.04134165123105049,3.064183285459876,False,0.02268666448071599,0.024365944787859917,0.03225278574973345,0.034152302891016006,0.03291776031255722,0.03848155587911606,2.4365944787859917,False
1,28,0.03947771620005369,0.043110061436891556,0.05905116628855467,0.06727844476699829,0.10539258643984795,0.11884614080190659,7.427883800119162,False,0.039389584213495255,0.04579266905784607,0.057156093418598175,0.07037153095006943,0.12278352864086628,0.13977152109146118,6.988576054573059,False
1,29,0.07421044167131186,0.1056985929608345,0.15220806375145912,0.224234476685524,0.16962284222245216,0.2128736972808838,14.01465479284525,False,0.08399122394621372,0.10749565809965134,0.18352027609944344,0.2502417266368866,0.14971484057605267,0.17553238570690155,12.51208633184433,False
2,0,0.020304547622799873,0.020601147785782814,0.027819877490401268,0.028189195320010185,0.023153701331466436,0.023719917982816696,2.5751434732228518,False,0.02014262741431594,0.020573433488607407,0.027878603897988796,0.028369417414069176,0.023153086192905903,0.02579280361533165,2.0573433488607407,False
2,1,0.020694869104772806,0.021474959328770638,0.029703065752983093,0.030310669913887978,0.023940191604197025,0.0252729132771492,2.6843699160963297,False,0.020754144992679358,0.021995656192302704,0.02984183095395565,0.03034393861889839,0.024464560206979513,0.025793299078941345,2.1995656192302704,False
2,2,0.023002031724900007,0.023472657427191734,0.027041485533118248,0.027357229962944984,0.025375599041581154,0.02708258479833603,2.934082178398967,False,0.023053317330777645,0.023726632818579674,0.02757590264081955,0.028188465163111687,0.02517929207533598,0.02715417370200157,2.3726632818579674,False
2,3,0.018416185397654772,0.0187422763556242,0.026267914101481438,0.026319418102502823,0.019920710939913988,0.020160743966698647,2.342784544453025,False,0.017991384491324425,0.018403969705104828,0.026209209579974413,0.0263172909617424,0.019519513472914696,0.020288530737161636,1.8403969705104828,False
2,4,0.01665214356034994,0.01703181304037571,0.025454573333263397,0.02574992924928665,0.01834167167544365,0.018908541649580002,2.1289766300469637,False,0.016552713699638844,0.016855377703905106,0.025238143280148506,0.025491978973150253,0.018444456160068512,0.01902622915804386,1.6855377703905106,False
2,5,0.01820221357047558,0.018977148458361626,0.026052967179566622,0.026459628716111183,0.020582223311066628,0.021543875336647034,2.372143557295203,False,0.018898852169513702,0.01944703422486782,0.02641952410340309,0.027189193293452263,0.02098187990486622,0.021623915061354637,1.944703422486782,False
2,6,0.012673778226599097,0.013437352143228054,0.025218147318810225,0.025547903031110764,0.015189277241006494,0.017644232138991356,1.6796690179035068,False,0.013077451381832361,0.013709126971662045,0.025394551921635866,0.026096832007169724,0.01576673798263073,0.01692737080156803,1.3709126971662045,False
2,7,0.01201245584525168,0.012600058689713478,0.025358564220368862,0.025744464248418808,0.014346212381497025,0.015539632178843021,1.6090290155261755,False,0.012324228649958968,0.01259165070950985,0.02525676740333438,0.02583598531782627,0.014913213439285755,0.01614909991621971,1.2917992658913136,False
2,8,0.01316956919617951,0.014276699163019657,0.02172357402741909,0.022552238777279854,0.01557311019860208,0.01673785224556923,1.7845873953774571,False,0.013925776584073901,0.014731249772012234,0.02275187661871314,0.02412240020930767,0.016583970747888088,0.01738126017153263,1.4731249772012234,False
2,9,0.01120209414511919,0.012724742293357849,0.0184108498506248,0.02335830219089985,0.013705982360988855,0.015090033411979675,1.5905927866697311,False,0.012143166037276387,0.013741751201450825,0.020756760612130165,0.02393372729420662,0.014991349074989557,0.016706878319382668,1.3741751201450825,False
2,10,0.008579839835874736,0.009448437951505184,0.0110900504514575,0.011866120621562004,0.010203736135736108,0.01149988453835249,1.181054743938148,False,0.008853045292198658,0.009883502498269081,0.01159823196940124,0.014008058235049248,0.01069987821392715,0.011858107522130013,0.9883502498269081,True
2,11,0.010599764762446284,0.011643833480775356,0.019215074833482504,0.02148190699517727,0.012325763935223222,0.013382809236645699,1.4554791850969195,False,0.01094318856485188,0.01220330037176609,0.019565803464502096,0.0215273629873991,0.012976708356291056,0.014540125615894794,1.220330037176609,False
2,12,0.012452088529244065,0.013396401889622211,0.022352638188749552,0.023656515404582024,0.014675845392048359,0.01538972556591034,1.6745502362027764,False,0.012934381375089288,0.013750345446169376,0.023861034773290157,0.02607034146785736,0.015319474507123232,0.016364576295018196,1.3750345446169376,False
2,13,0.00918130879290402,0.009897316806018353,0.012567980913445354,0.014171157032251358,0.011241866974160075,0.01221678126603365,1.237164600752294,False,0.009238063590601087,0.010361459106206894,0.01186338672414422,0.013930843211710453,0.011335739633068442,0.01293581910431385,1.0361459106206894,False
2,14,0.010447000851854682,0.011494201608002186,0.01957391994073987,0.022354772314429283,0.01279561361297965,0.014695313759148121,1.4367752010002732,False,0.010212596738711,0.010961529798805714,0.02002258598804474,0.023224852979183197,0.0129884984344244,0.014486899599432945,1.1612426489591599,False
2,15,0.009598897071555257,0.010787476785480976,0.014924387214705348,0.016494285315275192,0.011309427209198475,0.012595812790095806,1.348434598185122,False,0.009541691979393363,0.01083756610751152,0.01577982446178794,0.01890254206955433,0.01183730992488563,0.013932673260569572,1.083756610751152,False
2,16,0.009832179173827171,0.010533629916608334,0.01328228903003037,0.014655975624918938,0.01172084454447031,0.01254998054355383,1.3167037395760417,False,0.00929532595910132,0.009715761058032513,0.0133426315151155,0.014904278330504894,0.011178901419043541,0.011928830295801163,0.9715761058032513,True
2,17,0.014800908043980598,0.015680111944675446,0.021037455182522535,0.022741803899407387,0.018175575882196426,0.020088182762265205,1.9600139930844307,False,0.01437079906463623,0.015157463029026985,0.019597923383116722,0.022827284410595894,0.016705362359061837,0.0178122166544199,1.5157463029026985,False
2,18,0.01628286950290203,0.01728677563369274,0.01863637240603566,0.019761454313993454,0.020152649842202663,0.021527627483010292,2.1608469542115927,False,0.016550013329833746,0.017433909699320793,0.019201590679585934,0.020804233849048615,0.020152146462351084,0.022016197443008423,1.7433909699320793,False
2,19,0.019327683839946985,0.01959799975156784,0.029632255900651217,0.029991766437888145,0.023131869733333588,0.0238929633051157,2.44974996894598,False,0.01911644684150815,0.020795390009880066,0.02955179987475276,0.03193136677145958,0.022773651406168938,0.025885963812470436,2.0795390009880066,False
2,20,0.01969484705477953,0.02033849246799946,0.026278586126863956,0.026429589837789536,0.022444728761911392,0.02380693331360817,2.5423115584999323,False,0.020216235425323248,0.021596983075141907,0.027892040088772774,0.03315211832523346,0.02222857065498829,0.024264084175229073,2.1596983075141907,False
2,21,0.020173185039311647,0.02050868794322014,0.026960538234561682,0.02749447524547577,0.02417382039129734,0.02636532112956047,2.5635859929025173,False,0.02019525784999132,0.020841185003519058,0.027137768920511007,0.028171001002192497,0.023582042194902897,0.02530652843415737,2.084118500351906,False
2,22,0.015951315639540553,0.01656733825802803,0.020994709338992834,0.02249247021973133,0.018941108603030443,0.020221173763275146,2.070917282253504,False,0.0158804792445153,0.017072468996047974,0.02224197145551443,0.024238483980298042,0.01895455503836274,0.019894234836101532,1.7072468996047974,False
2,23,0.017786178272217512,0.018592381849884987,0.028217573650181293,0.02846730872988701,0.020446997601538897,0.021355511620640755,2.3240477312356234,False,0.01753999898210168,0.01817926950752735,0.028846346773207188,0.029913078993558884,0.020561646670103073,0.021630071103572845,1.8179269507527351,False
2,24,0.018614353146404028,0.01914035528898239,0.022107400000095367,0.024269143119454384,0.021902830805629492,0.022114528343081474,2.392544411122799,False,0.017582408152520657,0.01817181706428528,0.02120130881667137,0.02238399162888527,0.02139556920155883,0.023148860782384872,1.8171817064285278,False
2,25,0.015678054420277476,0.015749357640743256,0.020398519933223724,0.021765301004052162,0.018596996553242207,0.019349656999111176,1.968669705092907,False,0.014803944155573845,0.015448538586497307,0.019410057924687862,0.019732171669602394,0.01878428738564253,0.02037149854004383,1.5448538586497307,False
2,26,0.019353261683136225,0.019591888412833214,0.02595545817166567,0.02637140080332756,0.02139459177851677,0.022385457530617714,2.4489860516041517,False,0.018352367915213108,0.01903686486184597,0.025244297925382853,0.02614809386432171,0.020749349147081375,0.021496092900633812,1.903686486184597,False
2,27,0.023607586044818163,0.0241683516651392,0.030972446780651808,0.03236439451575279,0.03501486871391535,0.037226755172014236,3.0210439581424,False,0.023229317273944616,0.024571184068918228,0.031833837274461985,0.034025996923446655,0.03160920273512602,0.03385331109166145,2.457118406891823,False
2,28,0.034614432137459517,0.04056636616587639,0.04750790633261204,0.060499101877212524,0.09241158701479435,0.10396310687065125,6.497694179415703,False,0.035700817592442036,0.04139254614710808,0.051449102349579334,0.06517232954502106,0.10755715891718864,0.13420821726322174,6.710410863161087,False
2,29,0.04898570105433464,0.06550780683755875,0.0881924070417881,0.12528379261493683,0.1349075362086296,0.17911070585250854,11.194419115781784,False,0.0756394830532372,0.12279725819826126,0.1523645119741559,0.2736893892288208,0.17032412253320217,0.21326443552970886,13.68446946144104,False
3,0,0.015709737315773964,0.0160719882696867,0.021819296292960644,0.02222388982772827,0.01896707247942686,0.019712397828698158,2.0089985337108374,False,0.015395925613120198,0.01599407009780407,0.02169885765761137,0.022179264575242996,0.018187580164521933,0.01882219687104225,1.599407009780407,False
3,1,0.017046586144715548,0.01756375841796398,0.026897316332906485,0.027792416512966156,0.01962017873302102,0.020217565819621086,2.1954698022454977,False,0.016784556675702333,0.017704684287309647,0.027043265290558338,0.028166811913251877,0.019508390687406063,0.02099253237247467,1.7704684287309647,False
3,2,0.021594122517853975,0.021845996379852295,0.02612126339226961,0.02634156309068203,0.022864164784550667,0.02339475229382515,2.730749547481537,False,0.021307033021003008,0.02160569652915001,0.026258070953190327,0.026557067409157753,0.022689308505505323,0.02322748675942421,2.160569652915001,False
3,3,0.017732704523950815,0.018070491030812263,0.026182178873568773,0.02625422738492489,0.019399517215788364,0.019527582451701164,2.258811378851533,False,0.017339910846203566,0.017835499718785286,0.026105777360498905,0.026282845064997673,0.019090504851192236,0.019651522859930992,1.7835499718785286,False
3,4,0.01696182508021593,0.017336497083306313,0.025209013372659683,0.02529381401836872,0.01868951926007867,0.019063174724578857,2.167062135413289,False,0.016698396764695644,0.017059773206710815,0.025034897029399872,0.025530260056257248,0.01844609435647726,0.018660230562090874,1.7059773206710815,False
3,5,0.017746372614055872,0.018849194049835205,0.02556505659595132,0.025808870792388916,0.019831528887152672,0.02048102207481861,2.3561492562294006,False,0.01820693165063858,0.019300583750009537,0.025639988481998444,0.025862259790301323,0.020201729610562325,0.02097056433558464,1.9300583750009537,False
3,6,0.012349256314337254,0.013067853637039661,0.024913763627409935,0.025320250540971756,0.015062307240441442,0.017287082970142365,1.6334817046299577,False,0.012491886736825109,0.012927031144499779,0.02492519235238433,0.02555062621831894,0.015398418763652444,0.016177352517843246,1.2927031144499779,False
3,7,0.011677239090204239,0.01251380704343319,0.024997754022479057,0.02561483345925808,0.013982573989778757,0.014746311120688915,1.60092709120363,False,0.011890418827533722,0.01237830612808466,0.02482974110171199,0.025777697563171387,0.014584824442863464,0.01584542915225029,1.2888848781585693,False
3,8,0.01344177802093327,0.014462670311331749,0.02172857988625765,0.022127073258161545,0.01621724758297205,0.0178180281072855,1.8078337889164686,False,0.013797027058899403,0.014800488948822021,0.0222469181753695,0.024214886128902435,0.016691573662683368,0.017847444862127304,1.4800488948822021,False
3,9,0.01133392727933824,0.012308542616665363,0.018493958516046405,0.021353771910071373,0.013481844682246447,0.014365245588123798,1.5385678270831704,False,0.011752001009881496,0.013416256755590439,0.01960148848593235,0.022605150938034058,0.014310004888102412,0.01571379415690899,1.3416256755590439,False
3,10,0.00893682474270463,0.009797181934118271,0.011438668705523014,0.012110154144465923,0.010660961735993624,0.011430563405156136,1.2246477417647839,False,0.009085094789043069,0.010161956772208214,0.011781000066548586,0.014208563603460789,0.011232517659664154,0.013244673609733582,1.0161956772208214,False
3,11,0.011017121141776443,0.011827736161649227,0.020642387680709362,0.023099979385733604,0.013191710459068418,0.013932397589087486,1.4784670202061534,False,0.01108522922731936,0.012331798672676086,0.020406469237059355,0.02297816425561905,0.0134482616558671,0.015158374793827534,1.2331798672676086,False
