split,sampling_step,branch,layer,method,router,density,tail_group_size,records,aggregate_output_relative_l2,record_error_p95,record_error_max,selected_attention_mass_mean,attention_work_ratio_mean,flop_proxy_speedup
test,0,cond,0,centroid,moment,0.25,16,24,0.1461494444710473,0.6299650194088982,0.6766251086590703,0.6902926142017046,0.3125559625559624,3.1994270460316443
test,0,cond,0,centroid,moment,0.25,4,24,0.11966590054500893,0.5076768422826293,0.5448787232479847,0.6902926142017046,0.4531593406593406,2.206729311912701
test,0,cond,0,centroid,moment,0.25,8,24,0.13744075272787212,0.5866756510014953,0.6297625353337333,0.6902926142017046,0.3594144281644282,2.7823034403685956
test,0,cond,0,centroid,moment,0.375,16,24,0.11127662970018723,0.5208344540991201,0.5580335600209523,0.7595486690600713,0.42977207977207993,2.3268147166058992
test,0,cond,0,centroid,moment,0.375,4,24,0.09082986582987697,0.4194733697080188,0.44891388419311873,0.7595486690600713,0.5469322344322346,1.8283800753453323
test,0,cond,0,centroid,moment,0.375,8,24,0.10453970463563717,0.4856826294982928,0.5201346020025643,0.7595486690600713,0.46881613756613766,2.133032376384284
test,0,cond,0,centroid,oracle_mass,0.125,16,24,0.190544042774312,0.7277588034476258,0.7840946146489629,0.5979583399991194,0.1953398453398454,5.119283258672777
test,0,cond,0,centroid,oracle_mass,0.125,4,24,0.15504757333527433,0.5850891603636061,0.6299808697096807,0.5979583399991194,0.3593864468864467,2.782520066250479
test,0,cond,0,centroid,oracle_mass,0.125,8,24,0.1786955129102128,0.6775468914884747,0.7295926008095615,0.5979583399991194,0.25001271876271863,3.9997965101490585
test,0,cond,0,centroid,oracle_mass,0.25,16,24,0.14206428335142265,0.6094607487479348,0.6536914112250144,0.6914538418253263,0.3125559625559624,3.1994270460316443
test,0,cond,0,centroid,oracle_mass,0.25,4,24,0.11621337729676114,0.49077455519061414,0.526079033573831,0.6914538418253263,0.4531593406593406,2.206729311912701
test,0,cond,0,centroid,oracle_mass,0.25,8,24,0.13352814287773804,0.5676051107478653,0.6084530801399496,0.6914538418253263,0.3594144281644282,2.7823034403685956
test,0,cond,0,centroid,oracle_mass,0.375,16,24,0.1078104033992147,0.4945701212938254,0.529323301929145,0.760159524778525,0.4297517297517299,2.3269248981911157
test,0,cond,0,centroid,oracle_mass,0.375,4,24,0.08783872139336353,0.39695312790178733,0.4244039504020376,0.760159524778525,0.5469169719169721,1.828431098956298
test,0,cond,0,centroid,oracle_mass,0.375,8,24,0.10125800703890182,0.4608281707848082,0.49295118076880806,0.760159524778525,0.4687983312983313,2.1331133949016245
test,0,cond,14,centroid,moment,0.125,16,24,0.21935089412763834,0.3317769693946715,0.36181704320062197,0.5166454290350279,0.19527879527879535,5.120883701542307
test,0,cond,14,centroid,moment,0.125,4,24,0.19452953077371388,0.2879274880184441,0.2903692739887637,0.5166454290350279,0.3593406593406592,2.7828746177370043
test,0,cond,14,centroid,moment,0.125,8,24,0.20973192133184962,0.31441052585643037,0.33184179606599135,0.5166454290350279,0.24995929995929997,4.000651306684035
test,0,cond,14,centroid,moment,0.25,16,24,0.1509444840813398,0.25541181336196,0.2600710249332099,0.6633556882540385,0.3124542124542123,3.200468933177024
test,0,cond,14,centroid,moment,0.25,4,24,0.13467535964687793,0.20960372948215666,0.21401066859367313,0.6633556882540385,0.4530830280830281,2.207100990365829
test,0,cond,14,centroid,moment,0.25,8,24,0.14476311991424498,0.23665163204925657,0.24233353333956484,0.6633556882540385,0.3593253968253967,2.7829928216455007
test,0,cond,14,centroid,moment,0.375,16,24,0.10885488621941213,0.18498909890473866,0.19260446729229022,0.7601549178361893,0.4296194546194547,2.327641332922814
test,0,cond,14,centroid,moment,0.375,4,24,0.09739037291705742,0.15628529602295765,0.1602357353150854,0.7601549178361893,0.5468177655677656,1.8287628218547203
test,0,cond,14,centroid,moment,0.375,8,24,0.10457961224753626,0.17441387142957582,0.17970061410997856,0.7601549178361893,0.46868259055759065,2.1336401653202057
test,0,cond,14,centroid,oracle_mass,0.125,16,24,0.20512120517509905,0.3301114103166163,0.39787549838989195,0.5289766962329546,0.19529914529914538,5.1203501094091886
test,0,cond,14,centroid,oracle_mass,0.125,4,24,0.17819215589150716,0.26994185244489566,0.3119818246543505,0.5289766962329546,0.3593559218559217,2.7827564238691878
test,0,cond,14,centroid,oracle_mass,0.125,8,24,0.1946990976337878,0.30436211045916206,0.36389448382203077,0.5289766962329546,0.2499771062271062,4.000366333913362
test,0,cond,14,centroid,oracle_mass,0.25,16,24,0.14063361828321844,0.2576148954311682,0.2810627058949549,0.6811313430468241,0.3125050875050874,3.199947904796016
test,0,cond,14,centroid,oracle_mass,0.25,4,24,0.12182507483205506,0.21101371002803432,0.22790421187330107,0.6811313430468241,0.45312118437118437,2.206915135490173
test,0,cond,14,centroid,oracle_mass,0.25,8,24,0.13339383332005472,0.23821397831565871,0.26026494944162726,0.6811313430468241,0.3593699124949124,2.7826480883097218
test,0,cond,14,centroid,oracle_mass,0.375,16,24,0.10180584898165157,0.1911458174125319,0.2070805102574181,0.7791772534449896,0.4296601546601548,2.327420844483387
test,0,cond,14,centroid,oracle_mass,0.375,4,24,0.08833581397299654,0.1600331903931742,0.17039674677689054,0.7791772534449896,0.5468482905982907,1.828660740451304
test,0,cond,14,centroid,oracle_mass,0.375,8,24,0.09666433446762518,0.17863198117815937,0.19281980572952426,0.7791772534449896,0.46871820309320317,2.133478054406078
test,0,cond,29,centroid,moment,0.125,16,24,0.02439579870128875,0.03631204230879077,0.049498214512505016,0.675564850990971,0.19536019536019544,5.118749999999998
test,0,cond,29,centroid,moment,0.125,4,24,0.015454952335336159,0.028079542972336523,0.039130368684798966,0.675564850990971,0.35940170940170924,2.782401902497029
test,0,cond,29,centroid,moment,0.125,8,24,0.020297994217295976,0.03336418571645951,0.046357459305562364,0.675564850990971,0.25003052503052486,3.999511659138081
test,0,cond,29,centroid,moment,0.25,16,24,0.018087873179034698,0.029218829629886648,0.03862177959744213,0.7659508287906647,0.3125356125356124,3.1996353691886976
test,0,cond,29,centroid,moment,0.25,4,24,0.011359541661892158,0.02014655386521912,0.03075068356794972,0.7659508287906647,0.4531440781440781,2.206803637588414
test,0,cond,29,centroid,moment,0.25,8,24,0.014895233357962747,0.024368906747019827,0.03635694298530565,0.7659508287906647,0.35939662189662186,2.782441289299719
test,0,cond,29,centroid,moment,0.375,16,24,0.013592522391487167,0.022613783803812446,0.03062412762059922,0.8298997655510902,0.42971102971102987,2.3271452926690652
test,0,cond,29,centroid,moment,0.375,4,24,0.008459406948271254,0.014625975596635277,0.024322534818787708,0.8298997655510902,0.5468864468864469,1.828533154722036
test,0,cond,29,centroid,moment,0.375,8,24,0.011178709398784382,0.018838854357522215,0.028799894952947557,0.8298997655510902,0.4687627187627188,2.1332754504015625
test,0,cond,29,centroid,oracle_mass,0.125,16,24,0.023787275167620473,0.036298572959409456,0.049498214512505016,0.6780154475321373,0.19536019536019544,5.118749999999998
test,0,cond,29,centroid,oracle_mass,0.125,4,24,0.015161469630281815,0.028103748789568863,0.039130368684798966,0.6780154475321373,0.35940170940170924,2.782401902497029
test,0,cond,29,centroid,oracle_mass,0.125,8,24,0.01983139019927725,0.03337493710076162,0.046357459305562364,0.6780154475321373,0.25003052503052486,3.999511659138081
test,0,cond,29,centroid,oracle_mass,0.25,16,24,0.01789258258958282,0.02909960963225117,0.03853761075765575,0.7675013740857443,0.31256613756613744,3.1993228946254773
test,0,cond,29,centroid,oracle_mass,0.25,4,24,0.011265534595948206,0.020139127470262922,0.030753179102240496,0.7675013740857443,0.4531669719169718,2.206692150952293
test,0,cond,29,centroid,oracle_mass,0.25,8,24,0.014732119645667341,0.024223622592708015,0.036301698707551296,0.7675013740857443,0.35942333129833126,2.7822345210249373
test,0,cond,29,centroid,oracle_mass,0.375,16,24,0.013455134247164253,0.02240114409890719,0.030343545348161777,0.8304434195160866,0.4297415547415549,2.3269799928968857
test,0,cond,29,centroid,oracle_mass,0.375,4,24,0.008460704998798928,0.014584083514661643,0.02420358770132495,0.8304434195160866,0.5469093406593407,1.8284566118297123
test,0,cond,29,centroid,oracle_mass,0.375,8,24,0.01112018898723185,0.01867778491541672,0.02856682308287819,0.8304434195160866,0.4687894281644282,2.13315390646832
test,19,cond,0,centroid,moment,0.125,16,24,0.036780619735391984,0.18142540865530865,0.20193965854742707,0.6301275057097276,0.1953398453398454,5.119283258672777
test,19,cond,0,centroid,moment,0.125,4,24,0.026678064513126758,0.14005723571713796,0.16781716346197686,0.6301275057097276,0.3593864468864467,2.782520066250479
test,19,cond,0,centroid,moment,0.125,8,24,0.03191658581412238,0.16366267841176207,0.18723395698583842,0.6301275057097276,0.25001271876271863,3.9997965101490585
test,19,cond,0,centroid,moment,0.25,16,24,0.02812399989589756,0.1352628648368947,0.17305050487549234,0.7088311649858952,0.3125559625559624,3.1994270460316443
test,19,cond,0,centroid,moment,0.25,4,24,0.02068375013282517,0.1023953626219331,0.1458156468726224,0.7088311649858952,0.4531593406593406,2.206729311912701
test,19,cond,0,centroid,moment,0.25,8,24,0.024477025745441253,0.11948454803860059,0.16082026792422904,0.7088311649858952,0.3594144281644282,2.7823034403685956
test,19,cond,0,centroid,moment,0.375,16,24,0.021502940663308483,0.10433836247372484,0.13519292054056964,0.7704529576003551,0.42977207977207993,2.3268147166058992
test,19,cond,0,centroid,moment,0.375,4,24,0.015738251810055573,0.07673780207759373,0.11369691897964145,0.7704529576003551,0.5469322344322346,1.8283800753453323
test,19,cond,0,centroid,moment,0.375,8,24,0.01864527151325674,0.09090269207930571,0.12486806240246179,0.7704529576003551,0.46881613756613766,2.133032376384284
test,19,cond,0,centroid,oracle_mass,0.125,16,24,0.03615238253780188,0.17976822655720878,0.20037705702885938,0.6320804506540298,0.1953398453398454,5.119283258672777
test,19,cond,0,centroid,oracle_mass,0.125,4,24,0.02618564839297042,0.13814807646642305,0.16647893812757364,0.6320804506540298,0.3593864468864467,2.782520066250479
test,19,cond,0,centroid,oracle_mass,0.125,8,24,0.031376920660990584,0.1619383779897734,0.1857342374774382,0.6320804506540298,0.25001271876271863,3.9997965101490585
test,19,cond,0,centroid,oracle_mass,0.25,16,24,0.027324571091687604,0.1328733018708951,0.1690320310625722,0.7096303328871727,0.3125559625559624,3.1994270460316443
test,19,cond,0,centroid,oracle_mass,0.25,4,24,0.020142416670699,0.1016813396899867,0.14205463649215272,0.7096303328871727,0.4531593406593406,2.206729311912701
test,19,cond,0,centroid,oracle_mass,0.25,8,24,0.02383728718467387,0.11803638288488114,0.15689037652702423,0.7096303328871727,0.3594144281644282,2.7823034403685956
test,19,cond,0,centroid,oracle_mass,0.375,16,24,0.02083131805388404,0.10063508614081398,0.1312877725298124,0.7711756899952888,0.42977207977207993,2.3268147166058992
test,19,cond,0,centroid,oracle_mass,0.375,4,24,0.015309634495441038,0.07448297617676543,0.10994699197871094,0.7711756899952888,0.5469322344322346,1.8283800753453323
test,19,cond,0,centroid,oracle_mass,0.375,8,24,0.018125474029289764,0.08783382354491559,0.12106662386032552,0.7711756899952888,0.46881613756613766,2.133032376384284
test,19,cond,14,centroid,moment,0.125,16,24,0.1669085223670219,0.337500658075054,0.3685210628670116,0.7665615876515707,0.19536019536019544,5.118749999999998
test,19,cond,14,centroid,moment,0.125,4,24,0.15233067552734586,0.29511704869892996,0.3629232455462041,0.7665615876515707,0.35940170940170924,2.782401902497029
test,19,cond,14,centroid,moment,0.125,8,24,0.1601765169092153,0.3180466593425725,0.3667516069585191,0.7665615876515707,0.25003052503052486,3.999511659138081
test,19,cond,14,centroid,moment,0.25,16,24,0.10604184816798648,0.2540751461319089,0.30099679254179784,0.8748436893026034,0.31256613756613744,3.1993228946254773
test,19,cond,14,centroid,moment,0.25,4,24,0.09708256119171974,0.22479705574191197,0.3004922675043973,0.8748436893026034,0.4531669719169718,2.206692150952293
test,19,cond,14,centroid,moment,0.25,8,24,0.10194721531107814,0.24058538140652003,0.30174545762825145,0.8748436893026034,0.35942333129833126,2.7822345210249373
test,19,cond,14,centroid,moment,0.375,16,24,0.0813597138746485,0.20254226483108478,0.2627240433781213,0.9238117237885793,0.4297212047212049,2.327090190135675
test,19,cond,14,centroid,moment,0.375,4,24,0.07642095285421652,0.18877275645390273,0.2631419869430127,0.9238117237885793,0.5468940781440783,1.8285076397125508
test,19,cond,14,centroid,moment,0.375,8,24,0.07925970840784965,0.19651507339392268,0.26377426375242274,0.9238117237885793,0.468771621896622,2.1332349342182013
test,19,cond,14,centroid,oracle_mass,0.125,16,24,0.13230383104012733,0.21769057192623087,0.32838167174643834,0.8024182046453158,0.19536019536019544,5.118749999999998
test,19,cond,14,centroid,oracle_mass,0.125,4,24,0.10987096374654007,0.16651951180280883,0.27650324406964744,0.8024182046453158,0.35940170940170924,2.782401902497029
test,19,cond,14,centroid,oracle_mass,0.125,8,24,0.12213889337834946,0.1952547995514971,0.3046868473882832,0.8024182046453158,0.25003052503052486,3.999511659138081
test,19,cond,14,centroid,oracle_mass,0.25,16,24,0.08379695869736134,0.13701987053847695,0.24064088446526974,0.8974252492189407,0.3125763125763124,3.1992187500000018
test,19,cond,14,centroid,oracle_mass,0.25,4,24,0.06933595635214691,0.10358492259514797,0.21566890483472756,0.8974252492189407,0.45317460317460306,2.206654991243433
test,19,cond,14,centroid,oracle_mass,0.25,8,24,0.07739909474831581,0.12282404871998318,0.23021385444290496,0.8974252492189407,0.35943223443223443,2.7821656050955412
test,19,cond,14,centroid,oracle_mass,0.375,16,24,0.05817147738019987,0.0991934452879091,0.19766626922833386,0.9384210184216499,0.42979242979243,2.3267045454545445
test,19,cond,14,centroid,oracle_mass,0.375,4,24,0.049467418863400676,0.07572062324344499,0.18646290627041004,0.9384210184216499,0.5469474969474971,1.8283290545819841
test,19,cond,14,centroid,oracle_mass,0.375,8,24,0.054308821008507015,0.08966005410477551,0.1929869576666675,0.9384210184216499,0.4688339438339439,2.132951364021095
test,19,cond,29,centroid,moment,0.125,16,24,0.02280231470058442,0.11926767350282666,0.12599102218513922,0.8594419633348783,0.19536019536019544,5.118749999999998
test,19,cond,29,centroid,moment,0.125,4,24,0.014720984004028296,0.07543206773030221,0.0788783102387627,0.8594419633348783,0.35940170940170924,2.782401902497029
test,19,cond,29,centroid,moment,0.125,8,24,0.018945819210430835,0.09597156452537928,0.10006845337128482,0.8594419633348783,0.25003052503052486,3.999511659138081
test,19,cond,29,centroid,moment,0.25,16,24,0.012070838173166192,0.06777623581742949,0.07421474312410355,0.9209936733047167,0.3125559625559624,3.1994270460316443
test,19,cond,29,centroid,moment,0.25,4,24,0.007494801171429543,0.041238099237179006,0.044989360989601844,0.9209936733047167,0.4531593406593406,2.206729311912701
test,19,cond,29,centroid,moment,0.25,8,24,0.009758935866634896,0.052980940710131534,0.059997892482075495,0.9209936733047167,0.3594144281644281,2.7823034403685964
test,19,cond,29,centroid,moment,0.375,16,24,0.0074258744029279365,0.042499242357814736,0.04930306404852023,0.949884275595347,0.42977207977207993,2.3268147166058992
test,19,cond,29,centroid,moment,0.375,4,24,0.004331381641098289,0.024552770598082595,0.030553701951195212,0.949884275595347,0.5469322344322346,1.8283800753453323
test,19,cond,29,centroid,moment,0.375,8,24,0.005860470634593136,0.0324689630408438,0.04036857513250092,0.949884275595347,0.46881613756613766,2.133032376384284
test,19,cond,29,centroid,oracle_mass,0.125,16,24,0.0188929645355417,0.11062316751947929,0.11677681551214183,0.8679834753274918,0.19536019536019544,5.118749999999998
test,19,cond,29,centroid,oracle_mass,0.125,4,24,0.011633900503428564,0.06816698267196435,0.07299263397536306,0.8679834753274918,0.35940170940170924,2.782401902497029
test,19,cond,29,centroid,oracle_mass,0.125,8,24,0.015389123952286917,0.08853342752415044,0.09312048099096758,0.8679834753274918,0.25003052503052486,3.999511659138081
test,19,cond,29,centroid,oracle_mass,0.25,16,24,0.010570438191142735,0.06628106430626562,0.07176819446589075,0.9243872314691544,0.3125763125763124,3.1992187500000018
test,19,cond,29,centroid,oracle_mass,0.25,4,24,0.005980571210182381,0.0383085585856096,0.04343487434103613,0.9243872314691544,0.45317460317460306,2.206654991243433
test,19,cond,29,centroid,oracle_mass,0.25,8,24,0.008275984782422762,0.05076547601391644,0.05803890639595851,0.9243872314691544,0.35943223443223443,2.7821656050955412
test,19,cond,29,centroid,oracle_mass,0.375,16,24,0.006982665424172157,0.04248139786955554,0.04786042750359538,0.9510739867885908,0.42979242979243,2.3267045454545445
test,19,cond,29,centroid,oracle_mass,0.375,4,24,0.003909092299795011,0.024421893859359035,0.02983097071360547,0.9510739867885908,0.5469474969474971,1.8283290545819841
test,19,cond,29,centroid,oracle_mass,0.375,8,24,0.005416512808661943,0.0323934091815754,0.039352520973575514,0.9510739867885908,0.4688339438339439,2.132951364021095
test,9,cond,0,centroid,moment,0.125,16,24,0.13113629224736192,0.4223875030578437,0.5475791583119841,0.6165627036243677,0.1953398453398454,5.119283258672777
test,9,cond,0,centroid,moment,0.125,4,24,0.10663964175910738,0.33955623630904036,0.43916910281068644,0.6165627036243677,0.3593864468864467,2.782520066250479
test,9,cond,0,centroid,moment,0.125,8,24,0.1231650146111282,0.39348833008283707,0.5079644911787267,0.6165627036243677,0.25001271876271863,3.9997965101490585
test,9,cond,0,centroid,moment,0.25,16,24,0.09750483431736928,0.32913546782658476,0.4360661674221794,0.7003845597306887,0.3125559625559624,3.1994270460316443
test,9,cond,0,centroid,moment,0.25,4,24,0.07958784323740817,0.26510407097908323,0.3504243597920805,0.7003845597306887,0.4531593406593406,2.206729311912701
test,9,cond,0,centroid,moment,0.25,8,24,0.09159218403110975,0.30580551741178014,0.40450585026579616,0.7003845597306887,0.3594144281644282,2.7823034403685956
test,9,cond,0,centroid,moment,0.375,16,24,0.07467466738558236,0.26753036404981884,0.3489361473104955,0.7644254863262177,0.42977207977207993,2.3268147166058992
test,9,cond,0,centroid,moment,0.375,4,24,0.060757313786648066,0.21533187671909212,0.2796826632702175,0.7644254863262177,0.5469322344322346,1.8283800753453323
test,9,cond,0,centroid,moment,0.375,8,24,0.07008519567343678,0.24926268733075477,0.3249019149978726,0.7644254863262177,0.46881613756613766,2.133032376384284
test,9,cond,0,centroid,oracle_mass,0.125,16,24,0.12664953102330598,0.4049090434190959,0.5333722271662215,0.6178584011892477,0.1953398453398454,5.119283258672777
test,9,cond,0,centroid,oracle_mass,0.125,4,24,0.10298858474896701,0.32630168867538223,0.4290532489477741,0.6178584011892477,0.3593864468864467,2.782520066250479
test,9,cond,0,centroid,oracle_mass,0.125,8,24,0.11884158162375477,0.3769075302471903,0.4953823618562663,0.6178584011892477,0.25001271876271863,3.9997965101490585
test,9,cond,0,centroid,oracle_mass,0.25,16,24,0.09452903686008361,0.31812371884461554,0.4181325050625842,0.7014377762873968,0.3125559625559624,3.1994270460316443
test,9,cond,0,centroid,oracle_mass,0.25,4,24,0.0769942133132965,0.25499180296207835,0.3344475201382716,0.7014377762873968,0.4531593406593406,2.206729311912701
test,9,cond,0,centroid,oracle_mass,0.25,8,24,0.0887292065546077,0.29512320855456414,0.3877247698073156,0.7014377762873968,0.3594144281644282,2.7823034403685956
test,9,cond,0,centroid,oracle_mass,0.375,16,24,0.07258829169602674,0.2533091472737804,0.33360785444007757,0.7650706507265568,0.42977207977207993,2.3268147166058992
test,9,cond,0,centroid,oracle_mass,0.375,4,24,0.05903802326987153,0.2041542552930512,0.26807951914301437,0.7650706507265568,0.5469322344322346,1.8283800753453323
test,9,cond,0,centroid,oracle_mass,0.375,8,24,0.06809770753892821,0.23579712385653975,0.3103178397392306,0.7650706507265568,0.46881613756613766,2.133032376384284
test,9,cond,14,centroid,moment,0.125,16,24,0.1622009999500305,0.2968024375852079,0.33479072820854133,0.6649157553911209,0.19530932030932038,5.120083355040373
test,9,cond,14,centroid,moment,0.125,4,24,0.14222097646893794,0.26289241709410527,0.27106712504225794,0.6649157553911209,0.3593635531135529,2.7826973307001355
test,9,cond,14,centroid,moment,0.125,8,24,0.15380393492286715,0.28341465519967207,0.305136076687198,0.6649157553911209,0.24998600936100926,4.000223862751784
test,9,cond,14,centroid,moment,0.25,16,24,0.10793143582604142,0.20866028869616243,0.21863677588183889,0.7860336204369863,0.3124847374847373,3.200156295789784
test,9,cond,14,centroid,moment,0.25,4,24,0.09574089385628293,0.1736883095294656,0.18092798873246282,0.7860336204369863,0.45310592185592174,2.206989473684211
test,9,cond,14,centroid,moment,0.25,8,24,0.1029112281876394,0.19408274669818612,0.20294831170128882,0.7860336204369863,0.35935210622710617,2.7827859713948975
test,9,cond,14,centroid,moment,0.375,16,24,0.07939935721831577,0.16064628524781369,0.17112692343636815,0.855044536292553,0.4296805046805048,2.3273106159274426
test,9,cond,14,centroid,moment,0.375,4,24,0.071367657247249,0.1338700182402884,0.14167270503567317,0.855044536292553,0.5468635531135533,1.8286097040231082
test,9,cond,14,centroid,moment,0.375,8,24,0.07618458587818448,0.1525481157356124,0.15916180503002486,0.855044536292553,0.4687360093610094,2.133397008186379
test,9,cond,14,centroid,oracle_mass,0.125,16,24,0.15054399406694244,0.2878075925872597,0.33670338784334625,0.6967715012530485,0.19536019536019544,5.118749999999998
test,9,cond,14,centroid,oracle_mass,0.125,4,24,0.12496749057000016,0.2411903389936599,0.2487393299418847,0.6967715012530485,0.35940170940170924,2.782401902497029
test,9,cond,14,centroid,oracle_mass,0.125,8,24,0.13954701316145135,0.26805787958496885,0.30143945391430366,0.6967715012530485,0.25003052503052486,3.999511659138081
test,9,cond,14,centroid,oracle_mass,0.25,16,24,0.09532185652086778,0.1983161558883313,0.20258194754013464,0.8162281190355619,0.3125254375254374,3.19973954094091
test,9,cond,14,centroid,oracle_mass,0.25,4,24,0.07987252834302347,0.16018080909438834,0.16603548914106706,0.8162281190355619,0.4531364468864468,2.2068408023038453
test,9,cond,14,centroid,oracle_mass,0.25,8,24,0.08862156737513988,0.18281055719248807,0.18579464967928047,0.8162281190355619,0.35938771876271874,2.7825102188876896
test,9,cond,14,centroid,oracle_mass,0.375,16,24,0.0663113420905991,0.14005771956871108,0.14345464362486196,0.8808937792976698,0.4296906796906798,2.327255505564764
test,9,cond,14,centroid,oracle_mass,0.375,4,24,0.055683560048524844,0.11400568996753377,0.11511853501933458,0.8808937792976698,0.5468711843711845,1.8285841868772845
test,9,cond,14,centroid,oracle_mass,0.375,8,24,0.06176717580646314,0.1288578144621498,0.13180630585057593,0.8808937792976698,0.46874491249491257,2.1333564873855635
test,9,cond,29,centroid,moment,0.125,16,24,0.02287080330379445,0.07602058068302676,0.09923468084144052,0.7403421737253666,0.19536019536019544,5.118749999999998
test,9,cond,29,centroid,moment,0.125,4,24,0.015037811286111516,0.05473881471200701,0.07963558053587277,0.7403421737253666,0.35940170940170924,2.782401902497029
test,9,cond,29,centroid,moment,0.125,8,24,0.019100187287292167,0.0680905631278842,0.09065637224175646,0.7403421737253666,0.25003052503052486,3.999511659138081
test,9,cond,29,centroid,moment,0.25,16,24,0.012952830876022704,0.04164980929416061,0.06309166821566216,0.8238678288956484,0.3125457875457874,3.1995312042191637
test,9,cond,29,centroid,moment,0.25,4,24,0.008229972015868767,0.03024931707275934,0.05283202408619625,0.8238678288956484,0.4531517094017093,2.2067664741247204
test,9,cond,29,centroid,moment,0.25,8,24,0.010452552037772218,0.037411508755972864,0.05796929010470211,0.8238678288956484,0.359405525030525,2.7823723631267723
test,9,cond,29,centroid,moment,0.375,16,24,0.008583670956137565,0.029353866715302903,0.042355525833104125,0.8739073723554611,0.42976190476190496,2.326869806094182
test,9,cond,29,centroid,moment,0.375,4,24,0.005194750041654097,0.019792900509178285,0.034895622554819886,0.8739073723554611,0.5469246031746033,1.8284055867948479
test,9,cond,29,centroid,moment,0.375,8,24,0.006653131701211323,0.024036826465742008,0.038427778463864116,0.8739073723554611,0.4688072344322345,2.1330728848736413
test,9,cond,29,centroid,oracle_mass,0.125,16,24,0.021261419481644648,0.06486401340256365,0.09382128976401637,0.7452938556671143,0.19536019536019544,5.118749999999998
test,9,cond,29,centroid,oracle_mass,0.125,4,24,0.013888191283260411,0.04883205719830941,0.07662868063975385,0.7452938556671143,0.35940170940170924,2.782401902497029
test,9,cond,29,centroid,oracle_mass,0.125,8,24,0.017727434500322554,0.0584183316680421,0.08651368318844543,0.7452938556671143,0.25003052503052486,3.999511659138081
test,9,cond,29,centroid,oracle_mass,0.25,16,24,0.011991088466367292,0.04078482987515503,0.06030890423668591,0.8267300327618917,0.3125763125763124,3.1992187500000018
test,9,cond,29,centroid,oracle_mass,0.25,4,24,0.007530150139420973,0.02852077973025276,0.05192531918441495,0.8267300327618917,0.45317460317460306,2.206654991243433
test,9,cond,29,centroid,oracle_mass,0.25,8,24,0.00957191909874908,0.0339243796005069,0.05655273354069316,0.8267300327618917,0.35943223443223443,2.7821656050955412
test,9,cond,29,centroid,oracle_mass,0.375,16,24,0.008253589661174834,0.02869367383655209,0.04036301489874346,0.8751412158211073,0.42978225478225496,2.3267596297260815
test,9,cond,29,centroid,oracle_mass,0.375,4,24,0.004969785085222479,0.019578463455434715,0.03409410900725839,0.8751412158211073,0.546939865689866,1.8283545646077204
test,9,cond,29,centroid,oracle_mass,0.375,8,24,0.0063895661200688274,0.023786362364594464,0.037241443233725274,0.8751412158211073,0.4688250407000407,2.132991869433465
validation,0,cond,0,centroid,moment,0.125,16,12,0.2078931252267137,0.6029848549457455,0.8321850334329022,0.5973462189237276,0.19533984533984536,5.119283258672778
validation,0,cond,0,centroid,moment,0.125,4,12,0.16868793483772096,0.4904663129774762,0.6784905847334743,0.5973462189237276,0.3593864468864469,2.782520066250478
validation,0,cond,0,centroid,moment,0.125,8,12,0.19501328045793806,0.566831042151953,0.7833082260539141,0.5973462189237276,0.25001271876271874,3.9997965101490567
validation,0,cond,0,centroid,moment,0.25,16,12,0.1514915052024306,0.5118028643662289,0.6929541593599617,0.6906255384286245,0.31255596255596246,3.199427046031644
validation,0,cond,0,centroid,moment,0.25,4,12,0.12370466084479871,0.4169182965175691,0.5649232060916632,0.6906255384286245,0.45315934065934077,2.2067293119127003
validation,0,cond,0,centroid,moment,0.25,8,12,0.14248440808447294,0.4812741678047015,0.651841298373417,0.6906255384286245,0.3594144281644282,2.7823034403685956
validation,0,cond,0,centroid,moment,0.375,16,12,0.1139381212599827,0.42133548062181003,0.5636264836890144,0.7600451211134592,0.42975172975172987,2.326924898191116
validation,0,cond,0,centroid,moment,0.375,4,12,0.09305432640201251,0.3428966606444245,0.45774150537016356,0.7600451211134592,0.5469169719169719,1.8284310989562986
validation,0,cond,0,centroid,moment,0.375,8,12,0.10718942551620232,0.3956250936304563,0.5290257691331023,0.7600451211134592,0.46879833129833126,2.1331133949016245
validation,0,cond,0,centroid,oracle_mass,0.125,16,12,0.1979047605743964,0.5842597888479172,0.7982378415845766,0.5985001735389233,0.19533984533984536,5.119283258672778
validation,0,cond,0,centroid,oracle_mass,0.125,4,12,0.16066610877034046,0.4739559829880593,0.6479254036387476,0.5985001735389233,0.3593864468864469,2.782520066250478
validation,0,cond,0,centroid,oracle_mass,0.125,8,12,0.18552237906982225,0.5485703212903703,0.7500571569919331,0.5985001735389233,0.25001271876271874,3.9997965101490567
validation,0,cond,0,centroid,oracle_mass,0.25,16,12,0.14632787346214207,0.4916204440589019,0.6565037011106977,0.6919313445687294,0.31255596255596246,3.199427046031644
validation,0,cond,0,centroid,oracle_mass,0.25,4,12,0.11938835705490955,0.39984823046433005,0.5336956734890144,0.6919313445687294,0.45315934065934077,2.2067293119127003
validation,0,cond,0,centroid,oracle_mass,0.25,8,12,0.13753171316860657,0.4613372757941526,0.6154715104509241,0.6919313445687294,0.3594144281644282,2.7823034403685956
validation,0,cond,0,centroid,oracle_mass,0.375,16,12,0.11078185108113249,0.4003815065990464,0.5321250001086064,0.7606946031252543,0.42975172975172987,2.326924898191116
