category,layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
camera_motion,0,pixel_shift_zero,0.05,30,0.24620370614445816,0.16821034681213928,0.14172726003305663,0.08392570984484746,0.4748158854566577,0.22591996966545974
camera_motion,0,pixel_shift_zero,0.1,30,0.3719062244406207,0.21788431249207624,0.24990888293405844,0.1388072976597666,0.4748158854566577,0.22591996966545974
camera_motion,0,pixel_shift_zero,0.2,30,0.5330268873613949,0.22533379972966644,0.45000229008584647,0.2264982392008452,0.4748158854566577,0.22591996966545974
camera_motion,15,identity,0.05,30,0.7892546609327292,0.20525544087977834,0.0713806554222946,0.046023735760324334,0.8484320307982051,0.12950199969042603
camera_motion,15,identity,0.1,30,0.8225392600111392,0.17290407922123735,0.14602381342732612,0.08291144782114816,0.8484320307982051,0.12950199969042603
camera_motion,15,identity,0.2,30,0.8731073045652121,0.12408984491582226,0.2989144150610892,0.1574649561180624,0.8484320307982051,0.12950199969042603
camera_motion,15,local_bccb_causal,0.05,28,0.7854463075710365,0.12308429222823485,0.054355302780083777,0.03984196689471639,0.813033449173758,0.08922743669537028
camera_motion,15,local_bccb_causal,0.1,28,0.8106906649181453,0.10460965926719047,0.1273497552836985,0.07419988132592946,0.813033449173758,0.08922743669537028
camera_motion,15,local_bccb_causal,0.2,28,0.8501298974295967,0.0786952693562226,0.26954548555397634,0.1404486571054258,0.813033449173758,0.08922743669537028
camera_motion,15,local_bttb_causal,0.05,28,0.7857619610498167,0.12326135339419464,0.054355302780083777,0.03984196689471639,0.8132797088357187,0.08939444863385668
camera_motion,15,local_bttb_causal,0.1,28,0.8109878095786075,0.10478390204367609,0.1255640409979842,0.07497369454231144,0.8132797088357187,0.08939444863385668
camera_motion,15,local_bttb_causal,0.2,28,0.8503951715555876,0.07882123304947156,0.2702131958199009,0.13761891073133817,0.8132797088357187,0.08939444863385668
camera_motion,15,optical_flow_warp,0.05,30,0.7729373502262561,0.20308966713007054,0.053629530675626556,0.036760989731764844,0.8358850263817743,0.1341479876247012
camera_motion,15,optical_flow_warp,0.1,30,0.8078213318517771,0.17174824815187556,0.11459977411713881,0.05446857420595158,0.8358850263817743,0.1341479876247012
camera_motion,15,optical_flow_warp,0.2,30,0.8612090578374896,0.12569415320826685,0.23620550554015055,0.09370834194984821,0.8358850263817743,0.1341479876247012
camera_motion,15,pixel_shift_zero,0.05,30,0.7896774780646062,0.205068820058522,0.07004732208896126,0.046333086342459764,0.8491721582009056,0.12862410878084063
camera_motion,15,pixel_shift_zero,0.1,30,0.8229611949366802,0.17265188722900623,0.14202381342732612,0.0831053469231528,0.8491721582009056,0.12862410878084063
camera_motion,15,pixel_shift_zero,0.2,30,0.8735209224511548,0.12370317754851338,0.29624774839442247,0.15910890874223446,0.8491721582009056,0.12862410878084063
camera_motion,22,identity,0.05,30,0.4373645700185439,0.15583676550844744,0.04585301198651653,0.033555432489456936,0.6626389016147747,0.14252549758774155
camera_motion,22,identity,0.1,30,0.5444514104890394,0.1493152121244935,0.10470313884081665,0.05527941667894727,0.6626389016147747,0.14252549758774155
camera_motion,22,identity,0.2,30,0.6998195504906847,0.13753050966550862,0.22460863327251818,0.12974812260465224,0.6626389016147747,0.14252549758774155
camera_motion,22,local_bccb_causal,0.05,28,0.4047043739994641,0.1370890877614464,0.044980384580931676,0.03441308742754578,0.5834513682934341,0.13679771240360875
camera_motion,22,local_bccb_causal,0.1,28,0.4997627792717186,0.13438442694663308,0.1016103959063935,0.056949091890428745,0.5834513682934341,0.13679771240360875
camera_motion,22,local_bccb_causal,0.2,28,0.6402977964060265,0.12633687170444993,0.21487649787859045,0.12705232223488835,0.5834513682934341,0.13679771240360875
camera_motion,22,local_bttb_causal,0.05,28,0.4046973907744721,0.13743787341660668,0.044980384580931676,0.03441308742754578,0.5840089196275075,0.136791353456465
camera_motion,22,local_bttb_causal,0.1,28,0.5000705236190159,0.13446117308725533,0.10173794692680165,0.05595681227287974,0.5840089196275075,0.136791353456465
camera_motion,22,local_bttb_causal,0.2,28,0.6407933080859084,0.12616340984358995,0.21218672573317313,0.12898651389293014,0.5840089196275075,0.136791353456465
camera_motion,22,optical_flow_warp,0.05,30,0.41328302426367575,0.13964090505092835,0.04412802496561626,0.0331896030734602,0.6406694744576271,0.14096448648753446
camera_motion,22,optical_flow_warp,0.1,30,0.520513406654615,0.13472162629685608,0.08952306576627365,0.046819694710990366,0.6406694744576271,0.14096448648753446
