case,head,method,requested_token_budget,actual_critical_tokens,rank,keys,representation_ratio_full_n,attention_rel_fro,output_rel_l2,output_cosine,critical_mass
f81,4,block64_oracle,64,64,16,32760,0.0029304029304029304,0.6565583348274231,0.6677300930023193,0.754683256149292,0.2974976897239685
f81,4,block64_oracle,64,64,32,32760,0.003907203907203907,0.6427613496780396,0.6485456824302673,0.76922607421875,0.2974976897239685
f81,4,block64_oracle,64,64,64,32760,0.005860805860805861,0.6173008680343628,0.6275869607925415,0.7850022315979004,0.2974976897239685
f81,4,block128_oracle,64,128,8,32760,0.004395604395604396,0.5174633264541626,0.5292399525642395,0.8581892251968384,0.4494708180427551
f81,4,block128_oracle,64,128,16,32760,0.004884004884004884,0.5102282762527466,0.5231019258499146,0.8614230751991272,0.4494708180427551
f81,4,block128_oracle,64,128,32,32760,0.005860805860805861,0.4979478418827057,0.5117595195770264,0.8671748638153076,0.4494708180427551
f81,4,block128_oracle,64,128,64,32760,0.007814407814407814,0.4768598973751068,0.49057042598724365,0.8779743909835815,0.4494708180427551
f81,4,token_topk_oracle,128,128,8,32760,0.004395604395604396,0.013701646588742733,0.02276991307735443,0.9997702836990356,0.9371700286865234
f81,4,token_topk_oracle,128,128,16,32760,0.004884004884004884,0.013108380138874054,0.0123067582026124,0.9999252557754517,0.9371700286865234
f81,4,token_topk_oracle,128,128,32,32760,0.005860805860805861,0.012443659827113152,0.010912293568253517,0.9999407529830933,0.9371700286865234
f81,4,token_topk_oracle,128,128,64,32760,0.007814407814407814,0.011587866581976414,0.009895937517285347,0.9999509453773499,0.9371700286865234
f81,4,block16_oracle,128,128,8,32760,0.004395604395604396,0.14082135260105133,0.17973415553569794,0.9860445857048035,0.7692716121673584
f81,4,block16_oracle,128,128,16,32760,0.004884004884004884,0.13868042826652527,0.1660829335451126,0.9875717759132385,0.7692716121673584
f81,4,block16_oracle,128,128,32,32760,0.005860805860805861,0.13482755422592163,0.15292486548423767,0.989123523235321,0.7692716121673584
f81,4,block16_oracle,128,128,64,32760,0.007814407814407814,0.12796631455421448,0.14383018016815186,0.9902857542037964,0.7692716121673584
f81,4,block32_oracle,128,128,8,32760,0.004395604395604396,0.2866569757461548,0.32404717803001404,0.9511165618896484,0.619450032711029
f81,4,block32_oracle,128,128,16,32760,0.004884004884004884,0.2829953134059906,0.31795305013656616,0.9526270627975464,0.619450032711029
f81,4,block32_oracle,128,128,32,32760,0.005860805860805861,0.276500940322876,0.3052358627319336,0.9558053016662598,0.619450032711029
f81,4,block32_oracle,128,128,64,32760,0.007814407814407814,0.26517534255981445,0.2870999872684479,0.9603657722473145,0.619450032711029
f81,4,block64_oracle,128,128,8,32760,0.004395604395604396,0.4694642126560211,0.48707878589630127,0.8828133344650269,0.48285943269729614
f81,4,block64_oracle,128,128,16,32760,0.004884004884004884,0.46384644508361816,0.48149406909942627,0.8852099180221558,0.48285943269729614
f81,4,block64_oracle,128,128,32,32760,0.005860805860805861,0.45324963331222534,0.46680253744125366,0.8915083408355713,0.48285943269729614
f81,4,block64_oracle,128,128,64,32760,0.007814407814407814,0.4333172142505646,0.4481163024902344,0.8999741077423096,0.48285943269729614
f81,4,block128_oracle,128,128,8,32760,0.004395604395604396,0.5174093842506409,0.5292745232582092,0.8581616282463074,0.4494708180427551
f81,4,block128_oracle,128,128,16,32760,0.004884004884004884,0.5101304650306702,0.521867036819458,0.8623334765434265,0.4494708180427551
f81,4,block128_oracle,128,128,32,32760,0.005860805860805861,0.497802734375,0.5069007277488708,0.8698641061782837,0.4494708180427551
f81,4,block128_oracle,128,128,64,32760,0.007814407814407814,0.47682321071624756,0.4835764467716217,0.8813287615776062,0.4494708180427551
f81,4,token_topk_oracle,256,256,8,32760,0.008302808302808303,0.005668900441378355,0.006676694378256798,0.9999784827232361,0.9685930013656616
f81,4,token_topk_oracle,256,256,16,32760,0.008791208791208791,0.0053952946327626705,0.005188912618905306,0.9999866485595703,0.9685930013656616
f81,4,token_topk_oracle,256,256,32,32760,0.009768009768009768,0.005085958633571863,0.004316326230764389,0.9999905824661255,0.9685930013656616
f81,4,token_topk_oracle,256,256,64,32760,0.011721611721611722,0.004716409835964441,0.003905291436240077,0.9999922513961792,0.9685930013656616
f81,4,block16_oracle,256,256,8,32760,0.008302808302808303,0.05096760764718056,0.07250289618968964,0.9978262186050415,0.8851454257965088
f81,4,block16_oracle,256,256,16,32760,0.008791208791208791,0.049807507544755936,0.06032673642039299,0.9983542561531067,0.8851454257965088
f81,4,block16_oracle,256,256,32,32760,0.009768009768009768,0.0479402057826519,0.05012695863842964,0.9987989068031311,0.8851454257965088
f81,4,block16_oracle,256,256,64,32760,0.011721611721611722,0.044973358511924744,0.04667803272604942,0.9989503622055054,0.8851454257965088
f81,4,block32_oracle,256,256,8,32760,0.008302808302808303,0.13385367393493652,0.16512909531593323,0.9882016777992249,0.7941008806228638
f81,4,block32_oracle,256,256,16,32760,0.008791208791208791,0.13182486593723297,0.16007746756076813,0.9887531995773315,0.7941008806228638
f81,4,block32_oracle,256,256,32,32760,0.009768009768009768,0.12813463807106018,0.15362228453159332,0.9894787073135376,0.7941008806228638
f81,4,block32_oracle,256,256,64,32760,0.011721611721611722,0.12165598571300507,0.1403646022081375,0.9909728169441223,0.7941008806228638
f81,4,block64_oracle,256,256,8,32760,0.008302808302808303,0.2416929006576538,0.2689797580242157,0.9670623540878296,0.6956537365913391
f81,4,block64_oracle,256,256,16,32760,0.008791208791208791,0.2384876161813736,0.2642090618610382,0.968001127243042,0.6956537365913391
f81,4,block64_oracle,256,256,32,32760,0.009768009768009768,0.2328682392835617,0.255125492811203,0.9698710441589355,0.6956537365913391
f81,4,block64_oracle,256,256,64,32760,0.011721611721611722,0.22277578711509705,0.2432473748922348,0.9723537564277649,0.6956537365913391
f81,4,block128_oracle,256,256,8,32760,0.008302808302808303,0.28392571210861206,0.30668503046035767,0.9567245841026306,0.657241702079773
f81,4,block128_oracle,256,256,16,32760,0.008791208791208791,0.28036391735076904,0.3000776171684265,0.9582219123840332,0.657241702079773
f81,4,block128_oracle,256,256,32,32760,0.009768009768009768,0.27399569749832153,0.29343363642692566,0.9598621726036072,0.657241702079773
f81,4,block128_oracle,256,256,64,32760,0.011721611721611722,0.2625896632671356,0.2783198952674866,0.9633751511573792,0.657241702079773
f81,4,token_topk_oracle,512,512,8,32760,0.016117216117216115,0.001860257936641574,0.0018709528958424926,0.9999982118606567,0.9874168634414673
f81,4,token_topk_oracle,512,512,16,32760,0.016605616605616606,0.0017608202761039138,0.00159833871293813,0.9999986886978149,0.9874168634414673
f81,4,token_topk_oracle,512,512,32,32760,0.017582417582417582,0.001653460320085287,0.0014215672854334116,0.999998927116394,0.9874168634414673
f81,4,token_topk_oracle,512,512,64,32760,0.019536019536019536,0.001523282378911972,0.001299997791647911,0.9999990463256836,0.9874168634414673
f81,4,block16_oracle,512,512,8,32760,0.016117216117216115,0.017121773213148117,0.026317846029996872,0.9997080564498901,0.9496498107910156
f81,4,block16_oracle,512,512,16,32760,0.016605616605616606,0.016676882281899452,0.017810523509979248,0.9998478889465332,0.9496498107910156
f81,4,block16_oracle,512,512,32,32760,0.017582417582417582,0.015974685549736023,0.016519716009497643,0.9998679757118225,0.9496498107910156
f81,4,block16_oracle,512,512,64,32760,0.019536019536019536,0.014894889667630196,0.01525794342160225,0.9998864531517029,0.9496498107910156
f81,4,block32_oracle,512,512,8,32760,0.016117216117216115,0.04525204002857208,0.06271219998598099,0.9983943104743958,0.9105123281478882
f81,4,block32_oracle,512,512,16,32760,0.016605616605616606,0.04436495900154114,0.05423525720834732,0.9986941814422607,0.9105123281478882
f81,4,block32_oracle,512,512,32,32760,0.017582417582417582,0.04285087808966637,0.04756659269332886,0.9989495277404785,0.9105123281478882
f81,4,block32_oracle,512,512,64,32760,0.019536019536019536,0.04032642021775246,0.04407060146331787,0.9990845918655396,0.9105123281478882
f81,4,block64_oracle,512,512,8,32760,0.016117216117216115,0.09169891476631165,0.11223765462636948,0.9946765899658203,0.8633368015289307
f81,4,block64_oracle,512,512,16,32760,0.016605616605616606,0.09008928388357162,0.10880252718925476,0.9949312210083008,0.8633368015289307
f81,4,block64_oracle,512,512,32,32760,0.017582417582417582,0.08718447387218475,0.10499318689107895,0.9952249526977539,0.8633368015289307
f81,4,block64_oracle,512,512,64,32760,0.019536019536019536,0.08226503431797028,0.09591691195964813,0.9958752393722534,0.8633368015289307
f81,4,block128_oracle,512,512,8,32760,0.016117216117216115,0.12165091186761856,0.13571546971797943,0.9919791221618652,0.8426340818405151
f81,4,block128_oracle,512,512,16,32760,0.016605616605616606,0.11974234879016876,0.13358139991760254,0.9922059178352356,0.8426340818405151
f81,4,block128_oracle,512,512,32,32760,0.017582417582417582,0.1162489801645279,0.12827827036380768,0.9927164316177368,0.8426340818405151
f81,4,block128_oracle,512,512,64,32760,0.019536019536019536,0.10996465384960175,0.12023452669382095,0.9934951066970825,0.8426340818405151
f81,4,token_topk_oracle,1024,1024,8,32760,0.031746031746031744,0.00046369931078515947,0.00048583620809949934,0.9999997615814209,0.996033251285553
f81,4,token_topk_oracle,1024,1024,16,32760,0.03223443223443223,0.00043641068623401225,0.0003998781612608582,0.9999998807907104,0.996033251285553
f81,4,token_topk_oracle,1024,1024,32,32760,0.03321123321123321,0.0004064413078594953,0.000348112836945802,0.9999997615814209,0.996033251285553
f81,4,token_topk_oracle,1024,1024,64,32760,0.035164835164835165,0.0003699214430525899,0.0003079037123825401,0.9999998807907104,0.996033251285553
f81,4,block16_oracle,1024,1024,8,32760,0.031746031746031744,0.005209754221141338,0.005315981339663267,0.9999862313270569,0.9813519716262817
f81,4,block16_oracle,1024,1024,16,32760,0.03223443223443223,0.005068642552942038,0.004972332157194614,0.9999877214431763,0.9813519716262817
f81,4,block16_oracle,1024,1024,32,32760,0.03321123321123321,0.004835703410208225,0.004628282971680164,0.9999895095825195,0.9813519716262817
f81,4,block16_oracle,1024,1024,64,32760,0.035164835164835165,0.0044847815297544,0.004187515936791897,0.9999911785125732,0.9813519716262817
f81,4,block32_oracle,1024,1024,8,32760,0.031746031746031744,0.011870428919792175,0.016397221013903618,0.9998834133148193,0.9690293073654175
f81,4,block32_oracle,1024,1024,16,32760,0.03223443223443223,0.011576421558856964,0.013077772222459316,0.9999203681945801,0.9690293073654175
f81,4,block32_oracle,1024,1024,32,32760,0.03321123321123321,0.011081777513027191,0.011791436932981014,0.9999338388442993,0.9690293073654175
f81,4,block32_oracle,1024,1024,64,32760,0.035164835164835165,0.010289991274476051,0.010775208473205566,0.9999440312385559,0.9690293073654175
f81,4,block64_oracle,1024,1024,8,32760,0.031746031746031744,0.02498895488679409,0.03423675149679184,0.9995301365852356,0.9539682865142822
f81,4,block64_oracle,1024,1024,16,32760,0.03223443223443223,0.024476876482367516,0.03129810467362404,0.9995864629745483,0.9539682865142822
f81,4,block64_oracle,1024,1024,32,32760,0.03321123321123321,0.023573435842990875,0.028679845854640007,0.9996386766433716,0.9539682865142822
f81,4,block64_oracle,1024,1024,64,32760,0.035164835164835165,0.022062163800001144,0.025654247030615807,0.9996995329856873,0.9539682865142822
f81,4,block128_oracle,1024,1024,8,32760,0.031746031746031744,0.03223360329866409,0.04124216362833977,0.9993139505386353,0.9472663402557373
f81,4,block128_oracle,1024,1024,16,32760,0.03223443223443223,0.031543631106615067,0.03861931338906288,0.9993767738342285,0.9472663402557373
f81,4,block128_oracle,1024,1024,32,32760,0.03321123321123321,0.03031686693429947,0.036568399518728256,0.999427855014801,0.9472663402557373
f81,4,block128_oracle,1024,1024,64,32760,0.035164835164835165,0.028340430930256844,0.033288341015577316,0.999509334564209,0.9472663402557373
f81,5,token_topk_oracle,64,64,8,32760,0.002442002442002442,0.14791326224803925,0.09733758866786957,0.9953208565711975,0.7223194241523743
f81,5,token_topk_oracle,64,64,16,32760,0.0029304029304029304,0.1438959538936615,0.09504856169223785,0.995530366897583,0.7223194241523743
f81,5,token_topk_oracle,64,64,32,32760,0.003907203907203907,0.1373085379600525,0.08643027395009995,0.9962745904922485,0.7223194241523743
f81,5,token_topk_oracle,64,64,64,32760,0.005860805860805861,0.1275426298379898,0.07933121919631958,0.9968522787094116,0.7223194241523743
f81,5,block16_oracle,64,64,8,32760,0.002442002442002442,0.5220590829849243,0.42460736632347107,0.909490704536438,0.4403248429298401
f81,5,block16_oracle,64,64,16,32760,0.0029304029304029304,0.5150840878486633,0.41416606307029724,0.9136690497398376,0.4403248429298401
f81,5,block16_oracle,64,64,32,32760,0.003907203907203907,0.5021347999572754,0.4005737900733948,0.9190285205841064,0.4403248429298401
f81,5,block16_oracle,64,64,64,32760,0.005860805860805861,0.47890737652778625,0.3800830543041229,0.9269440174102783,0.4403248429298401
f81,5,block32_oracle,64,64,8,32760,0.002442002442002442,0.7289742827415466,0.6975640654563904,0.7454831600189209,0.26284974813461304
f81,5,block32_oracle,64,64,16,32760,0.0029304029304029304,0.7195197343826294,0.6232529282569885,0.7906063795089722,0.26284974813461304
f81,5,block32_oracle,64,64,32,32760,0.003907203907203907,0.7024025321006775,0.5756188035011292,0.8218085765838623,0.26284974813461304
f81,5,block32_oracle,64,64,64,32760,0.005860805860805861,0.6714948415756226,0.5449219346046448,0.8413275480270386,0.26284974813461304
f81,5,block64_oracle,64,64,8,32760,0.002442002442002442,0.810071587562561,0.7554168701171875,0.6811668872833252,0.20561058819293976
f81,5,block64_oracle,64,64,16,32760,0.0029304029304029304,0.7995891571044922,0.7190243005752563,0.7097917795181274,0.20561058819293976
f81,5,block64_oracle,64,64,32,32760,0.003907203907203907,0.7804275751113892,0.679534375667572,0.7416729927062988,0.20561058819293976
f81,5,block64_oracle,64,64,64,32760,0.005860805860805861,0.7463438510894775,0.6339390277862549,0.777717113494873,0.20561058819293976
f81,5,block128_oracle,64,128,8,32760,0.004395604395604396,0.6968172192573547,0.6711484789848328,0.7862522602081299,0.3234708309173584
f81,5,block128_oracle,64,128,16,32760,0.004884004884004884,0.6877906322479248,0.6166189312934875,0.805496335029602,0.3234708309173584
f81,5,block128_oracle,64,128,32,32760,0.005860805860805861,0.6711199283599854,0.5702158212661743,0.8307814598083496,0.3234708309173584
f81,5,block128_oracle,64,128,64,32760,0.007814407814407814,0.6408904790878296,0.5461863279342651,0.8445519208908081,0.3234708309173584
f81,5,token_topk_oracle,128,128,8,32760,0.004395604395604396,0.06346040964126587,0.04303702339529991,0.9990935325622559,0.8424955606460571
f81,5,token_topk_oracle,128,128,16,32760,0.004884004884004884,0.061127256602048874,0.041620995849370956,0.9991486072540283,0.8424955606460571
f81,5,token_topk_oracle,128,128,32,32760,0.005860805860805861,0.05763569101691246,0.03537311404943466,0.999376654624939,0.8424955606460571
f81,5,token_topk_oracle,128,128,64,32760,0.007814407814407814,0.05313390493392944,0.03191137686371803,0.9994910359382629,0.8424955606460571
f81,5,block16_oracle,128,128,8,32760,0.004395604395604396,0.2854137122631073,0.21436654031276703,0.9776753187179565,0.6521559953689575
f81,5,block16_oracle,128,128,16,32760,0.004884004884004884,0.2810822129249573,0.2095068097114563,0.9786055684089661,0.6521559953689575
f81,5,block16_oracle,128,128,32,32760,0.005860805860805861,0.27322933077812195,0.20158229768276215,0.9800918102264404,0.6521559953689575
f81,5,block16_oracle,128,128,64,32760,0.007814407814407814,0.2596353590488434,0.1921619474887848,0.9818351864814758,0.6521559953689575
f81,5,block32_oracle,128,128,8,32760,0.004395604395604396,0.5039607286453247,0.44768425822257996,0.9042386412620544,0.468278706073761
f81,5,block32_oracle,128,128,16,32760,0.004884004884004884,0.49718841910362244,0.41501957178115845,0.9153974652290344,0.468278706073761
f81,5,block32_oracle,128,128,32,32760,0.005860805860805861,0.4846063554286957,0.3979818820953369,0.9216967821121216,0.468278706073761
f81,5,block32_oracle,128,128,64,32760,0.007814407814407814,0.46190690994262695,0.37803205847740173,0.9289992451667786,0.468278706073761
f81,5,block64_oracle,128,128,8,32760,0.004395604395604396,0.6658940315246582,0.6159605979919434,0.8141660690307617,0.34762120246887207
f81,5,block64_oracle,128,128,16,32760,0.004884004884004884,0.6572434902191162,0.5762864947319031,0.8316025137901306,0.34762120246887207
f81,5,block64_oracle,128,128,32,32760,0.005860805860805861,0.6412228345870972,0.5474459528923035,0.846183180809021,0.34762120246887207
f81,5,block64_oracle,128,128,64,32760,0.007814407814407814,0.6122211217880249,0.518668532371521,0.8616328239440918,0.34762120246887207
f81,5,block128_oracle,128,128,8,32760,0.004395604395604396,0.6967980861663818,0.6592872142791748,0.7876912951469421,0.3234708309173584
f81,5,block128_oracle,128,128,16,32760,0.004884004884004884,0.6877824664115906,0.5914314985275269,0.8188037276268005,0.3234708309173584
f81,5,block128_oracle,128,128,32,32760,0.005860805860805861,0.6711649894714355,0.5668156147003174,0.8326106667518616,0.3234708309173584
f81,5,block128_oracle,128,128,64,32760,0.007814407814407814,0.6408763527870178,0.5376219749450684,0.8492525219917297,0.3234708309173584
f81,5,token_topk_oracle,256,256,8,32760,0.008302808302808303,0.025881119072437286,0.018328987061977386,0.999835729598999,0.9164867401123047
f81,5,token_topk_oracle,256,256,16,32760,0.008791208791208791,0.024690872058272362,0.016592755913734436,0.9998639822006226,0.9164867401123047
f81,5,token_topk_oracle,256,256,32,32760,0.009768009768009768,0.023164542391896248,0.01430038083344698,0.9998979568481445,0.9164867401123047
f81,5,token_topk_oracle,256,256,64,32760,0.011721611721611722,0.021327774971723557,0.01253278087824583,0.999921441078186,0.9164867401123047
f81,5,block16_oracle,256,256,8,32760,0.008302808302808303,0.1103803813457489,0.07501638680696487,0.997245192527771,0.8323537111282349
f81,5,block16_oracle,256,256,16,32760,0.008791208791208791,0.10816320031881332,0.07347265630960464,0.9973511099815369,0.8323537111282349
f81,5,block16_oracle,256,256,32,32760,0.009768009768009768,0.1043737605214119,0.07096903026103973,0.9975216388702393,0.8323537111282349
f81,5,block16_oracle,256,256,64,32760,0.011721611721611722,0.0982305184006691,0.06567014008760452,0.9978658556938171,0.8323537111282349
f81,5,block32_oracle,256,256,8,32760,0.008302808302808303,0.26340287923812866,0.20337554812431335,0.9803019762039185,0.6902272701263428
f81,5,block32_oracle,256,256,16,32760,0.008791208791208791,0.25935450196266174,0.1933160126209259,0.9819329977035522,0.6902272701263428
f81,5,block32_oracle,256,256,32,32760,0.009768009768009768,0.2520526349544525,0.1869150698184967,0.9830203056335449,0.6902272701263428
f81,5,block32_oracle,256,256,64,32760,0.011721611721611722,0.2394096404314041,0.17823179066181183,0.9844973683357239,0.6902272701263428
f81,5,block64_oracle,256,256,8,32760,0.008302808302808303,0.41177666187286377,0.387820303440094,0.936011791229248,0.5705823302268982
f81,5,block64_oracle,256,256,16,32760,0.008791208791208791,0.4057874083518982,0.3725886344909668,0.9387902617454529,0.5705823302268982
f81,5,block64_oracle,256,256,32,32760,0.009768009768009768,0.3949224054813385,0.349581241607666,0.9440358877182007,0.5705823302268982
f81,5,block64_oracle,256,256,64,32760,0.011721611721611722,0.3758839964866638,0.32552051544189453,0.9500967264175415,0.5705823302268982
f81,5,block128_oracle,256,256,8,32760,0.008302808302808303,0.4437282383441925,0.42961472272872925,0.9238861203193665,0.5482509136199951
f81,5,block128_oracle,256,256,16,32760,0.008791208791208791,0.43722549080848694,0.4080830216407776,0.9276977777481079,0.5482509136199951
f81,5,block128_oracle,256,256,32,32760,0.009768009768009768,0.42530307173728943,0.3897866904735565,0.9319431781768799,0.5482509136199951
f81,5,block128_oracle,256,256,64,32760,0.011721611721611722,0.40455037355422974,0.35836049914360046,0.939952552318573,0.5482509136199951
f81,5,token_topk_oracle,512,512,8,32760,0.016117216117216115,0.010474071837961674,0.0077166142873466015,0.9999711513519287,0.9601223468780518
f81,5,token_topk_oracle,512,512,16,32760,0.016605616605616606,0.00996759720146656,0.0062605636194348335,0.9999805092811584,0.9601223468780518
f81,5,token_topk_oracle,512,512,32,32760,0.017582417582417582,0.009314414113759995,0.0056439731270074844,0.9999840259552002,0.9601223468780518
f81,5,token_topk_oracle,512,512,64,32760,0.019536019536019536,0.008510193787515163,0.004978745244443417,0.9999875426292419,0.9601223468780518
f81,5,block16_oracle,512,512,8,32760,0.016117216117216115,0.03298741206526756,0.02387341670691967,0.9997267723083496,0.9265490770339966
f81,5,block16_oracle,512,512,16,32760,0.016605616605616606,0.03194955363869667,0.021263593807816505,0.9997791051864624,0.9265490770339966
f81,5,block16_oracle,512,512,32,32760,0.017582417582417582,0.030378110706806183,0.02014542743563652,0.9998009204864502,0.9265490770339966
f81,5,block16_oracle,512,512,64,32760,0.019536019536019536,0.02809094823896885,0.017825234681367874,0.9998422861099243,0.9265490770339966
f81,5,block32_oracle,512,512,8,32760,0.016117216117216115,0.08994165062904358,0.06257683038711548,0.9981019496917725,0.8709591627120972
f81,5,block32_oracle,512,512,16,32760,0.016605616605616606,0.08804459124803543,0.0604977123439312,0.9982184767723083,0.8709591627120972
f81,5,block32_oracle,512,512,32,32760,0.017582417582417582,0.08484918624162674,0.05790233984589577,0.9983618259429932,0.8709591627120972
f81,5,block32_oracle,512,512,64,32760,0.019536019536019536,0.07957252860069275,0.05408117175102234,0.9985630512237549,0.8709591627120972
f81,5,block64_oracle,512,512,8,32760,0.016117216117216115,0.18634702265262604,0.17261093854904175,0.98807692527771,0.7958375215530396
f81,5,block64_oracle,512,512,16,32760,0.016605616605616606,0.18294912576675415,0.14705897867679596,0.9902207255363464,0.7958375215530396
f81,5,block64_oracle,512,512,32,32760,0.017582417582417582,0.17698055505752563,0.13601335883140564,0.9913366436958313,0.7958375215530396
f81,5,block64_oracle,512,512,64,32760,0.019536019536019536,0.1668155938386917,0.12685975432395935,0.9923638105392456,0.7958375215530396
f81,5,block128_oracle,512,512,8,32760,0.016117216117216115,0.2131720334291458,0.20838168263435364,0.9837766289710999,0.7756003141403198
f81,5,block128_oracle,512,512,16,32760,0.016605616605616606,0.20924849808216095,0.17500561475753784,0.9865700006484985,0.7756003141403198
f81,5,block128_oracle,512,512,32,32760,0.017582417582417582,0.20242245495319366,0.15971910953521729,0.9882545471191406,0.7756003141403198
f81,5,block128_oracle,512,512,64,32760,0.019536019536019536,0.1909838616847992,0.14649438858032227,0.9898710250854492,0.7756003141403198
f81,5,token_topk_oracle,1024,1024,8,32760,0.031746031746031744,0.0032423052471131086,0.002371363341808319,0.9999973177909851,0.9859120845794678
f81,5,token_topk_oracle,1024,1024,16,32760,0.03223443223443223,0.0030851259361952543,0.0020030210725963116,0.9999979734420776,0.9859120845794678
f81,5,token_topk_oracle,1024,1024,32,32760,0.03321123321123321,0.0028580923099070787,0.0017424592515453696,0.9999985098838806,0.9859120845794678
f81,5,token_topk_oracle,1024,1024,64,32760,0.035164835164835165,0.002578762825578451,0.0015586415538564324,0.9999986886978149,0.9859120845794678
f81,5,block16_oracle,1024,1024,8,32760,0.031746031746031744,0.010594000108540058,0.007679974194616079,0.999971866607666,0.9719421863555908
f81,5,block16_oracle,1024,1024,16,32760,0.03223443223443223,0.010185634717345238,0.006939601618796587,0.9999766945838928,0.9719421863555908
f81,5,block16_oracle,1024,1024,32,32760,0.03321123321123321,0.009615486487746239,0.006096012890338898,0.9999815821647644,0.9719421863555908
f81,5,block16_oracle,1024,1024,64,32760,0.035164835164835165,0.008812954649329185,0.005503186024725437,0.999984860420227,0.9719421863555908
f81,5,block32_oracle,1024,1024,8,32760,0.031746031746031744,0.023459643125534058,0.01655881293118,0.9998685717582703,0.9543869495391846
f81,5,block32_oracle,1024,1024,16,32760,0.03223443223443223,0.02274146117269993,0.015518776141107082,0.9998832941055298,0.9543869495391846
f81,5,block32_oracle,1024,1024,32,32760,0.03321123321123321,0.021616186946630478,0.014095533639192581,0.9999024868011475,0.9543869495391846
f81,5,block32_oracle,1024,1024,64,32760,0.035164835164835165,0.019961653277277946,0.012859165668487549,0.9999182224273682,0.9543869495391846
f81,5,block64_oracle,1024,1024,8,32760,0.031746031746031744,0.041552748531103134,0.03886890038847923,0.9993728995323181,0.9368213415145874
f81,5,block64_oracle,1024,1024,16,32760,0.03223443223443223,0.04038183391094208,0.03194442391395569,0.9995333552360535,0.9368213415145874
f81,5,block64_oracle,1024,1024,32,32760,0.03321123321123321,0.03848860412836075,0.027715982869267464,0.9996325969696045,0.9368213415145874
f81,5,block64_oracle,1024,1024,64,32760,0.035164835164835165,0.03554431349039078,0.025483278557658195,0.9996868968009949,0.9368213415145874
f81,5,block128_oracle,1024,1024,8,32760,0.031746031746031744,0.04911995679140091,0.04495275393128395,0.9991675615310669,0.930716872215271
f81,5,block128_oracle,1024,1024,16,32760,0.03223443223443223,0.04787532240152359,0.03947574645280838,0.9993076920509338,0.930716872215271
f81,5,block128_oracle,1024,1024,32,32760,0.03321123321123321,0.04575609043240547,0.035678423941135406,0.9994114637374878,0.930716872215271
f81,5,block128_oracle,1024,1024,64,32760,0.035164835164835165,0.042420510202646255,0.032171983271837234,0.9995096325874329,0.930716872215271
f81,6,token_topk_oracle,64,64,8,32760,0.002442002442002442,0.6268407702445984,0.19698788225650787,0.9806215763092041,0.17289987206459045
f81,6,token_topk_oracle,64,64,16,32760,0.0029304029304029304,0.5727876424789429,0.18728196620941162,0.9825020432472229,0.17289987206459045
f81,6,token_topk_oracle,64,64,32,32760,0.003907203907203907,0.5055699348449707,0.17184004187583923,0.9852672219276428,0.17289987206459045
f81,6,token_topk_oracle,64,64,64,32760,0.005860805860805861,0.43141970038414,0.15752862393856049,0.9876183867454529,0.17289987206459045
f81,6,block16_oracle,64,64,8,32760,0.002442002442002442,0.744031548500061,0.2894534468650818,0.9572470784187317,0.12235207855701447
f81,6,block16_oracle,64,64,16,32760,0.0029304029304029304,0.6898422241210938,0.2802780270576477,0.9599666595458984,0.12235207855701447
f81,6,block16_oracle,64,64,32,32760,0.003907203907203907,0.6197251081466675,0.2657167613506317,0.964084267616272,0.12235207855701447
f81,6,block16_oracle,64,64,64,32760,0.005860805860805861,0.5388769507408142,0.25009164214134216,0.9682436585426331,0.12235207855701447
f81,6,block32_oracle,64,64,8,32760,0.002442002442002442,0.7941737771034241,0.3031604588031769,0.9529734253883362,0.08833806216716766
f81,6,block32_oracle,64,64,16,32760,0.0029304029304029304,0.7368524670600891,0.29404589533805847,0.9558212757110596,0.08833806216716766
f81,6,block32_oracle,64,64,32,32760,0.003907203907203907,0.6602798104286194,0.27807706594467163,0.9605804085731506,0.08833806216716766
f81,6,block32_oracle,64,64,64,32760,0.005860805860805861,0.5686350464820862,0.26055699586868286,0.9654727578163147,0.08833806216716766
f81,6,block64_oracle,64,64,8,32760,0.002442002442002442,0.8214587569236755,0.31282663345336914,0.9498311281204224,0.07121586799621582
f81,6,block64_oracle,64,64,16,32760,0.0029304029304029304,0.7629144191741943,0.3037625849246979,0.9527655839920044,0.07121586799621582
f81,6,block64_oracle,64,64,32,32760,0.003907203907203907,0.6838526725769043,0.2874644994735718,0.95780348777771,0.07121586799621582
f81,6,block64_oracle,64,64,64,32760,0.005860805860805861,0.5873745083808899,0.2694992125034332,0.9630091190338135,0.07121586799621582
f81,6,block128_oracle,64,128,8,32760,0.004395604395604396,0.7754412293434143,0.2967175245285034,0.9550072550773621,0.12309525907039642
f81,6,block128_oracle,64,128,16,32760,0.004884004884004884,0.720921516418457,0.28829556703567505,0.9575779438018799,0.12309525907039642
f81,6,block128_oracle,64,128,32,32760,0.005860805860805861,0.6482507586479187,0.27294090390205383,0.9620565176010132,0.12309525907039642
f81,6,block128_oracle,64,128,64,32760,0.007814407814407814,0.5626734495162964,0.2548944056034088,0.9669860601425171,0.12309525907039642
f81,6,token_topk_oracle,128,128,8,32760,0.004395604395604396,0.5059961676597595,0.15102240443229675,0.9887081980705261,0.2808114290237427
f81,6,token_topk_oracle,128,128,16,32760,0.004884004884004884,0.46100935339927673,0.14252692461013794,0.9899433851242065,0.2808114290237427
